year,migback,sex,ple0009,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,No migration background,female,"Yes, somewhat limited",0.28904258109908043,2774,26317,0.28887251206398484,0.289212650134176
2015,No migration background,female,"No, not limited at all",0.5842056655025164,6321,26317,0.5840207621842772,0.5843905688207556
2015,Direct migration background,male,"Yes, strongly limited",0.09615158637790779,190,26317,0.09588883394981768,0.0964143388059979
2015,Direct migration background,male,"Yes, somewhat limited",0.1906128164508363,430,26317,0.19026273030718885,0.19096290259448376
2015,Direct migration background,male,"No, not limited at all",0.7132355971712558,2099,26317,0.7128325092021274,0.7136386851403843
2015,Direct migration background,female,"Yes, strongly limited",0.09780551452241293,222,26317,0.09754767956589581,0.09806334947893004
2015,Direct migration background,female,"Yes, somewhat limited",0.24019403583985388,627,26317,0.23982323347003762,0.24056483820967015
2015,Direct migration background,female,"No, not limited at all",0.6620004496377331,2385,26317,0.6615898701526515,0.6624110291228147
2015,Indirect migration background,male,"Yes, somewhat limited",0.1072200363204172,81,26317,0.10674867351543336,0.10769139912540103
2015,Indirect migration background,male,"No, not limited at all",0.8927799636795827,628,26317,0.8923086008745988,0.8932513264845665
2015,Indirect migration background,female,"Yes, strongly limited",0.04291171657427841,33,26317,0.04259353957030133,0.0432298935782555
2015,Indirect migration background,female,"Yes, somewhat limited",0.15874340043112914,144,26317,0.1581696580571561,0.15931714280510217
2015,Indirect migration background,female,"No, not limited at all",0.7983448829945925,686,26317,0.7977149349375386,0.7989748310516464
2019,No migration background,male,"Yes, strongly limited",0.09917125188655988,819,28920,0.09905655144755035,0.09928595232556942
2019,No migration background,male,"Yes, somewhat limited",0.2528826819069992,2339,28920,0.2527158784643662,0.2530494853496322
2019,No migration background,male,"No, not limited at all",0.6479460662064409,6540,28920,0.647762781979052,0.6481293504338298
2019,No migration background,female,"Yes, strongly limited",0.12380717306193963,1041,28920,0.12368326827168884,0.12393107785219042
2019,No migration background,female,"Yes, somewhat limited",0.2956020375388941,2955,28920,0.2954303739833024,0.29577370109448575
2019,No migration background,female,"No, not limited at all",0.5805907893991662,6368,28920,0.5804051503226726,0.5807764284756598
2019,Direct migration background,male,"Yes, strongly limited",0.07715715923711543,241,28920,0.07692983928040098,0.07738447919382987
2019,Direct migration background,male,"Yes, somewhat limited",0.21572124441145393,591,28920,0.21537084185966818,0.2160716469632397
2019,Direct migration background,male,"No, not limited at all",0.7071215963514307,2900,28920,0.7067339137586898,0.7075092789441716
2019,Direct migration background,female,"Yes, strongly limited",0.10111813516144827,264,28920,0.10086814276152853,0.10136812756136801
2019,Direct migration background,female,"Yes, somewhat limited",0.2892846591026518,783,28920,0.28890867323836983,0.2896606449669337
2019,Direct migration background,female,"No, not limited at all",0.6095972057358999,2515,28920,0.6091926867468532,0.6100017247249466
2019,Indirect migration background,male,"Yes, strongly limited",0.02929778878045864,33,28920,0.02906555983224572,0.02953001772867156
2019,Indirect migration background,male,"Yes, somewhat limited",0.1356769279189572,114,28920,0.13520535704047262,0.13614849879744176
2019,Indirect migration background,male,"No, not limited at all",0.8350252833005842,585,28920,0.8345141732368575,0.835536393364311
2019,Indirect migration background,female,"Yes, strongly limited",0.06153209564547824,48,28920,0.06119777338813969,0.061866417902816793
2019,Indirect migration background,female,"Yes, somewhat limited",0.19611705487745662,147,28920,0.19556464833445317,0.19666946142046007
2019,Indirect migration background,female,"No, not limited at all",0.7423508494770652,637,28920,0.7417424011694087,0.7429592977847217
2021,No migration background,male,"Yes, strongly limited",0.081877540909535,453,19472,0.08177398336538799,0.08198109845368201
2021,No migration background,male,"Yes, somewhat limited",0.22415056826973898,1395,19472,0.22399305843095302,0.22430807810852493
2021,No migration background,male,"No, not limited at all",0.693971890820726,4387,19472,0.6937978301546568,0.6941459514867951
2021,No migration background,female,"Yes, strongly limited",0.11520468342554065,652,19472,0.11508618609623189,0.1153231807548494
2021,No migration background,female,"Yes, somewhat limited",0.2855816480691542,1915,19472,0.28541400193772526,0.28574929420058315
2021,No migration background,female,"No, not limited at all",0.5992136685053051,4392,19472,0.5990317824542951,0.5993955545563151
2021,Direct migration background,male,"Yes, strongly limited",0.07420034133607775,144,19472,0.07397541701442052,0.07442526565773498
2021,Direct migration background,male,"Yes, somewhat limited",0.2180496775686203,425,19472,0.21769531954925492,0.21840403558798566
2021,Direct migration background,male,"No, not limited at all",0.7077499810953018,2214,19472,0.7073596868329552,0.7081402753576485
2021,Direct migration background,female,"Yes, strongly limited",0.09685726721858669,164,19472,0.0966082085346219,0.09710632590255147
2021,Direct migration background,female,"Yes, somewhat limited",0.25680073865478553,511,19472,0.25643285697882967,0.2571686203307414
2021,Direct migration background,female,"No, not limited at all",0.6463419941266279,1925,19472,0.6459393880540262,0.6467446001992295
2021,Indirect migration background,male,"Yes, somewhat limited",0.19551800953322576,63,19472,0.19492792550598395,0.19610809356046757
2021,Indirect migration background,male,"No, not limited at all",0.8044819904667743,355,19472,0.8038919064395325,0.8050720744940161
2021,Indirect migration background,female,"Yes, somewhat limited",0.2020049282285323,98,19472,0.20141495230535175,0.20259490415171286
2021,Indirect migration background,female,"No, not limited at all",0.7979950717714678,379,19472,0.7974050958482872,0.7985850476946483
