year,age_gr,regtyp,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,Urban regions,"No, not limited at all",0.87811,2640,3018,0.86644,0.88979
2015,17-29 y.,Rural regions,"Yes, strongly limited",0.01899,33,1383,0.01180,0.02619
2015,17-29 y.,Rural regions,"Yes, somewhat limited",0.13546,167,1383,0.11742,0.15351
2015,17-29 y.,Rural regions,"No, not limited at all",0.84554,1183,1383,0.82649,0.86460
2015,30-45 y.,Urban regions,"Yes, strongly limited",0.04203,207,5475,0.03671,0.04734
2015,30-45 y.,Urban regions,"Yes, somewhat limited",0.14518,853,5475,0.13584,0.15451
2015,30-45 y.,Urban regions,"No, not limited at all",0.81280,4415,5475,0.80246,0.82313
2015,30-45 y.,Rural regions,"Yes, strongly limited",0.03867,113,2723,0.03143,0.04591
2015,30-45 y.,Rural regions,"Yes, somewhat limited",0.18282,436,2723,0.16830,0.19734
2015,30-45 y.,Rural regions,"No, not limited at all",0.77851,2174,2723,0.76291,0.79411
2015,46-65 y.,Urban regions,"Yes, strongly limited",0.12745,604,5716,0.11880,0.13609
2015,46-65 y.,Urban regions,"Yes, somewhat limited",0.26969,1498,5716,0.25819,0.28120
2015,46-65 y.,Urban regions,"No, not limited at all",0.60286,3614,5716,0.59017,0.61555
2015,46-65 y.,Rural regions,"Yes, strongly limited",0.11639,362,3240,0.10534,0.12743
2015,46-65 y.,Rural regions,"Yes, somewhat limited",0.29090,922,3240,0.27526,0.30655
2015,46-65 y.,Rural regions,"No, not limited at all",0.59271,1956,3240,0.57579,0.60963
2015,66 and older,Urban regions,"Yes, strongly limited",0.21262,581,3031,0.19805,0.22719
2015,66 and older,Urban regions,"Yes, somewhat limited",0.38870,1177,3031,0.37135,0.40606
2015,66 and older,Urban regions,"No, not limited at all",0.39868,1273,3031,0.38124,0.41611
2015,66 and older,Rural regions,"Yes, strongly limited",0.21177,345,1760,0.19268,0.23086
2015,66 and older,Rural regions,"Yes, somewhat limited",0.40853,717,1760,0.38556,0.43151
2015,66 and older,Rural regions,"No, not limited at all",0.37970,698,1760,0.35702,0.40238
2019,17-29 y.,No answer / don't know,"No, not limited at all",0.71026,83,83,0.61208,0.80845
2019,17-29 y.,Urban regions,"Yes, strongly limited",0.02712,88,3288,0.02157,0.03267
2019,17-29 y.,Urban regions,"Yes, somewhat limited",0.13771,393,3288,0.12593,0.14949
2019,17-29 y.,Urban regions,"No, not limited at all",0.83517,2807,3288,0.82249,0.84786
2019,17-29 y.,Rural regions,"Yes, strongly limited",0.02724,40,1415,0.01875,0.03572
2019,17-29 y.,Rural regions,"Yes, somewhat limited",0.12847,161,1415,0.11103,0.14591
2019,17-29 y.,Rural regions,"No, not limited at all",0.84429,1214,1415,0.82539,0.86319
2019,30-45 y.,No answer / don't know,"Yes, somewhat limited",0.23731,40,147,0.16830,0.30632
2019,30-45 y.,No answer / don't know,"No, not limited at all",0.71978,107,147,0.64693,0.79263
2019,30-45 y.,Urban regions,"Yes, strongly limited",0.04277,225,5253,0.03730,0.04824
2019,30-45 y.,Urban regions,"Yes, somewhat limited",0.14971,836,5253,0.14006,0.15935
2019,30-45 y.,Urban regions,"No, not limited at all",0.80753,4192,5253,0.79686,0.81819
2019,30-45 y.,Rural regions,"Yes, strongly limited",0.04460,119,2535,0.03656,0.05263
2019,30-45 y.,Rural regions,"Yes, somewhat limited",0.18183,465,2535,0.16682,0.19685
2019,30-45 y.,Rural regions,"No, not limited at all",0.77357,1951,2535,0.75727,0.78987
2019,46-65 y.,No answer / don't know,"Yes, somewhat limited",0.36412,73,171,0.29179,0.43645
2019,46-65 y.,No answer / don't know,"No, not limited at all",0.51809,98,171,0.44298,0.59321
2019,46-65 y.,Urban regions,"Yes, strongly limited",0.10750,648,6957,0.10022,0.11478
2019,46-65 y.,Urban regions,"Yes, somewhat limited",0.29661,1852,6957,0.28587,0.30734
2019,46-65 y.,Urban regions,"No, not limited at all",0.59590,4457,6957,0.58436,0.60743
2019,46-65 y.,Rural regions,"Yes, strongly limited",0.11186,370,3839,0.10189,0.12183
2019,46-65 y.,Rural regions,"Yes, somewhat limited",0.31163,1104,3839,0.29697,0.32628
2019,46-65 y.,Rural regions,"No, not limited at all",0.57652,2365,3839,0.56088,0.59215
2019,66 and older,No answer / don't know,"Yes, somewhat limited",0.31823,35,35,0.16166,0.47480
2019,66 and older,Urban regions,"Yes, strongly limited",0.20968,566,3223,0.19562,0.22373
2019,66 and older,Urban regions,"Yes, somewhat limited",0.36378,1162,3223,0.34717,0.38039
2019,66 and older,Urban regions,"No, not limited at all",0.42654,1495,3223,0.40947,0.44362
2019,66 and older,Rural regions,"Yes, strongly limited",0.19923,330,1864,0.18110,0.21737
2019,66 and older,Rural regions,"Yes, somewhat limited",0.46320,784,1864,0.44055,0.48584
2019,66 and older,Rural regions,"No, not limited at all",0.33757,750,1864,0.31610,0.35904
2021,17-29 y.,Urban regions,"Yes, strongly limited",0.03185,49,2401,0.02482,0.03887
2021,17-29 y.,Urban regions,"Yes, somewhat limited",0.12019,288,2401,0.10718,0.13320
2021,17-29 y.,Urban regions,"No, not limited at all",0.84796,2064,2401,0.83359,0.86232
2021,17-29 y.,Rural regions,"Yes, somewhat limited",0.12863,118,853,0.10615,0.15111
2021,17-29 y.,Rural regions,"No, not limited at all",0.83348,735,853,0.80847,0.85850
2021,30-45 y.,Urban regions,"Yes, strongly limited",0.04274,138,3778,0.03629,0.04920
2021,30-45 y.,Urban regions,"Yes, somewhat limited",0.15771,576,3778,0.14609,0.16933
2021,30-45 y.,Urban regions,"No, not limited at all",0.79955,3064,3778,0.78678,0.81231
2021,30-45 y.,Rural regions,"Yes, strongly limited",0.04919,57,1567,0.03847,0.05990
2021,30-45 y.,Rural regions,"Yes, somewhat limited",0.20321,284,1567,0.18328,0.22314
2021,30-45 y.,Rural regions,"No, not limited at all",0.74761,1226,1567,0.72609,0.76912
2021,46-65 y.,Urban regions,"Yes, strongly limited",0.09359,401,4848,0.08539,0.10179
2021,46-65 y.,Urban regions,"Yes, somewhat limited",0.25366,1158,4848,0.24141,0.26591
2021,46-65 y.,Urban regions,"No, not limited at all",0.65274,3289,4848,0.63934,0.66615
2021,46-65 y.,Rural regions,"Yes, strongly limited",0.12052,231,2465,0.10766,0.13337
2021,46-65 y.,Rural regions,"Yes, somewhat limited",0.26986,659,2465,0.25233,0.28738
2021,46-65 y.,Rural regions,"No, not limited at all",0.60963,1575,2465,0.59036,0.62889
2021,66 and older,Urban regions,"Yes, strongly limited",0.16772,340,2256,0.15230,0.18314
2021,66 and older,Urban regions,"Yes, somewhat limited",0.37863,798,2256,0.35861,0.39865
2021,66 and older,Urban regions,"No, not limited at all",0.45365,1118,2256,0.43311,0.47420
2021,66 and older,Rural regions,"Yes, strongly limited",0.18261,213,1325,0.16180,0.20342
2021,66 and older,Rural regions,"Yes, somewhat limited",0.41135,531,1325,0.38485,0.43786
2021,66 and older,Rural regions,"No, not limited at all",0.40603,581,1325,0.37958,0.43249
2022,17-29 y.,Urban regions,"No, not limited at all",0.94424,282,282,0.91741,0.97107
2022,17-29 y.,Rural regions,"No, not limited at all",0.99117,86,86,0.97129,1.01106
2022,30-45 y.,Urban regions,"Yes, somewhat limited",0.11535,93,702,0.09170,0.13900
2022,30-45 y.,Urban regions,"No, not limited at all",0.86262,609,702,0.83714,0.88811
2022,30-45 y.,Rural regions,"No, not limited at all",0.77820,162,162,0.71403,0.84238
2022,46-65 y.,Urban regions,"Yes, strongly limited",0.15604,50,355,0.11824,0.19384
2022,46-65 y.,Urban regions,"Yes, somewhat limited",0.28176,100,355,0.23489,0.32862
2022,46-65 y.,Urban regions,"No, not limited at all",0.56220,205,355,0.51052,0.61389
2022,46-65 y.,Rural regions,"No, not limited at all",0.62609,50,50,0.49061,0.76156
