year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Single parent,1st Quintile,No,0.72673,74,74,0.62450,0.82896
1986,Single parent,2nd Quintile,No,0.84909,52,52,0.75085,0.94734
1986,Single parent,3rd Quintile,No,0.95331,54,54,0.89652,1.01011
1986,Single parent,4th Quintile,No,0.97133,34,34,0.91439,1.02827
1986,Couple with children,1st Quintile,Yes,0.19246,68,420,0.15471,0.23020
1986,Couple with children,1st Quintile,No,0.80754,352,420,0.76980,0.84529
1986,Couple with children,2nd Quintile,No,0.93834,522,522,0.91768,0.95899
1986,Couple with children,3rd Quintile,No,0.99045,504,504,0.98195,0.99895
1986,Couple with children,4th Quintile,No,0.98424,425,425,0.97238,0.99609
1986,Couple with children,5th Quintile,No,0.99717,321,321,0.99134,1.00299
1986,Multi-generational household,2nd Quintile,No,0.93464,33,33,0.84900,1.02028
1987,Single-person household,1st Quintile,Yes,0.25557,70,288,0.20511,0.30604
1987,Single-person household,1st Quintile,No,0.74443,218,288,0.69396,0.79489
1987,Single-person household,2nd Quintile,No,0.89315,171,171,0.84671,0.93959
1987,Single-person household,3rd Quintile,No,0.99245,205,205,0.98057,1.00433
1987,Single-person household,5th Quintile,No,0.99921,195,195,0.99525,1.00317
1987,Couple without children,1st Quintile,No,0.89617,119,119,0.84113,0.95121
1987,Couple without children,2nd Quintile,No,0.97959,177,177,0.95869,1.00048
1987,Couple without children,3rd Quintile,No,0.99705,200,200,0.98952,1.00458
1987,Couple without children,4th Quintile,No,0.99732,298,298,0.99143,1.00320
1987,Single parent,1st Quintile,Yes,0.43712,41,98,0.33840,0.53583
1987,Single parent,1st Quintile,No,0.56288,57,98,0.46417,0.66160
1987,Single parent,2nd Quintile,No,0.85833,58,58,0.76780,0.94886
1987,Single parent,3rd Quintile,No,0.91158,46,46,0.82863,0.99453
1987,Single parent,4th Quintile,No,0.94364,32,32,0.86246,1.02482
1987,Couple with children,1st Quintile,Yes,0.23356,74,380,0.19097,0.27616
1987,Couple with children,1st Quintile,No,0.76644,306,380,0.72384,0.80903
1987,Couple with children,2nd Quintile,Yes,0.10411,43,520,0.07783,0.13038
1987,Couple with children,2nd Quintile,No,0.89589,477,520,0.86962,0.92217
1987,Couple with children,3rd Quintile,No,0.97488,511,511,0.96130,0.98846
1987,Couple with children,4th Quintile,No,0.98933,450,450,0.97982,0.99883
1987,Couple with children,5th Quintile,No,0.99577,309,309,0.98853,1.00302
1988,Single-person household,1st Quintile,Yes,0.24646,65,268,0.19477,0.29815
1988,Single-person household,1st Quintile,No,0.75354,203,268,0.70185,0.80523
1988,Single-person household,2nd Quintile,No,0.88980,170,170,0.84259,0.93701
1988,Single-person household,3rd Quintile,No,0.98811,191,191,0.97270,1.00352
1988,Single-person household,4th Quintile,No,0.99225,197,197,0.97997,1.00453
1988,Single-person household,5th Quintile,No,0.98694,183,183,0.97045,1.00343
1988,Couple without children,1st Quintile,No,0.87566,127,127,0.81804,0.93328
1988,Couple without children,2nd Quintile,No,0.97659,188,188,0.95493,0.99826
1988,Couple without children,3rd Quintile,No,0.98945,203,203,0.97537,1.00354
1988,Couple without children,4th Quintile,No,0.99618,264,264,0.98873,1.00364
1988,Couple without children,5th Quintile,No,0.99718,357,357,0.99168,1.00269
1988,Single parent,1st Quintile,Yes,0.42011,36,97,0.32138,0.51885
1988,Single parent,1st Quintile,No,0.57989,61,97,0.48115,0.67862
1988,Single parent,2nd Quintile,No,0.88700,50,50,0.79836,0.97565
1988,Single parent,3rd Quintile,No,0.94197,50,50,0.87650,1.00743
1988,Single parent,4th Quintile,No,0.94556,37,37,0.87145,1.01968
1988,Couple with children,1st Quintile,Yes,0.28755,91,383,0.24216,0.33294
1988,Couple with children,1st Quintile,No,0.71245,292,383,0.66706,0.75784
1988,Couple with children,2nd Quintile,Yes,0.09636,40,485,0.07007,0.12265
1988,Couple with children,2nd Quintile,No,0.90364,445,485,0.87735,0.92993
1988,Couple with children,3rd Quintile,No,0.97001,479,479,0.95472,0.98530
1988,Couple with children,4th Quintile,No,0.98677,436,436,0.97603,0.99750
1989,Single-person household,1st Quintile,Yes,0.23472,61,267,0.18379,0.28566
1989,Single-person household,1st Quintile,No,0.76528,206,267,0.71434,0.81621
1989,Single-person household,2nd Quintile,No,0.92968,188,188,0.89303,0.96632
1989,Single-person household,3rd Quintile,No,0.98476,196,196,0.96757,1.00196
1989,Single-person household,4th Quintile,No,0.98760,192,192,0.97190,1.00329
1989,Single-person household,5th Quintile,No,0.99118,175,175,0.97729,1.00507
1989,Couple without children,1st Quintile,No,0.91939,125,125,0.87148,0.96731
1989,Couple without children,2nd Quintile,No,0.96043,164,164,0.93050,0.99036
1989,Couple without children,3rd Quintile,No,0.98907,195,195,0.97443,1.00370
1989,Couple without children,4th Quintile,No,0.99640,301,301,0.98962,1.00318
1989,Couple without children,5th Quintile,No,0.99675,344,344,0.99073,1.00277
1989,Single parent,1st Quintile,No,0.59004,54,54,0.45763,0.72246
1989,Single parent,2nd Quintile,No,0.76637,49,49,0.64666,0.88608
1989,Single parent,3rd Quintile,No,0.98201,42,42,0.94132,1.02270
1989,Single parent,4th Quintile,No,0.97656,39,39,0.92846,1.02467
1989,Couple with children,1st Quintile,Yes,0.25479,80,380,0.21092,0.29866
1989,Couple with children,1st Quintile,No,0.74521,300,380,0.70134,0.78908
1989,Couple with children,2nd Quintile,Yes,0.09477,41,497,0.06899,0.12055
1989,Couple with children,2nd Quintile,No,0.90523,456,497,0.87945,0.93101
1989,Couple with children,3rd Quintile,No,0.98849,463,463,0.97876,0.99822
1989,Couple with children,4th Quintile,No,0.98952,379,379,0.97926,0.99979
1989,Couple with children,5th Quintile,No,0.98269,263,263,0.96689,0.99848
1989,Multi-generational household,2nd Quintile,No,0.99357,33,33,0.96589,1.02126
1990,Single-person household,2nd Quintile,Yes,0.18297,51,284,0.13793,0.22802
1990,Single-person household,2nd Quintile,No,0.81703,233,284,0.77198,0.86207
1990,Single-person household,3rd Quintile,No,0.95554,224,224,0.92849,0.98259
1990,Single-person household,4th Quintile,No,0.97062,238,238,0.94911,0.99212
1990,Single-person household,5th Quintile,No,0.98894,209,209,0.97472,1.00315
1990,Couple without children,2nd Quintile,No,0.89666,178,178,0.85182,0.94151
1990,Couple without children,3rd Quintile,No,0.98525,233,233,0.96973,1.00076
1990,Couple without children,4th Quintile,No,0.98981,306,306,0.97854,1.00108
1990,Couple without children,5th Quintile,No,0.99648,431,431,0.99089,1.00208
1990,Single parent,2nd Quintile,Yes,0.40937,32,83,0.30294,0.51580
1990,Single parent,2nd Quintile,No,0.59063,51,83,0.48420,0.69706
1990,Single parent,3rd Quintile,No,0.88249,67,67,0.80479,0.96018
1990,Single parent,4th Quintile,No,0.98750,54,54,0.95758,1.01741
1990,Single parent,5th Quintile,No,0.99141,40,40,0.96246,1.02037
1990,Couple with children,2nd Quintile,Yes,0.21386,92,540,0.17924,0.24848
1990,Couple with children,2nd Quintile,No,0.78614,448,540,0.75152,0.82076
1990,Couple with children,3rd Quintile,No,0.94991,537,537,0.93144,0.96838
1990,Couple with children,4th Quintile,No,0.98773,487,487,0.97795,0.99752
1990,Couple with children,5th Quintile,No,0.98509,347,347,0.97231,0.99786
1990,Multi-generational household,3rd Quintile,No,0.98429,38,38,0.94423,1.02436
1991,Single-person household,2nd Quintile,Yes,0.24111,66,296,0.19229,0.28992
1991,Single-person household,2nd Quintile,No,0.75889,230,296,0.71008,0.80771
1991,Single-person household,3rd Quintile,No,0.96289,223,223,0.93803,0.98776
1991,Single-person household,4th Quintile,No,0.99131,234,234,0.97940,1.00323
1991,Couple without children,2nd Quintile,No,0.89730,172,172,0.85179,0.94280
1991,Couple without children,3rd Quintile,No,0.98121,241,241,0.96403,0.99839
1991,Couple without children,4th Quintile,No,0.99359,318,318,0.98480,1.00238
1991,Couple without children,5th Quintile,No,0.99909,427,427,0.99622,1.00195
1991,Single parent,2nd Quintile,Yes,0.36592,33,99,0.27055,0.46129
1991,Single parent,2nd Quintile,No,0.63408,66,99,0.53871,0.72945
1991,Single parent,3rd Quintile,No,0.91348,58,58,0.84049,0.98646
1991,Single parent,5th Quintile,No,0.96791,38,38,0.91113,1.02470
1991,Couple with children,2nd Quintile,Yes,0.22406,92,491,0.18714,0.26098
1991,Couple with children,2nd Quintile,No,0.77594,399,491,0.73902,0.81286
1991,Couple with children,3rd Quintile,No,0.94623,548,548,0.92733,0.96514
1991,Couple with children,4th Quintile,No,0.98172,507,507,0.97005,0.99339
1991,Couple with children,5th Quintile,No,0.98029,353,353,0.96577,0.99481
1991,Multi-generational household,2nd Quintile,No,0.92707,32,32,0.83553,1.01860
1992,Single-person household,1st Quintile,Yes,0.38955,173,417,0.34269,0.43641
1992,Single-person household,1st Quintile,No,0.61045,244,417,0.56359,0.65731
1992,Single-person household,2nd Quintile,No,0.90037,199,199,0.85865,0.94209
1992,Single-person household,3rd Quintile,No,0.95378,215,215,0.92565,0.98191
1992,Single-person household,4th Quintile,No,0.98681,230,230,0.97203,1.00159
1992,Single-person household,5th Quintile,No,0.99696,200,200,0.98931,1.00461
1992,Couple without children,1st Quintile,Yes,0.22412,70,283,0.17544,0.27279
1992,Couple without children,1st Quintile,No,0.77588,213,283,0.72721,0.82456
1992,Couple without children,2nd Quintile,No,0.96407,276,276,0.94207,0.98607
1992,Couple without children,3rd Quintile,No,0.95926,277,277,0.93594,0.98259
1992,Couple without children,4th Quintile,No,0.98663,371,371,0.97492,0.99833
1992,Couple without children,5th Quintile,No,0.99477,444,444,0.98805,1.00149
1992,Single parent,1st Quintile,Yes,0.39420,66,146,0.31466,0.47374
1992,Single parent,1st Quintile,No,0.60580,80,146,0.52626,0.68534
1992,Single parent,2nd Quintile,No,0.73455,69,69,0.62960,0.83951
1992,Single parent,3rd Quintile,No,0.98453,59,59,0.95277,1.01629
1992,Single parent,4th Quintile,No,0.96075,52,52,0.90745,1.01405
1992,Couple with children,1st Quintile,Yes,0.34943,159,483,0.30687,0.39200
1992,Couple with children,1st Quintile,No,0.65057,324,483,0.60800,0.69313
1992,Couple with children,2nd Quintile,Yes,0.16315,126,795,0.13745,0.18885
1992,Couple with children,2nd Quintile,No,0.83685,669,795,0.81115,0.86255
1992,Couple with children,3rd Quintile,No,0.95524,659,659,0.93944,0.97104
1992,Couple with children,4th Quintile,No,0.97855,538,538,0.96630,0.99080
1992,Couple with children,5th Quintile,No,0.99379,372,372,0.98580,1.00179
1992,Multi-generational household,2nd Quintile,No,0.88102,41,41,0.78069,0.98136
1992,Other Combinations,3rd Quintile,No,0.97235,40,40,0.92089,1.02381
1992,Other Combinations,4th Quintile,No,0.97412,32,32,0.91822,1.03001
1993,Single-person household,1st Quintile,Yes,0.37019,170,420,0.32396,0.41643
1993,Single-person household,1st Quintile,No,0.62981,250,420,0.58357,0.67604
1993,Single-person household,2nd Quintile,Yes,0.13746,44,251,0.09478,0.18015
1993,Single-person household,2nd Quintile,No,0.86254,207,251,0.81985,0.90522
1993,Single-person household,3rd Quintile,No,0.97295,233,233,0.95208,0.99383
1993,Single-person household,4th Quintile,No,0.98615,226,226,0.97087,1.00142
1993,Single-person household,5th Quintile,No,0.99010,213,213,0.97677,1.00343
1993,Couple without children,1st Quintile,Yes,0.17323,52,249,0.12613,0.22033
1993,Couple without children,1st Quintile,No,0.82677,197,249,0.77967,0.87387
1993,Couple without children,2nd Quintile,No,0.94097,289,289,0.91375,0.96819
1993,Couple without children,3rd Quintile,No,0.97700,275,275,0.95925,0.99475
1993,Couple without children,5th Quintile,No,0.99505,459,459,0.98863,1.00148
1993,Single parent,1st Quintile,Yes,0.43499,61,136,0.35136,0.51862
1993,Single parent,1st Quintile,No,0.56501,75,136,0.48138,0.64864
1993,Single parent,2nd Quintile,No,0.82870,69,69,0.73915,0.91825
1993,Single parent,3rd Quintile,No,0.93928,61,61,0.87885,0.99971
1993,Couple with children,1st Quintile,Yes,0.32266,143,437,0.27878,0.36654
1993,Couple with children,1st Quintile,No,0.67734,294,437,0.63346,0.72122
1993,Couple with children,2nd Quintile,Yes,0.16698,132,741,0.14011,0.19385
1993,Couple with children,2nd Quintile,No,0.83302,609,741,0.80615,0.85989
1993,Couple with children,3rd Quintile,Yes,0.05373,45,712,0.03716,0.07031
1993,Couple with children,3rd Quintile,No,0.94627,667,712,0.92969,0.96284
1993,Couple with children,4th Quintile,No,0.98554,534,534,0.97541,0.99568
1993,Couple with children,5th Quintile,No,0.99487,353,353,0.98741,1.00233
1993,Multi-generational household,2nd Quintile,No,0.89195,37,37,0.79054,0.99336
1993,Multi-generational household,3rd Quintile,No,0.94143,41,41,0.86866,1.01420
1993,Other Combinations,2nd Quintile,No,0.82114,33,33,0.68835,0.95392
1994,Single-person household,1st Quintile,Yes,0.30881,137,409,0.26398,0.35364
1994,Single-person household,1st Quintile,No,0.69119,272,409,0.64636,0.73602
1994,Single-person household,2nd Quintile,No,0.92759,227,227,0.89380,0.96138
1994,Single-person household,3rd Quintile,No,0.98027,259,259,0.96330,0.99724
1994,Single-person household,4th Quintile,No,0.98484,213,213,0.96839,1.00129
1994,Couple without children,1st Quintile,Yes,0.16775,48,256,0.12189,0.21361
1994,Couple without children,1st Quintile,No,0.83225,208,256,0.78639,0.87811
1994,Couple without children,2nd Quintile,No,0.96972,303,303,0.95040,0.98905
1994,Couple without children,3rd Quintile,No,0.98070,304,304,0.96520,0.99619
1994,Couple without children,4th Quintile,No,0.99454,393,393,0.98725,1.00184
1994,Couple without children,5th Quintile,No,0.99435,480,480,0.98764,1.00106
1994,Single parent,1st Quintile,Yes,0.40253,56,127,0.31690,0.48816
1994,Single parent,1st Quintile,No,0.59747,71,127,0.51184,0.68310
1994,Single parent,2nd Quintile,No,0.78317,76,76,0.68991,0.87643
1994,Single parent,3rd Quintile,No,0.91634,45,45,0.83453,0.99815
1994,Single parent,4th Quintile,No,0.97843,54,54,0.93933,1.01754
1994,Couple with children,1st Quintile,Yes,0.32356,149,477,0.28153,0.36559
1994,Couple with children,1st Quintile,No,0.67644,328,477,0.63441,0.71847
1994,Couple with children,2nd Quintile,Yes,0.11170,78,677,0.08796,0.13545
1994,Couple with children,2nd Quintile,No,0.88830,599,677,0.86455,0.91204
1994,Couple with children,3rd Quintile,No,0.97422,647,647,0.96200,0.98644
1994,Couple with children,4th Quintile,No,0.99138,501,501,0.98328,0.99948
1994,Multi-generational household,2nd Quintile,No,0.99494,37,37,0.97178,1.01811
1994,Multi-generational household,3rd Quintile,No,0.97640,32,32,0.92297,1.02984
1994,Other Combinations,3rd Quintile,No,0.98280,31,31,0.93628,1.02933
1994,Other Combinations,4th Quintile,No,0.98317,37,37,0.94114,1.02519
1995,Single-person household,1st Quintile,Yes,0.27393,117,405,0.23045,0.31742
1995,Single-person household,1st Quintile,No,0.72607,288,405,0.68258,0.76955
1995,Single-person household,2nd Quintile,No,0.94878,270,270,0.92244,0.97512
1995,Single-person household,3rd Quintile,No,0.98989,280,280,0.97815,1.00163
1995,Single-person household,4th Quintile,No,0.98741,229,229,0.97293,1.00188
1995,Single-person household,5th Quintile,No,0.99705,190,190,0.98932,1.00478
1995,Couple without children,1st Quintile,Yes,0.15387,41,220,0.10608,0.20166
1995,Couple without children,1st Quintile,No,0.84613,179,220,0.79834,0.89392
1995,Couple without children,2nd Quintile,No,0.96934,319,319,0.95039,0.98829
1995,Couple without children,3rd Quintile,No,0.99562,354,354,0.98874,1.00251
1995,Couple without children,5th Quintile,No,0.99810,499,499,0.99428,1.00192
1995,Single parent,1st Quintile,Yes,0.37492,66,149,0.29692,0.45291
1995,Single parent,1st Quintile,No,0.62508,83,149,0.54709,0.70308
1995,Single parent,2nd Quintile,No,0.78520,70,70,0.68830,0.88211
1995,Single parent,3rd Quintile,No,0.95288,51,51,0.89414,1.01161
1995,Single parent,4th Quintile,No,0.98959,49,49,0.96087,1.01830
1995,Couple with children,1st Quintile,Yes,0.29339,162,559,0.25561,0.33116
1995,Couple with children,1st Quintile,No,0.70661,397,559,0.66884,0.74439
1995,Couple with children,2nd Quintile,Yes,0.07719,55,694,0.05732,0.09706
1995,Couple with children,2nd Quintile,No,0.92281,639,694,0.90294,0.94268
1995,Couple with children,3rd Quintile,No,0.97316,629,629,0.96052,0.98580
1995,Couple with children,4th Quintile,No,0.99585,513,513,0.99028,1.00142
1995,Multi-generational household,2nd Quintile,No,0.93209,32,32,0.84352,1.02066
1995,Other Combinations,3rd Quintile,No,0.96808,31,31,0.90518,1.03098
1995,Other Combinations,4th Quintile,No,0.94610,40,40,0.87522,1.01697
1995,Other Combinations,5th Quintile,No,0.98804,35,35,0.95150,1.02458
1996,Single-person household,1st Quintile,Yes,0.21346,101,420,0.17422,0.25269
1996,Single-person household,1st Quintile,No,0.78654,319,420,0.74731,0.82578
1996,Single-person household,2nd Quintile,No,0.95099,279,279,0.92561,0.97637
1996,Single-person household,3rd Quintile,No,0.98241,270,270,0.96669,0.99812
1996,Single-person household,4th Quintile,No,0.98102,242,242,0.96379,0.99825
1996,Couple without children,1st Quintile,No,0.89014,196,196,0.84625,0.93404
1996,Couple without children,2nd Quintile,No,0.98277,309,309,0.96823,0.99730
1996,Couple without children,3rd Quintile,No,0.99674,383,383,0.99103,1.00246
1996,Couple without children,4th Quintile,No,0.99780,429,429,0.99335,1.00224
1996,Couple without children,5th Quintile,No,0.99319,478,478,0.98581,1.00057
1996,Single parent,1st Quintile,Yes,0.36847,70,164,0.29442,0.44253
1996,Single parent,1st Quintile,No,0.63153,94,164,0.55747,0.70558
1996,Single parent,2nd Quintile,No,0.91287,73,73,0.84773,0.97801
1996,Single parent,3rd Quintile,No,0.98918,55,55,0.96158,1.01678
1996,Single parent,5th Quintile,No,0.95451,35,35,0.88447,1.02455
1996,Couple with children,1st Quintile,Yes,0.26989,131,539,0.23238,0.30740
1996,Couple with children,1st Quintile,No,0.73011,408,539,0.69260,0.76762
1996,Couple with children,2nd Quintile,Yes,0.07683,52,657,0.05645,0.09721
1996,Couple with children,2nd Quintile,No,0.92317,605,657,0.90279,0.94355
1996,Couple with children,3rd Quintile,No,0.98708,606,606,0.97808,0.99608
1996,Couple with children,4th Quintile,No,0.99098,499,499,0.98268,0.99928
1996,Couple with children,5th Quintile,No,0.99404,364,364,0.98612,1.00196
1996,Other Combinations,3rd Quintile,No,0.97094,37,37,0.91606,1.02581
1997,Single-person household,1st Quintile,Yes,0.20261,90,406,0.16346,0.24176
1997,Single-person household,1st Quintile,No,0.79739,316,406,0.75824,0.83654
1997,Single-person household,2nd Quintile,No,0.94486,291,291,0.91859,0.97113
1997,Single-person household,3rd Quintile,No,0.99392,259,259,0.98444,1.00341
1997,Couple without children,1st Quintile,No,0.91497,197,197,0.87592,0.95402
1997,Couple without children,2nd Quintile,No,0.97822,307,307,0.96187,0.99458
1997,Couple without children,3rd Quintile,No,0.99655,381,381,0.99066,1.00245
1997,Couple without children,5th Quintile,No,0.99867,507,507,0.99549,1.00185
1997,Single parent,1st Quintile,Yes,0.40882,65,145,0.32852,0.48912
1997,Single parent,1st Quintile,No,0.59118,80,145,0.51088,0.67148
1997,Single parent,2nd Quintile,No,0.91752,83,83,0.85798,0.97707
1997,Single parent,3rd Quintile,No,0.95102,72,72,0.90082,1.00122
1997,Single parent,4th Quintile,No,0.98376,39,39,0.94358,1.02395
1997,Couple with children,1st Quintile,Yes,0.23998,128,509,0.20284,0.27712
1997,Couple with children,1st Quintile,No,0.76002,381,509,0.72288,0.79716
1997,Couple with children,2nd Quintile,Yes,0.05038,32,628,0.03326,0.06750
1997,Couple with children,2nd Quintile,No,0.94962,596,628,0.93250,0.96674
1997,Couple with children,3rd Quintile,No,0.99231,597,597,0.98530,0.99932
1997,Couple with children,4th Quintile,No,0.99231,506,506,0.98469,0.99993
1997,Couple with children,5th Quintile,No,0.98599,334,334,0.97337,0.99862
1997,Other Combinations,2nd Quintile,No,0.97734,32,32,0.92495,1.02973
1998,Single-person household,1st Quintile,Yes,0.22689,117,479,0.18934,0.26443
1998,Single-person household,1st Quintile,No,0.77311,362,479,0.73557,0.81066
1998,Single-person household,2nd Quintile,No,0.97506,351,351,0.95872,0.99140
1998,Single-person household,3rd Quintile,No,0.99614,332,332,0.98947,1.00282
1998,Single-person household,4th Quintile,No,0.98751,275,275,0.97436,1.00066
1998,Single-person household,5th Quintile,No,0.99831,241,241,0.99310,1.00351
1998,Couple without children,1st Quintile,Yes,0.09601,32,277,0.06125,0.13076
1998,Couple without children,1st Quintile,No,0.90399,245,277,0.86924,0.93875
1998,Couple without children,2nd Quintile,No,0.98556,321,321,0.97250,0.99863
1998,Couple without children,3rd Quintile,No,0.99127,438,438,0.98254,0.99999
1998,Couple without children,4th Quintile,No,0.99633,549,549,0.99126,1.00139
1998,Couple without children,5th Quintile,No,0.99434,576,576,0.98821,1.00047
1998,Single parent,1st Quintile,Yes,0.36317,70,185,0.29368,0.43266
1998,Single parent,1st Quintile,No,0.63683,115,185,0.56734,0.70632
1998,Single parent,2nd Quintile,No,0.87517,92,92,0.80726,0.94308
1998,Single parent,3rd Quintile,No,0.96522,64,64,0.91997,1.01046
1998,Couple with children,1st Quintile,Yes,0.22038,116,522,0.18479,0.25598
1998,Couple with children,1st Quintile,No,0.77962,406,522,0.74402,0.81521
1998,Couple with children,2nd Quintile,Yes,0.06536,41,719,0.04728,0.08344
1998,Couple with children,2nd Quintile,No,0.93464,678,719,0.91656,0.95272
1998,Couple with children,3rd Quintile,No,0.98825,618,618,0.97974,0.99675
1998,Couple with children,4th Quintile,No,0.99033,542,542,0.98209,0.99858
1998,Other Combinations,3rd Quintile,No,0.98641,32,32,0.94564,1.02717
1999,Single-person household,1st Quintile,Yes,0.20280,108,476,0.16664,0.23896
1999,Single-person household,1st Quintile,No,0.79720,368,476,0.76104,0.83336
1999,Single-person household,2nd Quintile,No,0.94112,347,347,0.91632,0.96592
1999,Single-person household,3rd Quintile,No,0.98944,303,303,0.97792,1.00097
1999,Single-person household,4th Quintile,No,0.99630,254,254,0.98882,1.00378
1999,Couple without children,1st Quintile,No,0.92660,231,231,0.89289,0.96030
1999,Couple without children,2nd Quintile,No,0.99328,354,354,0.98475,1.00180
1999,Couple without children,3rd Quintile,No,0.99520,439,439,0.98872,1.00167
1999,Couple without children,5th Quintile,No,0.99502,574,574,0.98926,1.00079
1999,Single parent,1st Quintile,Yes,0.44440,92,200,0.37536,0.51344
1999,Single parent,1st Quintile,No,0.55560,108,200,0.48656,0.62464
1999,Single parent,2nd Quintile,No,0.85257,74,74,0.77123,0.93390
1999,Single parent,3rd Quintile,No,0.92453,71,71,0.86265,0.98641
1999,Single parent,4th Quintile,No,0.98076,46,46,0.94063,1.02090
1999,Couple with children,1st Quintile,Yes,0.22893,121,536,0.19333,0.26453
1999,Couple with children,1st Quintile,No,0.77107,415,536,0.73547,0.80667
1999,Couple with children,2nd Quintile,Yes,0.04688,32,662,0.03077,0.06300
1999,Couple with children,2nd Quintile,No,0.95312,630,662,0.93700,0.96923
1999,Couple with children,3rd Quintile,No,0.98126,615,615,0.97053,0.99199
1999,Couple with children,4th Quintile,No,0.99693,505,505,0.99209,1.00176
1999,Couple with children,5th Quintile,No,0.99905,383,383,0.99595,1.00214
2000,Single-person household,1st Quintile,Yes,0.17598,172,935,0.15156,0.20040
2000,Single-person household,1st Quintile,No,0.82402,763,935,0.79960,0.84844
2000,Single-person household,2nd Quintile,No,0.96601,667,667,0.95224,0.97977
2000,Single-person household,3rd Quintile,No,0.98972,590,590,0.98157,0.99786
2000,Single-person household,4th Quintile,No,0.99426,523,523,0.98778,1.00074
