year,hhtyp,rentown,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Multi-generational household,Tenant,No,0.93665,49,49,0.86774,1.00556
1986,Other Combinations,Owner,No,0.96132,47,47,0.90559,1.01704
1986,Other Combinations,Tenant,No,0.90542,64,64,0.83316,0.97768
1987,Single-person household,Owner,No,0.99938,223,223,0.99610,1.00266
1987,Single-person household,Tenant,Yes,0.12158,91,849,0.09958,0.14357
1987,Single-person household,Tenant,No,0.87842,758,849,0.85643,0.90042
1987,Couple without children,Owner,No,0.99221,470,470,0.98426,1.00017
1987,Couple without children,Tenant,No,0.97400,699,699,0.96220,0.98581
1987,Single parent,Owner,No,0.94483,83,83,0.89542,0.99425
1987,Single parent,Tenant,Yes,0.30028,50,189,0.23476,0.36581
1987,Single parent,Tenant,No,0.69972,139,189,0.63419,0.76524
1987,Couple with children,Owner,Yes,0.03077,31,935,0.01970,0.04185
1987,Couple with children,Owner,No,0.96923,904,935,0.95815,0.98030
1987,Couple with children,Tenant,Yes,0.10320,103,1251,0.08634,0.12007
1987,Couple with children,Tenant,No,0.89680,1148,1251,0.87993,0.91366
1987,Multi-generational household,Tenant,No,0.86848,54,54,0.77749,0.95947
1987,Other Combinations,Owner,No,0.97354,42,42,0.92440,1.02267
1987,Other Combinations,Tenant,No,0.90631,64,64,0.83435,0.97826
1988,Single-person household,Owner,No,0.99505,225,225,0.98586,1.00424
1988,Single-person household,Tenant,Yes,0.12303,89,809,0.10038,0.14568
1988,Single-person household,Tenant,No,0.87697,720,809,0.85432,0.89962
1988,Couple without children,Owner,No,0.99549,444,444,0.98926,1.00173
1988,Couple without children,Tenant,No,0.96055,695,695,0.94607,0.97504
1988,Single parent,Owner,No,0.95580,86,86,0.91211,0.99950
1988,Single parent,Tenant,Yes,0.27543,41,183,0.21053,0.34033
1988,Single parent,Tenant,No,0.72457,142,183,0.65967,0.78947
1988,Couple with children,Owner,Yes,0.03588,34,901,0.02373,0.04803
1988,Couple with children,Owner,No,0.96412,867,901,0.95197,0.97627
1988,Couple with children,Tenant,Yes,0.11458,115,1184,0.09643,0.13273
1988,Couple with children,Tenant,No,0.88542,1069,1184,0.86727,0.90357
1988,Multi-generational household,Owner,No,0.98535,46,46,0.95025,1.02045
1988,Multi-generational household,Tenant,No,0.67826,46,46,0.54177,0.81475
1988,Other Combinations,Tenant,No,0.91891,59,59,0.84866,0.98916
1989,Single-person household,Owner,No,0.99724,222,222,0.99032,1.00416
1989,Single-person household,Tenant,Yes,0.11099,78,814,0.08940,0.13258
1989,Single-person household,Tenant,No,0.88901,736,814,0.86742,0.91060
1989,Couple without children,Owner,No,0.99077,436,436,0.98179,0.99976
1989,Couple without children,Tenant,No,0.97038,693,693,0.95775,0.98302
1989,Single parent,Owner,No,0.96343,91,91,0.92466,1.00221
1989,Single parent,Tenant,Yes,0.30361,39,160,0.23214,0.37509
1989,Single parent,Tenant,No,0.69639,121,160,0.62491,0.76786
1989,Couple with children,Owner,No,0.97357,843,843,0.96273,0.98440
1989,Couple with children,Tenant,Yes,0.11069,109,1126,0.09235,0.12902
1989,Couple with children,Tenant,No,0.88931,1017,1126,0.87098,0.90765
1989,Multi-generational household,Owner,No,0.98646,51,51,0.95443,1.01849
1989,Multi-generational household,Tenant,No,0.84181,52,52,0.74166,0.94196
1989,Other Combinations,Owner,No,0.96778,32,32,0.90562,1.02994
1989,Other Combinations,Tenant,No,0.88904,49,49,0.80019,0.97790
1990,Single-person household,Owner,No,0.99520,228,228,0.98621,1.00419
1990,Single-person household,Tenant,Yes,0.10153,68,768,0.08016,0.12291
1990,Single-person household,Tenant,No,0.89847,700,768,0.87709,0.91984
1990,Couple without children,Owner,No,0.99287,460,460,0.98518,1.00057
1990,Couple without children,Tenant,No,0.95796,691,691,0.94299,0.97293
1990,Single parent,Owner,No,0.96262,86,86,0.92229,1.00295
1990,Single parent,Tenant,Yes,0.26616,37,166,0.19872,0.33359
1990,Single parent,Tenant,No,0.73384,129,166,0.66641,0.80128
1990,Couple with children,Owner,No,0.96979,831,831,0.95814,0.98143
1990,Couple with children,Tenant,Yes,0.11145,98,1088,0.09274,0.13015
1990,Couple with children,Tenant,No,0.88855,990,1088,0.86985,0.90726
1990,Multi-generational household,Owner,No,0.94483,56,56,0.88449,1.00517
1990,Multi-generational household,Tenant,No,0.89117,50,50,0.80398,0.97837
1990,Other Combinations,Tenant,No,0.82801,45,45,0.71651,0.93952
1991,Single-person household,Owner,No,0.99098,217,217,0.97838,1.00359
1991,Single-person household,Tenant,Yes,0.11033,74,780,0.08833,0.13233
1991,Single-person household,Tenant,No,0.88967,706,780,0.86767,0.91167
1991,Couple without children,Owner,No,0.99411,468,468,0.98717,1.00105
1991,Couple without children,Tenant,No,0.96171,695,695,0.94743,0.97598
1991,Single parent,Owner,No,0.96130,94,94,0.92210,1.00050
1991,Single parent,Tenant,Yes,0.26147,40,171,0.19541,0.32752
1991,Single parent,Tenant,No,0.73853,131,171,0.67248,0.80459
1991,Couple with children,Owner,Yes,0.04014,31,864,0.02705,0.05324
1991,Couple with children,Owner,No,0.95986,833,864,0.94676,0.97295
1991,Couple with children,Tenant,Yes,0.10850,99,1075,0.08990,0.12710
1991,Couple with children,Tenant,No,0.89150,976,1075,0.87290,0.91010
1991,Multi-generational household,Owner,No,0.98862,58,58,0.96108,1.01616
1991,Multi-generational household,Tenant,No,0.89129,47,47,0.80133,0.98124
1991,Other Combinations,Tenant,No,0.82122,52,52,0.71605,0.92638
1992,Single-person household,Owner,No,0.98011,254,254,0.96291,0.99732
1992,Single-person household,Tenant,Yes,0.17488,202,1037,0.15175,0.19801
1992,Single-person household,Tenant,No,0.82512,835,1037,0.80199,0.84825
1992,Couple without children,Owner,Yes,0.03701,34,621,0.02215,0.05187
1992,Couple without children,Owner,No,0.96299,587,621,0.94813,0.97785
1992,Couple without children,Tenant,Yes,0.06084,71,1065,0.04648,0.07520
1992,Couple without children,Tenant,No,0.93916,994,1065,0.92480,0.95352
1992,Single parent,Owner,No,0.95709,101,101,0.91737,0.99681
1992,Single parent,Tenant,Yes,0.28878,84,281,0.23570,0.34187
1992,Single parent,Tenant,No,0.71122,197,281,0.65813,0.76430
1992,Couple with children,Owner,Yes,0.06537,109,1187,0.05130,0.07944
1992,Couple with children,Owner,No,0.93463,1078,1187,0.92056,0.94870
1992,Couple with children,Tenant,Yes,0.12995,220,1704,0.11398,0.14592
1992,Couple with children,Tenant,No,0.87005,1484,1704,0.85408,0.88602
1992,Multi-generational household,Owner,No,0.95744,70,70,0.90981,1.00507
1992,Multi-generational household,Tenant,No,0.77451,57,57,0.66506,0.88397
1992,Other Combinations,Owner,No,0.94180,60,60,0.88206,1.00154
1992,Other Combinations,Tenant,No,0.89798,88,88,0.83438,0.96158
1993,Single-person household,Owner,No,0.96482,260,260,0.94239,0.98726
1993,Single-person household,Tenant,Yes,0.17445,209,1079,0.15179,0.19710
1993,Single-person household,Tenant,No,0.82555,870,1079,0.80290,0.84821
1993,Couple without children,Owner,No,0.98191,622,622,0.97143,0.99240
1993,Couple without children,Tenant,Yes,0.05342,73,1075,0.03997,0.06687
1993,Couple without children,Tenant,No,0.94658,1002,1075,0.93313,0.96003
1993,Single parent,Owner,No,0.94473,88,88,0.89672,0.99275
1993,Single parent,Tenant,Yes,0.26813,79,278,0.21596,0.32030
1993,Single parent,Tenant,No,0.73187,199,278,0.67970,0.78404
1993,Couple with children,Owner,Yes,0.05734,102,1146,0.04387,0.07080
1993,Couple with children,Owner,No,0.94266,1044,1146,0.92920,0.95613
1993,Couple with children,Tenant,Yes,0.13834,228,1641,0.12163,0.15505
1993,Couple with children,Tenant,No,0.86166,1413,1641,0.84495,0.87837
1993,Multi-generational household,Owner,No,0.97346,82,82,0.93846,1.00847
1993,Multi-generational household,Tenant,No,0.79934,52,52,0.68942,0.90926
1993,Other Combinations,Owner,No,0.95910,62,62,0.90940,1.00880
1993,Other Combinations,Tenant,No,0.79455,83,83,0.70710,0.88200
1994,Single-person household,Owner,No,0.98677,279,279,0.97333,1.00020
1994,Single-person household,Tenant,Yes,0.13932,163,1068,0.11854,0.16010
1994,Single-person household,Tenant,No,0.86068,905,1068,0.83990,0.88146
1994,Couple without children,Owner,No,0.99120,643,643,0.98398,0.99843
1994,Couple without children,Tenant,Yes,0.05137,64,1110,0.03838,0.06436
1994,Couple without children,Tenant,No,0.94863,1046,1110,0.93564,0.96162
1994,Single parent,Owner,No,0.96444,89,89,0.92575,1.00313
1994,Single parent,Tenant,Yes,0.27342,73,264,0.21955,0.32729
1994,Single parent,Tenant,No,0.72658,191,264,0.67271,0.78045
1994,Couple with children,Owner,Yes,0.03963,67,1142,0.02831,0.05095
1994,Couple with children,Owner,No,0.96037,1075,1142,0.94905,0.97169
1994,Couple with children,Tenant,Yes,0.12303,183,1547,0.10666,0.13941
1994,Couple with children,Tenant,No,0.87697,1364,1547,0.86059,0.89334
1994,Multi-generational household,Owner,No,0.98066,79,79,0.95010,1.01122
1994,Multi-generational household,Tenant,No,0.84653,48,48,0.74348,0.94958
1994,Other Combinations,Owner,No,0.98380,63,63,0.95237,1.01522
1994,Other Combinations,Tenant,No,0.88256,89,89,0.81530,0.94983
1995,Single-person household,Owner,No,0.99388,288,288,0.98486,1.00290
1995,Single-person household,Tenant,Yes,0.11700,137,1110,0.09808,0.13591
1995,Single-person household,Tenant,No,0.88300,973,1110,0.86409,0.90192
1995,Couple without children,Owner,No,0.99762,670,670,0.99393,1.00131
1995,Couple without children,Tenant,Yes,0.04030,55,1150,0.02893,0.05167
1995,Couple without children,Tenant,No,0.95970,1095,1150,0.94833,0.97107
1995,Single parent,Owner,No,0.96126,90,90,0.92117,1.00135
1995,Single parent,Tenant,Yes,0.27228,80,279,0.21995,0.32461
1995,Single parent,Tenant,No,0.72772,199,279,0.67539,0.78005
1995,Couple with children,Owner,Yes,0.02696,46,1151,0.01760,0.03633
1995,Couple with children,Owner,No,0.97304,1105,1151,0.96367,0.98240
1995,Couple with children,Tenant,Yes,0.12477,188,1621,0.10868,0.14086
1995,Couple with children,Tenant,No,0.87523,1433,1621,0.85914,0.89132
1995,Multi-generational household,Owner,No,0.95061,73,73,0.90056,1.00066
1995,Multi-generational household,Tenant,No,0.88488,56,56,0.80053,0.96923
1995,Other Combinations,Owner,No,0.97882,66,66,0.94382,1.01382
1995,Other Combinations,Tenant,No,0.87224,89,89,0.80249,0.94198
1996,Single-person household,Owner,No,0.98113,287,287,0.96535,0.99690
1996,Single-person household,Tenant,Yes,0.09264,119,1136,0.07577,0.10950
1996,Single-person household,Tenant,No,0.90736,1017,1136,0.89050,0.92423
1996,Couple without children,Owner,No,0.99519,687,687,0.99001,1.00037
1996,Couple without children,Tenant,Yes,0.02897,40,1149,0.01927,0.03867
1996,Couple without children,Tenant,No,0.97103,1109,1149,0.96133,0.98073
1996,Single parent,Owner,No,0.97024,98,98,0.93642,1.00405
1996,Single parent,Tenant,Yes,0.23627,75,283,0.18669,0.28585
1996,Single parent,Tenant,No,0.76373,208,283,0.71415,0.81331
1996,Couple with children,Owner,Yes,0.02413,35,1170,0.01533,0.03292
1996,Couple with children,Owner,No,0.97587,1135,1170,0.96708,0.98467
1996,Couple with children,Tenant,Yes,0.11851,162,1509,0.10220,0.13483
1996,Couple with children,Tenant,No,0.88149,1347,1509,0.86517,0.89780
1996,Multi-generational household,Owner,No,0.98250,65,65,0.95037,1.01463
1996,Multi-generational household,Tenant,No,0.91578,50,50,0.83803,0.99354
1996,Other Combinations,Owner,No,0.98405,66,66,0.95359,1.01451
1996,Other Combinations,Tenant,No,0.89812,85,85,0.83343,0.96281
1997,Single-person household,Owner,No,0.99208,285,285,0.98178,1.00239
1997,Single-person household,Tenant,Yes,0.08840,108,1108,0.07168,0.10513
1997,Single-person household,Tenant,No,0.91160,1000,1108,0.89487,0.92832
1997,Couple without children,Owner,No,0.99945,722,722,0.99775,1.00116
1997,Couple without children,Tenant,Yes,0.02485,41,1153,0.01586,0.03384
1997,Couple without children,Tenant,No,0.97515,1112,1153,0.96616,0.98414
1997,Single parent,Owner,No,0.96259,95,95,0.92422,1.00095
1997,Single parent,Tenant,Yes,0.24456,78,291,0.19509,0.29403
1997,Single parent,Tenant,No,0.75544,213,291,0.70597,0.80491
1997,Couple with children,Owner,No,0.98062,1162,1162,0.97270,0.98855
1997,Couple with children,Tenant,Yes,0.10329,150,1402,0.08735,0.11922
1997,Couple with children,Tenant,No,0.89671,1252,1402,0.88078,0.91265
1997,Multi-generational household,Owner,No,0.98623,63,63,0.95721,1.01524
1997,Multi-generational household,Tenant,No,0.95664,49,49,0.89902,1.01426
1997,Other Combinations,Tenant,No,0.93628,80,80,0.88242,0.99014
1998,Single-person household,Owner,No,0.99552,367,367,0.98867,1.00236
1998,Single-person household,Tenant,Yes,0.09116,135,1333,0.07570,0.10661
1998,Single-person household,Tenant,No,0.90884,1198,1333,0.89339,0.92430
1998,Couple without children,Owner,No,0.99366,906,906,0.98849,0.99883
1998,Couple without children,Tenant,Yes,0.02629,42,1265,0.01747,0.03512
1998,Couple without children,Tenant,No,0.97371,1223,1265,0.96488,0.98253
1998,Single parent,Owner,No,0.98556,108,108,0.96296,1.00816
1998,Single parent,Tenant,Yes,0.24487,88,337,0.19889,0.29084
1998,Single parent,Tenant,No,0.75513,249,337,0.70916,0.80111
1998,Couple with children,Owner,No,0.97956,1345,1345,0.97199,0.98712
1998,Couple with children,Tenant,Yes,0.10286,142,1440,0.08717,0.11856
1998,Couple with children,Tenant,No,0.89714,1298,1440,0.88144,0.91283
1998,Multi-generational household,Owner,No,0.98993,58,58,0.96400,1.01585
1998,Multi-generational household,Tenant,No,0.89327,41,41,0.79758,0.98896
1998,Other Combinations,Tenant,No,0.87878,77,77,0.80540,0.95216
1999,Single-person household,Owner,No,0.99694,366,366,0.99126,1.00261
1999,Single-person household,Tenant,Yes,0.09396,128,1259,0.07783,0.11008
1999,Single-person household,Tenant,No,0.90604,1131,1259,0.88992,0.92217
1999,Couple without children,Owner,No,0.99640,901,901,0.99248,1.00031
1999,Couple without children,Tenant,No,0.98265,1221,1221,0.97533,0.98998
1999,Single parent,Owner,No,0.97766,107,107,0.94953,1.00580
1999,Single parent,Tenant,Yes,0.30884,110,334,0.25922,0.35846
1999,Single parent,Tenant,No,0.69116,224,334,0.64154,0.74078
1999,Couple with children,Owner,No,0.98456,1356,1356,0.97800,0.99113
1999,Couple with children,Tenant,Yes,0.10593,139,1331,0.08939,0.12247
1999,Couple with children,Tenant,No,0.89407,1192,1331,0.87753,0.91061
1999,Multi-generational household,Owner,No,0.99795,55,55,0.98589,1.01001
1999,Multi-generational household,Tenant,No,0.94836,42,42,0.88062,1.01610
2000,Single-person household,Owner,No,0.99893,864,864,0.99675,1.00111
2000,Single-person household,Tenant,Yes,0.07840,203,2389,0.06761,0.08918
2000,Single-person household,Tenant,No,0.92160,2186,2389,0.91082,0.93239
2000,Couple without children,Owner,No,0.99899,1986,1986,0.99759,1.00039
2000,Couple without children,Tenant,Yes,0.02627,58,1975,0.01922,0.03333
2000,Couple without children,Tenant,No,0.97373,1917,1975,0.96667,0.98078
2000,Single parent,Owner,No,0.97696,198,198,0.95602,0.99791
2000,Single parent,Tenant,Yes,0.26415,160,558,0.22753,0.30076
2000,Single parent,Tenant,No,0.73585,398,558,0.69924,0.77247
2000,Couple with children,Owner,Yes,0.01704,47,2552,0.01202,0.02206
2000,Couple with children,Owner,No,0.98296,2505,2552,0.97794,0.98798
2000,Couple with children,Tenant,Yes,0.08613,192,2068,0.07404,0.09823
2000,Couple with children,Tenant,No,0.91387,1876,2068,0.90177,0.92596
2000,Multi-generational household,Owner,No,0.99402,118,118,0.98005,1.00799
2000,Multi-generational household,Tenant,No,0.88673,44,44,0.79200,0.98146
2000,Other Combinations,Owner,No,0.99131,81,81,0.97096,1.01165
2000,Other Combinations,Tenant,No,0.98406,77,77,0.95590,1.01222
2001,Single-person household,Owner,No,0.99769,771,771,0.99431,1.00108
2001,Single-person household,Tenant,Yes,0.08813,210,2147,0.07614,0.10012
2001,Single-person household,Tenant,No,0.91187,1937,2147,0.89988,0.92386
2001,Couple without children,Owner,No,0.99893,1777,1777,0.99740,1.00045
2001,Couple without children,Tenant,Yes,0.03152,65,1803,0.02345,0.03958
2001,Couple without children,Tenant,No,0.96848,1738,1803,0.96042,0.97655
2001,Single parent,Owner,No,0.97093,185,185,0.94666,0.99521
2001,Single parent,Tenant,Yes,0.27810,153,509,0.23914,0.31707
2001,Single parent,Tenant,No,0.72190,356,509,0.68293,0.76086
2001,Couple with children,Owner,Yes,0.01826,46,2336,0.01283,0.02369
2001,Couple with children,Owner,No,0.98174,2290,2336,0.97631,0.98717
2001,Couple with children,Tenant,Yes,0.10157,197,1827,0.08771,0.11542
2001,Couple with children,Tenant,No,0.89843,1630,1827,0.88458,0.91229
2001,Multi-generational household,Owner,No,0.99694,114,114,0.98675,1.00713
2001,Multi-generational household,Tenant,No,0.84421,38,38,0.72736,0.96107
2001,Other Combinations,Owner,No,0.98780,65,65,0.96091,1.01470
2001,Other Combinations,Tenant,No,0.93562,55,55,0.87016,1.00108
2002,Single-person household,Owner,No,0.99234,753,753,0.98610,0.99857
2002,Single-person household,Tenant,Yes,0.08212,190,2166,0.07056,0.09369
2002,Single-person household,Tenant,No,0.91788,1976,2166,0.90631,0.92944
2002,Couple without children,Owner,No,0.99929,2060,2060,0.99815,1.00044
2002,Couple without children,Tenant,Yes,0.02593,53,1837,0.01866,0.03320
2002,Couple without children,Tenant,No,0.97407,1784,1837,0.96680,0.98134
2002,Single parent,Owner,No,0.98888,204,204,0.97446,1.00331
2002,Single parent,Tenant,Yes,0.27765,140,496,0.23819,0.31710
2002,Single parent,Tenant,No,0.72235,356,496,0.68290,0.76181
2002,Couple with children,Owner,Yes,0.02308,45,2631,0.01734,0.02882
2002,Couple with children,Owner,No,0.97692,2586,2631,0.97118,0.98266
2002,Couple with children,Tenant,Yes,0.10371,181,1751,0.08943,0.11800
2002,Couple with children,Tenant,No,0.89629,1570,1751,0.88200,0.91057
2002,Multi-generational household,Owner,No,0.97408,105,105,0.94354,1.00462
2002,Multi-generational household,Tenant,No,0.96122,39,39,0.89983,1.02261
2002,Other Combinations,Owner,No,0.98630,73,73,0.95945,1.01315
2002,Other Combinations,Tenant,No,0.98007,53,53,0.94209,1.01806
2003,Single-person household,Owner,No,0.99394,783,783,0.98849,0.99938
2003,Single-person household,Tenant,Yes,0.09066,192,2124,0.07845,0.10288
2003,Single-person household,Tenant,No,0.90934,1932,2124,0.89712,0.92155
2003,Couple without children,Owner,No,0.99644,2010,2010,0.99383,0.99904
2003,Couple without children,Tenant,Yes,0.03367,68,1796,0.02533,0.04201
2003,Couple without children,Tenant,No,0.96633,1728,1796,0.95799,0.97467
2003,Single parent,Owner,No,0.96592,187,187,0.93984,0.99199
2003,Single parent,Tenant,Yes,0.29635,149,498,0.25620,0.33649
2003,Single parent,Tenant,No,0.70365,349,498,0.66351,0.74380
2003,Couple with children,Owner,Yes,0.01826,41,2514,0.01303,0.02350
2003,Couple with children,Owner,No,0.98174,2473,2514,0.97650,0.98697
2003,Couple with children,Tenant,Yes,0.10822,181,1613,0.09306,0.12339
2003,Couple with children,Tenant,No,0.89178,1432,1613,0.87661,0.90694
2003,Multi-generational household,Owner,No,0.98803,83,83,0.96449,1.01157
2003,Multi-generational household,Tenant,No,0.94493,34,34,0.86709,1.02276
2003,Other Combinations,Tenant,No,0.98706,52,52,0.95603,1.01808
2004,Single-person household,Owner,No,0.99362,796,796,0.98808,0.99915
2004,Single-person household,Tenant,Yes,0.09155,188,2050,0.07907,0.10404
2004,Single-person household,Tenant,No,0.90845,1862,2050,0.89596,0.92093
2004,Couple without children,Owner,No,0.99924,1994,1994,0.99802,1.00045
2004,Couple without children,Tenant,Yes,0.03970,77,1815,0.03072,0.04869
2004,Couple without children,Tenant,No,0.96030,1738,1815,0.95131,0.96928
2004,Single parent,Owner,No,0.95112,179,179,0.91945,0.98280
2004,Single parent,Tenant,Yes,0.32055,160,491,0.27923,0.36187
2004,Single parent,Tenant,No,0.67945,331,491,0.63813,0.72077
2004,Couple with children,Owner,Yes,0.03055,59,2435,0.02371,0.03738
2004,Couple with children,Owner,No,0.96945,2376,2435,0.96262,0.97629
2004,Couple with children,Tenant,Yes,0.13125,192,1521,0.11427,0.14823
2004,Couple with children,Tenant,No,0.86875,1329,1521,0.85177,0.88573
2004,Multi-generational household,Owner,No,0.98149,77,77,0.95118,1.01179
2004,Other Combinations,Owner,No,0.96011,59,59,0.90974,1.01047
2004,Other Combinations,Tenant,No,0.95183,45,45,0.88856,1.01510
2005,Single-person household,Owner,No,0.99421,801,801,0.98895,0.99947
2005,Single-person household,Tenant,Yes,0.10476,205,2093,0.09163,0.11788
2005,Single-person household,Tenant,No,0.89524,1888,2093,0.88212,0.90837
2005,Couple without children,Owner,No,0.99646,1963,1963,0.99384,0.99909
2005,Couple without children,Tenant,Yes,0.03570,62,1720,0.02693,0.04447
2005,Couple without children,Tenant,No,0.96430,1658,1720,0.95553,0.97307
2005,Single parent,Owner,No,0.91957,186,186,0.88038,0.95876
2005,Single parent,Tenant,Yes,0.32745,156,491,0.28590,0.36900
2005,Single parent,Tenant,No,0.67255,335,491,0.63100,0.71410
2005,Couple with children,Owner,Yes,0.02054,39,2285,0.01472,0.02636
2005,Couple with children,Owner,No,0.97946,2246,2285,0.97364,0.98528
2005,Couple with children,Tenant,Yes,0.12836,183,1411,0.11090,0.14582
2005,Couple with children,Tenant,No,0.87164,1228,1411,0.85418,0.88910
2005,Multi-generational household,Owner,No,0.90200,72,72,0.83284,0.97116
2005,Other Combinations,Tenant,No,0.91596,43,43,0.83205,0.99987
2006,Single-person household,Owner,No,0.98975,943,943,0.98332,0.99618
2006,Single-person household,Tenant,Yes,0.07695,182,2321,0.06611,0.08780
2006,Single-person household,Tenant,No,0.92305,2139,2321,0.91220,0.93389
2006,Couple without children,Owner,No,0.99686,2299,2299,0.99457,0.99915
2006,Couple without children,Tenant,Yes,0.03933,71,1846,0.03046,0.04820
2006,Couple without children,Tenant,No,0.96067,1775,1846,0.95180,0.96954
2006,Single parent,Owner,No,0.94226,216,216,0.91109,0.97344
2006,Single parent,Tenant,Yes,0.21090,118,544,0.17659,0.24522
2006,Single parent,Tenant,No,0.78910,426,544,0.75478,0.82341
2006,Couple with children,Owner,No,0.98856,2350,2350,0.98425,0.99286
2006,Couple with children,Tenant,Yes,0.07802,131,1455,0.06423,0.09180
2006,Couple with children,Tenant,No,0.92198,1324,1455,0.90820,0.93577
2006,Multi-generational household,Owner,No,0.95867,76,76,0.91362,1.00372
2006,Other Combinations,Tenant,No,0.98519,42,42,0.94822,1.02216
2007,Single-person household,Owner,No,0.99473,890,890,0.98998,0.99949
2007,Single-person household,Tenant,Yes,0.07498,167,2201,0.06398,0.08599
2007,Single-person household,Tenant,No,0.92502,2034,2201,0.91401,0.93602
2007,Couple without children,Owner,No,0.99628,2163,2163,0.99371,0.99884
2007,Couple without children,Tenant,Yes,0.03193,53,1701,0.02358,0.04029
2007,Couple without children,Tenant,No,0.96807,1648,1701,0.95971,0.97642
2007,Single parent,Owner,No,0.96495,202,202,0.93953,0.99038
2007,Single parent,Tenant,Yes,0.18420,94,496,0.15005,0.21835
2007,Single parent,Tenant,No,0.81580,402,496,0.78165,0.84995
2007,Couple with children,Owner,No,0.99089,2211,2211,0.98693,0.99485
2007,Couple with children,Tenant,Yes,0.08368,112,1343,0.06887,0.09850
2007,Couple with children,Tenant,No,0.91632,1231,1343,0.90150,0.93113
2007,Multi-generational household,Owner,No,0.94760,62,62,0.89168,1.00352
2007,Other Combinations,Owner,No,0.98945,50,50,0.96085,1.01806
2007,Other Combinations,Tenant,No,0.94025,38,38,0.86387,1.01662
2008,Single-person household,Owner,No,0.99567,893,893,0.99136,0.99998
2008,Single-person household,Tenant,Yes,0.07089,142,2087,0.05987,0.08190
2008,Single-person household,Tenant,No,0.92911,1945,2087,0.91810,0.94013
2008,Couple without children,Owner,No,0.99740,2108,2108,0.99522,0.99957
2008,Couple without children,Tenant,Yes,0.02694,48,1622,0.01906,0.03483
2008,Couple without children,Tenant,No,0.97306,1574,1622,0.96517,0.98094
2008,Single parent,Owner,No,0.96879,194,194,0.94425,0.99332
2008,Single parent,Tenant,Yes,0.14699,77,480,0.11528,0.17870
2008,Single parent,Tenant,No,0.85301,403,480,0.82130,0.88472
2008,Couple with children,Owner,No,0.98918,2048,2048,0.98470,0.99366
2008,Couple with children,Tenant,Yes,0.07004,87,1195,0.05556,0.08451
2008,Couple with children,Tenant,No,0.92996,1108,1195,0.91549,0.94444
2008,Multi-generational household,Owner,No,0.95449,54,54,0.89838,1.01060
