year,hhtyp,regtyp,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Couple without children,Urban regions,No,0.97556,941,941,0.96569,0.98543
1986,Couple without children,Rural regions,No,0.97665,231,231,0.95714,0.99617
1986,Single parent,Urban regions,No,0.85978,189,189,0.81015,0.90941
1986,Single parent,Rural regions,No,0.85494,53,53,0.75922,0.95066
1986,Couple with children,Urban regions,Yes,0.04699,83,1757,0.03709,0.05689
1986,Couple with children,Urban regions,No,0.95301,1674,1757,0.94311,0.96291
1986,Couple with children,Rural regions,No,0.94791,450,450,0.92736,0.96847
1986,Multi-generational household,Urban regions,No,0.96263,70,70,0.91788,1.00738
1986,Other Combinations,Urban regions,No,0.90781,84,84,0.84557,0.97005
1987,Single-person household,Urban regions,Yes,0.09658,79,907,0.07734,0.11581
1987,Single-person household,Urban regions,No,0.90342,828,907,0.88419,0.92266
1987,Single-person household,Rural regions,No,0.91537,154,154,0.87127,0.95948
1987,Couple without children,Urban regions,No,0.98408,931,931,0.97604,0.99213
1987,Couple without children,Rural regions,No,0.97474,238,238,0.95477,0.99472
1987,Single parent,Urban regions,Yes,0.18632,39,212,0.13378,0.23885
1987,Single parent,Urban regions,No,0.81368,173,212,0.76115,0.86622
1987,Single parent,Rural regions,No,0.72307,49,49,0.59648,0.84966
1987,Couple with children,Urban regions,Yes,0.06044,100,1724,0.04919,0.07169
1987,Couple with children,Urban regions,No,0.93956,1624,1724,0.92831,0.95081
1987,Couple with children,Rural regions,Yes,0.07591,34,463,0.05176,0.10006
1987,Couple with children,Rural regions,No,0.92409,429,463,0.89994,0.94824
1987,Multi-generational household,Urban regions,No,0.96053,78,78,0.91704,1.00402
1987,Multi-generational household,Rural regions,No,0.95118,38,38,0.88175,1.02062
1987,Other Combinations,Urban regions,No,0.92001,87,87,0.86268,0.97735
1988,Single-person household,Urban regions,Yes,0.09514,76,868,0.07561,0.11467
1988,Single-person household,Urban regions,No,0.90486,792,868,0.88533,0.92439
1988,Single-person household,Rural regions,No,0.90391,153,153,0.85706,0.95076
1988,Couple without children,Urban regions,No,0.97605,914,914,0.96613,0.98597
1988,Couple without children,Rural regions,No,0.97479,225,225,0.95426,0.99532
1988,Single parent,Urban regions,No,0.85020,184,184,0.79849,0.90190
1988,Single parent,Rural regions,No,0.69932,45,45,0.56382,0.83481
1988,Couple with children,Urban regions,Yes,0.06619,112,1647,0.05418,0.07820
1988,Couple with children,Urban regions,No,0.93381,1535,1647,0.92180,0.94582
1988,Couple with children,Rural regions,Yes,0.08895,37,438,0.06226,0.11564
1988,Couple with children,Rural regions,No,0.91105,401,438,0.88436,0.93774
1988,Multi-generational household,Urban regions,No,0.81663,60,60,0.71789,0.91538
1988,Multi-generational household,Rural regions,No,0.92147,32,32,0.82678,1.01617
1988,Other Combinations,Urban regions,No,0.94373,77,77,0.89192,0.99554
1989,Single-person household,Urban regions,Yes,0.08118,64,874,0.06306,0.09929
1989,Single-person household,Urban regions,No,0.91882,810,874,0.90071,0.93694
1989,Single-person household,Rural regions,No,0.89116,148,148,0.84082,0.94151
1989,Couple without children,Urban regions,No,0.98047,899,899,0.97142,0.98952
1989,Couple without children,Rural regions,No,0.97560,230,230,0.95561,0.99558
1989,Single parent,Urban regions,No,0.83638,173,173,0.78109,0.89166
1989,Single parent,Rural regions,No,0.72499,40,40,0.58485,0.86513
1989,Couple with children,Urban regions,Yes,0.05895,98,1586,0.04735,0.07055
1989,Couple with children,Urban regions,No,0.94105,1488,1586,0.92945,0.95265
1989,Couple with children,Rural regions,Yes,0.08395,35,408,0.05701,0.11089
1989,Couple with children,Rural regions,No,0.91605,373,408,0.88911,0.94299
1989,Multi-generational household,Urban regions,No,0.95551,72,72,0.90755,1.00347
1989,Multi-generational household,Rural regions,No,0.91384,31,31,0.81343,1.01425
1989,Other Combinations,Urban regions,No,0.90837,67,67,0.83877,0.97798
1990,Single-person household,Urban regions,Yes,0.07550,55,822,0.05743,0.09357
1990,Single-person household,Urban regions,No,0.92450,767,822,0.90643,0.94257
1990,Single-person household,Rural regions,No,0.91049,162,162,0.86639,0.95459
1990,Couple without children,Urban regions,No,0.97491,910,910,0.96474,0.98508
1990,Couple without children,Rural regions,No,0.96826,241,241,0.94609,0.99044
1990,Single parent,Urban regions,No,0.84324,179,179,0.78982,0.89665
1990,Single parent,Rural regions,No,0.74793,36,36,0.60408,0.89178
1990,Couple with children,Urban regions,Yes,0.06291,94,1543,0.05079,0.07503
1990,Couple with children,Urban regions,No,0.93709,1449,1543,0.92497,0.94921
1990,Couple with children,Rural regions,No,0.91859,372,372,0.89076,0.94642
1990,Multi-generational household,Urban regions,No,0.95695,80,80,0.91219,1.00171
1990,Other Combinations,Urban regions,No,0.87785,60,60,0.79429,0.96140
1991,Single-person household,Urban regions,Yes,0.08429,62,834,0.06543,0.10316
1991,Single-person household,Urban regions,No,0.91571,772,834,0.89684,0.93457
1991,Single-person household,Rural regions,No,0.90031,151,151,0.85237,0.94826
1991,Couple without children,Urban regions,No,0.97631,928,928,0.96652,0.98610
1991,Couple without children,Rural regions,No,0.97653,235,235,0.95713,0.99593
1991,Single parent,Urban regions,Yes,0.14796,31,210,0.09983,0.19610
1991,Single parent,Urban regions,No,0.85204,179,210,0.80390,0.90017
1991,Single parent,Rural regions,No,0.76744,46,46,0.64401,0.89088
1991,Couple with children,Urban regions,Yes,0.06344,96,1531,0.05123,0.07566
1991,Couple with children,Urban regions,No,0.93656,1435,1531,0.92434,0.94877
1991,Couple with children,Rural regions,Yes,0.09228,34,409,0.06420,0.12037
1991,Couple with children,Rural regions,No,0.90772,375,409,0.87963,0.93580
1991,Multi-generational household,Urban regions,No,0.95942,75,75,0.91446,1.00438
1991,Other Combinations,Urban regions,No,0.89394,62,62,0.81667,0.97121
1992,Single-person household,Urban regions,Yes,0.10843,117,947,0.08861,0.12824
1992,Single-person household,Urban regions,No,0.89157,830,947,0.87176,0.91139
1992,Single-person household,Rural regions,Yes,0.22804,88,344,0.18364,0.27244
1992,Single-person household,Rural regions,No,0.77196,256,344,0.72756,0.81636
1992,Couple without children,Urban regions,Yes,0.03782,52,1158,0.02683,0.04881
1992,Couple without children,Urban regions,No,0.96218,1106,1158,0.95119,0.97317
1992,Couple without children,Rural regions,Yes,0.08309,53,516,0.05925,0.10693
1992,Couple without children,Rural regions,No,0.91691,463,516,0.89307,0.94075
1992,Single parent,Urban regions,Yes,0.19620,59,266,0.14838,0.24401
1992,Single parent,Urban regions,No,0.80380,207,266,0.75599,0.85162
1992,Single parent,Rural regions,Yes,0.22689,32,122,0.15226,0.30151
1992,Single parent,Rural regions,No,0.77311,90,122,0.69849,0.84774
1992,Couple with children,Urban regions,Yes,0.06982,146,1825,0.05812,0.08151
1992,Couple with children,Urban regions,No,0.93018,1679,1825,0.91849,0.94188
1992,Couple with children,Rural regions,Yes,0.15087,178,1033,0.12903,0.17271
1992,Couple with children,Rural regions,No,0.84913,855,1033,0.82729,0.87097
1992,Multi-generational household,Urban regions,No,0.91626,76,76,0.85357,0.97895
1992,Multi-generational household,Rural regions,No,0.90817,50,50,0.82730,0.98903
1992,Other Combinations,Urban regions,No,0.95534,89,89,0.91218,0.99850
1992,Other Combinations,Rural regions,No,0.85757,59,59,0.76763,0.94752
1993,Single-person household,Urban regions,Yes,0.11057,119,970,0.09082,0.13032
1993,Single-person household,Urban regions,No,0.88943,851,970,0.86968,0.90918
1993,Single-person household,Rural regions,Yes,0.23355,105,385,0.19123,0.27587
1993,Single-person household,Rural regions,No,0.76645,280,385,0.72413,0.80877
1993,Couple without children,Urban regions,Yes,0.02426,41,1182,0.01549,0.03304
1993,Couple without children,Urban regions,No,0.97574,1141,1182,0.96696,0.98451
1993,Couple without children,Rural regions,Yes,0.07096,52,535,0.04918,0.09273
1993,Couple without children,Rural regions,No,0.92904,483,535,0.90727,0.95082
1993,Single parent,Urban regions,Yes,0.17215,48,253,0.12554,0.21876
1993,Single parent,Urban regions,No,0.82785,205,253,0.78124,0.87446
1993,Single parent,Rural regions,Yes,0.27083,40,122,0.19165,0.35002
1993,Single parent,Rural regions,No,0.72917,82,122,0.64998,0.80835
1993,Couple with children,Urban regions,Yes,0.06834,149,1779,0.05661,0.08007
1993,Couple with children,Urban regions,No,0.93166,1630,1779,0.91993,0.94339
1993,Couple with children,Rural regions,Yes,0.15236,181,1008,0.13016,0.17456
1993,Couple with children,Rural regions,No,0.84764,827,1008,0.82544,0.86984
1993,Multi-generational household,Urban regions,No,0.92606,78,78,0.86762,0.98451
1993,Multi-generational household,Rural regions,No,0.92786,56,56,0.85948,0.99623
1993,Other Combinations,Urban regions,No,0.91092,93,93,0.85271,0.96913
1993,Other Combinations,Rural regions,No,0.78766,52,52,0.67541,0.89990
1994,Single-person household,Urban regions,Yes,0.07912,87,967,0.06210,0.09614
1994,Single-person household,Urban regions,No,0.92088,880,967,0.90386,0.93790
1994,Single-person household,Rural regions,Yes,0.19075,83,389,0.15165,0.22984
1994,Single-person household,Rural regions,No,0.80925,306,389,0.77016,0.84835
1994,Couple without children,Urban regions,Yes,0.02530,37,1200,0.01641,0.03419
1994,Couple without children,Urban regions,No,0.97470,1163,1200,0.96581,0.98359
1994,Couple without children,Rural regions,Yes,0.04993,38,564,0.03193,0.06792
1994,Couple without children,Rural regions,No,0.95007,526,564,0.93208,0.96807
1994,Single parent,Urban regions,Yes,0.18565,47,243,0.13666,0.23464
1994,Single parent,Urban regions,No,0.81435,196,243,0.76536,0.86334
1994,Single parent,Rural regions,Yes,0.23702,31,115,0.15895,0.31508
1994,Single parent,Rural regions,No,0.76298,84,115,0.68492,0.84105
1994,Couple with children,Urban regions,Yes,0.06614,133,1723,0.05440,0.07788
1994,Couple with children,Urban regions,No,0.93386,1590,1723,0.92212,0.94560
1994,Couple with children,Rural regions,Yes,0.10371,117,967,0.08448,0.12293
1994,Couple with children,Rural regions,No,0.89629,850,967,0.87707,0.91552
1994,Multi-generational household,Urban regions,No,0.95349,72,72,0.90450,1.00247
1994,Multi-generational household,Rural regions,No,0.92970,55,55,0.86152,0.99789
1994,Other Combinations,Urban regions,No,0.95266,99,99,0.91061,0.99470
1994,Other Combinations,Rural regions,No,0.86833,53,53,0.77642,0.96023
1995,Single-person household,Urban regions,Yes,0.07076,80,1002,0.05487,0.08664
1995,Single-person household,Urban regions,No,0.92924,922,1002,0.91336,0.94513
1995,Single-person household,Rural regions,Yes,0.14200,60,399,0.10771,0.17630
1995,Single-person household,Rural regions,No,0.85800,339,399,0.82370,0.89229
1995,Couple without children,Urban regions,Yes,0.02132,36,1242,0.01328,0.02936
1995,Couple without children,Urban regions,No,0.97868,1206,1242,0.97064,0.98672
1995,Couple without children,Rural regions,No,0.97097,559,559,0.95705,0.98490
1995,Single parent,Urban regions,Yes,0.18619,49,250,0.13784,0.23455
1995,Single parent,Urban regions,No,0.81381,201,250,0.76545,0.86216
1995,Single parent,Rural regions,Yes,0.21667,37,125,0.14416,0.28919
1995,Single parent,Rural regions,No,0.78333,88,125,0.71081,0.85584
1995,Couple with children,Urban regions,Yes,0.05951,126,1765,0.04847,0.07056
1995,Couple with children,Urban regions,No,0.94049,1639,1765,0.92944,0.95153
1995,Couple with children,Rural regions,Yes,0.09750,108,1007,0.07917,0.11583
1995,Couple with children,Rural regions,No,0.90250,899,1007,0.88417,0.92083
1995,Multi-generational household,Urban regions,No,0.94969,82,82,0.90209,0.99730
1995,Multi-generational household,Rural regions,No,0.90164,47,47,0.81558,0.98770
1995,Other Combinations,Urban regions,No,0.93389,97,97,0.88418,0.98359
1995,Other Combinations,Rural regions,No,0.88761,58,58,0.80562,0.96961
1996,Single-person household,Urban regions,Yes,0.06104,72,1008,0.04625,0.07583
1996,Single-person household,Urban regions,No,0.93896,936,1008,0.92417,0.95375
1996,Single-person household,Rural regions,Yes,0.11237,53,421,0.08217,0.14258
1996,Single-person household,Rural regions,No,0.88763,368,421,0.85742,0.91783
1996,Couple without children,Urban regions,No,0.98641,1209,1209,0.97989,0.99294
1996,Couple without children,Rural regions,No,0.97185,587,587,0.95846,0.98524
1996,Single parent,Urban regions,Yes,0.17516,52,258,0.12868,0.22163
1996,Single parent,Urban regions,No,0.82484,206,258,0.77837,0.87132
1996,Single parent,Rural regions,No,0.84062,100,100,0.76852,0.91273
1996,Couple with children,Urban regions,Yes,0.05546,110,1727,0.04466,0.06625
1996,Couple with children,Urban regions,No,0.94454,1617,1727,0.93375,0.95534
1996,Couple with children,Rural regions,Yes,0.09115,87,952,0.07286,0.10944
1996,Couple with children,Rural regions,No,0.90885,865,952,0.89056,0.92714
1996,Multi-generational household,Urban regions,No,0.94453,70,70,0.89053,0.99854
1996,Multi-generational household,Rural regions,No,0.98576,45,45,0.95076,1.02077
1996,Other Combinations,Urban regions,No,0.93345,89,89,0.88138,0.98553
1996,Other Combinations,Rural regions,No,0.94293,62,62,0.88472,1.00115
1997,Single-person household,Urban regions,Yes,0.06132,74,986,0.04634,0.07631
1997,Single-person household,Urban regions,No,0.93868,912,986,0.92369,0.95366
1997,Single-person household,Rural regions,Yes,0.09006,38,410,0.06231,0.11780
1997,Single-person household,Rural regions,No,0.90994,372,410,0.88220,0.93769
1997,Couple without children,Urban regions,No,0.98917,1227,1227,0.98337,0.99496
1997,Couple without children,Rural regions,No,0.98024,607,607,0.96916,0.99132
1997,Single parent,Urban regions,Yes,0.16466,45,258,0.11932,0.21001
1997,Single parent,Urban regions,No,0.83534,213,258,0.78999,0.88068
1997,Single parent,Rural regions,Yes,0.22213,37,132,0.15095,0.29331
1997,Single parent,Rural regions,No,0.77787,95,132,0.70669,0.84905
1997,Couple with children,Urban regions,Yes,0.04485,107,1666,0.03491,0.05480
1997,Couple with children,Urban regions,No,0.95515,1559,1666,0.94520,0.96509
1997,Couple with children,Rural regions,Yes,0.08033,69,924,0.06279,0.09786
1997,Couple with children,Rural regions,No,0.91967,855,924,0.90214,0.93721
1997,Multi-generational household,Urban regions,No,0.97194,71,71,0.93325,1.01063
1997,Multi-generational household,Rural regions,No,0.98248,41,41,0.94183,1.02314
1997,Other Combinations,Urban regions,No,0.99751,94,94,0.98739,1.00764
1997,Other Combinations,Rural regions,No,0.91768,60,60,0.84754,0.98781
1998,Single-person household,Urban regions,Yes,0.06424,88,1214,0.05044,0.07804
1998,Single-person household,Urban regions,No,0.93576,1126,1214,0.92196,0.94956
1998,Single-person household,Rural regions,Yes,0.08417,49,488,0.05951,0.10883
1998,Single-person household,Rural regions,No,0.91583,439,488,0.89117,0.94049
1998,Couple without children,Urban regions,Yes,0.01610,31,1443,0.00960,0.02259
1998,Couple without children,Urban regions,No,0.98390,1412,1443,0.97741,0.99040
1998,Couple without children,Rural regions,No,0.98200,717,717,0.97226,0.99174
1998,Single parent,Urban regions,Yes,0.16653,54,302,0.12444,0.20862
1998,Single parent,Urban regions,No,0.83347,248,302,0.79138,0.87556
1998,Single parent,Rural regions,Yes,0.21956,37,146,0.15219,0.28694
1998,Single parent,Rural regions,No,0.78044,109,146,0.71306,0.84781
1998,Couple with children,Urban regions,Yes,0.04830,95,1784,0.03835,0.05825
1998,Couple with children,Urban regions,No,0.95170,1689,1784,0.94175,0.96165
1998,Couple with children,Rural regions,Yes,0.07411,73,1027,0.05808,0.09013
1998,Couple with children,Rural regions,No,0.92589,954,1027,0.90987,0.94192
1998,Multi-generational household,Urban regions,No,0.94121,64,64,0.88312,0.99930
1998,Multi-generational household,Rural regions,No,0.98140,35,35,0.93599,1.02681
1998,Other Combinations,Urban regions,No,0.93444,96,96,0.88467,0.98421
1998,Other Combinations,Rural regions,No,0.92973,55,55,0.86155,0.99790
1999,Single-person household,Urban regions,Yes,0.06124,80,1148,0.04736,0.07512
1999,Single-person household,Urban regions,No,0.93876,1068,1148,0.92488,0.95264
1999,Single-person household,Rural regions,Yes,0.09629,50,479,0.06985,0.12274
1999,Single-person household,Rural regions,No,0.90371,429,479,0.87726,0.93015
1999,Couple without children,Urban regions,No,0.98927,1399,1399,0.98388,0.99467
1999,Couple without children,Rural regions,No,0.98929,723,723,0.98178,0.99680
1999,Single parent,Urban regions,Yes,0.21355,60,283,0.16572,0.26138
1999,Single parent,Urban regions,No,0.78645,223,283,0.73862,0.83428
1999,Single parent,Rural regions,Yes,0.28057,54,162,0.21117,0.34998
1999,Single parent,Rural regions,No,0.71943,108,162,0.65002,0.78883
1999,Couple with children,Urban regions,Yes,0.04284,89,1740,0.03333,0.05236
1999,Couple with children,Urban regions,No,0.95716,1651,1740,0.94764,0.96667
1999,Couple with children,Rural regions,Yes,0.07792,78,975,0.06108,0.09475
1999,Couple with children,Rural regions,No,0.92208,897,975,0.90525,0.93892
1999,Multi-generational household,Urban regions,No,0.97117,61,61,0.92882,1.01351
1999,Multi-generational household,Rural regions,No,0.99653,36,36,0.97706,1.01600
2000,Single-person household,Urban regions,Yes,0.05062,119,2277,0.04162,0.05963
2000,Single-person household,Urban regions,No,0.94938,2158,2277,0.94037,0.95838
2000,Single-person household,Rural regions,Yes,0.07847,85,977,0.06159,0.09534
2000,Single-person household,Rural regions,No,0.92153,892,977,0.90466,0.93841
2000,Couple without children,Urban regions,Yes,0.01352,39,2641,0.00911,0.01792
2000,Couple without children,Urban regions,No,0.98648,2602,2641,0.98208,0.99089
2000,Couple without children,Rural regions,No,0.98666,1301,1301,0.98043,0.99290
2000,Single parent,Urban regions,Yes,0.17259,91,510,0.13976,0.20542
2000,Single parent,Urban regions,No,0.82741,419,510,0.79458,0.86024
2000,Single parent,Rural regions,Yes,0.27370,76,253,0.21865,0.32875
2000,Single parent,Rural regions,No,0.72630,177,253,0.67125,0.78135
2000,Couple with children,Urban regions,Yes,0.04203,135,2953,0.03479,0.04927
2000,Couple with children,Urban regions,No,0.95797,2818,2953,0.95073,0.96521
2000,Couple with children,Rural regions,Yes,0.06015,104,1667,0.04873,0.07157
2000,Couple with children,Rural regions,No,0.93985,1563,1667,0.92843,0.95127
2000,Multi-generational household,Urban regions,No,0.97753,99,99,0.94818,1.00687
2000,Multi-generational household,Rural regions,No,0.94094,63,63,0.88225,0.99962
2000,Other Combinations,Urban regions,No,0.98104,101,101,0.95431,1.00777
2001,Single-person household,Urban regions,Yes,0.05611,125,2057,0.04616,0.06606
2001,Single-person household,Urban regions,No,0.94389,1932,2057,0.93394,0.95384
2001,Single-person household,Rural regions,Yes,0.09015,87,863,0.07103,0.10926
2001,Single-person household,Rural regions,No,0.90985,776,863,0.89074,0.92897
2001,Couple without children,Urban regions,Yes,0.01764,44,2372,0.01234,0.02294
2001,Couple without children,Urban regions,No,0.98236,2328,2372,0.97706,0.98766
2001,Couple without children,Rural regions,No,0.98823,1187,1187,0.98209,0.99437
2001,Single parent,Urban regions,Yes,0.20913,98,462,0.17201,0.24626
2001,Single parent,Urban regions,No,0.79087,364,462,0.75374,0.82799
2001,Single parent,Rural regions,Yes,0.22134,61,238,0.16848,0.27419
2001,Single parent,Rural regions,No,0.77866,177,238,0.72581,0.83152
2001,Couple with children,Urban regions,Yes,0.04908,141,2680,0.04090,0.05726
2001,Couple with children,Urban regions,No,0.95092,2539,2680,0.94274,0.95910
2001,Couple with children,Rural regions,Yes,0.06726,102,1483,0.05451,0.08002
2001,Couple with children,Rural regions,No,0.93274,1381,1483,0.91998,0.94549
2001,Multi-generational household,Urban regions,No,0.96501,101,101,0.92900,1.00103
2001,Multi-generational household,Rural regions,No,0.94388,51,51,0.88009,1.00768
2001,Other Combinations,Urban regions,No,0.96081,80,80,0.91802,1.00360
2001,Other Combinations,Rural regions,No,0.96577,40,40,0.90871,1.02283
2002,Single-person household,Urban regions,Yes,0.05502,116,2070,0.04519,0.06484
2002,Single-person household,Urban regions,No,0.94498,1954,2070,0.93516,0.95481
2002,Single-person household,Rural regions,Yes,0.08203,81,856,0.06364,0.10043
2002,Single-person household,Rural regions,No,0.91797,775,856,0.89957,0.93636
2002,Couple without children,Urban regions,Yes,0.01270,33,2637,0.00843,0.01698
2002,Couple without children,Urban regions,No,0.98730,2604,2637,0.98302,0.99157
2002,Couple without children,Rural regions,No,0.98731,1240,1240,0.98107,0.99354
2002,Single parent,Urban regions,Yes,0.20970,89,453,0.17217,0.24723
2002,Single parent,Urban regions,No,0.79030,364,453,0.75277,0.82783
2002,Single parent,Rural regions,Yes,0.19784,54,250,0.14836,0.24732
2002,Single parent,Rural regions,No,0.80216,196,250,0.75268,0.85164
2002,Couple with children,Urban regions,Yes,0.04834,135,2888,0.04052,0.05616
2002,Couple with children,Urban regions,No,0.95166,2753,2888,0.94384,0.95948
2002,Couple with children,Rural regions,Yes,0.07749,91,1494,0.06392,0.09105
2002,Couple with children,Rural regions,No,0.92251,1403,1494,0.90895,0.93608
2002,Multi-generational household,Urban regions,No,0.97259,89,89,0.93847,1.00670
2002,Multi-generational household,Rural regions,No,0.96638,55,55,0.91831,1.01446
2002,Other Combinations,Urban regions,No,0.97961,90,90,0.95026,1.00897
2002,Other Combinations,Rural regions,No,0.99497,36,36,0.97152,1.01841
2003,Single-person household,Urban regions,Yes,0.06314,122,2064,0.05264,0.07363
2003,Single-person household,Urban regions,No,0.93686,1942,2064,0.92637,0.94736
2003,Single-person household,Rural regions,Yes,0.08051,75,848,0.06218,0.09883
2003,Single-person household,Rural regions,No,0.91949,773,848,0.90117,0.93782
2003,Couple without children,Urban regions,Yes,0.01409,42,2555,0.00952,0.01866
2003,Couple without children,Urban regions,No,0.98591,2513,2555,0.98134,0.99048
2003,Couple without children,Rural regions,Yes,0.02589,35,1260,0.01712,0.03466
2003,Couple without children,Rural regions,No,0.97411,1225,1260,0.96534,0.98288
2003,Single parent,Urban regions,Yes,0.21755,92,456,0.17964,0.25546
2003,Single parent,Urban regions,No,0.78245,364,456,0.74454,0.82036
2003,Single parent,Rural regions,Yes,0.26250,63,235,0.20612,0.31887
2003,Single parent,Rural regions,No,0.73750,172,235,0.68113,0.79388
2003,Couple with children,Urban regions,Yes,0.05419,134,2732,0.04570,0.06268
2003,Couple with children,Urban regions,No,0.94581,2598,2732,0.93732,0.95430
2003,Couple with children,Rural regions,Yes,0.06321,88,1395,0.05044,0.07599
2003,Couple with children,Rural regions,No,0.93679,1307,1395,0.92401,0.94956
2003,Multi-generational household,Urban regions,No,0.95190,72,72,0.90213,1.00168
2003,Other Combinations,Rural regions,No,0.98111,36,36,0.93601,1.02621
2004,Single-person household,Urban regions,Yes,0.06193,113,2000,0.05136,0.07249
2004,Single-person household,Urban regions,No,0.93807,1887,2000,0.92751,0.94864
2004,Single-person household,Rural regions,Yes,0.08311,82,853,0.06457,0.10164
2004,Single-person household,Rural regions,No,0.91689,771,853,0.89836,0.93543
2004,Couple without children,Urban regions,Yes,0.02010,49,2573,0.01468,0.02553
2004,Couple without children,Urban regions,No,0.97990,2524,2573,0.97447,0.98532
2004,Couple without children,Rural regions,Yes,0.01940,32,1240,0.01172,0.02708
2004,Couple without children,Rural regions,No,0.98060,1208,1240,0.97292,0.98828
2004,Single parent,Urban regions,Yes,0.24099,98,451,0.20148,0.28051
2004,Single parent,Urban regions,No,0.75901,353,451,0.71949,0.79852
2004,Single parent,Rural regions,Yes,0.30136,69,226,0.24141,0.36132
2004,Single parent,Rural regions,No,0.69864,157,226,0.63868,0.75859
2004,Couple with children,Urban regions,Yes,0.06618,143,2601,0.05662,0.07573
2004,Couple with children,Urban regions,No,0.93382,2458,2601,0.92427,0.94338
2004,Couple with children,Rural regions,Yes,0.08984,108,1355,0.07461,0.10507
2004,Couple with children,Rural regions,No,0.91016,1247,1355,0.89493,0.92539
2004,Multi-generational household,Urban regions,No,0.93671,62,62,0.87561,0.99781
2004,Multi-generational household,Rural regions,No,0.99054,43,43,0.96127,1.01981
2004,Other Combinations,Urban regions,No,0.94470,69,69,0.89037,0.99902
2004,Other Combinations,Rural regions,No,0.97991,35,35,0.93275,1.02707
2005,Single-person household,Urban regions,Yes,0.07222,122,2037,0.06098,0.08346
2005,Single-person household,Urban regions,No,0.92778,1915,2037,0.91654,0.93902
2005,Single-person household,Rural regions,Yes,0.09197,89,864,0.07269,0.11125
2005,Single-person household,Rural regions,No,0.90803,775,864,0.88875,0.92731
2005,Couple without children,Urban regions,Yes,0.01817,44,2486,0.01292,0.02342
2005,Couple without children,Urban regions,No,0.98183,2442,2486,0.97658,0.98708
2005,Couple without children,Rural regions,No,0.97869,1179,1179,0.97044,0.98694
2005,Single parent,Urban regions,Yes,0.25299,97,447,0.21265,0.29334
2005,Single parent,Urban regions,No,0.74701,350,447,0.70666,0.78735
2005,Single parent,Rural regions,Yes,0.31970,69,240,0.26057,0.37882
2005,Single parent,Rural regions,No,0.68030,171,240,0.62118,0.73943
2005,Couple with children,Urban regions,Yes,0.06118,127,2437,0.05167,0.07070
2005,Couple with children,Urban regions,No,0.93882,2310,2437,0.92930,0.94833
2005,Couple with children,Rural regions,Yes,0.07973,95,1259,0.06476,0.09470
2005,Couple with children,Rural regions,No,0.92027,1164,1259,0.90530,0.93524
2005,Multi-generational household,Urban regions,No,0.83756,54,54,0.73826,0.93687
2005,Multi-generational household,Rural regions,No,0.92601,41,41,0.84489,1.00713
2005,Other Combinations,Urban regions,No,0.96721,66,66,0.92392,1.01051
2006,Single-person household,Urban regions,Yes,0.05197,105,2253,0.04280,0.06114
2006,Single-person household,Urban regions,No,0.94803,2148,2253,0.93886,0.95720
2006,Single-person household,Rural regions,Yes,0.07402,89,1024,0.05798,0.09006
2006,Single-person household,Rural regions,No,0.92598,935,1024,0.90994,0.94202
2006,Couple without children,Urban regions,Yes,0.02382,55,2784,0.01816,0.02949
2006,Couple without children,Urban regions,No,0.97618,2729,2784,0.97051,0.98184
2006,Couple without children,Rural regions,No,0.98610,1345,1345,0.97984,0.99236
2006,Single parent,Urban regions,Yes,0.15304,74,493,0.12123,0.18485
