year,hhtyp,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Couple with children,No,0.94575,2548,2715,0.93723,0.95427
1999,Multi-generational household,No,0.98105,97,97,0.95378,1.00833
2000,Single-person household,Yes,0.05835,204,3254,0.05029,0.06640
2000,Single-person household,No,0.94165,3050,3254,0.93360,0.94971
2000,Couple without children,Yes,0.01346,60,3963,0.00987,0.01705
2000,Couple without children,No,0.98654,3903,3963,0.98295,0.99013
2000,Single parent,Yes,0.20385,167,763,0.17525,0.23246
2000,Single parent,No,0.79615,596,763,0.76754,0.82475
2000,Couple with children,Yes,0.04806,239,4620,0.04190,0.05423
2000,Couple with children,No,0.95194,4381,4620,0.94577,0.95810
2000,Multi-generational household,No,0.96296,162,162,0.93379,0.99213
2000,Other Combinations,No,0.98761,158,158,0.97030,1.00491
2001,Single-person household,Yes,0.06546,212,2920,0.05649,0.07443
2001,Single-person household,No,0.93454,2708,2920,0.92557,0.94351
2001,Couple without children,Yes,0.01582,67,3582,0.01173,0.01991
2001,Couple without children,No,0.98418,3515,3582,0.98009,0.98827
2001,Single parent,Yes,0.21292,159,700,0.18257,0.24326
2001,Single parent,No,0.78708,541,700,0.75674,0.81743
2001,Couple with children,Yes,0.05511,243,4163,0.04817,0.06204
2001,Couple with children,No,0.94489,3920,4163,0.93796,0.95183
2001,Multi-generational household,No,0.95701,152,152,0.92465,0.98936
2001,Other Combinations,No,0.96226,120,120,0.92803,0.99650
2002,Single-person household,Yes,0.06224,197,2926,0.05348,0.07100
2002,Single-person household,No,0.93776,2729,2926,0.92900,0.94652
2002,Couple without children,Yes,0.01270,55,3899,0.00918,0.01621
2002,Couple without children,No,0.98730,3844,3899,0.98379,0.99082
2002,Single parent,Yes,0.20582,143,703,0.17591,0.23573
2002,Single parent,No,0.79418,560,703,0.76427,0.82409
2002,Couple with children,Yes,0.05812,226,4382,0.05120,0.06505
2002,Couple with children,No,0.94188,4156,4382,0.93495,0.94880
2002,Multi-generational household,No,0.96987,144,144,0.94186,0.99789
2002,Other Combinations,No,0.98376,126,126,0.96160,1.00592
2003,Single-person household,Yes,0.06778,197,2912,0.05865,0.07692
2003,Single-person household,No,0.93222,2715,2912,0.92308,0.94135
2003,Couple without children,Yes,0.01788,77,3815,0.01368,0.02209
2003,Couple without children,No,0.98212,3738,3815,0.97791,0.98632
2003,Single parent,Yes,0.23170,155,691,0.20021,0.26318
2003,Single parent,No,0.76830,536,691,0.73682,0.79979
2003,Couple with children,Yes,0.05717,222,4127,0.05009,0.06426
2003,Couple with children,No,0.94283,3905,4127,0.93574,0.94991
2003,Multi-generational household,No,0.97069,117,117,0.93999,1.00138
2003,Other Combinations,No,0.99382,113,113,0.97931,1.00833
2004,Single-person household,Yes,0.06768,195,2853,0.05846,0.07690
2004,Single-person household,No,0.93232,2658,2853,0.92310,0.94154
2004,Couple without children,Yes,0.01988,81,3813,0.01545,0.02431
2004,Couple without children,No,0.98012,3732,3813,0.97569,0.98455
2004,Single parent,Yes,0.25879,167,677,0.22578,0.29181
2004,Single parent,No,0.74121,510,677,0.70819,0.77422
2004,Couple with children,Yes,0.07412,251,3956,0.06596,0.08229
2004,Couple with children,No,0.92588,3705,3956,0.91771,0.93404
2004,Multi-generational household,No,0.95959,105,105,0.92174,0.99743
2004,Other Combinations,No,0.95646,104,104,0.91705,0.99587
2005,Single-person household,Yes,0.07755,211,2901,0.06781,0.08728
2005,Single-person household,No,0.92245,2690,2901,0.91272,0.93219
2005,Couple without children,Yes,0.01918,67,3688,0.01475,0.02361
2005,Couple without children,No,0.98082,3621,3688,0.97639,0.98525
2005,Single parent,Yes,0.27338,166,687,0.24002,0.30673
2005,Single parent,No,0.72662,521,687,0.69327,0.75998
2005,Couple with children,Yes,0.06740,222,3696,0.05931,0.07548
2005,Couple with children,No,0.93260,3474,3696,0.92452,0.94069
2005,Multi-generational household,No,0.87989,95,95,0.81418,0.94561
2005,Other Combinations,No,0.96230,95,95,0.92380,1.00081
2006,Single-person household,Yes,0.05827,194,3277,0.05025,0.06629
2006,Single-person household,No,0.94173,3083,3277,0.93371,0.94975
2006,Couple without children,Yes,0.02065,77,4151,0.01632,0.02497
2006,Couple without children,No,0.97935,4074,4151,0.97503,0.98368
2006,Single parent,Yes,0.17565,127,769,0.14874,0.20256
2006,Single parent,No,0.82435,642,769,0.79744,0.85126
2006,Couple with children,Yes,0.04111,156,3831,0.03482,0.04740
2006,Couple with children,No,0.95889,3675,3831,0.95260,0.96518
2006,Multi-generational household,No,0.91758,100,100,0.86340,0.97175
2006,Other Combinations,No,0.99372,104,104,0.97846,1.00898
2007,Single-person household,Yes,0.05534,172,3096,0.04728,0.06339
2007,Single-person household,No,0.94466,2924,3096,0.93661,0.95272
2007,Couple without children,Yes,0.01690,60,3871,0.01284,0.02096
2007,Couple without children,No,0.98310,3811,3871,0.97904,0.98716
2007,Single parent,Yes,0.14852,103,707,0.12229,0.17475
2007,Single parent,No,0.85148,604,707,0.82525,0.87771
2007,Couple with children,Yes,0.04124,129,3571,0.03472,0.04776
2007,Couple with children,No,0.95876,3442,3571,0.95224,0.96528
2007,Multi-generational household,No,0.90574,85,85,0.84326,0.96823
2007,Other Combinations,No,0.96834,88,88,0.93154,1.00513
2008,Single-person household,Yes,0.05137,147,2985,0.04345,0.05929
2008,Single-person household,No,0.94863,2838,2985,0.94071,0.95655
2008,Couple without children,Yes,0.01381,52,3734,0.01007,0.01756
2008,Couple without children,No,0.98619,3682,3734,0.98244,0.98993
2008,Single parent,Yes,0.11896,84,681,0.09462,0.14329
2008,Single parent,No,0.88104,597,681,0.85671,0.90538
2008,Couple with children,Yes,0.03526,110,3266,0.02893,0.04159
2008,Couple with children,No,0.96474,3156,3266,0.95841,0.97107
2008,Multi-generational household,No,0.89455,73,73,0.82360,0.96549
2008,Other Combinations,No,0.94743,71,71,0.89515,0.99971
2009,Single-person household,Yes,0.04362,122,2817,0.03608,0.05116
2009,Single-person household,No,0.95638,2695,2817,0.94884,0.96392
2009,Couple without children,Yes,0.01273,48,3529,0.00903,0.01643
2009,Couple without children,No,0.98727,3481,3529,0.98357,0.99097
2009,Single parent,Yes,0.14690,88,618,0.11896,0.17483
2009,Single parent,No,0.85310,530,618,0.82517,0.88104
2009,Couple with children,Yes,0.03706,112,2997,0.03029,0.04382
2009,Couple with children,No,0.96294,2885,2997,0.95618,0.96971
2009,Multi-generational household,No,0.99524,65,65,0.97839,1.01210
2009,Other Combinations,No,0.96952,68,68,0.92836,1.01068
2010,Single-person household,Yes,0.04219,109,2697,0.03460,0.04978
2010,Single-person household,No,0.95781,2588,2697,0.95022,0.96540
2010,Couple without children,Yes,0.01404,45,3370,0.01007,0.01801
2010,Couple without children,No,0.98596,3325,3370,0.98199,0.98993
2010,Single parent,Yes,0.12544,281,1847,0.11033,0.14055
2010,Single parent,No,0.87456,1566,1847,0.85945,0.88967
2010,Couple with children,Yes,0.03535,315,5711,0.03056,0.04014
2010,Couple with children,No,0.96465,5396,5711,0.95986,0.96944
2010,Multi-generational household,No,0.98663,98,98,0.96377,1.00949
2010,Other Combinations,No,0.97075,64,64,0.92913,1.01236
2011,Single-person household,Yes,0.03709,121,3498,0.03083,0.04335
2011,Single-person household,No,0.96291,3377,3498,0.95665,0.96917
2011,Couple without children,Yes,0.00647,36,4333,0.00408,0.00885
2011,Couple without children,No,0.99353,4297,4333,0.99115,0.99592
2011,Single parent,Yes,0.16143,459,2283,0.14633,0.17652
2011,Single parent,No,0.83857,1824,2283,0.82348,0.85367
2011,Couple with children,Yes,0.03764,381,5990,0.03282,0.04246
2011,Couple with children,No,0.96236,5609,5990,0.95754,0.96718
2011,Multi-generational household,No,0.97246,108,108,0.94145,1.00347
2011,Other Combinations,No,0.97803,93,93,0.94808,1.00798
2012,Single-person household,Yes,0.03698,130,3640,0.03085,0.04311
2012,Single-person household,No,0.96302,3510,3640,0.95689,0.96915
2012,Couple without children,Yes,0.00633,32,4401,0.00398,0.00867
2012,Couple without children,No,0.99367,4369,4401,0.99133,0.99602
2012,Single parent,Yes,0.13851,403,2143,0.12388,0.15314
2012,Single parent,No,0.86149,1740,2143,0.84686,0.87612
2012,Couple with children,Yes,0.03511,337,5581,0.03028,0.03994
2012,Couple with children,No,0.96489,5244,5581,0.96006,0.96972
2012,Multi-generational household,No,0.94110,106,106,0.89607,0.98614
2012,Other Combinations,No,0.97540,93,93,0.94374,1.00705
2013,Single-person household,Yes,0.03334,126,3795,0.02763,0.03905
2013,Single-person household,No,0.96666,3669,3795,0.96095,0.97237
2013,Couple without children,Yes,0.00734,44,4582,0.00486,0.00981
2013,Couple without children,No,0.99266,4538,4582,0.99019,0.99514
2013,Single parent,Yes,0.11612,329,2217,0.10279,0.12946
2013,Single parent,No,0.88388,1888,2217,0.87054,0.89721
2013,Couple with children,Yes,0.02931,342,6452,0.02519,0.03342
2013,Couple with children,No,0.97069,6110,6452,0.96658,0.97481
2013,Multi-generational household,No,0.95221,135,135,0.91609,0.98833
2013,Other Combinations,No,0.95307,330,330,0.93022,0.97593
2014,Single-person household,Yes,0.03271,110,3541,0.02685,0.03857
2014,Single-person household,No,0.96729,3431,3541,0.96143,0.97315
2014,Couple without children,Yes,0.00677,42,4335,0.00433,0.00921
2014,Couple without children,No,0.99323,4293,4335,0.99079,0.99567
2014,Single parent,Yes,0.09757,230,1806,0.08388,0.11126
2014,Single parent,No,0.90243,1576,1806,0.88874,0.91612
2014,Couple with children,Yes,0.02877,290,5638,0.02441,0.03313
2014,Couple with children,No,0.97123,5348,5638,0.96687,0.97559
2014,Multi-generational household,No,0.94120,112,112,0.89744,0.98496
2014,Other Combinations,No,0.95446,241,241,0.92808,0.98083
2015,Single-person household,Yes,0.02950,99,3544,0.02392,0.03507
2015,Single-person household,No,0.97050,3445,3544,0.96493,0.97608
2015,Couple without children,No,0.99469,4264,4264,0.99251,0.99687
2015,Single parent,Yes,0.08020,177,1674,0.06719,0.09322
2015,Single parent,No,0.91980,1497,1674,0.90678,0.93281
2015,Couple with children,Yes,0.02329,230,5486,0.01929,0.02728
2015,Couple with children,No,0.97671,5256,5486,0.97272,0.98071
2015,Multi-generational household,No,0.97999,125,125,0.95534,1.00464
2015,Other Combinations,No,0.96094,230,230,0.93585,0.98603
2016,Single-person household,Yes,0.02733,102,3362,0.02182,0.03284
2016,Single-person household,No,0.97267,3260,3362,0.96716,0.97818
2016,Couple without children,No,0.99564,4041,4041,0.99361,0.99767
2016,Single parent,Yes,0.07300,140,1510,0.05987,0.08612
2016,Single parent,No,0.92700,1370,1510,0.91388,0.94013
2016,Couple with children,Yes,0.02380,183,4913,0.01954,0.02806
2016,Couple with children,No,0.97620,4730,4913,0.97194,0.98046
2016,Multi-generational household,No,0.90908,97,97,0.85157,0.96659
2016,Other Combinations,No,0.97197,183,183,0.94798,0.99595
2017,Single-person household,Yes,0.02667,125,4105,0.02174,0.03160
2017,Single-person household,No,0.97333,3980,4105,0.96840,0.97826
2017,Couple without children,No,0.99474,4625,4625,0.99266,0.99683
2017,Single parent,Yes,0.06688,154,1692,0.05497,0.07879
2017,Single parent,No,0.93312,1538,1692,0.92121,0.94503
2017,Couple with children,Yes,0.02056,260,6369,0.01708,0.02405
2017,Couple with children,No,0.97944,6109,6369,0.97595,0.98292
2017,Multi-generational household,No,0.90604,130,130,0.85568,0.95639
2017,Other Combinations,No,0.95402,361,361,0.93239,0.97566
2018,Single-person household,Yes,0.02664,186,4436,0.02190,0.03138
2018,Single-person household,No,0.97336,4250,4436,0.96862,0.97810
2018,Couple without children,Yes,0.00563,51,4614,0.00347,0.00778
2018,Couple without children,No,0.99437,4563,4614,0.99222,0.99653
2018,Single parent,Yes,0.07207,165,1732,0.05988,0.08425
2018,Single parent,No,0.92793,1567,1732,0.91575,0.94012
2018,Couple with children,Yes,0.02509,425,6390,0.02126,0.02893
2018,Couple with children,No,0.97491,5965,6390,0.97107,0.97874
2018,Multi-generational household,No,0.92614,146,146,0.88356,0.96871
2018,Other Combinations,Yes,0.03913,36,405,0.02022,0.05804
2018,Other Combinations,No,0.96087,369,405,0.94196,0.97978
2019,Single-person household,Yes,0.03414,171,4571,0.02887,0.03940
2019,Single-person household,No,0.96586,4400,4571,0.96060,0.97113
2019,Couple without children,Yes,0.00515,39,5144,0.00319,0.00711
2019,Couple without children,No,0.99485,5105,5144,0.99289,0.99681
2019,Single parent,Yes,0.06258,110,1612,0.05075,0.07441
2019,Single parent,No,0.93742,1502,1612,0.92559,0.94925
2019,Couple with children,Yes,0.02263,266,6481,0.01901,0.02625
2019,Couple with children,No,0.97737,6215,6481,0.97375,0.98099
2019,Multi-generational household,No,0.90589,127,127,0.85490,0.95687
2019,Other Combinations,No,0.96864,346,346,0.95025,0.98703
2020,Single-person household,Yes,0.02854,166,5308,0.02406,0.03302
2020,Single-person household,No,0.97146,5142,5308,0.96698,0.97594
2020,Couple without children,Yes,0.00276,31,5130,0.00132,0.00419
2020,Couple without children,No,0.99724,5099,5130,0.99581,0.99868
2020,Single parent,Yes,0.06280,106,1580,0.05083,0.07476
2020,Single parent,No,0.93720,1474,1580,0.92524,0.94917
2020,Couple with children,Yes,0.02001,260,6443,0.01659,0.02343
2020,Couple with children,No,0.97999,6183,6443,0.97657,0.98341
2020,Multi-generational household,No,0.91289,134,134,0.86496,0.96082
2020,Other Combinations,No,0.97646,457,457,0.96254,0.99038
2021,No answer / don't know,No,0.95745,59,59,0.90551,1.00940
2021,Single-person household,Yes,0.02336,97,3513,0.01836,0.02835
2021,Single-person household,No,0.97664,3416,3513,0.97165,0.98164
2021,Couple without children,No,0.99719,3447,3447,0.99542,0.99896
2021,Single parent,Yes,0.05129,67,1021,0.03776,0.06483
2021,Single parent,No,0.94871,954,1021,0.93517,0.96224
2021,Couple with children,Yes,0.02583,231,3966,0.02089,0.03077
2021,Couple with children,No,0.97417,3735,3966,0.96923,0.97911
2021,Multi-generational household,No,0.97852,85,85,0.94752,1.00952
2021,Other Combinations,No,0.97899,336,336,0.96363,0.99435
2022,No answer / don't know,No,0.96543,416,416,0.94786,0.98301
2022,Single-person household,Yes,0.02451,117,5776,0.02052,0.02850
2022,Single-person household,No,0.97549,5659,5776,0.97150,0.97948
2022,Couple without children,No,0.99809,5722,5722,0.99695,0.99922
2022,Single parent,Yes,0.05389,74,1219,0.04121,0.06658
2022,Single parent,No,0.94611,1145,1219,0.93342,0.95879
2022,Couple with children,Yes,0.02282,250,5746,0.01896,0.02668
2022,Couple with children,No,0.97718,5496,5746,0.97332,0.98104
2022,Multi-generational household,No,0.98318,91,91,0.95662,1.00975
2022,Other Combinations,No,0.98020,1144,1144,0.97213,0.98828
