"e11102","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","55","0.839498579852979","0.753508472002539","0.925488687703419"
"erwerbstätig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","140","0.306899773923813","0.262579980219092","0.351219567628534"
"erwerbstätig","1996","(noch) kein Abschluss","2","102","0.353502877914254","0.294827245974625","0.412178509853883"
"erwerbstätig","1996","(noch) kein Abschluss","3","33","0.244799602330352","0.155471204088023","0.33412800057268"
"erwerbstätig","1996","(noch) kein Abschluss","4","22","","",""
"erwerbstätig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"erwerbstätig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","205","0.635866646606639","0.580956786654796","0.690776506558482"
"erwerbstätig","1996","AkademikerIn","2","357","0.709965818262062","0.668897683188403","0.75103395333572"
"erwerbstätig","1996","AkademikerIn","3","295","0.775340621404814","0.7322876594174","0.818393583392227"
"erwerbstätig","1996","AkademikerIn","4","287","0.805753189653586","0.763325164038167","0.848181215269005"
"erwerbstätig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","269","0.846196430424855","0.805709302179427","0.886683558670282"
"erwerbstätig","1996","Hauptschule","1 Einkommensschwächstes Quintil","1116","0.392487291496022","0.372600290443817","0.412374292548228"
"erwerbstätig","1996","Hauptschule","2","1022","0.468471051367346","0.445676763026882","0.491265339707811"
"erwerbstätig","1996","Hauptschule","3","660","0.600129525349825","0.569599152280753","0.630659898418897"
"erwerbstätig","1996","Hauptschule","4","423","0.671406464433511","0.633665597237642","0.709147331629381"
"erwerbstätig","1996","Hauptschule","5 Einkommensstärkstes Quintil","140","0.593768993488295","0.526538476259133","0.660999510717456"
"erwerbstätig","1996","Realschule","1 Einkommensschwächstes Quintil","723","0.671584862659732","0.642330373001015","0.700839352318449"
"erwerbstätig","1996","Realschule","2","699","0.688556858765973","0.6585023273148","0.718611390217145"
"erwerbstätig","1996","Realschule","3","504","0.767357306078082","0.733855284716428","0.800859327439737"
"erwerbstätig","1996","Realschule","4","321","0.729810366094739","0.685907672048323","0.773713060141155"
"erwerbstätig","1996","Realschule","5 Einkommensstärkstes Quintil","166","0.737834686532055","0.678349943065253","0.797319429998857"
"nicht erwerbstätig","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","145","0.423614892778348","0.370542586598238","0.476687198958458"
"nicht erwerbstätig","1996","(Fach-)Abitur","2","92","0.332365320635374","0.277675946154894","0.387054695115855"
"nicht erwerbstätig","1996","(Fach-)Abitur","3","49","0.236710938513189","0.179357356572381","0.294064520453997"
"nicht erwerbstätig","1996","(Fach-)Abitur","4","31","0.266203889716817","0.190228783480864","0.342178995952771"
"nicht erwerbstätig","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","15","","",""
"nicht erwerbstätig","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","276","0.693100226076187","0.648780432371466","0.737420019780908"
"nicht erwerbstätig","1996","(noch) kein Abschluss","2","153","0.646497122085747","0.587821490146118","0.705172754025375"
"nicht erwerbstätig","1996","(noch) kein Abschluss","3","56","0.755200397669648","0.665871999427319","0.844528795911977"
"nicht erwerbstätig","1996","(noch) kein Abschluss","4","31","0.736463112776112","0.617857194084643","0.855069031467581"
"nicht erwerbstätig","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"nicht erwerbstätig","1996","AkademikerIn","1 Einkommensschwächstes Quintil","90","0.364133353393361","0.309223493441518","0.419043213345203"
"nicht erwerbstätig","1996","AkademikerIn","2","112","0.290034181737938","0.24896604666428","0.331102316811597"
"nicht erwerbstätig","1996","AkademikerIn","3","66","0.224659378595186","0.181606416607773","0.2677123405826"
"nicht erwerbstätig","1996","AkademikerIn","4","47","0.194246810346414","0.151818784730995","0.236674835961833"
"nicht erwerbstätig","1996","AkademikerIn","5 Einkommensstärkstes Quintil","36","0.153803569575145","0.113316441329717","0.194290697820573"
"nicht erwerbstätig","1996","Hauptschule","1 Einkommensschwächstes Quintil","1200","0.607512708503978","0.587625707451772","0.627399709556183"
"nicht erwerbstätig","1996","Hauptschule","2","819","0.531528948632654","0.508734660292189","0.554323236973118"
"nicht erwerbstätig","1996","Hauptschule","3","329","0.399870474650175","0.369340101581103","0.430400847719247"
"nicht erwerbstätig","1996","Hauptschule","4","172","0.328593535566489","0.290852668370619","0.366334402762358"
"nicht erwerbstätig","1996","Hauptschule","5 Einkommensstärkstes Quintil","65","0.406231006511705","0.339000489282544","0.473461523740867"
"nicht erwerbstätig","1996","Realschule","1 Einkommensschwächstes Quintil","267","0.328415137340268","0.299160647681551","0.357669626998985"
"nicht erwerbstätig","1996","Realschule","2","213","0.311443141234027","0.281388609782855","0.3414976726852"
"nicht erwerbstätig","1996","Realschule","3","107","0.232642693921918","0.199140672560263","0.266144715283572"
"nicht erwerbstätig","1996","Realschule","4","72","0.270189633905261","0.226286939858845","0.314092327951677"
"nicht erwerbstätig","1996","Realschule","5 Einkommensstärkstes Quintil","44","0.262165313467946","0.202680570001144","0.321650056934748"
"erwerbstätig","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","173","0.574122834123009","0.519517206670081","0.628728461575936"
"erwerbstätig","1997","(Fach-)Abitur","2","179","0.707800572104592","0.653755167272635","0.761845976936549"
"erwerbstätig","1997","(Fach-)Abitur","3","155","0.675149853297597","0.612550408200837","0.737749298394357"
"erwerbstätig","1997","(Fach-)Abitur","4","118","0.806973401327398","0.742954258900377","0.870992543754419"
"erwerbstätig","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","57","0.834154254249567","0.747638685139687","0.920669823359447"
"erwerbstätig","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","110","0.253757804169773","0.211991151715333","0.295524456624214"
"erwerbstätig","1997","(noch) kein Abschluss","2","81","0.352726945984302","0.290013777638282","0.415440114330322"
"erwerbstätig","1997","(noch) kein Abschluss","3","50","0.349222751935897","0.261711658348554","0.436733845523241"
"erwerbstätig","1997","(noch) kein Abschluss","4","25","","",""
"erwerbstätig","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"erwerbstätig","1997","AkademikerIn","1 Einkommensschwächstes Quintil","223","0.693358472722139","0.641863227466333","0.744853717977945"
"erwerbstätig","1997","AkademikerIn","2","308","0.673423561780323","0.629046757636659","0.717800365923988"
"erwerbstätig","1997","AkademikerIn","3","299","0.801104675313859","0.760098022653616","0.842111327974102"
"erwerbstätig","1997","AkademikerIn","4","304","0.779438855833483","0.736667795288922","0.822209916378045"
"erwerbstätig","1997","AkademikerIn","5 Einkommensstärkstes Quintil","273","0.862201994472525","0.823518638097232","0.900885350847818"
"erwerbstätig","1997","Hauptschule","1 Einkommensschwächstes Quintil","997","0.394332821654479","0.37360290126378","0.415062742045178"
"erwerbstätig","1997","Hauptschule","2","975","0.427772879611432","0.405111060896566","0.450434698326298"
"erwerbstätig","1997","Hauptschule","3","672","0.583458135510242","0.55336600500461","0.613550266015875"
"erwerbstätig","1997","Hauptschule","4","405","0.650850582060196","0.611681962315607","0.690019201804784"
"erwerbstätig","1997","Hauptschule","5 Einkommensstärkstes Quintil","143","0.65577112748464","0.590890614686246","0.720651640283034"
"erwerbstätig","1997","Realschule","1 Einkommensschwächstes Quintil","666","0.648781631250913","0.618330742174844","0.679232520326982"
"erwerbstätig","1997","Realschule","2","710","0.670244710676909","0.640381107939354","0.700108313414465"
"erwerbstätig","1997","Realschule","3","475","0.765909399109392","0.731087326965049","0.800731471253736"
"erwerbstätig","1997","Realschule","4","332","0.7348251901058","0.692355196696812","0.777295183514788"
"erwerbstätig","1997","Realschule","5 Einkommensstärkstes Quintil","153","0.706516682537213","0.64356563192193","0.769467733152496"
"nicht erwerbstätig","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","142","0.425877165876991","0.371271538424064","0.480482793329919"
"nicht erwerbstätig","1997","(Fach-)Abitur","2","93","0.292199427895408","0.238154023063451","0.346244832727365"
"nicht erwerbstätig","1997","(Fach-)Abitur","3","60","0.324850146702403","0.262250701605643","0.387449591799163"
"nicht erwerbstätig","1997","(Fach-)Abitur","4","28","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","307","0.746242195830227","0.704475543375786","0.788008848284667"
"nicht erwerbstätig","1997","(noch) kein Abschluss","2","142","0.647273054015698","0.584559885669678","0.709986222361718"
"nicht erwerbstätig","1997","(noch) kein Abschluss","3","64","0.650777248064103","0.563266154476759","0.738288341651446"
"nicht erwerbstätig","1997","(noch) kein Abschluss","4","29","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"nicht erwerbstätig","1997","AkademikerIn","1 Einkommensschwächstes Quintil","85","0.306641527277861","0.255146282022055","0.358136772533667"
"nicht erwerbstätig","1997","AkademikerIn","2","121","0.326576438219677","0.282199634076012","0.370953242363341"
"nicht erwerbstätig","1997","AkademikerIn","3","65","0.198895324686141","0.157888672025898","0.239901977346384"
"nicht erwerbstätig","1997","AkademikerIn","4","57","0.220561144166517","0.177790083621955","0.263332204711078"
"nicht erwerbstätig","1997","AkademikerIn","5 Einkommensstärkstes Quintil","32","0.137798005527475","0.0991146491521815","0.176481361902768"
"nicht erwerbstätig","1997","Hauptschule","1 Einkommensschwächstes Quintil","1138","0.605667178345522","0.584937257954823","0.626397098736221"
"nicht erwerbstätig","1997","Hauptschule","2","856","0.572227120388568","0.549565301673702","0.594888939103434"
"nicht erwerbstätig","1997","Hauptschule","3","359","0.416541864489758","0.386449733984125","0.44663399499539"
"nicht erwerbstätig","1997","Hauptschule","4","164","0.349149417939804","0.309980798195216","0.388318037684393"
"nicht erwerbstätig","1997","Hauptschule","5 Einkommensstärkstes Quintil","63","0.34422887251536","0.279348359716966","0.409109385313754"
"nicht erwerbstätig","1997","Realschule","1 Einkommensschwächstes Quintil","278","0.351218368749087","0.320767479673018","0.381669257825156"
"nicht erwerbstätig","1997","Realschule","2","242","0.329755289323091","0.299891686585535","0.359618892060646"
"nicht erwerbstätig","1997","Realschule","3","93","0.234090600890608","0.199268528746264","0.268912673034951"
"nicht erwerbstätig","1997","Realschule","4","83","0.2651748098942","0.222704816485212","0.307644803303188"
"nicht erwerbstätig","1997","Realschule","5 Einkommensstärkstes Quintil","48","0.293483317462787","0.230532266847504","0.35643436807807"
"erwerbstätig","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","184","0.527850575021223","0.47539958365837","0.580301566384077"
"erwerbstätig","1998","(Fach-)Abitur","2","190","0.672512972359008","0.616945557421293","0.728080387296723"
"erwerbstätig","1998","(Fach-)Abitur","3","164","0.669427420775369","0.608632214682924","0.730222626867814"
"erwerbstätig","1998","(Fach-)Abitur","4","143","0.7428649053746","0.680223299036835","0.805506511712365"
"erwerbstätig","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","79","0.765910019970275","0.686052374519457","0.845767665421094"
"erwerbstätig","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","106","0.269152163691113","0.225688081243251","0.312616246138975"
"erwerbstätig","1998","(noch) kein Abschluss","2","73","0.280084424116658","0.22074791197654","0.339420936256775"
"erwerbstätig","1998","(noch) kein Abschluss","3","53","0.459219220728449","0.369305133545228","0.54913330791167"
"erwerbstätig","1998","(noch) kein Abschluss","4","22","","",""
"erwerbstätig","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"erwerbstätig","1998","AkademikerIn","1 Einkommensschwächstes Quintil","237","0.647102896176125","0.595544210253372","0.698661582098878"
"erwerbstätig","1998","AkademikerIn","2","319","0.694904629850222","0.651832510449822","0.737976749250622"
"erwerbstätig","1998","AkademikerIn","3","307","0.753145968070587","0.710407455573752","0.795884480567421"
"erwerbstätig","1998","AkademikerIn","4","368","0.787117789856059","0.749127709608697","0.825107870103421"
"erwerbstätig","1998","AkademikerIn","5 Einkommensstärkstes Quintil","312","0.813527152866486","0.773459988665126","0.853594317067846"
"erwerbstätig","1998","Hauptschule","1 Einkommensschwächstes Quintil","1034","0.396981501100351","0.376719863920548","0.417243138280154"
"erwerbstätig","1998","Hauptschule","2","968","0.414053287795259","0.392258343210791","0.435848232379727"
"erwerbstätig","1998","Hauptschule","3","667","0.549618986775222","0.519891180941334","0.579346792609111"
"erwerbstätig","1998","Hauptschule","4","448","0.609202453588682","0.572636510730531","0.645768396446833"
"erwerbstätig","1998","Hauptschule","5 Einkommensstärkstes Quintil","161","0.64521329019839","0.583911171311996","0.706515409084784"
"erwerbstätig","1998","Realschule","1 Einkommensschwächstes Quintil","713","0.646652524058034","0.617374983051431","0.675930065064637"
"erwerbstätig","1998","Realschule","2","787","0.713205455128346","0.685491210537183","0.740919699719508"
"erwerbstätig","1998","Realschule","3","506","0.712795290953094","0.677631335408622","0.747959246497566"
"erwerbstätig","1998","Realschule","4","379","0.746052263663994","0.70682623694367","0.785278290384318"
"erwerbstätig","1998","Realschule","5 Einkommensstärkstes Quintil","188","0.729309766086001","0.672979545900379","0.785639986271622"
"nicht erwerbstätig","1998","(Fach-)Abitur","1 Einkommensschwächstes Quintil","164","0.472149424978776","0.419698433615923","0.52460041634163"
"nicht erwerbstätig","1998","(Fach-)Abitur","2","84","0.327487027640992","0.271919612703277","0.383054442578707"
"nicht erwerbstätig","1998","(Fach-)Abitur","3","66","0.330572579224631","0.269777373132186","0.391367785317076"
"nicht erwerbstätig","1998","(Fach-)Abitur","4","44","0.2571350946254","0.194493488287635","0.319776700963165"
"nicht erwerbstätig","1998","(Fach-)Abitur","5 Einkommensstärkstes Quintil","29","","",""
"nicht erwerbstätig","1998","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","294","0.730847836308887","0.687383753861025","0.774311918756749"
"nicht erwerbstätig","1998","(noch) kein Abschluss","2","147","0.719915575883342","0.660579063743225","0.77925208802346"
"nicht erwerbstätig","1998","(noch) kein Abschluss","3","65","0.540780779271551","0.45086669208833","0.630694866454772"
"nicht erwerbstätig","1998","(noch) kein Abschluss","4","40","0.714216350765864","0.601759522826128","0.826673178705599"
"nicht erwerbstätig","1998","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"nicht erwerbstätig","1998","AkademikerIn","1 Einkommensschwächstes Quintil","93","0.352897103823875","0.301338417901122","0.404455789746628"
"nicht erwerbstätig","1998","AkademikerIn","2","120","0.305095370149778","0.262023250749378","0.348167489550178"
"nicht erwerbstätig","1998","AkademikerIn","3","84","0.246854031929413","0.204115519432579","0.289592544426248"
"nicht erwerbstätig","1998","AkademikerIn","4","78","0.212882210143941","0.174892129896579","0.250872290391303"
"nicht erwerbstätig","1998","AkademikerIn","5 Einkommensstärkstes Quintil","51","0.186472847133514","0.146405682932154","0.226540011334874"
"nicht erwerbstätig","1998","Hauptschule","1 Einkommensschwächstes Quintil","1206","0.603018498899649","0.582756861719846","0.623280136079452"
"nicht erwerbstätig","1998","Hauptschule","2","994","0.585946712204741","0.564151767620273","0.607741656789209"
"nicht erwerbstätig","1998","Hauptschule","3","409","0.450381013224778","0.420653207390889","0.480108819058666"
"nicht erwerbstätig","1998","Hauptschule","4","236","0.390797546411318","0.354231603553167","0.427363489269469"
"nicht erwerbstätig","1998","Hauptschule","5 Einkommensstärkstes Quintil","73","0.35478670980161","0.293484590915216","0.416088828688004"
"nicht erwerbstätig","1998","Realschule","1 Einkommensschwächstes Quintil","311","0.353347475941966","0.324069934935363","0.382625016948569"
"nicht erwerbstätig","1998","Realschule","2","236","0.286794544871654","0.259080300280492","0.314508789462817"
"nicht erwerbstätig","1998","Realschule","3","130","0.287204709046906","0.252040753502434","0.322368664591378"
"nicht erwerbstätig","1998","Realschule","4","94","0.253947736336006","0.214721709615682","0.29317376305633"
"nicht erwerbstätig","1998","Realschule","5 Einkommensstärkstes Quintil","51","0.270690233913999","0.214360013728378","0.327020454099621"
"erwerbstätig","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","176","0.554117409626777","0.49931297458498","0.608921844668575"
"erwerbstätig","1999","(Fach-)Abitur","2","208","0.735875350623083","0.68513474030295","0.786615960943216"
"erwerbstätig","1999","(Fach-)Abitur","3","179","0.737263176095866","0.679367870850289","0.795158481341443"
"erwerbstätig","1999","(Fach-)Abitur","4","165","0.849347771364793","0.799396616437205","0.899298926292381"
"erwerbstätig","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","79","0.708132474536394","0.623558499090556","0.792706449982232"
"erwerbstätig","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","105","0.328072002813367","0.278954024125144","0.37718998150159"
"erwerbstätig","1999","(noch) kein Abschluss","2","82","0.33790758314274","0.278920368373647","0.396894797911833"
"erwerbstätig","1999","(noch) kein Abschluss","3","47","0.52149868801985","0.419422991068609","0.623574384971092"
"erwerbstätig","1999","(noch) kein Abschluss","4","31","0.496011213770634","0.371557336709287","0.62046509083198"
"erwerbstätig","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"erwerbstätig","1999","AkademikerIn","1 Einkommensschwächstes Quintil","157","0.622970675637462","0.560607895829014","0.68533345544591"
"erwerbstätig","1999","AkademikerIn","2","331","0.714876331114017","0.672643720775213","0.757108941452821"
"erwerbstätig","1999","AkademikerIn","3","318","0.741212318279263","0.699864502740075","0.782560133818451"
"erwerbstätig","1999","AkademikerIn","4","367","0.791573264069336","0.753181670838966","0.829964857299705"
"erwerbstätig","1999","AkademikerIn","5 Einkommensstärkstes Quintil","366","0.806153630247339","0.768658756410682","0.843648504083996"
"erwerbstätig","1999","Hauptschule","1 Einkommensschwächstes Quintil","885","0.413838821879118","0.391628428414398","0.436049215343838"
"erwerbstätig","1999","Hauptschule","2","1017","0.434809871096717","0.413072984948694","0.456546757244739"
"erwerbstätig","1999","Hauptschule","3","662","0.530022988114795","0.500793262361428","0.559252713868162"
"erwerbstätig","1999","Hauptschule","4","494","0.621102825744579","0.586008047964139","0.656197603525019"
"erwerbstätig","1999","Hauptschule","5 Einkommensstärkstes Quintil","194","0.615796825426582","0.559226572778835","0.672367078074328"
"erwerbstätig","1999","Realschule","1 Einkommensschwächstes Quintil","656","0.655348635465564","0.624571616293236","0.686125654637891"
"erwerbstätig","1999","Realschule","2","802","0.743550817060385","0.716765844399365","0.770335789721406"
"erwerbstätig","1999","Realschule","3","525","0.755901068447701","0.722699544106598","0.789102592788804"
"erwerbstätig","1999","Realschule","4","431","0.724098867656522","0.68646974233647","0.761727992976573"
"erwerbstätig","1999","Realschule","5 Einkommensstärkstes Quintil","217","0.791254415174632","0.741759004571138","0.840749825778126"
"nicht erwerbstätig","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","140","0.445882590373223","0.391078155331425","0.50068702541502"
"nicht erwerbstätig","1999","(Fach-)Abitur","2","82","0.264124649376917","0.213384039056784","0.31486525969705"
"nicht erwerbstätig","1999","(Fach-)Abitur","3","43","0.262736823904134","0.204841518658557","0.320632129149711"
"nicht erwerbstätig","1999","(Fach-)Abitur","4","32","0.150652228635207","0.100701073707619","0.200603383562795"
"nicht erwerbstätig","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","32","0.291867525463606","0.207293550017768","0.376441500909444"
"nicht erwerbstätig","1999","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","246","0.671927997186633","0.62281001849841","0.721045975874856"
"nicht erwerbstätig","1999","(noch) kein Abschluss","2","165","0.66209241685726","0.603105202088167","0.721079631626353"
"nicht erwerbstätig","1999","(noch) kein Abschluss","3","45","0.47850131198015","0.376425615028908","0.580577008931391"
"nicht erwerbstätig","1999","(noch) kein Abschluss","4","31","0.503988786229366","0.37953490916802","0.628442663290713"
"nicht erwerbstätig","1999","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","27","","",""
"nicht erwerbstätig","1999","AkademikerIn","1 Einkommensschwächstes Quintil","75","0.377029324362538","0.314666544554091","0.439392104170986"
"nicht erwerbstätig","1999","AkademikerIn","2","108","0.285123668885983","0.242891058547178","0.327356279224787"
"nicht erwerbstätig","1999","AkademikerIn","3","113","0.258787681720737","0.217439866181549","0.300135497259925"
"nicht erwerbstätig","1999","AkademikerIn","4","63","0.208426735930665","0.170035142700295","0.246818329161034"
"nicht erwerbstätig","1999","AkademikerIn","5 Einkommensstärkstes Quintil","61","0.193846369752661","0.156351495916004","0.231341243589317"
"nicht erwerbstätig","1999","Hauptschule","1 Einkommensschwächstes Quintil","1004","0.586161178120882","0.563950784656162","0.608371571585602"
"nicht erwerbstätig","1999","Hauptschule","2","981","0.565190128903283","0.543453242755261","0.586927015051306"
"nicht erwerbstätig","1999","Hauptschule","3","458","0.469977011885205","0.440747286131838","0.499206737638572"
"nicht erwerbstätig","1999","Hauptschule","4","240","0.378897174255421","0.343802396474981","0.413991952035861"
"nicht erwerbstätig","1999","Hauptschule","5 Einkommensstärkstes Quintil","90","0.384203174573418","0.327632921925672","0.440773427221165"
"nicht erwerbstätig","1999","Realschule","1 Einkommensschwächstes Quintil","260","0.344651364534437","0.313874345362109","0.375428383706764"
"nicht erwerbstätig","1999","Realschule","2","219","0.256449182939615","0.229664210278594","0.283234155600635"
"nicht erwerbstätig","1999","Realschule","3","118","0.244098931552299","0.210897407211196","0.277300455893402"
"nicht erwerbstätig","1999","Realschule","4","111","0.275901132343478","0.238272007023427","0.31353025766353"
"nicht erwerbstätig","1999","Realschule","5 Einkommensstärkstes Quintil","42","0.208745584825368","0.159250174221874","0.258240995428862"
"erwerbstätig","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","345","0.576834974586098","0.537236525710342","0.616433423461855"
