"e11102","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","1987","AkademikerIn","kein Migrationshintergrund","118","","",""
"nicht erwerbstätig","1987","AkademikerIn","direkter Migrationshintergrund","24","","",""
"nicht erwerbstätig","1987","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1987","(noch) kein Abschluss","kein Migrationshintergrund","36","0.204195554921881","0.149803785689254","0.258587324154509"
"erwerbstätig","1987","(noch) kein Abschluss","direkter Migrationshintergrund","477","0.62268256450937","0.588490428642452","0.656874700376288"
"erwerbstätig","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","5","0.274523576647163","0.0789390158897268","0.470108137404599"
"erwerbstätig","1987","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1987","Hauptschule","kein Migrationshintergrund","2597","","",""
"erwerbstätig","1987","Hauptschule","direkter Migrationshintergrund","1101","","",""
"erwerbstätig","1987","Hauptschule","indirekter Migrationshintergrund","60","0.584739736771926","0.485650204191497","0.683829269352356"
"erwerbstätig","1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1987","Realschule","kein Migrationshintergrund","1092","","",""
"erwerbstätig","1987","Realschule","direkter Migrationshintergrund","93","0.591926873100636","0.512477138623666","0.671376607577606"
"erwerbstätig","1987","Realschule","indirekter Migrationshintergrund","20","","",""
"erwerbstätig","1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1987","(Fach-)Abitur","kein Migrationshintergrund","323","0.597307288882859","0.555865094369742","0.638749483395976"
"erwerbstätig","1987","(Fach-)Abitur","direkter Migrationshintergrund","165","","",""
"erwerbstätig","1987","(Fach-)Abitur","indirekter Migrationshintergrund","7","0.777249193174445","0.559290670286927","0.995207716061962"
"erwerbstätig","1987","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1987","AkademikerIn","kein Migrationshintergrund","520","0.777359441907128","0.745078155603446","0.80964072821081"
"erwerbstätig","1987","AkademikerIn","direkter Migrationshintergrund","76","0.65045193172027","0.556995510111499","0.743908353329042"
"erwerbstätig","1987","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","kein Migrationshintergrund","155","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","direkter Migrationshintergrund","284","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"nicht erwerbstätig","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","Hauptschule","kein Migrationshintergrund","1702","","",""
"nicht erwerbstätig","1988","Hauptschule","direkter Migrationshintergrund","371","0.361952760099636","0.337208967784135","0.386696552415137"
"nicht erwerbstätig","1988","Hauptschule","indirekter Migrationshintergrund","40","0.412030160240722","0.321678176223217","0.502382144258227"
"nicht erwerbstätig","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","Realschule","kein Migrationshintergrund","444","0.329550389150747","0.305818328433477","0.353282449868018"
"nicht erwerbstätig","1988","Realschule","direkter Migrationshintergrund","48","0.366419431863989","0.289054324989631","0.443784538738348"
"nicht erwerbstätig","1988","Realschule","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","kein Migrationshintergrund","204","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","direkter Migrationshintergrund","62","0.333892823168703","0.27010848667243","0.397677159664976"
"nicht erwerbstätig","1988","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"nicht erwerbstätig","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1988","AkademikerIn","kein Migrationshintergrund","110","","",""
"nicht erwerbstätig","1988","AkademikerIn","direkter Migrationshintergrund","18","","",""
"nicht erwerbstätig","1988","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1988","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"erwerbstätig","1988","(noch) kein Abschluss","direkter Migrationshintergrund","414","0.570326378167729","0.533602253304429","0.60705050303103"
"erwerbstätig","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","6","0.104670464271843","-0.00674683398142914","0.216087762525116"
"erwerbstätig","1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1988","Hauptschule","kein Migrationshintergrund","2479","","",""
"erwerbstätig","1988","Hauptschule","direkter Migrationshintergrund","1078","","",""
"erwerbstätig","1988","Hauptschule","indirekter Migrationshintergrund","74","0.587969839759278","0.497617855741773","0.678321823776783"
"erwerbstätig","1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1988","Realschule","kein Migrationshintergrund","1063","","",""
"erwerbstätig","1988","Realschule","direkter Migrationshintergrund","101","","",""
"erwerbstätig","1988","Realschule","indirekter Migrationshintergrund","26","","",""
"erwerbstätig","1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1988","(Fach-)Abitur","kein Migrationshintergrund","304","0.589723693635155","0.546949804261709","0.632497583008602"
"erwerbstätig","1988","(Fach-)Abitur","direkter Migrationshintergrund","148","","",""
"erwerbstätig","1988","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.711379576134442","0.507635253083059","0.915123899185824"
"erwerbstätig","1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1988","AkademikerIn","kein Migrationshintergrund","503","0.795146488552838","0.763197057201795","0.827095919903882"
"erwerbstätig","1988","AkademikerIn","direkter Migrationshintergrund","67","0.717673000188131","0.621980447796884","0.813365552579377"
"erwerbstätig","1988","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1989","(noch) kein Abschluss","kein Migrationshintergrund","140","","",""
"nicht erwerbstätig","1989","(noch) kein Abschluss","direkter Migrationshintergrund","282","","",""
"nicht erwerbstätig","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","29","","",""
"nicht erwerbstätig","1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1989","Hauptschule","kein Migrationshintergrund","1617","","",""
"nicht erwerbstätig","1989","Hauptschule","direkter Migrationshintergrund","357","0.37623746921168","0.350888522445633","0.401586415977727"
"nicht erwerbstätig","1989","Hauptschule","indirekter Migrationshintergrund","44","0.422300640860356","0.337066213251832","0.507535068468879"
"nicht erwerbstätig","1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1989","Realschule","kein Migrationshintergrund","412","0.325228601478039","0.301157869722453","0.349299333233625"
"nicht erwerbstätig","1989","Realschule","direkter Migrationshintergrund","50","0.402711023612314","0.323157270753769","0.482264776470858"
"nicht erwerbstätig","1989","Realschule","indirekter Migrationshintergrund","20","","",""
"nicht erwerbstätig","1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1989","(Fach-)Abitur","kein Migrationshintergrund","200","","",""
"nicht erwerbstätig","1989","(Fach-)Abitur","direkter Migrationshintergrund","73","0.326139793009306","0.262734539283356","0.389545046735256"
"nicht erwerbstätig","1989","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.456467494471094","0.24832802668692","0.664606962255267"
"nicht erwerbstätig","1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1989","AkademikerIn","kein Migrationshintergrund","106","","",""
"nicht erwerbstätig","1989","AkademikerIn","direkter Migrationshintergrund","17","","",""
"nicht erwerbstätig","1989","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1989","(noch) kein Abschluss","kein Migrationshintergrund","38","0.202110511771724","0.143117045798934","0.261103977744514"
"erwerbstätig","1989","(noch) kein Abschluss","direkter Migrationshintergrund","387","0.552897209779876","0.515221545238543","0.590572874321209"
"erwerbstätig","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","12","","",""
"erwerbstätig","1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1989","Hauptschule","kein Migrationshintergrund","2345","","",""
"erwerbstätig","1989","Hauptschule","direkter Migrationshintergrund","1046","","",""
"erwerbstätig","1989","Hauptschule","indirekter Migrationshintergrund","85","0.577699359139644","0.492464931531121","0.662933786748168"
"erwerbstätig","1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1989","Realschule","kein Migrationshintergrund","1043","","",""
"erwerbstätig","1989","Realschule","direkter Migrationshintergrund","96","0.597288976387687","0.517735223529142","0.676842729246231"
"erwerbstätig","1989","Realschule","indirekter Migrationshintergrund","30","0.663776989002827","0.53283229600599","0.794721681999664"
"erwerbstätig","1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1989","(Fach-)Abitur","kein Migrationshintergrund","322","0.603658686508001","0.561697936819284","0.645619436196717"
"erwerbstätig","1989","(Fach-)Abitur","direkter Migrationshintergrund","137","","",""
"erwerbstätig","1989","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"erwerbstätig","1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1989","AkademikerIn","kein Migrationshintergrund","500","0.790763938277535","0.758378224349951","0.823149652205118"
"erwerbstätig","1989","AkademikerIn","direkter Migrationshintergrund","71","0.699167237520883","0.603346423603114","0.794988051438652"
"erwerbstätig","1989","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1990","(noch) kein Abschluss","kein Migrationshintergrund","120","","",""
"nicht erwerbstätig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","272","","",""
"nicht erwerbstätig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","41","0.918552768484969","0.842738088274077","0.994367448695862"
"nicht erwerbstätig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1990","Hauptschule","kein Migrationshintergrund","1584","","",""
"nicht erwerbstätig","1990","Hauptschule","direkter Migrationshintergrund","359","0.365742678493109","0.340303581801944","0.391181775184274"
"nicht erwerbstätig","1990","Hauptschule","indirekter Migrationshintergrund","40","0.34889311565912","0.271046598217781","0.426739633100459"
"nicht erwerbstätig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1990","Realschule","kein Migrationshintergrund","381","0.302653192466082","0.278833891342377","0.326472493589786"
"nicht erwerbstätig","1990","Realschule","direkter Migrationshintergrund","47","0.363490385761094","0.284927795662202","0.442052975859985"
"nicht erwerbstätig","1990","Realschule","indirekter Migrationshintergrund","16","","",""
"nicht erwerbstätig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1990","(Fach-)Abitur","kein Migrationshintergrund","172","","",""
"nicht erwerbstätig","1990","(Fach-)Abitur","direkter Migrationshintergrund","70","0.382723235451333","0.315192118592491","0.450254352310174"
"nicht erwerbstätig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"nicht erwerbstätig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1990","AkademikerIn","kein Migrationshintergrund","112","","",""
"nicht erwerbstätig","1990","AkademikerIn","direkter Migrationshintergrund","19","","",""
"nicht erwerbstätig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1990","(noch) kein Abschluss","kein Migrationshintergrund","39","0.218823806125999","0.154559279537375","0.283088332714624"
"erwerbstätig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","364","0.558624197316566","0.520033407671336","0.597214986961796"
"erwerbstätig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","9","0.0814472315150306","0.00563255130413801","0.157261911725923"
"erwerbstätig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1990","Hauptschule","kein Migrationshintergrund","2243","","",""
"erwerbstätig","1990","Hauptschule","direkter Migrationshintergrund","1018","","",""
"erwerbstätig","1990","Hauptschule","indirekter Migrationshintergrund","104","","",""
"erwerbstätig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1990","Realschule","kein Migrationshintergrund","1048","","",""
"erwerbstätig","1990","Realschule","direkter Migrationshintergrund","97","0.636509614238906","0.557947024140015","0.715072204337798"
"erwerbstätig","1990","Realschule","indirekter Migrationshintergrund","36","0.722162517440162","0.600415225873845","0.843909809006479"
"erwerbstätig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","1990","(Fach-)Abitur","kein Migrationshintergrund","349","0.663750924769473","0.623184909643937","0.704316939895009"
"erwerbstätig","1990","(Fach-)Abitur","direkter Migrationshintergrund","129","","",""
"erwerbstätig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
