year,migback,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1989,indirekter Migrationshintergrund,1.4903812990577021,1.3805283258243475,1.6002342722910567,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,211.0
1990,kein Migrationshintergrund,1.0808841737799513,1.0654441111764212,1.0963242363834813,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,10763.0
1990,direkter Migrationshintergrund,1.0261199524365536,0.9927687970907659,1.0594711077823413,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,2636.0
1990,indirekter Migrationshintergrund,0.6419323067794891,0.5661826349500477,0.7176819786089305,0.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,245.0
1991,kein Migrationshintergrund,,,,,,,,,,,,
1991,direkter Migrationshintergrund,,,,,,,,,,,,
1991,indirekter Migrationshintergrund,,,,,,,,,,,,
1992,kein Migrationshintergrund,1.585122361163008,1.5694611122675115,1.6007836100585047,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,10220.0
1992,direkter Migrationshintergrund,1.7122309618857394,1.6765072692012892,1.7479546545701896,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,2519.0
1992,indirekter Migrationshintergrund,1.3556926931862783,1.2724423199760968,1.4389430663964597,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,332.0
1993,kein Migrationshintergrund,1.3596115882787916,1.3448510126762683,1.374372163881315,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,10014.0
1993,direkter Migrationshintergrund,1.3838556300654574,1.3514649614599517,1.4162462986709632,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2461.0
1993,indirekter Migrationshintergrund,1.177335187148408,1.0985100313717842,1.2561603429250316,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,390.0
1994,kein Migrationshintergrund,,,,,,,,,,,,
1994,direkter Migrationshintergrund,,,,,,,,,,,,
1994,indirekter Migrationshintergrund,,,,,,,,,,,,
1995,kein Migrationshintergrund,1.3466042932391573,1.3321469571176874,1.3610616293606272,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,9849.0
1995,direkter Migrationshintergrund,1.3726380437271097,1.3423360663828623,1.4029400210713572,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2752.0
1995,indirekter Migrationshintergrund,0.8771272429127062,0.8197858224751603,0.934468663350252,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0,456.0
1996,kein Migrationshintergrund,,,,,,,,,,,,
1996,direkter Migrationshintergrund,,,,,,,,,,,,
1996,indirekter Migrationshintergrund,,,,,,,,,,,,
1997,kein Migrationshintergrund,1.3401816531487116,1.3257173046288055,1.3546460016686177,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,9631.0
1997,direkter Migrationshintergrund,1.379488890474591,1.3477563537036732,1.4112214272455088,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2449.0
1997,indirekter Migrationshintergrund,1.0655766130016966,0.9966137970003976,1.1345394290029955,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,500.0
1998,kein Migrationshintergrund,,,,,,,,,,,,
1998,direkter Migrationshintergrund,,,,,,,,,,,,
1998,indirekter Migrationshintergrund,,,,,,,,,,,,
1999,kein Migrationshintergrund,1.2820033618660318,1.2688788223695158,1.2951279013625479,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,10696.0
1999,direkter Migrationshintergrund,1.3563261425300799,1.3244277191846603,1.3882245658754995,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2191.0
1999,indirekter Migrationshintergrund,0.8547685921086491,0.8065512494664709,0.9029859347508272,0.0,0.0,1.0,0.0,2.5,0.0,-1.0,0.0,558.0
2000,kein Migrationshintergrund,,,,,,,,,,,,
2000,direkter Migrationshintergrund,,,,,,,,,,,,
2000,indirekter Migrationshintergrund,,,,,,,,,,,,
2001,kein Migrationshintergrund,1.2598630838168459,1.2500676032317353,1.2696585644019565,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,17993.0
2001,direkter Migrationshintergrund,1.4222370719516462,1.3932592158978345,1.4512149280054578,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2889.0
2001,indirekter Migrationshintergrund,1.0405398306530844,0.9920041752469264,1.0890754860592424,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,725.0
2002,kein Migrationshintergrund,,,,,,,,,,,,
2002,direkter Migrationshintergrund,,,,,,,,,,,,
2002,indirekter Migrationshintergrund,,,,,,,,,,,,
2003,kein Migrationshintergrund,1.18954115872288,1.1806782353820908,1.198404082063669,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,18489.0
2003,direkter Migrationshintergrund,1.326577304567956,1.298061115343202,1.3550934937927102,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2596.0
2003,indirekter Migrationshintergrund,1.1040200886459002,1.046424742339719,1.1616154349520813,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0,724.0
2004,kein Migrationshintergrund,,,,,,,,,,,,
2004,direkter Migrationshintergrund,,,,,,,,,,,,
2004,indirekter Migrationshintergrund,,,,,,,,,,,,
2005,kein Migrationshintergrund,1.1861967484863827,1.176934538213531,1.1954589587592344,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,17239.0
2005,direkter Migrationshintergrund,1.3175136080330632,1.2894644538839535,1.3455627621821729,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2348.0
2005,indirekter Migrationshintergrund,1.1328074562058021,1.0860682044946157,1.1795467079169886,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,759.0
2006,kein Migrationshintergrund,,,,,,,,,,,,
2006,direkter Migrationshintergrund,,,,,,,,,,,,
2006,indirekter Migrationshintergrund,,,,,,,,,,,,
2007,kein Migrationshintergrund,1.1723198332262135,1.1633488550676505,1.1812908113847764,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,17608.0
2007,direkter Migrationshintergrund,1.2823166992792567,1.252560839595002,1.3120725589635114,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2119.0
2007,indirekter Migrationshintergrund,1.105115357353048,1.0604424673916337,1.149788247314462,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,777.0
2008,kein Migrationshintergrund,,,,,,,,,,,,
2008,direkter Migrationshintergrund,,,,,,,,,,,,
2008,indirekter Migrationshintergrund,,,,,,,,,,,,
2009,kein Migrationshintergrund,1.1475638387685412,1.1378991799535625,1.1572284975835199,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,15648.0
2009,direkter Migrationshintergrund,1.258207538930973,1.2254906473644729,1.2909244304974732,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1658.0
2009,indirekter Migrationshintergrund,1.0523778765539609,1.0063173861403591,1.0984383669675626,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,706.0
2010,kein Migrationshintergrund,,,,,,,,,,,,
2010,direkter Migrationshintergrund,,,,,,,,,,,,
2010,indirekter Migrationshintergrund,,,,,,,,,,,,
2011,kein Migrationshintergrund,1.059117138978169,1.0516687694948497,1.0665655084614885,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,23811.0
2011,direkter Migrationshintergrund,1.2336654656748578,1.2095577823274914,1.2577731490222241,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,3299.0
2011,indirekter Migrationshintergrund,0.904827455841861,0.8735554464887222,0.9360994651949998,0.0,1.0,1.0,0.0,2.5,1.0,1.0,2.0,1256.0
2012,kein Migrationshintergrund,1.3262869857115687,1.3092502654419484,1.3433237059811889,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,5550.0
2012,direkter Migrationshintergrund,1.4518256099395834,1.4077978618565585,1.4958533580226083,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1150.0
2012,indirekter Migrationshintergrund,1.3632780601669707,1.2936476099766199,1.4329085103573216,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,442.0
2013,kein Migrationshintergrund,1.0702049900128356,1.0626901782275238,1.0777198017981475,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,21735.0
2013,direkter Migrationshintergrund,1.1836649933757852,1.158598259389481,1.2087317273620894,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,2796.0
2013,indirekter Migrationshintergrund,1.0306900972348507,1.001059456057922,1.0603207384117794,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,1146.0
2014,kein Migrationshintergrund,,,,,,,,,,,,
2014,direkter Migrationshintergrund,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,,,,,,,,,,,,
2015,kein Migrationshintergrund,1.0675820044548823,1.059689642725635,1.0754743661841295,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,19061.0
2015,direkter Migrationshintergrund,1.1925950159323697,1.1733120034167852,1.2118780284479542,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,4413.0
2015,indirekter Migrationshintergrund,0.9732805873024548,0.9460405148866053,1.0005206597183043,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0,1561.0
2016,kein Migrationshintergrund,,,,,,,,,,,,
2016,direkter Migrationshintergrund,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,,,,,,,,,,,,
2017,kein Migrationshintergrund,1.1133226219400374,1.1055550288268345,1.1210902150532402,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,20129.0
2017,direkter Migrationshintergrund,1.2935721897820467,1.274655884382008,1.3124884951820854,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,4677.0
2017,indirekter Migrationshintergrund,0.9508762096209615,0.9251231371661842,0.9766292820757388,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0,1613.0
2018,kein Migrationshintergrund,,,,,,,,,,,,
2018,direkter Migrationshintergrund,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,,,,,,,,,,,,
2019,kein Migrationshintergrund,1.0723364815961105,1.0649530548306263,1.0797199083615947,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,20179.0
2019,direkter Migrationshintergrund,1.2366799460670739,1.2173777060152593,1.2559821861188885,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,3963.0
2019,indirekter Migrationshintergrund,0.9639798506955357,0.9377842722266287,0.9901754291644427,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0,1579.0
2020,kein Migrationshintergrund,,,,,,,,,,,,
2020,direkter Migrationshintergrund,,,,,,,,,,,,
2020,indirekter Migrationshintergrund,,,,,,,,,,,,
2021,kein Migrationshintergrund,1.0641691611325488,1.055190955648975,1.0731473666161226,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,12981.0
2021,direkter Migrationshintergrund,1.194255639697924,1.1765200672379477,1.2119912121579004,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,5041.0
2021,indirekter Migrationshintergrund,0.88071712400385,0.8494477896970808,0.9119864583106193,0.0,1.0,1.0,0.0,2.5,1.0,1.0,1.0,928.0
