year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,17-29 y.,,,,,,,,,,,,
2007,30-45 y.,,,,,,,,,,,,
2007,46-65 y.,,,,,,,,,,,,
2007,66 and older,,,,,,,,,,,,
2008,0-16 y.,,,,,,,,,,,,
2008,17-29 y.,3396,173.84759,173.52427,174.17091,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,174.00000
2008,30-45 y.,5166,173.59480,173.33627,173.85332,167.00000,173.00000,180.00000,147.50000,199.50000,173.00000,173.00000,174.00000
2008,46-65 y.,6673,170.99032,170.77227,171.20836,164.00000,170.00000,178.00000,143.00000,199.00000,170.00000,170.00000,171.00000
2008,66 and older,4279,167.64765,167.38903,167.90626,162.00000,168.00000,174.00000,144.00000,192.00000,168.00000,167.00000,168.00000
2009,0-16 y.,,,,,,,,,,,,
2009,17-29 y.,,,,,,,,,,,,
2009,30-45 y.,,,,,,,,,,,,
2009,46-65 y.,,,,,,,,,,,,
2009,66 and older,,,,,,,,,,,,
2010,0-16 y.,,,,,,,,,,,,
2010,17-29 y.,2863,174.83800,174.48593,175.19007,168.00000,175.00000,182.00000,147.00000,203.00000,175.00000,174.00000,176.00000
2010,30-45 y.,4092,173.79048,173.50288,174.07808,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,174.00000
2010,46-65 y.,5996,171.27125,171.04148,171.50101,165.00000,170.00000,178.00000,145.50000,197.50000,170.00000,170.00000,171.00000
2010,66 and older,3989,167.64741,167.37639,167.91842,161.00000,168.00000,174.00000,141.50000,193.50000,168.00000,167.00000,168.00000
2011,0-16 y.,,,,,,,,,,,,
2011,17-29 y.,,,,,,,,,,,,
2011,30-45 y.,,,,,,,,,,,,
2011,46-65 y.,,,,,,,,,,,,
2011,66 and older,,,,,,,,,,,,
2012,0-16 y.,,,,,,,,,,,,
2012,17-29 y.,3401,174.11782,173.79527,174.44037,168.00000,174.00000,180.00000,150.00000,198.00000,174.00000,173.00000,175.00000
2012,30-45 y.,4571,174.13012,173.85050,174.40974,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,174.00000,175.00000
2012,46-65 y.,7813,171.52184,171.31756,171.72611,165.00000,171.00000,178.00000,145.50000,197.50000,171.00000,170.00000,172.00000
2012,66 and older,5167,167.73781,167.50003,167.97558,161.00000,168.00000,174.00000,143.00000,193.50000,168.00000,167.00000,168.00000
2013,0-16 y.,,,,,,,,,,,,
2013,17-29 y.,,,,,,,,,,,,
2013,30-45 y.,,,,,,,,,,,,
2013,46-65 y.,,,,,,,,,,,,
2013,66 and older,,,,,,,,,,,,
2014,0-16 y.,,,,,,,,,,,,
2014,17-29 y.,4847,174.12606,173.84671,174.40541,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,175.00000
2014,30-45 y.,8496,173.72287,173.51676,173.92898,167.00000,173.00000,180.00000,147.50000,199.50000,173.00000,173.00000,174.00000
2014,46-65 y.,9290,171.86709,171.67621,172.05798,165.00000,172.00000,178.00000,145.50000,197.50000,172.00000,171.00000,172.00000
2014,66 and older,4934,167.87460,167.62803,168.12118,161.00000,168.00000,175.00000,140.00000,196.00000,168.00000,167.00000,168.00000
2015,0-16 y.,,,,,,,,,,,,
2015,17-29 y.,,,,,,,,,,,,
2015,30-45 y.,,,,,,,,,,,,
2015,46-65 y.,,,,,,,,,,,,
2015,66 and older,,,,,,,,,,,,
2016,0-16 y.,,,,,,,,,,,,
2016,17-29 y.,4302,174.29243,173.99509,174.58977,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,175.00000
2016,30-45 y.,7025,173.86008,173.63420,174.08596,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,174.00000
2016,46-65 y.,8562,172.02984,171.83275,172.22693,165.00000,172.00000,178.00000,145.50000,197.50000,172.00000,171.00000,172.00000
2016,66 and older,4689,168.00145,167.74729,168.25562,162.00000,168.00000,175.00000,142.50000,194.50000,168.00000,167.00000,168.00000
2017,0-16 y.,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,,,,,,,,,,,,
2017,46-65 y.,,,,,,,,,,,,
2017,66 and older,,,,,,,,,,,,
2018,0-16 y.,,,,,,,,,,,,
2018,17-29 y.,5837,174.22487,173.96572,174.48401,166.00000,174.00000,182.00000,142.00000,206.00000,174.00000,173.00000,175.00000
2018,30-45 y.,8264,173.66911,173.45993,173.87828,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,174.00000
2018,46-65 y.,10134,172.37005,172.18437,172.55573,165.00000,172.00000,179.00000,144.00000,200.00000,172.00000,172.00000,172.00000
2018,66 and older,4981,168.08132,167.82971,168.33293,162.00000,168.00000,175.00000,142.50000,194.50000,168.00000,168.00000,168.00000
2019,0-16 y.,,,,,,,,,,,,
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2020,0-16 y.,,,,,,,,,,,,
2020,17-29 y.,4794,174.31653,174.02717,174.60588,166.00000,175.00000,182.00000,142.00000,206.00000,175.00000,173.00000,175.00000
2020,30-45 y.,6614,173.62680,173.39362,173.85998,167.00000,174.00000,180.00000,147.50000,199.50000,174.00000,173.00000,174.00000
2020,46-65 y.,9770,172.87056,172.68095,173.06017,166.00000,172.00000,180.00000,145.00000,201.00000,172.00000,172.00000,173.00000
2020,66 and older,4860,168.29670,168.03813,168.55526,162.00000,168.00000,175.00000,142.50000,194.50000,168.00000,168.00000,168.00000
2021,0-16 y.,,,,,,,,,,,,
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,,,,,,,,,,,,
2021,46-65 y.,,,,,,,,,,,,
2021,66 and older,,,,,,,,,,,,
