year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,No migration background,West,,,,,,,,,,,,
2005,No migration background,East,,,,,,,,,,,,
2005,Direct migration background,West,,,,,,,,,,,,
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,,,,,,,,,,,,
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,13604,171.84181227320127,171.76522137615822,171.91840317024432,165.0,172.0,178.0,145.5,197.5,172.0,172.0,173.0
2006,No migration background,East,5098,170.7778046263483,170.654593972284,170.90101528041262,164.0,170.0,178.0,143.0,199.0,170.0,170.0,170.0
2006,Direct migration background,West,2262,168.62576424834177,168.43949251617312,168.81203598051042,162.0,168.0,175.0,142.5,194.5,168.0,167.0,168.025
2006,Direct migration background,East,109,167.7959833782276,167.00339545728832,168.58857129916686,160.0,168.0,174.3843487950677,148.0,187.0,168.0,166.0,171.0
2006,Indirect migration background,West,763,172.19071326546776,171.8565122218993,172.52491430903623,165.0,171.48098512117517,179.0,150.0,198.0,172.0,172.0,174.0
2006,Indirect migration background,East,38,175.8544138133858,174.53459739498751,177.1742302317841,168.94210284257323,175.29111833743673,183.78645831893132,158.0,190.0,175.0,169.92499999999998,179.0
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,11957,172.02830542853417,171.94609633296653,172.1105145241018,165.0,172.0,179.0,144.0,200.0,172.0,172.0,173.0
2008,No migration background,East,4635,171.04590580406426,170.91546340625027,171.17634820187826,164.0,170.0,178.0,143.0,199.0,170.0,169.0,170.0
2008,Direct migration background,West,1826,168.64460210573912,168.43731704784918,168.85188716362907,162.0,168.0,175.0,142.5,194.5,168.0,167.0,168.0
2008,Direct migration background,East,79,167.39810241127688,166.58413025545428,168.21207456709948,162.0,168.0,172.0,147.0,187.0,168.0,166.0,171.0
2008,Indirect migration background,West,723,172.04006985044572,171.7048678531844,172.37527184770704,165.0,171.0,179.0,150.0,199.0,171.0,169.0,172.0
2008,Indirect migration background,East,41,174.75918130121053,173.31735656949178,176.20100603292929,168.34026827321432,174.41651455438486,183.12019383251928,156.0,190.0,174.0,165.975,177.0
2009,No migration background,West,,,,,,,,,,,,
2009,No migration background,East,,,,,,,,,,,,
2009,Direct migration background,West,,,,,,,,,,,,
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,,,,,,,,,,,,
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,10450,172.0118327594144,171.92363932572775,172.10002619310106,165.0,172.0,179.0,144.0,200.0,172.0,172.0,173.0
2010,No migration background,East,4012,171.1613086515165,171.02045860571283,171.30215869732015,165.0,170.0,178.0,145.5,197.5,170.0,169.0,170.0
2010,Direct migration background,West,1405,168.4839318125185,168.24689996832987,168.72096365670714,162.0,168.0,175.0,142.5,194.5,168.0,167.0,169.0
2010,Direct migration background,East,62,166.88228191582536,165.97299529784638,167.79156853380434,160.0,165.0,170.0,146.0,185.0,165.0,160.975,166.0
2010,Indirect migration background,West,614,173.01126537337043,172.65727551961513,173.36525522712574,167.0,172.0,179.0,150.0,197.0,172.0,170.0,174.0
2010,Indirect migration background,East,37,175.92087294885562,174.7115983893387,177.13014750837254,170.47113448268937,178.26250748921552,182.0,156.0,190.0,179.0,175.0,187.0
2011,No migration background,West,,,,,,,,,,,,
2011,No migration background,East,,,,,,,,,,,,
2011,Direct migration background,West,,,,,,,,,,,,
2011,Direct migration background,East,,,,,,,,,,,,
2011,Indirect migration background,West,,,,,,,,,,,,
2011,Indirect migration background,East,,,,,,,,,,,,
2012,No migration background,West,12998,172.00037548637945,171.9207492509561,172.0800017218028,165.0,172.0,179.0,144.0,200.0,172.0,172.0,173.0
2012,No migration background,East,4679,171.30150092673753,171.16807393091665,171.43492792255842,164.0,171.0,178.0,143.0,199.0,171.0,170.0,172.0
2012,Direct migration background,West,1869,169.035750798338,168.827921046287,169.243580550389,162.0,168.0,175.0,145.0,194.5,168.0,166.0,168.0
2012,Direct migration background,East,105,167.84319159100275,167.13656446809125,168.54981871391425,162.0,168.0,172.0,147.0,187.0,168.0,166.0,170.025
2012,Indirect migration background,West,735,172.48969951262822,172.1641760104155,172.81522301484094,165.0,172.0,179.0,144.0,200.0,172.0,171.0,174.0
2012,Indirect migration background,East,40,174.31907386475186,173.05874831835982,175.5793994111439,170.0,174.0,181.3176764135932,156.0,196.0,174.0,171.95,176.0
2013,No migration background,West,,,,,,,,,,,,
2013,No migration background,East,,,,,,,,,,,,
2013,Direct migration background,West,,,,,,,,,,,,
2013,Direct migration background,East,,,,,,,,,,,,
2013,Indirect migration background,West,,,,,,,,,,,,
2013,Indirect migration background,East,,,,,,,,,,,,
2014,No migration background,West,14956,172.23521174924892,172.16066546399986,172.30975803449797,165.0,172.0,179.0,144.0,200.0,172.0,172.0,172.0
2014,No migration background,East,5122,171.29349974100998,171.16391917504015,171.4230803069798,164.0,170.0,178.0,143.0,199.0,170.0,168.0,170.0
2014,Direct migration background,West,4853,169.44814258378628,169.31447757386988,169.58180759370268,162.0,170.0,176.0,141.0,197.0,170.0,170.0,172.0
2014,Direct migration background,East,355,168.78179040691018,168.34164513349182,169.22193568032853,163.0,168.0,174.0,146.5,190.5,168.0,166.0,169.0
2014,Indirect migration background,West,1620,172.88086857290332,172.64678716367857,173.11494998212808,165.0,172.0,180.0,142.5,200.0,172.0,171.0,173.0
2014,Indirect migration background,East,91,173.16337767251648,172.17342640367437,174.15332894135858,165.0,171.0,180.0,158.0,196.0,171.0,164.0,172.0
2015,No migration background,West,,,,,,,,,,,,
2015,No migration background,East,,,,,,,,,,,,
2015,Direct migration background,West,,,,,,,,,,,,
2015,Direct migration background,East,,,,,,,,,,,,
2015,Indirect migration background,West,,,,,,,,,,,,
2015,Indirect migration background,East,,,,,,,,,,,,
2016,No migration background,West,13175,172.4979725778696,172.41855816858126,172.57738698715795,165.0,172.0,179.0,144.0,200.0,172.0,172.0,172.0
2016,No migration background,East,4558,171.3430148147256,171.20675049890426,171.47927913054693,164.0,171.0,178.0,143.0,199.0,171.0,170.0,172.0
2016,Direct migration background,West,4498,169.4456584248919,169.30791190792525,169.58340494185853,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2016,Direct migration background,East,360,169.05411515713553,168.5809683007489,169.52726201352215,162.0,170.0,175.0,145.0,194.5,170.0,168.0,172.0
2016,Indirect migration background,West,1369,172.65489738934244,172.41095145493395,172.89884332375092,165.0,172.0,180.0,144.0,200.0,172.0,171.0,174.0
2016,Indirect migration background,East,99,172.1827229486278,171.20293693713842,173.16250896011718,164.55523183576204,170.0,178.0,153.0,196.0,170.0,164.0,172.0
2017,No migration background,West,,,,,,,,,,,,
2017,No migration background,East,,,,,,,,,,,,
2017,Direct migration background,West,,,,,,,,,,,,
2017,Direct migration background,East,,,,,,,,,,,,
2017,Indirect migration background,West,,,,,,,,,,,,
2017,Indirect migration background,East,,,,,,,,,,,,
2018,No migration background,West,14388,172.68354452434338,172.6060819537567,172.76100709493005,165.0,172.0,180.0,142.5,202.5,172.0,172.0,172.0
2018,No migration background,East,5002,171.44360879149173,171.31175857162623,171.57545901135722,164.0,171.0,178.0,143.0,199.0,171.0,170.0,172.0
2018,Direct migration background,West,6819,169.29994960679053,169.1881637374851,169.41173547609597,162.0,169.0,176.0,141.0,197.0,169.0,168.0,170.0
2018,Direct migration background,East,825,170.22912658966092,169.91193715136757,170.54631602795428,163.0,170.0,176.91033784519212,142.1344932322118,197.77584461298028,170.0,168.0,172.0
2018,Indirect migration background,West,1515,172.16395997546664,171.93461670632652,172.39330324460676,165.0,171.0,178.0,145.5,197.5,171.0,170.0,172.0
2018,Indirect migration background,East,114,172.08980718629186,171.24483410272143,172.9347802698623,166.0,172.0,178.0,150.0,196.0,172.0,169.0,176.0
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,,,,,,,,,,,,
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,13812,172.80835785410517,172.72919271570555,172.88752299250478,165.0,172.0,180.0,142.5,202.5,172.0,171.0,172.0
2020,No migration background,East,4699,171.61341351463807,171.47628330265394,171.7505437266222,164.0,171.0,178.0,143.0,199.0,171.0,170.0,172.0
2020,Direct migration background,West,5029,169.64066025626138,169.50724016482133,169.77408034770144,162.0,170.0,176.0,141.0,197.0,170.0,170.0,171.025
2020,Direct migration background,East,490,169.49469094394178,169.13567942425627,169.8537024636273,164.0,170.0,175.0,147.5,191.5,170.0,169.975,172.0
2020,Indirect migration background,West,1416,172.30576063386576,172.06344042101009,172.54808084672143,165.0,172.0,180.0,144.0,200.0,172.0,171.0,174.0
2020,Indirect migration background,East,115,171.87274700294648,171.09712483789812,172.64836916799484,166.02616353228095,170.0,178.0,150.0,195.9607547015786,170.0,165.0,172.0
2021,No migration background,West,,,,,,,,,,,,
2021,No migration background,East,,,,,,,,,,,,
2021,Direct migration background,West,,,,,,,,,,,,
2021,Direct migration background,East,,,,,,,,,,,,
2021,Indirect migration background,West,,,,,,,,,,,,
2021,Indirect migration background,East,,,,,,,,,,,,
