year,pgisced97,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Upper Secondary Level,"Yes, definitely",0.08447,706,2813,0.07419,0.09475
1998,Post-secondary Non-tertiary Level,"No, definitely not",0.11832,51,102,0.05533,0.18131
1998,Post-secondary Non-tertiary Level,"Yes, definitely",0.09260,51,102,0.03606,0.14913
1998,First Stage of Tertiary Education,"No, definitely not",0.24005,150,188,0.17883,0.30127
1998,First Stage of Tertiary Education,"Yes, definitely",0.03379,38,188,0.00789,0.05969
1998,Second Stage of Tertiary Education,"No, definitely not",0.18578,303,462,0.15027,0.22128
1998,Second Stage of Tertiary Education,Probably not,0.01610,31,462,0.00461,0.02759
1998,Second Stage of Tertiary Education,"Yes, definitely",0.05973,128,462,0.03810,0.08137
1999,Pre-primary Level,"No, definitely not",0.14578,43,249,0.10186,0.18970
1999,Pre-primary Level,"Yes, definitely",0.61569,206,249,0.55515,0.67623
1999,Primary Level,"No, definitely not",0.40698,195,195,0.33785,0.47611
1999,Lower Secondary Level,"No, definitely not",0.50639,985,1343,0.47964,0.53314
1999,Lower Secondary Level,Probably not,0.01808,48,1343,0.01095,0.02521
1999,Lower Secondary Level,Probably,0.02852,89,1343,0.01961,0.03742
1999,Lower Secondary Level,"Yes, definitely",0.07166,221,1343,0.05786,0.08546
1999,Upper Secondary Level,"No, definitely not",0.31437,1753,2696,0.29684,0.33190
1999,Upper Secondary Level,Probably not,0.01817,127,2696,0.01313,0.02322
1999,Upper Secondary Level,Probably,0.02527,200,2696,0.01935,0.03120
1999,Upper Secondary Level,"Yes, definitely",0.07579,616,2696,0.06579,0.08578
1999,Post-secondary Non-tertiary Level,"No, definitely not",0.12961,49,105,0.06506,0.19417
1999,Post-secondary Non-tertiary Level,"Yes, definitely",0.10106,56,105,0.04313,0.15899
1999,First Stage of Tertiary Education,"No, definitely not",0.25420,158,192,0.19245,0.31595
1999,First Stage of Tertiary Education,"Yes, definitely",0.03534,34,192,0.00915,0.06153
1999,Second Stage of Tertiary Education,"No, definitely not",0.20160,313,442,0.16416,0.23905
1999,Second Stage of Tertiary Education,Probably,0.01093,31,442,0.00122,0.02063
1999,Second Stage of Tertiary Education,"Yes, definitely",0.04761,98,442,0.02774,0.06748
2000,Pre-primary Level,"No, definitely not",0.12344,57,410,0.09156,0.15532
2000,Pre-primary Level,Probably,0.07704,38,410,0.05119,0.10288
2000,Pre-primary Level,"Yes, definitely",0.61461,315,410,0.56745,0.66178
2000,Primary Level,"No, definitely not",0.44734,189,223,0.38193,0.51275
2000,Primary Level,"Yes, definitely",0.08318,34,223,0.04686,0.11951
2000,Lower Secondary Level,"No, definitely not",0.48257,1517,2068,0.46102,0.50411
2000,Lower Secondary Level,Probably not,0.02046,84,2068,0.01436,0.02656
2000,Lower Secondary Level,Probably,0.02808,116,2068,0.02096,0.03520
2000,Lower Secondary Level,"Yes, definitely",0.08455,351,2068,0.07255,0.09654
2000,Upper Secondary Level,"No, definitely not",0.32552,3644,5376,0.31300,0.33805
2000,Upper Secondary Level,Probably not,0.01638,227,5376,0.01299,0.01977
2000,Upper Secondary Level,Probably,0.02943,427,5376,0.02492,0.03395
2000,Upper Secondary Level,"Yes, definitely",0.06939,1078,5376,0.06259,0.07618
2000,Post-secondary Non-tertiary Level,"No, definitely not",0.16613,164,325,0.12560,0.20665
2000,Post-secondary Non-tertiary Level,Probably,0.03444,46,325,0.01458,0.05429
2000,Post-secondary Non-tertiary Level,"Yes, definitely",0.09516,115,325,0.06321,0.12711
2000,First Stage of Tertiary Education,"No, definitely not",0.26253,413,594,0.22711,0.29794
2000,First Stage of Tertiary Education,Probably not,0.01456,31,594,0.00492,0.02421
2000,First Stage of Tertiary Education,Probably,0.02282,54,594,0.01080,0.03484
2000,First Stage of Tertiary Education,"Yes, definitely",0.04055,96,594,0.02468,0.05643
2000,Second Stage of Tertiary Education,"No, definitely not",0.20750,686,999,0.18234,0.23266
2000,Second Stage of Tertiary Education,Probably not,0.01050,48,999,0.00418,0.01683
2000,Second Stage of Tertiary Education,Probably,0.01810,69,999,0.00983,0.02637
2000,Second Stage of Tertiary Education,"Yes, definitely",0.04678,196,999,0.03368,0.05988
2001,Pre-primary Level,"No, definitely not",0.08144,43,426,0.05544,0.10745
2001,Pre-primary Level,Probably,0.06120,31,426,0.03841,0.08399
2001,Pre-primary Level,"Yes, definitely",0.62257,352,426,0.57649,0.66866
2001,Primary Level,"No, definitely not",0.45387,145,176,0.38010,0.52763
2001,Primary Level,"Yes, definitely",0.12126,31,176,0.07290,0.16963
2001,Lower Secondary Level,"No, definitely not",0.49024,1309,1780,0.46701,0.51347
2001,Lower Secondary Level,Probably not,0.01536,57,1780,0.00965,0.02108
2001,Lower Secondary Level,Probably,0.02802,108,1780,0.02035,0.03569
2001,Lower Secondary Level,"Yes, definitely",0.08548,306,1780,0.07249,0.09847
2001,Upper Secondary Level,"No, definitely not",0.32612,3357,4833,0.31290,0.33933
2001,Upper Secondary Level,Probably not,0.01664,214,4833,0.01304,0.02025
2001,Upper Secondary Level,Probably,0.02539,330,4833,0.02096,0.02983
2001,Upper Secondary Level,"Yes, definitely",0.06994,932,4833,0.06275,0.07713
2001,Post-secondary Non-tertiary Level,"No, definitely not",0.19343,172,332,0.15087,0.23598
2001,Post-secondary Non-tertiary Level,Probably,0.04010,47,332,0.01896,0.06123
2001,Post-secondary Non-tertiary Level,"Yes, definitely",0.09435,113,332,0.06286,0.12585
2001,First Stage of Tertiary Education,"No, definitely not",0.27628,388,512,0.23751,0.31505
2001,First Stage of Tertiary Education,Probably,0.01835,39,512,0.00672,0.02999
2001,First Stage of Tertiary Education,"Yes, definitely",0.04003,85,512,0.02303,0.05702
2001,Second Stage of Tertiary Education,"No, definitely not",0.21497,681,959,0.18895,0.24098
2001,Second Stage of Tertiary Education,Probably not,0.00976,34,959,0.00353,0.01599
2001,Second Stage of Tertiary Education,Probably,0.01841,62,959,0.00990,0.02693
2001,Second Stage of Tertiary Education,"Yes, definitely",0.04895,182,959,0.03529,0.06262
2002,Pre-primary Level,"No, definitely not",0.11088,59,501,0.08336,0.13840
2002,Pre-primary Level,Probably,0.07548,42,501,0.05232,0.09863
2002,Pre-primary Level,"Yes, definitely",0.63530,400,501,0.59311,0.67749
2002,Primary Level,"No, definitely not",0.43932,133,133,0.35465,0.52399
2002,Lower Secondary Level,"No, definitely not",0.47753,1232,1674,0.45359,0.50146
2002,Lower Secondary Level,Probably not,0.01409,46,1674,0.00844,0.01973
2002,Lower Secondary Level,Probably,0.03136,93,1674,0.02301,0.03971
2002,Lower Secondary Level,"Yes, definitely",0.08654,303,1674,0.07307,0.10001
2002,Upper Secondary Level,"No, definitely not",0.32513,3308,4909,0.31202,0.33823
2002,Upper Secondary Level,Probably not,0.01652,191,4909,0.01295,0.02008
2002,Upper Secondary Level,Probably,0.02543,322,4909,0.02102,0.02983
2002,Upper Secondary Level,"Yes, definitely",0.08527,1088,4909,0.07746,0.09309
2002,Post-secondary Non-tertiary Level,"No, definitely not",0.17476,174,341,0.13439,0.21512
2002,Post-secondary Non-tertiary Level,Probably,0.03381,46,341,0.01460,0.05302
2002,Post-secondary Non-tertiary Level,"Yes, definitely",0.10808,121,341,0.07508,0.14109
2002,First Stage of Tertiary Education,"No, definitely not",0.27367,386,526,0.23554,0.31181
2002,First Stage of Tertiary Education,Probably not,0.01602,31,526,0.00528,0.02675
2002,First Stage of Tertiary Education,Probably,0.02032,36,526,0.00825,0.03238
2002,First Stage of Tertiary Education,"Yes, definitely",0.04327,73,526,0.02586,0.06067
2002,Second Stage of Tertiary Education,"No, definitely not",0.22298,805,1105,0.19842,0.24753
2002,Second Stage of Tertiary Education,Probably not,0.00854,43,1105,0.00311,0.01396
2002,Second Stage of Tertiary Education,Probably,0.01479,63,1105,0.00767,0.02192
2002,Second Stage of Tertiary Education,"Yes, definitely",0.05163,194,1105,0.03858,0.06469
2003,Pre-primary Level,"No, definitely not",0.13329,78,514,0.10387,0.16270
2003,Pre-primary Level,Probably,0.08713,53,514,0.06272,0.11153
2003,Pre-primary Level,"Yes, definitely",0.59886,383,514,0.55645,0.64127
2003,Primary Level,"No, definitely not",0.45546,129,163,0.37877,0.53215
2003,Primary Level,"Yes, definitely",0.11861,34,163,0.06882,0.16840
2003,Lower Secondary Level,"No, definitely not",0.46714,1154,1564,0.44240,0.49187
2003,Lower Secondary Level,Probably not,0.01492,42,1564,0.00891,0.02093
2003,Lower Secondary Level,Probably,0.03333,88,1564,0.02443,0.04223
2003,Lower Secondary Level,"Yes, definitely",0.09306,280,1564,0.07865,0.10746
2003,Upper Secondary Level,"No, definitely not",0.32163,3217,4747,0.30834,0.33492
2003,Upper Secondary Level,Probably not,0.01545,181,4747,0.01194,0.01896
2003,Upper Secondary Level,Probably,0.02306,297,4747,0.01879,0.02733
2003,Upper Secondary Level,"Yes, definitely",0.08661,1052,4747,0.07861,0.09462
2003,Post-secondary Non-tertiary Level,"No, definitely not",0.17363,175,328,0.13257,0.21469
2003,Post-secondary Non-tertiary Level,Probably,0.02995,42,328,0.01147,0.04842
2003,Post-secondary Non-tertiary Level,"Yes, definitely",0.10272,111,328,0.06982,0.13563
2003,First Stage of Tertiary Education,"No, definitely not",0.28644,396,522,0.24762,0.32526
2003,First Stage of Tertiary Education,Probably,0.02136,38,522,0.00895,0.03378
2003,First Stage of Tertiary Education,"Yes, definitely",0.05012,88,522,0.03139,0.06886
2003,Second Stage of Tertiary Education,"No, definitely not",0.22458,830,1131,0.20025,0.24891
2003,Second Stage of Tertiary Education,Probably not,0.01400,50,1131,0.00715,0.02085
2003,Second Stage of Tertiary Education,Probably,0.01697,63,1131,0.00944,0.02450
2003,Second Stage of Tertiary Education,"Yes, definitely",0.04856,188,1131,0.03603,0.06109
2004,Pre-primary Level,"No, definitely not",0.11143,67,559,0.08532,0.13754
2004,Pre-primary Level,Probably,0.08224,48,559,0.05945,0.10504
2004,Pre-primary Level,"Yes, definitely",0.66945,444,559,0.63042,0.70848
2004,Primary Level,"No, definitely not",0.42216,117,153,0.34364,0.50068
2004,Primary Level,"Yes, definitely",0.16062,36,153,0.10224,0.21899
2004,Lower Secondary Level,"No, definitely not",0.45986,1095,1517,0.43477,0.48495
2004,Lower Secondary Level,Probably not,0.01677,39,1517,0.01030,0.02323
2004,Lower Secondary Level,Probably,0.02928,83,1517,0.02079,0.03776
2004,Lower Secondary Level,"Yes, definitely",0.10702,300,1517,0.09146,0.12258
2004,Upper Secondary Level,"No, definitely not",0.32312,3125,4674,0.30971,0.33653
2004,Upper Secondary Level,Probably not,0.01521,170,4674,0.01170,0.01872
2004,Upper Secondary Level,Probably,0.02838,320,4674,0.02361,0.03314
2004,Upper Secondary Level,"Yes, definitely",0.08864,1059,4674,0.08049,0.09679
2004,Post-secondary Non-tertiary Level,"No, definitely not",0.17148,169,333,0.13093,0.21202
2004,Post-secondary Non-tertiary Level,Probably,0.02327,36,333,0.00705,0.03948
2004,Post-secondary Non-tertiary Level,"Yes, definitely",0.10437,128,333,0.07148,0.13726
2004,First Stage of Tertiary Education,"No, definitely not",0.28292,390,485,0.24279,0.32305
2004,First Stage of Tertiary Education,Probably,0.01841,35,485,0.00644,0.03039
2004,First Stage of Tertiary Education,"Yes, definitely",0.02864,60,485,0.01378,0.04350
2004,Second Stage of Tertiary Education,"No, definitely not",0.23122,838,1121,0.20653,0.25591
2004,Second Stage of Tertiary Education,Probably not,0.01114,39,1121,0.00500,0.01729
2004,Second Stage of Tertiary Education,Probably,0.02202,70,1121,0.01342,0.03061
2004,Second Stage of Tertiary Education,"Yes, definitely",0.04891,174,1121,0.03628,0.06154
2005,Pre-primary Level,"No, definitely not",0.11308,68,570,0.08706,0.13911
2005,Pre-primary Level,Probably,0.08656,46,570,0.06346,0.10967
2005,Pre-primary Level,"Yes, definitely",0.67007,456,570,0.63143,0.70870
2005,Primary Level,"No, definitely not",0.40350,116,148,0.32419,0.48281
2005,Primary Level,"Yes, definitely",0.12935,32,148,0.07510,0.18359
2005,Lower Secondary Level,"No, definitely not",0.45075,1029,1414,0.42481,0.47670
2005,Lower Secondary Level,Probably not,0.01436,32,1414,0.00816,0.02056
2005,Lower Secondary Level,Probably,0.03011,72,1414,0.02120,0.03902
2005,Lower Secondary Level,"Yes, definitely",0.11130,281,1414,0.09490,0.12770
2005,Upper Secondary Level,"No, definitely not",0.31452,3008,4465,0.30090,0.32814
2005,Upper Secondary Level,Probably not,0.01497,171,4465,0.01141,0.01853
2005,Upper Secondary Level,Probably,0.02637,291,4465,0.02167,0.03107
2005,Upper Secondary Level,"Yes, definitely",0.08906,995,4465,0.08070,0.09741
2005,Post-secondary Non-tertiary Level,"No, definitely not",0.16292,166,318,0.12226,0.20357
2005,Post-secondary Non-tertiary Level,Probably,0.03413,37,318,0.01415,0.05412
2005,Post-secondary Non-tertiary Level,"Yes, definitely",0.10384,115,318,0.07026,0.13743
2005,First Stage of Tertiary Education,"No, definitely not",0.27036,378,477,0.23046,0.31026
2005,First Stage of Tertiary Education,Probably,0.01793,31,477,0.00601,0.02986
2005,First Stage of Tertiary Education,"Yes, definitely",0.04150,68,477,0.02358,0.05942
2005,Second Stage of Tertiary Education,"No, definitely not",0.22724,860,1143,0.20294,0.25154
2005,Second Stage of Tertiary Education,Probably not,0.01300,51,1143,0.00643,0.01957
2005,Second Stage of Tertiary Education,Probably,0.02104,65,1143,0.01272,0.02936
2005,Second Stage of Tertiary Education,"Yes, definitely",0.04961,167,1143,0.03701,0.06220
2006,Pre-primary Level,"No, definitely not",0.08973,40,305,0.05761,0.12186
2006,Pre-primary Level,"Yes, definitely",0.38140,265,305,0.32680,0.43600
2006,Primary Level,"No, definitely not",0.41933,110,144,0.33845,0.50021
2006,Primary Level,"Yes, definitely",0.14871,34,144,0.09039,0.20703
2006,Lower Secondary Level,"No, definitely not",0.45490,1111,1521,0.42987,0.47994
2006,Lower Secondary Level,Probably not,0.01037,32,1521,0.00527,0.01546
2006,Lower Secondary Level,Probably,0.03606,80,1521,0.02669,0.04543
2006,Lower Secondary Level,"Yes, definitely",0.10643,298,1521,0.09092,0.12193
2006,Upper Secondary Level,"No, definitely not",0.31613,3406,4966,0.30320,0.32907
2006,Upper Secondary Level,Probably not,0.01569,195,4966,0.01224,0.01915
2006,Upper Secondary Level,Probably,0.02428,294,4966,0.02000,0.02857
2006,Upper Secondary Level,"Yes, definitely",0.09361,1071,4966,0.08551,0.10171
2006,Post-secondary Non-tertiary Level,"No, definitely not",0.15531,172,344,0.11698,0.19364
2006,Post-secondary Non-tertiary Level,Probably,0.03710,43,344,0.01710,0.05710
2006,Post-secondary Non-tertiary Level,"Yes, definitely",0.09553,129,344,0.06442,0.12664
2006,First Stage of Tertiary Education,"No, definitely not",0.28421,443,547,0.24638,0.32205
2006,First Stage of Tertiary Education,Probably,0.02635,34,547,0.01291,0.03978
2006,First Stage of Tertiary Education,"Yes, definitely",0.04048,70,547,0.02395,0.05701
2006,Second Stage of Tertiary Education,"No, definitely not",0.22572,991,1313,0.20310,0.24834
2006,Second Stage of Tertiary Education,Probably not,0.01265,53,1313,0.00660,0.01870
2006,Second Stage of Tertiary Education,Probably,0.02109,69,1313,0.01332,0.02887
2006,Second Stage of Tertiary Education,"Yes, definitely",0.05455,200,1313,0.04226,0.06684
2007,Pre-primary Level,"No, definitely not",0.06738,40,265,0.03714,0.09762
2007,Pre-primary Level,"Yes, definitely",0.32416,225,265,0.26770,0.38062
2007,Primary Level,"No, definitely not",0.41516,96,127,0.32912,0.50120
2007,Primary Level,"Yes, definitely",0.16339,31,127,0.09883,0.22794
2007,Lower Secondary Level,"No, definitely not",0.44505,992,1332,0.41835,0.47175
2007,Lower Secondary Level,Probably,0.03698,81,1332,0.02684,0.04712
2007,Lower Secondary Level,"Yes, definitely",0.10740,259,1332,0.09077,0.12403
2007,Upper Secondary Level,"No, definitely not",0.31168,3175,4439,0.29805,0.32531
2007,Upper Secondary Level,Probably not,0.01560,158,4439,0.01196,0.01925
2007,Upper Secondary Level,Probably,0.02392,244,4439,0.01942,0.02841
2007,Upper Secondary Level,"Yes, definitely",0.07876,862,4439,0.07083,0.08668
2007,Post-secondary Non-tertiary Level,"No, definitely not",0.15674,171,317,0.11666,0.19683
2007,Post-secondary Non-tertiary Level,Probably,0.04294,41,317,0.02059,0.06529
2007,Post-secondary Non-tertiary Level,"Yes, definitely",0.08630,105,317,0.05534,0.11726
2007,First Stage of Tertiary Education,"No, definitely not",0.28741,418,464,0.24619,0.32863
2007,First Stage of Tertiary Education,"Yes, definitely",0.03642,46,464,0.01936,0.05349
2007,Second Stage of Tertiary Education,"No, definitely not",0.22565,981,1245,0.20242,0.24888
2007,Second Stage of Tertiary Education,Probably not,0.01118,49,1245,0.00534,0.01703
2007,Second Stage of Tertiary Education,Probably,0.01817,59,1245,0.01075,0.02559
2007,Second Stage of Tertiary Education,"Yes, definitely",0.04310,156,1245,0.03181,0.05439
2008,Pre-primary Level,"Yes, definitely",0.39093,247,247,0.32995,0.45191
2008,Primary Level,"No, definitely not",0.37674,76,76,0.26707,0.48640
2008,Lower Secondary Level,"No, definitely not",0.44389,909,1178,0.41551,0.47227
2008,Lower Secondary Level,Probably,0.02472,56,1178,0.01585,0.03359
2008,Lower Secondary Level,"Yes, definitely",0.09912,213,1178,0.08205,0.11619
2008,Upper Secondary Level,"No, definitely not",0.30760,3017,4137,0.29353,0.32166
2008,Upper Secondary Level,Probably not,0.01571,164,4137,0.01192,0.01950
2008,Upper Secondary Level,Probably,0.01999,193,4137,0.01572,0.02425
2008,Upper Secondary Level,"Yes, definitely",0.07215,763,4137,0.06426,0.08003
2008,Post-secondary Non-tertiary Level,"No, definitely not",0.15975,160,279,0.11668,0.20282
2008,Post-secondary Non-tertiary Level,Probably,0.03371,37,279,0.01249,0.05493
2008,Post-secondary Non-tertiary Level,"Yes, definitely",0.07178,82,279,0.04144,0.10212
2008,First Stage of Tertiary Education,"No, definitely not",0.29154,398,440,0.24903,0.33405
2008,First Stage of Tertiary Education,"Yes, definitely",0.03051,42,440,0.01442,0.04660
2008,Second Stage of Tertiary Education,"No, definitely not",0.23358,1001,1225,0.20988,0.25729
2008,Second Stage of Tertiary Education,Probably not,0.00940,34,1225,0.00399,0.01481
2008,Second Stage of Tertiary Education,Probably,0.01696,64,1225,0.00973,0.02419
2008,Second Stage of Tertiary Education,"Yes, definitely",0.03526,126,1225,0.02493,0.04559
2009,Pre-primary Level,"No, definitely not",0.08898,38,238,0.05273,0.12523
2009,Pre-primary Level,"Yes, definitely",0.39384,200,238,0.33164,0.45605
2009,Primary Level,"No, definitely not",0.40455,64,64,0.28335,0.52575
2009,Lower Secondary Level,"No, definitely not",0.44635,811,1061,0.41642,0.47627
2009,Lower Secondary Level,Probably,0.03784,67,1061,0.02636,0.04933
2009,Lower Secondary Level,"Yes, definitely",0.10005,183,1061,0.08199,0.11812
2009,Upper Secondary Level,"No, definitely not",0.30811,2842,3850,0.29352,0.32269
2009,Upper Secondary Level,Probably not,0.01190,117,3850,0.00848,0.01533
2009,Upper Secondary Level,Probably,0.02425,193,3850,0.01939,0.02910
2009,Upper Secondary Level,"Yes, definitely",0.07121,698,3850,0.06308,0.07933
2009,Post-secondary Non-tertiary Level,"No, definitely not",0.15284,143,252,0.10832,0.19736
2009,Post-secondary Non-tertiary Level,Probably,0.03870,36,252,0.01484,0.06256
2009,Post-secondary Non-tertiary Level,"Yes, definitely",0.06815,73,252,0.03697,0.09933
2009,First Stage of Tertiary Education,"No, definitely not",0.28757,381,423,0.24439,0.33076
2009,First Stage of Tertiary Education,"Yes, definitely",0.04275,42,423,0.02345,0.06205
2009,Second Stage of Tertiary Education,"No, definitely not",0.21635,950,1183,0.19288,0.23983
2009,Second Stage of Tertiary Education,Probably not,0.00841,46,1183,0.00320,0.01362
2009,Second Stage of Tertiary Education,Probably,0.01318,50,1183,0.00668,0.01968
2009,Second Stage of Tertiary Education,"Yes, definitely",0.03802,137,1183,0.02712,0.04893
2010,Pre-primary Level,"No, definitely not",0.09613,36,319,0.06373,0.12853
2010,Pre-primary Level,"Yes, definitely",0.44630,283,319,0.39166,0.50093
2010,Primary Level,"No, definitely not",0.41399,85,209,0.34706,0.48093
2010,Primary Level,Probably,0.08337,43,209,0.04580,0.12093
2010,Primary Level,"Yes, definitely",0.17046,81,209,0.11935,0.22156
2010,Lower Secondary Level,"No, definitely not",0.41767,785,1416,0.39198,0.44337
2010,Lower Secondary Level,Probably not,0.01060,54,1416,0.00526,0.01594
2010,Lower Secondary Level,Probably,0.03064,150,1416,0.02166,0.03962
2010,Lower Secondary Level,"Yes, definitely",0.11188,427,1416,0.09545,0.12830
