year,bula_h,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Lower Saxony,Probably,0.02200,36,446,0.00837,0.03563
1998,Lower Saxony,"Yes, definitely",0.06155,101,446,0.03922,0.08388
1998,Bremen,"No, definitely not",0.43340,36,36,0.26922,0.59757
1998,North Rhine-Westphalia,"No, definitely not",0.25797,760,1203,0.23323,0.28270
1998,North Rhine-Westphalia,Probably not,0.01609,63,1203,0.00898,0.02321
1998,North Rhine-Westphalia,Probably,0.02584,105,1203,0.01687,0.03481
1998,North Rhine-Westphalia,"Yes, definitely",0.06697,275,1203,0.05284,0.08111
1998,Hesse,"No, definitely not",0.27874,260,343,0.23122,0.32626
1998,Hesse,"Yes, definitely",0.06502,83,343,0.03889,0.09116
1998,"Rhineland-Palatinate, Saarland","No, definitely not",0.30212,247,308,0.25075,0.35348
1998,"Rhineland-Palatinate, Saarland","Yes, definitely",0.04908,61,308,0.02491,0.07324
1998,Baden-Wuerttemberg,"No, definitely not",0.23872,441,724,0.20765,0.26980
1998,Baden-Wuerttemberg,Probably not,0.01522,43,724,0.00630,0.02414
1998,Baden-Wuerttemberg,Probably,0.02779,76,724,0.01580,0.03977
1998,Baden-Wuerttemberg,"Yes, definitely",0.05772,164,724,0.04072,0.07472
1998,Bavaria,"No, definitely not",0.25745,470,754,0.22622,0.28868
1998,Bavaria,Probably not,0.02053,48,754,0.01040,0.03066
1998,Bavaria,Probably,0.02133,58,754,0.01101,0.03166
1998,Bavaria,"Yes, definitely",0.07435,178,754,0.05561,0.09308
1998,Berlin,"No, definitely not",0.24965,135,189,0.18778,0.31152
1998,Berlin,"Yes, definitely",0.07844,54,189,0.04000,0.11687
1998,Brandenburg,"No, definitely not",0.25425,154,242,0.19928,0.30923
1998,Brandenburg,"Yes, definitely",0.10665,88,242,0.06768,0.14562
1998,Mecklenburg-Western Pomerania,"No, definitely not",0.23394,88,158,0.16772,0.30016
1998,Mecklenburg-Western Pomerania,"Yes, definitely",0.12489,70,158,0.07318,0.17661
1998,Saxony,"No, definitely not",0.25421,266,425,0.21276,0.29565
1998,Saxony,"Yes, definitely",0.09715,159,425,0.06896,0.12534
1998,Saxony-Anhalt,"No, definitely not",0.31141,183,270,0.25607,0.36675
1998,Saxony-Anhalt,"Yes, definitely",0.09842,87,270,0.06282,0.13402
1998,Thuringa,"No, definitely not",0.25786,177,280,0.20653,0.30919
1998,Thuringa,"Yes, definitely",0.09739,103,280,0.06260,0.13219
1999,Schleswig-Holstein,"No, definitely not",0.22462,74,106,0.14480,0.30445
1999,Schleswig-Holstein,"Yes, definitely",0.07178,32,106,0.02241,0.12115
1999,Hamburg,"No, definitely not",0.22519,33,33,0.08046,0.36992
1999,Lower Saxony,"No, definitely not",0.26058,308,433,0.21919,0.30198
1999,Lower Saxony,Probably,0.01757,31,433,0.00518,0.02996
1999,Lower Saxony,"Yes, definitely",0.05884,94,433,0.03665,0.08104
1999,Bremen,"No, definitely not",0.43542,33,33,0.26363,0.60721
1999,North Rhine-Westphalia,"No, definitely not",0.25422,708,1081,0.22825,0.28018
1999,North Rhine-Westphalia,Probably not,0.01190,47,1081,0.00543,0.01837
1999,North Rhine-Westphalia,Probably,0.02406,86,1081,0.01492,0.03319
1999,North Rhine-Westphalia,"Yes, definitely",0.05722,240,1081,0.04337,0.07107
1999,Hesse,"No, definitely not",0.27808,236,313,0.22836,0.32779
1999,Hesse,"Yes, definitely",0.06393,77,313,0.03678,0.09107
1999,"Rhineland-Palatinate, Saarland","No, definitely not",0.30434,236,293,0.25157,0.35712
1999,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06273,57,293,0.03492,0.09054
1999,Baden-Wuerttemberg,"No, definitely not",0.23997,425,650,0.20711,0.27283
1999,Baden-Wuerttemberg,Probably,0.02544,67,650,0.01333,0.03756
1999,Baden-Wuerttemberg,"Yes, definitely",0.06660,158,650,0.04742,0.08578
1999,Bavaria,"No, definitely not",0.26625,460,667,0.23268,0.29982
1999,Bavaria,Probably not,0.01550,34,667,0.00612,0.02488
1999,Bavaria,Probably,0.01729,48,667,0.00739,0.02719
1999,Bavaria,"Yes, definitely",0.05106,125,667,0.03434,0.06778
1999,Berlin,"No, definitely not",0.25645,132,191,0.19436,0.31855
1999,Berlin,"Yes, definitely",0.09862,59,191,0.05623,0.14102
1999,Brandenburg,"No, definitely not",0.28252,164,244,0.22592,0.33913
1999,Brandenburg,"Yes, definitely",0.10269,80,244,0.06452,0.14085
1999,Mecklenburg-Western Pomerania,"No, definitely not",0.25662,94,142,0.18453,0.32872
1999,Mecklenburg-Western Pomerania,"Yes, definitely",0.10075,48,142,0.05106,0.15043
1999,Saxony,"No, definitely not",0.27601,282,468,0.23547,0.31656
1999,Saxony,Probably,0.02014,36,468,0.00740,0.03288
1999,Saxony,"Yes, definitely",0.09605,150,468,0.06932,0.12277
1999,Saxony-Anhalt,"No, definitely not",0.31922,182,272,0.26372,0.37472
1999,Saxony-Anhalt,"Yes, definitely",0.08523,90,272,0.05198,0.11847
1999,Thuringa,"No, definitely not",0.26202,176,259,0.20836,0.31568
1999,Thuringa,"Yes, definitely",0.08899,83,259,0.05424,0.12373
2000,Schleswig-Holstein,"No, definitely not",0.23920,192,239,0.18500,0.29340
2000,Schleswig-Holstein,"Yes, definitely",0.04711,47,239,0.02019,0.07402
2000,Hamburg,"No, definitely not",0.25930,85,85,0.16558,0.35302
2000,Lower Saxony,"No, definitely not",0.25987,577,800,0.22946,0.29028
2000,Lower Saxony,Probably,0.02233,64,800,0.01208,0.03257
2000,Lower Saxony,"Yes, definitely",0.05352,159,800,0.03792,0.06913
2000,Bremen,"No, definitely not",0.34121,64,64,0.22413,0.45829
2000,North Rhine-Westphalia,"No, definitely not",0.26992,1509,2177,0.25126,0.28857
2000,North Rhine-Westphalia,Probably not,0.01303,94,2177,0.00826,0.01779
2000,North Rhine-Westphalia,Probably,0.02446,171,2177,0.01797,0.03095
2000,North Rhine-Westphalia,"Yes, definitely",0.05431,403,2177,0.04479,0.06383
2000,Hesse,"No, definitely not",0.25042,435,691,0.21809,0.28275
2000,Hesse,Probably not,0.01981,38,691,0.00942,0.03021
2000,Hesse,Probably,0.02690,67,691,0.01483,0.03898
2000,Hesse,"Yes, definitely",0.06398,151,691,0.04572,0.08223
2000,"Rhineland-Palatinate, Saarland","No, definitely not",0.28445,462,639,0.24944,0.31946
2000,"Rhineland-Palatinate, Saarland",Probably,0.03018,65,639,0.01691,0.04346
2000,"Rhineland-Palatinate, Saarland","Yes, definitely",0.05513,112,639,0.03742,0.07285
2000,Baden-Wuerttemberg,"No, definitely not",0.23635,770,1180,0.21210,0.26060
2000,Baden-Wuerttemberg,Probably not,0.01299,56,1180,0.00652,0.01945
2000,Baden-Wuerttemberg,Probably,0.02286,95,1180,0.01433,0.03139
2000,Baden-Wuerttemberg,"Yes, definitely",0.05736,259,1180,0.04409,0.07063
2000,Bavaria,"No, definitely not",0.25492,891,1289,0.23112,0.27872
2000,Bavaria,Probably not,0.01352,63,1289,0.00721,0.01982
2000,Bavaria,Probably,0.02424,117,1289,0.01584,0.03264
2000,Bavaria,"Yes, definitely",0.05035,218,1289,0.03841,0.06229
2000,Berlin,"No, definitely not",0.22030,201,306,0.17379,0.26681
2000,Berlin,"Yes, definitely",0.10091,105,306,0.06711,0.13472
2000,Brandenburg,"No, definitely not",0.28758,293,415,0.24397,0.33118
2000,Brandenburg,"Yes, definitely",0.09218,122,415,0.06432,0.12005
2000,Mecklenburg-Western Pomerania,"No, definitely not",0.26161,137,205,0.20130,0.32193
2000,Mecklenburg-Western Pomerania,"Yes, definitely",0.08585,68,205,0.04741,0.12429
2000,Saxony,"No, definitely not",0.27143,463,785,0.24030,0.30256
2000,Saxony,Probably not,0.01658,34,785,0.00764,0.02552
2000,Saxony,Probably,0.01942,45,785,0.00976,0.02908
2000,Saxony,"Yes, definitely",0.09869,243,785,0.07781,0.11957
2000,Saxony-Anhalt,"No, definitely not",0.32165,316,446,0.27825,0.36505
2000,Saxony-Anhalt,"Yes, definitely",0.09004,130,446,0.06344,0.11663
2000,Thuringa,"No, definitely not",0.28234,289,417,0.23908,0.32559
2000,Thuringa,"Yes, definitely",0.09469,128,417,0.06656,0.12283
2001,Schleswig-Holstein,"No, definitely not",0.24558,181,234,0.19031,0.30085
2001,Schleswig-Holstein,"Yes, definitely",0.06242,53,234,0.03135,0.09348
2001,Hamburg,"No, definitely not",0.27298,82,82,0.17596,0.37000
2001,Lower Saxony,"No, definitely not",0.27123,543,765,0.23970,0.30275
2001,Lower Saxony,Probably,0.01968,61,765,0.00983,0.02953
2001,Lower Saxony,"Yes, definitely",0.06112,161,765,0.04413,0.07810
2001,Bremen,"No, definitely not",0.29795,45,45,0.16281,0.43309
2001,North Rhine-Westphalia,"No, definitely not",0.27077,1365,1954,0.25107,0.29048
2001,North Rhine-Westphalia,Probably not,0.01232,76,1954,0.00743,0.01721
2001,North Rhine-Westphalia,Probably,0.02198,134,1954,0.01548,0.02849
2001,North Rhine-Westphalia,"Yes, definitely",0.05891,379,1954,0.04847,0.06935
2001,Hesse,"No, definitely not",0.25929,400,578,0.22353,0.29505
2001,Hesse,Probably,0.02132,48,578,0.00954,0.03311
2001,Hesse,"Yes, definitely",0.06846,130,578,0.04785,0.08907
2001,"Rhineland-Palatinate, Saarland","No, definitely not",0.26870,414,584,0.23271,0.30468
2001,"Rhineland-Palatinate, Saarland",Probably,0.02195,43,584,0.01005,0.03384
2001,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06870,127,584,0.04817,0.08923
2001,Baden-Wuerttemberg,"No, definitely not",0.23296,673,994,0.20667,0.25926
2001,Baden-Wuerttemberg,Probably not,0.01262,50,994,0.00567,0.01956
2001,Baden-Wuerttemberg,Probably,0.02260,80,994,0.01335,0.03184
2001,Baden-Wuerttemberg,"Yes, definitely",0.04752,191,994,0.03429,0.06075
2001,Bavaria,"No, definitely not",0.25545,808,1156,0.23029,0.28060
2001,Bavaria,Probably not,0.01436,56,1156,0.00750,0.02122
2001,Bavaria,Probably,0.01684,70,1156,0.00942,0.02427
2001,Bavaria,"Yes, definitely",0.05925,222,1156,0.04563,0.07287
2001,Berlin,"No, definitely not",0.20971,190,279,0.16186,0.25757
2001,Berlin,"Yes, definitely",0.07862,89,279,0.04698,0.11026
2001,Brandenburg,"No, definitely not",0.29948,287,394,0.25419,0.34476
2001,Brandenburg,"Yes, definitely",0.08964,107,394,0.06139,0.11788
2001,Mecklenburg-Western Pomerania,"No, definitely not",0.27096,129,185,0.20674,0.33518
2001,Mecklenburg-Western Pomerania,"Yes, definitely",0.07644,56,185,0.03805,0.11484
2001,Saxony,"No, definitely not",0.28570,449,695,0.25209,0.31931
2001,Saxony,Probably,0.02113,44,695,0.01043,0.03183
2001,Saxony,"Yes, definitely",0.09183,202,695,0.07035,0.11332
2001,Saxony-Anhalt,"No, definitely not",0.31573,290,430,0.27175,0.35971
2001,Saxony-Anhalt,"Yes, definitely",0.10715,140,430,0.07788,0.13642
2001,Thuringa,"No, definitely not",0.28545,259,421,0.24225,0.32864
2001,Thuringa,Probably,0.02656,33,421,0.01118,0.04194
2001,Thuringa,"Yes, definitely",0.10737,129,421,0.07777,0.13698
2002,Schleswig-Holstein,"No, definitely not",0.25084,190,247,0.19667,0.30501
2002,Schleswig-Holstein,"Yes, definitely",0.05826,57,247,0.02899,0.08753
2002,Hamburg,"No, definitely not",0.25268,81,81,0.15746,0.34791
2002,Lower Saxony,"No, definitely not",0.27911,575,805,0.24810,0.31011
2002,Lower Saxony,Probably,0.01677,50,805,0.00790,0.02565
2002,Lower Saxony,"Yes, definitely",0.07164,180,805,0.05382,0.08947
2002,Bremen,"No, definitely not",0.32352,45,45,0.18529,0.46175
2002,North Rhine-Westphalia,"No, definitely not",0.27008,1355,2001,0.25062,0.28953
2002,North Rhine-Westphalia,Probably not,0.01339,80,2001,0.00835,0.01843
2002,North Rhine-Westphalia,Probably,0.02393,139,2001,0.01724,0.03063
2002,North Rhine-Westphalia,"Yes, definitely",0.07022,427,2001,0.05902,0.08142
2002,Hesse,"No, definitely not",0.24644,410,587,0.21155,0.28134
2002,Hesse,Probably,0.02255,40,587,0.01053,0.03457
2002,Hesse,"Yes, definitely",0.06231,137,587,0.04274,0.08188
2002,"Rhineland-Palatinate, Saarland","No, definitely not",0.26829,411,573,0.23198,0.30460
2002,"Rhineland-Palatinate, Saarland",Probably,0.02644,49,573,0.01329,0.03959
2002,"Rhineland-Palatinate, Saarland","Yes, definitely",0.06608,113,573,0.04573,0.08644
2002,Baden-Wuerttemberg,"No, definitely not",0.22787,682,1053,0.20252,0.25321
2002,Baden-Wuerttemberg,Probably not,0.01152,39,1053,0.00507,0.01797
2002,Baden-Wuerttemberg,Probably,0.01950,84,1053,0.01115,0.02786
2002,Baden-Wuerttemberg,"Yes, definitely",0.06897,248,1053,0.05366,0.08428
2002,Bavaria,"No, definitely not",0.25479,797,1198,0.23010,0.27947
2002,Bavaria,Probably not,0.01554,64,1198,0.00853,0.02254
2002,Bavaria,Probably,0.01716,82,1198,0.00980,0.02451
2002,Bavaria,"Yes, definitely",0.05923,255,1198,0.04586,0.07260
2002,Berlin,"No, definitely not",0.21287,188,295,0.16608,0.25967
2002,Berlin,"Yes, definitely",0.10592,107,295,0.07075,0.14110
2002,Brandenburg,"No, definitely not",0.29255,279,419,0.24894,0.33616
2002,Brandenburg,"Yes, definitely",0.13164,140,419,0.09922,0.16405
2002,Mecklenburg-Western Pomerania,"No, definitely not",0.29724,132,196,0.23309,0.36139
2002,Mecklenburg-Western Pomerania,"Yes, definitely",0.09992,64,196,0.05783,0.14201
2002,Saxony,"No, definitely not",0.27716,432,674,0.24335,0.31098
2002,Saxony,Probably,0.01795,34,674,0.00792,0.02799
2002,Saxony,"Yes, definitely",0.10595,208,674,0.08269,0.12920
2002,Saxony-Anhalt,"No, definitely not",0.31698,285,419,0.27237,0.36159
2002,Saxony-Anhalt,"Yes, definitely",0.10645,134,419,0.07688,0.13602
2002,Thuringa,"No, definitely not",0.28512,261,399,0.24077,0.32948
2002,Thuringa,"Yes, definitely",0.11880,138,399,0.08701,0.15059
2003,Schleswig-Holstein,"No, definitely not",0.25314,182,236,0.19755,0.30874
2003,Schleswig-Holstein,"Yes, definitely",0.05040,54,236,0.02243,0.07838
2003,Hamburg,"No, definitely not",0.24269,74,74,0.14434,0.34104
2003,Lower Saxony,"No, definitely not",0.27068,539,758,0.23903,0.30233
2003,Lower Saxony,Probably,0.02193,56,758,0.01150,0.03236
2003,Lower Saxony,"Yes, definitely",0.07037,163,758,0.05215,0.08859
2003,Bremen,"No, definitely not",0.32133,48,48,0.18782,0.45484
2003,North Rhine-Westphalia,"No, definitely not",0.27005,1358,1954,0.25035,0.28974
2003,North Rhine-Westphalia,Probably not,0.01300,70,1954,0.00798,0.01803
2003,North Rhine-Westphalia,Probably,0.02230,129,1954,0.01576,0.02885
2003,North Rhine-Westphalia,"Yes, definitely",0.06799,397,1954,0.05683,0.07916
2003,Hesse,"No, definitely not",0.22815,356,547,0.19295,0.26335
2003,Hesse,Probably not,0.01545,31,547,0.00511,0.02580
2003,Hesse,Probably,0.02171,37,547,0.00948,0.03393
2003,Hesse,"Yes, definitely",0.07239,123,547,0.05065,0.09413
2003,"Rhineland-Palatinate, Saarland","No, definitely not",0.26201,409,584,0.22631,0.29770
2003,"Rhineland-Palatinate, Saarland",Probably,0.02073,39,584,0.00916,0.03229
2003,"Rhineland-Palatinate, Saarland","Yes, definitely",0.08363,136,584,0.06115,0.10610
2003,Baden-Wuerttemberg,"No, definitely not",0.23344,684,1032,0.20762,0.25926
2003,Baden-Wuerttemberg,Probably not,0.01221,36,1032,0.00550,0.01891
2003,Baden-Wuerttemberg,Probably,0.01986,66,1032,0.01134,0.02838
2003,Baden-Wuerttemberg,"Yes, definitely",0.05964,246,1032,0.04518,0.07409
