year,age_gr,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,5th Quintile,"Yes, definitely",0.20075,99,99,0.12145,0.28006
1995,30-45 y.,1st Quintile,"No, definitely not",0.08729,76,327,0.05665,0.11794
1995,30-45 y.,1st Quintile,Probably,0.08995,80,327,0.05889,0.12101
1995,30-45 y.,1st Quintile,"Yes, definitely",0.19720,171,327,0.15401,0.24039
1995,30-45 y.,2nd Quintile,"No, definitely not",0.05744,55,219,0.02655,0.08832
1995,30-45 y.,2nd Quintile,Probably,0.06016,57,219,0.02859,0.09172
1995,30-45 y.,2nd Quintile,"Yes, definitely",0.11991,107,219,0.07679,0.16304
1995,30-45 y.,3rd Quintile,"No, definitely not",0.03863,33,130,0.00538,0.07189
1995,30-45 y.,3rd Quintile,Probably,0.05509,40,130,0.01572,0.09447
1995,30-45 y.,3rd Quintile,"Yes, definitely",0.06050,57,130,0.01936,0.10165
1995,30-45 y.,4th Quintile,"Yes, definitely",0.04464,42,42,-0.01857,0.10785
1995,46-65 y.,1st Quintile,"No, definitely not",0.58594,375,455,0.54063,0.63125
1995,46-65 y.,1st Quintile,Probably,0.04479,35,455,0.02576,0.06382
1995,46-65 y.,1st Quintile,"Yes, definitely",0.08243,45,455,0.05714,0.10773
1995,46-65 y.,2nd Quintile,"No, definitely not",0.51339,327,327,0.45914,0.56765
1995,46-65 y.,3rd Quintile,"No, definitely not",0.36593,231,231,0.30368,0.42819
1995,46-65 y.,4th Quintile,"No, definitely not",0.25017,195,195,0.18923,0.31112
1995,46-65 y.,5th Quintile,"No, definitely not",0.19721,180,180,0.13892,0.25550
1995,66 and older,1st Quintile,"No, definitely not",0.96272,290,290,0.94088,0.98457
1995,66 and older,2nd Quintile,"No, definitely not",0.94925,396,396,0.92760,0.97089
1995,66 and older,3rd Quintile,"No, definitely not",0.95144,315,315,0.92767,0.97522
1995,66 and older,4th Quintile,"No, definitely not",0.94658,258,258,0.91909,0.97408
1995,66 and older,5th Quintile,"No, definitely not",0.92248,199,199,0.88523,0.95973
1996,17-29 y.,1st Quintile,"No, definitely not",0.06455,64,381,0.03984,0.08926
1996,17-29 y.,1st Quintile,Probably,0.06647,55,381,0.04143,0.09152
1996,17-29 y.,1st Quintile,"Yes, definitely",0.35965,262,381,0.31140,0.40790
1996,17-29 y.,2nd Quintile,"No, definitely not",0.04211,36,276,0.01837,0.06584
1996,17-29 y.,2nd Quintile,Probably,0.08653,54,276,0.05330,0.11976
1996,17-29 y.,2nd Quintile,"Yes, definitely",0.26640,186,276,0.21415,0.31865
1996,17-29 y.,3rd Quintile,Probably,0.06867,38,181,0.03172,0.10561
1996,17-29 y.,3rd Quintile,"Yes, definitely",0.24174,143,181,0.17919,0.30429
1996,17-29 y.,4th Quintile,"Yes, definitely",0.15563,108,108,0.08694,0.22431
1996,17-29 y.,5th Quintile,"Yes, definitely",0.28631,112,112,0.20221,0.37040
1996,30-45 y.,1st Quintile,"No, definitely not",0.08013,73,335,0.05102,0.10925
1996,30-45 y.,1st Quintile,Probably,0.12247,101,335,0.08731,0.15763
1996,30-45 y.,1st Quintile,"Yes, definitely",0.20493,161,335,0.16164,0.24822
1996,30-45 y.,2nd Quintile,"No, definitely not",0.04982,49,217,0.02081,0.07884
1996,30-45 y.,2nd Quintile,Probably,0.05488,48,217,0.02451,0.08526
1996,30-45 y.,2nd Quintile,"Yes, definitely",0.10982,120,217,0.06812,0.15152
1996,30-45 y.,3rd Quintile,"Yes, definitely",0.06631,62,62,0.00387,0.12875
1996,30-45 y.,4th Quintile,Probably,0.03790,35,77,-0.00503,0.08084
1996,30-45 y.,4th Quintile,"Yes, definitely",0.03856,42,77,-0.00473,0.08185
1996,30-45 y.,5th Quintile,"Yes, definitely",0.03712,36,36,-0.02551,0.09976
1996,46-65 y.,1st Quintile,"No, definitely not",0.55116,346,397,0.50218,0.60015
1996,46-65 y.,1st Quintile,"Yes, definitely",0.08764,51,397,0.05979,0.11550
1996,46-65 y.,2nd Quintile,"No, definitely not",0.49915,288,288,0.44131,0.55700
1996,46-65 y.,3rd Quintile,"No, definitely not",0.38012,262,294,0.32454,0.43571
1996,46-65 y.,3rd Quintile,"Yes, definitely",0.04002,32,294,0.01757,0.06246
1996,46-65 y.,4th Quintile,"No, definitely not",0.28980,233,233,0.23143,0.34818
1996,46-65 y.,5th Quintile,"No, definitely not",0.19760,184,184,0.13991,0.25529
1996,66 and older,1st Quintile,"No, definitely not",0.95589,321,321,0.93339,0.97839
1996,66 and older,2nd Quintile,"No, definitely not",0.94502,370,370,0.92176,0.96828
1996,66 and older,3rd Quintile,"No, definitely not",0.97817,323,323,0.96221,0.99413
1996,66 and older,4th Quintile,"No, definitely not",0.95751,275,275,0.93363,0.98140
1996,66 and older,5th Quintile,"No, definitely not",0.89723,181,181,0.85287,0.94159
1997,17-29 y.,1st Quintile,"No, definitely not",0.05480,50,336,0.03043,0.07917
1997,17-29 y.,1st Quintile,Probably,0.09859,62,336,0.06667,0.13052
1997,17-29 y.,1st Quintile,"Yes, definitely",0.34290,224,336,0.29207,0.39374
1997,17-29 y.,2nd Quintile,"No, definitely not",0.03070,32,274,0.01024,0.05116
1997,17-29 y.,2nd Quintile,Probably,0.08296,58,274,0.05024,0.11568
1997,17-29 y.,2nd Quintile,"Yes, definitely",0.26099,184,274,0.20889,0.31309
1997,17-29 y.,3rd Quintile,Probably,0.07429,38,172,0.03498,0.11359
1997,17-29 y.,3rd Quintile,"Yes, definitely",0.22321,134,172,0.16080,0.28563
1997,17-29 y.,4th Quintile,"Yes, definitely",0.19500,126,126,0.12555,0.26446
1997,17-29 y.,5th Quintile,"Yes, definitely",0.22883,79,79,0.13560,0.32206
1997,30-45 y.,1st Quintile,"No, definitely not",0.08717,79,320,0.05622,0.11813
1997,30-45 y.,1st Quintile,Probably,0.08847,76,320,0.05731,0.11963
1997,30-45 y.,1st Quintile,"Yes, definitely",0.22575,165,320,0.17987,0.27163
1997,30-45 y.,2nd Quintile,"No, definitely not",0.05838,54,217,0.02711,0.08965
1997,30-45 y.,2nd Quintile,Probably,0.06556,55,217,0.03255,0.09857
1997,30-45 y.,2nd Quintile,"Yes, definitely",0.10978,108,217,0.06809,0.15147
1997,30-45 y.,3rd Quintile,Probably,0.05269,43,119,0.01238,0.09300
1997,30-45 y.,3rd Quintile,"Yes, definitely",0.08614,76,119,0.03552,0.13677
1997,30-45 y.,4th Quintile,"Yes, definitely",0.05130,47,47,-0.01245,0.11505
1997,46-65 y.,1st Quintile,"No, definitely not",0.58995,344,417,0.54268,0.63721
1997,46-65 y.,1st Quintile,Probably not,0.05275,31,417,0.03127,0.07423
1997,46-65 y.,1st Quintile,"Yes, definitely",0.07205,42,417,0.04720,0.09690
1997,46-65 y.,2nd Quintile,"No, definitely not",0.45793,294,335,0.40450,0.51136
1997,46-65 y.,2nd Quintile,"Yes, definitely",0.04814,41,335,0.02519,0.07110
1997,46-65 y.,3rd Quintile,"No, definitely not",0.36410,230,265,0.30605,0.42214
1997,46-65 y.,3rd Quintile,"Yes, definitely",0.05035,35,265,0.02397,0.07673
1997,46-65 y.,4th Quintile,"No, definitely not",0.27463,219,219,0.21538,0.33388
1997,46-65 y.,5th Quintile,"No, definitely not",0.21885,207,207,0.16238,0.27531
1997,66 and older,1st Quintile,"No, definitely not",0.96285,329,329,0.94238,0.98332
1997,66 and older,2nd Quintile,"No, definitely not",0.93718,399,399,0.91334,0.96102
1997,66 and older,3rd Quintile,"No, definitely not",0.94382,327,327,0.91883,0.96882
1997,66 and older,4th Quintile,"No, definitely not",0.95000,236,236,0.92213,0.97786
1997,66 and older,5th Quintile,"No, definitely not",0.91967,209,209,0.88273,0.95661
1998,17-29 y.,1st Quintile,"No, definitely not",0.06619,52,338,0.03965,0.09274
1998,17-29 y.,1st Quintile,Probably,0.06280,46,338,0.03689,0.08870
1998,17-29 y.,1st Quintile,"Yes, definitely",0.33434,240,338,0.28397,0.38471
1998,17-29 y.,2nd Quintile,"No, definitely not",0.05801,41,266,0.02986,0.08616
1998,17-29 y.,2nd Quintile,Probably,0.07699,45,266,0.04490,0.10909
1998,17-29 y.,2nd Quintile,"Yes, definitely",0.27004,180,266,0.21658,0.32350
1998,17-29 y.,3rd Quintile,"Yes, definitely",0.25140,136,136,0.17822,0.32459
1998,17-29 y.,4th Quintile,"Yes, definitely",0.19398,113,113,0.12075,0.26721
1998,17-29 y.,5th Quintile,"Yes, definitely",0.25648,84,84,0.16253,0.35043
1998,30-45 y.,1st Quintile,"No, definitely not",0.09266,78,330,0.06133,0.12400
1998,30-45 y.,1st Quintile,Probably not,0.03947,31,330,0.01843,0.06051
1998,30-45 y.,1st Quintile,Probably,0.10191,68,330,0.06922,0.13460
1998,30-45 y.,1st Quintile,"Yes, definitely",0.22076,153,330,0.17595,0.26558
1998,30-45 y.,2nd Quintile,"No, definitely not",0.05028,49,205,0.02030,0.08027
1998,30-45 y.,2nd Quintile,Probably,0.06023,53,205,0.02758,0.09288
1998,30-45 y.,2nd Quintile,"Yes, definitely",0.10273,103,205,0.06106,0.14439
1998,30-45 y.,3rd Quintile,"No, definitely not",0.03753,33,138,0.00570,0.06935
1998,30-45 y.,3rd Quintile,Probably,0.03249,34,138,0.00280,0.06217
1998,30-45 y.,3rd Quintile,"Yes, definitely",0.07731,71,138,0.03258,0.12203
1998,30-45 y.,4th Quintile,"Yes, definitely",0.04579,49,49,-0.01334,0.10493
1998,46-65 y.,1st Quintile,"No, definitely not",0.50567,308,361,0.45402,0.55732
1998,46-65 y.,1st Quintile,"Yes, definitely",0.09259,53,361,0.06265,0.12253
1998,46-65 y.,2nd Quintile,"No, definitely not",0.49591,279,279,0.43713,0.55468
1998,46-65 y.,3rd Quintile,"No, definitely not",0.38460,251,286,0.32812,0.44108
1998,46-65 y.,3rd Quintile,"Yes, definitely",0.03305,35,286,0.01229,0.05380
1998,46-65 y.,4th Quintile,"No, definitely not",0.27998,232,232,0.22208,0.33788
1998,46-65 y.,5th Quintile,"No, definitely not",0.22413,192,192,0.16499,0.28327
1998,66 and older,1st Quintile,"No, definitely not",0.93555,301,301,0.90776,0.96334
1998,66 and older,2nd Quintile,"No, definitely not",0.95454,344,344,0.93249,0.97659
1998,66 and older,3rd Quintile,"No, definitely not",0.94810,352,352,0.92490,0.97131
1998,66 and older,4th Quintile,"No, definitely not",0.97033,262,262,0.94975,0.99092
1998,66 and older,5th Quintile,"No, definitely not",0.92720,211,211,0.89206,0.96234
1999,17-29 y.,1st Quintile,"No, definitely not",0.04880,49,363,0.02661,0.07100
1999,17-29 y.,1st Quintile,Probably,0.07539,55,363,0.04819,0.10258
1999,17-29 y.,1st Quintile,"Yes, definitely",0.35884,259,363,0.30943,0.40825
1999,17-29 y.,2nd Quintile,"No, definitely not",0.04281,39,258,0.01806,0.06755
1999,17-29 y.,2nd Quintile,Probably,0.05765,39,258,0.02915,0.08614
1999,17-29 y.,2nd Quintile,"Yes, definitely",0.27121,180,258,0.21685,0.32556
1999,17-29 y.,3rd Quintile,Probably,0.04100,31,159,0.01008,0.07192
1999,17-29 y.,3rd Quintile,"Yes, definitely",0.21878,128,159,0.15432,0.28325
1999,17-29 y.,4th Quintile,"Yes, definitely",0.16608,98,98,0.09202,0.24014
1999,17-29 y.,5th Quintile,"Yes, definitely",0.26455,97,97,0.17631,0.35279
1999,30-45 y.,1st Quintile,"No, definitely not",0.08079,76,312,0.05050,0.11108
1999,30-45 y.,1st Quintile,Probably,0.06630,61,312,0.03864,0.09395
1999,30-45 y.,1st Quintile,"Yes, definitely",0.19113,175,312,0.14743,0.23483
1999,30-45 y.,2nd Quintile,"No, definitely not",0.04213,50,196,0.01393,0.07032
1999,30-45 y.,2nd Quintile,Probably,0.05490,53,196,0.02293,0.08687
1999,30-45 y.,2nd Quintile,"Yes, definitely",0.08512,93,196,0.04595,0.12428
1999,30-45 y.,3rd Quintile,"No, definitely not",0.02986,33,140,0.00156,0.05815
1999,30-45 y.,3rd Quintile,Probably,0.04515,38,140,0.01063,0.07967
1999,30-45 y.,3rd Quintile,"Yes, definitely",0.08417,69,140,0.03801,0.13033
1999,30-45 y.,4th Quintile,"Yes, definitely",0.03972,46,46,-0.01734,0.09679
1999,46-65 y.,1st Quintile,"No, definitely not",0.55654,347,391,0.50724,0.60585
1999,46-65 y.,1st Quintile,"Yes, definitely",0.07679,44,391,0.05037,0.10322
1999,46-65 y.,2nd Quintile,"No, definitely not",0.46804,327,362,0.41656,0.51951
1999,46-65 y.,2nd Quintile,"Yes, definitely",0.04592,35,362,0.02433,0.06751
1999,46-65 y.,3rd Quintile,"No, definitely not",0.39130,299,333,0.33881,0.44380
1999,46-65 y.,3rd Quintile,"Yes, definitely",0.03369,34,333,0.01428,0.05310
1999,46-65 y.,4th Quintile,"No, definitely not",0.29482,282,282,0.24150,0.34813
1999,46-65 y.,5th Quintile,"No, definitely not",0.21966,232,232,0.16627,0.27305
1999,66 and older,1st Quintile,"No, definitely not",0.94745,352,352,0.92411,0.97080
1999,66 and older,2nd Quintile,"No, definitely not",0.94554,436,436,0.92421,0.96687
1999,66 and older,3rd Quintile,"No, definitely not",0.97538,403,403,0.96023,0.99053
1999,66 and older,4th Quintile,"No, definitely not",0.97700,291,291,0.95975,0.99425
1999,66 and older,5th Quintile,"No, definitely not",0.88991,242,242,0.85040,0.92943
2000,17-29 y.,1st Quintile,"No, definitely not",0.06055,48,350,0.03553,0.08557
2000,17-29 y.,1st Quintile,Probably,0.07439,47,350,0.04686,0.10193
2000,17-29 y.,1st Quintile,"Yes, definitely",0.36953,255,350,0.31889,0.42017
2000,17-29 y.,2nd Quintile,Probably,0.06940,46,216,0.03543,0.10337
2000,17-29 y.,2nd Quintile,"Yes, definitely",0.25124,170,216,0.19326,0.30922
2000,17-29 y.,3rd Quintile,"Yes, definitely",0.23013,138,138,0.15965,0.30062
2000,17-29 y.,4th Quintile,"Yes, definitely",0.18662,108,108,0.11279,0.26044
2000,17-29 y.,5th Quintile,"Yes, definitely",0.25992,92,92,0.16980,0.35003
2000,30-45 y.,1st Quintile,"No, definitely not",0.06968,71,301,0.04087,0.09850
2000,30-45 y.,1st Quintile,Probably,0.08026,63,301,0.04952,0.11101
2000,30-45 y.,1st Quintile,"Yes, definitely",0.20072,167,301,0.15539,0.24604
2000,30-45 y.,2nd Quintile,"No, definitely not",0.03192,35,188,0.00672,0.05711
2000,30-45 y.,2nd Quintile,Probably,0.06134,59,188,0.02694,0.09573
2000,30-45 y.,2nd Quintile,"Yes, definitely",0.09010,94,188,0.04906,0.13114
2000,30-45 y.,3rd Quintile,"No, definitely not",0.03375,31,129,0.00247,0.06504
2000,30-45 y.,3rd Quintile,Probably,0.04628,42,129,0.00988,0.08268
2000,30-45 y.,3rd Quintile,"Yes, definitely",0.05755,56,129,0.01720,0.09789
2000,30-45 y.,4th Quintile,"Yes, definitely",0.02702,35,35,-0.02748,0.08153
2000,46-65 y.,1st Quintile,"No, definitely not",0.54619,359,402,0.49746,0.59492
2000,46-65 y.,1st Quintile,"Yes, definitely",0.06426,43,402,0.04026,0.08826
2000,46-65 y.,2nd Quintile,"No, definitely not",0.51066,323,323,0.45606,0.56526
2000,46-65 y.,3rd Quintile,"No, definitely not",0.36600,277,277,0.30917,0.42284
2000,46-65 y.,4th Quintile,"No, definitely not",0.30158,270,270,0.24674,0.35643
2000,46-65 y.,5th Quintile,"No, definitely not",0.23503,228,228,0.17987,0.29019
2000,66 and older,1st Quintile,"No, definitely not",0.94923,436,436,0.92860,0.96986
2000,66 and older,2nd Quintile,"No, definitely not",0.95495,423,423,0.93515,0.97474
2000,66 and older,3rd Quintile,"No, definitely not",0.98678,374,374,0.97519,0.99837
2000,66 and older,4th Quintile,"No, definitely not",0.97987,280,280,0.96339,0.99635
2000,66 and older,5th Quintile,"No, definitely not",0.91796,222,222,0.88178,0.95414
2001,17-29 y.,1st Quintile,"No, definitely not",0.04762,52,462,0.02818,0.06706
2001,17-29 y.,1st Quintile,Probably,0.05428,65,462,0.03360,0.07496
2001,17-29 y.,1st Quintile,"Yes, definitely",0.33392,345,462,0.29086,0.37697
2001,17-29 y.,2nd Quintile,Probably,0.04387,44,307,0.02092,0.06682
2001,17-29 y.,2nd Quintile,"Yes, definitely",0.26543,263,307,0.21596,0.31491
2001,17-29 y.,3rd Quintile,Probably,0.04153,34,248,0.01665,0.06641
2001,17-29 y.,3rd Quintile,"Yes, definitely",0.24110,214,248,0.18776,0.29445
2001,17-29 y.,4th Quintile,"Yes, definitely",0.23476,195,195,0.17512,0.29440
2001,17-29 y.,5th Quintile,"Yes, definitely",0.23258,144,144,0.16333,0.30182
2001,30-45 y.,1st Quintile,"No, definitely not",0.06356,99,481,0.04174,0.08539
2001,30-45 y.,1st Quintile,Probably not,0.02767,38,481,0.01300,0.04235
2001,30-45 y.,1st Quintile,Probably,0.08133,103,481,0.05687,0.10578
2001,30-45 y.,1st Quintile,"Yes, definitely",0.19612,241,481,0.16060,0.23164
2001,30-45 y.,2nd Quintile,"No, definitely not",0.04284,79,321,0.02065,0.06502
2001,30-45 y.,2nd Quintile,Probably,0.05501,82,321,0.03003,0.07999
2001,30-45 y.,2nd Quintile,"Yes, definitely",0.10295,160,321,0.06965,0.13624
2001,30-45 y.,3rd Quintile,"No, definitely not",0.02817,45,217,0.00610,0.05024
2001,30-45 y.,3rd Quintile,Probably,0.04444,66,217,0.01696,0.07193
2001,30-45 y.,3rd Quintile,"Yes, definitely",0.05999,106,217,0.02832,0.09166
2001,30-45 y.,4th Quintile,"No, definitely not",0.01703,33,147,-0.00396,0.03802
2001,30-45 y.,4th Quintile,Probably,0.02636,47,147,0.00037,0.05234
2001,30-45 y.,4th Quintile,"Yes, definitely",0.03952,67,147,0.00792,0.07112
2001,30-45 y.,5th Quintile,Probably,0.02410,37,91,-0.00759,0.05578
2001,30-45 y.,5th Quintile,"Yes, definitely",0.03525,54,91,-0.00285,0.07335
2001,46-65 y.,1st Quintile,"No, definitely not",0.52792,512,700,0.49091,0.56493
2001,46-65 y.,1st Quintile,Probably not,0.06467,55,700,0.04644,0.08291
2001,46-65 y.,1st Quintile,Probably,0.05073,46,700,0.03446,0.06700
2001,46-65 y.,1st Quintile,"Yes, definitely",0.08967,87,700,0.06849,0.11086
2001,46-65 y.,2nd Quintile,"No, definitely not",0.43840,489,533,0.39623,0.48056
2001,46-65 y.,2nd Quintile,"Yes, definitely",0.03099,44,533,0.01627,0.04572
2001,46-65 y.,3rd Quintile,"No, definitely not",0.35590,497,542,0.31556,0.39625
2001,46-65 y.,3rd Quintile,"Yes, definitely",0.02946,45,542,0.01521,0.04370
2001,46-65 y.,4th Quintile,"No, definitely not",0.28173,480,480,0.24144,0.32201
2001,46-65 y.,5th Quintile,"No, definitely not",0.22374,453,453,0.18531,0.26216
2001,66 and older,1st Quintile,"No, definitely not",0.95962,685,685,0.94486,0.97437
2001,66 and older,2nd Quintile,"No, definitely not",0.96644,818,818,0.95409,0.97879
2001,66 and older,3rd Quintile,"No, definitely not",0.97530,710,710,0.96388,0.98673
2001,66 and older,4th Quintile,"No, definitely not",0.96526,569,569,0.95020,0.98032
2001,66 and older,5th Quintile,"No, definitely not",0.89231,479,479,0.86452,0.92010
2002,17-29 y.,1st Quintile,"No, definitely not",0.04673,44,430,0.02676,0.06670
2002,17-29 y.,1st Quintile,Probably,0.06208,48,430,0.03924,0.08491
2002,17-29 y.,1st Quintile,"Yes, definitely",0.39060,338,430,0.34443,0.43677
2002,17-29 y.,2nd Quintile,"No, definitely not",0.04710,42,323,0.02396,0.07024
2002,17-29 y.,2nd Quintile,Probably,0.04147,33,323,0.01970,0.06325
2002,17-29 y.,2nd Quintile,"Yes, definitely",0.29288,248,323,0.24317,0.34259
2002,17-29 y.,3rd Quintile,"Yes, definitely",0.25797,217,217,0.19962,0.31632
2002,17-29 y.,4th Quintile,"Yes, definitely",0.21188,186,186,0.15299,0.27077
2002,17-29 y.,5th Quintile,"Yes, definitely",0.22034,169,169,0.15767,0.28302
2002,30-45 y.,1st Quintile,"No, definitely not",0.05715,73,441,0.03546,0.07884
2002,30-45 y.,1st Quintile,Probably not,0.03108,35,441,0.01486,0.04729
2002,30-45 y.,1st Quintile,Probably,0.08228,91,441,0.05661,0.10796
2002,30-45 y.,1st Quintile,"Yes, definitely",0.23267,242,441,0.19319,0.27215
2002,30-45 y.,2nd Quintile,"No, definitely not",0.03815,54,265,0.01504,0.06126
2002,30-45 y.,2nd Quintile,Probably,0.05091,71,265,0.02440,0.07743
2002,30-45 y.,2nd Quintile,"Yes, definitely",0.11330,140,265,0.07507,0.15154
2002,30-45 y.,3rd Quintile,"No, definitely not",0.02349,39,221,0.00348,0.04350
2002,30-45 y.,3rd Quintile,Probably,0.05286,70,221,0.02329,0.08243
2002,30-45 y.,3rd Quintile,"Yes, definitely",0.08062,112,221,0.04465,0.11660
2002,30-45 y.,4th Quintile,"No, definitely not",0.01772,33,159,-0.00285,0.03830
2002,30-45 y.,4th Quintile,Probably,0.02351,45,159,-0.00011,0.04714
2002,30-45 y.,4th Quintile,"Yes, definitely",0.05967,81,159,0.02274,0.09661
2002,30-45 y.,5th Quintile,Probably,0.02119,42,109,-0.00597,0.04835
2002,30-45 y.,5th Quintile,"Yes, definitely",0.04310,67,109,0.00480,0.08141
2002,46-65 y.,1st Quintile,"No, definitely not",0.50684,483,664,0.46878,0.54490
2002,46-65 y.,1st Quintile,Probably not,0.05326,41,664,0.03617,0.07036
2002,46-65 y.,1st Quintile,Probably,0.05037,38,664,0.03372,0.06701
2002,46-65 y.,1st Quintile,"Yes, definitely",0.11371,102,664,0.08954,0.13787
2002,46-65 y.,2nd Quintile,"No, definitely not",0.40275,428,511,0.36018,0.44531
2002,46-65 y.,2nd Quintile,Probably,0.03386,32,511,0.01816,0.04955
2002,46-65 y.,2nd Quintile,"Yes, definitely",0.04649,51,511,0.02822,0.06477
2002,46-65 y.,3rd Quintile,"No, definitely not",0.36055,446,489,0.31795,0.40315
2002,46-65 y.,3rd Quintile,"Yes, definitely",0.02794,43,489,0.01332,0.04257
2002,46-65 y.,4th Quintile,"No, definitely not",0.26452,387,423,0.22243,0.30660
2002,46-65 y.,4th Quintile,"Yes, definitely",0.02871,36,423,0.01278,0.04464
2002,46-65 y.,5th Quintile,"No, definitely not",0.21647,436,502,0.18041,0.25254
2002,46-65 y.,5th Quintile,Probably not,0.01499,34,502,0.00435,0.02562
2002,46-65 y.,5th Quintile,"Yes, definitely",0.01840,32,502,0.00663,0.03017
2002,66 and older,1st Quintile,"No, definitely not",0.95301,641,641,0.93662,0.96941
2002,66 and older,2nd Quintile,"No, definitely not",0.94603,847,847,0.93081,0.96126
2002,66 and older,3rd Quintile,"No, definitely not",0.97564,695,695,0.96416,0.98711
2002,66 and older,4th Quintile,"No, definitely not",0.95927,585,585,0.94324,0.97530
2002,66 and older,5th Quintile,"No, definitely not",0.90138,485,485,0.87482,0.92794
2003,17-29 y.,1st Quintile,"No, definitely not",0.05862,48,418,0.03607,0.08117
2003,17-29 y.,1st Quintile,Probably,0.06469,56,418,0.04108,0.08830
2003,17-29 y.,1st Quintile,"Yes, definitely",0.38163,314,418,0.33501,0.42826
2003,17-29 y.,2nd Quintile,"No, definitely not",0.05275,47,297,0.02728,0.07821
2003,17-29 y.,2nd Quintile,"Yes, definitely",0.27687,250,297,0.22589,0.32784
2003,17-29 y.,3rd Quintile,"No, definitely not",0.04053,31,269,0.01692,0.06414
2003,17-29 y.,3rd Quintile,Probably,0.04399,35,269,0.01944,0.06854
2003,17-29 y.,3rd Quintile,"Yes, definitely",0.23519,203,269,0.18442,0.28597
2003,17-29 y.,4th Quintile,Probably,0.03570,34,235,0.01193,0.05947
2003,17-29 y.,4th Quintile,"Yes, definitely",0.21532,201,235,0.16265,0.26798
2003,17-29 y.,5th Quintile,"No, definitely not",0.05602,33,301,0.02999,0.08204
2003,17-29 y.,5th Quintile,"Yes, definitely",0.30491,268,301,0.25282,0.35701
2003,30-45 y.,1st Quintile,"No, definitely not",0.06856,78,407,0.04398,0.09314
2003,30-45 y.,1st Quintile,Probably,0.08201,79,407,0.05532,0.10870
