year,age_gr,pgisced97,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,Lower Secondary Level,"No, definitely not",0.53184,348,348,0.47934,0.58435
1997,46-65 y.,Upper Secondary Level,"No, definitely not",0.33994,648,842,0.30792,0.37195
1997,46-65 y.,Upper Secondary Level,Probably not,0.03563,66,842,0.02310,0.04816
1997,46-65 y.,Upper Secondary Level,Probably,0.02470,45,842,0.01421,0.03519
1997,46-65 y.,Upper Secondary Level,"Yes, definitely",0.03550,83,842,0.02300,0.04801
1997,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.31757,63,63,0.20169,0.43345
1997,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.16965,99,99,0.09534,0.24396
1997,66 and older,Lower Secondary Level,"No, definitely not",0.95521,448,448,0.93604,0.97439
1997,66 and older,Upper Secondary Level,"No, definitely not",0.95307,758,758,0.93800,0.96814
1997,66 and older,First Stage of Tertiary Education,"No, definitely not",0.95611,75,75,0.90943,1.00278
1997,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.86510,147,147,0.80969,0.92052
1998,17-29 y.,Pre-primary Level,"No, definitely not",0.15834,48,258,0.11371,0.20298
1998,17-29 y.,Pre-primary Level,"Yes, definitely",0.61742,210,258,0.55800,0.67685
1998,17-29 y.,Lower Secondary Level,"No, definitely not",0.03526,33,253,0.01249,0.05803
1998,17-29 y.,Lower Secondary Level,Probably,0.06073,46,253,0.03124,0.09022
1998,17-29 y.,Lower Secondary Level,"Yes, definitely",0.24079,174,253,0.18800,0.29358
1998,17-29 y.,Upper Secondary Level,"No, definitely not",0.02228,35,415,0.00806,0.03650
1998,17-29 y.,Upper Secondary Level,Probably,0.03884,49,415,0.02023,0.05745
1998,17-29 y.,Upper Secondary Level,"Yes, definitely",0.24126,331,415,0.20004,0.28247
1998,30-45 y.,Lower Secondary Level,"No, definitely not",0.09738,46,135,0.04718,0.14757
1998,30-45 y.,Lower Secondary Level,Probably,0.08290,36,135,0.03621,0.12958
1998,30-45 y.,Lower Secondary Level,"Yes, definitely",0.11132,53,135,0.05806,0.16457
1998,30-45 y.,Upper Secondary Level,"No, definitely not",0.04474,115,585,0.02797,0.06151
1998,30-45 y.,Upper Secondary Level,Probably not,0.02331,62,585,0.01107,0.03554
1998,30-45 y.,Upper Secondary Level,Probably,0.05323,135,585,0.03502,0.07144
1998,30-45 y.,Upper Secondary Level,"Yes, definitely",0.10150,273,585,0.07700,0.12599
1998,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.07882,70,70,0.01524,0.14240
1998,46-65 y.,Primary Level,"No, definitely not",0.41585,110,110,0.32332,0.50838
1998,46-65 y.,Lower Secondary Level,"No, definitely not",0.51178,386,386,0.46185,0.56171
1998,46-65 y.,Upper Secondary Level,"No, definitely not",0.35640,746,950,0.32592,0.38687
1998,46-65 y.,Upper Secondary Level,Probably not,0.02995,63,950,0.01910,0.04079
1998,46-65 y.,Upper Secondary Level,Probably,0.01694,39,950,0.00873,0.02514
1998,46-65 y.,Upper Secondary Level,"Yes, definitely",0.03721,102,950,0.02517,0.04925
1998,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.29122,70,70,0.18402,0.39842
1998,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.16551,119,152,0.10624,0.22479
1998,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.04398,33,152,0.01127,0.07668
1998,66 and older,Lower Secondary Level,"No, definitely not",0.96320,538,538,0.94728,0.97913
1998,66 and older,Upper Secondary Level,"No, definitely not",0.95629,838,838,0.94244,0.97014
1998,66 and older,First Stage of Tertiary Education,"No, definitely not",0.91377,75,75,0.84982,0.97773
1998,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.91416,170,170,0.87193,0.95639
1999,17-29 y.,Pre-primary Level,"No, definitely not",0.14419,42,248,0.10038,0.18800
1999,17-29 y.,Pre-primary Level,"Yes, definitely",0.62530,206,248,0.56493,0.68567
1999,17-29 y.,Lower Secondary Level,"No, definitely not",0.03316,33,231,0.01002,0.05630
1999,17-29 y.,Lower Secondary Level,Probably,0.06713,47,231,0.03479,0.09947
1999,17-29 y.,Lower Secondary Level,"Yes, definitely",0.23024,151,231,0.17583,0.28464
1999,17-29 y.,Upper Secondary Level,Probably,0.03381,50,354,0.01496,0.05267
1999,17-29 y.,Upper Secondary Level,"Yes, definitely",0.23694,304,354,0.19258,0.28130
1999,30-45 y.,Lower Secondary Level,"No, definitely not",0.08367,38,94,0.02739,0.13995
1999,30-45 y.,Lower Secondary Level,"Yes, definitely",0.10544,56,94,0.04302,0.16786
1999,30-45 y.,Upper Secondary Level,"No, definitely not",0.03761,112,504,0.02098,0.05423
1999,30-45 y.,Upper Secondary Level,Probably not,0.02566,57,504,0.01184,0.03948
1999,30-45 y.,Upper Secondary Level,Probably,0.04734,113,504,0.02878,0.06590
1999,30-45 y.,Upper Secondary Level,"Yes, definitely",0.08326,222,504,0.05912,0.10740
1999,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.12042,34,34,0.00938,0.23147
1999,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.06877,56,56,0.00189,0.13565
1999,46-65 y.,Primary Level,"No, definitely not",0.46011,113,113,0.36780,0.55241
1999,46-65 y.,Lower Secondary Level,"No, definitely not",0.51702,378,378,0.46657,0.56746
1999,46-65 y.,Upper Secondary Level,"No, definitely not",0.36552,779,955,0.33496,0.39608
1999,46-65 y.,Upper Secondary Level,Probably not,0.02357,52,955,0.01394,0.03319
1999,46-65 y.,Upper Secondary Level,Probably,0.01469,37,955,0.00706,0.02233
1999,46-65 y.,Upper Secondary Level,"Yes, definitely",0.03090,87,955,0.01992,0.04188
1999,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.29121,70,70,0.18401,0.39841
1999,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.16691,120,120,0.09991,0.23391
1999,66 and older,Primary Level,"No, definitely not",0.98049,56,56,0.94393,1.01704
1999,66 and older,Lower Secondary Level,"No, definitely not",0.95961,536,536,0.94292,0.97629
1999,66 and older,Upper Secondary Level,"No, definitely not",0.94719,832,832,0.93199,0.96240
1999,66 and older,First Stage of Tertiary Education,"No, definitely not",0.96664,80,80,0.92703,1.00624
1999,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.92372,182,182,0.88505,0.96239
2000,17-29 y.,Pre-primary Level,"No, definitely not",0.12011,52,403,0.08833,0.15189
2000,17-29 y.,Pre-primary Level,Probably,0.07652,37,403,0.05053,0.10251
2000,17-29 y.,Pre-primary Level,"Yes, definitely",0.62280,314,403,0.57542,0.67018
2000,17-29 y.,Lower Secondary Level,"No, definitely not",0.03625,43,357,0.01683,0.05566
2000,17-29 y.,Lower Secondary Level,Probably,0.05015,55,357,0.02748,0.07282
2000,17-29 y.,Lower Secondary Level,"Yes, definitely",0.25399,259,357,0.20878,0.29921
2000,17-29 y.,Upper Secondary Level,"No, definitely not",0.01775,46,671,0.00775,0.02775
2000,17-29 y.,Upper Secondary Level,Probably,0.05093,106,671,0.03428,0.06757
2000,17-29 y.,Upper Secondary Level,"Yes, definitely",0.21955,519,671,0.18821,0.25090
2000,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.17513,58,58,0.07646,0.27380
2000,17-29 y.,First Stage of Tertiary Education,"Yes, definitely",0.11667,31,31,0.00179,0.23155
2000,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.14190,39,39,0.03095,0.25285
2000,30-45 y.,Lower Secondary Level,"No, definitely not",0.09626,69,171,0.05192,0.14060
2000,30-45 y.,Lower Secondary Level,Probably,0.05746,36,171,0.02248,0.09244
2000,30-45 y.,Lower Secondary Level,"Yes, definitely",0.09718,66,171,0.05265,0.14170
2000,30-45 y.,Upper Secondary Level,"No, definitely not",0.03460,161,911,0.02273,0.04648
2000,30-45 y.,Upper Secondary Level,Probably not,0.02199,97,911,0.01246,0.03152
2000,30-45 y.,Upper Secondary Level,Probably,0.05224,244,911,0.03778,0.06670
2000,30-45 y.,Upper Secondary Level,"Yes, definitely",0.07970,409,911,0.06211,0.09730
2000,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.05528,32,86,0.00669,0.10386
2000,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.09986,54,86,0.03612,0.16360
2000,30-45 y.,First Stage of Tertiary Education,Probably,0.03991,35,77,-0.00410,0.08393
2000,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.04746,42,77,-0.00034,0.09526
2000,30-45 y.,Second Stage of Tertiary Education,Probably,0.02411,41,154,-0.00020,0.04841
2000,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.06630,113,154,0.02687,0.10572
2000,46-65 y.,Primary Level,"No, definitely not",0.52352,97,97,0.42361,0.62343
2000,46-65 y.,Lower Secondary Level,"No, definitely not",0.48347,516,516,0.44031,0.52663
2000,46-65 y.,Upper Secondary Level,"No, definitely not",0.37181,1642,1968,0.35046,0.39317
2000,46-65 y.,Upper Secondary Level,Probably not,0.02260,100,1968,0.01603,0.02917
2000,46-65 y.,Upper Secondary Level,Probably,0.01558,77,1968,0.01011,0.02105
2000,46-65 y.,Upper Secondary Level,"Yes, definitely",0.03032,149,1968,0.02274,0.03790
2000,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.26221,49,49,0.13778,0.38664
2000,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.27267,174,174,0.20631,0.33903
2000,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.19979,280,323,0.15612,0.24347
2000,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.02458,43,323,0.00767,0.04149
2000,66 and older,Primary Level,"No, definitely not",0.95144,60,60,0.89659,1.00629
2000,66 and older,Lower Secondary Level,"No, definitely not",0.96654,889,889,0.95471,0.97837
2000,66 and older,Upper Secondary Level,"No, definitely not",0.96325,1795,1795,0.95455,0.97196
2000,66 and older,Post-secondary Non-tertiary Level,"No, definitely not",0.92143,92,92,0.86615,0.97671
2000,66 and older,First Stage of Tertiary Education,"No, definitely not",0.92970,225,225,0.89622,0.96318
2000,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.89801,381,381,0.86759,0.92844
2001,17-29 y.,Pre-primary Level,"No, definitely not",0.08151,43,425,0.05546,0.10755
2001,17-29 y.,Pre-primary Level,Probably,0.06125,31,425,0.03843,0.08407
2001,17-29 y.,Pre-primary Level,"Yes, definitely",0.62228,351,425,0.57613,0.66843
2001,17-29 y.,Lower Secondary Level,"No, definitely not",0.03788,36,312,0.01666,0.05909
2001,17-29 y.,Lower Secondary Level,Probably,0.04082,48,312,0.01883,0.06282
2001,17-29 y.,Lower Secondary Level,"Yes, definitely",0.24839,228,312,0.20037,0.29641
2001,17-29 y.,Upper Secondary Level,"No, definitely not",0.02077,49,596,0.00931,0.03222
2001,17-29 y.,Upper Secondary Level,Probably not,0.01509,35,596,0.00529,0.02489
2001,17-29 y.,Upper Secondary Level,Probably,0.03445,70,596,0.01979,0.04910
2001,17-29 y.,Upper Secondary Level,"Yes, definitely",0.22731,442,596,0.19363,0.26098
2001,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.18402,51,51,0.07661,0.29143
2001,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.15615,33,33,0.03038,0.28192
2001,30-45 y.,Lower Secondary Level,"No, definitely not",0.09140,62,163,0.04702,0.13577
2001,30-45 y.,Lower Secondary Level,Probably,0.08799,44,163,0.04437,0.13161
2001,30-45 y.,Lower Secondary Level,"Yes, definitely",0.11560,57,163,0.06636,0.16483
2001,30-45 y.,Upper Secondary Level,"No, definitely not",0.03424,154,766,0.02135,0.04713
2001,30-45 y.,Upper Secondary Level,Probably not,0.01780,75,766,0.00843,0.02717
2001,30-45 y.,Upper Secondary Level,Probably,0.04548,190,766,0.03072,0.06025
2001,30-45 y.,Upper Secondary Level,"Yes, definitely",0.08284,347,766,0.06331,0.10237
2001,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.05839,33,89,0.00940,0.10738
2001,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.10443,56,89,0.04053,0.16833
2001,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.06013,49,49,-0.00712,0.12738
2001,30-45 y.,Second Stage of Tertiary Education,Probably,0.02826,39,142,0.00090,0.05561
2001,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.06146,103,142,0.02182,0.10110
2001,46-65 y.,Primary Level,"No, definitely not",0.53447,68,68,0.41503,0.65391
2001,46-65 y.,Lower Secondary Level,"No, definitely not",0.48787,418,418,0.43989,0.53584
2001,46-65 y.,Upper Secondary Level,"No, definitely not",0.35645,1456,1768,0.33411,0.37878
2001,46-65 y.,Upper Secondary Level,Probably not,0.02566,104,1768,0.01829,0.03303
2001,46-65 y.,Upper Secondary Level,Probably,0.01812,69,1768,0.01190,0.02433
2001,46-65 y.,Upper Secondary Level,"Yes, definitely",0.03225,139,1768,0.02401,0.04049
2001,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.30836,53,53,0.18284,0.43388
2001,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.27712,158,158,0.20711,0.34713
2001,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.20030,275,319,0.15631,0.24429
2001,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.03165,44,319,0.01241,0.05089
2001,66 and older,Lower Secondary Level,"No, definitely not",0.98546,793,793,0.97713,0.99380
2001,66 and older,Upper Secondary Level,"No, definitely not",0.94998,1698,1698,0.93960,0.96035
2001,66 and older,Post-secondary Non-tertiary Level,"No, definitely not",0.95208,98,98,0.90958,0.99459
2001,66 and older,First Stage of Tertiary Education,"No, definitely not",0.95286,219,219,0.92473,0.98099
2001,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.90506,388,388,0.87586,0.93427
2002,17-29 y.,Pre-primary Level,"No, definitely not",0.11104,59,501,0.08350,0.13858
2002,17-29 y.,Pre-primary Level,Probably,0.07559,42,501,0.05242,0.09876
2002,17-29 y.,Pre-primary Level,"Yes, definitely",0.63621,400,501,0.59404,0.67838
2002,17-29 y.,Lower Secondary Level,"No, definitely not",0.03529,36,299,0.01434,0.05624
2002,17-29 y.,Lower Secondary Level,Probably,0.04641,36,299,0.02252,0.07029
2002,17-29 y.,Lower Secondary Level,"Yes, definitely",0.24016,227,299,0.19166,0.28867
2002,17-29 y.,Upper Secondary Level,"No, definitely not",0.02022,47,629,0.00921,0.03123
2002,17-29 y.,Upper Secondary Level,Probably,0.02931,56,629,0.01612,0.04251
2002,17-29 y.,Upper Secondary Level,"Yes, definitely",0.26843,526,629,0.23377,0.30309
2002,17-29 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.22946,65,65,0.12644,0.33248
2002,17-29 y.,Second Stage of Tertiary Education,"Yes, definitely",0.16922,38,38,0.04840,0.29004
2002,30-45 y.,Lower Secondary Level,"No, definitely not",0.09612,53,143,0.04764,0.14461
2002,30-45 y.,Lower Secondary Level,Probably,0.07117,37,143,0.02888,0.11346
2002,30-45 y.,Lower Secondary Level,"Yes, definitely",0.12220,53,143,0.06833,0.17607
2002,30-45 y.,Upper Secondary Level,"No, definitely not",0.02815,123,787,0.01658,0.03971
2002,30-45 y.,Upper Secondary Level,Probably not,0.02199,75,787,0.01173,0.03224
2002,30-45 y.,Upper Secondary Level,Probably,0.04915,200,787,0.03403,0.06426
2002,30-45 y.,Upper Secondary Level,"Yes, definitely",0.10572,389,787,0.08422,0.12721
2002,30-45 y.,Post-secondary Non-tertiary Level,Probably,0.05179,35,86,0.00468,0.09889
2002,30-45 y.,Post-secondary Non-tertiary Level,"Yes, definitely",0.10514,51,86,0.03993,0.17035
2002,30-45 y.,First Stage of Tertiary Education,"Yes, definitely",0.06859,44,44,-0.00696,0.14414
2002,30-45 y.,Second Stage of Tertiary Education,Probably,0.02592,42,145,-0.00003,0.05187
2002,30-45 y.,Second Stage of Tertiary Education,"Yes, definitely",0.06892,103,145,0.02755,0.11030
2002,46-65 y.,Primary Level,"No, definitely not",0.55796,63,63,0.43434,0.68158
2002,46-65 y.,Lower Secondary Level,"No, definitely not",0.45279,375,375,0.40234,0.50324
2002,46-65 y.,Upper Secondary Level,"No, definitely not",0.33844,1369,1700,0.31594,0.36094
2002,46-65 y.,Upper Secondary Level,Probably not,0.02375,98,1700,0.01651,0.03099
2002,46-65 y.,Upper Secondary Level,Probably,0.01611,63,1700,0.01012,0.02209
2002,46-65 y.,Upper Secondary Level,"Yes, definitely",0.04408,170,1700,0.03432,0.05384
2002,46-65 y.,Post-secondary Non-tertiary Level,"No, definitely not",0.30436,61,61,0.18793,0.42080
2002,46-65 y.,First Stage of Tertiary Education,"No, definitely not",0.26088,146,146,0.18941,0.33235
2002,46-65 y.,Second Stage of Tertiary Education,"No, definitely not",0.18957,312,365,0.14931,0.22984
2002,46-65 y.,Second Stage of Tertiary Education,"Yes, definitely",0.03819,53,365,0.01850,0.05788
2002,66 and older,Primary Level,"No, definitely not",0.95369,54,54,0.89711,1.01027
2002,66 and older,Lower Secondary Level,"No, definitely not",0.96654,768,768,0.95381,0.97926
2002,66 and older,Upper Secondary Level,"No, definitely not",0.95021,1769,1769,0.94007,0.96035
2002,66 and older,Post-secondary Non-tertiary Level,"No, definitely not",0.94415,92,92,0.89697,0.99133
2002,66 and older,First Stage of Tertiary Education,"No, definitely not",0.94517,226,226,0.91543,0.97492
2002,66 and older,Second Stage of Tertiary Education,"No, definitely not",0.89916,474,474,0.87202,0.92630
2003,17-29 y.,Pre-primary Level,"No, definitely not",0.13415,78,513,0.10463,0.16368
2003,17-29 y.,Pre-primary Level,Probably,0.08769,53,513,0.06319,0.11219
2003,17-29 y.,Pre-primary Level,"Yes, definitely",0.60063,382,513,0.55820,0.64305
2003,17-29 y.,Lower Secondary Level,Probably,0.05421,41,242,0.02562,0.08280
2003,17-29 y.,Lower Secondary Level,"Yes, definitely",0.25304,201,242,0.19815,0.30793
