year,age_gr,regtyp,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,46-65 y.,Rural regions,"No, definitely not",0.36510,465,614,0.32698,0.40321
1995,46-65 y.,Rural regions,Probably not,0.03795,44,614,0.02283,0.05308
1995,46-65 y.,Rural regions,Probably,0.01903,39,614,0.00822,0.02985
1995,46-65 y.,Rural regions,"Yes, definitely",0.04440,66,614,0.02809,0.06071
1995,66 and older,Urban regions,"No, definitely not",0.94181,961,961,0.92700,0.95662
1995,66 and older,Rural regions,"No, definitely not",0.96255,498,498,0.94586,0.97925
1996,17-29 y.,Urban regions,"No, definitely not",0.03770,105,804,0.02453,0.05088
1996,17-29 y.,Urban regions,Probably not,0.02095,31,804,0.01104,0.03086
1996,17-29 y.,Urban regions,Probably,0.06277,123,804,0.04600,0.07955
1996,17-29 y.,Urban regions,"Yes, definitely",0.26706,545,804,0.23646,0.29766
1996,17-29 y.,Rural regions,"No, definitely not",0.03009,36,367,0.01259,0.04759
1996,17-29 y.,Rural regions,Probably,0.04484,64,367,0.02364,0.06604
1996,17-29 y.,Rural regions,"Yes, definitely",0.25966,267,367,0.21474,0.30457
1996,30-45 y.,Urban regions,"No, definitely not",0.03918,131,607,0.02373,0.05462
1996,30-45 y.,Urban regions,Probably not,0.02253,66,607,0.01071,0.03434
1996,30-45 y.,Urban regions,Probably,0.05565,163,607,0.03740,0.07391
1996,30-45 y.,Urban regions,"Yes, definitely",0.08013,247,607,0.05851,0.10174
1996,30-45 y.,Rural regions,"No, definitely not",0.03861,57,324,0.01760,0.05962
1996,30-45 y.,Rural regions,Probably not,0.02709,32,324,0.00938,0.04479
1996,30-45 y.,Rural regions,Probably,0.03867,61,324,0.01764,0.05970
1996,30-45 y.,Rural regions,"Yes, definitely",0.09995,174,324,0.06724,0.13266
1996,46-65 y.,Urban regions,"No, definitely not",0.34253,844,1054,0.31386,0.37119
1996,46-65 y.,Urban regions,Probably not,0.02769,73,1054,0.01778,0.03761
1996,46-65 y.,Urban regions,Probably,0.02151,63,1054,0.01275,0.03028
1996,46-65 y.,Urban regions,"Yes, definitely",0.02875,74,1054,0.01866,0.03885
1996,46-65 y.,Rural regions,"No, definitely not",0.36110,470,616,0.32314,0.39907
1996,46-65 y.,Rural regions,Probably not,0.03212,40,616,0.01818,0.04605
1996,46-65 y.,Rural regions,Probably,0.01838,38,616,0.00777,0.02900
1996,46-65 y.,Rural regions,"Yes, definitely",0.04428,68,616,0.02802,0.06054
1996,66 and older,Urban regions,"No, definitely not",0.94842,975,975,0.93453,0.96231
1996,66 and older,Rural regions,"No, definitely not",0.95243,498,498,0.93371,0.97114
1997,17-29 y.,Urban regions,"No, definitely not",0.03776,97,770,0.02429,0.05123
1997,17-29 y.,Urban regions,Probably not,0.01976,41,770,0.00992,0.02959
1997,17-29 y.,Urban regions,Probably,0.07133,136,770,0.05313,0.08952
1997,17-29 y.,Urban regions,"Yes, definitely",0.25532,496,770,0.22450,0.28614
1997,17-29 y.,Rural regions,"No, definitely not",0.03201,34,340,0.01327,0.05075
1997,17-29 y.,Rural regions,Probably,0.05075,56,340,0.02739,0.07412
1997,17-29 y.,Rural regions,"Yes, definitely",0.24457,250,340,0.19882,0.29033
1997,30-45 y.,Urban regions,"No, definitely not",0.04026,133,615,0.02471,0.05581
1997,30-45 y.,Urban regions,Probably not,0.02844,71,615,0.01529,0.04159
1997,30-45 y.,Urban regions,Probably,0.04829,152,615,0.03134,0.06525
1997,30-45 y.,Urban regions,"Yes, definitely",0.08631,259,615,0.06410,0.10853
1997,30-45 y.,Rural regions,"No, definitely not",0.03683,59,333,0.01657,0.05709
1997,30-45 y.,Rural regions,Probably not,0.02591,34,333,0.00882,0.04300
1997,30-45 y.,Rural regions,Probably,0.05421,75,333,0.02985,0.07856
1997,30-45 y.,Rural regions,"Yes, definitely",0.10835,165,333,0.07492,0.14179
1997,46-65 y.,Urban regions,"No, definitely not",0.34965,848,1065,0.32099,0.37830
1997,46-65 y.,Urban regions,Probably not,0.02441,71,1065,0.01514,0.03369
1997,46-65 y.,Urban regions,Probably,0.02457,56,1065,0.01527,0.03387
1997,46-65 y.,Urban regions,"Yes, definitely",0.02920,90,1065,0.01908,0.03931
1997,46-65 y.,Rural regions,"No, definitely not",0.34845,446,603,0.31039,0.38652
1997,46-65 y.,Rural regions,Probably not,0.04339,48,603,0.02712,0.05967
1997,46-65 y.,Rural regions,Probably,0.02612,39,603,0.01338,0.03886
1997,46-65 y.,Rural regions,"Yes, definitely",0.04628,70,603,0.02950,0.06306
1997,66 and older,Urban regions,"No, definitely not",0.93597,993,993,0.92074,0.95121
1997,66 and older,Rural regions,"No, definitely not",0.96114,507,507,0.94430,0.97798
1998,17-29 y.,Urban regions,"No, definitely not",0.04745,115,814,0.03284,0.06206
1998,17-29 y.,Urban regions,Probably not,0.02492,44,814,0.01421,0.03564
1998,17-29 y.,Urban regions,Probably,0.05810,109,814,0.04202,0.07418
1998,17-29 y.,Urban regions,"Yes, definitely",0.25545,546,814,0.22547,0.28543
1998,17-29 y.,Rural regions,Probably,0.03957,47,327,0.01841,0.06074
1998,17-29 y.,Rural regions,"Yes, definitely",0.26366,280,327,0.21583,0.31150
1998,30-45 y.,Urban regions,"No, definitely not",0.04144,151,647,0.02607,0.05680
1998,30-45 y.,Urban regions,Probably not,0.02059,73,647,0.00964,0.03154
1998,30-45 y.,Urban regions,Probably,0.04929,166,647,0.03260,0.06599
1998,30-45 y.,Urban regions,"Yes, definitely",0.08254,257,647,0.06132,0.10376
1998,30-45 y.,Rural regions,"No, definitely not",0.04862,76,392,0.02730,0.06994
1998,30-45 y.,Rural regions,Probably not,0.02917,44,392,0.01249,0.04586
1998,30-45 y.,Rural regions,Probably,0.03847,57,392,0.01941,0.05754
1998,30-45 y.,Rural regions,"Yes, definitely",0.12023,215,392,0.08799,0.15247
1998,46-65 y.,Urban regions,"No, definitely not",0.33893,973,1189,0.31202,0.36585
1998,46-65 y.,Urban regions,Probably not,0.03164,84,1189,0.02168,0.04159
1998,46-65 y.,Urban regions,Probably,0.01381,44,1189,0.00718,0.02045
1998,46-65 y.,Urban regions,"Yes, definitely",0.02971,88,1189,0.02005,0.03936
1998,46-65 y.,Rural regions,"No, definitely not",0.36606,536,679,0.32980,0.40232
1998,46-65 y.,Rural regions,Probably not,0.03006,47,679,0.01721,0.04291
1998,46-65 y.,Rural regions,"Yes, definitely",0.05117,96,679,0.03458,0.06775
1998,66 and older,Urban regions,"No, definitely not",0.94386,1176,1176,0.93070,0.95703
1998,66 and older,Rural regions,"No, definitely not",0.96621,598,598,0.95171,0.98070
1999,17-29 y.,Urban regions,"No, definitely not",0.04306,88,686,0.02786,0.05826
1999,17-29 y.,Urban regions,Probably,0.05582,115,686,0.03863,0.07301
1999,17-29 y.,Urban regions,"Yes, definitely",0.25746,483,686,0.22472,0.29020
1999,17-29 y.,Rural regions,"No, definitely not",0.03379,42,355,0.01497,0.05262
1999,17-29 y.,Rural regions,Probably,0.02883,34,355,0.01140,0.04626
1999,17-29 y.,Rural regions,"Yes, definitely",0.27238,279,355,0.22600,0.31876
1999,30-45 y.,Urban regions,"No, definitely not",0.03804,143,568,0.02229,0.05378
1999,30-45 y.,Urban regions,Probably not,0.01870,58,568,0.00755,0.02984
1999,30-45 y.,Urban regions,Probably,0.04213,135,568,0.02560,0.05867
1999,30-45 y.,Urban regions,"Yes, definitely",0.07234,232,568,0.05101,0.09366
1999,30-45 y.,Rural regions,"No, definitely not",0.04185,59,325,0.02004,0.06365
1999,30-45 y.,Rural regions,Probably not,0.02902,39,325,0.01074,0.04729
1999,30-45 y.,Rural regions,Probably,0.03692,55,325,0.01639,0.05746
1999,30-45 y.,Rural regions,"Yes, definitely",0.10221,172,325,0.06922,0.13519
1999,46-65 y.,Urban regions,"No, definitely not",0.34584,963,1135,0.31816,0.37353
1999,46-65 y.,Urban regions,Probably not,0.02431,62,1135,0.01534,0.03327
1999,46-65 y.,Urban regions,Probably,0.01322,39,1135,0.00657,0.01986
1999,46-65 y.,Urban regions,"Yes, definitely",0.02471,71,1135,0.01567,0.03374
1999,46-65 y.,Rural regions,"No, definitely not",0.36931,524,628,0.33153,0.40709
1999,46-65 y.,Rural regions,Probably not,0.02013,32,628,0.00913,0.03112
1999,46-65 y.,Rural regions,"Yes, definitely",0.03896,72,628,0.02381,0.05410
1999,66 and older,Urban regions,"No, definitely not",0.94227,1128,1128,0.92865,0.95589
1999,66 and older,Rural regions,"No, definitely not",0.96169,596,596,0.94627,0.97711
2000,17-29 y.,Urban regions,"No, definitely not",0.03607,113,1121,0.02515,0.04699
2000,17-29 y.,Urban regions,Probably not,0.01484,48,1121,0.00776,0.02193
2000,17-29 y.,Urban regions,Probably,0.04927,144,1121,0.03659,0.06194
2000,17-29 y.,Urban regions,"Yes, definitely",0.26166,816,1121,0.23591,0.28740
2000,17-29 y.,Rural regions,"No, definitely not",0.02574,46,557,0.01258,0.03891
2000,17-29 y.,Rural regions,Probably,0.05669,90,557,0.03746,0.07591
2000,17-29 y.,Rural regions,"Yes, definitely",0.23598,421,557,0.20069,0.27127
2000,30-45 y.,Urban regions,"No, definitely not",0.03234,208,1019,0.02147,0.04321
2000,30-45 y.,Urban regions,Probably not,0.02005,117,1019,0.01144,0.02866
2000,30-45 y.,Urban regions,Probably,0.04601,270,1019,0.03314,0.05888
2000,30-45 y.,Urban regions,"Yes, definitely",0.07133,424,1019,0.05552,0.08714
2000,30-45 y.,Rural regions,"No, definitely not",0.03807,103,570,0.02235,0.05379
2000,30-45 y.,Rural regions,Probably not,0.02368,62,570,0.01119,0.03618
2000,30-45 y.,Rural regions,Probably,0.04702,130,570,0.02963,0.06442
2000,30-45 y.,Rural regions,"Yes, definitely",0.08873,275,570,0.06537,0.11210
2000,46-65 y.,Urban regions,"No, definitely not",0.34385,1814,2152,0.32377,0.36392
2000,46-65 y.,Urban regions,Probably not,0.02028,112,2152,0.01433,0.02624
2000,46-65 y.,Urban regions,Probably,0.01700,96,2152,0.01154,0.02246
2000,46-65 y.,Urban regions,"Yes, definitely",0.02335,130,2152,0.01697,0.02974
2000,46-65 y.,Rural regions,"No, definitely not",0.34899,950,1176,0.32173,0.37624
2000,46-65 y.,Rural regions,Probably not,0.02568,64,1176,0.01664,0.03473
2000,46-65 y.,Rural regions,Probably,0.01505,43,1176,0.00808,0.02201
2000,46-65 y.,Rural regions,"Yes, definitely",0.04013,119,1176,0.02891,0.05135
2000,66 and older,Urban regions,"No, definitely not",0.94817,2232,2232,0.93897,0.95737
2000,66 and older,Rural regions,"No, definitely not",0.96335,1218,1218,0.95279,0.97390
2001,17-29 y.,Urban regions,"No, definitely not",0.03691,105,1001,0.02522,0.04859
2001,17-29 y.,Urban regions,Probably not,0.01594,45,1001,0.00818,0.02370
2001,17-29 y.,Urban regions,Probably,0.03734,107,1001,0.02559,0.04909
2001,17-29 y.,Urban regions,"Yes, definitely",0.26840,744,1001,0.24093,0.29586
2001,17-29 y.,Rural regions,"No, definitely not",0.02106,38,524,0.00875,0.03337
2001,17-29 y.,Rural regions,Probably,0.04334,69,524,0.02589,0.06079
2001,17-29 y.,Rural regions,"Yes, definitely",0.26705,417,524,0.22913,0.30496
2001,30-45 y.,Urban regions,"No, definitely not",0.02968,192,882,0.01847,0.04088
2001,30-45 y.,Urban regions,Probably not,0.01585,84,882,0.00760,0.02409
2001,30-45 y.,Urban regions,Probably,0.04513,231,882,0.03142,0.05883
2001,30-45 y.,Urban regions,"Yes, definitely",0.07378,375,882,0.05652,0.09104
2001,30-45 y.,Rural regions,"No, definitely not",0.03471,88,493,0.01853,0.05088
2001,30-45 y.,Rural regions,Probably not,0.01882,48,493,0.00681,0.03083
2001,30-45 y.,Rural regions,Probably,0.04276,104,493,0.02488,0.06063
2001,30-45 y.,Rural regions,"Yes, definitely",0.09846,253,493,0.07213,0.12479
2001,46-65 y.,Urban regions,"No, definitely not",0.33068,1576,1864,0.30931,0.35204
2001,46-65 y.,Urban regions,Probably not,0.02317,108,1864,0.01634,0.03001
2001,46-65 y.,Urban regions,Probably,0.01574,68,1864,0.01009,0.02139
2001,46-65 y.,Urban regions,"Yes, definitely",0.02514,112,1864,0.01803,0.03225
2001,46-65 y.,Rural regions,"No, definitely not",0.34874,855,1082,0.32033,0.37715
2001,46-65 y.,Rural regions,Probably not,0.02484,57,1082,0.01556,0.03412
2001,46-65 y.,Rural regions,Probably,0.02338,54,1082,0.01437,0.03239
2001,46-65 y.,Rural regions,"Yes, definitely",0.03982,116,1082,0.02816,0.05147
2001,66 and older,Urban regions,"No, definitely not",0.95476,2123,2123,0.94592,0.96360
2001,66 and older,Rural regions,"No, definitely not",0.95393,1138,1138,0.94175,0.96612
2002,17-29 y.,Urban regions,"No, definitely not",0.03959,116,1095,0.02804,0.05115
2002,17-29 y.,Urban regions,Probably not,0.01067,33,1095,0.00458,0.01675
2002,17-29 y.,Urban regions,Probably,0.04045,105,1095,0.02878,0.05213
2002,17-29 y.,Urban regions,"Yes, definitely",0.29326,841,1095,0.26628,0.32024
2002,17-29 y.,Rural regions,"No, definitely not",0.03046,45,570,0.01634,0.04458
2002,17-29 y.,Rural regions,Probably,0.03458,52,570,0.01956,0.04959
2002,17-29 y.,Rural regions,"Yes, definitely",0.29425,473,570,0.25681,0.33170
2002,30-45 y.,Urban regions,"No, definitely not",0.02594,161,887,0.01547,0.03641
2002,30-45 y.,Urban regions,Probably not,0.01848,96,887,0.00961,0.02735
2002,30-45 y.,Urban regions,Probably,0.04563,235,887,0.03189,0.05937
2002,30-45 y.,Urban regions,"Yes, definitely",0.09200,395,887,0.07296,0.11103
2002,30-45 y.,Rural regions,"No, definitely not",0.03289,78,500,0.01724,0.04854
2002,30-45 y.,Rural regions,Probably not,0.02425,52,500,0.01075,0.03775
2002,30-45 y.,Rural regions,Probably,0.04228,108,500,0.02462,0.05993
2002,30-45 y.,Rural regions,"Yes, definitely",0.11117,262,500,0.08359,0.13875
2002,46-65 y.,Urban regions,"No, definitely not",0.31281,1537,1877,0.29183,0.33379
2002,46-65 y.,Urban regions,Probably not,0.02250,105,1877,0.01579,0.02921
2002,46-65 y.,Urban regions,Probably,0.01676,73,1877,0.01095,0.02257
2002,46-65 y.,Urban regions,"Yes, definitely",0.03704,162,1877,0.02850,0.04559
2002,46-65 y.,Rural regions,"No, definitely not",0.33219,794,1007,0.30309,0.36130
2002,46-65 y.,Rural regions,Probably not,0.01981,55,1007,0.01120,0.02842
2002,46-65 y.,Rural regions,Probably,0.01998,47,1007,0.01134,0.02863
2002,46-65 y.,Rural regions,"Yes, definitely",0.04723,111,1007,0.03412,0.06034
2002,66 and older,Urban regions,"No, definitely not",0.95086,2230,2230,0.94189,0.95983
2002,66 and older,Rural regions,"No, definitely not",0.94117,1162,1162,0.92763,0.95470
2003,17-29 y.,Urban regions,"No, definitely not",0.05057,122,1094,0.03758,0.06356
2003,17-29 y.,Urban regions,Probably not,0.01395,37,1094,0.00699,0.02090
2003,17-29 y.,Urban regions,Probably,0.04499,123,1094,0.03270,0.05728
2003,17-29 y.,Urban regions,"Yes, definitely",0.28679,812,1094,0.25997,0.31360
2003,17-29 y.,Rural regions,"No, definitely not",0.04188,64,549,0.02511,0.05865
2003,17-29 y.,Rural regions,Probably,0.03565,59,549,0.02013,0.05118
2003,17-29 y.,Rural regions,"Yes, definitely",0.29302,426,549,0.25491,0.33112
2003,30-45 y.,Urban regions,"No, definitely not",0.03130,176,875,0.01976,0.04285
2003,30-45 y.,Urban regions,Probably not,0.01459,83,875,0.00664,0.02254
2003,30-45 y.,Urban regions,Probably,0.03914,189,875,0.02628,0.05200
2003,30-45 y.,Urban regions,"Yes, definitely",0.09966,427,875,0.07980,0.11952
2003,30-45 y.,Rural regions,"No, definitely not",0.03281,77,449,0.01631,0.04930
2003,30-45 y.,Rural regions,Probably not,0.01728,34,449,0.00521,0.02935
2003,30-45 y.,Rural regions,Probably,0.04552,96,449,0.02622,0.06482
2003,30-45 y.,Rural regions,"Yes, definitely",0.11572,242,449,0.08610,0.14534
2003,46-65 y.,Urban regions,"No, definitely not",0.30491,1447,1785,0.28355,0.32627
2003,46-65 y.,Urban regions,Probably not,0.02218,100,1785,0.01535,0.02901
2003,46-65 y.,Urban regions,Probably,0.02097,90,1785,0.01432,0.02762
2003,46-65 y.,Urban regions,"Yes, definitely",0.03338,148,1785,0.02504,0.04171
2003,46-65 y.,Rural regions,"No, definitely not",0.30111,718,965,0.27216,0.33007
2003,46-65 y.,Rural regions,Probably not,0.02986,68,965,0.01911,0.04060
2003,46-65 y.,Rural regions,Probably,0.01867,45,965,0.01012,0.02721
2003,46-65 y.,Rural regions,"Yes, definitely",0.05462,134,965,0.04027,0.06896
2003,66 and older,Urban regions,"No, definitely not",0.91530,2228,2228,0.90373,0.92686
2003,66 and older,Rural regions,"No, definitely not",0.92510,1168,1168,0.91000,0.94021
2004,17-29 y.,Urban regions,"No, definitely not",0.04604,112,1106,0.03368,0.05839
2004,17-29 y.,Urban regions,Probably,0.05347,138,1106,0.04021,0.06674
2004,17-29 y.,Urban regions,"Yes, definitely",0.29605,856,1106,0.26913,0.32296
2004,17-29 y.,Rural regions,"No, definitely not",0.02384,46,570,0.01130,0.03637
2004,17-29 y.,Rural regions,Probably,0.03521,53,570,0.02006,0.05035
2004,17-29 y.,Rural regions,"Yes, definitely",0.33612,471,570,0.29731,0.37494
2004,30-45 y.,Urban regions,"No, definitely not",0.02757,145,812,0.01630,0.03885
2004,30-45 y.,Urban regions,Probably not,0.01398,73,812,0.00590,0.02206
2004,30-45 y.,Urban regions,Probably,0.04276,184,812,0.02884,0.05669
2004,30-45 y.,Urban regions,"Yes, definitely",0.09930,410,812,0.07871,0.11988
2004,30-45 y.,Rural regions,"No, definitely not",0.03347,65,429,0.01643,0.05051
2004,30-45 y.,Rural regions,Probably not,0.01760,37,429,0.00514,0.03006
2004,30-45 y.,Rural regions,Probably,0.05965,104,429,0.03721,0.08209
2004,30-45 y.,Rural regions,"Yes, definitely",0.11538,223,429,0.08511,0.14565
2004,46-65 y.,Urban regions,"No, definitely not",0.28638,1320,1672,0.26470,0.30805
2004,46-65 y.,Urban regions,Probably not,0.02589,106,1672,0.01827,0.03350
2004,46-65 y.,Urban regions,Probably,0.01695,76,1672,0.01076,0.02314
2004,46-65 y.,Urban regions,"Yes, definitely",0.03710,170,1672,0.02804,0.04616
2004,46-65 y.,Rural regions,"No, definitely not",0.28096,649,915,0.25182,0.31010
2004,46-65 y.,Rural regions,Probably not,0.03180,60,915,0.02042,0.04318
2004,46-65 y.,Rural regions,Probably,0.02350,56,915,0.01368,0.03332
2004,46-65 y.,Rural regions,"Yes, definitely",0.06915,150,915,0.05270,0.08559
2004,66 and older,Urban regions,"No, definitely not",0.92111,2278,2278,0.91003,0.93218
2004,66 and older,Rural regions,"No, definitely not",0.91948,1208,1208,0.90413,0.93483
2005,17-29 y.,Urban regions,"No, definitely not",0.04316,104,1137,0.03134,0.05498
2005,17-29 y.,Urban regions,Probably not,0.01310,35,1137,0.00649,0.01972
2005,17-29 y.,Urban regions,Probably,0.04535,118,1137,0.03325,0.05745
2005,17-29 y.,Urban regions,"Yes, definitely",0.32036,880,1137,0.29323,0.34749
2005,17-29 y.,Rural regions,"No, definitely not",0.03820,50,571,0.02246,0.05394
2005,17-29 y.,Rural regions,Probably,0.04797,57,571,0.03042,0.06551
2005,17-29 y.,Rural regions,"Yes, definitely",0.32875,464,571,0.29019,0.36732
2005,30-45 y.,Urban regions,"No, definitely not",0.02918,148,752,0.01714,0.04122
2005,30-45 y.,Urban regions,Probably not,0.01529,64,752,0.00651,0.02406
2005,30-45 y.,Urban regions,Probably,0.04537,180,752,0.03048,0.06025
2005,30-45 y.,Urban regions,"Yes, definitely",0.09163,360,752,0.07099,0.11226
2005,30-45 y.,Rural regions,"No, definitely not",0.03795,66,414,0.01952,0.05637
2005,30-45 y.,Rural regions,Probably not,0.01899,36,414,0.00583,0.03216
2005,30-45 y.,Rural regions,Probably,0.04615,87,414,0.02591,0.06638
2005,30-45 y.,Rural regions,"Yes, definitely",0.11853,225,414,0.08736,0.14970
2005,46-65 y.,Urban regions,"No, definitely not",0.25990,1159,1512,0.23779,0.28202
2005,46-65 y.,Urban regions,Probably not,0.02489,110,1512,0.01704,0.03275
2005,46-65 y.,Urban regions,Probably,0.02356,91,1512,0.01591,0.03121
2005,46-65 y.,Urban regions,"Yes, definitely",0.03788,152,1512,0.02826,0.04751
2005,46-65 y.,Rural regions,"No, definitely not",0.27360,610,838,0.24340,0.30380
2005,46-65 y.,Rural regions,Probably not,0.02426,59,838,0.01384,0.03469
2005,46-65 y.,Rural regions,Probably,0.02026,42,838,0.01072,0.02980
2005,46-65 y.,Rural regions,"Yes, definitely",0.05960,127,838,0.04356,0.07564
2005,66 and older,Urban regions,"No, definitely not",0.93125,2317,2317,0.92094,0.94156
2005,66 and older,Rural regions,"No, definitely not",0.92121,1197,1197,0.90594,0.93648
2006,17-29 y.,Urban regions,"No, definitely not",0.03915,91,1000,0.02712,0.05118
2006,17-29 y.,Urban regions,Probably,0.04931,104,1000,0.03589,0.06274
2006,17-29 y.,Urban regions,"Yes, definitely",0.28562,805,1000,0.25761,0.31363
2006,17-29 y.,Rural regions,"No, definitely not",0.03067,40,503,0.01559,0.04576
2006,17-29 y.,Rural regions,Probably,0.04076,47,503,0.02346,0.05806
2006,17-29 y.,Rural regions,"Yes, definitely",0.25974,416,503,0.22138,0.29810
2006,30-45 y.,Urban regions,"No, definitely not",0.02646,132,792,0.01528,0.03765
2006,30-45 y.,Urban regions,Probably not,0.01595,70,792,0.00722,0.02467
2006,30-45 y.,Urban regions,Probably,0.04600,199,792,0.03140,0.06060
2006,30-45 y.,Urban regions,"Yes, definitely",0.10115,391,792,0.08014,0.12216
2006,30-45 y.,Rural regions,"No, definitely not",0.02474,45,414,0.00976,0.03972
2006,30-45 y.,Rural regions,Probably not,0.02045,42,414,0.00680,0.03410
2006,30-45 y.,Rural regions,Probably,0.05415,97,414,0.03232,0.07598
2006,30-45 y.,Rural regions,"Yes, definitely",0.10823,230,414,0.07827,0.13819
2006,46-65 y.,Urban regions,"No, definitely not",0.25969,1237,1600,0.23820,0.28118
2006,46-65 y.,Urban regions,Probably not,0.02158,102,1600,0.01446,0.02870
2006,46-65 y.,Urban regions,Probably,0.01763,80,1600,0.01118,0.02408
2006,46-65 y.,Urban regions,"Yes, definitely",0.04426,181,1600,0.03418,0.05434
2006,46-65 y.,Rural regions,"No, definitely not",0.25668,645,914,0.22835,0.28501
2006,46-65 y.,Rural regions,Probably not,0.02813,74,914,0.01741,0.03886
2006,46-65 y.,Rural regions,Probably,0.02145,48,914,0.01205,0.03085
2006,46-65 y.,Rural regions,"Yes, definitely",0.06833,147,914,0.05196,0.08469
2006,66 and older,Urban regions,"No, definitely not",0.92465,2670,2670,0.91463,0.93466
2006,66 and older,Rural regions,"No, definitely not",0.92081,1446,1446,0.90689,0.93473
2007,17-29 y.,Urban regions,"No, definitely not",0.03247,79,890,0.02081,0.04412
2007,17-29 y.,Urban regions,Probably,0.03726,92,890,0.02481,0.04972
2007,17-29 y.,Urban regions,"Yes, definitely",0.27102,719,890,0.24180,0.30024
2007,17-29 y.,Rural regions,"No, definitely not",0.03133,42,460,0.01539,0.04727
2007,17-29 y.,Rural regions,Probably,0.05031,62,460,0.03031,0.07031
2007,17-29 y.,Rural regions,"Yes, definitely",0.25299,356,460,0.21322,0.29276
2007,30-45 y.,Urban regions,"No, definitely not",0.02535,118,628,0.01305,0.03766
2007,30-45 y.,Urban regions,Probably not,0.01563,56,628,0.00592,0.02534
2007,30-45 y.,Urban regions,Probably,0.04550,160,628,0.02918,0.06181
2007,30-45 y.,Urban regions,"Yes, definitely",0.08002,294,628,0.05878,0.10126
2007,30-45 y.,Rural regions,"No, definitely not",0.01789,36,269,0.00202,0.03376
2007,30-45 y.,Rural regions,Probably,0.03175,62,269,0.01076,0.05274
2007,30-45 y.,Rural regions,"Yes, definitely",0.09719,171,269,0.06173,0.13266
