year,age_gr,migback,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,66 and older,No migration background,No,0.98981,4408,4448,0.98686,0.99276
2015,66 and older,Direct migration background,No,0.97047,423,423,0.95432,0.98662
2017,17-29 y.,No migration background,No,0.93069,2938,2938,0.92150,0.93988
2017,17-29 y.,Direct migration background,No,0.78938,616,616,0.75715,0.82160
2017,17-29 y.,Indirect migration background,No,0.91800,802,802,0.89900,0.93700
2017,30-45 y.,No migration background,No,0.99888,4561,4561,0.99790,0.99985
2017,30-45 y.,Direct migration background,No,0.95431,2102,2102,0.94538,0.96324
2017,46-65 y.,No migration background,No,0.99890,8142,8142,0.99818,0.99962
2017,46-65 y.,Direct migration background,No,0.98469,1594,1594,0.97866,0.99072
2017,66 and older,No migration background,Yes,0.01190,39,4503,0.00873,0.01507
2017,66 and older,No migration background,No,0.98810,4464,4503,0.98493,0.99127
2017,66 and older,Direct migration background,No,0.97801,434,434,0.96419,0.99182
2019,17-29 y.,No migration background,No,0.92153,2710,2710,0.91140,0.93166
2019,17-29 y.,Direct migration background,No,0.77110,419,419,0.73082,0.81138
2019,17-29 y.,Indirect migration background,No,0.92386,710,710,0.90434,0.94339
2019,30-45 y.,No migration background,No,0.99922,4135,4135,0.99836,1.00007
2019,30-45 y.,Direct migration background,No,0.93787,1595,1595,0.92602,0.94972
2019,30-45 y.,Indirect migration background,No,0.99980,550,550,0.99862,1.00098
2019,46-65 y.,No migration background,No,0.99903,8612,8612,0.99837,0.99968
2019,46-65 y.,Direct migration background,No,0.98020,1503,1503,0.97315,0.98724
2019,66 and older,No migration background,Yes,0.01166,49,4706,0.00859,0.01472
2019,66 and older,No migration background,No,0.98834,4657,4706,0.98528,0.99141
2019,66 and older,Direct migration background,No,0.98866,435,435,0.97869,0.99862
2021,17-29 y.,No migration background,No,0.91988,1760,1760,0.90719,0.93256
2021,17-29 y.,Direct migration background,No,0.91716,1019,1019,0.90023,0.93410
2021,17-29 y.,Indirect migration background,No,0.94092,400,400,0.91778,0.96405
2021,30-45 y.,No migration background,No,0.98520,2589,2589,0.98054,0.98985
2021,30-45 y.,Direct migration background,No,0.97221,2298,2298,0.96549,0.97893
2021,30-45 y.,Indirect migration background,No,0.99554,312,312,0.98813,1.00295
2021,46-65 y.,No migration background,No,0.98884,5545,5545,0.98607,0.99160
2021,46-65 y.,Direct migration background,No,0.98908,1461,1461,0.98374,0.99441
2021,66 and older,No migration background,No,0.98302,3184,3184,0.97853,0.98751
2021,66 and older,Direct migration background,No,0.99699,329,329,0.99106,1.00292
