year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,No migration background,West,,,,,,,,,,,,
2007,No migration background,East,,,,,,,,,,,,
2007,Direct migration background,West,,,,,,,,,,,,
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,,,,,,,,,,,,
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,11676,4.094623110919574,4.064234978036879,4.12501124380227,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,No migration background,East,4437,4.2729884117381385,4.221340749546087,4.32463607393019,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2008,Direct migration background,West,1764,3.7985226907537504,3.71122908601736,3.885816295490141,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,Direct migration background,East,73,3.5676402691027658,3.2610663683500025,3.874214169855529,2.0,3.0,5.0,0.0,9.5,3.0,2.0,4.0
2008,Indirect migration background,West,705,4.285969667862346,4.143692635748492,4.428246699976199,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2008,Indirect migration background,East,40,7.1326692537810965,6.041635374706887,8.223703132855306,3.0,5.0,8.0,1.0,15.5,5.0,2.0,6.0249999999999995
2009,No migration background,West,,,,,,,,,,,,
2009,No migration background,East,,,,,,,,,,,,
2009,Direct migration background,West,,,,,,,,,,,,
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,,,,,,,,,,,,
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,,,,,,,,,,,,
2010,No migration background,East,,,,,,,,,,,,
2010,Direct migration background,West,,,,,,,,,,,,
2010,Direct migration background,East,,,,,,,,,,,,
2010,Indirect migration background,West,,,,,,,,,,,,
2010,Indirect migration background,East,,,,,,,,,,,,
2011,No migration background,West,12887,4.51883559671563,4.476843119431635,4.560828073999625,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2011,No migration background,East,4651,4.461585564121125,4.375846627657713,4.547324500584538,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2011,Direct migration background,West,1857,4.390535774717644,4.274964055714218,4.5061074937210694,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2011,Direct migration background,East,93,3.3478373326053283,3.095489159629233,3.6001855055814236,2.0,3.0,4.0,0.0,7.0,3.0,2.0,4.0
2011,Indirect migration background,West,732,5.299603718424173,5.136053642851625,5.463153793996721,3.0,4.0,6.0,0.0,10.5,4.0,3.0,4.0
2011,Indirect migration background,East,40,6.787864844223619,5.391585582611976,8.184144105835262,2.0,3.990539590208017,6.0,0.0,12.0,4.0,2.0,6.0
2012,No migration background,West,,,,,,,,,,,,
2012,No migration background,East,,,,,,,,,,,,
2012,Direct migration background,West,,,,,,,,,,,,
2012,Direct migration background,East,,,,,,,,,,,,
2012,Indirect migration background,West,,,,,,,,,,,,
2012,Indirect migration background,East,,,,,,,,,,,,
2013,No migration background,West,15915,4.291333695279476,4.264458718675907,4.318208671883045,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2013,No migration background,East,5369,4.079724709915263,4.034111966628351,4.125337453202175,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,Direct migration background,West,2581,4.005168183176287,3.927570853247894,4.08276551310468,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,Direct migration background,East,145,4.2436077218292185,3.915415365451686,4.571800078206751,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,Indirect migration background,West,1054,4.611028744437898,4.510318962705407,4.7117385261703895,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2013,Indirect migration background,East,67,3.8010144613887684,3.5726456915059805,4.029383231271556,2.0,4.0,5.0,0.0,9.5,4.0,3.0,5.0
2014,No migration background,West,,,,,,,,,,,,
2014,No migration background,East,,,,,,,,,,,,
2014,Direct migration background,West,,,,,,,,,,,,
2014,Direct migration background,East,,,,,,,,,,,,
2014,Indirect migration background,West,,,,,,,,,,,,
2014,Indirect migration background,East,,,,,,,,,,,,
2015,No migration background,West,14163,4.056915720927991,4.031254568358563,4.082576873497419,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,No migration background,East,4804,3.870841645702638,3.822557886257396,3.91912540514788,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,Direct migration background,West,5521,4.440487854709895,4.370188257196975,4.510787452222815,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,Direct migration background,East,431,4.370539203417546,4.152696807405726,4.588381599429366,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2015,Indirect migration background,West,1518,4.1971577907605555,4.104238204074531,4.29007737744658,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2015,Indirect migration background,East,90,3.4535624389682726,3.2294065592730306,3.6777183186635147,2.0,4.0,5.0,0.0,9.5,4.0,4.0,6.0
2016,No migration background,West,,,,,,,,,,,,
2016,No migration background,East,,,,,,,,,,,,
2016,Direct migration background,West,,,,,,,,,,,,
2016,Direct migration background,East,,,,,,,,,,,,
2016,Indirect migration background,West,,,,,,,,,,,,
2016,Indirect migration background,East,,,,,,,,,,,,
2017,No migration background,West,14937,4.098596992509031,4.0720383151513575,4.125155669866705,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,No migration background,East,5071,3.8825620509932626,3.8379394275902254,3.9271846743962997,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,Direct migration background,West,4357,3.949201992775397,3.888492404208848,4.009911581341946,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,Direct migration background,East,373,5.3368866680836415,4.780086335076378,5.893687001090905,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,Indirect migration background,West,1532,4.10018136589377,4.030325206803501,4.170037524984038,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2017,Indirect migration background,East,98,3.9843220991811212,3.67578170480182,4.292862493560422,2.0,3.0,5.0,0.0,9.5,3.0,1.0,4.0
2018,No migration background,West,14371,4.26664648199741,4.238020390283141,4.295272573711679,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,No migration background,East,4989,4.164615111297576,4.11509239028632,4.214137832308832,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,Direct migration background,West,6674,4.278625888985197,4.204788569573094,4.3524632083973005,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,Direct migration background,East,825,4.47993030679858,4.32424533611449,4.635615277482669,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,Indirect migration background,West,1512,4.339751473677704,4.255112036016017,4.42439091133939,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,Indirect migration background,East,113,4.014718777251041,3.749779168387376,4.279658386114705,3.0,3.1933473875557006,5.0,0.0,8.0,3.0,1.0,3.0
2019,No migration background,West,,,,,,,,,,,,
2019,No migration background,East,,,,,,,,,,,,
2019,Direct migration background,West,,,,,,,,,,,,
2019,Direct migration background,East,,,,,,,,,,,,
2019,Indirect migration background,West,,,,,,,,,,,,
2019,Indirect migration background,East,,,,,,,,,,,,
2020,No migration background,West,13752,4.112013117124707,4.08561948553389,4.138406748715525,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2020,No migration background,East,4672,4.096318337384112,4.026504322758964,4.16613235200926,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2020,Direct migration background,West,5016,4.14010393110145,4.069534441646188,4.210673420556712,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2020,Direct migration background,East,487,4.458314449266278,4.267452767587482,4.649176130945074,2.0,3.0,5.0,0.0,9.5,3.0,1.0,3.0
2020,Indirect migration background,West,1416,4.099103568528074,4.026984697182496,4.1712224398736515,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,Indirect migration background,East,115,3.9103447412950194,3.657114480469104,4.163575002120935,2.0,3.0,5.0,0.0,9.5,3.0,1.0,3.0
2021,No migration background,West,9895,4.553370976589362,4.519498462770558,4.5872434904081665,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,No migration background,East,3248,4.486051156650237,4.414768298939504,4.557334014360969,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2021,Direct migration background,West,2742,4.383720944088029,4.310678179644886,4.456763708531173,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2021,Direct migration background,East,263,4.088955572082836,3.8791659099510234,4.298745234214648,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2021,Indirect migration background,West,855,4.261621786604886,4.170920198320091,4.352323374889681,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2021,Indirect migration background,East,79,4.454157602807748,4.133833080258783,4.774482125356713,3.0,4.0,5.0,0.0,8.0,4.0,3.0,5.0
