year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2008,46-65 y.,5057,3.937908319488264,3.8975846992878904,3.9782319396886376,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,66 and older,6467,3.9523453720903876,3.9108508279244916,3.9938399162562837,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,,4075,3.924170404932365,3.8667477246207542,3.981593085243976,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2009,17-29 y.,,,,,,,,,,,,
2009,30-45 y.,,,,,,,,,,,,
2009,46-65 y.,,,,,,,,,,,,
2009,66 and older,,,,,,,,,,,,
2009,,,,,,,,,,,,,
2010,17-29 y.,,,,,,,,,,,,
2010,30-45 y.,,,,,,,,,,,,
2010,46-65 y.,,,,,,,,,,,,
2010,66 and older,,,,,,,,,,,,
2010,,,,,,,,,,,,,
2011,17-29 y.,,,,,,,,,,,,
2011,30-45 y.,2955,5.79968974142211,5.639211029618838,5.960168453225383,3.0,5.0,6.0,0.0,10.5,5.0,5.0,6.0
2011,46-65 y.,4766,4.34572173427771,4.299880660130009,4.391562808425411,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0249999999999995
2011,66 and older,7583,4.329407696075362,4.282362658609136,4.376452733541587,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2011,,4958,4.139799273277993,4.083049825861137,4.1965487206948495,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2012,17-29 y.,,,,,,,,,,,,
2012,30-45 y.,,,,,,,,,,,,
2012,46-65 y.,,,,,,,,,,,,
2012,66 and older,,,,,,,,,,,,
2012,,,,,,,,,,,,,
2013,17-29 y.,,,,,,,,,,,,
2013,30-45 y.,3540,5.031023122707263,4.97600373034241,5.0860425150721165,3.0,4.0,6.0,0.0,10.5,4.0,3.0,4.0
2013,46-65 y.,7944,4.158907809469916,4.125666307720501,4.192149311219331,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,66 and older,8851,3.9707467010928563,3.9361385986051483,4.005354803580564,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2013,,4797,4.241751700575526,4.183570042139238,4.299933359011814,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2014,17-29 y.,,,,,,,,,,,,
2014,30-45 y.,,,,,,,,,,,,
2014,46-65 y.,,,,,,,,,,,,
2014,66 and older,,,,,,,,,,,,
2014,,,,,,,,,,,,,
2015,17-29 y.,,,,,,,,,,,,
2015,30-45 y.,4439,4.603544877931347,4.554537638819967,4.652552117042726,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2015,46-65 y.,8232,4.090577621491836,4.053176634072913,4.12797860891076,2.0,3.0,5.0,0.0,9.5,3.0,2.9749999999999943,3.0
2015,66 and older,9042,3.9366539201246105,3.8977904398970407,3.9755174003521803,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,,4817,3.968620838382304,3.9175592031722917,4.019682473592316,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2016,17-29 y.,,,,,,,,,,,,
2016,30-45 y.,,,,,,,,,,,,
2016,46-65 y.,,,,,,,,,,,,
2016,66 and older,,,,,,,,,,,,
2016,,,,,,,,,,,,,
2017,17-29 y.,,,,,,,,,,,,
2017,30-45 y.,4340,4.514474147396414,4.469653338995022,4.559294955797806,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2017,46-65 y.,7232,4.144469961262261,4.095134315975396,4.193805606549126,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2017,66 and older,9897,3.8839675701128726,3.853258563288912,3.9146765769368335,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,,4899,3.905047250360152,3.8555268323444456,3.954567668375858,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,17-29 y.,,,,,,,,,,,,
2018,30-45 y.,5240,4.643204273981721,4.597604648679028,4.688803899284413,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2018,46-65 y.,8211,4.360662755259064,4.317460072956771,4.403865437561357,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2018,66 and older,10074,4.134451088311202,4.092231426501942,4.176670750120462,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,,4959,4.084217402446201,4.02901875633772,4.139416048554681,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2019,17-29 y.,,,,,,,,,,,,
2019,30-45 y.,,,,,,,,,,,,
2019,46-65 y.,,,,,,,,,,,,
2019,66 and older,,,,,,,,,,,,
2019,,,,,,,,,,,,,
2020,17-29 y.,,,,,,,,,,,,
2020,30-45 y.,4313,4.746762926518444,4.673055128955159,4.820470724081728,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2020,46-65 y.,6607,4.149304112498109,4.11310923293768,4.185498992058538,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2020,66 and older,9725,4.006303954166105,3.9705336161212137,4.042074292210997,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2020,,4813,3.8500201656393025,3.7953949576076615,3.9046453736709434,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2021,17-29 y.,,,,,,,,,,,,
2021,30-45 y.,2679,4.652692981894441,4.593971112543973,4.71141485124491,3.0,4.0,6.0,0.0,10.5,4.0,4.0,4.0
2021,46-65 y.,4132,4.718777454852613,4.661509027125859,4.776045882579367,3.0,4.0,5.0,0.0,8.0,4.0,4.0,4.0
2021,66 and older,6753,4.379890207930426,4.338018005248152,4.4217624106127005,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,,3518,4.3608947353502066,4.298246279009383,4.42354319169103,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
