year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2012,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2012,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
2013,Staedtischer Raum,Westdeutschland,14059,4.265056411666451,4.236023650006303,4.294089173326598,2.4187362284186307,4.983622091057609,4.213700372854801,20.0,6.9061465895090555,4.0,4.0,5.0
2013,Staedtischer Raum,Ostdeutschland,1926,4.299649293095711,4.225365737316615,4.373932848874807,4.107660555902016,9.382040744516827,2.9641554161683716,5.822918265502483,1.248897706567905,4.0,4.0,5.0
2013,Laendlicher Raum,Westdeutschland,5491,4.293027535433364,4.246196552024501,4.3398585188422265,4.725585654821888,10.909884927307488,4.069382602109714,5.709890233890149,3.0850780230414534,3.0,2.0,3.0
2013,Laendlicher Raum,Ostdeutschland,3655,3.9675413707700473,3.911577833319603,4.023504908220492,9.662369919908695,5.308619345499884,4.0,18.15592479977174,-4.4935548798630425,3.0,3.0,3.0
2014,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
2014,Staedtischer Raum,Ostdeutschland,,,,,,,,,,,,
2014,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2014,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
2015,Staedtischer Raum,Westdeutschland,15420,4.110296842927706,4.081551030386219,4.1390426554691935,2.5966958964237836,1.7242754906093158,5.0952396362703745,6.0,0.0,3.0,3.0,3.0
2015,Staedtischer Raum,Ostdeutschland,1897,4.078998752346555,4.0059587066113425,4.152038798081768,0.9446715717709909,4.0,2.8326818293250713,3.0,5.664697215656192,3.0,2.0,3.0
2015,Laendlicher Raum,Westdeutschland,5782,4.189978299979464,4.143883056210764,4.236073543748165,3.4092806362272494,4.773345477744773,2.652477767515413,4.544484939295003,1.5172734644476589,3.0,3.0,3.0
2015,Laendlicher Raum,Ostdeutschland,3428,3.779649095390915,3.719652053199062,3.8396461375827684,3.7517959077921126,3.0,2.0,6.379489769480282,-0.6276938616881687,3.0,3.0,3.0
2016,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
2016,Staedtischer Raum,Ostdeutschland,,,,,,,,,,,,
2016,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2016,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
2017,Staedtischer Raum,Westdeutschland,15101,4.04556223537991,4.018749774193898,4.072374696565921,0.9077770223548703,8.364774414130679,1.2131195144500235,2.0,1.0,3.0,3.0,3.0
2017,Staedtischer Raum,Ostdeutschland,1933,4.186220563138151,4.077629910033366,4.294811216242936,2.7768209712348177,3.0,5.0,3.0,3.0,3.0,2.0,3.0
2017,Laendlicher Raum,Westdeutschland,5725,4.156814372812023,4.109924660972124,4.203704084651922,3.0,8.138543079012642,4.033720160078079,1.4494197598828809,0.0,3.0,2.0,3.0
2017,Laendlicher Raum,Ostdeutschland,3609,3.812858584142868,3.759419177649876,3.8662979906358603,2.6521119878381136,0.7193963296326518,4.007716217058396,1.0,6.0,3.0,3.0,3.0
2018,Staedtischer Raum,Westdeutschland,16600,4.287704471798098,4.2556782237397,4.319730719856496,2.0,0.5991790983217359,5.035521914131912,2.0,0.0,3.0,2.0,3.0
2018,Staedtischer Raum,Ostdeutschland,2152,4.32293806189568,4.24834665013206,4.397529473659301,5.996522068606699,2.0,4.370149714830243,8.436080599271383,1.0,4.0,4.0,5.0
2018,Laendlicher Raum,Westdeutschland,5957,4.2307184303025895,4.183079374686991,4.278357485918188,2.495301900307295,2.0,7.1993482498850385,3.0,5.0,3.0,2.0,3.0
2018,Laendlicher Raum,Ostdeutschland,3775,4.092235072115948,4.033849857514235,4.150620286717662,3.2347511685549164,5.691929449500136,3.21325162311569,4.0,3.18100230495685,3.0,2.0,3.0
2019,Staedtischer Raum,Westdeutschland,,,,,,,,,,,,
2019,Staedtischer Raum,Ostdeutschland,,,,,,,,,,,,
2019,Laendlicher Raum,Westdeutschland,,,,,,,,,,,,
2019,Laendlicher Raum,Ostdeutschland,,,,,,,,,,,,
2020,Staedtischer Raum,Westdeutschland,14986,4.1063300913687,4.077979691082065,4.134680491655335,3.0,2.0,6.527823231539752,0.0,1.0,3.0,2.0,3.0
2020,Staedtischer Raum,Ostdeutschland,1896,4.266613829831139,4.127236549637186,4.405991110025092,1.515513967521361,3.701112968142393,6.601780329411446,5.0,2.0,4.0,4.0,5.0
2020,Laendlicher Raum,Westdeutschland,5198,4.143922470528996,4.0966897161497355,4.191155224908257,1.2051429023006035,4.929095321963837,5.0,2.0,8.0,3.0,2.0,3.0
2020,Laendlicher Raum,Ostdeutschland,3378,4.017403829458803,3.9527663621668703,4.082041296750735,0.0,0.0,5.48142792923677,0.0,3.0,3.0,3.0,3.0
2021,Staedtischer Raum,Westdeutschland,9987,4.492894748464576,4.459101453157856,4.526688043771297,5.780186842418872,2.2120263636420803,7.604992966674972,4.0,2.0,4.0,4.0,4.0
2021,Staedtischer Raum,Ostdeutschland,1330,4.770263363723953,4.6645611049756885,4.875965622472218,3.468527422896945,3.8886430524628484,9.90611213594188,12.0,2.0,4.0,4.0,4.0
2021,Laendlicher Raum,Westdeutschland,3504,4.55116619096199,4.4919311260034895,4.61040125592049,5.170209258085163,3.2276842758163347,5.545898617706959,4.6066752186524695,2.0,4.0,4.0,4.0
2021,Laendlicher Raum,Ostdeutschland,2260,4.304041896444602,4.217979122746913,4.390104670142291,2.0331630772782137,4.811153537924626,9.221221422705181,1.0,4.0,3.0,2.9749999999999943,3.0
