"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2009","(noch) kein Abschluss","weiblich","","","","",""
"2009","AkademikerIn","maennlich","","","","",""
"2009","AkademikerIn","weiblich","","","","",""
"2009","Hauptschule","maennlich","","","","",""
"2009","Hauptschule","weiblich","","","","",""
"2009","Realschule","maennlich","","","","",""
"2009","Realschule","weiblich","","","","",""
"2010","(Fach-)Abitur","maennlich","","","","",""
"2010","(Fach-)Abitur","weiblich","","","","",""
"2010","(noch) kein Abschluss","maennlich","","","","",""
"2010","(noch) kein Abschluss","weiblich","","","","",""
"2010","AkademikerIn","maennlich","","","","",""
"2010","AkademikerIn","weiblich","","","","",""
"2010","Hauptschule","maennlich","","","","",""
"2010","Hauptschule","weiblich","","","","",""
"2010","Realschule","maennlich","","","","",""
"2010","Realschule","weiblich","","","","",""
"2011","(Fach-)Abitur","maennlich","5.36","3.5","1059","5.03","5.69"
"2011","(Fach-)Abitur","weiblich","4.61","3.5","1353","4.4","4.82"
"2011","(noch) kein Abschluss","maennlich","6.13","3.5","259","5.26","7"
"2011","(noch) kein Abschluss","weiblich","4.76","3.5","281","4.2","5.32"
"2011","AkademikerIn","maennlich","4.87","3.5","2436","4.71","5.03"
"2011","AkademikerIn","weiblich","4.87","3.5","2103","4.71","5.03"
"2011","Hauptschule","maennlich","4.19","2.5","3298","3.85","4.53"
"2011","Hauptschule","weiblich","3.81","2.5","3590","3.69","3.93"
"2011","Realschule","maennlich","4.56","3.5","2259","4.37","4.75"
"2011","Realschule","weiblich","4.62","3.5","3151","4.44","4.8"
"2012","(Fach-)Abitur","maennlich","","","","",""
"2012","(Fach-)Abitur","weiblich","","","","",""
"2012","(noch) kein Abschluss","maennlich","","","","",""
"2012","(noch) kein Abschluss","weiblich","","","","",""
"2012","AkademikerIn","maennlich","","","","",""
"2012","AkademikerIn","weiblich","","","","",""
"2012","Hauptschule","maennlich","","","","",""
"2012","Hauptschule","weiblich","","","","",""
"2012","Realschule","maennlich","","","","",""
"2012","Realschule","weiblich","","","","",""
"2013","(Fach-)Abitur","maennlich","4.78","3.5","1306","4.53","5.03"
"2013","(Fach-)Abitur","weiblich","4.49","3.5","1922","4.35","4.63"
"2013","(noch) kein Abschluss","maennlich","4.92","3.5","375","4.47","5.37"
"2013","(noch) kein Abschluss","weiblich","4.18","3.5","426","3.86","4.5"
"2013","AkademikerIn","maennlich","4.62","3.5","2936","4.48","4.76"
"2013","AkademikerIn","weiblich","4.61","3.5","2830","4.5","4.72"
"2013","Hauptschule","maennlich","3.86","2.5","3653","3.73","3.99"
"2013","Hauptschule","weiblich","3.86","2.5","3922","3.75","3.97"
"2013","Realschule","maennlich","4.31","2.5","2751","4.17","4.45"
"2013","Realschule","weiblich","4.02","2.5","4360","3.93","4.11"
"2014","(Fach-)Abitur","maennlich","","","","",""
"2014","(Fach-)Abitur","weiblich","","","","",""
"2014","(noch) kein Abschluss","maennlich","","","","",""
"2014","(noch) kein Abschluss","weiblich","","","","",""
"2014","AkademikerIn","maennlich","","","","",""
"2014","AkademikerIn","weiblich","","","","",""
"2014","Hauptschule","maennlich","","","","",""
"2014","Hauptschule","weiblich","","","","",""
"2014","Realschule","maennlich","","","","",""
"2014","Realschule","weiblich","","","","",""
"2015","(Fach-)Abitur","maennlich","4.46","3.5","1750","4.27","4.65"
"2015","(Fach-)Abitur","weiblich","4.19","3.5","2376","4.01","4.37"
"2015","(noch) kein Abschluss","maennlich","4.76","2.5","417","4.07","5.45"
"2015","(noch) kein Abschluss","weiblich","3.94","2.5","542","3.51","4.37"
"2015","AkademikerIn","maennlich","4.54","3.5","3174","4.4","4.68"
"2015","AkademikerIn","weiblich","4.44","3.5","3207","4.33","4.55"
"2015","Hauptschule","maennlich","3.88","2.5","3811","3.74","4.02"
"2015","Hauptschule","weiblich","3.65","2.5","3889","3.54","3.76"
"2015","Realschule","maennlich","4.09","2.5","2601","3.96","4.22"
"2015","Realschule","weiblich","3.84","2.5","3907","3.75","3.93"
"2016","(Fach-)Abitur","maennlich","","","","",""
"2016","(Fach-)Abitur","weiblich","","","","",""
"2016","(noch) kein Abschluss","maennlich","","","","",""
"2016","(noch) kein Abschluss","weiblich","","","","",""
"2016","AkademikerIn","maennlich","","","","",""
"2016","AkademikerIn","weiblich","","","","",""
"2016","Hauptschule","maennlich","","","","",""
"2016","Hauptschule","weiblich","","","","",""
"2016","Realschule","maennlich","","","","",""
"2016","Realschule","weiblich","","","","",""
"2017","(Fach-)Abitur","maennlich","4.28","3.5","1766","4.07","4.49"
"2017","(Fach-)Abitur","weiblich","4.15","3.5","2365","4.03","4.27"
"2017","(noch) kein Abschluss","maennlich","4.2","2.5","421","3.77","4.63"
"2017","(noch) kein Abschluss","weiblich","4.02","2.5","506","3.75","4.29"
"2017","AkademikerIn","maennlich","4.41","3.5","3235","4.3","4.52"
"2017","AkademikerIn","weiblich","4.57","3.5","3249","4.47","4.67"
"2017","Hauptschule","maennlich","3.78","2.5","3531","3.64","3.92"
"2017","Hauptschule","weiblich","3.62","2.5","3568","3.51","3.73"
"2017","Realschule","maennlich","4.14","2.5","2790","3.98","4.3"
"2017","Realschule","weiblich","3.9","2.5","4106","3.81","3.99"
"2018","(Fach-)Abitur","maennlich","4.54","3.5","1994","4.3","4.78"
"2018","(Fach-)Abitur","weiblich","4.43","3.5","2530","4.31","4.55"
"2018","(noch) kein Abschluss","maennlich","4.76","3.5","973","4.21","5.31"
"2018","(noch) kein Abschluss","weiblich","3.51","2.5","991","3.2","3.82"
"2018","AkademikerIn","maennlich","4.6","3.5","3506","4.43","4.77"
"2018","AkademikerIn","weiblich","4.81","3.5","3369","4.69","4.93"
"2018","Hauptschule","maennlich","3.98","2.5","3748","3.84","4.12"
"2018","Hauptschule","weiblich","3.72","2.5","3639","3.6","3.84"
"2018","Realschule","maennlich","4.29","2.5","2674","4.15","4.43"
"2018","Realschule","weiblich","4.02","2.5","3974","3.91","4.13"
"2019","(Fach-)Abitur","maennlich","","","","",""
"2019","(Fach-)Abitur","weiblich","","","","",""
"2019","(noch) kein Abschluss","maennlich","","","","",""
"2019","(noch) kein Abschluss","weiblich","","","","",""
"2019","AkademikerIn","maennlich","","","","",""
"2019","AkademikerIn","weiblich","","","","",""
"2019","Hauptschule","maennlich","","","","",""
"2019","Hauptschule","weiblich","","","","",""
"2019","Realschule","maennlich","","","","",""
"2019","Realschule","weiblich","","","","",""
"2020","(Fach-)Abitur","maennlich","4.4","3.5","1959","4.2","4.6"
"2020","(Fach-)Abitur","weiblich","4.2","3.5","2463","4.05","4.35"
"2020","(noch) kein Abschluss","maennlich","4.73","3.5","455","4.29","5.17"
"2020","(noch) kein Abschluss","weiblich","3.46","2.5","447","3.08","3.84"
"2020","AkademikerIn","maennlich","4.33","3.5","3684","4.19","4.47"
"2020","AkademikerIn","weiblich","4.58","3.5","3491","4.46","4.7"
"2020","Hauptschule","maennlich","3.81","2.5","2994","3.61","4.01"
"2020","Hauptschule","weiblich","3.68","2.5","2881","3.54","3.82"
"2020","Realschule","maennlich","4.24","2.5","2555","4.08","4.4"
"2020","Realschule","weiblich","3.87","2.5","3629","3.77","3.97"
