year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,East,female,,,,,,,,,,,,
2008,West,male,6707,4.208021420753631,4.1651659833482455,4.250876858159016,2.0,3.0,5.0,0.0,9.5,3.0,2.9749999999999943,3.0
2008,West,female,7438,3.922887371954814,3.885337647591715,3.9604370963179125,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2008,East,male,2205,4.562859926479447,4.4813180788679965,4.644401774090898,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
2008,East,female,2345,4.014625934620927,3.9506545928394257,4.078597276402428,2.0,3.0,5.0,0.0,9.5,3.0,2.9749999999999943,3.0
2009,West,male,,,,,,,,,,,,
2009,West,female,,,,,,,,,,,,
2009,East,male,,,,,,,,,,,,
2009,East,female,,,,,,,,,,,,
2010,West,male,,,,,,,,,,,,
2010,West,female,,,,,,,,,,,,
2010,East,male,,,,,,,,,,,,
2010,East,female,,,,,,,,,,,,
2011,West,male,7279,4.655794361320073,4.604288656553173,4.707300066086972,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
2011,West,female,8197,4.423972919365777,4.36735927196247,4.480586566769085,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2011,East,male,2279,4.743225573986183,4.588967311351938,4.897483836620427,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
2011,East,female,2505,4.162289792877594,4.089540820665624,4.2350387650895644,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2012,West,male,,,,,,,,,,,,
2012,West,female,,,,,,,,,,,,
2012,East,male,,,,,,,,,,,,
2012,East,female,,,,,,,,,,,,
2013,West,male,8815,4.327009858497829,4.287490346711371,4.366529370284287,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,West,female,10735,4.221525526254631,4.1907676907472435,4.252283361762018,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2013,East,male,2542,4.260016316953414,4.188804186776955,4.331228447129873,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2013,East,female,3039,3.907738050189982,3.8518263660677743,3.96364973431219,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2014,West,male,,,,,,,,,,,,
2014,West,female,,,,,,,,,,,,
2014,East,male,,,,,,,,,,,,
2014,East,female,,,,,,,,,,,,
2015,West,male,9750,4.222139102665524,4.1834558772787895,4.260822328052259,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,West,female,11452,4.042641662923509,4.012028211088542,4.073255114758475,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,East,male,2428,4.157514393820066,4.079316111589161,4.235712676050971,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2015,East,female,2897,3.6310681662015445,3.5776337508819434,3.6845025815211456,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2016,West,male,,,,,,,,,,,,
2016,West,female,,,,,,,,,,,,
2016,East,male,,,,,,,,,,,,
2016,East,female,,,,,,,,,,,,
2017,West,male,9618,4.103016064033286,4.064770051293064,4.141262076773507,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,West,female,11208,4.044455295473896,4.016725228816174,4.072185362131618,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2017,East,male,2548,4.190521061248174,4.094769840784465,4.2862722817118835,2.0,3.0,5.0,0.0,9.5,3.0,2.9749999999999943,3.0
2017,East,female,2994,3.7145553113867744,3.6677330797804193,3.7613775429931295,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2018,West,male,10703,4.351979085099951,4.307166521486552,4.39679164871335,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,West,female,11854,4.198113170381454,4.167636864204429,4.228589476558479,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2018,East,male,2789,4.437855126503747,4.366265028912545,4.509445224094949,2.0,3.0,6.0,0.0,12.0,3.0,2.0,3.0
2018,East,female,3138,3.9273799601168773,3.8688355225474904,3.985924397686264,2.0,3.0,5.0,0.0,9.5,3.0,2.9749999999999943,3.0
2019,West,male,,,,,,,,,,,,
2019,West,female,,,,,,,,,,,,
2019,East,male,,,,,,,,,,,,
2019,East,female,,,,,,,,,,,,
2020,West,male,9647,4.155352859133106,4.11534040012995,4.195365318136261,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,West,female,10532,4.077429133101329,4.048932147117635,4.105926119085022,2.0,4.0,5.0,0.0,9.5,4.0,4.0,5.0
2020,East,male,2504,4.418791478816061,4.298279086078769,4.539303871553353,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
2020,East,female,2767,3.8105888223960234,3.753760532988973,3.8674171118030736,2.0,3.0,5.0,0.0,9.5,3.0,3.0,3.0
2021,West,male,6351,4.599428640174722,4.553908982792946,4.644948297556497,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,West,female,7136,4.419690798418325,4.381976733653173,4.457404863183478,2.0,4.0,5.0,0.0,9.5,4.0,4.0,4.0
2021,East,male,1672,4.81489821876311,4.698710199280741,4.931086238245479,2.0,4.0,6.0,0.0,12.0,4.0,4.0,5.0
2021,East,female,1916,4.1295549625617864,4.058151070406552,4.200958854717021,2.0,3.0,5.0,0.0,9.5,3.0,2.0,3.0
