year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,11586,4.03875,3.95182,4.12743,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,No migration background,Rural regions,7381,3.98020,3.86969,4.08450,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,Direct migration background,Urban regions,4428,4.38727,4.09756,4.69907,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,Direct migration background,Rural regions,1526,4.61846,4.15444,5.01246,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.97500,3.00000
2015,Indirect migration background,Urban regions,1306,4.18442,3.89628,4.40556,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2015,Indirect migration background,Rural regions,303,4.09520,3.65459,4.47243,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,12206,4.07652,4.00259,4.16084,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,No migration background,Rural regions,7802,4.01271,3.90186,4.10557,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,Direct migration background,Urban regions,3484,3.96188,3.72623,4.18944,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,Direct migration background,Rural regions,1246,4.24032,3.70291,4.64550,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,Indirect migration background,Urban regions,1344,4.10023,3.89142,4.33290,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2017,Indirect migration background,Rural regions,286,4.06341,3.47069,4.50178,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2018,No migration background,Urban regions,11886,4.28423,4.16474,4.36742,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2018,No migration background,Rural regions,7474,4.17330,4.06271,4.29128,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2018,Direct migration background,Urban regions,5541,4.27316,3.88316,4.71451,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,Direct migration background,Rural regions,1958,4.35291,3.81304,4.77197,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,Indirect migration background,Urban regions,1325,4.40688,4.02677,4.66646,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2018,Indirect migration background,Rural regions,300,3.84578,3.38001,4.19071,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2019,No migration background,Urban regions,,,,,,,,,,,,
2019,No migration background,Rural regions,,,,,,,,,,,,
2019,Direct migration background,Urban regions,,,,,,,,,,,,
2019,Direct migration background,Rural regions,,,,,,,,,,,,
2019,Indirect migration background,Urban regions,,,,,,,,,,,,
2019,Indirect migration background,Rural regions,,,,,,,,,,,,
2020,No migration background,Urban regions,11513,4.11394,4.03202,4.19749,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,5.00000
2020,No migration background,Rural regions,6911,4.09921,3.98156,4.23244,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2020,Direct migration background,Urban regions,4131,4.16488,3.84191,4.46696,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2020,Direct migration background,Rural regions,1372,4.12037,3.59571,4.58481,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2020,Indirect migration background,Urban regions,1238,4.09571,3.88755,4.31556,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2020,Indirect migration background,Rural regions,293,4.04788,3.54904,4.51928,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,5.00000
2021,No migration background,Urban regions,8288,4.57721,4.44215,4.68863,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2021,No migration background,Rural regions,4854,4.47274,4.29846,4.61584,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2021,Direct migration background,Urban regions,2286,4.37009,4.03496,4.69821,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2021,Direct migration background,Rural regions,719,4.35488,3.76411,5.00297,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,3.00000
2021,Indirect migration background,Urban regions,743,4.19950,3.88545,4.52611,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,5.00000
2021,Indirect migration background,Rural regions,191,4.67759,3.83606,5.33125,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,5.00000
