year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,Upper Secondary Level,12035,3.90258,3.84056,3.96460,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,Post-secondary Non-tertiary Level,2137,4.22441,4.06542,4.38339,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2015,First Stage of Tertiary Education,1512,3.84878,3.70278,3.99478,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2015,Second Stage of Tertiary Education,6381,4.49806,4.40975,4.58637,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2016,Pre-primary Level,,,,,,,,,,,,
2016,Primary Level,,,,,,,,,,,,
2016,Lower Secondary Level,,,,,,,,,,,,
2016,Upper Secondary Level,,,,,,,,,,,,
2016,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2016,First Stage of Tertiary Education,,,,,,,,,,,,
2016,Second Stage of Tertiary Education,,,,,,,,,,,,
2017,Pre-primary Level,409,5.07900,4.77009,5.38790,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,4.00000,5.00000
2017,Primary Level,448,3.58925,3.20181,3.97669,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,2.00000,3.00000
2017,Lower Secondary Level,2722,3.84207,3.65646,4.02767,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,Upper Secondary Level,11986,3.86031,3.80103,3.91958,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2017,Post-secondary Non-tertiary Level,2200,4.07016,3.93475,4.20556,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2017,First Stage of Tertiary Education,1515,4.18247,3.94460,4.42034,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2017,Second Stage of Tertiary Education,6484,4.48194,4.40329,4.56058,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2018,Pre-primary Level,350,5.21568,4.74865,5.68270,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,4.00000,5.00000
2018,Primary Level,1531,3.54664,3.34550,3.74778,1.00000,3.00000,5.00000,0.00000,11.00000,3.00000,2.00000,3.00000
2018,Lower Secondary Level,3275,3.80708,3.66833,3.94584,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,Upper Secondary Level,11996,4.07215,4.00432,4.13998,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2018,Post-secondary Non-tertiary Level,2196,4.40524,4.20298,4.60750,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2018,First Stage of Tertiary Education,1434,4.32325,4.14693,4.49957,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2018,Second Stage of Tertiary Education,6874,4.70534,4.61986,4.79082,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,4.00000,4.00000
2019,Pre-primary Level,,,,,,,,,,,,
2019,Primary Level,,,,,,,,,,,,
2019,Lower Secondary Level,,,,,,,,,,,,
2019,Upper Secondary Level,,,,,,,,,,,,
2019,Post-secondary Non-tertiary Level,,,,,,,,,,,,
2019,First Stage of Tertiary Education,,,,,,,,,,,,
2019,Second Stage of Tertiary Education,,,,,,,,,,,,
2020,Pre-primary Level,345,5.66975,5.19882,6.14068,3.00000,5.00000,7.00000,0.00000,13.00000,5.00000,4.00000,5.00000
2020,Primary Level,499,3.04946,2.78319,3.31573,1.00000,2.00000,5.00000,0.00000,11.00000,2.00000,2.00000,3.00000
2020,Lower Secondary Level,2453,4.09192,3.86208,4.32176,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2020,Upper Secondary Level,10629,3.92895,3.86251,3.99538,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2020,Post-secondary Non-tertiary Level,2248,4.13201,4.01259,4.25143,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2020,First Stage of Tertiary Education,1442,4.11240,3.95358,4.27121,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2020,Second Stage of Tertiary Education,7143,4.46496,4.39033,4.53959,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2021,Pre-primary Level,190,4.72372,4.27395,5.17350,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,3.00000,5.00000
2021,Primary Level,207,3.78585,3.09632,4.47539,2.00000,2.00000,4.00000,0.00000,7.00000,2.00000,2.00000,3.00000
2021,Lower Secondary Level,1363,4.23692,4.04960,4.42425,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.00000
2021,Upper Secondary Level,6914,4.42917,4.33548,4.52287,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2021,Post-secondary Non-tertiary Level,1524,4.41643,4.25336,4.57950,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,4.00000
2021,First Stage of Tertiary Education,995,4.56173,4.32790,4.79555,2.00000,4.00000,6.00000,0.00000,12.00000,4.00000,3.00000,4.00000
2021,Second Stage of Tertiary Education,5288,4.78177,4.69234,4.87121,3.00000,4.00000,6.00000,0.00000,10.50000,4.00000,4.00000,4.00000
2022,Pre-primary Level,307,4.82633,4.41712,5.23554,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,4.00000,5.00000
2022,Primary Level,821,3.89818,3.55222,4.24415,1.00000,3.00000,5.00000,0.00000,11.00000,3.00000,2.00000,3.02500
2022,Lower Secondary Level,1852,4.18319,3.96973,4.39665,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,3.00000
2022,Upper Secondary Level,9105,4.65738,4.57457,4.74019,2.00000,4.00000,6.00000,0.00000,12.00000,4.00000,4.00000,4.00000
2022,Post-secondary Non-tertiary Level,2176,4.53061,4.38805,4.67318,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,4.00000,4.00000
2022,First Stage of Tertiary Education,1346,4.80590,4.61289,4.99892,2.00000,4.00000,6.00000,0.00000,12.00000,4.00000,4.00000,4.00000
2022,Second Stage of Tertiary Education,8580,5.25053,5.16098,5.34007,3.00000,5.00000,6.00000,0.00000,10.50000,5.00000,4.00000,5.00000
