year,age_gr,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,5th Quintile,At least once per month,0.13222,53,405,0.09919,0.16525
1990,17-29 y.,5th Quintile,Seldom,0.18687,75,405,0.14886,0.22489
1990,17-29 y.,5th Quintile,Never,0.15458,75,405,0.11932,0.18983
1990,30-45 y.,1st Quintile,At least once per week,0.21513,88,483,0.17844,0.25181
1990,30-45 y.,1st Quintile,Seldom,0.24152,96,483,0.20331,0.27973
1990,30-45 y.,1st Quintile,Never,0.47385,299,483,0.42927,0.51843
1990,30-45 y.,2nd Quintile,At least once per week,0.30178,161,616,0.26550,0.33805
1990,30-45 y.,2nd Quintile,At least once per month,0.08964,49,616,0.06706,0.11222
1990,30-45 y.,2nd Quintile,Seldom,0.27686,161,616,0.24150,0.31223
1990,30-45 y.,2nd Quintile,Never,0.32996,245,616,0.29280,0.36712
1990,30-45 y.,3rd Quintile,At least once per week,0.37197,180,578,0.33253,0.41141
1990,30-45 y.,3rd Quintile,At least once per month,0.10846,56,578,0.08309,0.13383
1990,30-45 y.,3rd Quintile,Seldom,0.24553,134,578,0.21041,0.28065
1990,30-45 y.,3rd Quintile,Never,0.26836,208,578,0.23220,0.30451
1990,30-45 y.,4th Quintile,At least once per week,0.35972,157,479,0.31670,0.40274
1990,30-45 y.,4th Quintile,At least once per month,0.13264,55,479,0.10223,0.16305
1990,30-45 y.,4th Quintile,Seldom,0.26618,119,479,0.22656,0.30580
1990,30-45 y.,4th Quintile,Never,0.23808,148,479,0.19989,0.27626
1990,30-45 y.,5th Quintile,At least once per week,0.44424,250,587,0.40401,0.48447
1990,30-45 y.,5th Quintile,At least once per month,0.13446,70,587,0.10684,0.16208
1990,30-45 y.,5th Quintile,Seldom,0.25620,150,587,0.22085,0.29154
1990,30-45 y.,5th Quintile,Never,0.16147,117,587,0.13168,0.19126
1990,46-65 y.,1st Quintile,Seldom,0.14799,59,455,0.11533,0.18065
1990,46-65 y.,1st Quintile,Never,0.71987,396,455,0.67856,0.76118
1990,46-65 y.,2nd Quintile,At least once per week,0.20746,79,448,0.16987,0.24506
1990,46-65 y.,2nd Quintile,Seldom,0.14518,62,448,0.11253,0.17784
1990,46-65 y.,2nd Quintile,Never,0.58400,307,448,0.53831,0.62969
1990,46-65 y.,3rd Quintile,At least once per week,0.20662,101,577,0.17356,0.23969
1990,46-65 y.,3rd Quintile,At least once per month,0.07444,35,577,0.05300,0.09588
1990,46-65 y.,3rd Quintile,Seldom,0.14527,81,577,0.11649,0.17405
1990,46-65 y.,3rd Quintile,Never,0.56800,360,577,0.52755,0.60845
1990,46-65 y.,4th Quintile,At least once per week,0.24243,138,671,0.20998,0.27488
1990,46-65 y.,4th Quintile,At least once per month,0.08147,53,671,0.06076,0.10219
1990,46-65 y.,4th Quintile,Seldom,0.21965,131,671,0.18830,0.25100
1990,46-65 y.,4th Quintile,Never,0.45341,349,671,0.41571,0.49110
1990,46-65 y.,5th Quintile,At least once per week,0.32007,207,667,0.28464,0.35550
1990,46-65 y.,5th Quintile,At least once per month,0.09445,61,667,0.07223,0.11666
1990,46-65 y.,5th Quintile,Seldom,0.22784,140,667,0.19599,0.25970
1990,46-65 y.,5th Quintile,Never,0.34864,259,667,0.31245,0.38483
1990,66 and older,1st Quintile,Never,0.86970,249,249,0.82780,0.91159
1990,66 and older,2nd Quintile,Never,0.79822,179,179,0.73926,0.85718
1990,66 and older,3rd Quintile,Never,0.81306,162,162,0.75284,0.87328
1990,66 and older,4th Quintile,Never,0.67925,120,120,0.59539,0.76312
1990,66 and older,5th Quintile,At least once per week,0.20891,36,132,0.13929,0.27852
1990,66 and older,5th Quintile,Never,0.59760,96,132,0.51363,0.68158
1992,17-29 y.,1st Quintile,At least once per week,0.27314,181,684,0.23973,0.30656
1992,17-29 y.,1st Quintile,At least once per month,0.07652,56,684,0.05658,0.09645
1992,17-29 y.,1st Quintile,Seldom,0.19284,137,684,0.16325,0.22243
1992,17-29 y.,1st Quintile,Never,0.44243,310,684,0.40518,0.47968
1992,17-29 y.,2nd Quintile,At least once per week,0.30384,225,794,0.27183,0.33585
1992,17-29 y.,2nd Quintile,At least once per month,0.07092,68,794,0.05305,0.08878
1992,17-29 y.,2nd Quintile,Seldom,0.22505,176,794,0.19598,0.25411
1992,17-29 y.,2nd Quintile,Never,0.38730,325,794,0.35340,0.42121
1992,17-29 y.,3rd Quintile,At least once per week,0.37725,268,753,0.34261,0.41189
1992,17-29 y.,3rd Quintile,At least once per month,0.10012,64,753,0.07867,0.12158
1992,17-29 y.,3rd Quintile,Seldom,0.22841,160,753,0.19841,0.25842
1992,17-29 y.,3rd Quintile,Never,0.28293,261,753,0.25074,0.31513
1992,17-29 y.,4th Quintile,At least once per week,0.42388,285,729,0.38798,0.45978
1992,17-29 y.,4th Quintile,At least once per month,0.10756,79,729,0.08505,0.13006
1992,17-29 y.,4th Quintile,Seldom,0.19784,164,729,0.16890,0.22678
1992,17-29 y.,4th Quintile,Never,0.25717,201,729,0.22542,0.28893
1992,17-29 y.,5th Quintile,At least once per week,0.49852,269,563,0.45718,0.53986
1992,17-29 y.,5th Quintile,At least once per month,0.09711,61,563,0.07263,0.12160
1992,17-29 y.,5th Quintile,Seldom,0.22809,124,563,0.19340,0.26278
1992,17-29 y.,5th Quintile,Never,0.17627,109,563,0.14477,0.20778
1992,30-45 y.,1st Quintile,At least once per week,0.11345,79,782,0.09121,0.13569
1992,30-45 y.,1st Quintile,Seldom,0.20443,149,782,0.17615,0.23272
1992,30-45 y.,1st Quintile,Never,0.63089,554,782,0.59705,0.66474
1992,30-45 y.,2nd Quintile,At least once per week,0.18047,150,1006,0.15669,0.20425
1992,30-45 y.,2nd Quintile,At least once per month,0.07582,57,1006,0.05945,0.09218
1992,30-45 y.,2nd Quintile,Seldom,0.23138,225,1006,0.20531,0.25745
1992,30-45 y.,2nd Quintile,Never,0.49345,574,1006,0.46254,0.52437
1992,30-45 y.,3rd Quintile,At least once per week,0.23509,178,895,0.20729,0.26289
1992,30-45 y.,3rd Quintile,At least once per month,0.07558,50,895,0.05825,0.09290
1992,30-45 y.,3rd Quintile,Seldom,0.25750,225,895,0.22883,0.28616
1992,30-45 y.,3rd Quintile,Never,0.42820,442,895,0.39577,0.46064
1992,30-45 y.,4th Quintile,At least once per week,0.26712,196,771,0.23587,0.29837
1992,30-45 y.,4th Quintile,At least once per month,0.10067,62,771,0.07942,0.12192
1992,30-45 y.,4th Quintile,Seldom,0.23929,167,771,0.20916,0.26943
1992,30-45 y.,4th Quintile,Never,0.38326,346,771,0.34892,0.41760
1992,30-45 y.,5th Quintile,At least once per week,0.39335,263,734,0.35798,0.42871
1992,30-45 y.,5th Quintile,At least once per month,0.11165,74,734,0.08885,0.13445
1992,30-45 y.,5th Quintile,Seldom,0.22981,177,734,0.19936,0.26027
1992,30-45 y.,5th Quintile,Never,0.26023,220,734,0.22846,0.29199
1992,46-65 y.,1st Quintile,At least once per week,0.05994,39,725,0.04265,0.07723
1992,46-65 y.,1st Quintile,Seldom,0.05563,46,725,0.03894,0.07233
1992,46-65 y.,1st Quintile,Never,0.84230,640,725,0.81575,0.86885
1992,46-65 y.,2nd Quintile,At least once per week,0.08655,57,686,0.06549,0.10760
1992,46-65 y.,2nd Quintile,Seldom,0.07165,52,686,0.05233,0.09096
1992,46-65 y.,2nd Quintile,Never,0.77883,577,686,0.74775,0.80991
1992,46-65 y.,3rd Quintile,At least once per week,0.13780,96,717,0.11255,0.16305
1992,46-65 y.,3rd Quintile,Seldom,0.11944,90,717,0.09568,0.14319
1992,46-65 y.,3rd Quintile,Never,0.64353,531,717,0.60845,0.67861
1992,46-65 y.,4th Quintile,At least once per week,0.20781,156,873,0.18088,0.23474
1992,46-65 y.,4th Quintile,At least once per month,0.04118,33,873,0.02799,0.05437
1992,46-65 y.,4th Quintile,Seldom,0.12726,107,873,0.10514,0.14938
1992,46-65 y.,4th Quintile,Never,0.59223,577,873,0.55961,0.62485
1992,46-65 y.,5th Quintile,At least once per week,0.26027,212,865,0.23101,0.28952
1992,46-65 y.,5th Quintile,At least once per month,0.05470,47,865,0.03954,0.06987
1992,46-65 y.,5th Quintile,Seldom,0.17287,143,865,0.14766,0.19808
1992,46-65 y.,5th Quintile,Never,0.48952,463,865,0.45619,0.52286
1992,66 and older,1st Quintile,Never,0.90208,463,463,0.87498,0.92918
1992,66 and older,2nd Quintile,Never,0.84431,257,257,0.79990,0.88873
1992,66 and older,3rd Quintile,Never,0.76716,181,181,0.70541,0.82890
1992,66 and older,4th Quintile,Never,0.79975,173,173,0.73994,0.85956
1992,66 and older,5th Quintile,At least once per week,0.21288,38,173,0.15170,0.27405
1992,66 and older,5th Quintile,Never,0.68150,135,173,0.61187,0.75112
1994,17-29 y.,1st Quintile,At least once per week,0.25808,164,678,0.22512,0.29104
1994,17-29 y.,1st Quintile,At least once per month,0.07354,50,678,0.05388,0.09320
1994,17-29 y.,1st Quintile,Seldom,0.22902,161,678,0.19737,0.26067
1994,17-29 y.,1st Quintile,Never,0.42550,303,678,0.38826,0.46275
1994,17-29 y.,2nd Quintile,At least once per week,0.30256,201,697,0.26843,0.33669
1994,17-29 y.,2nd Quintile,At least once per month,0.08642,72,697,0.06554,0.10730
1994,17-29 y.,2nd Quintile,Seldom,0.23935,163,697,0.20765,0.27105
1994,17-29 y.,2nd Quintile,Never,0.36591,261,697,0.33012,0.40170
1994,17-29 y.,3rd Quintile,At least once per week,0.40024,257,705,0.36405,0.43643
1994,17-29 y.,3rd Quintile,At least once per month,0.07865,52,705,0.05877,0.09854
1994,17-29 y.,3rd Quintile,Seldom,0.25188,192,705,0.21981,0.28395
1994,17-29 y.,3rd Quintile,Never,0.25534,204,705,0.22313,0.28755
1994,17-29 y.,4th Quintile,At least once per week,0.44756,271,711,0.41099,0.48414
1994,17-29 y.,4th Quintile,At least once per month,0.10215,80,711,0.07988,0.12443
1994,17-29 y.,4th Quintile,Seldom,0.21354,180,711,0.18339,0.24368
1994,17-29 y.,4th Quintile,Never,0.22502,180,711,0.19430,0.25574
1994,17-29 y.,5th Quintile,At least once per week,0.47772,229,510,0.43432,0.52111
1994,17-29 y.,5th Quintile,At least once per month,0.13201,68,510,0.10260,0.16141
1994,17-29 y.,5th Quintile,Seldom,0.21397,113,510,0.17835,0.24960
1994,17-29 y.,5th Quintile,Never,0.16679,100,510,0.13441,0.19918
1994,30-45 y.,1st Quintile,At least once per week,0.15610,84,693,0.12906,0.18314
1994,30-45 y.,1st Quintile,Seldom,0.17875,121,693,0.15021,0.20730
1994,30-45 y.,1st Quintile,Never,0.62697,488,693,0.59094,0.66300
1994,30-45 y.,2nd Quintile,At least once per week,0.16151,126,931,0.13786,0.18517
1994,30-45 y.,2nd Quintile,At least once per month,0.06589,53,931,0.04994,0.08183
1994,30-45 y.,2nd Quintile,Seldom,0.25674,208,931,0.22866,0.28481
1994,30-45 y.,2nd Quintile,Never,0.50658,544,931,0.47444,0.53871
1994,30-45 y.,3rd Quintile,At least once per week,0.23537,187,929,0.20808,0.26267
1994,30-45 y.,3rd Quintile,At least once per month,0.05214,49,929,0.03784,0.06644
1994,30-45 y.,3rd Quintile,Seldom,0.26629,231,929,0.23785,0.29473
1994,30-45 y.,3rd Quintile,Never,0.43219,462,929,0.40032,0.46406
1994,30-45 y.,4th Quintile,At least once per week,0.24936,195,768,0.21874,0.27998
1994,30-45 y.,4th Quintile,At least once per month,0.11687,73,768,0.09413,0.13960
1994,30-45 y.,4th Quintile,Seldom,0.27801,189,768,0.24631,0.30972
1994,30-45 y.,4th Quintile,Never,0.35198,311,768,0.31818,0.38578
1994,30-45 y.,5th Quintile,At least once per week,0.41119,287,766,0.37632,0.44606
1994,30-45 y.,5th Quintile,At least once per month,0.08313,74,766,0.06357,0.10269
1994,30-45 y.,5th Quintile,Seldom,0.24507,190,766,0.21459,0.27555
1994,30-45 y.,5th Quintile,Never,0.25395,215,766,0.22311,0.28479
