year,age_gr,regtyp,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,66 and older,Urban regions,At least once per week,0.07755,65,758,0.05850,0.09661
1985,66 and older,Urban regions,Never,0.85449,693,758,0.82937,0.87960
1985,66 and older,Rural regions,Never,0.88251,257,257,0.84306,0.92195
1986,17-29 y.,Urban regions,At least once per week,0.41692,945,2402,0.39720,0.43664
1986,17-29 y.,Urban regions,At least once per month,0.07942,176,2402,0.06861,0.09024
1986,17-29 y.,Urban regions,Seldom,0.19590,419,2402,0.18002,0.21177
1986,17-29 y.,Urban regions,Never,0.30452,862,2402,0.28611,0.32293
1986,17-29 y.,Rural regions,At least once per week,0.37284,236,637,0.33526,0.41042
1986,17-29 y.,Rural regions,At least once per month,0.05908,40,637,0.04075,0.07740
1986,17-29 y.,Rural regions,Seldom,0.21475,138,637,0.18284,0.24667
1986,17-29 y.,Rural regions,Never,0.34701,223,637,0.31001,0.38400
1986,30-45 y.,Urban regions,At least once per week,0.28781,618,2577,0.27032,0.30529
1986,30-45 y.,Urban regions,At least once per month,0.07643,174,2577,0.06617,0.08669
1986,30-45 y.,Urban regions,Seldom,0.16608,372,2577,0.15171,0.18045
1986,30-45 y.,Urban regions,Never,0.46156,1413,2577,0.44231,0.48081
1986,30-45 y.,Rural regions,At least once per week,0.29693,178,669,0.26228,0.33158
1986,30-45 y.,Rural regions,At least once per month,0.08217,50,669,0.06135,0.10300
1986,30-45 y.,Rural regions,Seldom,0.14874,94,669,0.12175,0.17572
1986,30-45 y.,Rural regions,Never,0.46721,347,669,0.42937,0.50504
1986,46-65 y.,Urban regions,At least once per week,0.17665,382,2513,0.16174,0.19157
1986,46-65 y.,Urban regions,At least once per month,0.03375,80,2513,0.02669,0.04081
1986,46-65 y.,Urban regions,Seldom,0.07155,180,2513,0.06147,0.08163
1986,46-65 y.,Urban regions,Never,0.70038,1871,2513,0.68246,0.71829
1986,46-65 y.,Rural regions,At least once per week,0.15674,97,632,0.12837,0.18511
1986,46-65 y.,Rural regions,Seldom,0.08064,54,632,0.05939,0.10188
1986,46-65 y.,Rural regions,Never,0.70201,481,632,0.66633,0.73770
1986,66 and older,Urban regions,At least once per week,0.06725,55,721,0.04896,0.08555
1986,66 and older,Urban regions,Never,0.88169,666,721,0.85810,0.90529
1986,66 and older,Rural regions,Never,0.88228,234,234,0.84090,0.92366
1988,17-29 y.,Urban regions,At least once per week,0.41792,882,2283,0.39768,0.43815
1988,17-29 y.,Urban regions,At least once per month,0.07312,169,2283,0.06244,0.08381
1988,17-29 y.,Urban regions,Seldom,0.19130,407,2283,0.17516,0.20744
1988,17-29 y.,Urban regions,Never,0.31304,825,2283,0.29401,0.33207
1988,17-29 y.,Rural regions,At least once per week,0.33357,195,574,0.29497,0.37218
1988,17-29 y.,Rural regions,At least once per month,0.08712,46,574,0.06403,0.11021
1988,17-29 y.,Rural regions,Seldom,0.24336,136,574,0.20822,0.27849
1988,17-29 y.,Rural regions,Never,0.33286,197,574,0.29427,0.37144
1988,30-45 y.,Urban regions,At least once per week,0.30227,591,2313,0.28355,0.32099
1988,30-45 y.,Urban regions,At least once per month,0.06734,129,2313,0.05713,0.07756
1988,30-45 y.,Urban regions,Seldom,0.19428,388,2313,0.17815,0.21040
1988,30-45 y.,Urban regions,Never,0.42797,1205,2313,0.40780,0.44814
1988,30-45 y.,Rural regions,At least once per week,0.28968,168,612,0.25371,0.32565
1988,30-45 y.,Rural regions,At least once per month,0.06575,42,612,0.04610,0.08541
1988,30-45 y.,Rural regions,Seldom,0.20562,114,612,0.17357,0.23766
1988,30-45 y.,Rural regions,Never,0.42590,288,612,0.38669,0.46511
1988,46-65 y.,Urban regions,At least once per week,0.17764,370,2444,0.16249,0.19280
1988,46-65 y.,Urban regions,At least once per month,0.04352,90,2444,0.03543,0.05161
1988,46-65 y.,Urban regions,Seldom,0.08914,197,2444,0.07784,0.10044
1988,46-65 y.,Urban regions,Never,0.67305,1787,2444,0.65445,0.69165
1988,46-65 y.,Rural regions,At least once per week,0.19127,113,595,0.15964,0.22290
1988,46-65 y.,Rural regions,Seldom,0.09362,57,595,0.07019,0.11705
1988,46-65 y.,Rural regions,Never,0.65469,425,595,0.61646,0.69293
1988,66 and older,Urban regions,At least once per week,0.09042,72,735,0.06968,0.11117
1988,66 and older,Urban regions,Never,0.85150,663,735,0.82577,0.87722
1988,66 and older,Rural regions,Never,0.81104,209,209,0.75784,0.86424
1990,17-29 y.,Urban regions,At least once per week,0.42312,938,2497,0.40374,0.44250
1990,17-29 y.,Urban regions,At least once per month,0.10680,260,2497,0.09468,0.11892
1990,17-29 y.,Urban regions,Seldom,0.22588,523,2497,0.20947,0.24228
1990,17-29 y.,Urban regions,Never,0.23827,776,2497,0.22156,0.25499
1990,17-29 y.,Rural regions,At least once per week,0.31685,376,1302,0.29157,0.34213
1990,17-29 y.,Rural regions,At least once per month,0.08650,100,1302,0.07123,0.10178
1990,17-29 y.,Rural regions,Seldom,0.24483,302,1302,0.22147,0.26820
1990,17-29 y.,Rural regions,Never,0.33818,524,1302,0.31247,0.36389
1990,30-45 y.,Urban regions,At least once per week,0.33778,768,2713,0.31998,0.35558
1990,30-45 y.,Urban regions,At least once per month,0.09710,216,2713,0.08595,0.10824
1990,30-45 y.,Urban regions,Seldom,0.24231,597,2713,0.22618,0.25843
1990,30-45 y.,Urban regions,Never,0.31812,1132,2713,0.30059,0.33565
1990,30-45 y.,Rural regions,At least once per week,0.23960,275,1495,0.21796,0.26124
1990,30-45 y.,Rural regions,At least once per month,0.09058,98,1495,0.07602,0.10513
1990,30-45 y.,Rural regions,Seldom,0.23441,309,1495,0.21293,0.25589
1990,30-45 y.,Rural regions,Never,0.41937,813,1495,0.39434,0.44439
1990,46-65 y.,Urban regions,At least once per week,0.21740,492,2753,0.20199,0.23281
1990,46-65 y.,Urban regions,At least once per month,0.07089,173,2753,0.06130,0.08048
1990,46-65 y.,Urban regions,Seldom,0.16675,400,2753,0.15282,0.18068
1990,46-65 y.,Urban regions,Never,0.53590,1688,2753,0.51727,0.55453
1990,46-65 y.,Rural regions,At least once per week,0.15335,169,1414,0.13456,0.17214
1990,46-65 y.,Rural regions,At least once per month,0.05494,63,1414,0.04306,0.06683
1990,46-65 y.,Rural regions,Seldom,0.15894,181,1414,0.13987,0.17800
1990,46-65 y.,Rural regions,Never,0.61444,1001,1414,0.58906,0.63982
1990,66 and older,Urban regions,At least once per week,0.10338,96,870,0.08314,0.12363
1990,66 and older,Urban regions,Seldom,0.06051,55,870,0.04466,0.07637
1990,66 and older,Urban regions,Never,0.78713,719,870,0.75992,0.81435
1990,66 and older,Rural regions,At least once per week,0.08433,42,493,0.05977,0.10888
1990,66 and older,Rural regions,Never,0.80755,451,493,0.77271,0.84238
1992,17-29 y.,Urban regions,At least once per week,0.39588,863,2325,0.37600,0.41576
1992,17-29 y.,Urban regions,At least once per month,0.09820,225,2325,0.08610,0.11030
1992,17-29 y.,Urban regions,Seldom,0.21069,468,2325,0.19411,0.22727
1992,17-29 y.,Urban regions,Never,0.28581,769,2325,0.26744,0.30418
1992,17-29 y.,Rural regions,At least once per week,0.33860,354,1163,0.31139,0.36581
1992,17-29 y.,Rural regions,At least once per month,0.07855,103,1163,0.06308,0.09402
1992,17-29 y.,Rural regions,Seldom,0.22330,288,1163,0.19935,0.24725
1992,17-29 y.,Rural regions,Never,0.34686,418,1163,0.31949,0.37423
1992,30-45 y.,Urban regions,At least once per week,0.27360,629,2688,0.25674,0.29046
1992,30-45 y.,Urban regions,At least once per month,0.08904,192,2688,0.07827,0.09981
1992,30-45 y.,Urban regions,Seldom,0.23178,594,2688,0.21583,0.24774
1992,30-45 y.,Urban regions,Never,0.39757,1273,2688,0.37906,0.41607
1992,30-45 y.,Rural regions,At least once per week,0.19432,228,1478,0.17414,0.21450
1992,30-45 y.,Rural regions,At least once per month,0.07120,77,1478,0.05808,0.08431
1992,30-45 y.,Rural regions,Seldom,0.23967,337,1478,0.21790,0.26144
1992,30-45 y.,Rural regions,Never,0.48101,836,1478,0.45553,0.50649
1992,46-65 y.,Urban regions,At least once per week,0.18122,401,2582,0.16636,0.19608
1992,46-65 y.,Urban regions,At least once per month,0.04350,100,2582,0.03563,0.05137
1992,46-65 y.,Urban regions,Seldom,0.11253,271,2582,0.10034,0.12472
1992,46-65 y.,Urban regions,Never,0.63108,1810,2582,0.61247,0.64970
1992,46-65 y.,Rural regions,At least once per week,0.13577,157,1322,0.11730,0.15425
1992,46-65 y.,Rural regions,At least once per month,0.03793,41,1322,0.02763,0.04823
1992,46-65 y.,Rural regions,Seldom,0.12935,164,1322,0.11126,0.14745
1992,46-65 y.,Rural regions,Never,0.66697,960,1322,0.64155,0.69239
1992,66 and older,Urban regions,At least once per week,0.10128,93,844,0.08091,0.12164
1992,66 and older,Urban regions,Never,0.80297,751,844,0.77612,0.82982
1992,66 and older,Rural regions,At least once per week,0.08591,37,488,0.06102,0.11080
1992,66 and older,Rural regions,Never,0.85529,451,488,0.82404,0.88653
1994,17-29 y.,Urban regions,At least once per week,0.38941,777,2210,0.36908,0.40975
1994,17-29 y.,Urban regions,At least once per month,0.09063,214,2210,0.07866,0.10260
1994,17-29 y.,Urban regions,Seldom,0.23424,535,2210,0.21658,0.25190
1994,17-29 y.,Urban regions,Never,0.27442,684,2210,0.25581,0.29302
1994,17-29 y.,Rural regions,At least once per week,0.35314,346,1095,0.32482,0.38146
1994,17-29 y.,Rural regions,At least once per month,0.10110,109,1095,0.08323,0.11896
1994,17-29 y.,Rural regions,Seldom,0.21894,274,1095,0.19443,0.24344
1994,17-29 y.,Rural regions,Never,0.31636,366,1095,0.28880,0.34392
1994,30-45 y.,Urban regions,At least once per week,0.27940,647,2671,0.26238,0.29642
1994,30-45 y.,Urban regions,At least once per month,0.07551,197,2671,0.06549,0.08554
1994,30-45 y.,Urban regions,Seldom,0.24874,611,2671,0.23234,0.26513
1994,30-45 y.,Urban regions,Never,0.38868,1216,2671,0.37019,0.40717
1994,30-45 y.,Rural regions,At least once per week,0.19004,232,1442,0.16978,0.21030
1994,30-45 y.,Rural regions,At least once per month,0.06765,78,1442,0.05468,0.08061
1994,30-45 y.,Rural regions,Seldom,0.24675,328,1442,0.22449,0.26901
1994,30-45 y.,Rural regions,Never,0.48809,804,1442,0.46228,0.51390
1994,46-65 y.,Urban regions,At least once per week,0.18765,374,2518,0.17240,0.20291
1994,46-65 y.,Urban regions,At least once per month,0.05175,110,2518,0.04310,0.06040
1994,46-65 y.,Urban regions,Seldom,0.13428,319,2518,0.12096,0.14760
1994,46-65 y.,Urban regions,Never,0.59965,1715,2518,0.58051,0.61879
1994,46-65 y.,Rural regions,At least once per week,0.13472,148,1289,0.11608,0.15337
1994,46-65 y.,Rural regions,At least once per month,0.04177,46,1289,0.03084,0.05269
1994,46-65 y.,Rural regions,Seldom,0.12475,152,1289,0.10671,0.14280
1994,46-65 y.,Rural regions,Never,0.66413,943,1289,0.63834,0.68993
1994,66 and older,Urban regions,At least once per week,0.08479,86,888,0.06646,0.10312
1994,66 and older,Urban regions,Never,0.81577,802,888,0.79026,0.84129
1994,66 and older,Rural regions,At least once per week,0.09340,41,474,0.06718,0.11963
1994,66 and older,Rural regions,Never,0.81107,433,474,0.77579,0.84635
1995,17-29 y.,Urban regions,At least once per week,0.44282,916,2217,0.42214,0.46350
1995,17-29 y.,Urban regions,At least once per month,0.10097,230,2217,0.08843,0.11352
1995,17-29 y.,Urban regions,Seldom,0.22838,485,2217,0.21090,0.24586
1995,17-29 y.,Urban regions,Never,0.22238,586,2217,0.20506,0.23969
1995,17-29 y.,Rural regions,At least once per week,0.40882,419,1115,0.37995,0.43769
1995,17-29 y.,Rural regions,At least once per month,0.09789,116,1115,0.08044,0.11534
1995,17-29 y.,Rural regions,Seldom,0.27744,339,1115,0.25115,0.30373
1995,17-29 y.,Rural regions,Never,0.20636,241,1115,0.18259,0.23012
1995,30-45 y.,Urban regions,At least once per week,0.35158,877,2868,0.33411,0.36906
1995,30-45 y.,Urban regions,At least once per month,0.09711,235,2868,0.08627,0.10795
1995,30-45 y.,Urban regions,Seldom,0.25295,737,2868,0.23703,0.26886
1995,30-45 y.,Urban regions,Never,0.29116,1019,2868,0.27453,0.30779
1995,30-45 y.,Rural regions,At least once per week,0.30639,380,1547,0.28341,0.32937
1995,30-45 y.,Rural regions,At least once per month,0.08012,126,1547,0.06659,0.09366
1995,30-45 y.,Rural regions,Seldom,0.29923,480,1547,0.27640,0.32205
1995,30-45 y.,Rural regions,Never,0.30919,561,1547,0.28615,0.33222
1995,46-65 y.,Urban regions,At least once per week,0.24136,502,2582,0.22485,0.25787
1995,46-65 y.,Urban regions,At least once per month,0.06667,143,2582,0.05705,0.07630
1995,46-65 y.,Urban regions,Seldom,0.19472,465,2582,0.17944,0.21000
1995,46-65 y.,Urban regions,Never,0.49068,1472,2582,0.47139,0.50996
1995,46-65 y.,Rural regions,At least once per week,0.17539,207,1358,0.15516,0.19563
1995,46-65 y.,Rural regions,At least once per month,0.04988,63,1358,0.03829,0.06146
1995,46-65 y.,Rural regions,Seldom,0.23581,310,1358,0.21322,0.25840
1995,46-65 y.,Rural regions,Never,0.52748,778,1358,0.50091,0.55404
1995,66 and older,Urban regions,At least once per week,0.11792,118,966,0.09757,0.13827
1995,66 and older,Urban regions,Seldom,0.08171,79,966,0.06443,0.09899
1995,66 and older,Urban regions,Never,0.75841,769,966,0.73140,0.78541
1995,66 and older,Rural regions,At least once per week,0.10788,50,488,0.08033,0.13543
1995,66 and older,Rural regions,Seldom,0.07519,33,488,0.05177,0.09861
1995,66 and older,Rural regions,Never,0.76004,405,488,0.72212,0.79797
1996,17-29 y.,Urban regions,At least once per week,0.38258,709,2064,0.36160,0.40355
1996,17-29 y.,Urban regions,At least once per month,0.11431,242,2064,0.10058,0.12804
1996,17-29 y.,Urban regions,Seldom,0.24401,523,2064,0.22548,0.26255
1996,17-29 y.,Urban regions,Never,0.25534,590,2064,0.23653,0.27416
1996,17-29 y.,Rural regions,At least once per week,0.36859,354,1087,0.33990,0.39728
1996,17-29 y.,Rural regions,At least once per month,0.07776,101,1087,0.06183,0.09369
1996,17-29 y.,Rural regions,Seldom,0.28912,333,1087,0.26215,0.31608
1996,17-29 y.,Rural regions,Never,0.25885,299,1087,0.23280,0.28491
1996,30-45 y.,Urban regions,At least once per week,0.29609,745,2885,0.27943,0.31275
1996,30-45 y.,Urban regions,At least once per month,0.08564,239,2885,0.07543,0.09586
1996,30-45 y.,Urban regions,Seldom,0.26979,728,2885,0.25360,0.28599
1996,30-45 y.,Urban regions,Never,0.34053,1173,2885,0.32323,0.35782
1996,30-45 y.,Rural regions,At least once per week,0.24169,307,1520,0.22016,0.26322
1996,30-45 y.,Rural regions,At least once per month,0.07986,112,1520,0.06623,0.09349
1996,30-45 y.,Rural regions,Seldom,0.25603,389,1520,0.23408,0.27798
1996,30-45 y.,Rural regions,Never,0.40982,712,1520,0.38508,0.43455
1996,46-65 y.,Urban regions,At least once per week,0.22044,436,2496,0.20418,0.23671
1996,46-65 y.,Urban regions,At least once per month,0.05133,115,2496,0.04267,0.05999
1996,46-65 y.,Urban regions,Seldom,0.16307,384,2496,0.14858,0.17757
1996,46-65 y.,Urban regions,Never,0.55318,1561,2496,0.53367,0.57269
1996,46-65 y.,Rural regions,At least once per week,0.15432,178,1369,0.13517,0.17346
1996,46-65 y.,Rural regions,At least once per month,0.05735,60,1369,0.04503,0.06967
1996,46-65 y.,Rural regions,Seldom,0.17480,241,1369,0.15468,0.19493
1996,46-65 y.,Rural regions,Never,0.60088,890,1369,0.57493,0.62683
1996,66 and older,Urban regions,At least once per week,0.11062,109,1017,0.09133,0.12991
1996,66 and older,Urban regions,At least once per month,0.03730,32,1017,0.02565,0.04895
1996,66 and older,Urban regions,Seldom,0.06585,65,1017,0.05060,0.08110
1996,66 and older,Urban regions,Never,0.76689,811,1017,0.74089,0.79289
1996,66 and older,Rural regions,At least once per week,0.09711,39,460,0.07002,0.12420
1996,66 and older,Rural regions,Never,0.76925,421,460,0.73070,0.80779
1997,17-29 y.,Urban regions,At least once per week,0.40921,752,1959,0.38743,0.43098
1997,17-29 y.,Urban regions,At least once per month,0.09432,192,1959,0.08137,0.10727
1997,17-29 y.,Urban regions,Seldom,0.24609,465,1959,0.22701,0.26517
1997,17-29 y.,Urban regions,Never,0.24216,550,1959,0.22318,0.26113
1997,17-29 y.,Rural regions,At least once per week,0.34953,337,1053,0.32072,0.37835
1997,17-29 y.,Rural regions,At least once per month,0.09503,97,1053,0.07731,0.11275
1997,17-29 y.,Rural regions,Seldom,0.27329,321,1053,0.24636,0.30022
1997,17-29 y.,Rural regions,Never,0.27997,298,1053,0.25284,0.30710
1997,30-45 y.,Urban regions,At least once per week,0.30251,774,2855,0.28566,0.31936
1997,30-45 y.,Urban regions,At least once per month,0.06876,200,2855,0.05948,0.07805
1997,30-45 y.,Urban regions,Seldom,0.24848,656,2855,0.23263,0.26434
1997,30-45 y.,Urban regions,Never,0.37208,1225,2855,0.35434,0.38981
1997,30-45 y.,Rural regions,At least once per week,0.26231,315,1488,0.23996,0.28467
1997,30-45 y.,Rural regions,At least once per month,0.06587,92,1488,0.05326,0.07848
1997,30-45 y.,Rural regions,Seldom,0.24647,375,1488,0.22457,0.26838
1997,30-45 y.,Rural regions,Never,0.42341,706,1488,0.39829,0.44852
1997,46-65 y.,Urban regions,At least once per week,0.22294,444,2442,0.20643,0.23945
1997,46-65 y.,Urban regions,At least once per month,0.04606,90,2442,0.03775,0.05438
1997,46-65 y.,Urban regions,Seldom,0.14595,339,2442,0.13194,0.15995
1997,46-65 y.,Urban regions,Never,0.56818,1569,2442,0.54853,0.58783
1997,46-65 y.,Rural regions,At least once per week,0.15737,168,1362,0.13802,0.17671
1997,46-65 y.,Rural regions,At least once per month,0.05001,62,1362,0.03843,0.06159
1997,46-65 y.,Rural regions,Seldom,0.16378,228,1362,0.14412,0.18344
1997,46-65 y.,Rural regions,Never,0.61639,904,1362,0.59055,0.64222
1997,66 and older,Urban regions,At least once per week,0.11890,126,1001,0.09884,0.13896
1997,66 and older,Urban regions,Seldom,0.04632,50,1001,0.03329,0.05935
1997,66 and older,Urban regions,Never,0.76985,825,1001,0.74376,0.79594
1997,66 and older,Rural regions,At least once per week,0.10233,42,504,0.07585,0.12882
1997,66 and older,Rural regions,Seldom,0.07665,38,504,0.05340,0.09990
1997,66 and older,Rural regions,Never,0.75832,424,504,0.72090,0.79573
1998,17-29 y.,Urban regions,At least once per week,0.46480,866,2045,0.44317,0.48642
1998,17-29 y.,Urban regions,At least once per month,0.11323,227,2045,0.09950,0.12697
1998,17-29 y.,Urban regions,Seldom,0.22452,489,2045,0.20643,0.24261
1998,17-29 y.,Urban regions,Never,0.19374,463,2045,0.17660,0.21087
1998,17-29 y.,Rural regions,At least once per week,0.42649,449,1104,0.39730,0.45568
1998,17-29 y.,Rural regions,At least once per month,0.10755,119,1104,0.08927,0.12584
1998,17-29 y.,Rural regions,Seldom,0.25583,301,1104,0.23008,0.28158
1998,17-29 y.,Rural regions,Never,0.20423,235,1104,0.18044,0.22802
1998,30-45 y.,Urban regions,At least once per week,0.35673,1006,3145,0.33999,0.37348
1998,30-45 y.,Urban regions,At least once per month,0.10516,308,3145,0.09444,0.11589
1998,30-45 y.,Urban regions,Seldom,0.25285,829,3145,0.23765,0.26804
1998,30-45 y.,Urban regions,Never,0.27729,1002,3145,0.26165,0.29294
1998,30-45 y.,Rural regions,At least once per week,0.30682,442,1637,0.28448,0.32917
1998,30-45 y.,Rural regions,At least once per month,0.08213,136,1637,0.06883,0.09544
1998,30-45 y.,Rural regions,Seldom,0.30576,523,1637,0.28343,0.32808
1998,30-45 y.,Rural regions,Never,0.29228,536,1637,0.27024,0.31431
1998,46-65 y.,Urban regions,At least once per week,0.27251,646,2782,0.25596,0.28906
1998,46-65 y.,Urban regions,At least once per month,0.07477,184,2782,0.06499,0.08455
1998,46-65 y.,Urban regions,Seldom,0.18299,495,2782,0.16862,0.19736
1998,46-65 y.,Urban regions,Never,0.45917,1457,2782,0.44065,0.47769
1998,46-65 y.,Rural regions,At least once per week,0.21275,293,1574,0.19253,0.23298
1998,46-65 y.,Rural regions,At least once per month,0.05159,81,1574,0.04066,0.06252
1998,46-65 y.,Rural regions,Seldom,0.25395,389,1574,0.23244,0.27546
1998,46-65 y.,Rural regions,Never,0.47369,811,1574,0.44901,0.49836
1998,66 and older,Urban regions,At least once per week,0.14063,168,1185,0.12083,0.16043
1998,66 and older,Urban regions,Seldom,0.08856,107,1185,0.07237,0.10474
1998,66 and older,Urban regions,Never,0.73004,910,1185,0.70476,0.75533
1998,66 and older,Rural regions,At least once per week,0.11995,64,592,0.09375,0.14614
1998,66 and older,Rural regions,Seldom,0.09962,58,592,0.07548,0.12377
1998,66 and older,Rural regions,Never,0.73445,470,592,0.69884,0.77005
1999,17-29 y.,Urban regions,At least once per week,0.40301,708,1921,0.38107,0.42495
1999,17-29 y.,Urban regions,At least once per month,0.11657,219,1921,0.10222,0.13093
1999,17-29 y.,Urban regions,Seldom,0.24647,504,1921,0.22719,0.26574
1999,17-29 y.,Urban regions,Never,0.23278,490,1921,0.21387,0.25168
1999,17-29 y.,Rural regions,At least once per week,0.35520,344,1039,0.32609,0.38432
1999,17-29 y.,Rural regions,At least once per month,0.10399,107,1039,0.08542,0.12256
1999,17-29 y.,Rural regions,Seldom,0.31396,329,1039,0.28573,0.34220
1999,17-29 y.,Rural regions,Never,0.21752,259,1039,0.19242,0.24261
1999,30-45 y.,Urban regions,At least once per week,0.31780,884,3070,0.30133,0.33428
1999,30-45 y.,Urban regions,At least once per month,0.08069,255,3070,0.07106,0.09033
1999,30-45 y.,Urban regions,Seldom,0.24928,765,3070,0.23397,0.26458
1999,30-45 y.,Urban regions,Never,0.34263,1166,3070,0.32584,0.35942
1999,30-45 y.,Rural regions,At least once per week,0.27353,378,1612,0.25176,0.29530
1999,30-45 y.,Rural regions,At least once per month,0.06302,111,1612,0.05115,0.07488
1999,30-45 y.,Rural regions,Seldom,0.24795,424,1612,0.22687,0.26904
1999,30-45 y.,Rural regions,Never,0.41179,699,1612,0.38776,0.43582
1999,46-65 y.,Urban regions,At least once per week,0.23966,538,2648,0.22340,0.25593
1999,46-65 y.,Urban regions,At least once per month,0.05253,127,2648,0.04403,0.06103
1999,46-65 y.,Urban regions,Seldom,0.15645,394,2648,0.14261,0.17029
1999,46-65 y.,Urban regions,Never,0.53739,1589,2648,0.51839,0.55638
1999,46-65 y.,Rural regions,At least once per week,0.19147,247,1495,0.17152,0.21142
1999,46-65 y.,Rural regions,At least once per month,0.05085,64,1495,0.03971,0.06199
1999,46-65 y.,Rural regions,Seldom,0.18803,267,1495,0.16821,0.20784
1999,46-65 y.,Rural regions,Never,0.55997,917,1495,0.53480,0.58514
1999,66 and older,Urban regions,At least once per week,0.10257,121,1131,0.08488,0.12026
1999,66 and older,Urban regions,Seldom,0.05869,67,1131,0.04498,0.07239
1999,66 and older,Urban regions,Never,0.78939,943,1131,0.76562,0.81317
1999,66 and older,Rural regions,At least once per week,0.09527,50,559,0.07091,0.11963
1999,66 and older,Rural regions,Never,0.79240,509,559,0.75874,0.82605
2001,17-29 y.,Urban regions,At least once per week,0.41311,1068,2602,0.39419,0.43204
2001,17-29 y.,Urban regions,At least once per month,0.10197,266,2602,0.09034,0.11360
2001,17-29 y.,Urban regions,Seldom,0.20113,533,2602,0.18572,0.21653
2001,17-29 y.,Urban regions,Never,0.27829,735,2602,0.26107,0.29551
2001,17-29 y.,Rural regions,At least once per week,0.37810,541,1475,0.35334,0.40285
2001,17-29 y.,Rural regions,At least once per month,0.08610,134,1475,0.07178,0.10043
2001,17-29 y.,Rural regions,Seldom,0.23613,360,1475,0.21445,0.25782
2001,17-29 y.,Rural regions,Never,0.29479,440,1475,0.27152,0.31807
2001,30-45 y.,Urban regions,At least once per week,0.32812,1520,4821,0.31487,0.34138
2001,30-45 y.,Urban regions,At least once per month,0.08773,385,4821,0.07974,0.09571
2001,30-45 y.,Urban regions,Seldom,0.22169,1058,4821,0.20996,0.23341
2001,30-45 y.,Urban regions,Never,0.35486,1858,4821,0.34135,0.36837
2001,30-45 y.,Rural regions,At least once per week,0.29013,655,2464,0.27221,0.30805
2001,30-45 y.,Rural regions,At least once per month,0.06288,168,2464,0.05329,0.07246
2001,30-45 y.,Rural regions,Seldom,0.21056,557,2464,0.19446,0.22666
2001,30-45 y.,Rural regions,Never,0.43113,1084,2464,0.41157,0.45069
2001,46-65 y.,Urban regions,At least once per week,0.26331,1165,4564,0.25053,0.27609
2001,46-65 y.,Urban regions,At least once per month,0.05396,233,4564,0.04741,0.06052
2001,46-65 y.,Urban regions,Seldom,0.13922,639,4564,0.12918,0.14927
2001,46-65 y.,Urban regions,Never,0.52791,2527,4564,0.51343,0.54240
2001,46-65 y.,Rural regions,At least once per week,0.20897,482,2444,0.19285,0.22510
2001,46-65 y.,Rural regions,At least once per month,0.03872,95,2444,0.03107,0.04637
2001,46-65 y.,Rural regions,Seldom,0.14184,348,2444,0.12800,0.15567
2001,46-65 y.,Rural regions,Never,0.59993,1519,2444,0.58051,0.61936
2001,66 and older,Urban regions,At least once per week,0.14093,321,2178,0.12631,0.15554
2001,66 and older,Urban regions,At least once per month,0.02143,51,2178,0.01535,0.02751
2001,66 and older,Urban regions,Seldom,0.05626,126,2178,0.04658,0.06594
2001,66 and older,Urban regions,Never,0.76351,1680,2178,0.74566,0.78136
2001,66 and older,Rural regions,At least once per week,0.08613,101,1144,0.06987,0.10240
2001,66 and older,Rural regions,Seldom,0.04466,54,1144,0.03268,0.05663
2001,66 and older,Rural regions,Never,0.82576,989,1144,0.80377,0.84775
