year,age_gr,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,Never,0.56087,2705,4192,0.54584,0.57589
1990,66 and older,At least once per week,0.09749,139,1431,0.08211,0.11286
1990,66 and older,At least once per month,0.02969,35,1431,0.02089,0.03848
1990,66 and older,Seldom,0.06093,84,1431,0.04853,0.07332
1990,66 and older,Never,0.79365,1173,1431,0.77267,0.81462
1992,17-29 y.,At least once per week,0.37697,1229,3524,0.36096,0.39297
1992,17-29 y.,At least once per month,0.09100,328,3524,0.08150,0.10050
1992,17-29 y.,Seldom,0.21435,761,3524,0.20079,0.22790
1992,17-29 y.,Never,0.30706,1206,3524,0.29183,0.32230
1992,30-45 y.,At least once per week,0.24930,866,4216,0.23624,0.26236
1992,30-45 y.,At least once per month,0.08330,270,4216,0.07496,0.09164
1992,30-45 y.,Seldom,0.23419,943,4216,0.22140,0.24697
1992,30-45 y.,Never,0.42332,2137,4216,0.40840,0.43824
1992,46-65 y.,At least once per week,0.16659,561,3928,0.15493,0.17824
1992,46-65 y.,At least once per month,0.04153,141,3928,0.03529,0.04777
1992,46-65 y.,Seldom,0.11802,438,3928,0.10793,0.12812
1992,46-65 y.,Never,0.64287,2788,3928,0.62788,0.65786
1992,66 and older,At least once per week,0.09604,130,1379,0.08048,0.11159
1992,66 and older,Seldom,0.02545,40,1379,0.01713,0.03376
1992,66 and older,Never,0.82031,1209,1379,0.80004,0.84058
1994,17-29 y.,At least once per week,0.37796,1123,3305,0.36143,0.39449
1994,17-29 y.,At least once per month,0.09393,323,3305,0.08399,0.10388
1994,17-29 y.,Seldom,0.22941,809,3305,0.21507,0.24374
1994,17-29 y.,Never,0.28766,1050,3305,0.27222,0.30309
1994,30-45 y.,At least once per week,0.25268,879,4113,0.23940,0.26597
1994,30-45 y.,At least once per month,0.07316,275,4113,0.06520,0.08112
1994,30-45 y.,Seldom,0.24814,939,4113,0.23494,0.26135
1994,30-45 y.,Never,0.41840,2020,4113,0.40332,0.43348
1994,46-65 y.,At least once per week,0.17097,522,3807,0.15901,0.18293
1994,46-65 y.,At least once per month,0.04860,156,3807,0.04177,0.05544
1994,46-65 y.,Seldom,0.13127,471,3807,0.12055,0.14200
1994,46-65 y.,Never,0.61997,2658,3807,0.60455,0.63539
1994,66 and older,At least once per week,0.08754,127,1417,0.07282,0.10226
1994,66 and older,Seldom,0.04103,55,1417,0.03069,0.05136
1994,66 and older,Never,0.81427,1235,1417,0.79402,0.83453
1995,17-29 y.,At least once per week,0.43194,1335,3332,0.41511,0.44876
1995,17-29 y.,At least once per month,0.09999,346,3332,0.08980,0.11017
1995,17-29 y.,Seldom,0.24408,824,3332,0.22950,0.25867
1995,17-29 y.,Never,0.21725,827,3332,0.20324,0.23125
1995,30-45 y.,At least once per week,0.33769,1257,4415,0.32374,0.35164
1995,30-45 y.,At least once per month,0.09189,361,4415,0.08336,0.10041
1995,30-45 y.,Seldom,0.26717,1217,4415,0.25412,0.28023
1995,30-45 y.,Never,0.29670,1580,4415,0.28323,0.31018
1995,46-65 y.,At least once per week,0.22001,709,3940,0.20707,0.23295
1995,46-65 y.,At least once per month,0.06124,206,3940,0.05375,0.06872
1995,46-65 y.,Seldom,0.20802,775,3940,0.19534,0.22069
1995,46-65 y.,Never,0.50258,2250,3940,0.48697,0.51820
1995,66 and older,At least once per week,0.11477,168,1496,0.09862,0.13093
1995,66 and older,At least once per month,0.02639,42,1496,0.01826,0.03451
1995,66 and older,Seldom,0.07967,112,1496,0.06594,0.09339
1995,66 and older,Never,0.75892,1174,1496,0.73724,0.78060
1996,17-29 y.,At least once per week,0.37804,1063,3151,0.36111,0.39497
1996,17-29 y.,At least once per month,0.10245,343,3151,0.09186,0.11304
1996,17-29 y.,Seldom,0.25864,856,3151,0.24335,0.27394
1996,17-29 y.,Never,0.25648,889,3151,0.24123,0.27173
1996,30-45 y.,At least once per week,0.28011,1052,4405,0.26684,0.29337
1996,30-45 y.,At least once per month,0.08394,351,4405,0.07575,0.09213
1996,30-45 y.,Seldom,0.26575,1117,4405,0.25270,0.27880
1996,30-45 y.,Never,0.36089,1885,4405,0.34670,0.37507
1996,46-65 y.,At least once per week,0.19910,614,3865,0.18651,0.21169
1996,46-65 y.,At least once per month,0.05327,175,3865,0.04619,0.06035
1996,46-65 y.,Seldom,0.16686,625,3865,0.15510,0.17862
1996,46-65 y.,Never,0.56857,2451,3865,0.55296,0.58419
1996,66 and older,At least once per week,0.10648,148,1523,0.09099,0.12198
1996,66 and older,At least once per month,0.03677,48,1523,0.02731,0.04622
1996,66 and older,Seldom,0.06706,95,1523,0.05450,0.07963
1996,66 and older,Never,0.76761,1232,1523,0.74640,0.78883
1997,17-29 y.,At least once per week,0.38985,1089,3013,0.37243,0.40727
1997,17-29 y.,At least once per month,0.09447,289,3013,0.08402,0.10491
1997,17-29 y.,Seldom,0.25538,787,3013,0.23980,0.27095
1997,17-29 y.,Never,0.25401,848,3013,0.23847,0.26956
1997,30-45 y.,At least once per week,0.29059,1089,4343,0.27709,0.30410
1997,30-45 y.,At least once per month,0.06790,292,4343,0.06042,0.07539
1997,30-45 y.,Seldom,0.24789,1031,4343,0.23504,0.26073
1997,30-45 y.,Never,0.38730,1931,4343,0.37281,0.40179
1997,46-65 y.,At least once per week,0.20183,612,3804,0.18908,0.21459
1997,46-65 y.,At least once per month,0.04733,152,3804,0.04058,0.05408
1997,46-65 y.,Seldom,0.15169,567,3804,0.14029,0.16309
1997,46-65 y.,Never,0.58370,2473,3804,0.56803,0.59937
1997,66 and older,At least once per week,0.11380,168,1505,0.09775,0.12985
1997,66 and older,Seldom,0.05565,88,1505,0.04406,0.06723
1997,66 and older,Never,0.76631,1249,1505,0.74492,0.78769
1998,17-29 y.,At least once per week,0.45272,1315,3149,0.43533,0.47010
1998,17-29 y.,At least once per month,0.11144,346,3149,0.10045,0.12244
1998,17-29 y.,Seldom,0.23439,790,3149,0.21960,0.24919
1998,17-29 y.,Never,0.19705,698,3149,0.18315,0.21094
1998,30-45 y.,At least once per week,0.34156,1448,4782,0.32811,0.35500
1998,30-45 y.,At least once per month,0.09816,444,4782,0.08973,0.10659
1998,30-45 y.,Seldom,0.26894,1352,4782,0.25637,0.28150
1998,30-45 y.,Never,0.28185,1538,4782,0.26910,0.29460
1998,46-65 y.,At least once per week,0.25329,939,4356,0.24038,0.26621
1998,46-65 y.,At least once per month,0.06732,265,4356,0.05987,0.07476
1998,46-65 y.,Seldom,0.20581,884,4356,0.19380,0.21782
1998,46-65 y.,Never,0.46384,2268,4356,0.44903,0.47865
1998,66 and older,At least once per week,0.13422,232,1824,0.11857,0.14987
1998,66 and older,At least once per month,0.02351,47,1824,0.01655,0.03046
1998,66 and older,Seldom,0.09199,165,1824,0.07872,0.10525
1998,66 and older,Never,0.73141,1380,1824,0.71106,0.75176
1999,17-29 y.,At least once per week,0.38827,1052,2960,0.37071,0.40583
1999,17-29 y.,At least once per month,0.11269,326,2960,0.10130,0.12408
1999,17-29 y.,Seldom,0.26729,833,2960,0.25134,0.28323
1999,17-29 y.,Never,0.22807,749,2960,0.21295,0.24319
1999,30-45 y.,At least once per week,0.30427,1262,4682,0.29109,0.31745
1999,30-45 y.,At least once per month,0.07529,366,4682,0.06773,0.08285
1999,30-45 y.,Seldom,0.24887,1189,4682,0.23649,0.26126
1999,30-45 y.,Never,0.36376,1865,4682,0.34998,0.37755
1999,46-65 y.,At least once per week,0.22449,785,4143,0.21178,0.23719
1999,46-65 y.,At least once per month,0.05200,191,4143,0.04524,0.05877
1999,46-65 y.,Seldom,0.16639,661,4143,0.15505,0.17774
1999,46-65 y.,Never,0.54450,2506,4143,0.52933,0.55967
1999,66 and older,At least once per week,0.10028,171,1751,0.08621,0.11435
1999,66 and older,At least once per month,0.02155,36,1751,0.01474,0.02835
1999,66 and older,Seldom,0.05732,92,1751,0.04643,0.06821
1999,66 and older,Never,0.79034,1452,1751,0.77126,0.80941
2001,17-29 y.,At least once per week,0.40151,1609,4077,0.38646,0.41656
2001,17-29 y.,At least once per month,0.09671,400,4077,0.08764,0.10578
2001,17-29 y.,Seldom,0.21273,893,4077,0.20017,0.22530
2001,17-29 y.,Never,0.28376,1175,4077,0.26992,0.29760
2001,30-45 y.,At least once per week,0.31642,2175,7285,0.30574,0.32710
2001,30-45 y.,At least once per month,0.08007,553,7285,0.07384,0.08631
2001,30-45 y.,Seldom,0.21826,1615,7285,0.20877,0.22775
2001,30-45 y.,Never,0.37835,2942,7285,0.36721,0.38949
2001,46-65 y.,At least once per week,0.24624,1647,7008,0.23616,0.25633
2001,46-65 y.,At least once per month,0.04918,328,7008,0.04411,0.05424
2001,46-65 y.,Seldom,0.14004,987,7008,0.13192,0.14817
2001,46-65 y.,Never,0.55053,4046,7008,0.53888,0.56218
2001,66 and older,At least once per week,0.12282,422,3352,0.11171,0.13394
2001,66 and older,At least once per month,0.02266,81,3352,0.01762,0.02770
2001,66 and older,Seldom,0.05243,180,3352,0.04488,0.05998
2001,66 and older,Never,0.78408,2669,3352,0.77015,0.79801
2003,17-29 y.,At least once per week,0.44795,1860,3989,0.43252,0.46338
2003,17-29 y.,At least once per month,0.10956,440,3989,0.09987,0.11926
2003,17-29 y.,Seldom,0.21440,881,3989,0.20167,0.22714
2003,17-29 y.,Never,0.22189,808,3989,0.20900,0.23479
2003,30-45 y.,At least once per week,0.38126,2703,6892,0.36979,0.39273
2003,30-45 y.,At least once per month,0.09684,664,6892,0.08985,0.10382
2003,30-45 y.,Seldom,0.23794,1601,6892,0.22789,0.24800
2003,30-45 y.,Never,0.27764,1924,6892,0.26706,0.28821
2003,46-65 y.,At least once per week,0.31623,2552,7518,0.30572,0.32675
2003,46-65 y.,At least once per month,0.06438,503,7518,0.05883,0.06993
2003,46-65 y.,Seldom,0.19680,1478,7518,0.18782,0.20579
2003,46-65 y.,Never,0.41354,2985,7518,0.40241,0.42467
2003,66 and older,At least once per week,0.18734,713,3630,0.17465,0.20004
2003,66 and older,At least once per month,0.03209,118,3630,0.02636,0.03783
2003,66 and older,Seldom,0.08344,307,3630,0.07444,0.09244
2003,66 and older,Never,0.69024,2492,3630,0.67520,0.70529
2005,17-29 y.,At least once per week,0.42167,1680,3810,0.40599,0.43735
2005,17-29 y.,At least once per month,0.12832,467,3810,0.11770,0.13894
2005,17-29 y.,Seldom,0.23867,889,3810,0.22514,0.25221
2005,17-29 y.,Never,0.20648,774,3810,0.19363,0.21934
2005,30-45 y.,At least once per week,0.33877,2117,6050,0.32684,0.35070
2005,30-45 y.,At least once per month,0.09335,550,6050,0.08602,0.10068
2005,30-45 y.,Seldom,0.23516,1435,6050,0.22447,0.24584
2005,30-45 y.,Never,0.32533,1948,6050,0.31352,0.33714
2005,46-65 y.,At least once per week,0.28427,2211,6972,0.27369,0.29486
2005,46-65 y.,At least once per month,0.06717,457,6972,0.06130,0.07305
2005,46-65 y.,Seldom,0.17878,1275,6972,0.16979,0.18778
2005,46-65 y.,Never,0.46167,3029,6972,0.44997,0.47338
2005,66 and older,At least once per week,0.18238,743,3727,0.16998,0.19478
2005,66 and older,At least once per month,0.03447,144,3727,0.02861,0.04033
2005,66 and older,Seldom,0.06827,267,3727,0.06017,0.07637
2005,66 and older,Never,0.69904,2573,3727,0.68431,0.71376
2007,17-29 y.,At least once per week,0.38382,1471,3386,0.36744,0.40021
2007,17-29 y.,At least once per month,0.11068,410,3386,0.10011,0.12125
2007,17-29 y.,Seldom,0.20114,729,3386,0.18764,0.21465
2007,17-29 y.,Never,0.21910,776,3386,0.20517,0.23304
2007,30-45 y.,At least once per week,0.37510,2135,5694,0.36252,0.38768
2007,30-45 y.,At least once per month,0.08679,495,5694,0.07948,0.09411
2007,30-45 y.,Seldom,0.22915,1305,5694,0.21823,0.24007
2007,30-45 y.,Never,0.30524,1759,5694,0.29328,0.31721
2007,46-65 y.,At least once per week,0.32094,2469,7020,0.31002,0.33186
2007,46-65 y.,At least once per month,0.05910,455,7020,0.05358,0.06461
2007,46-65 y.,Seldom,0.18082,1243,7020,0.17181,0.18982
2007,46-65 y.,Never,0.43069,2853,7020,0.41910,0.44227
2007,66 and older,At least once per week,0.22528,1041,4290,0.21278,0.23779
2007,66 and older,At least once per month,0.02905,138,4290,0.02402,0.03407
2007,66 and older,Seldom,0.07627,352,4290,0.06833,0.08421
2007,66 and older,Never,0.65133,2759,4290,0.63707,0.66559
2008,17-29 y.,At least once per week,0.45369,1572,3137,0.43626,0.47111
2008,17-29 y.,At least once per month,0.10574,353,3137,0.09498,0.11651
2008,17-29 y.,Seldom,0.19098,639,3137,0.17722,0.20473
2008,17-29 y.,Never,0.17128,573,3137,0.15809,0.18447
2008,30-45 y.,At least once per week,0.41757,2150,5145,0.40410,0.43105
2008,30-45 y.,At least once per month,0.10154,511,5145,0.09329,0.10979
2008,30-45 y.,Seldom,0.23115,1210,5145,0.21963,0.24267
2008,30-45 y.,Never,0.24494,1274,5145,0.23319,0.25669
2008,46-65 y.,At least once per week,0.37764,2739,6663,0.36600,0.38928
2008,46-65 y.,At least once per month,0.06804,473,6663,0.06200,0.07409
2008,46-65 y.,Seldom,0.20229,1337,6663,0.19264,0.21193
2008,46-65 y.,Never,0.34443,2114,6663,0.33302,0.35584
2008,66 and older,At least once per week,0.28502,1306,4265,0.27147,0.29857
2008,66 and older,At least once per month,0.03214,142,4265,0.02685,0.03744
2008,66 and older,Seldom,0.10593,459,4265,0.09669,0.11517
2008,66 and older,Never,0.56600,2358,4265,0.55113,0.58088
2009,17-29 y.,At least once per week,0.43836,1318,2841,0.42011,0.45661
2009,17-29 y.,At least once per month,0.11027,359,2841,0.09875,0.12179
2009,17-29 y.,Seldom,0.20362,624,2841,0.18881,0.21843
2009,17-29 y.,Never,0.17603,540,2841,0.16202,0.19003
2009,30-45 y.,At least once per week,0.38641,1778,4653,0.37242,0.40040
2009,30-45 y.,At least once per month,0.11071,455,4653,0.10169,0.11973
2009,30-45 y.,Seldom,0.22339,1055,4653,0.21142,0.23536
2009,30-45 y.,Never,0.27469,1365,4653,0.26186,0.28752
2009,46-65 y.,At least once per week,0.34294,2318,6298,0.33122,0.35467
2009,46-65 y.,At least once per month,0.05722,383,6298,0.05149,0.06296
2009,46-65 y.,Seldom,0.18974,1198,6298,0.18005,0.19942
2009,46-65 y.,Never,0.40459,2399,6298,0.39247,0.41671
2009,66 and older,At least once per week,0.24521,1101,4127,0.23209,0.25834
2009,66 and older,At least once per month,0.03267,133,4127,0.02725,0.03809
2009,66 and older,Seldom,0.07821,332,4127,0.07001,0.08640
2009,66 and older,Never,0.63000,2561,4127,0.61527,0.64474
2011,17-29 y.,At least once per week,0.44343,1803,4166,0.42834,0.45852
2011,17-29 y.,At least once per month,0.08144,368,4166,0.07313,0.08975
2011,17-29 y.,Seldom,0.18794,794,4166,0.17608,0.19981
2011,17-29 y.,Never,0.21211,1201,4166,0.19969,0.22452
2011,30-45 y.,At least once per week,0.39157,3567,9912,0.38196,0.40118
2011,30-45 y.,At least once per month,0.09738,771,9912,0.09155,0.10322
2011,30-45 y.,Seldom,0.19859,1895,9912,0.19074,0.20645
2011,30-45 y.,Never,0.31007,3679,9912,0.30097,0.31918
2011,46-65 y.,At least once per week,0.35188,3435,9091,0.34207,0.36170
2011,46-65 y.,At least once per month,0.05555,528,9091,0.05084,0.06026
2011,46-65 y.,Seldom,0.17575,1511,9091,0.16792,0.18357
2011,46-65 y.,Never,0.41140,3617,9091,0.40128,0.42151
2011,66 and older,At least once per week,0.27150,1542,5089,0.25928,0.28372
2011,66 and older,At least once per month,0.02543,139,5089,0.02111,0.02976
2011,66 and older,Seldom,0.07082,383,5089,0.06377,0.07787
2011,66 and older,Never,0.61231,3025,5089,0.59893,0.62570
2013,17-29 y.,At least once per week,0.46792,2041,3555,0.45152,0.48433
2013,17-29 y.,At least once per month,0.05889,260,3555,0.05115,0.06663
2013,17-29 y.,Seldom,0.09682,480,3555,0.08710,0.10655
2013,17-29 y.,Never,0.12637,774,3555,0.11544,0.13729
2013,30-45 y.,At least once per week,0.42540,3635,7986,0.41456,0.43625
2013,30-45 y.,At least once per month,0.05259,443,7986,0.04769,0.05749
2013,30-45 y.,Seldom,0.14480,1351,7986,0.13708,0.15251
2013,30-45 y.,Never,0.21041,2557,7986,0.20147,0.21935
2013,46-65 y.,At least once per week,0.44247,4349,8949,0.43217,0.45276
2013,46-65 y.,At least once per month,0.04671,405,8949,0.04234,0.05109
2013,46-65 y.,Seldom,0.15145,1334,8949,0.14403,0.15888
2013,46-65 y.,Never,0.29966,2861,8949,0.29016,0.30915
2013,66 and older,At least once per week,0.38539,2029,4894,0.37175,0.39902
2013,66 and older,At least once per month,0.03009,140,4894,0.02530,0.03487
2013,66 and older,Seldom,0.09800,489,4894,0.08967,0.10634
2013,66 and older,Never,0.46626,2236,4894,0.45228,0.48024
2015,17-29 y.,At least once per week,0.53906,2375,4448,0.52441,0.55371
2015,17-29 y.,At least once per month,0.07561,314,4448,0.06784,0.08338
2015,17-29 y.,Seldom,0.13022,634,4448,0.12033,0.14011
2015,17-29 y.,Never,0.18555,1125,4448,0.17412,0.19698
2015,30-45 y.,At least once per week,0.43428,3260,8263,0.42359,0.44497
2015,30-45 y.,At least once per month,0.07520,521,8263,0.06952,0.08089
2015,30-45 y.,Seldom,0.16463,1339,8263,0.15663,0.17262
2015,30-45 y.,Never,0.32249,3143,8263,0.31241,0.33257
2015,46-65 y.,At least once per week,0.41745,3824,9115,0.40732,0.42757
2015,46-65 y.,At least once per month,0.05286,479,9115,0.04827,0.05746
2015,46-65 y.,Seldom,0.14763,1285,9115,0.14035,0.15491
2015,46-65 y.,Never,0.37913,3527,9115,0.36917,0.38909
2015,66 and older,At least once per week,0.34672,1773,4864,0.33335,0.36010
2015,66 and older,At least once per month,0.02552,125,4864,0.02108,0.02995
2015,66 and older,Seldom,0.08367,415,4864,0.07589,0.09146
2015,66 and older,Never,0.53252,2551,4864,0.51850,0.54655
2017,17-29 y.,At least once per week,0.53228,3003,5801,0.51944,0.54512
2017,17-29 y.,At least once per month,0.06331,388,5801,0.05705,0.06958
2017,17-29 y.,Seldom,0.12901,815,5801,0.12038,0.13764
2017,17-29 y.,Never,0.20301,1595,5801,0.19266,0.21336
2017,30-45 y.,At least once per week,0.46981,3587,9116,0.45956,0.48005
2017,30-45 y.,At least once per month,0.07486,545,9116,0.06946,0.08026
2017,30-45 y.,Seldom,0.14990,1345,9116,0.14257,0.15723
2017,30-45 y.,Never,0.30445,3639,9116,0.29501,0.31390
2017,46-65 y.,At least once per week,0.44189,4524,10550,0.43241,0.45137
2017,46-65 y.,At least once per month,0.04483,485,10550,0.04088,0.04878
2017,46-65 y.,Seldom,0.14345,1482,10550,0.13676,0.15014
2017,46-65 y.,Never,0.36760,4059,10550,0.35840,0.37680
2017,66 and older,At least once per week,0.37587,1987,4957,0.36238,0.38935
2017,66 and older,At least once per month,0.02775,145,4957,0.02318,0.03232
2017,66 and older,Seldom,0.08579,439,4957,0.07799,0.09358
2017,66 and older,Never,0.49905,2386,4957,0.48513,0.51297
2019,17-29 y.,At least once per week,0.59391,2814,4749,0.57994,0.60788
2019,17-29 y.,At least once per month,0.06592,332,4749,0.05887,0.07298
2019,17-29 y.,Seldom,0.10448,579,4749,0.09578,0.11318
2019,17-29 y.,Never,0.15908,1024,4749,0.14868,0.16949
2019,30-45 y.,At least once per week,0.54238,3773,7844,0.53135,0.55340
2019,30-45 y.,At least once per month,0.06317,447,7844,0.05779,0.06856
2019,30-45 y.,Seldom,0.15911,1224,7844,0.15102,0.16721
2019,30-45 y.,Never,0.23179,2400,7844,0.22245,0.24112
2019,46-65 y.,At least once per week,0.54465,6099,10983,0.53533,0.55396
2019,46-65 y.,At least once per month,0.03816,408,10983,0.03458,0.04175
2019,46-65 y.,Seldom,0.13497,1418,10983,0.12858,0.14136
2019,46-65 y.,Never,0.27995,3058,10983,0.27155,0.28834
2019,66 and older,At least once per week,0.45696,2582,5174,0.44338,0.47053
2019,66 and older,At least once per month,0.02853,148,5174,0.02400,0.03307
2019,66 and older,Seldom,0.11133,548,5174,0.10276,0.11990
2019,66 and older,Never,0.39531,1896,5174,0.38199,0.40863
2021,17-29 y.,At least once per week,0.60223,1781,2703,0.58378,0.62069
2021,17-29 y.,At least once per month,0.10647,312,2703,0.09484,0.11810
2021,17-29 y.,Seldom,0.11140,336,2703,0.09954,0.12326
2021,17-29 y.,Never,0.08888,274,2703,0.07815,0.09961
2021,30-45 y.,At least once per week,0.56457,2281,4146,0.54948,0.57967
2021,30-45 y.,At least once per month,0.11076,450,4146,0.10121,0.12031
2021,30-45 y.,Seldom,0.16421,698,4146,0.15293,0.17549
2021,30-45 y.,Never,0.13813,717,4146,0.12763,0.14863
2021,46-65 y.,At least once per week,0.53706,3975,6797,0.52521,0.54892
2021,46-65 y.,At least once per month,0.09237,539,6797,0.08548,0.09925
2021,46-65 y.,Seldom,0.15156,939,6797,0.14303,0.16008
2021,46-65 y.,Never,0.21420,1344,6797,0.20444,0.22395
2021,66 and older,At least once per week,0.48996,1833,3543,0.47350,0.50643
2021,66 and older,At least once per month,0.03069,139,3543,0.02501,0.03637
2021,66 and older,Seldom,0.13365,457,3543,0.12245,0.14486
2021,66 and older,Never,0.34237,1114,3543,0.32675,0.35800
