year,pgisced97,sampreg,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,East,"Yes, depending on situation",0.44922,123,266,0.38933,0.50911
2014,Post-secondary Non-tertiary Level,East,Rather not,0.27686,81,266,0.22299,0.33073
2014,Post-secondary Non-tertiary Level,East,Never,0.17721,62,266,0.13123,0.22318
2014,First Stage of Tertiary Education,West,"Yes, happily",0.03958,45,1152,0.02831,0.05084
2014,First Stage of Tertiary Education,West,"Yes, depending on situation",0.27220,331,1152,0.24649,0.29792
2014,First Stage of Tertiary Education,West,Rather not,0.33301,355,1152,0.30578,0.36023
2014,First Stage of Tertiary Education,West,Never,0.35522,421,1152,0.32757,0.38286
2014,First Stage of Tertiary Education,East,"Yes, depending on situation",0.19863,109,388,0.15888,0.23839
2014,First Stage of Tertiary Education,East,Rather not,0.33446,124,388,0.28746,0.38147
2014,First Stage of Tertiary Education,East,Never,0.41005,155,388,0.36104,0.45905
2014,Second Stage of Tertiary Education,West,"Yes, happily",0.06523,312,4656,0.05814,0.07233
2014,Second Stage of Tertiary Education,West,"Yes, depending on situation",0.39018,1720,4656,0.37617,0.40419
2014,Second Stage of Tertiary Education,West,Rather not,0.29584,1418,4656,0.28273,0.30895
2014,Second Stage of Tertiary Education,West,Never,0.24875,1206,4656,0.23633,0.26117
2014,Second Stage of Tertiary Education,East,"Yes, happily",0.07518,111,1433,0.06152,0.08884
2014,Second Stage of Tertiary Education,East,"Yes, depending on situation",0.37475,536,1433,0.34968,0.39982
2014,Second Stage of Tertiary Education,East,Rather not,0.30947,450,1433,0.28553,0.33342
2014,Second Stage of Tertiary Education,East,Never,0.24060,336,1433,0.21846,0.26274
2019,No answer / don't know,West,"Yes, happily",0.12885,42,432,0.09722,0.16048
2019,No answer / don't know,West,"Yes, depending on situation",0.30055,111,432,0.25727,0.34384
2019,No answer / don't know,West,Rather not,0.34457,137,432,0.29970,0.38944
2019,No answer / don't know,West,Never,0.22603,142,432,0.18654,0.26552
2019,No answer / don't know,East,"Yes, depending on situation",0.33659,34,34,0.17536,0.49782
2019,Pre-primary Level,West,"Yes, depending on situation",0.50358,111,203,0.43463,0.57254
2019,Pre-primary Level,West,Rather not,0.27285,92,203,0.21143,0.33428
2019,Primary Level,West,"Yes, depending on situation",0.16985,50,317,0.12845,0.21125
2019,Primary Level,West,Rather not,0.18084,61,317,0.13840,0.22327
2019,Primary Level,West,Never,0.61025,206,317,0.55648,0.66402
2019,Lower Secondary Level,West,"Yes, happily",0.03620,87,1979,0.02797,0.04443
2019,Lower Secondary Level,West,"Yes, depending on situation",0.17309,388,1979,0.15642,0.18977
2019,Lower Secondary Level,West,Rather not,0.25512,501,1979,0.23591,0.27433
2019,Lower Secondary Level,West,Never,0.53559,1003,1979,0.51361,0.55757
2019,Lower Secondary Level,East,"Yes, depending on situation",0.25686,103,337,0.21014,0.30358
2019,Lower Secondary Level,East,Rather not,0.18224,84,337,0.14096,0.22352
2019,Lower Secondary Level,East,Never,0.49887,150,337,0.44540,0.55233
2019,Upper Secondary Level,West,"Yes, happily",0.04373,362,8292,0.03933,0.04813
2019,Upper Secondary Level,West,"Yes, depending on situation",0.21852,1953,8292,0.20963,0.22742
2019,Upper Secondary Level,West,Rather not,0.29361,2347,8292,0.28381,0.30341
2019,Upper Secondary Level,West,Never,0.44414,3630,8292,0.43344,0.45483
2019,Upper Secondary Level,East,"Yes, happily",0.07419,161,2580,0.06408,0.08431
2019,Upper Secondary Level,East,"Yes, depending on situation",0.23573,628,2580,0.21935,0.25212
2019,Upper Secondary Level,East,Rather not,0.25493,647,2580,0.23810,0.27175
2019,Upper Secondary Level,East,Never,0.43515,1144,2580,0.41601,0.45428
2019,Post-secondary Non-tertiary Level,West,"Yes, happily",0.05564,95,1804,0.04506,0.06622
2019,Post-secondary Non-tertiary Level,West,"Yes, depending on situation",0.29145,520,1804,0.27047,0.31242
2019,Post-secondary Non-tertiary Level,West,Rather not,0.29821,554,1804,0.27709,0.31932
2019,Post-secondary Non-tertiary Level,West,Never,0.35470,635,1804,0.33262,0.37679
2019,Post-secondary Non-tertiary Level,East,"Yes, depending on situation",0.36871,121,297,0.31375,0.42368
2019,Post-secondary Non-tertiary Level,East,Rather not,0.30923,89,297,0.25658,0.36188
2019,Post-secondary Non-tertiary Level,East,Never,0.26636,87,297,0.21600,0.31672
2019,First Stage of Tertiary Education,West,"Yes, happily",0.04607,47,1185,0.03413,0.05801
2019,First Stage of Tertiary Education,West,"Yes, depending on situation",0.25458,327,1185,0.22977,0.27939
2019,First Stage of Tertiary Education,West,Rather not,0.30982,362,1185,0.28348,0.33616
2019,First Stage of Tertiary Education,West,Never,0.38953,449,1185,0.36175,0.41731
2019,First Stage of Tertiary Education,East,"Yes, depending on situation",0.21034,107,411,0.17089,0.24979
2019,First Stage of Tertiary Education,East,Rather not,0.28471,111,411,0.24103,0.32839
2019,First Stage of Tertiary Education,East,Never,0.42584,193,411,0.37798,0.47371
2019,Second Stage of Tertiary Education,West,"Yes, happily",0.07845,393,5243,0.07117,0.08573
2019,Second Stage of Tertiary Education,West,"Yes, depending on situation",0.34842,1888,5243,0.33552,0.36132
2019,Second Stage of Tertiary Education,West,Rather not,0.31736,1591,5243,0.30476,0.32996
2019,Second Stage of Tertiary Education,West,Never,0.25577,1371,5243,0.24396,0.26758
2019,Second Stage of Tertiary Education,East,"Yes, happily",0.08683,136,1574,0.07291,0.10074
2019,Second Stage of Tertiary Education,East,"Yes, depending on situation",0.35034,558,1574,0.32677,0.37392
2019,Second Stage of Tertiary Education,East,Rather not,0.30197,473,1574,0.27928,0.32466
2019,Second Stage of Tertiary Education,East,Never,0.26086,407,1574,0.23916,0.28256
