year,bula_h,sampreg,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Bavaria,West,"Yes, happily",0.01882,62,1408,0.01172,0.02593
2009,Bavaria,West,"Yes, depending on situation",0.10721,388,1408,0.09104,0.12338
2009,Bavaria,West,Rather not,0.18507,587,1408,0.16478,0.20536
2009,Bavaria,West,Never,0.12168,371,1408,0.10459,0.13876
2009,Berlin,West,"Yes, depending on situation",0.27081,125,196,0.20844,0.33319
2009,Berlin,West,Rather not,0.15963,71,196,0.10822,0.21103
2009,Berlin,East,"Yes, depending on situation",0.28328,113,174,0.21614,0.35043
2009,Berlin,East,Rather not,0.17218,61,174,0.11592,0.22844
2009,Brandenburg,East,"Yes, happily",0.06004,52,426,0.03745,0.08262
2009,Brandenburg,East,"Yes, depending on situation",0.29268,257,426,0.24942,0.33594
2009,Brandenburg,East,Rather not,0.13404,117,426,0.10164,0.16643
2009,Mecklenburg-Western Pomerania,East,"Yes, depending on situation",0.24924,134,195,0.18836,0.31011
2009,Mecklenburg-Western Pomerania,East,Rather not,0.14708,61,195,0.09724,0.19692
2009,Saxony,East,"Yes, happily",0.04021,44,697,0.02562,0.05481
2009,Saxony,East,"Yes, depending on situation",0.22042,373,697,0.18962,0.25121
2009,Saxony,East,Rather not,0.12961,230,697,0.10466,0.15456
2009,Saxony,East,Never,0.03178,50,697,0.01875,0.04481
2009,Saxony-Anhalt,East,"Yes, happily",0.05499,34,405,0.03276,0.07722
2009,Saxony-Anhalt,East,"Yes, depending on situation",0.25329,232,405,0.21088,0.29570
2009,Saxony-Anhalt,East,Rather not,0.10491,108,405,0.07503,0.13480
2009,Saxony-Anhalt,East,Never,0.04809,31,405,0.02723,0.06895
2009,Thuringa,East,"Yes, happily",0.04807,42,402,0.02713,0.06900
2009,Thuringa,East,"Yes, depending on situation",0.24187,217,402,0.19996,0.28379
2009,Thuringa,East,Rather not,0.09302,101,402,0.06459,0.12146
2009,Thuringa,East,Never,0.05685,42,402,0.03418,0.07951
2014,Schleswig-Holstein,West,"Yes, happily",0.05580,61,885,0.04067,0.07093
2014,Schleswig-Holstein,West,"Yes, depending on situation",0.23130,259,885,0.20350,0.25910
2014,Schleswig-Holstein,West,Rather not,0.23397,239,885,0.20606,0.26188
2014,Schleswig-Holstein,West,Never,0.29119,326,885,0.26124,0.32114
2014,Hamburg,West,"Yes, depending on situation",0.22983,137,409,0.18901,0.27065
2014,Hamburg,West,Rather not,0.27266,121,409,0.22945,0.31588
2014,Hamburg,West,Never,0.30532,151,409,0.26063,0.35001
2014,Lower Saxony,West,"Yes, happily",0.03225,120,2535,0.02537,0.03913
2014,Lower Saxony,West,"Yes, depending on situation",0.26034,815,2535,0.24326,0.27743
2014,Lower Saxony,West,Rather not,0.22455,695,2535,0.20830,0.24079
2014,Lower Saxony,West,Never,0.29531,905,2535,0.27755,0.31307
2014,Bremen,West,"Yes, depending on situation",0.29895,71,208,0.23659,0.36132
2014,Bremen,West,Rather not,0.18364,45,208,0.13090,0.23639
2014,Bremen,West,Never,0.35779,92,208,0.29249,0.42310
2014,North Rhine-Westphalia,West,"Yes, happily",0.02767,216,5492,0.02333,0.03201
2014,North Rhine-Westphalia,West,"Yes, depending on situation",0.22231,1469,5492,0.21132,0.23331
2014,North Rhine-Westphalia,West,Rather not,0.22243,1505,5492,0.21143,0.23343
2014,North Rhine-Westphalia,West,Never,0.33194,2302,5492,0.31948,0.34440
2014,Hesse,West,"Yes, happily",0.03541,86,1847,0.02698,0.04384
2014,Hesse,West,"Yes, depending on situation",0.23982,560,1847,0.22035,0.25930
2014,Hesse,West,Rather not,0.24080,570,1847,0.22130,0.26031
2014,Hesse,West,Never,0.29955,631,1847,0.27865,0.32044
2014,"Rhineland-Palatinate, Saarland",West,"Yes, happily",0.04523,64,1556,0.03490,0.05556
2014,"Rhineland-Palatinate, Saarland",West,"Yes, depending on situation",0.18658,384,1556,0.16721,0.20594
2014,"Rhineland-Palatinate, Saarland",West,Rather not,0.23839,421,1556,0.21721,0.25957
2014,"Rhineland-Palatinate, Saarland",West,Never,0.34562,687,1556,0.32198,0.36925
2014,Baden-Wuerttemberg,West,"Yes, happily",0.03072,136,3159,0.02470,0.03674
2014,Baden-Wuerttemberg,West,"Yes, depending on situation",0.19919,724,3159,0.18526,0.21312
2014,Baden-Wuerttemberg,West,Rather not,0.25177,1012,3159,0.23663,0.26690
2014,Baden-Wuerttemberg,West,Never,0.33092,1287,3159,0.31451,0.34734
2014,Bavaria,West,"Yes, happily",0.02638,156,4277,0.02157,0.03118
2014,Bavaria,West,"Yes, depending on situation",0.16573,888,4277,0.15458,0.17687
2014,Bavaria,West,Rather not,0.21960,1197,4277,0.20720,0.23201
2014,Bavaria,West,Never,0.40876,2036,4277,0.39402,0.42350
2014,Berlin,West,"Yes, happily",0.14935,93,555,0.11967,0.17903
2014,Berlin,West,"Yes, depending on situation",0.31354,216,555,0.27490,0.35217
2014,Berlin,West,Rather not,0.17967,136,555,0.14770,0.21163
2014,Berlin,West,Never,0.16112,110,555,0.13051,0.19174
2014,Berlin,East,"Yes, happily",0.11946,57,420,0.08840,0.15051
2014,Berlin,East,"Yes, depending on situation",0.35932,187,420,0.31337,0.40526
2014,Berlin,East,Rather not,0.20320,103,420,0.16467,0.24172
2014,Berlin,East,Never,0.17185,73,420,0.13572,0.20797
2014,Brandenburg,East,"Yes, happily",0.05676,68,1019,0.04255,0.07098
2014,Brandenburg,East,"Yes, depending on situation",0.24729,292,1019,0.22078,0.27379
2014,Brandenburg,East,Rather not,0.22600,271,1019,0.20031,0.25169
2014,Brandenburg,East,Never,0.32288,388,1019,0.29416,0.35160
2014,Mecklenburg-Western Pomerania,East,"Yes, happily",0.07680,44,555,0.05463,0.09897
2014,Mecklenburg-Western Pomerania,East,"Yes, depending on situation",0.21349,172,555,0.17937,0.24762
2014,Mecklenburg-Western Pomerania,East,Rather not,0.22160,136,555,0.18702,0.25619
2014,Mecklenburg-Western Pomerania,East,Never,0.33772,203,555,0.29833,0.37710
2014,Saxony,East,"Yes, happily",0.04120,77,1592,0.03143,0.05096
2014,Saxony,East,"Yes, depending on situation",0.22855,452,1592,0.20791,0.24918
2014,Saxony,East,Rather not,0.29298,517,1592,0.27062,0.31534
2014,Saxony,East,Never,0.28624,546,1592,0.26403,0.30845
2014,Saxony-Anhalt,East,"Yes, happily",0.06272,84,957,0.04735,0.07809
2014,Saxony-Anhalt,East,"Yes, depending on situation",0.24672,302,957,0.21939,0.27405
2014,Saxony-Anhalt,East,Rather not,0.20634,240,957,0.18068,0.23199
2014,Saxony-Anhalt,East,Never,0.34215,331,957,0.31207,0.37222
2014,Thuringa,East,"Yes, happily",0.04783,65,990,0.03453,0.06113
2014,Thuringa,East,"Yes, depending on situation",0.25856,315,990,0.23127,0.28585
2014,Thuringa,East,Rather not,0.19689,267,990,0.17211,0.22168
2014,Thuringa,East,Never,0.33050,343,990,0.30118,0.35982
2019,Schleswig-Holstein,West,"Yes, happily",0.04151,61,935,0.02872,0.05430
2019,Schleswig-Holstein,West,"Yes, depending on situation",0.22355,283,935,0.19683,0.25027
2019,Schleswig-Holstein,West,Rather not,0.23899,239,935,0.21164,0.26634
2019,Schleswig-Holstein,West,Never,0.27060,352,935,0.24211,0.29909
2019,Hamburg,West,"Yes, depending on situation",0.22223,140,493,0.18550,0.25897
2019,Hamburg,West,Rather not,0.21844,148,493,0.18193,0.25495
2019,Hamburg,West,Never,0.30741,205,493,0.26664,0.34818
2019,Lower Saxony,West,"Yes, happily",0.04394,119,2409,0.03575,0.05212
2019,Lower Saxony,West,"Yes, depending on situation",0.21924,697,2409,0.20271,0.23576
2019,Lower Saxony,West,Rather not,0.23580,682,2409,0.21885,0.25276
2019,Lower Saxony,West,Never,0.29740,911,2409,0.27914,0.31566
2019,Bremen,West,"Yes, depending on situation",0.28315,70,198,0.22023,0.34606
2019,Bremen,West,Rather not,0.20997,50,198,0.15309,0.26684
2019,Bremen,West,Never,0.28663,78,198,0.22349,0.34978
2019,North Rhine-Westphalia,West,"Yes, happily",0.04611,269,5294,0.04046,0.05176
2019,North Rhine-Westphalia,West,"Yes, depending on situation",0.21451,1431,5294,0.20345,0.22557
2019,North Rhine-Westphalia,West,Rather not,0.23233,1526,5294,0.22095,0.24371
2019,North Rhine-Westphalia,West,Never,0.32754,2068,5294,0.31489,0.34018
2019,Hesse,West,"Yes, happily",0.03212,84,1667,0.02365,0.04059
2019,Hesse,West,"Yes, depending on situation",0.23988,545,1667,0.21937,0.26038
2019,Hesse,West,Rather not,0.24063,491,1667,0.22011,0.26116
2019,Hesse,West,Never,0.30048,547,1667,0.27846,0.32249
2019,"Rhineland-Palatinate, Saarland",West,"Yes, happily",0.03951,73,1363,0.02916,0.04985
2019,"Rhineland-Palatinate, Saarland",West,"Yes, depending on situation",0.19732,357,1363,0.17618,0.21845
2019,"Rhineland-Palatinate, Saarland",West,Rather not,0.22891,392,1363,0.20660,0.25122
2019,"Rhineland-Palatinate, Saarland",West,Never,0.32447,541,1363,0.29960,0.34933
2019,Baden-Wuerttemberg,West,"Yes, happily",0.04164,151,2732,0.03415,0.04914
2019,Baden-Wuerttemberg,West,"Yes, depending on situation",0.17888,705,2732,0.16451,0.19325
2019,Baden-Wuerttemberg,West,Rather not,0.26717,874,2732,0.25058,0.28377
2019,Baden-Wuerttemberg,West,Never,0.31499,1002,2732,0.29757,0.33241
2019,Bavaria,West,"Yes, happily",0.03498,169,3838,0.02917,0.04079
2019,Bavaria,West,"Yes, depending on situation",0.16119,884,3838,0.14955,0.17282
2019,Bavaria,West,Rather not,0.22486,1113,3838,0.21165,0.23807
2019,Bavaria,West,Never,0.36836,1672,3838,0.35310,0.38363
2019,Berlin,West,"Yes, happily",0.13813,101,556,0.10942,0.16684
2019,Berlin,West,"Yes, depending on situation",0.32296,236,556,0.28405,0.36186
2019,Berlin,West,Rather not,0.21955,130,556,0.18511,0.25399
2019,Berlin,West,Never,0.13631,89,556,0.10777,0.16486
2019,Berlin,East,"Yes, happily",0.15088,61,374,0.11456,0.18721
2019,Berlin,East,"Yes, depending on situation",0.30227,152,374,0.25566,0.34887
2019,Berlin,East,Rather not,0.18196,81,374,0.14281,0.22112
2019,Berlin,East,Never,0.21543,80,374,0.17371,0.25715
2019,Brandenburg,East,"Yes, happily",0.05627,81,1098,0.04264,0.06991
2019,Brandenburg,East,"Yes, depending on situation",0.20696,318,1098,0.18298,0.23093
2019,Brandenburg,East,Rather not,0.21638,278,1098,0.19202,0.24075
2019,Brandenburg,East,Never,0.32488,421,1098,0.29717,0.35259
2019,Mecklenburg-Western Pomerania,East,"Yes, happily",0.07960,50,606,0.05803,0.10116
2019,Mecklenburg-Western Pomerania,East,"Yes, depending on situation",0.25514,185,606,0.22040,0.28988
2019,Mecklenburg-Western Pomerania,East,Rather not,0.22740,163,606,0.19400,0.26080
2019,Mecklenburg-Western Pomerania,East,Never,0.26313,208,606,0.22804,0.29822
2019,Saxony,East,"Yes, happily",0.04956,89,1612,0.03897,0.06016
2019,Saxony,East,"Yes, depending on situation",0.18289,405,1612,0.16401,0.20176
2019,Saxony,East,Rather not,0.25937,470,1612,0.23797,0.28077
2019,Saxony,East,Never,0.35101,648,1612,0.32770,0.37432
2019,Saxony-Anhalt,East,"Yes, happily",0.06523,64,873,0.04884,0.08162
2019,Saxony-Anhalt,East,"Yes, depending on situation",0.25431,274,873,0.22541,0.28322
2019,Saxony-Anhalt,East,Rather not,0.19830,221,873,0.17184,0.22476
2019,Saxony-Anhalt,East,Never,0.31263,314,873,0.28187,0.34340
2019,Thuringa,East,"Yes, happily",0.06998,70,913,0.05343,0.08654
2019,Thuringa,East,"Yes, depending on situation",0.24076,256,913,0.21301,0.26851
2019,Thuringa,East,Rather not,0.18582,234,913,0.16058,0.21106
2019,Thuringa,East,Never,0.33589,353,913,0.30524,0.36655
