year,bula_h,migback,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,"Rhineland-Palatinate, Saarland",No migration background,"Yes, depending on situation",0.35947,169,436,0.31437,0.40456
2009,"Rhineland-Palatinate, Saarland",No migration background,Rather not,0.35985,169,436,0.31475,0.40495
2009,"Rhineland-Palatinate, Saarland",No migration background,Never,0.21997,98,436,0.18104,0.25889
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.38283,31,31,0.20889,0.55677
2009,Baden-Wuerttemberg,No migration background,"Yes, happily",0.04468,41,864,0.03089,0.05846
2009,Baden-Wuerttemberg,No migration background,"Yes, depending on situation",0.35200,305,864,0.32014,0.38387
2009,Baden-Wuerttemberg,No migration background,Rather not,0.42216,363,864,0.38920,0.45511
2009,Baden-Wuerttemberg,No migration background,Never,0.18116,155,864,0.15546,0.20686
2009,Baden-Wuerttemberg,Direct migration background,"Yes, depending on situation",0.17930,41,183,0.12357,0.23503
2009,Baden-Wuerttemberg,Direct migration background,Rather not,0.35590,62,183,0.28634,0.42546
2009,Baden-Wuerttemberg,Direct migration background,Never,0.44320,80,183,0.37103,0.51537
2009,Baden-Wuerttemberg,Indirect migration background,"Yes, depending on situation",0.22168,31,112,0.14441,0.29896
2009,Baden-Wuerttemberg,Indirect migration background,Rather not,0.40252,39,112,0.31129,0.49375
2009,Baden-Wuerttemberg,Indirect migration background,Never,0.36923,42,112,0.27945,0.45901
2009,Bavaria,No migration background,"Yes, happily",0.04928,57,1188,0.03697,0.06159
2009,Bavaria,No migration background,"Yes, depending on situation",0.26955,347,1188,0.24431,0.29479
2009,Bavaria,No migration background,Rather not,0.41192,490,1188,0.38392,0.43992
2009,Bavaria,No migration background,Never,0.26925,294,1188,0.24402,0.29448
2009,Bavaria,Direct migration background,Rather not,0.50425,69,127,0.41695,0.59155
2009,Bavaria,Direct migration background,Never,0.37527,58,127,0.29073,0.45982
2009,Berlin,No migration background,"Yes, happily",0.10784,36,404,0.07756,0.13812
2009,Berlin,No migration background,"Yes, depending on situation",0.50923,221,404,0.46042,0.55804
2009,Berlin,No migration background,Rather not,0.28297,111,404,0.23899,0.32695
2009,Berlin,No migration background,Never,0.09996,36,404,0.07067,0.12925
2009,Brandenburg,No migration background,"Yes, happily",0.10439,46,409,0.07472,0.13407
2009,Brandenburg,No migration background,"Yes, depending on situation",0.56759,248,409,0.51951,0.61566
2009,Brandenburg,No migration background,Rather not,0.26830,115,409,0.22531,0.31130
2009,Mecklenburg-Western Pomerania,No migration background,"Yes, depending on situation",0.53736,131,192,0.46665,0.60807
2009,Mecklenburg-Western Pomerania,No migration background,Rather not,0.32638,61,192,0.25988,0.39288
2009,Saxony,No migration background,"Yes, happily",0.09602,43,680,0.07386,0.11818
2009,Saxony,No migration background,"Yes, depending on situation",0.51958,364,680,0.48200,0.55716
2009,Saxony,No migration background,Rather not,0.30749,224,680,0.27278,0.34220
2009,Saxony,No migration background,Never,0.07691,49,680,0.05687,0.09695
2009,Saxony-Anhalt,No migration background,"Yes, happily",0.12087,34,396,0.08873,0.15302
2009,Saxony-Anhalt,No migration background,"Yes, depending on situation",0.54543,225,396,0.49632,0.59453
2009,Saxony-Anhalt,No migration background,Rather not,0.22799,106,396,0.18661,0.26936
2009,Saxony-Anhalt,No migration background,Never,0.10571,31,396,0.07539,0.13604
2009,Thuringa,No migration background,"Yes, happily",0.10853,40,392,0.07769,0.13936
2009,Thuringa,No migration background,"Yes, depending on situation",0.55263,212,392,0.50335,0.60192
2009,Thuringa,No migration background,Rather not,0.20671,98,392,0.16657,0.24685
2009,Thuringa,No migration background,Never,0.13213,42,392,0.09857,0.16570
2014,Schleswig-Holstein,No migration background,"Yes, happily",0.05672,38,663,0.03910,0.07434
2014,Schleswig-Holstein,No migration background,"Yes, depending on situation",0.29667,204,663,0.26187,0.33146
2014,Schleswig-Holstein,No migration background,Rather not,0.29569,181,663,0.26093,0.33045
2014,Schleswig-Holstein,No migration background,Never,0.35093,240,663,0.31457,0.38728
2014,Schleswig-Holstein,Direct migration background,"Yes, depending on situation",0.23044,45,161,0.16519,0.29570
2014,Schleswig-Holstein,Direct migration background,Rather not,0.25682,47,161,0.18912,0.32451
2014,Schleswig-Holstein,Direct migration background,Never,0.42629,69,161,0.34966,0.50291
2014,Hamburg,No migration background,"Yes, depending on situation",0.27884,95,271,0.22535,0.33233
2014,Hamburg,No migration background,Rather not,0.32980,82,271,0.27372,0.38587
2014,Hamburg,No migration background,Never,0.35531,94,271,0.29822,0.41240
2014,Hamburg,Direct migration background,"Yes, depending on situation",0.23632,32,80,0.14264,0.33000
2014,Hamburg,Direct migration background,Never,0.42400,48,80,0.31503,0.53298
2014,Lower Saxony,No migration background,"Yes, happily",0.03989,99,1935,0.03117,0.04861
2014,Lower Saxony,No migration background,"Yes, depending on situation",0.32890,642,1935,0.30796,0.34984
2014,Lower Saxony,No migration background,Rather not,0.27351,540,1935,0.25364,0.29337
2014,Lower Saxony,No migration background,Never,0.35770,654,1935,0.33634,0.37906
2014,Lower Saxony,Direct migration background,"Yes, depending on situation",0.26462,133,476,0.22495,0.30429
2014,Lower Saxony,Direct migration background,Rather not,0.28573,128,476,0.24510,0.32635
2014,Lower Saxony,Direct migration background,Never,0.41820,215,476,0.37384,0.46256
2014,Lower Saxony,Indirect migration background,"Yes, depending on situation",0.32497,40,76,0.21897,0.43097
2014,Lower Saxony,Indirect migration background,Never,0.27568,36,76,0.17454,0.37681
2014,Bremen,No migration background,"Yes, depending on situation",0.35492,47,100,0.26067,0.44918
2014,Bremen,No migration background,Never,0.39144,53,100,0.29530,0.48758
2014,Bremen,Direct migration background,Never,0.59468,36,36,0.43202,0.75733
2014,North Rhine-Westphalia,No migration background,"Yes, happily",0.03413,140,3651,0.02824,0.04002
2014,North Rhine-Westphalia,No migration background,"Yes, depending on situation",0.28892,1046,3651,0.27422,0.30363
2014,North Rhine-Westphalia,No migration background,Rather not,0.28765,1046,3651,0.27296,0.30233
2014,North Rhine-Westphalia,No migration background,Never,0.38930,1419,3651,0.37348,0.40512
2014,North Rhine-Westphalia,Direct migration background,"Yes, happily",0.02410,46,1355,0.01593,0.03227
2014,North Rhine-Westphalia,Direct migration background,"Yes, depending on situation",0.22537,305,1355,0.20312,0.24763
2014,North Rhine-Westphalia,Direct migration background,Rather not,0.22435,325,1355,0.20213,0.24657
2014,North Rhine-Westphalia,Direct migration background,Never,0.52617,679,1355,0.49958,0.55277
2014,North Rhine-Westphalia,Indirect migration background,"Yes, depending on situation",0.26068,118,456,0.22034,0.30102
2014,North Rhine-Westphalia,Indirect migration background,Rather not,0.28166,134,456,0.24033,0.32300
2014,North Rhine-Westphalia,Indirect migration background,Never,0.39164,204,456,0.34679,0.43649
2014,Hesse,No migration background,"Yes, happily",0.03466,57,1229,0.02443,0.04489
2014,Hesse,No migration background,"Yes, depending on situation",0.32574,418,1229,0.29953,0.35196
2014,Hesse,No migration background,Rather not,0.28632,369,1229,0.26103,0.31160
2014,Hesse,No migration background,Never,0.35328,385,1229,0.32654,0.38001
2014,Hesse,Direct migration background,"Yes, depending on situation",0.18614,98,441,0.14977,0.22251
2014,Hesse,Direct migration background,Rather not,0.31450,150,441,0.27111,0.35788
2014,Hesse,Direct migration background,Never,0.45174,193,441,0.40524,0.49825
2014,Hesse,Indirect migration background,"Yes, depending on situation",0.25125,44,148,0.18114,0.32137
2014,Hesse,Indirect migration background,Rather not,0.33875,51,148,0.26224,0.41526
2014,Hesse,Indirect migration background,Never,0.28280,53,148,0.20999,0.35560
2014,"Rhineland-Palatinate, Saarland",No migration background,"Yes, happily",0.06102,49,1065,0.04664,0.07541
2014,"Rhineland-Palatinate, Saarland",No migration background,"Yes, depending on situation",0.22809,264,1065,0.20288,0.25330
2014,"Rhineland-Palatinate, Saarland",No migration background,Rather not,0.29360,280,1065,0.26624,0.32097
2014,"Rhineland-Palatinate, Saarland",No migration background,Never,0.41728,472,1065,0.38765,0.44691
2014,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, depending on situation",0.21836,92,362,0.17575,0.26098
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Rather not,0.29346,101,362,0.24649,0.34043
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.44360,169,362,0.39235,0.49485
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Rather not,0.27576,40,86,0.18075,0.37076
2014,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,0.44441,46,86,0.33877,0.55005
2014,Baden-Wuerttemberg,No migration background,"Yes, happily",0.04044,88,2102,0.03202,0.04886
2014,Baden-Wuerttemberg,No migration background,"Yes, depending on situation",0.25371,542,2102,0.23510,0.27231
2014,Baden-Wuerttemberg,No migration background,Rather not,0.32016,705,2102,0.30021,0.34011
2014,Baden-Wuerttemberg,No migration background,Never,0.38569,767,2102,0.36488,0.40651
2014,Baden-Wuerttemberg,Direct migration background,"Yes, happily",0.02509,34,762,0.01398,0.03621
2014,Baden-Wuerttemberg,Direct migration background,"Yes, depending on situation",0.22338,119,762,0.19379,0.25298
2014,Baden-Wuerttemberg,Direct migration background,Rather not,0.27412,221,762,0.24243,0.30581
2014,Baden-Wuerttemberg,Direct migration background,Never,0.47740,388,762,0.44191,0.51289
2014,Baden-Wuerttemberg,Indirect migration background,"Yes, depending on situation",0.22089,63,281,0.17230,0.26948
2014,Baden-Wuerttemberg,Indirect migration background,Rather not,0.30935,86,281,0.25521,0.36350
2014,Baden-Wuerttemberg,Indirect migration background,Never,0.42112,132,281,0.36329,0.47895
2014,Bavaria,No migration background,"Yes, happily",0.03465,115,3117,0.02822,0.04107
2014,Bavaria,No migration background,"Yes, depending on situation",0.20432,667,3117,0.19017,0.21848
2014,Bavaria,No migration background,Rather not,0.26861,905,3117,0.25305,0.28417
2014,Bavaria,No migration background,Never,0.49242,1430,3117,0.47487,0.50997
2014,Bavaria,Direct migration background,"Yes, depending on situation",0.15199,153,860,0.12798,0.17600
2014,Bavaria,Direct migration background,Rather not,0.25505,210,860,0.22590,0.28420
2014,Bavaria,Direct migration background,Never,0.57487,497,860,0.54181,0.60793
2014,Bavaria,Indirect migration background,"Yes, depending on situation",0.31667,68,259,0.25990,0.37343
2014,Bavaria,Indirect migration background,Rather not,0.29124,82,259,0.23580,0.34668
2014,Bavaria,Indirect migration background,Never,0.35456,109,259,0.29619,0.41293
2014,Berlin,No migration background,"Yes, happily",0.16536,119,782,0.13931,0.19142
2014,Berlin,No migration background,"Yes, depending on situation",0.40583,329,782,0.37139,0.44027
2014,Berlin,No migration background,Rather not,0.22786,190,782,0.19844,0.25728
2014,Berlin,No migration background,Never,0.20095,144,782,0.17285,0.22905
2014,Berlin,Direct migration background,"Yes, depending on situation",0.43692,53,87,0.33209,0.54175
2014,Berlin,Direct migration background,Rather not,0.19887,34,87,0.11451,0.28323
2014,Brandenburg,No migration background,"Yes, happily",0.06597,56,905,0.04979,0.08215
2014,Brandenburg,No migration background,"Yes, depending on situation",0.28859,262,905,0.25906,0.31813
2014,Brandenburg,No migration background,Rather not,0.26615,244,905,0.23734,0.29495
2014,Brandenburg,No migration background,Never,0.37929,343,905,0.34766,0.41092
2014,Brandenburg,Direct migration background,Never,0.40585,44,44,0.25908,0.55263
2014,Mecklenburg-Western Pomerania,No migration background,"Yes, happily",0.09276,41,525,0.06792,0.11760
2014,Mecklenburg-Western Pomerania,No migration background,"Yes, depending on situation",0.23975,156,525,0.20320,0.27631
2014,Mecklenburg-Western Pomerania,No migration background,Rather not,0.26743,132,525,0.22954,0.30533
2014,Mecklenburg-Western Pomerania,No migration background,Never,0.40005,196,525,0.35811,0.44200
2014,Saxony,No migration background,"Yes, happily",0.04557,60,1484,0.03496,0.05619
2014,Saxony,No migration background,"Yes, depending on situation",0.26703,418,1484,0.24451,0.28955
2014,Saxony,No migration background,Rather not,0.34606,485,1484,0.32185,0.37027
2014,Saxony,No migration background,Never,0.34134,521,1484,0.31721,0.36547
2014,Saxony-Anhalt,No migration background,"Yes, happily",0.05878,56,866,0.04310,0.07445
2014,Saxony-Anhalt,No migration background,"Yes, depending on situation",0.29327,278,866,0.26293,0.32361
2014,Saxony-Anhalt,No migration background,Rather not,0.24192,224,866,0.21338,0.27046
2014,Saxony-Anhalt,No migration background,Never,0.40603,308,866,0.37330,0.43876
2014,Thuringa,No migration background,"Yes, happily",0.05644,55,927,0.04158,0.07131
2014,Thuringa,No migration background,"Yes, depending on situation",0.29921,292,927,0.26972,0.32870
2014,Thuringa,No migration background,Rather not,0.24318,255,927,0.21554,0.27081
2014,Thuringa,No migration background,Never,0.40117,325,927,0.36960,0.43274
2019,Schleswig-Holstein,No migration background,"Yes, happily",0.05938,52,760,0.04257,0.07620
2019,Schleswig-Holstein,No migration background,"Yes, depending on situation",0.28758,239,760,0.25538,0.31979
2019,Schleswig-Holstein,No migration background,Rather not,0.30050,189,760,0.26788,0.33312
2019,Schleswig-Holstein,No migration background,Never,0.35253,280,760,0.31855,0.38652
2019,Schleswig-Holstein,Direct migration background,"Yes, depending on situation",0.29494,31,121,0.21335,0.37653
2019,Schleswig-Holstein,Direct migration background,Rather not,0.34991,36,121,0.26457,0.43524
2019,Schleswig-Holstein,Direct migration background,Never,0.33313,54,121,0.24879,0.41746
2019,Hamburg,No migration background,"Yes, depending on situation",0.30476,105,345,0.25611,0.35340
2019,Hamburg,No migration background,Rather not,0.27212,104,345,0.22509,0.31915
2019,Hamburg,No migration background,Never,0.35471,136,345,0.30415,0.40527
2019,Hamburg,Direct migration background,Never,0.58157,50,50,0.44345,0.71970
2019,Lower Saxony,No migration background,"Yes, happily",0.06165,107,1919,0.05089,0.07242
2019,Lower Saxony,No migration background,"Yes, depending on situation",0.26801,573,1919,0.24819,0.28783
2019,Lower Saxony,No migration background,Rather not,0.29765,549,1919,0.27718,0.31811
2019,Lower Saxony,No migration background,Never,0.37269,690,1919,0.35105,0.39433
2019,Lower Saxony,Direct migration background,"Yes, depending on situation",0.27327,85,364,0.22742,0.31911
2019,Lower Saxony,Direct migration background,Rather not,0.29091,101,364,0.24419,0.33763
2019,Lower Saxony,Direct migration background,Never,0.41364,178,364,0.36298,0.46431
2019,Lower Saxony,Indirect migration background,"Yes, depending on situation",0.43195,39,114,0.34062,0.52329
2019,Lower Saxony,Indirect migration background,Rather not,0.28166,32,114,0.19872,0.36459
2019,Lower Saxony,Indirect migration background,Never,0.25268,43,114,0.17255,0.33280
2019,Bremen,No migration background,"Yes, depending on situation",0.39343,56,104,0.29908,0.48777
2019,Bremen,No migration background,Never,0.33543,48,104,0.24425,0.42661
2019,North Rhine-Westphalia,No migration background,"Yes, happily",0.05789,195,3746,0.05041,0.06537
2019,North Rhine-Westphalia,No migration background,"Yes, depending on situation",0.27969,1101,3746,0.26531,0.29406
2019,North Rhine-Westphalia,No migration background,Rather not,0.29523,1123,3746,0.28062,0.30984
2019,North Rhine-Westphalia,No migration background,Never,0.36719,1327,3746,0.35175,0.38263
2019,North Rhine-Westphalia,Direct migration background,"Yes, happily",0.05257,50,1078,0.03924,0.06589
2019,North Rhine-Westphalia,Direct migration background,"Yes, depending on situation",0.18891,209,1078,0.16553,0.21229
2019,North Rhine-Westphalia,Direct migration background,Rather not,0.22697,265,1078,0.20196,0.25199
2019,North Rhine-Westphalia,Direct migration background,Never,0.53155,554,1078,0.50175,0.56135
2019,North Rhine-Westphalia,Indirect migration background,"Yes, depending on situation",0.28111,121,446,0.23934,0.32288
2019,North Rhine-Westphalia,Indirect migration background,Rather not,0.31633,138,446,0.27313,0.35954
2019,North Rhine-Westphalia,Indirect migration background,Never,0.35217,187,446,0.30779,0.39655
2019,Hesse,No migration background,"Yes, happily",0.04842,73,1250,0.03651,0.06032
2019,Hesse,No migration background,"Yes, depending on situation",0.33324,441,1250,0.30710,0.35938
2019,Hesse,No migration background,Rather not,0.29899,367,1250,0.27360,0.32438
2019,Hesse,No migration background,Never,0.31936,369,1250,0.29350,0.34522
2019,Hesse,Direct migration background,"Yes, depending on situation",0.18646,68,284,0.14108,0.23184
2019,Hesse,Direct migration background,Rather not,0.29070,92,284,0.23780,0.34361
2019,Hesse,Direct migration background,Never,0.50208,124,284,0.44383,0.56033
2019,Hesse,Indirect migration background,"Yes, depending on situation",0.18933,36,122,0.11952,0.25913
2019,Hesse,Indirect migration background,Rather not,0.28009,32,122,0.20008,0.36010
2019,Hesse,Indirect migration background,Never,0.53005,54,122,0.44112,0.61898
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, happily",0.05319,56,982,0.03914,0.06723
2019,"Rhineland-Palatinate, Saarland",No migration background,"Yes, depending on situation",0.25479,274,982,0.22753,0.28206
2019,"Rhineland-Palatinate, Saarland",No migration background,Rather not,0.27415,270,982,0.24624,0.30207
2019,"Rhineland-Palatinate, Saarland",No migration background,Never,0.41787,382,982,0.38700,0.44873
2019,"Rhineland-Palatinate, Saarland",Direct migration background,"Yes, depending on situation",0.23974,57,280,0.18965,0.28984
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Rather not,0.33066,96,280,0.27545,0.38586
2019,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.38725,127,280,0.33009,0.44441
2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,0.39009,32,32,0.21838,0.56180
2019,Baden-Wuerttemberg,No migration background,"Yes, happily",0.04898,121,1988,0.03949,0.05847
2019,Baden-Wuerttemberg,No migration background,"Yes, depending on situation",0.24593,556,1988,0.22700,0.26487
2019,Baden-Wuerttemberg,No migration background,Rather not,0.33455,652,1988,0.31380,0.35529
2019,Baden-Wuerttemberg,No migration background,Never,0.37054,659,1988,0.34931,0.39178
2019,Baden-Wuerttemberg,Direct migration background,"Yes, depending on situation",0.16421,105,499,0.13168,0.19675
2019,Baden-Wuerttemberg,Direct migration background,Rather not,0.27586,137,499,0.23661,0.31512
2019,Baden-Wuerttemberg,Direct migration background,Never,0.50176,257,499,0.45785,0.54568
2019,Baden-Wuerttemberg,Indirect migration background,"Yes, depending on situation",0.15260,44,215,0.10442,0.20078
2019,Baden-Wuerttemberg,Indirect migration background,Rather not,0.44056,85,215,0.37405,0.50708
2019,Baden-Wuerttemberg,Indirect migration background,Never,0.34378,86,215,0.28014,0.40742
2019,Bavaria,No migration background,"Yes, happily",0.04270,125,2942,0.03539,0.05001
2019,Bavaria,No migration background,"Yes, depending on situation",0.20554,705,2942,0.19094,0.22015
2019,Bavaria,No migration background,Rather not,0.28756,876,2942,0.27120,0.30392
2019,Bavaria,No migration background,Never,0.46420,1236,2942,0.44618,0.48222
2019,Bavaria,Direct migration background,"Yes, depending on situation",0.19242,126,631,0.16164,0.22320
2019,Bavaria,Direct migration background,Rather not,0.24690,158,631,0.21323,0.28057
2019,Bavaria,Direct migration background,Never,0.51609,347,631,0.47706,0.55511
2019,Bavaria,Indirect migration background,"Yes, depending on situation",0.21927,53,221,0.16460,0.27395
2019,Bavaria,Indirect migration background,Rather not,0.35443,79,221,0.29122,0.41764
2019,Bavaria,Indirect migration background,Never,0.36244,89,221,0.29892,0.42596
2019,Berlin,No migration background,"Yes, happily",0.16711,141,804,0.14130,0.19291
2019,Berlin,No migration background,"Yes, depending on situation",0.40851,351,804,0.37451,0.44251
2019,Berlin,No migration background,Rather not,0.22868,169,804,0.19963,0.25773
2019,Berlin,No migration background,Never,0.19570,143,804,0.16826,0.22314
2019,Berlin,Direct migration background,"Yes, depending on situation",0.30324,52,91,0.20827,0.39821
2019,Berlin,Direct migration background,Rather not,0.35555,39,91,0.25665,0.45445
2019,Brandenburg,No migration background,"Yes, happily",0.05596,62,999,0.04170,0.07022
2019,Brandenburg,No migration background,"Yes, depending on situation",0.26369,294,999,0.23635,0.29103
2019,Brandenburg,No migration background,Rather not,0.27033,255,999,0.24277,0.29788
2019,Brandenburg,No migration background,Never,0.41003,388,999,0.37951,0.44054
2019,Mecklenburg-Western Pomerania,No migration background,"Yes, happily",0.09596,43,576,0.07188,0.12003
2019,Mecklenburg-Western Pomerania,No migration background,"Yes, depending on situation",0.30721,174,576,0.26950,0.34492
2019,Mecklenburg-Western Pomerania,No migration background,Rather not,0.27601,156,576,0.23947,0.31255
2019,Mecklenburg-Western Pomerania,No migration background,Never,0.32082,203,576,0.28267,0.35897
2019,Saxony,No migration background,"Yes, happily",0.06001,80,1512,0.04803,0.07198
2019,Saxony,No migration background,"Yes, depending on situation",0.21236,378,1512,0.19174,0.23299
2019,Saxony,No migration background,Rather not,0.30790,437,1512,0.28462,0.33117
2019,Saxony,No migration background,Never,0.41973,617,1512,0.39485,0.44462
2019,Saxony-Anhalt,No migration background,"Yes, happily",0.07531,55,816,0.05719,0.09342
2019,Saxony-Anhalt,No migration background,"Yes, depending on situation",0.30100,249,816,0.26951,0.33250
2019,Saxony-Anhalt,No migration background,Rather not,0.23662,208,816,0.20744,0.26580
2019,Saxony-Anhalt,No migration background,Never,0.38707,304,816,0.35363,0.42051
2019,Thuringa,No migration background,"Yes, happily",0.07718,55,843,0.05916,0.09521
2019,Thuringa,No migration background,"Yes, depending on situation",0.28703,238,843,0.25648,0.31759
2019,Thuringa,No migration background,Rather not,0.22418,220,843,0.19601,0.25235
2019,Thuringa,No migration background,Never,0.41160,330,843,0.37836,0.44484
