year,age_gr,pgisced97,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,Upper Secondary Level,"Yes, depending on situation",0.38887,593,1673,0.36550,0.41224
2014,17-29 y.,Upper Secondary Level,Rather not,0.28615,486,1673,0.26449,0.30782
2014,17-29 y.,Upper Secondary Level,Never,0.23493,443,1673,0.21461,0.25525
2014,17-29 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.34919,89,223,0.28648,0.41190
2014,17-29 y.,Post-secondary Non-tertiary Level,Rather not,0.31519,74,223,0.25408,0.37631
2014,17-29 y.,Post-secondary Non-tertiary Level,Never,0.23067,60,223,0.17525,0.28608
2014,17-29 y.,Second Stage of Tertiary Education,"Yes, happily",0.10808,52,375,0.07661,0.13954
2014,17-29 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.49113,164,375,0.44047,0.54180
2014,17-29 y.,Second Stage of Tertiary Education,Rather not,0.21140,94,375,0.17001,0.25278
2014,17-29 y.,Second Stage of Tertiary Education,Never,0.18939,65,375,0.14968,0.22911
2014,30-45 y.,No answer / don't know,Never,0.46904,38,38,0.30824,0.62984
2014,30-45 y.,Primary Level,Rather not,0.20798,40,158,0.14450,0.27147
2014,30-45 y.,Primary Level,Never,0.58035,118,158,0.50316,0.65755
2014,30-45 y.,Lower Secondary Level,"Yes, happily",0.03900,33,776,0.02537,0.05262
2014,30-45 y.,Lower Secondary Level,"Yes, depending on situation",0.24982,160,776,0.21934,0.28030
2014,30-45 y.,Lower Secondary Level,Rather not,0.23646,172,776,0.20654,0.26637
2014,30-45 y.,Lower Secondary Level,Never,0.47472,411,776,0.43957,0.50988
2014,30-45 y.,Upper Secondary Level,"Yes, happily",0.04810,175,3669,0.04117,0.05502
2014,30-45 y.,Upper Secondary Level,"Yes, depending on situation",0.29154,968,3669,0.27684,0.30625
2014,30-45 y.,Upper Secondary Level,Rather not,0.28304,1041,3669,0.26846,0.29761
2014,30-45 y.,Upper Secondary Level,Never,0.37732,1485,3669,0.36164,0.39301
2014,30-45 y.,Post-secondary Non-tertiary Level,"Yes, happily",0.07496,64,970,0.05838,0.09154
2014,30-45 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.37644,312,970,0.34593,0.40695
2014,30-45 y.,Post-secondary Non-tertiary Level,Rather not,0.30538,304,970,0.27639,0.33438
2014,30-45 y.,Post-secondary Non-tertiary Level,Never,0.24322,290,970,0.21621,0.27023
2014,30-45 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.28549,144,408,0.24162,0.32937
2014,30-45 y.,First Stage of Tertiary Education,Rather not,0.36738,140,408,0.32054,0.41421
2014,30-45 y.,First Stage of Tertiary Education,Never,0.29024,124,408,0.24615,0.33434
2014,30-45 y.,Second Stage of Tertiary Education,"Yes, happily",0.07676,186,2211,0.06566,0.08786
2014,30-45 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.41988,864,2211,0.39930,0.44046
2014,30-45 y.,Second Stage of Tertiary Education,Rather not,0.32312,689,2211,0.30362,0.34262
2014,30-45 y.,Second Stage of Tertiary Education,Never,0.18024,472,2211,0.16421,0.19626
2014,46-65 y.,No answer / don't know,Never,0.61166,32,32,0.44010,0.78323
2014,46-65 y.,Primary Level,Rather not,0.25445,40,128,0.17870,0.33020
2014,46-65 y.,Primary Level,Never,0.61419,88,128,0.52953,0.69886
2014,46-65 y.,Lower Secondary Level,"Yes, depending on situation",0.12592,106,671,0.10080,0.15104
2014,46-65 y.,Lower Secondary Level,Rather not,0.26816,167,671,0.23462,0.30171
2014,46-65 y.,Lower Secondary Level,Never,0.59609,398,671,0.55894,0.63325
2014,46-65 y.,Upper Secondary Level,"Yes, happily",0.03317,138,4439,0.02790,0.03843
2014,46-65 y.,Upper Secondary Level,"Yes, depending on situation",0.23018,1027,4439,0.21779,0.24256
2014,46-65 y.,Upper Secondary Level,Rather not,0.29979,1327,4439,0.28631,0.31327
2014,46-65 y.,Upper Secondary Level,Never,0.43687,1947,4439,0.42228,0.45146
2014,46-65 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.30299,211,649,0.26761,0.33838
2014,46-65 y.,Post-secondary Non-tertiary Level,Rather not,0.35803,222,649,0.32112,0.39495
2014,46-65 y.,Post-secondary Non-tertiary Level,Never,0.29411,216,649,0.25902,0.32919
2014,46-65 y.,First Stage of Tertiary Education,"Yes, happily",0.04666,34,743,0.03149,0.06184
2014,46-65 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.31067,239,743,0.27737,0.34397
2014,46-65 y.,First Stage of Tertiary Education,Rather not,0.33267,230,743,0.29877,0.36657
2014,46-65 y.,First Stage of Tertiary Education,Never,0.31000,240,743,0.27672,0.34328
2014,46-65 y.,Second Stage of Tertiary Education,"Yes, happily",0.06023,141,2365,0.05064,0.06982
2014,46-65 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.38931,911,2365,0.36966,0.40897
2014,46-65 y.,Second Stage of Tertiary Education,Rather not,0.32066,775,2365,0.30184,0.33947
2014,46-65 y.,Second Stage of Tertiary Education,Never,0.22980,538,2365,0.21284,0.24676
2014,66 and older,Primary Level,Never,0.80799,39,39,0.68275,0.93322
2014,66 and older,Lower Secondary Level,"Yes, depending on situation",0.04640,35,661,0.03035,0.06245
2014,66 and older,Lower Secondary Level,Rather not,0.14830,95,661,0.12119,0.17542
2014,66 and older,Lower Secondary Level,Never,0.79624,531,661,0.76551,0.82697
2014,66 and older,Upper Secondary Level,"Yes, happily",0.01385,43,2482,0.00925,0.01844
2014,66 and older,Upper Secondary Level,"Yes, depending on situation",0.12136,302,2482,0.10851,0.13421
2014,66 and older,Upper Secondary Level,Rather not,0.24059,570,2482,0.22377,0.25741
2014,66 and older,Upper Secondary Level,Never,0.62421,1567,2482,0.60515,0.64327
2014,66 and older,Post-secondary Non-tertiary Level,Rather not,0.26223,38,101,0.17602,0.34844
2014,66 and older,Post-secondary Non-tertiary Level,Never,0.51714,63,101,0.41920,0.61509
2014,66 and older,First Stage of Tertiary Education,"Yes, depending on situation",0.12179,46,324,0.08612,0.15745
2014,66 and older,First Stage of Tertiary Education,Rather not,0.31343,88,324,0.26284,0.36402
2014,66 and older,First Stage of Tertiary Education,Never,0.55193,190,324,0.49769,0.60616
2014,66 and older,Second Stage of Tertiary Education,"Yes, happily",0.04689,44,1138,0.03460,0.05918
2014,66 and older,Second Stage of Tertiary Education,"Yes, depending on situation",0.29082,317,1138,0.26442,0.31721
2014,66 and older,Second Stage of Tertiary Education,Rather not,0.26211,310,1138,0.23654,0.28767
2014,66 and older,Second Stage of Tertiary Education,Never,0.40019,467,1138,0.37171,0.42866
2019,17-29 y.,No answer / don't know,"Yes, happily",0.17225,54,372,0.13383,0.21067
2019,17-29 y.,No answer / don't know,"Yes, depending on situation",0.30486,116,372,0.25802,0.35171
2019,17-29 y.,No answer / don't know,Rather not,0.35547,119,372,0.30677,0.40418
2019,17-29 y.,No answer / don't know,Never,0.16741,83,372,0.12942,0.20540
2019,17-29 y.,Pre-primary Level,"Yes, happily",0.12943,40,313,0.09218,0.16668
2019,17-29 y.,Pre-primary Level,"Yes, depending on situation",0.47606,140,313,0.42065,0.53148
2019,17-29 y.,Pre-primary Level,Rather not,0.24390,98,313,0.19625,0.29155
2019,17-29 y.,Pre-primary Level,Never,0.15061,35,313,0.11092,0.19029
2019,17-29 y.,Primary Level,Never,0.49471,37,37,0.33138,0.65803
2019,17-29 y.,Lower Secondary Level,"Yes, happily",0.07446,56,667,0.05452,0.09439
2019,17-29 y.,Lower Secondary Level,"Yes, depending on situation",0.29981,212,667,0.26501,0.33461
2019,17-29 y.,Lower Secondary Level,Rather not,0.31574,200,667,0.28044,0.35104
2019,17-29 y.,Lower Secondary Level,Never,0.31000,199,667,0.27487,0.34512
2019,17-29 y.,Upper Secondary Level,"Yes, happily",0.07601,127,1503,0.06261,0.08942
2019,17-29 y.,Upper Secondary Level,"Yes, depending on situation",0.33547,536,1503,0.31159,0.35935
2019,17-29 y.,Upper Secondary Level,Rather not,0.34720,475,1503,0.32312,0.37128
2019,17-29 y.,Upper Secondary Level,Never,0.24132,365,1503,0.21968,0.26296
2019,17-29 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.36056,98,264,0.30253,0.41859
2019,17-29 y.,Post-secondary Non-tertiary Level,Rather not,0.36838,102,264,0.31009,0.42668
2019,17-29 y.,Post-secondary Non-tertiary Level,Never,0.22148,64,264,0.17130,0.27167
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, happily",0.12701,54,433,0.09561,0.15841
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.41211,171,433,0.36570,0.45853
2019,17-29 y.,Second Stage of Tertiary Education,Rather not,0.28638,132,433,0.24375,0.32901
2019,17-29 y.,Second Stage of Tertiary Education,Never,0.17450,76,433,0.13871,0.21030
2019,30-45 y.,Primary Level,Rather not,0.21171,31,107,0.13394,0.28948
2019,30-45 y.,Primary Level,Never,0.50772,76,107,0.41254,0.60289
2019,30-45 y.,Lower Secondary Level,"Yes, happily",0.03564,31,510,0.01953,0.05174
2019,30-45 y.,Lower Secondary Level,"Yes, depending on situation",0.22555,113,510,0.18924,0.26186
2019,30-45 y.,Lower Secondary Level,Rather not,0.26194,138,510,0.22375,0.30014
2019,30-45 y.,Lower Secondary Level,Never,0.47686,228,510,0.43347,0.52025
2019,30-45 y.,Upper Secondary Level,"Yes, happily",0.07305,128,2326,0.06248,0.08363
2019,30-45 y.,Upper Secondary Level,"Yes, depending on situation",0.26582,576,2326,0.24786,0.28377
2019,30-45 y.,Upper Secondary Level,Rather not,0.26742,627,2326,0.24943,0.28542
2019,30-45 y.,Upper Secondary Level,Never,0.39370,995,2326,0.37384,0.41356
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, happily",0.07012,44,775,0.05213,0.08812
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.32206,234,775,0.28914,0.35498
2019,30-45 y.,Post-secondary Non-tertiary Level,Rather not,0.27669,227,775,0.24517,0.30820
2019,30-45 y.,Post-secondary Non-tertiary Level,Never,0.33113,270,775,0.29797,0.36428
2019,30-45 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.22704,99,324,0.18135,0.27272
2019,30-45 y.,First Stage of Tertiary Education,Rather not,0.32297,108,324,0.27198,0.37397
2019,30-45 y.,First Stage of Tertiary Education,Never,0.36998,117,324,0.31733,0.42264
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, happily",0.11264,186,1993,0.09876,0.12653
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.34528,732,1993,0.32440,0.36616
2019,30-45 y.,Second Stage of Tertiary Education,Rather not,0.33448,618,1993,0.31376,0.35520
2019,30-45 y.,Second Stage of Tertiary Education,Never,0.20759,457,1993,0.18978,0.22540
2019,46-65 y.,No answer / don't know,Never,0.33835,34,34,0.17692,0.49979
2019,46-65 y.,Primary Level,Never,0.68979,87,87,0.59202,0.78756
2019,46-65 y.,Lower Secondary Level,"Yes, depending on situation",0.15577,116,612,0.12701,0.18452
2019,46-65 y.,Lower Secondary Level,Rather not,0.27213,151,612,0.23684,0.30742
2019,46-65 y.,Lower Secondary Level,Never,0.53659,345,612,0.49704,0.57613
2019,46-65 y.,Upper Secondary Level,"Yes, happily",0.05215,223,4559,0.04569,0.05860
2019,46-65 y.,Upper Secondary Level,"Yes, depending on situation",0.22021,1099,4559,0.20818,0.23224
2019,46-65 y.,Upper Secondary Level,Rather not,0.30354,1303,4559,0.29019,0.31688
2019,46-65 y.,Upper Secondary Level,Never,0.42410,1934,4559,0.40976,0.43845
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, happily",0.05401,59,919,0.03939,0.06864
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, depending on situation",0.31492,292,919,0.28488,0.34497
2019,46-65 y.,Post-secondary Non-tertiary Level,Rather not,0.30305,272,919,0.27332,0.33278
2019,46-65 y.,Post-secondary Non-tertiary Level,Never,0.32801,296,919,0.29764,0.35838
2019,46-65 y.,First Stage of Tertiary Education,"Yes, happily",0.06530,43,843,0.04862,0.08199
2019,46-65 y.,First Stage of Tertiary Education,"Yes, depending on situation",0.31343,257,843,0.28209,0.34476
2019,46-65 y.,First Stage of Tertiary Education,Rather not,0.28852,245,843,0.25791,0.31912
2019,46-65 y.,First Stage of Tertiary Education,Never,0.33275,298,843,0.30093,0.36458
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, happily",0.07007,248,3015,0.06096,0.07918
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, depending on situation",0.40496,1181,3015,0.38744,0.42249
2019,46-65 y.,Second Stage of Tertiary Education,Rather not,0.30435,888,3015,0.28792,0.32078
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.22062,698,3015,0.20581,0.23542
2019,66 and older,Lower Secondary Level,"Yes, depending on situation",0.09707,51,529,0.07182,0.12232
2019,66 and older,Lower Secondary Level,Rather not,0.17354,97,529,0.14124,0.20585
2019,66 and older,Lower Secondary Level,Never,0.70983,381,529,0.67112,0.74854
2019,66 and older,Upper Secondary Level,"Yes, happily",0.01863,52,2512,0.01334,0.02391
2019,66 and older,Upper Secondary Level,"Yes, depending on situation",0.14131,384,2512,0.12769,0.15494
2019,66 and older,Upper Secondary Level,Rather not,0.24419,594,2512,0.22739,0.26099
2019,66 and older,Upper Secondary Level,Never,0.59587,1482,2512,0.57668,0.61507
2019,66 and older,Post-secondary Non-tertiary Level,Rather not,0.24748,44,136,0.17468,0.32028
2019,66 and older,Post-secondary Non-tertiary Level,Never,0.64111,92,136,0.56019,0.72202
2019,66 and older,First Stage of Tertiary Education,"Yes, depending on situation",0.15230,66,368,0.11554,0.18906
2019,66 and older,First Stage of Tertiary Education,Rather not,0.29163,93,368,0.24513,0.33813
2019,66 and older,First Stage of Tertiary Education,Never,0.54719,209,368,0.49626,0.59812
2019,66 and older,Second Stage of Tertiary Education,"Yes, happily",0.02948,52,1409,0.02064,0.03831
2019,66 and older,Second Stage of Tertiary Education,"Yes, depending on situation",0.24423,374,1409,0.22179,0.26667
2019,66 and older,Second Stage of Tertiary Education,Rather not,0.31051,431,1409,0.28634,0.33468
2019,66 and older,Second Stage of Tertiary Education,Never,0.41578,552,1409,0.39004,0.44153
