year,age_gr,pgisced97,plb0240,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,Upper Secondary Level,Either,0.02485,50,450,0.01045,0.03925
1994,17-29 y.,Upper Secondary Level,I'm not sure yet,0.02015,34,450,0.00716,0.03315
1994,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.21945,41,41,0.09119,0.34771
1994,30-45 y.,Lower Secondary Level,Full-time,0.07434,31,73,0.01374,0.13493
1994,30-45 y.,Lower Secondary Level,Part-time,0.10172,42,73,0.03190,0.17154
1994,30-45 y.,Upper Secondary Level,Full-time,0.05460,140,367,0.03132,0.07788
1994,30-45 y.,Upper Secondary Level,Part-time,0.08604,178,367,0.05731,0.11477
1994,30-45 y.,Upper Secondary Level,Either,0.01736,49,367,0.00398,0.03074
1994,46-65 y.,Upper Secondary Level,Full-time,0.03677,81,174,0.00872,0.06481
1994,46-65 y.,Upper Secondary Level,Part-time,0.02754,47,174,0.00316,0.05193
1994,46-65 y.,Upper Secondary Level,Either,0.01638,46,174,-0.00253,0.03530
1995,17-29 y.,Pre-primary Level,Full-time,0.56032,163,197,0.49083,0.62981
1995,17-29 y.,Pre-primary Level,I'm not sure yet,0.14004,34,197,0.09146,0.18863
1995,17-29 y.,Lower Secondary Level,Full-time,0.16337,121,167,0.10713,0.21962
1995,17-29 y.,Lower Secondary Level,Part-time,0.06214,46,167,0.02542,0.09886
1995,17-29 y.,Upper Secondary Level,Full-time,0.15712,258,412,0.12194,0.19230
1995,17-29 y.,Upper Secondary Level,Part-time,0.05482,90,412,0.03281,0.07682
1995,17-29 y.,Upper Secondary Level,Either,0.04527,64,412,0.02517,0.06537
1995,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.24915,42,42,0.11676,0.38155
1995,30-45 y.,Lower Secondary Level,Full-time,0.07402,34,86,0.01836,0.12967
1995,30-45 y.,Lower Secondary Level,Part-time,0.15267,52,86,0.07621,0.22914
1995,30-45 y.,Upper Secondary Level,Full-time,0.05858,161,402,0.03559,0.08156
1995,30-45 y.,Upper Secondary Level,Part-time,0.08022,189,402,0.05364,0.10681
1995,30-45 y.,Upper Secondary Level,Either,0.01729,52,402,0.00453,0.03004
1995,30-45 y.,Second Stage of Tertiary Education,Part-time,0.04538,34,34,-0.02564,0.11639
1995,46-65 y.,Upper Secondary Level,Full-time,0.03757,90,183,0.00995,0.06520
1995,46-65 y.,Upper Secondary Level,Part-time,0.02915,59,183,0.00471,0.05360
1995,46-65 y.,Upper Secondary Level,Either,0.01264,34,183,-0.00359,0.02888
1996,17-29 y.,Pre-primary Level,Full-time,0.54614,160,214,0.47928,0.61301
1996,17-29 y.,Pre-primary Level,I'm not sure yet,0.17693,54,214,0.12568,0.22818
1996,17-29 y.,Lower Secondary Level,Full-time,0.17164,116,192,0.11817,0.22512
1996,17-29 y.,Lower Secondary Level,Part-time,0.05164,38,192,0.02025,0.08302
1996,17-29 y.,Lower Secondary Level,Either,0.04686,38,192,0.01689,0.07683
1996,17-29 y.,Upper Secondary Level,Full-time,0.16465,251,393,0.12794,0.20136
1996,17-29 y.,Upper Secondary Level,Part-time,0.06568,86,393,0.04116,0.09021
1996,17-29 y.,Upper Secondary Level,Either,0.04234,56,393,0.02240,0.06227
1996,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.19343,37,37,0.06440,0.32246
1996,30-45 y.,Lower Secondary Level,Full-time,0.06725,32,83,0.01304,0.12146
1996,30-45 y.,Lower Secondary Level,Part-time,0.14172,51,83,0.06623,0.21720
1996,30-45 y.,Upper Secondary Level,Full-time,0.05468,155,397,0.03228,0.07707
1996,30-45 y.,Upper Secondary Level,Part-time,0.07781,176,397,0.05142,0.10419
1996,30-45 y.,Upper Secondary Level,Either,0.02427,66,397,0.00912,0.03943
1996,30-45 y.,Second Stage of Tertiary Education,Full-time,0.03384,32,75,-0.00736,0.07504
1996,30-45 y.,Second Stage of Tertiary Education,Part-time,0.05439,43,75,0.00272,0.10606
1996,46-65 y.,Upper Secondary Level,Full-time,0.03311,83,184,0.00718,0.05903
1996,46-65 y.,Upper Secondary Level,Part-time,0.03453,60,184,0.00808,0.06099
1996,46-65 y.,Upper Secondary Level,Either,0.01506,41,184,-0.00259,0.03271
1996,46-65 y.,Second Stage of Tertiary Education,Full-time,0.04415,33,33,-0.02703,0.11532
1997,17-29 y.,Pre-primary Level,Full-time,0.57997,178,213,0.51353,0.64641
1997,17-29 y.,Pre-primary Level,I'm not sure yet,0.10940,35,213,0.06738,0.15141
1997,17-29 y.,Lower Secondary Level,Full-time,0.17355,115,193,0.11998,0.22713
1997,17-29 y.,Lower Secondary Level,Part-time,0.04829,39,193,0.01796,0.07861
1997,17-29 y.,Lower Secondary Level,Either,0.05128,39,193,0.02008,0.08248
1997,17-29 y.,Upper Secondary Level,Full-time,0.13338,190,358,0.09811,0.16865
1997,17-29 y.,Upper Secondary Level,Part-time,0.07321,94,358,0.04619,0.10023
1997,17-29 y.,Upper Secondary Level,Either,0.06254,74,358,0.03742,0.08765
1997,30-45 y.,Lower Secondary Level,Full-time,0.09260,42,87,0.03133,0.15386
1997,30-45 y.,Lower Secondary Level,Part-time,0.08939,45,87,0.02909,0.14969
1997,30-45 y.,Upper Secondary Level,Full-time,0.06603,155,421,0.04228,0.08978
1997,30-45 y.,Upper Secondary Level,Part-time,0.08641,195,421,0.05954,0.11328
1997,30-45 y.,Upper Secondary Level,Either,0.02264,71,421,0.00841,0.03687
1997,30-45 y.,Second Stage of Tertiary Education,Part-time,0.05069,41,41,-0.01729,0.11867
1997,46-65 y.,Lower Secondary Level,Full-time,0.03254,32,32,-0.02992,0.09500
1997,46-65 y.,Upper Secondary Level,Full-time,0.03874,87,180,0.01047,0.06702
1997,46-65 y.,Upper Secondary Level,Part-time,0.02787,51,180,0.00376,0.05199
1997,46-65 y.,Upper Secondary Level,Either,0.01957,42,180,-0.00072,0.03986
1998,17-29 y.,Pre-primary Level,Full-time,0.49495,166,215,0.42797,0.56194
1998,17-29 y.,Pre-primary Level,I'm not sure yet,0.14701,49,215,0.09956,0.19445
1998,17-29 y.,Lower Secondary Level,Full-time,0.18826,132,209,0.13513,0.24139
1998,17-29 y.,Lower Secondary Level,Part-time,0.05181,41,209,0.02169,0.08193
1998,17-29 y.,Lower Secondary Level,Either,0.04776,36,209,0.01878,0.07674
1998,17-29 y.,Upper Secondary Level,Full-time,0.17195,237,378,0.13386,0.21004
1998,17-29 y.,Upper Secondary Level,Part-time,0.05718,72,378,0.03374,0.08062
1998,17-29 y.,Upper Secondary Level,Either,0.04873,69,378,0.02700,0.07046
1998,30-45 y.,Lower Secondary Level,Part-time,0.12954,58,58,0.04237,0.21672
1998,30-45 y.,Upper Secondary Level,Full-time,0.05989,161,441,0.03772,0.08206
1998,30-45 y.,Upper Secondary Level,Part-time,0.08376,208,441,0.05788,0.10965
1998,30-45 y.,Upper Secondary Level,Either,0.02561,72,441,0.01085,0.04037
1998,30-45 y.,Second Stage of Tertiary Education,Full-time,0.03690,31,72,-0.00695,0.08075
1998,30-45 y.,Second Stage of Tertiary Education,Part-time,0.04499,41,72,-0.00323,0.09321
1998,46-65 y.,Upper Secondary Level,Full-time,0.03686,94,188,0.00985,0.06386
1998,46-65 y.,Upper Secondary Level,Part-time,0.02368,53,188,0.00189,0.04547
1998,46-65 y.,Upper Secondary Level,Either,0.01665,41,188,-0.00169,0.03499
1998,46-65 y.,Second Stage of Tertiary Education,Full-time,0.04022,35,35,-0.02582,0.10626
1999,17-29 y.,Pre-primary Level,Full-time,0.46583,147,196,0.39581,0.53584
1999,17-29 y.,Pre-primary Level,I'm not sure yet,0.13728,49,196,0.08898,0.18559
1999,17-29 y.,Lower Secondary Level,Full-time,0.15293,103,182,0.10049,0.20536
1999,17-29 y.,Lower Secondary Level,Part-time,0.05680,42,182,0.02308,0.09052
1999,17-29 y.,Lower Secondary Level,Either,0.06247,37,182,0.02722,0.09773
1999,17-29 y.,Upper Secondary Level,Full-time,0.16317,219,369,0.12542,0.20093
1999,17-29 y.,Upper Secondary Level,Part-time,0.04537,65,369,0.02411,0.06663
1999,17-29 y.,Upper Secondary Level,Either,0.04313,51,369,0.02237,0.06388
1999,17-29 y.,Upper Secondary Level,I'm not sure yet,0.02688,34,369,0.01036,0.04341
1999,30-45 y.,Lower Secondary Level,Full-time,0.06150,34,71,0.00522,0.11778
1999,30-45 y.,Lower Secondary Level,Part-time,0.08492,37,71,0.01962,0.15023
1999,30-45 y.,Upper Secondary Level,Full-time,0.05009,130,364,0.02765,0.07253
1999,30-45 y.,Upper Secondary Level,Part-time,0.07895,176,364,0.05121,0.10669
1999,30-45 y.,Upper Secondary Level,Either,0.01795,58,364,0.00429,0.03161
1999,30-45 y.,Second Stage of Tertiary Education,Part-time,0.03803,36,36,-0.02534,0.10140
1999,46-65 y.,Upper Secondary Level,Full-time,0.03115,86,160,0.00415,0.05815
1999,46-65 y.,Upper Secondary Level,Part-time,0.01325,36,160,-0.00452,0.03102
1999,46-65 y.,Upper Secondary Level,Either,0.01428,38,160,-0.00416,0.03272
2000,17-29 y.,Pre-primary Level,Full-time,0.51593,257,346,0.46320,0.56867
2000,17-29 y.,Pre-primary Level,Either,0.06573,33,346,0.03958,0.09188
2000,17-29 y.,Pre-primary Level,I'm not sure yet,0.11342,56,346,0.07996,0.14689
2000,17-29 y.,Lower Secondary Level,Full-time,0.19722,200,311,0.15293,0.24151
2000,17-29 y.,Lower Secondary Level,Part-time,0.04516,56,311,0.02204,0.06827
2000,17-29 y.,Lower Secondary Level,Either,0.05241,55,311,0.02760,0.07722
2000,17-29 y.,Upper Secondary Level,Full-time,0.17158,412,654,0.14266,0.20049
2000,17-29 y.,Upper Secondary Level,Part-time,0.05014,118,654,0.03340,0.06688
2000,17-29 y.,Upper Secondary Level,Either,0.03716,79,654,0.02265,0.05167
2000,17-29 y.,Upper Secondary Level,I'm not sure yet,0.02298,45,654,0.01149,0.03447
2000,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.11411,40,40,0.01432,0.21389
2000,30-45 y.,Lower Secondary Level,Full-time,0.06485,46,89,0.01340,0.11630
2000,30-45 y.,Lower Secondary Level,Part-time,0.06903,43,89,0.01607,0.12200
2000,30-45 y.,Upper Secondary Level,Full-time,0.04710,243,749,0.03192,0.06228
2000,30-45 y.,Upper Secondary Level,Part-time,0.07599,365,749,0.05700,0.09498
2000,30-45 y.,Upper Secondary Level,Either,0.02306,107,749,0.01230,0.03382
2000,30-45 y.,Upper Secondary Level,I'm not sure yet,0.00754,34,749,0.00134,0.01374
2000,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.11096,62,62,0.03214,0.18978
2000,30-45 y.,First Stage of Tertiary Education,Part-time,0.07631,65,65,0.01126,0.14136
2000,30-45 y.,Second Stage of Tertiary Education,Full-time,0.03166,54,168,0.00510,0.05821
2000,30-45 y.,Second Stage of Tertiary Education,Part-time,0.04201,77,168,0.01158,0.07243
2000,30-45 y.,Second Stage of Tertiary Education,Either,0.02452,37,168,0.00106,0.04798
2000,46-65 y.,Upper Secondary Level,Full-time,0.02819,137,299,0.00940,0.04698
2000,46-65 y.,Upper Secondary Level,Part-time,0.02072,92,299,0.00455,0.03689
2000,46-65 y.,Upper Secondary Level,Either,0.01296,70,299,0.00012,0.02581
2000,46-65 y.,Second Stage of Tertiary Education,Full-time,0.02089,38,38,-0.02519,0.06698
2001,17-29 y.,Pre-primary Level,Full-time,0.50892,276,348,0.45632,0.56152
2001,17-29 y.,Pre-primary Level,I'm not sure yet,0.12258,72,348,0.08807,0.15708
2001,17-29 y.,Lower Secondary Level,Full-time,0.17804,172,262,0.13163,0.22445
2001,17-29 y.,Lower Secondary Level,Part-time,0.05550,52,262,0.02773,0.08328
2001,17-29 y.,Lower Secondary Level,I'm not sure yet,0.04120,38,262,0.01709,0.06532
2001,17-29 y.,Upper Secondary Level,Full-time,0.18496,353,546,0.15237,0.21756
2001,17-29 y.,Upper Secondary Level,Part-time,0.04014,87,546,0.02366,0.05662
2001,17-29 y.,Upper Secondary Level,Either,0.02786,57,546,0.01404,0.04167
2001,17-29 y.,Upper Secondary Level,I'm not sure yet,0.02336,49,546,0.01068,0.03604
2001,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.13674,38,38,0.02603,0.24744
2001,30-45 y.,Lower Secondary Level,Full-time,0.08135,39,94,0.02579,0.13691
2001,30-45 y.,Lower Secondary Level,Part-time,0.09653,55,94,0.03651,0.15655
2001,30-45 y.,Upper Secondary Level,Full-time,0.04650,200,611,0.02979,0.06321
2001,30-45 y.,Upper Secondary Level,Part-time,0.07210,292,611,0.05157,0.09263
2001,30-45 y.,Upper Secondary Level,Either,0.01850,84,611,0.00781,0.02919
2001,30-45 y.,Upper Secondary Level,I'm not sure yet,0.00842,35,611,0.00117,0.01567
2001,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.11568,63,63,0.03606,0.19529
2001,30-45 y.,First Stage of Tertiary Education,Part-time,0.06717,58,58,0.00218,0.13215
2001,30-45 y.,Second Stage of Tertiary Education,Full-time,0.03009,48,120,-0.00061,0.06078
2001,30-45 y.,Second Stage of Tertiary Education,Part-time,0.04562,72,120,0.00813,0.08310
2001,46-65 y.,Upper Secondary Level,Full-time,0.03479,137,304,0.01416,0.05542
2001,46-65 y.,Upper Secondary Level,Part-time,0.01907,80,304,0.00367,0.03447
2001,46-65 y.,Upper Secondary Level,Either,0.01152,53,304,-0.00049,0.02354
2001,46-65 y.,Upper Secondary Level,I'm not sure yet,0.00871,34,304,-0.00175,0.01918
2001,46-65 y.,Second Stage of Tertiary Education,Full-time,0.02668,38,38,-0.02524,0.07861
2002,17-29 y.,Pre-primary Level,Full-time,0.49556,302,452,0.44941,0.54170
2002,17-29 y.,Pre-primary Level,Part-time,0.07371,34,452,0.04959,0.09782
2002,17-29 y.,Pre-primary Level,Either,0.06100,36,452,0.03891,0.08309
2002,17-29 y.,Pre-primary Level,I'm not sure yet,0.10259,80,452,0.07459,0.13060
2002,17-29 y.,Lower Secondary Level,Full-time,0.18131,169,244,0.13287,0.22976
2002,17-29 y.,Lower Secondary Level,Part-time,0.04622,43,244,0.01982,0.07261
2002,17-29 y.,Lower Secondary Level,Either,0.03719,32,244,0.01339,0.06098
2002,17-29 y.,Upper Secondary Level,Full-time,0.20573,392,597,0.17328,0.23819
2002,17-29 y.,Upper Secondary Level,Part-time,0.04859,91,597,0.03133,0.06585
2002,17-29 y.,Upper Secondary Level,Either,0.03597,79,597,0.02102,0.05092
2002,17-29 y.,Upper Secondary Level,I'm not sure yet,0.01696,35,597,0.00660,0.02733
2002,17-29 y.,Post-secondary Non-tertiary Level,Full-time,0.11188,35,35,0.00592,0.21783
2002,30-45 y.,Lower Secondary Level,Full-time,0.06859,32,85,0.01454,0.12264
2002,30-45 y.,Lower Secondary Level,Part-time,0.10331,53,85,0.03822,0.16840
2002,30-45 y.,Upper Secondary Level,Full-time,0.06708,244,637,0.04764,0.08653
2002,30-45 y.,Upper Secondary Level,Part-time,0.08053,298,637,0.05938,0.10168
2002,30-45 y.,Upper Secondary Level,Either,0.02139,95,637,0.01014,0.03263
2002,30-45 y.,Post-secondary Non-tertiary Level,Part-time,0.11915,68,68,0.04158,0.19673
2002,30-45 y.,First Stage of Tertiary Education,Part-time,0.08132,54,54,0.00773,0.15491
2002,30-45 y.,Second Stage of Tertiary Education,Full-time,0.02919,39,124,-0.00056,0.05895
2002,30-45 y.,Second Stage of Tertiary Education,Part-time,0.04809,85,124,0.01028,0.08590
2002,46-65 y.,Upper Secondary Level,Full-time,0.04202,155,297,0.01916,0.06488
2002,46-65 y.,Upper Secondary Level,Part-time,0.02027,84,297,0.00421,0.03632
2002,46-65 y.,Upper Secondary Level,Either,0.01415,58,297,0.00070,0.02761
2002,46-65 y.,Second Stage of Tertiary Education,Full-time,0.03347,48,48,-0.01795,0.08489
2003,17-29 y.,Pre-primary Level,Full-time,0.47790,286,417,0.42990,0.52590
2003,17-29 y.,Pre-primary Level,Either,0.05492,39,417,0.03302,0.07681
2003,17-29 y.,Pre-primary Level,I'm not sure yet,0.11176,92,417,0.08148,0.14203
2003,17-29 y.,Lower Secondary Level,Full-time,0.20075,149,230,0.14887,0.25263
2003,17-29 y.,Lower Secondary Level,Part-time,0.05041,40,230,0.02207,0.07875
2003,17-29 y.,Lower Secondary Level,Either,0.04430,41,230,0.01765,0.07095
2003,17-29 y.,Upper Secondary Level,Full-time,0.18658,354,564,0.15440,0.21876
2003,17-29 y.,Upper Secondary Level,Part-time,0.05248,97,564,0.03406,0.07091
2003,17-29 y.,Upper Secondary Level,Either,0.04706,74,564,0.02957,0.06455
2003,17-29 y.,Upper Secondary Level,I'm not sure yet,0.01585,39,564,0.00553,0.02617
2003,30-45 y.,Lower Secondary Level,Full-time,0.09158,38,74,0.02542,0.15775
2003,30-45 y.,Lower Secondary Level,Part-time,0.09265,36,74,0.02614,0.15916
2003,30-45 y.,Upper Secondary Level,Full-time,0.06404,234,570,0.04392,0.08415
2003,30-45 y.,Upper Secondary Level,Part-time,0.06658,240,570,0.04610,0.08707
