"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"1996","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1996","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"1996","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","116.15","113","56","80","89","145","160","200","106.69","125.61","45","200","85","103"
"1996","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","50.46","45.5","75","30","37","57","80","100","45.78","55.14","10","100","40","50"
"1996","1-Pers.- Haushalt","2","53.84","49.5","70","35","40","65","76","100","48.96","58.72","20","120","48","60"
"1996","1-Pers.- Haushalt","3","62.14","57","40","40","46","77","96","100","56.18","68.1","30","100","52","64"
"1996","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1996","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Alleinerziehende","1 Einkommensschwächstes Quintil","76.33","62.5","89","42","54","75","110","220","67.58","85.08","30","220","60","71"
"1996","Alleinerziehende","2","","","","","","","","","","","","","",""
"1996","Alleinerziehende","3","","","","","","","","","","","","","",""
"1996","Alleinerziehende","4","79.32","70","6","70","70","104","104","104","61.88","96.76","70","104","",""
"1996","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","104.66","92.5","508","64","78","125","156","210","100.8","108.52","33","400","85","92"
"1996","Paar mit Kind(ern)","2","109.86","99","388","66","78","130","150","270","105.94","113.78","37","270","94","105"
"1996","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","4","132.3","132.5","66","80","101","160","200","200","123.17","141.43","72","200","110","135"
"1996","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","180.43","143.5","37","115","127","190","320","320","162.13","198.73","110","320","127","180"
"1996","Sonstige","1 Einkommensschwächstes Quintil","90.12","77","98","54","64","104","120","180","83.33","96.91","47","180","74","100"
"1996","Sonstige","2","123.54","97","31","73","77","115","240","240","105.08","142","58","240","73","96"
"1996","Sonstige","3","125.72","110","5","90","130","130","130","130","98.52","152.92","90","130","",""
"1996","Sonstige","4","","","","","","","","","","","","","",""
"1996","Sonstige","5 Einkommensstärkstes Quintil","235.45","197.5","9","135","260","260","260","260","184.81","286.09","135","260","135","260"
"1997","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","65.11","57.5","84","48","49","78","96","96","60.63","69.59","10","141","54","64"
"1997","(Ehe-)Paar ohne Kind(er)","2","78.48","69.5","94","53","60","90","120","143","74.38","82.58","33","143","60","70"
"1997","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1997","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"1997","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","114.6","116","58","70","89","136","150","220","104.53","124.67","43","220","90","130"
"1997","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","54.81","51.5","73","35","40","70","73","165","49.33","60.29","12","165","44","56"
"1997","1-Pers.- Haushalt","2","52.76","47","53","36","40","60","70","108","46.91","58.61","22","130","41","58"
"1997","1-Pers.- Haushalt","3","64.78","59.5","37","42","50","74","103","106","58.91","70.65","33","106","52","67"
"1997","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1997","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Alleinerziehende","2","","","","","","","","","","","","","",""
"1997","Alleinerziehende","3","","","","","","","","","","","","","",""
"1997","Alleinerziehende","4","","","","","","","","","","","","","",""
"1997","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.36","87","518","63","73","115","150","220","95.26","101.46","30","220","80","85"
"1997","Paar mit Kind(ern)","2","104.54","98","341","65","75","120","160","250","100.11","108.97","20","250","93","100"
"1997","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1997","Paar mit Kind(ern)","4","134.46","131","76","100","120","147","180","180","129.27","139.65","85","180","120","134"
"1997","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","144.22","125","41","71","110","180","230","230","129.37","159.07","71","230","110","160"
"1997","Sonstige","1 Einkommensschwächstes Quintil","89.86","69","45","60","65","130","137","150","79.52","100.2","50","150","67","130"
"1997","Sonstige","2","","","","","","","","","","","","","",""
"1997","Sonstige","3","","","","","","","","","","","","","",""
"1997","Sonstige","4","","","","","","","","","","","","","",""
"1997","Sonstige","5 Einkommensstärkstes Quintil","131.05","117.5","5","95","140","140","140","140","100.45","161.65","95","140","",""
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.41","75.5","926","50","60","98","120","200","80.45","84.37","20","230","70","74"
"1998","(Ehe-)Paar ohne Kind(er)","2","87.76","79.5","908","56","64","100","130","200","85.76","89.76","28","224","75","80"
"1998","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1998","(Ehe-)Paar ohne Kind(er)","4","97.82","89.5","846","62","71","112","143","300","95.36","100.28","33","320","84","90"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","115.55","109","526","72","86","139","160","240","112.21","118.89","36","280","100","110"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.49","53.5","540","33","44","70","90","130","56.49","60.49","10","196","50","54"
"1998","1-Pers.- Haushalt","2","65.11","59.5","485","38","49","78","96","180","62.77","67.45","8","250","58","60"
"1998","1-Pers.- Haushalt","3","65.83","61.5","300","42","50","78","100","130","63.15","68.51","15","150","60","63"
"1998","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","77.91","69.5","567","50","59","90","110","160","75.75","80.07","28","220","70","74"
"1998","Alleinerziehende","2","","","","","","","","","","","","","",""
"1998","Alleinerziehende","3","","","","","","","","","","","","","",""
"1998","Alleinerziehende","4","128.66","117.5","66","75","90","160","210","220","117.92","139.4","58","220","98","120"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","97.86","82.5","34","65","76","120","127","150","89.19","106.53","65","150","80","120"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.39","95.5","4005","63","74","120","150","220","100.33","102.45","34","300","89","90"
"1998","Paar mit Kind(ern)","2","108.71","101.5","3141","68","82","127","153","230","107.44","109.98","35","300","100","100"
"1998","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","160.62","141.5","425","109","120","180","250","420","155.44","165.8","58","420","130","141"
"1998","Sonstige","1 Einkommensschwächstes Quintil","107.46","97","338","60","70","120","180","260","102.48","112.44","30","260","90","109"
"1998","Sonstige","2","102.77","89.5","320","60","75","120","150","280","97.94","107.6","47","280","89","100"
"1998","Sonstige","3","","","","","","","","","","","","","",""
"1998","Sonstige","4","","","","","","","","","","","","","",""
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","2","82.19","67.5","90","50","60","100","130","155","76.07","88.31","40","155","62","74"
"1999","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","120.13","105.5","80","78","100","140","180","250","111.19","129.07","43","250","100","114"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","47.84","45.5","94","26","35","60","72","95","44.24","51.44","10","105","40","50"
"1999","1-Pers.- Haushalt","2","55.73","54.5","77","40","45","61","80","115","51.29","60.17","20","150","50","58"
"1999","1-Pers.- Haushalt","3","55.66","57.5","37","40","45","62","70","90","51.4","59.92","29","90","50","60"
"1999","1-Pers.- Haushalt","4","63.31","61","34","42","52","70","90","130","56.02","70.6","16","130","52","68"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","87.58","82.5","34","60","66","103","120","190","75.68","99.48","18","190","63","92"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Alleinerziehende","2","70.56","64","36","53","62","82","85","87","66.29","74.83","50","87","60","80"
"1999","Alleinerziehende","3","","","","","","","","","","","","","",""
"1999","Alleinerziehende","4","","","","","","","","","","","","","",""
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","97.21","91","380","69","80","112","126","210","94.1","100.32","48","213","86","97"
"1999","Paar mit Kind(ern)","2","112.31","99.5","373","70","85","130","152","385","107.07","117.55","40","385","95","101"
"1999","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","4","160.2","165.5","96","86","117","200","240","300","148.98","171.42","58","300","117","160"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","223.53","210","63","87","135","290","350","450","199.72","247.34","62","450","135","220"
"1999","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Sonstige","2","","","","","","","","","","","","","",""
"1999","Sonstige","3","117.05","89","5","18","18","160","160","160","20.48","213.62","18","160","",""
"1999","Sonstige","4","107.31","92","8","92","92","140","166","166","81.65","132.97","92","166","",""
"1999","Sonstige","5 Einkommensstärkstes Quintil","116.51","110","5","110","110","135","135","135","99.51","133.51","110","135","",""
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","77.27","69.5","742","47","58","90","120","180","75.13","79.41","24","250","70","72"
"2000","(Ehe-)Paar ohne Kind(er)","2","90.3","81.5","892","55","65","110","130","195","87.95","92.65","26","400","80","85"
"2000","(Ehe-)Paar ohne Kind(er)","3","98.32","89","992","60","70","120","150","240","95.93","100.71","30","397","86","93"
"2000","(Ehe-)Paar ohne Kind(er)","4","99.72","91","846","62","75","120","150","228","97.24","102.2","40","300","90","100"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","120.9","115.5","724","70","90","140","180","250","117.58","124.22","40","350","112","120"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.72","50.5","532","33","42","68","92","152","56.31","61.13","10","200","50","54"
"2000","1-Pers.- Haushalt","2","62.8","58.5","458","40","48","73","95","145","60.48","65.12","12","240","56","60"
"2000","1-Pers.- Haushalt","3","69.56","62.5","324","42","50","78","108","200","66.23","72.89","24","250","60","65"
"2000","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","81.26","74.5","553","56","63","92","120","180","79","83.52","18","200","74","80"
"2000","Alleinerziehende","2","","","","","","","","","","","","","",""
"2000","Alleinerziehende","3","","","","","","","","","","","","","",""
"2000","Alleinerziehende","4","115.93","114","85","70","80","140","165","220","107.58","124.28","69","220","112","140"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","155.57","149.5","529","100","120","180","220","300","151.47","159.67","68","340","150","160"
"2000","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Sonstige","2","","","","","","","","","","","","","",""
"2000","Sonstige","3","","","","","","","","","","","","","",""
"2000","Sonstige","4","131.94","117","81","68","90","140","280","330","116.02","147.86","62","330","114","125"
"2000","Sonstige","5 Einkommensstärkstes Quintil","166.79","150.5","40","88","117","200","300","300","143.53","190.05","85","300","146","180"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","2","85.37","71.5","92","52","60","114","140","190","78.28","92.46","20","190","65","76"
"2001","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","50.01","49.5","99","30","37","60","72","94","46.19","53.83","19","150","43","50"
"2001","1-Pers.- Haushalt","2","57.7","56","83","37","44","64","80","140","53.47","61.93","14","140","50","60"
"2001","1-Pers.- Haushalt","3","63.38","59.5","66","40","50","72","91","142","54.99","71.77","31","250","55","63"
"2001","1-Pers.- Haushalt","4","63.9","61.5","62","43","52","74","91","104","59.73","68.07","32","104","56","66"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","75.56","71","39","50","61","89","100","150","67.98","83.14","35","150","62","85"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","Alleinerziehende","2","83.62","66.5","37","55","56","90","145","145","74.1","93.14","50","145","65","90"
"2001","Alleinerziehende","3","90.06","83.5","36","63","73","115","120","140","81.58","98.54","57","140","75","95"
"2001","Alleinerziehende","4","","","","","","","","","","","","","",""
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.27","87.5","500","62","76","115","145","200","95.17","101.37","50","250","86","90"
"2001","Paar mit Kind(ern)","2","116.48","109","540","70","90","130","155","320","112.63","120.33","56","320","100","113"
"2001","Paar mit Kind(ern)","3","123.61","118","349","76","86","140","180","300","118.7","128.52","20","300","111","120"
"2001","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","147.01","147.5","83","110","120","160","190","250","138.87","155.15","80","250","130","150"
"2001","Sonstige","1 Einkommensschwächstes Quintil","91.92","99","49","60","68","100","130","130","85.09","98.75","48","130","75","100"
"2001","Sonstige","2","116","102","36","65","95","150","170","170","103.08","128.92","45","170","90","120"
"2001","Sonstige","3","","","","","","","","","","","","","",""
"2001","Sonstige","4","","","","","","","","","","","","","",""
"2001","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.42","75.5","954","50","60","100","124","170","80.48","84.36","27","300","70","74"
"2002","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.5","53.5","715","31","42","70","90","150","56.65","60.35","12","180","50","55"
"2002","1-Pers.- Haushalt","2","64.12","59.5","631","38","48","75","100","150","62.03","66.21","9","225","57","60"
"2002","1-Pers.- Haushalt","3","66.53","61.5","559","41","50","76","100","150","64.3","68.76","15","250","60","65"
"2002","1-Pers.- Haushalt","4","75.06","66.5","561","46","55","90","110","200","72.28","77.84","25","310","65","70"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","86","79.5","424","50","61","100","130","200","81.96","90.04","20","300","80","85"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","79.61","74.5","773","52","60","95","120","150","77.9","81.32","10","150","73","78"
"2002","Alleinerziehende","2","86","82.5","381","55","65","100","120","190","82.6","89.4","30","260","80","85"
"2002","Alleinerziehende","3","","","","","","","","","","","","","",""
"2002","Alleinerziehende","4","","","","","","","","","","","","","",""
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","122.41","115","81","60","100","140","160","300","109.88","134.94","50","300","110","140"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.22","91.5","3392","67","75","120","150","220","99.92","102.52","24","385","90","94"
"2002","Paar mit Kind(ern)","2","110.25","104.5","3925","70","84","130","150","230","109.11","111.39","40","320","100","105"
"2002","Paar mit Kind(ern)","3","116.2","110.5","3341","72","90","135","160","220","114.9","117.5","45","350","110","115"
"2002","Paar mit Kind(ern)","4","127.36","119.5","3064","79","98","150","180","280","125.79","128.93","49","320","125","130"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","2","","","","","","","","","","","","","",""
"2002","Sonstige","3","","","","","","","","","","","","","",""
"2002","Sonstige","4","","","","","","","","","","","","","",""
"2002","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.35","70.5","926","50","60","98","120","200","77.35","81.35","26","260","65","70"
"2003","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.67","53.5","724","31","43","68","90","150","56.73","60.61","12","220","52","55"
"2003","1-Pers.- Haushalt","2","65.83","59.5","583","39","48","80","100","150","63.7","67.96","10","200","59","60"
"2003","1-Pers.- Haushalt","3","64.7","59.5","564","40","48","75","100","140","62.38","67.02","11","350","59","61"
"2003","1-Pers.- Haushalt","4","73.65","66.5","625","46","55","85","110","186","71.23","76.07","18","282","65","70"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","87.56","79.5","411","50","65","101","130","200","83.55","91.57","20","300","80","89"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","80.11","75.5","792","54","63","93","112","145","78.17","82.05","32","280","74","80"
"2003","Alleinerziehende","2","85.95","78.5","408","56","64","100","120","160","83","88.9","45","255","76","84"
"2003","Alleinerziehende","3","","","","","","","","","","","","","",""
"2003","Alleinerziehende","4","","","","","","","","","","","","","",""
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","123.76","127.5","60","52","110","140","160","240","112.86","134.66","50","240","120","140"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.65","93.5","3073","64","75","120","150","220","100.33","102.97","36","350","90","93"
"2003","Paar mit Kind(ern)","2","109.9","103","3653","70","85","130","150","240","108.6","111.2","32","345","100","110"
"2003","Paar mit Kind(ern)","3","117.68","113.5","3489","73","90","140","170","240","116.32","119.04","40","450","112","118"
"2003","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","2","","","","","","","","","","","","","",""
"2003","Sonstige","3","","","","","","","","","","","","","",""
"2003","Sonstige","4","","","","","","","","","","","","","",""
"2003","Sonstige","5 Einkommensstärkstes Quintil","106.91","95","88","45","55","130","200","230","96.08","117.74","45","230","118","140"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.79","74.5","882","50","60","96","120","180","78.75","82.83","20","300","70","75"
"2004","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.91","52.5","682","30","43","68","90","160","56.87","60.95","12","200","50","55"
"2004","1-Pers.- Haushalt","2","65.74","59.5","581","38","47","78","101","156","63.44","68.04","10","210","58","60"
"2004","1-Pers.- Haushalt","3","67.36","61.5","558","42","52","79","100","140","65.22","69.5","14","250","60","64"
"2004","1-Pers.- Haushalt","4","73.88","69.5","617","46","55","88","110","160","71.62","76.14","14","255","67","71"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.22","79","411","52","63","108","140","240","85.95","94.49","20","300","80","87"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","79.84","74.5","813","53","61","90","107","150","77.8","81.88","28","315","75","78"
"2004","Alleinerziehende","2","87.28","78.5","347","58","69","100","129","160","84.22","90.34","36","180","78","85"
"2004","Alleinerziehende","3","","","","","","","","","","","","","",""
"2004","Alleinerziehende","4","","","","","","","","","","","","","",""
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","120.31","116","78","86","110","138","156","210","112.66","127.96","50","210","112","130"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","2","110.02","104.5","3612","69","81","130","150","220","108.77","111.27","37","300","100","108"
"2004","Paar mit Kind(ern)","3","117.57","116.5","3203","75","90","135","160","230","116.24","118.9","40","340","115","120"
"2004","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","2","","","","","","","","","","","","","",""
"2004","Sonstige","3","","","","","","","","","","","","","",""
"2004","Sonstige","4","","","","","","","","","","","","","",""
"2004","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.81","71.5","854","50","60","94","120","170","77.54","82.08","32","450","68","72"
"2005","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.78","52.5","690","32","42","67","90","150","55.66","59.9","12","400","50","55"
"2005","1-Pers.- Haushalt","2","67.25","59.5","553","40","50","80","110","150","64.86","69.64","10","240","59","63"
"2005","1-Pers.- Haushalt","3","68.21","61.5","582","42","52","80","100","150","66.03","70.39","10","250","60","65"
"2005","1-Pers.- Haushalt","4","75.11","67.5","629","46","55","88","115","200","72.37","77.85","15","400","65","70"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.21","79","450","54","65","109","140","205","88.24","96.18","8","300","80","90"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","81.23","76.5","848","56","62","92","120","150","79.18","83.28","12","255","76","80"
"2005","Alleinerziehende","2","87.59","83.5","384","60","70","100","125","150","85.02","90.16","45","170","80","86"
"2005","Alleinerziehende","3","","","","","","","","","","","","","",""
"2005","Alleinerziehende","4","","","","","","","","","","","","","",""
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","116.48","120.5","80","60","83","140","156","210","108.01","124.95","50","210","110","130"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Paar mit Kind(ern)","2","111.91","109.5","3178","72","85","130","150","220","110.63","113.19","37","340","102","110"
"2005","Paar mit Kind(ern)","3","119.7","114.5","3009","75","90","140","170","256","118.24","121.16","40","356","111","120"
"2005","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Sonstige","2","","","","","","","","","","","","","",""
"2005","Sonstige","3","","","","","","","","","","","","","",""
"2005","Sonstige","4","","","","","","","","","","","","","",""
