"year","hhtyp","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1988","1-Pers.- Haushalt","Ostdeutschland","","","","","","","","","","","","","",""
"1988","1-Pers.- Haushalt","Westdeutschland","58.04","54.5","150","25","37","70","90","200","52.92","63.16","10","250","50","60"
"1988","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Alleinerziehende","Westdeutschland","71.45","66","34","49","57","80","108","125","64.27","78.63","36","125","57","75"
"1988","Paar mit Kind(ern)","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Paar mit Kind(ern)","Westdeutschland","109.04","99","186","68","80","135","156","220","103.03","115.05","30","260","85","95"
"1988","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1989","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(Ehe-)Paar ohne Kind(er)","Westdeutschland","79.98","78.5","159","45","56","95","120","200","74.92","85.04","24","200","66","80"
"1989","1-Pers.- Haushalt","Ostdeutschland","","","","","","","","","","","","","",""
"1989","1-Pers.- Haushalt","Westdeutschland","62.58","56.5","142","32","45","75","95","160","57.42","67.74","12","170","50","60"
"1989","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Alleinerziehende","Westdeutschland","","","","","","","","","","","","","",""
"1989","Paar mit Kind(ern)","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Paar mit Kind(ern)","Westdeutschland","108.3","101","184","64","80","130","157","250","102.62","113.98","15","270","83","100"
"1989","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1990","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","63.01","59.5","477","40","50","75","90","130","60.88","65.14","16","230","56","60"
"1990","(Ehe-)Paar ohne Kind(er)","Westdeutschland","83.83","79.5","144","45","60","98","128","200","77.73","89.93","10","300","70","80"
"1990","1-Pers.- Haushalt","Ostdeutschland","47.46","44.5","319","28","34","54","70","140","45.14","49.78","13","200","43","48"
"1990","1-Pers.- Haushalt","Westdeutschland","57.55","54.5","125","28","40","72","86","130","52.5","62.6","10","240","50","60"
"1990","Alleinerziehende","Ostdeutschland","63.21","57.5","126","39","45","72","100","130","58.54","67.88","25","202","55","62"
"1990","Alleinerziehende","Westdeutschland","","","","","","","","","","","","","",""
"1990","Paar mit Kind(ern)","Ostdeutschland","77.03","69.5","1107","50","59","90","115","177","75.35","78.71","10","200","70","72"
"1990","Paar mit Kind(ern)","Westdeutschland","109.62","100.5","175","62","78","130","160","250","103.47","115.77","25","260","85","100"
"1990","Sonstige","Ostdeutschland","88.24","79.5","112","45","60","112","130","250","80.94","95.54","35","250","75","90"
"1990","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1991","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","","","","","","","","","","","","","",""
"1991","(Ehe-)Paar ohne Kind(er)","Westdeutschland","85.7","71","152","55","60","106","140","200","79.6","91.8","9","280","65","75"
"1991","1-Pers.- Haushalt","Ostdeutschland","","","","","","","","","","","","","",""
"1991","1-Pers.- Haushalt","Westdeutschland","58.06","51.5","123","28","40","70","97","190","52.77","63.35","10","190","47","55"
"1991","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Alleinerziehende","Westdeutschland","","","","","","","","","","","","","",""
"1991","Paar mit Kind(ern)","Ostdeutschland","84.99","79","76","43","60","100","140","170","76.57","93.41","20","200","72","98"
"1991","Paar mit Kind(ern)","Westdeutschland","110.3","108.5","168","70","90","130","160","199","104.94","115.66","30","200","93","108"
"1991","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1992","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","71.56","61.5","39","45","50","75","145","198","58.72","84.4","25","198","50","67"
"1992","(Ehe-)Paar ohne Kind(er)","Westdeutschland","81.2","71","149","54","60","95","120","200","76.38","86.02","20","210","65","75"
"1992","1-Pers.- Haushalt","Ostdeutschland","40.96","39.5","31","23","35","48","54","80","36.55","45.37","20","80","35","46"
"1992","1-Pers.- Haushalt","Westdeutschland","53.48","49.5","112","25","36","66","100","130","48.97","57.99","12","130","45","50"
"1992","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Alleinerziehende","Westdeutschland","","","","","","","","","","","","","",""
"1992","Paar mit Kind(ern)","Ostdeutschland","85.28","75.5","73","55","66","100","130","200","76.86","93.7","15","200","70","90"
"1992","Paar mit Kind(ern)","Westdeutschland","114.55","109","171","67","87","138","156","250","108.53","120.57","30","250","90","105"
"1992","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1993","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","66.11","59","42","35","46","78","105","147","58.57","73.65","30","147","49","65"
"1993","(Ehe-)Paar ohne Kind(er)","Westdeutschland","86.95","79.5","180","54","60","100","135","240","81.25","92.65","20","350","70","80"
"1993","1-Pers.- Haushalt","Ostdeutschland","","","","","","","","","","","","","",""
"1993","1-Pers.- Haushalt","Westdeutschland","63.35","59.5","132","30","42","76","100","200","58.46","68.24","10","200","50","60"
"1993","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Alleinerziehende","Westdeutschland","","","","","","","","","","","","","",""
"1993","Paar mit Kind(ern)","Ostdeutschland","91.23","81.5","66","60","68","120","129","210","83.64","98.82","30","210","76","105"
"1993","Paar mit Kind(ern)","Westdeutschland","117.87","111","183","72","86","140","170","300","111.34","124.4","18","350","90","105"
"1993","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1994","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","74.19","65","42","40","46","90","122","194","63.19","85.19","30","194","50","75"
"1994","(Ehe-)Paar ohne Kind(er)","Westdeutschland","82.52","79","171","50","60","95","126","163","78.05","86.99","25","190","70","80"
"1994","1-Pers.- Haushalt","Ostdeutschland","44.75","43.5","33","28","32","50","60","110","37.44","52.06","10","110","36","50"
"1994","1-Pers.- Haushalt","Westdeutschland","55.93","51.5","151","34","40","65","86","120","52.26","59.6","15","160","48","55"
"1994","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Alleinerziehende","Westdeutschland","84.19","64.5","31","51","60","96","130","250","68.45","99.93","47","250","60","95"
"1994","Paar mit Kind(ern)","Ostdeutschland","86.02","78","82","50","57","110","130","200","78.04","94","30","200","73","95"
"1994","Paar mit Kind(ern)","Westdeutschland","116.85","107.5","197","75","87","145","161","250","110.93","122.77","40","270","90","100"
"1994","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1995","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","83.08","70.5","50","48","60","100","140","160","75.41","90.75","40","160","60","76"
"1995","(Ehe-)Paar ohne Kind(er)","Westdeutschland","85.16","74.5","229","52","60","100","132","200","80.14","90.18","15","350","69","76"
"1995","1-Pers.- Haushalt","Ostdeutschland","51.63","42.5","33","30","39","50","75","150","42.47","60.79","27","150","40","49"
"1995","1-Pers.- Haushalt","Westdeutschland","58.35","54.5","163","26","40","70","96","160","53.88","62.82","12","180","50","59"
"1995","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Alleinerziehende","Westdeutschland","87.09","79","37","45","54","103","150","180","75.91","98.27","26","180","62","85"
"1995","Paar mit Kind(ern)","Ostdeutschland","96.26","91","81","53","70","125","151","180","87.93","104.59","20","232","83","105"
"1995","Paar mit Kind(ern)","Westdeutschland","107.41","99","313","65","78","130","160","300","103.01","111.81","18","300","85","96"
"1995","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Sonstige","Westdeutschland","99.95","88","44","60","79","120","145","250","87.88","112.02","49","250","81","110"
"1996","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","65.92","59.5","70","46","54","72","87","180","60.26","71.58","35","180","57","67"
"1996","(Ehe-)Paar ohne Kind(er)","Westdeutschland","89.86","82.5","186","55","65","103","135","200","85.33","94.39","10","200","70","80"
"1996","1-Pers.- Haushalt","Ostdeutschland","53.17","48.5","60","33","41","62","92","112","47.49","58.85","16","120","43","55"
"1996","1-Pers.- Haushalt","Westdeutschland","59.68","54","168","34","43","70","96","165","56.03","63.33","10","165","52","60"
"1996","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Alleinerziehende","Westdeutschland","74.61","67.5","40","50","58","85","101","220","64.63","84.59","30","220","60","78"
"1996","Paar mit Kind(ern)","Ostdeutschland","96.59","85.5","85","61","70","113","140","180","86.45","106.73","12","400","80","100"
"1996","Paar mit Kind(ern)","Westdeutschland","115.73","107.5","243","70","80","135","170","320","110.54","120.92","33","320","93","107"
"1996","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1997","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","65.45","62.5","62","48","51","75","89","130","60.24","70.66","10","141","58","66"
"1997","(Ehe-)Paar ohne Kind(er)","Westdeutschland","92.27","84","175","56","73","111","136","191","87.37","97.17","35","230","76","85"
"1997","1-Pers.- Haushalt","Ostdeutschland","53.85","46.5","65","35","40","60","90","120","48.34","59.36","22","134","43","50"
"1997","1-Pers.- Haushalt","Westdeutschland","62.72","61","138","38","50","72","89","120","58.85","66.59","12","165","57","65"
"1997","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Alleinerziehende","Westdeutschland","79.02","74.5","39","56","60","86","120","200","70.28","87.76","35","200","65","84"
"1997","Paar mit Kind(ern)","Ostdeutschland","88.16","79.5","91","53.14","66","115","129","160","81.21","95.11","20","220","76","94"
"1997","Paar mit Kind(ern)","Westdeutschland","113.51","107.5","222","70","82","140","165","230","107.81","119.21","10","365","90","104"
"1997","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","76.23","66.5","594","50","57","90","116","160","73.84","78.62","24","300","65","70"
"1998","(Ehe-)Paar ohne Kind(er)","Westdeutschland","97.04","89.5","1565","60","72","116","143","220","95.31","98.77","20","320","85","89"
"1998","1-Pers.- Haushalt","Ostdeutschland","57.31","52.5","398","35","45","65","87","130","55.07","59.55","8","194","50","55"
"1998","1-Pers.- Haushalt","Westdeutschland","68.41","62.5","1286","40","50","80","100","160","66.83","69.99","10","280","60","64"
"1998","Alleinerziehende","Ostdeutschland","70.25","64.5","123","52","57","76","95","200","66.35","74.15","28","200","62","70"
"1998","Alleinerziehende","Westdeutschland","87.81","79.5","319","52","65","100","130","210","84.18","91.44","32","270","76","85"
"1998","Paar mit Kind(ern)","Ostdeutschland","95.25","87.5","748","60","70","114","140","210","92.87","97.63","12","350","84","91"
"1998","Paar mit Kind(ern)","Westdeutschland","114.93","109.5","2046","70","85","135","165","250","113.18","116.68","34","420","100","104"
"1998","Sonstige","Ostdeutschland","89.75","81.5","78","57","64","110","127","200","80.52","98.98","44","250","80","110"
"1998","Sonstige","Westdeutschland","113.25","109.5","187","60","79","140","171","250","106.73","119.77","30","280","91","116"
"1999","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","74.66","66.5","63","45","58","90","106","155","68.21","81.11","40","155","60","77"
"1999","(Ehe-)Paar ohne Kind(er)","Westdeutschland","92.33","84.5","207","58","70","102","140","186","87.95","96.71","28","250","72","84"
"1999","1-Pers.- Haushalt","Ostdeutschland","57.27","55.5","68","33","45","63","83","130","52.31","62.23","23","130","48","59"
"1999","1-Pers.- Haushalt","Westdeutschland","59.25","57.5","208","35","45","70","90","150","55.96","62.54","10","190","52","58"
"1999","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Alleinerziehende","Westdeutschland","79.04","74","41","55","63","85","104","160","67.01","91.07","30","260","67","85"
"1999","Paar mit Kind(ern)","Ostdeutschland","119.27","99","79","68","80","130","180","350","109.28","129.26","48","350","86","103"
"1999","Paar mit Kind(ern)","Westdeutschland","121.37","104.5","228","74","85","136","200","330","114.12","128.62","40","450","97","110"
"1999","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","76.67","69.5","437","50","59","90","110","178","73.96","79.38","25","350","68","72"
"2000","(Ehe-)Paar ohne Kind(er)","Westdeutschland","101.52","94.5","1661","60","72","120","150","240","99.56","103.48","24","400","94","100"
"2000","1-Pers.- Haushalt","Ostdeutschland","56.47","50.5","400","36","45","63","80","133","54.23","58.71","15","200","50","53"
"2000","1-Pers.- Haushalt","Westdeutschland","70.79","63.5","1434","40","50","81","110","200","69.03","72.55","10","283","63","65"
"2000","Alleinerziehende","Ostdeutschland","74.37","69.5","104","55","59","84","100","150","70.01","78.73","39","170","65","78"
"2000","Alleinerziehende","Westdeutschland","88.47","79.5","308","60","68","100","130","200","84.61","92.33","18","300","80","85"
"2000","Paar mit Kind(ern)","Ostdeutschland","101.09","97.5","448","62","73","120","146","220","97.76","104.42","22","260","93","100"
"2000","Paar mit Kind(ern)","Westdeutschland","117.25","110.5","1798","72","86","140","167","250","115.34","119.16","33","450","110","120"
"2000","Sonstige","Ostdeutschland","85.18","68","34","49","56","119","140","240","69.89","100.47","33","240","60","114"
"2000","Sonstige","Westdeutschland","113.38","99","152","60","80","140","180","300","104.89","121.87","20","330","100","120"
"2001","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","72.84","68.5","92","50","59","85","100","135","67.98","77.7","20","140","60","75"
"2001","(Ehe-)Paar ohne Kind(er)","Westdeutschland","94.69","89","249","56","65","120","150","190","90.29","99.09","29","220","80","90"
"2001","1-Pers.- Haushalt","Ostdeutschland","58.65","54","72","37","41","64","90","150","53.41","63.89","25","150","48","57"
"2001","1-Pers.- Haushalt","Westdeutschland","60.15","59.5","277","35","49","70","86","140","57.24","63.06","14","250","55","60"
"2001","Alleinerziehende","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Alleinerziehende","Westdeutschland","82.76","77.5","71","55","61","97","120","165","76.48","89.04","45","165","75","87"
"2001","Paar mit Kind(ern)","Ostdeutschland","97.54","96.5","103","60","75","114","130","200","91.17","103.91","54","250","85","98"
"2001","Paar mit Kind(ern)","Westdeutschland","119.92","113.5","352","75","86","142","170","300","115.23","124.61","20","320","105","120"
"2001","Sonstige","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Sonstige","Westdeutschland","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","78.48","69.5","918","53","59","95","112","164","76.57","80.39","29","254","70","75"
"2002","(Ehe-)Paar ohne Kind(er)","Westdeutschland","101.55","94.5","2922","60","74","120","150","240","99.95","103.15","25","450","96","100"
"2002","1-Pers.- Haushalt","Ostdeutschland","57.57","51.5","705","35","44","65","85","145","55.8","59.34","9","225","51","55"
"2002","1-Pers.- Haushalt","Westdeutschland","71.22","64.5","2184","40","50","84","110","180","69.79","72.65","10","310","64","66"
"2002","Alleinerziehende","Ostdeutschland","74.03","69.5","180","52","58","84","102","170","70.32","77.74","30","200","69","74"
"2002","Alleinerziehende","Westdeutschland","87.52","79.5","520","55","65","100","130","200","84.4","90.64","10","300","80","85"
"2002","Paar mit Kind(ern)","Ostdeutschland","98.62","92.5","943","63","75","117","136","210","96.29","100.95","32","320","95","100"
"2002","Paar mit Kind(ern)","Westdeutschland","116.88","109.5","3384","72","85","140","170","250","115.31","118.45","20","450","120","120"
"2002","Sonstige","Ostdeutschland","92.12","84.5","53","50","55","110","150","200","81.1","103.14","46","200","80","120"
"2002","Sonstige","Westdeutschland","112.71","108.5","214","65","82","140","165","230","106.26","119.16","45","320","110","120"
"2003","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","78.41","69.5","961","53","59","94","120","160","76.52","80.3","25","270","70","75"
"2003","(Ehe-)Paar ohne Kind(er)","Westdeutschland","100.21","91.5","2848","60","73","120","150","228","98.62","101.8","18","450","95","100"
"2003","1-Pers.- Haushalt","Ostdeutschland","57.8","52.5","703","35","45","65","85","130","55.9","59.7","10","350","53","56"
"2003","1-Pers.- Haushalt","Westdeutschland","71.04","64.5","2200","40","50","85","110","176","69.65","72.43","11","300","64","67"
"2003","Alleinerziehende","Ostdeutschland","77.48","69.5","174","55","59","90","110","160","73.89","81.07","40","170","69","78"
"2003","Alleinerziehende","Westdeutschland","87.82","79.5","522","56","65","100","130","200","84.83","90.81","32","285","80","85"
"2003","Paar mit Kind(ern)","Ostdeutschland","100.75","96.5","905","60","74","120","149","200","98.2","103.3","32","400","98","100"
"2003","Paar mit Kind(ern)","Westdeutschland","117.15","111.5","3216","72","86","140","168","250","115.57","118.73","20","450","120","120"
"2003","Sonstige","Ostdeutschland","87.71","85.5","52","43","60","110","130","240","76.61","98.81","40","240","76","110"
"2003","Sonstige","Westdeutschland","104.56","99","183","55","76","120","160","240","97.42","111.7","35","320","100","120"
"2004","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","78.29","69.5","943","54","60","92","120","165","76.37","80.21","22","270","70","75"
"2004","(Ehe-)Paar ohne Kind(er)","Westdeutschland","101.35","92.5","2863","60","74","120","150","250","99.74","102.96","20","450","96","100"
"2004","1-Pers.- Haushalt","Ostdeutschland","58.1","53.5","697","35","45","65","89","140","56.29","59.91","12","210","53","57"
"2004","1-Pers.- Haushalt","Westdeutschland","72.16","64.5","2149","40","52","85","110","180","70.73","73.59","10","300","65","68"
"2004","Alleinerziehende","Ostdeutschland","76.98","71.5","178","53","59","88","110","160","73.19","80.77","28","170","70","77"
"2004","Alleinerziehende","Westdeutschland","87.91","79.5","502","56","67","100","130","200","84.81","91.01","32","315","80","85"
"2004","Paar mit Kind(ern)","Ostdeutschland","101.36","97.5","878","63","73","120","150","200","98.78","103.94","40","350","99","104"
"2004","Paar mit Kind(ern)","Westdeutschland","118.28","113.5","3072","72","89","140","170","280","116.63","119.93","20","450","120","120"
"2004","Sonstige","Ostdeutschland","86.26","84.5","54","50","60","110","126","160","76.62","95.9","43","200","81","110"
"2004","Sonstige","Westdeutschland","108.4","99","166","60","80","120","160","300","100.78","116.02","45","324","102","120"
"2005","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","78.49","69.5","912","53","60","94","120","165","76.43","80.55","28","280","70","75"
"2005","(Ehe-)Paar ohne Kind(er)","Westdeutschland","101.43","93.5","2773","60","74","120","150","250","99.78","103.08","25","450","97","100"
"2005","1-Pers.- Haushalt","Ostdeutschland","58.81","54.5","712","36","45","65","90","150","57.01","60.61","12","210","54","57"
"2005","1-Pers.- Haushalt","Westdeutschland","73.5","64.5","2184","41","52","87","120","200","71.98","75.02","8","400","65","68"
"2005","Alleinerziehende","Ostdeutschland","77.9","72.5","185","53","60","87","110","150","74.07","81.73","35","170","70","80"
"2005","Alleinerziehende","Westdeutschland","87.27","79.5","508","58","67","100","130","170","84.42","90.12","12","255","80","85"
"2005","Paar mit Kind(ern)","Ostdeutschland","102.3","98.5","830","63","75","120","142","220","99.68","104.92","40","350","100","104"
"2005","Paar mit Kind(ern)","Westdeutschland","118.55","114.5","2868","73","89","140","170","270","116.86","120.24","37","450","120","120"
"2005","Sonstige","Ostdeutschland","92.48","92.5","46","49","69","120","130","160","81.42","103.54","43","200","85","120"
"2005","Sonstige","Westdeutschland","110.27","108.5","159","59","80","130","168","246","103.02","117.52","20","300","100","120"
"2006","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","79.02","69.5","1022","54","60","95","120","170","77.02","81.02","28","280","72","78"
"2006","(Ehe-)Paar ohne Kind(er)","Westdeutschland","101.96","94.5","3127","60","73","120","150","240","100.3","103.62","26","838","100","100"
"2006","1-Pers.- Haushalt","Ostdeutschland","60.44","54.5","814","38","46","69","94","160","58.65","62.23","15","230","55","58"
"2006","1-Pers.- Haushalt","Westdeutschland","73.87","65.5","2456","41","53","87","120","200","72.47","75.27","9","400","65","69"
"2006","Alleinerziehende","Ostdeutschland","75.61","69","187","56","59","85","100","160","71.21","80.01","45","300","70","77"
"2006","Alleinerziehende","Westdeutschland","88.52","79.5","580","58","67","100","130","180","85.75","91.29","12","240","80","86"
"2006","Paar mit Kind(ern)","Ostdeutschland","100.93","96.5","849","63","74","120","140","220","98.32","103.54","16","350","100","100"
"2006","Paar mit Kind(ern)","Westdeutschland","118.71","111.5","2980","72","87","140","170","275","116.99","120.43","30","500","120","120"
"2006","Sonstige","Ostdeutschland","102.57","88.5","43","60","78","120","150","190","89.73","115.41","43","250","90","130"
"2006","Sonstige","Westdeutschland","113.32","109","166","62","82","130","170","300","105.19","121.45","20","500","100","120"
"2007","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","81.24","71.5","985","54","60","98","120","180","79.21","83.27","24","290","74","80"
"2007","(Ehe-)Paar ohne Kind(er)","Westdeutschland","103.13","95.5","2885","62","75","120","150","240","101.44","104.82","16","838","100","100"
"2007","1-Pers.- Haushalt","Ostdeutschland","61","54.5","762","36","46","68","96","169","59.01","62.99","12","258","54","58"
"2007","1-Pers.- Haushalt","Westdeutschland","74.48","65.5","2336","42","54","89","120","200","73","75.96","9","400","66","70"
"2007","Alleinerziehende","Ostdeutschland","73.19","66","185","52","58","85","100","160","68.53","77.85","17","300","68","78"
"2007","Alleinerziehende","Westdeutschland","89.16","79.5","525","60","68","102","130","180","86.28","92.04","36","300","80","86"
"2007","Paar mit Kind(ern)","Ostdeutschland","103.6","99.5","780","65","78","120","140","240","100.67","106.53","32","400","100","103"
"2007","Paar mit Kind(ern)","Westdeutschland","120.54","117.5","2783","73","89","140","170","280","118.75","122.33","37","500","120","120"
"2007","Sonstige","Ostdeutschland","87.39","81","39","55","65","102","130","160","76.37","98.41","43","180","84","120"
"2007","Sonstige","Westdeutschland","118.61","107.5","141","65","85","140","180","300","110.33","126.89","49","300","100","120"
"2008","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","80.91","71.5","976","54","60","98","120","175","78.91","82.91","28","280","75","80"
"2008","(Ehe-)Paar ohne Kind(er)","Westdeutschland","104.12","97.5","2753","63","75","120","154","240","102.38","105.86","20","938","100","100"
"2008","1-Pers.- Haushalt","Ostdeutschland","61.53","55.5","745","37","46","69","100","160","59.54","63.52","12","248","55","58"
"2008","1-Pers.- Haushalt","Westdeutschland","74.75","66.5","2229","41","54","90","120","200","73.26","76.24","10","300","66","70"
"2008","Alleinerziehende","Ostdeutschland","75.34","69.5","174","54","59","85","100","140","71.2","79.48","44","240","70","80"
"2008","Alleinerziehende","Westdeutschland","91.74","81.5","507","60","70","110","140","185","88.65","94.83","19","300","80","90"
"2008","Paar mit Kind(ern)","Ostdeutschland","104.6","99.5","715","68","79","120","145","215","101.78","107.42","36","360","100","107"
"2008","Paar mit Kind(ern)","Westdeutschland","122.64","119.5","2537","74","90","144","176","300","120.76","124.52","10","500","120","120"
