year,age_gr,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,46-65 y.,Sometimes,0.28979,2919,9947,0.28088,0.29871
2017,46-65 y.,Often,0.09303,865,9947,0.08732,0.09874
2017,46-65 y.,Very often,0.02801,278,9947,0.02477,0.03126
2017,66 and older,Very seldom,0.20059,1065,4942,0.18942,0.21176
2017,66 and older,Seldom,0.35506,1823,4942,0.34171,0.36840
2017,66 and older,Sometimes,0.30439,1483,4942,0.29156,0.31722
2017,66 and older,Often,0.10921,464,4942,0.10051,0.11791
2017,66 and older,Very often,0.02487,107,4942,0.02053,0.02921
2018,17-29 y.,Very seldom,0.21216,1028,4232,0.19984,0.22448
2018,17-29 y.,Seldom,0.34506,1560,4232,0.33074,0.35939
2018,17-29 y.,Sometimes,0.23746,1132,4232,0.22463,0.25028
2018,17-29 y.,Often,0.08333,400,4232,0.07500,0.09166
2018,17-29 y.,Very often,0.02707,112,4232,0.02218,0.03196
2018,30-45 y.,Very seldom,0.24223,1632,6706,0.23197,0.25248
2018,30-45 y.,Seldom,0.36197,2459,6706,0.35046,0.37347
2018,30-45 y.,Sometimes,0.27420,1887,6706,0.26352,0.28488
2018,30-45 y.,Often,0.08069,573,6706,0.07417,0.08721
2018,30-45 y.,Very often,0.02519,155,6706,0.02144,0.02894
2018,46-65 y.,Very seldom,0.22838,2320,9619,0.21999,0.23677
2018,46-65 y.,Seldom,0.36194,3510,9619,0.35233,0.37154
2018,46-65 y.,Sometimes,0.28300,2665,9619,0.27399,0.29200
2018,46-65 y.,Often,0.09049,850,9619,0.08476,0.09622
2018,46-65 y.,Very often,0.03181,274,9619,0.02830,0.03532
2018,66 and older,Very seldom,0.20845,1138,4977,0.19717,0.21974
2018,66 and older,Seldom,0.35766,1848,4977,0.34434,0.37097
2018,66 and older,Sometimes,0.30385,1422,4977,0.29107,0.31663
2018,66 and older,Often,0.10225,450,4977,0.09383,0.11066
2018,66 and older,Very often,0.02404,119,4977,0.01979,0.02830
2019,17-29 y.,Very seldom,0.21258,900,3835,0.19963,0.22554
2019,17-29 y.,Seldom,0.32902,1399,3835,0.31415,0.34389
2019,17-29 y.,Sometimes,0.24734,1046,3835,0.23368,0.26100
2019,17-29 y.,Often,0.08932,386,3835,0.08029,0.09835
2019,17-29 y.,Very often,0.02527,104,3835,0.02030,0.03024
2019,30-45 y.,Very seldom,0.24302,1551,6284,0.23241,0.25362
2019,30-45 y.,Seldom,0.37449,2362,6284,0.36252,0.38646
2019,30-45 y.,Sometimes,0.26462,1706,6284,0.25371,0.27553
2019,30-45 y.,Often,0.08106,517,6284,0.07431,0.08781
2019,30-45 y.,Very often,0.02203,148,6284,0.01840,0.02566
2019,46-65 y.,Very seldom,0.23374,2654,10413,0.22561,0.24187
2019,46-65 y.,Seldom,0.35443,3752,10413,0.34524,0.36361
2019,46-65 y.,Sometimes,0.28715,2921,10413,0.27846,0.29584
2019,46-65 y.,Often,0.09431,862,10413,0.08869,0.09992
2019,46-65 y.,Very often,0.02608,224,10413,0.02302,0.02915
2019,66 and older,Very seldom,0.21467,1264,5155,0.20346,0.22588
2019,66 and older,Seldom,0.33689,1823,5155,0.32399,0.34979
2019,66 and older,Sometimes,0.31569,1516,5155,0.30300,0.32838
2019,66 and older,Often,0.10232,446,5155,0.09405,0.11059
2019,66 and older,Very often,0.02478,106,5155,0.02054,0.02903
2020,17-29 y.,Very seldom,0.19113,948,4339,0.17943,0.20283
2020,17-29 y.,Seldom,0.36041,1578,4339,0.34612,0.37470
2020,17-29 y.,Sometimes,0.23574,1246,4339,0.22311,0.24837
2020,17-29 y.,Often,0.09087,443,4339,0.08232,0.09942
2020,17-29 y.,Very often,0.02675,124,4339,0.02195,0.03155
2020,30-45 y.,Very seldom,0.23299,1600,6628,0.22282,0.24317
2020,30-45 y.,Seldom,0.34694,2350,6628,0.33548,0.35840
2020,30-45 y.,Sometimes,0.28837,1882,6628,0.27747,0.29928
2020,30-45 y.,Often,0.09468,628,6628,0.08763,0.10172
2020,30-45 y.,Very often,0.01876,168,6628,0.01549,0.02202
2020,46-65 y.,Very seldom,0.21101,2245,9785,0.20293,0.21910
2020,46-65 y.,Seldom,0.35986,3605,9785,0.35035,0.36937
2020,46-65 y.,Sometimes,0.27822,2730,9785,0.26934,0.28710
2020,46-65 y.,Often,0.11255,961,9785,0.10629,0.11881
2020,46-65 y.,Very often,0.03364,244,9785,0.03007,0.03722
2020,66 and older,Very seldom,0.20639,1124,4865,0.19502,0.21776
2020,66 and older,Seldom,0.35699,1784,4865,0.34352,0.37045
2020,66 and older,Sometimes,0.31054,1431,4865,0.29753,0.32354
2020,66 and older,Often,0.09020,416,4865,0.08215,0.09825
2020,66 and older,Very often,0.02980,110,4865,0.02502,0.03458
2021,17-29 y.,Very seldom,0.20855,573,2705,0.19323,0.22386
2021,17-29 y.,Seldom,0.35641,1001,2705,0.33836,0.37446
2021,17-29 y.,Sometimes,0.22031,744,2705,0.20469,0.23594
2021,17-29 y.,Often,0.10250,310,2705,0.09107,0.11394
2021,17-29 y.,Very often,0.02145,77,2705,0.01599,0.02691
2021,30-45 y.,Very seldom,0.22137,988,4147,0.20873,0.23401
2021,30-45 y.,Seldom,0.38079,1603,4147,0.36601,0.39557
2021,30-45 y.,Sometimes,0.25629,1057,4147,0.24300,0.26958
2021,30-45 y.,Often,0.09549,395,4147,0.08654,0.10444
2021,30-45 y.,Very often,0.02464,104,4147,0.01992,0.02935
2021,46-65 y.,Very seldom,0.22972,1686,6789,0.21971,0.23972
2021,46-65 y.,Seldom,0.38825,2641,6789,0.37665,0.39984
2021,46-65 y.,Sometimes,0.24467,1676,6789,0.23445,0.25490
2021,46-65 y.,Often,0.10878,637,6789,0.10137,0.11618
2021,46-65 y.,Very often,0.02301,149,6789,0.01945,0.02658
2021,66 and older,Very seldom,0.20907,838,3543,0.19568,0.22246
2021,66 and older,Seldom,0.39196,1400,3543,0.37588,0.40803
2021,66 and older,Sometimes,0.28075,944,3543,0.26595,0.29554
2021,66 and older,Often,0.09769,295,3543,0.08791,0.10746
2021,66 and older,Very often,0.01663,66,3543,0.01242,0.02084
