"year","alter_gr","migback","mean","median","n","lower_confidence","upper_confidence"
"1987","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1987","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1987","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1987","35-65 Jahre alt","kein Migrationshintergrund ","7.14","8","3643","7.06","7.22"
"1987","66 und Ã¤lter","direkter Migrationshintergrund","8.57","9","55","8.08","9.06"
"1987","66 und Ã¤lter","indirekter Migrationshintergrund","8.24","7.56","4","5.52","10.96"
"1987","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1988","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1988","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1988","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1988","35-65 Jahre alt","kein Migrationshintergrund ","6.96","7","3474","6.88","7.04"
"1988","66 und Ã¤lter","direkter Migrationshintergrund","8.14","8","62","7.65","8.63"
"1988","66 und Ã¤lter","indirekter Migrationshintergrund","9.04","9.15","4","6.65","11.43"
"1988","66 und Ã¤lter","kein Migrationshintergrund ","8.09","8","977","7.96","8.22"
"1989","16-34 Jahre alt","direkter Migrationshintergrund","6.55","7","956","6.4","6.7"
"1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1989","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1989","35-65 Jahre alt","kein Migrationshintergrund ","6.88","7","3289","6.8","6.96"
"1989","66 und Ã¤lter","direkter Migrationshintergrund","8.01","8","69","7.53","8.49"
"1989","66 und Ã¤lter","indirekter Migrationshintergrund","7.62","6.52","4","4.18","11.06"
"1989","66 und Ã¤lter","kein Migrationshintergrund ","8.18","8","946","8.06","8.3"
"1990","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1990","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1990","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1990","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1990","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1990","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1991","16-34 Jahre alt","direkter Migrationshintergrund","6.4","7","887","6.24","6.56"
"1991","16-34 Jahre alt","indirekter Migrationshintergrund","7.09","7","319","6.84","7.34"
"1991","16-34 Jahre alt","kein Migrationshintergrund ","6.4","7","3950","6.32","6.48"
"1991","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1991","35-65 Jahre alt","kein Migrationshintergrund ","6.58","7","5333","6.51","6.65"
"1991","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1991","66 und Ã¤lter","indirekter Migrationshintergrund","6.66","6.06","4","2.87","10.45"
"1991","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1992","16-34 Jahre alt","direkter Migrationshintergrund","6.42","7","842","6.25","6.59"
"1992","16-34 Jahre alt","indirekter Migrationshintergrund","7","8","378","6.77","7.23"
"1992","16-34 Jahre alt","kein Migrationshintergrund ","6.45","7","3754","6.38","6.52"
"1992","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1992","35-65 Jahre alt","kein Migrationshintergrund ","6.67","7","5277","6.61","6.73"
"1992","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1992","66 und Ã¤lter","indirekter Migrationshintergrund","9.44","10","4","7.05","11.83"
"1992","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1993","16-34 Jahre alt","direkter Migrationshintergrund","6.6","7","813","6.43","6.77"
"1993","16-34 Jahre alt","indirekter Migrationshintergrund","7.18","8","442","6.97","7.39"
"1993","16-34 Jahre alt","kein Migrationshintergrund ","6.53","7","3644","6.45","6.61"
"1993","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1993","35-65 Jahre alt","kein Migrationshintergrund ","6.53","7","5189","6.46","6.6"
"1993","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1993","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1993","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1994","16-34 Jahre alt","direkter Migrationshintergrund","6.34","7","750","6.16","6.52"
"1994","16-34 Jahre alt","indirekter Migrationshintergrund","6.81","7","461","6.6","7.02"
"1994","16-34 Jahre alt","kein Migrationshintergrund ","6.46","7","3585","6.38","6.54"
"1994","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1994","35-65 Jahre alt","kein Migrationshintergrund ","6.48","7","5108","6.41","6.55"
"1994","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1994","66 und Ã¤lter","indirekter Migrationshintergrund","3.41","0.98","4","-4.1","10.92"
"1994","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1995","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"1995","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"1995","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"1995","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"1995","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1996","16-34 Jahre alt","direkter Migrationshintergrund","6.57","7","842","6.41","6.73"
"1996","16-34 Jahre alt","indirekter Migrationshintergrund","7.06","7","510","6.86","7.26"
"1996","16-34 Jahre alt","kein Migrationshintergrund ","6.67","7","3412","6.6","6.74"
"1996","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1996","35-65 Jahre alt","indirekter Migrationshintergrund","6.36","7.48","31","5.15","7.57"
"1996","35-65 Jahre alt","kein Migrationshintergrund ","6.77","7","5179","6.71","6.83"
"1996","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1996","66 und Ã¤lter","indirekter Migrationshintergrund","7.42","8","6","5.47","9.37"
"1996","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1997","16-34 Jahre alt","direkter Migrationshintergrund","6.35","7","781","6.18","6.52"
"1997","16-34 Jahre alt","indirekter Migrationshintergrund","7.17","8","531","6.97","7.37"
"1997","16-34 Jahre alt","kein Migrationshintergrund ","6.6","7","3305","6.52","6.68"
"1997","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1997","35-65 Jahre alt","indirekter Migrationshintergrund","6.37","7","32","5.42","7.32"
"1997","35-65 Jahre alt","kein Migrationshintergrund ","6.68","7","5138","6.62","6.74"
"1997","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1997","66 und Ã¤lter","indirekter Migrationshintergrund","9.09","9.76","7","6.68","11.5"
"1997","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1998","16-34 Jahre alt","direkter Migrationshintergrund","6.24","7","721","6.06","6.42"
"1998","16-34 Jahre alt","indirekter Migrationshintergrund","7.02","7","553","6.82","7.22"
"1998","16-34 Jahre alt","kein Migrationshintergrund ","6.84","7","3596","6.77","6.91"
"1998","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1998","35-65 Jahre alt","indirekter Migrationshintergrund","5.85","6","44","5.03","6.67"
"1998","35-65 Jahre alt","kein Migrationshintergrund ","6.81","7","6023","6.75","6.87"
"1998","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1998","66 und Ã¤lter","indirekter Migrationshintergrund","8.75","8","6","6.87","10.63"
"1998","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"1999","16-34 Jahre alt","direkter Migrationshintergrund","6.45","7","636","6.26","6.64"
"1999","16-34 Jahre alt","indirekter Migrationshintergrund","7.04","7","549","6.85","7.23"
"1999","16-34 Jahre alt","kein Migrationshintergrund ","6.74","7","3407","6.67","6.81"
"1999","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"1999","35-65 Jahre alt","indirekter Migrationshintergrund","6.59","7","51","5.79","7.39"
"1999","35-65 Jahre alt","kein Migrationshintergrund ","6.76","7","5906","6.7","6.82"
"1999","66 und Ã¤lter","direkter Migrationshintergrund","","","","",""
"1999","66 und Ã¤lter","indirekter Migrationshintergrund","7.84","9","7","4.88","10.8"
"1999","66 und Ã¤lter","kein Migrationshintergrund ","","","","",""
"2000","16-34 Jahre alt","direkter Migrationshintergrund","6.75","7","990","6.6","6.9"
"2000","16-34 Jahre alt","indirekter Migrationshintergrund","7.03","7","710","6.86","7.2"
"2000","16-34 Jahre alt","kein Migrationshintergrund ","6.85","7","5420","6.79","6.91"
"2000","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2000","35-65 Jahre alt","indirekter Migrationshintergrund","6.34","6","95","5.83","6.85"
"2000","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2000","66 und Ã¤lter","direkter Migrationshintergrund","8.07","8","356","7.88","8.26"
"2000","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2000","66 und Ã¤lter","kein Migrationshintergrund ","8.17","8","3240","8.1","8.24"
"2001","16-34 Jahre alt","direkter Migrationshintergrund","6.72","7","832","6.56","6.88"
"2001","16-34 Jahre alt","indirekter Migrationshintergrund","7.08","8","653","6.9","7.26"
"2001","16-34 Jahre alt","kein Migrationshintergrund ","6.92","7","4792","6.86","6.98"
"2001","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2001","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2001","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2001","66 und Ã¤lter","direkter Migrationshintergrund","8.03","8","339","7.82","8.24"
"2001","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2001","66 und Ã¤lter","kein Migrationshintergrund ","8.25","9","3063","8.18","8.32"
"2002","16-34 Jahre alt","direkter Migrationshintergrund","6.41","7","740","6.25","6.57"
"2002","16-34 Jahre alt","indirekter Migrationshintergrund","6.87","7","636","6.7","7.04"
"2002","16-34 Jahre alt","kein Migrationshintergrund ","6.77","7","4778","6.71","6.83"
"2002","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2002","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2002","66 und Ã¤lter","direkter Migrationshintergrund","8.02","8","347","7.82","8.22"
"2002","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2002","66 und Ã¤lter","kein Migrationshintergrund ","8.1","8","3248","8.04","8.16"
"2003","16-34 Jahre alt","direkter Migrationshintergrund","6.37","7","674","6.2","6.54"
"2003","16-34 Jahre alt","indirekter Migrationshintergrund","6.85","7","638","6.67","7.03"
"2003","16-34 Jahre alt","kein Migrationshintergrund ","6.89","7","4553","6.83","6.95"
"2003","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2003","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2003","66 und Ã¤lter","direkter Migrationshintergrund","8.1","8","356","7.9","8.3"
"2003","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2003","66 und Ã¤lter","kein Migrationshintergrund ","8.15","8","3298","8.09","8.21"
"2004","16-34 Jahre alt","direkter Migrationshintergrund","6.46","7","625","6.29","6.63"
"2004","16-34 Jahre alt","indirekter Migrationshintergrund","6.86","7","640","6.68","7.04"
"2004","16-34 Jahre alt","kein Migrationshintergrund ","6.86","7","4358","6.8","6.92"
"2004","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2004","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2004","66 und Ã¤lter","direkter Migrationshintergrund","7.9","8","363","7.69","8.11"
"2004","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2004","66 und Ã¤lter","kein Migrationshintergrund ","8.07","8","3388","8.01","8.13"
"2005","16-34 Jahre alt","direkter Migrationshintergrund","6.55","7","532","6.36","6.74"
"2005","16-34 Jahre alt","indirekter Migrationshintergrund","6.73","7","664","6.56","6.9"
"2005","16-34 Jahre alt","kein Migrationshintergrund ","6.91","7","4123","6.84","6.98"
"2005","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2005","35-65 Jahre alt","kein Migrationshintergrund ","6.72","7","9972","6.68","6.76"
"2005","66 und Ã¤lter","direkter Migrationshintergrund","8.32","9","369","8.12","8.52"
"2005","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2005","66 und Ã¤lter","kein Migrationshintergrund ","8.04","8","3405","7.97","8.11"
"2006","16-34 Jahre alt","direkter Migrationshintergrund","6.28","6","538","6.08","6.48"
"2006","16-34 Jahre alt","indirekter Migrationshintergrund","6.49","7","625","6.31","6.67"
"2006","16-34 Jahre alt","kein Migrationshintergrund ","6.8","7","3960","6.73","6.87"
"2006","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2006","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2006","66 und Ã¤lter","direkter Migrationshintergrund","8.04","8","390","7.84","8.24"
"2006","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2006","66 und Ã¤lter","kein Migrationshintergrund ","7.97","8","4056","7.91","8.03"
"2007","16-34 Jahre alt","direkter Migrationshintergrund","6.27","7","443","6.06","6.48"
"2007","16-34 Jahre alt","indirekter Migrationshintergrund","6.44","7","587","6.25","6.63"
"2007","16-34 Jahre alt","kein Migrationshintergrund ","6.84","7","3682","6.77","6.91"
"2007","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2007","35-65 Jahre alt","kein Migrationshintergrund ","6.7","7","9965","6.66","6.74"
"2007","66 und Ã¤lter","direkter Migrationshintergrund","7.99","8","380","7.78","8.2"
"2007","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2007","66 und Ã¤lter","kein Migrationshintergrund ","7.97","8","3973","7.91","8.03"
"2008","16-34 Jahre alt","direkter Migrationshintergrund","6.84","7","370","6.63","7.05"
"2008","16-34 Jahre alt","indirekter Migrationshintergrund","6.79","7","568","6.6","6.98"
"2008","16-34 Jahre alt","kein Migrationshintergrund ","6.97","7","3426","6.9","7.04"
"2008","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2008","35-65 Jahre alt","kein Migrationshintergrund ","6.82","7","9320","6.78","6.86"
"2008","66 und Ã¤lter","direkter Migrationshintergrund","7.92","8","372","7.72","8.12"
"2008","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2008","66 und Ã¤lter","kein Migrationshintergrund ","8.01","8","3946","7.95","8.07"
"2009","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","16-34 Jahre alt","indirekter Migrationshintergrund","6.6","7","517","6.42","6.78"
"2009","16-34 Jahre alt","kein Migrationshintergrund ","6.95","7","3180","6.88","7.02"
"2009","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2009","35-65 Jahre alt","kein Migrationshintergrund ","6.8","7","8658","6.76","6.84"
"2009","66 und Ã¤lter","direkter Migrationshintergrund","8.08","8","339","7.88","8.28"
"2009","66 und Ã¤lter","indirekter Migrationshintergrund","7.75","7.88","6","5.68","9.82"
"2009","66 und Ã¤lter","kein Migrationshintergrund ","8.01","8","3847","7.95","8.07"
"2010","16-34 Jahre alt","direkter Migrationshintergrund","6.68","7","929","6.52","6.84"
"2010","16-34 Jahre alt","indirekter Migrationshintergrund","6.95","7","759","6.79","7.11"
"2010","16-34 Jahre alt","kein Migrationshintergrund ","6.97","7","4889","6.91","7.03"
"2010","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2010","35-65 Jahre alt","indirekter Migrationshintergrund","6.36","7","381","6.12","6.6"
"2010","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2010","66 und Ã¤lter","direkter Migrationshintergrund","7.83","8","320","7.62","8.04"
"2010","66 und Ã¤lter","indirekter Migrationshintergrund","7.16","7.3","6","4.8","9.52"
"2010","66 und Ã¤lter","kein Migrationshintergrund ","7.97","8","3731","7.91","8.03"
"2011","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2011","16-34 Jahre alt","indirekter Migrationshintergrund","6.79","7","464","6.59","6.99"
"2011","16-34 Jahre alt","kein Migrationshintergrund ","7.02","7","3047","6.95","7.09"
"2011","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2011","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2011","35-65 Jahre alt","kein Migrationshintergrund ","6.86","7","8676","6.81","6.91"
"2011","66 und Ã¤lter","direkter Migrationshintergrund","8.08","9","361","7.88","8.28"
"2011","66 und Ã¤lter","indirekter Migrationshintergrund","7.34","7.44","6","6.01","8.67"
"2011","66 und Ã¤lter","kein Migrationshintergrund ","8.09","8","4115","8.04","8.14"
"2012","16-34 Jahre alt","direkter Migrationshintergrund","6.96","7","307","6.71","7.21"
"2012","16-34 Jahre alt","indirekter Migrationshintergrund","6.93","7","466","6.74","7.12"
"2012","16-34 Jahre alt","kein Migrationshintergrund ","7.12","7","3108","7.05","7.19"
"2012","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2012","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2012","35-65 Jahre alt","kein Migrationshintergrund ","6.9","7","9145","6.86","6.94"
"2012","66 und Ã¤lter","direkter Migrationshintergrund","7.94","8","395","7.74","8.14"
"2012","66 und Ã¤lter","indirekter Migrationshintergrund","7.36","7.42","6","4.15","10.57"
"2012","66 und Ã¤lter","kein Migrationshintergrund ","8.06","8","4497","8.01","8.11"
"2013","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","16-34 Jahre alt","indirekter Migrationshintergrund","7.02","7","409","6.81","7.23"
"2013","16-34 Jahre alt","kein Migrationshintergrund ","","","","",""
"2013","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2013","35-65 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2013","35-65 Jahre alt","kein Migrationshintergrund ","6.98","7","8860","6.94","7.02"
"2013","66 und Ã¤lter","direkter Migrationshintergrund","7.86","8","366","7.65","8.07"
"2013","66 und Ã¤lter","indirekter Migrationshintergrund","8.53","8.86","5","5.18","11.88"
"2013","66 und Ã¤lter","kein Migrationshintergrund ","8.07","8","4572","8.02","8.12"
"2014","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","indirekter Migrationshintergrund","","","","",""
"2014","16-34 Jahre alt","kein Migrationshintergrund ","7.04","7","4054","6.97","7.11"
"2014","35-65 Jahre alt","direkter Migrationshintergrund","6.59","7","3261","6.51","6.67"
"2014","35-65 Jahre alt","indirekter Migrationshintergrund","6.73","7","681","6.55","6.91"
"2014","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2014","66 und Ã¤lter","direkter Migrationshintergrund","7.95","8","438","7.77","8.13"
"2014","66 und Ã¤lter","indirekter Migrationshintergrund","7.52","7.43","5","5.9","9.14"
"2014","66 und Ã¤lter","kein Migrationshintergrund ","8.07","8","4539","8.02","8.12"
"2015","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","16-34 Jahre alt","indirekter Migrationshintergrund","7.22","8","953","7.08","7.36"
"2015","16-34 Jahre alt","kein Migrationshintergrund ","7.18","7","3722","7.11","7.25"
"2015","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2015","35-65 Jahre alt","indirekter Migrationshintergrund","6.69","7","670","6.52","6.86"
"2015","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2015","66 und Ã¤lter","direkter Migrationshintergrund","7.84","8","424","7.65","8.03"
"2015","66 und Ã¤lter","indirekter Migrationshintergrund","9.07","10","5","6.38","11.76"
"2015","66 und Ã¤lter","kein Migrationshintergrund ","8","8","4488","7.95","8.05"
"2016","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2016","16-34 Jahre alt","indirekter Migrationshintergrund","7.09","7","893","6.95","7.23"
"2016","16-34 Jahre alt","kein Migrationshintergrund ","7.15","7","3362","7.08","7.22"
"2016","35-65 Jahre alt","direkter Migrationshintergrund","6.78","7","3049","6.7","6.86"
"2016","35-65 Jahre alt","indirekter Migrationshintergrund","6.66","7","650","6.48","6.84"
"2016","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2016","66 und Ã¤lter","direkter Migrationshintergrund","7.9","8","397","7.73","8.07"
"2016","66 und Ã¤lter","indirekter Migrationshintergrund","8.18","7.17","4","5.46","10.9"
"2016","66 und Ã¤lter","kein Migrationshintergrund ","8.02","8","4336","7.97","8.07"
"2017","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2017","16-34 Jahre alt","indirekter Migrationshintergrund","7.26","7","950","7.12","7.4"
"2017","16-34 Jahre alt","kein Migrationshintergrund ","7.22","8","4075","7.16","7.28"
"2017","35-65 Jahre alt","direkter Migrationshintergrund","6.71","7","3012","6.63","6.79"
"2017","35-65 Jahre alt","indirekter Migrationshintergrund","6.74","7","723","6.57","6.91"
"2017","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2017","66 und Ã¤lter","direkter Migrationshintergrund","7.74","8","427","7.56","7.92"
"2017","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2017","66 und Ã¤lter","kein Migrationshintergrund ","7.98","8","4558","7.93","8.03"
"2018","16-34 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","16-34 Jahre alt","indirekter Migrationshintergrund","7.13","7","968","6.99","7.27"
"2018","16-34 Jahre alt","kein Migrationshintergrund ","7.17","7","3978","7.11","7.23"
"2018","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2018","35-65 Jahre alt","indirekter Migrationshintergrund","6.67","7","709","6.5","6.84"
"2018","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2018","66 und Ã¤lter","direkter Migrationshintergrund","7.88","8","442","7.7","8.06"
"2018","66 und Ã¤lter","indirekter Migrationshintergrund","","","","",""
"2018","66 und Ã¤lter","kein Migrationshintergrund ","7.95","8","4564","7.9","8"
"2019","16-34 Jahre alt","direkter Migrationshintergrund","7.05","7","812","6.9","7.2"
"2019","16-34 Jahre alt","indirekter Migrationshintergrund","7.36","8","882","7.21","7.51"
"2019","16-34 Jahre alt","kein Migrationshintergrund ","7.26","7","3751","7.2","7.32"
"2019","35-65 Jahre alt","direkter Migrationshintergrund","","","","",""
"2019","35-65 Jahre alt","indirekter Migrationshintergrund","6.88","7","789","6.72","7.04"
"2019","35-65 Jahre alt","kein Migrationshintergrund ","","","","",""
"2019","66 und Ã¤lter","direkter Migrationshintergrund","8.1","8","423","7.93","8.27"
"2019","66 und Ã¤lter","indirekter Migrationshintergrund","8.88","9","36","8.29","9.47"
"2019","66 und Ã¤lter","kein Migrationshintergrund ","8","8","4741","7.95","8.05"
