"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1988","Hauptschule","Westdeutschland","7.18","7.5","5719","4","5","9","10","10","7.12","7.24","0","10","7","8"
"1988","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","6.89","6.5","750","4","5","8","10","10","6.73","7.05","0","10","7","7"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","7.1","6.5","877","4","5","9","10","10","6.95","7.25","0","10","7","7"
"1989","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Westdeutschland","6.7","6.5","696","3","5","8","10","10","6.52","6.88","0","10","7","7"
"1989","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Hauptschule","Westdeutschland","7.12","7.5","5459","4","6","9","10","10","7.06","7.18","0","10","7","7"
"1989","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1990","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1990","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1990","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1990","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1990","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","Westdeutschland","6.78","6.5","773","3","5","9","9","10","6.61","6.95","0","10","7","7"
"1991","(noch) kein Abschluss","Ostdeutschland","7.24","6.5","54","4","6","9","10","10","6.68","7.8","2","10","7","8"
"1991","(noch) kein Abschluss","Westdeutschland","7.07","7.5","821","4","6","9","10","10","6.91","7.23","0","10","7","7"
"1991","AkademikerIn","Ostdeutschland","5.84","5.5","952","2","4","8","9","10","5.67","6.01","0","10","5","6"
"1991","AkademikerIn","Westdeutschland","6.45","6.5","724","3","5","8","10","10","6.27","6.63","0","10","6","7"
"1991","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Hauptschule","Westdeutschland","7.1","7.5","5235","4","5","9","10","10","7.03","7.17","0","10","7","7"
"1991","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1991","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","Westdeutschland","6.81","6.5","779","4","5","8","9","10","6.65","6.97","0","10","7","7"
"1992","(noch) kein Abschluss","Ostdeutschland","7.11","6.5","68","5","6","9","10","10","6.64","7.58","1","10","7","8"
"1992","(noch) kein Abschluss","Westdeutschland","7.17","7.5","791","4","6","9","10","10","7.01","7.33","0","10","7","7"
"1992","AkademikerIn","Ostdeutschland","5.74","5.5","913","2","4","8","9","10","5.58","5.9","0","10","5","6"
"1992","AkademikerIn","Westdeutschland","6.59","6.5","738","3","5","8","10","10","6.42","6.76","0","10","7","7"
"1992","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Hauptschule","Westdeutschland","7.21","7.5","5092","4","6","9","10","10","7.15","7.27","0","10","7","8"
"1992","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1992","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","Westdeutschland","6.86","6.5","782","3","6","8","10","10","6.7","7.02","0","10","7","7"
"1993","(noch) kein Abschluss","Ostdeutschland","7.26","7.5","80","5","6","9","10","10","6.81","7.71","0","10","7","8"
"1993","(noch) kein Abschluss","Westdeutschland","7.24","7.5","760","4","6","9","10","10","7.07","7.41","0","10","7","7"
"1993","AkademikerIn","Ostdeutschland","5.67","5.5","869","2","4","8","9","10","5.5","5.84","0","10","5","6"
"1993","AkademikerIn","Westdeutschland","6.51","6.5","760","3","5","8","10","10","6.34","6.68","0","10","7","7"
"1993","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Hauptschule","Westdeutschland","7.06","7.5","4980","4","5","9","10","10","6.99","7.13","0","10","7","7"
"1993","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1993","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","Westdeutschland","6.75","6.5","776","3","5","8","10","10","6.59","6.91","0","10","7","7"
"1994","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","Westdeutschland","7.09","6.5","734","4","6","9","10","10","6.92","7.26","0","10","7","7"
"1994","AkademikerIn","Ostdeutschland","5.64","5.5","857","2","4","8","9","10","5.47","5.81","0","10","5","6"
"1994","AkademikerIn","Westdeutschland","6.58","6.5","793","3","5","8","9","10","6.41","6.75","0","10","7","7"
"1994","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Hauptschule","Westdeutschland","7.07","7.5","4789","4","5","9","10","10","7","7.14","0","10","7","7"
"1994","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1994","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1995","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1995","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1995","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1995","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1995","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","Westdeutschland","6.71","6.5","864","3","5","8","10","10","6.56","6.86","0","10","7","7"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","7.35","7.5","721","5","6","9","10","10","7.19","7.51","0","10","7","8"
"1996","AkademikerIn","Ostdeutschland","6.05","5.5","836","3","4","8","9","10","5.89","6.21","0","10","6","6"
"1996","AkademikerIn","Westdeutschland","6.73","6.5","925","3","5","8","10","10","6.58","6.88","0","10","7","7"
"1996","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Hauptschule","Westdeutschland","7.32","7.5","4733","4","6","9","10","10","7.25","7.39","0","10","7","8"
"1996","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1996","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Westdeutschland","6.68","6.5","843","3","5","8","9","10","6.52","6.84","0","10","7","7"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","7.17","6.5","700","4","6","9","10","10","7","7.34","0","10","7","8"
"1997","AkademikerIn","Ostdeutschland","6.23","6.5","836","3","5","8","9","10","6.07","6.39","0","10","6","7"
"1997","AkademikerIn","Westdeutschland","6.6","6.5","929","3","5","8","9","10","6.45","6.75","0","10","7","7"
"1997","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Hauptschule","Westdeutschland","7.23","7.5","4585","4","6","9","10","10","7.16","7.3","0","10","7","8"
"1997","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1997","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","6.87","6.5","970","3","5","9","10","10","6.72","7.02","0","10","7","7"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","7.11","6.5","690","4","6","9","10","10","6.94","7.28","0","10","7","8"
"1998","AkademikerIn","Ostdeutschland","6.34","6.5","863","3","5","8","9","10","6.19","6.49","0","10","6","7"
"1998","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Hauptschule","Westdeutschland","7.27","7.5","4978","4","6","9","10","10","7.21","7.33","0","10","7","8"
"1998","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","6.81","6.5","941","4","6","8","9","10","6.67","6.95","0","10","7","7"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","7.29","7.5","655","4","6","9","10","10","7.12","7.46","0","10","7","8"
"1999","AkademikerIn","Ostdeutschland","6.5","6.5","856","3","5","8","9","10","6.35","6.65","0","10","7","7"
"1999","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Hauptschule","Westdeutschland","7.31","7.5","4831","4","6","9","10","10","7.24","7.38","0","10","8","8"
"1999","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Ostdeutschland","6.7","6.5","354","4","6","8","9","10","6.48","6.92","0","10","7","7"
"2000","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","7.46","7.5","750","5","6","9","10","10","7.31","7.61","0","10","8","8"
"2000","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2000","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Westdeutschland","7.39","7.5","8858","4","6","9","10","10","7.34","7.44","0","10","8","8"
"2000","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Realschule","Westdeutschland","7.06","6.5","4016","4","6","9","10","10","6.99","7.13","0","10","7","7"
"2001","(Fach-)Abitur","Ostdeutschland","6.64","6.5","349","4","5","8","9","10","6.42","6.86","0","10","7","7"
"2001","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","7.72","7.5","692","5","7","9","10","10","7.57","7.87","0","10","8","8"
"2001","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2001","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Westdeutschland","7.4","7.5","7749","4","6","9","10","10","7.35","7.45","0","10","8","8"
"2001","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Realschule","Westdeutschland","7.05","7.5","3695","4","6","9","10","10","6.98","7.12","0","10","7","8"
"2002","(Fach-)Abitur","Ostdeutschland","6.52","6.5","356","4","5","8","9","10","6.3","6.74","0","10","7","7"
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","7.36","7.5","730","5","6","9","10","10","7.21","7.51","0","10","8","8"
"2002","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Westdeutschland","6.78","6.5","3221","3","5","8","10","10","6.7","6.86","0","10","7","7"
"2002","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Westdeutschland","7.29","7.5","7371","4","6","9","10","10","7.24","7.34","0","10","8","8"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","7.01","6.5","3949","4","6","9","10","10","6.94","7.08","0","10","7","7"
"2003","(Fach-)Abitur","Ostdeutschland","6.76","6.5","369","4","5","8","9","10","6.54","6.98","0","10","7","7"
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","7.37","7.5","710","5","6","9","10","10","7.21","7.53","0","10","8","8"
"2003","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Westdeutschland","6.89","6.5","3056","4","5","8","10","10","6.81","6.97","0","10","7","8"
"2003","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Westdeutschland","7.37","7.5","6988","4","6","9","10","10","7.32","7.42","0","10","8","8"
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","7.03","6.5","3762","4","6","9","10","10","6.96","7.1","0","10","7","8"
"2004","(Fach-)Abitur","Ostdeutschland","6.72","6.5","391","4","5","8","10","10","6.5","6.94","0","10","7","7"
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","7.5","7.5","720","5","6","9","10","10","7.35","7.65","0","10","8","8"
"2004","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Westdeutschland","6.77","6.5","3001","4","5","8","10","10","6.69","6.85","0","10","7","7"
"2004","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Westdeutschland","7.32","7.5","6645","4","6","9","10","10","7.27","7.37","0","10","8","8"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","6.94","6.5","3673","4","5","8","10","10","6.87","7.01","0","10","7","7"
"2005","(Fach-)Abitur","Ostdeutschland","6.8","6.5","390","4","6","8","9","10","6.6","7","0","10","7","7"
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","7.55","7.5","734","5","6","9","10","10","7.4","7.7","0","10","8","8"
"2005","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","7.31","7.5","6246","4","6","9","10","10","7.25","7.37","0","10","8","8"
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","6.9","6.5","3525","4","5","8","10","10","6.83","6.97","0","10","7","7"
"2006","(Fach-)Abitur","Ostdeutschland","6.5","6.5","411","4","5","8","9","10","6.28","6.72","0","10","6","7"
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","7.66","7.5","98","5","7","9","10","10","7.24","8.08","1","10","7","8"
"2006","(noch) kein Abschluss","Westdeutschland","7.21","7.5","550","4","5","9","10","10","7.04","7.38","0","10","7","8"
"2006","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Westdeutschland","6.73","6.5","3239","3","5","8","10","10","6.65","6.81","0","10","7","7"
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","7.31","7.5","6677","4","6","9","10","10","7.26","7.36","0","10","8","8"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","6.83","6.5","3784","3","5","8","10","10","6.76","6.9","0","10","7","7"
"2007","(Fach-)Abitur","Ostdeutschland","6.39","6.5","390","3","5","8","9","10","6.19","6.59","0","10","6","7"
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","6.83","6.5","453","3","5","9","10","10","6.63","7.03","0","10","7","8"
"2007","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2007","AkademikerIn","Westdeutschland","6.81","6.5","3084","3","5","8","10","10","6.73","6.89","0","10","7","7"
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","7.21","7.5","6036","4","6","9","10","10","7.15","7.27","0","10","8","8"
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","6.94","6.5","3560","4","5","8","10","10","6.87","7.01","0","10","7","7"
"2008","(Fach-)Abitur","Ostdeutschland","6.62","6.5","364","3","5","8","9","10","6.41","6.83","0","10","7","7"
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","7.49","7.5","99","5","7","9","10","10","7.13","7.85","0","10","7","8"
"2008","(noch) kein Abschluss","Westdeutschland","7.21","7.5","442","4","6","9","10","10","7.02","7.4","0","10","8","8"
"2008","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","7.33","7.5","5598","4","6","9","10","10","7.27","7.39","0","10","8","8"
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","7","6.5","3364","4","6","8","10","10","6.93","7.07","0","10","7","8"
"2009","(Fach-)Abitur","Ostdeutschland","6.58","6.5","345","4","6","8","9","10","6.37","6.79","0","10","7","7"
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","7.71","7.5","71","6","6","9","10","10","7.31","8.11","3","10","7","9"
"2009","(noch) kein Abschluss","Westdeutschland","7.21","7.5","408","4","6","9","10","10","7.01","7.41","0","10","8","8"
"2009","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","7.33","7.5","5070","4","6","9","10","10","7.27","7.39","0","10","8","8"
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","6.98","6.5","3136","4","6","9","10","10","6.9","7.06","0","10","7","8"
"2010","(Fach-)Abitur","Ostdeutschland","6.82","6.5","496","4","5","9","10","10","6.63","7.01","0","10","7","7"
"2010","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","7.66","7.5","84","5","7","9","10","10","7.18","8.14","0","10","8","8"
"2010","(noch) kein Abschluss","Westdeutschland","7.35","7.5","686","4","6","9","10","10","7.17","7.53","0","10","7","8"
"2010","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Westdeutschland","6.92","6.5","3971","4","6","8","10","10","6.85","6.99","0","10","7","7"
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","7.25","7.5","6293","4","6","9","10","10","7.19","7.31","0","10","8","8"
"2010","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Westdeutschland","7.03","6.5","4578","4","6","9","10","10","6.97","7.09","0","10","7","7"
"2011","(Fach-)Abitur","Ostdeutschland","7.11","6.5","369","5","6","9","10","10","6.9","7.32","0","10","7","7"
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","7.31","7.5","53","5","6","8","9","10","6.76","7.86","2","10","7","8"
"2011","(noch) kein Abschluss","Westdeutschland","7.41","7.5","411","4","6","9","10","10","7.21","7.61","0","10","8","8"
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Hauptschule","Westdeutschland","7.42","7.5","5087","4","6","9","10","10","7.36","7.48","0","10","8","8"
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","7.09","7.5","3208","4","6","9","10","10","7.02","7.16","0","10","7","8"
"2012","(Fach-)Abitur","Ostdeutschland","6.94","6.5","370","4","6","8","10","10","6.72","7.16","0","10","7","7"
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","7.78","7.5","62","5","7","9","10","10","7.27","8.29","2","10","7","8"
"2012","(noch) kein Abschluss","Westdeutschland","7.24","7.5","427","4","6","9","10","10","7.03","7.45","0","10","7","8"
"2012","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Westdeutschland","7.17","7.5","3195","4","6","9","10","10","7.1","7.24","0","10","8","8"
"2012","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Hauptschule","Westdeutschland","7.42","7.5","5336","4","6","9","10","10","7.36","7.48","0","10","8","8"
"2012","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2012","Realschule","Westdeutschland","7.18","7.5","3420","4","6","9","10","10","7.11","7.25","0","10","8","8"
"2013","(Fach-)Abitur","Ostdeutschland","7.14","6.5","338","5","6","9","9","10","6.92","7.36","0","10","7","8"
"2013","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Ostdeutschland","7.25","7.5","63","3","6","9","10","10","6.75","7.75","3","10","7","8"
"2013","(noch) kein Abschluss","Westdeutschland","7.17","7.5","399","4","6","9","10","10","6.96","7.38","0","10","7","8"
"2013","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2013","AkademikerIn","Westdeutschland","7.21","7.5","3224","4","6","9","10","10","7.14","7.28","0","10","8","8"
"2013","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Hauptschule","Westdeutschland","7.52","7.5","5074","5","6","9","10","10","7.46","7.58","0","10","8","8"
"2013","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2013","Realschule","Westdeutschland","7.24","7.5","3320","4","6","9","10","10","7.17","7.31","0","10","8","8"
