"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"1985","Hauptschulabschluss","indirekter Migrationshintergrund","7.46","7.5","79","6.87","8.05"
"1985","Hauptschulabschluss","kein Migrationshintergrund ","7.35","7.5","4812","7.28","7.42"
"1985","Realschulabschluss","direkter Migrationshintergrund","7.1","7.5","138","6.7","7.5"
"1985","Realschulabschluss","indirekter Migrationshintergrund","7.94","7.5","31","7.08","8.8"
"1985","Realschulabschluss","kein Migrationshintergrund ","7.4","7.5","1642","7.29","7.51"
"1986","(Fach-)Abitur","direkter Migrationshintergrund","6.8","6.5","229","6.48","7.12"
"1986","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1986","(Fach-)Abitur","kein Migrationshintergrund ","7.25","7.5","569","7.07","7.43"
"1986","(noch) kein Abschluss","direkter Migrationshintergrund","6.58","6.5","784","6.4","6.76"
"1986","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1986","(noch) kein Abschluss","kein Migrationshintergrund ","7.62","7.5","217","7.34","7.9"
"1986","AkademikerInnen","direkter Migrationshintergrund","6.41","6.5","110","5.94","6.88"
"1986","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1986","AkademikerInnen","kein Migrationshintergrund ","6.97","6.5","632","6.78","7.16"
"1986","Hauptschulabschluss","direkter Migrationshintergrund","7.02","6.5","1474","6.89","7.15"
"1986","Hauptschulabschluss","indirekter Migrationshintergrund","6.7","6.5","85","6.15","7.25"
"1986","Hauptschulabschluss","kein Migrationshintergrund ","7.26","7.5","4508","7.19","7.33"
"1986","Realschulabschluss","direkter Migrationshintergrund","7.01","6.5","143","6.59","7.43"
"1986","Realschulabschluss","indirekter Migrationshintergrund","7.72","7.5","30","6.9","8.54"
"1986","Realschulabschluss","kein Migrationshintergrund ","7.26","7.5","1585","7.15","7.37"
"1987","(Fach-)Abitur","direkter Migrationshintergrund","6.7","6.5","223","6.38","7.02"
"1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1987","(Fach-)Abitur","kein Migrationshintergrund ","7.22","7.5","534","7.03","7.41"
"1987","(noch) kein Abschluss","direkter Migrationshintergrund","6.83","6.5","758","6.66","7"
"1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1987","(noch) kein Abschluss","kein Migrationshintergrund ","7.57","7.5","210","7.27","7.87"
"1987","AkademikerInnen","direkter Migrationshintergrund","6.66","6.5","99","6.17","7.15"
"1987","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1987","AkademikerInnen","kein Migrationshintergrund ","7.01","7.5","637","6.82","7.2"
"1987","Hauptschulabschluss","direkter Migrationshintergrund","7.06","6.5","1487","6.94","7.18"
"1987","Hauptschulabschluss","indirekter Migrationshintergrund","6.7","6.5","94","6.23","7.17"
"1987","Hauptschulabschluss","kein Migrationshintergrund ","7.37","7.5","4411","7.3","7.44"
"1987","Realschulabschluss","direkter Migrationshintergrund","7.13","7.5","147","6.76","7.5"
"1987","Realschulabschluss","indirekter Migrationshintergrund","7.43","7.5","34","6.77","8.09"
"1987","Realschulabschluss","kein Migrationshintergrund ","7.16","7.5","1576","7.05","7.27"
"1988","(Fach-)Abitur","direkter Migrationshintergrund","6.91","6.5","210","6.57","7.25"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund ","6.91","6.5","507","6.7","7.12"
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","6.75","6.5","696","6.58","6.92"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund ","7.37","7.5","179","7.04","7.7"
"1988","AkademikerInnen","direkter Migrationshintergrund","6.74","6.5","85","6.2","7.28"
"1988","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1988","AkademikerInnen","kein Migrationshintergrund ","6.85","6.5","611","6.66","7.04"
"1988","Hauptschulabschluss","direkter Migrationshintergrund","6.88","6.5","1443","6.75","7.01"
"1988","Hauptschulabschluss","indirekter Migrationshintergrund","6.94","6.5","113","6.5","7.38"
"1988","Hauptschulabschluss","kein Migrationshintergrund ","7.21","7.5","4163","7.14","7.28"
"1988","Realschulabschluss","direkter Migrationshintergrund","6.61","6.5","148","6.22","7"
"1988","Realschulabschluss","indirekter Migrationshintergrund","7.66","7.5","43","6.88","8.44"
"1988","Realschulabschluss","kein Migrationshintergrund ","7.02","6.5","1502","6.91","7.13"
"1989","(Fach-)Abitur","direkter Migrationshintergrund","6.84","6.5","208","6.53","7.15"
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund ","6.89","6.5","520","6.69","7.09"
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","6.73","6.5","660","6.55","6.91"
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","8.48","8.5","41","7.85","9.11"
"1989","(noch) kein Abschluss","kein Migrationshintergrund ","7.3","7.5","176","6.96","7.64"
"1989","AkademikerInnen","direkter Migrationshintergrund","6.57","6.5","86","6.03","7.11"
"1989","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1989","AkademikerInnen","kein Migrationshintergrund ","6.71","6.5","606","6.51","6.91"
"1989","Hauptschulabschluss","direkter Migrationshintergrund","6.73","6.5","1394","6.6","6.86"
"1989","Hauptschulabschluss","indirekter Migrationshintergrund","6.94","6.5","127","6.53","7.35"
"1989","Hauptschulabschluss","kein Migrationshintergrund ","7.16","7.5","3938","7.09","7.23"
"1989","Realschulabschluss","direkter Migrationshintergrund","6.68","6.5","146","6.29","7.07"
"1989","Realschulabschluss","indirekter Migrationshintergrund","8.13","7.5","50","7.6","8.66"
"1989","Realschulabschluss","kein Migrationshintergrund ","7","6.5","1448","6.88","7.12"
"1990","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund ","","","","",""
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1990","(noch) kein Abschluss","kein Migrationshintergrund ","","","","",""
"1990","AkademikerInnen","direkter Migrationshintergrund","","","","",""
"1990","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1990","AkademikerInnen","kein Migrationshintergrund ","","","","",""
"1990","Hauptschulabschluss","direkter Migrationshintergrund","","","","",""
"1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","","",""
"1990","Hauptschulabschluss","kein Migrationshintergrund ","","","","",""
"1990","Realschulabschluss","direkter Migrationshintergrund","","","","",""
"1990","Realschulabschluss","indirekter Migrationshintergrund","","","","",""
"1990","Realschulabschluss","kein Migrationshintergrund ","","","","",""
"1991","(Fach-)Abitur","direkter Migrationshintergrund","6.44","6.5","204","6.11","6.77"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","6.41","5.5","38","5.58","7.24"
"1991","(Fach-)Abitur","kein Migrationshintergrund ","6.76","6.5","647","6.58","6.94"
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","6.72","6.5","614","6.53","6.91"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","7.33","7.5","52","6.71","7.95"
"1991","(noch) kein Abschluss","kein Migrationshintergrund ","7.37","7.5","209","7.07","7.67"
"1991","AkademikerInnen","direkter Migrationshintergrund","6.48","6.5","126","6.03","6.93"
"1991","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1991","AkademikerInnen","kein Migrationshintergrund ","6.21","6.5","1548","6.08","6.34"
"1991","Hauptschulabschluss","direkter Migrationshintergrund","6.94","6.5","1422","6.81","7.07"
"1991","Hauptschulabschluss","indirekter Migrationshintergrund","6.81","6.5","164","6.43","7.19"
"1991","Hauptschulabschluss","kein Migrationshintergrund ","7.11","7.5","5133","7.04","7.18"
"1991","Realschulabschluss","direkter Migrationshintergrund","6.62","6.5","163","6.23","7.01"
"1991","Realschulabschluss","indirekter Migrationshintergrund","7.21","6.5","67","6.7","7.72"
"1991","Realschulabschluss","kein Migrationshintergrund ","6.56","6.5","2903","6.47","6.65"
"1992","(Fach-)Abitur","direkter Migrationshintergrund","6.37","6.5","207","6.04","6.7"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","7.26","7.5","38","6.46","8.06"
"1992","(Fach-)Abitur","kein Migrationshintergrund ","6.77","6.5","650","6.59","6.95"
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","6.79","6.5","580","6.6","6.98"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","7.09","7.5","69","6.54","7.64"
"1992","(noch) kein Abschluss","kein Migrationshintergrund ","7.54","7.5","210","7.27","7.81"
"1992","AkademikerInnen","direkter Migrationshintergrund","6.57","6.5","131","6.14","7"
"1992","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1992","AkademikerInnen","kein Migrationshintergrund ","6.26","6.5","1517","6.14","6.38"
"1992","Hauptschulabschluss","direkter Migrationshintergrund","6.98","6.5","1379","6.85","7.11"
"1992","Hauptschulabschluss","indirekter Migrationshintergrund","7.14","7.5","184","6.79","7.49"
"1992","Hauptschulabschluss","kein Migrationshintergrund ","7.2","7.5","4940","7.13","7.27"
"1992","Realschulabschluss","direkter Migrationshintergrund","6.63","6.5","157","6.24","7.02"
"1992","Realschulabschluss","indirekter Migrationshintergrund","7.14","7.5","81","6.7","7.58"
"1992","Realschulabschluss","kein Migrationshintergrund ","6.64","6.5","2847","6.55","6.73"
"1993","(Fach-)Abitur","direkter Migrationshintergrund","6.49","6.5","200","6.14","6.84"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","6.37","5.5","45","5.78","6.96"
"1993","(Fach-)Abitur","kein Migrationshintergrund ","6.88","6.5","661","6.71","7.05"
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","6.81","6.5","563","6.61","7.01"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","7.54","7.5","68","7.04","8.04"
"1993","(noch) kein Abschluss","kein Migrationshintergrund ","7.62","7.5","209","7.34","7.9"
"1993","AkademikerInnen","direkter Migrationshintergrund","6.66","6.5","131","6.2","7.12"
"1993","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1993","AkademikerInnen","kein Migrationshintergrund ","6.17","6.5","1493","6.04","6.3"
"1993","Hauptschulabschluss","direkter Migrationshintergrund","6.77","6.5","1339","6.64","6.9"
"1993","Hauptschulabschluss","indirekter Migrationshintergrund","6.94","7.5","201","6.62","7.26"
"1993","Hauptschulabschluss","kein Migrationshintergrund ","7.06","7.5","4767","6.99","7.13"
"1993","Realschulabschluss","direkter Migrationshintergrund","6.93","7.5","148","6.54","7.32"
"1993","Realschulabschluss","indirekter Migrationshintergrund","7.23","7.5","108","6.78","7.68"
"1993","Realschulabschluss","kein Migrationshintergrund ","6.56","6.5","2827","6.47","6.65"
"1994","(Fach-)Abitur","direkter Migrationshintergrund","6.4","6.5","188","6.06","6.74"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","6.32","5.5","48","5.64","7"
"1994","(Fach-)Abitur","kein Migrationshintergrund ","6.75","6.5","677","6.58","6.92"
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","6.77","6.5","524","6.57","6.97"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","7.03","6.5","75","6.48","7.58"
"1994","(noch) kein Abschluss","kein Migrationshintergrund ","7.44","7.5","235","7.16","7.72"
"1994","AkademikerInnen","direkter Migrationshintergrund","6.53","6.5","124","6.11","6.95"
"1994","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1994","AkademikerInnen","kein Migrationshintergrund ","6.24","6.5","1517","6.12","6.36"
"1994","Hauptschulabschluss","direkter Migrationshintergrund","6.71","6.5","1253","6.57","6.85"
"1994","Hauptschulabschluss","indirekter Migrationshintergrund","6.91","6.5","196","6.59","7.23"
"1994","Hauptschulabschluss","kein Migrationshintergrund ","7.07","7.5","4609","7","7.14"
"1994","Realschulabschluss","direkter Migrationshintergrund","6.77","6.5","138","6.36","7.18"
"1994","Realschulabschluss","indirekter Migrationshintergrund","6.76","6.5","111","6.29","7.23"
"1994","Realschulabschluss","kein Migrationshintergrund ","6.46","6.5","2783","6.37","6.55"
"1995","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"1995","(Fach-)Abitur","kein Migrationshintergrund ","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund ","","","","",""
"1995","AkademikerInnen","direkter Migrationshintergrund","","","","",""
"1995","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1995","AkademikerInnen","kein Migrationshintergrund ","","","","",""
"1995","Hauptschulabschluss","direkter Migrationshintergrund","","","","",""
"1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","","",""
"1995","Hauptschulabschluss","kein Migrationshintergrund ","","","","",""
"1995","Realschulabschluss","direkter Migrationshintergrund","","","","",""
"1995","Realschulabschluss","indirekter Migrationshintergrund","","","","",""
"1995","Realschulabschluss","kein Migrationshintergrund ","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","6.4","6.5","287","6.11","6.69"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","6.55","6.5","61","5.96","7.14"
"1996","(Fach-)Abitur","kein Migrationshintergrund ","6.75","6.5","679","6.59","6.91"
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","7.21","7.5","498","7.01","7.41"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","7.76","7.5","66","7.28","8.24"
"1996","(noch) kein Abschluss","kein Migrationshintergrund ","7.41","7.5","272","7.17","7.65"
"1996","AkademikerInnen","direkter Migrationshintergrund","6.64","6.5","185","6.27","7.01"
"1996","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1996","AkademikerInnen","kein Migrationshintergrund ","6.5","6.5","1560","6.38","6.62"
"1996","Hauptschulabschluss","direkter Migrationshintergrund","7.12","7.5","1341","6.99","7.25"
"1996","Hauptschulabschluss","indirekter Migrationshintergrund","7.06","7.5","207","6.72","7.4"
"1996","Hauptschulabschluss","kein Migrationshintergrund ","7.32","7.5","4367","7.25","7.39"
"1996","Realschulabschluss","direkter Migrationshintergrund","6.78","6.5","148","6.38","7.18"
"1996","Realschulabschluss","indirekter Migrationshintergrund","6.93","6.5","126","6.51","7.35"
"1996","Realschulabschluss","kein Migrationshintergrund ","6.78","6.5","2832","6.7","6.86"
"1997","(Fach-)Abitur","direkter Migrationshintergrund","6.43","6.5","261","6.13","6.73"
"1997","(Fach-)Abitur","indirekter Migrationshintergrund","6.27","6.5","60","5.64","6.9"
"1997","(Fach-)Abitur","kein Migrationshintergrund ","6.73","6.5","692","6.56","6.9"
"1997","(noch) kein Abschluss","direkter Migrationshintergrund","6.8","6.5","467","6.59","7.01"
"1997","(noch) kein Abschluss","indirekter Migrationshintergrund","8.24","8.5","78","7.76","8.72"
"1997","(noch) kein Abschluss","kein Migrationshintergrund ","7.34","7.5","282","7.1","7.58"
"1997","AkademikerInnen","direkter Migrationshintergrund","6.67","6.5","181","6.3","7.04"
"1997","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1997","AkademikerInnen","kein Migrationshintergrund ","6.46","6.5","1566","6.35","6.57"
"1997","Hauptschulabschluss","direkter Migrationshintergrund","6.94","6.5","1279","6.81","7.07"
"1997","Hauptschulabschluss","indirekter Migrationshintergrund","7.31","7.5","214","7","7.62"
"1997","Hauptschulabschluss","kein Migrationshintergrund ","7.27","7.5","4232","7.2","7.34"
"1997","Realschulabschluss","direkter Migrationshintergrund","6.75","6.5","151","6.36","7.14"
"1997","Realschulabschluss","indirekter Migrationshintergrund","7.24","7.5","126","6.8","7.68"
"1997","Realschulabschluss","kein Migrationshintergrund ","6.72","6.5","2785","6.64","6.8"
"1998","(Fach-)Abitur","direkter Migrationshintergrund","6.49","6.5","258","6.18","6.8"
"1998","(Fach-)Abitur","indirekter Migrationshintergrund","6.65","6.5","68","6.02","7.28"
"1998","(Fach-)Abitur","kein Migrationshintergrund ","6.91","6.5","812","6.76","7.06"
"1998","(noch) kein Abschluss","direkter Migrationshintergrund","6.77","6.5","432","6.55","6.99"
"1998","(noch) kein Abschluss","indirekter Migrationshintergrund","7.46","7.5","81","6.96","7.96"
"1998","(noch) kein Abschluss","kein Migrationshintergrund ","7.32","6.5","307","7.09","7.55"
"1998","AkademikerInnen","direkter Migrationshintergrund","6.79","6.5","190","6.45","7.13"
"1998","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1998","AkademikerInnen","kein Migrationshintergrund ","6.62","6.5","1746","6.51","6.73"
"1998","Hauptschulabschluss","direkter Migrationshintergrund","6.94","6.5","1217","6.8","7.08"
"1998","Hauptschulabschluss","indirekter Migrationshintergrund","6.95","7.5","220","6.62","7.28"
"1998","Hauptschulabschluss","kein Migrationshintergrund ","7.34","7.5","4713","7.28","7.4"
"1998","Realschulabschluss","direkter Migrationshintergrund","6.65","6.5","141","6.22","7.08"
"1998","Realschulabschluss","indirekter Migrationshintergrund","7.03","7.5","137","6.64","7.42"
"1998","Realschulabschluss","kein Migrationshintergrund ","6.86","6.5","3101","6.78","6.94"
"1999","(Fach-)Abitur","direkter Migrationshintergrund","6.59","6.5","235","6.3","6.88"
"1999","(Fach-)Abitur","indirekter Migrationshintergrund","6.66","6.5","74","6.12","7.2"
"1999","(Fach-)Abitur","kein Migrationshintergrund ","6.85","6.5","822","6.7","7"
"1999","(noch) kein Abschluss","direkter Migrationshintergrund","6.94","6.5","402","6.72","7.16"
"1999","(noch) kein Abschluss","indirekter Migrationshintergrund","7.34","7.5","77","6.78","7.9"
"1999","(noch) kein Abschluss","kein Migrationshintergrund ","7.59","7.5","300","7.36","7.82"
"1999","AkademikerInnen","direkter Migrationshintergrund","6.72","6.5","179","6.35","7.09"
"1999","AkademikerInnen","indirekter Migrationshintergrund","","","","",""
"1999","AkademikerInnen","kein Migrationshintergrund ","6.66","6.5","1747","6.55","6.77"
"1999","Hauptschulabschluss","direkter Migrationshintergrund","6.94","6.5","1131","6.8","7.08"
"1999","Hauptschulabschluss","indirekter Migrationshintergrund","7.09","7.5","225","6.79","7.39"
"1999","Hauptschulabschluss","kein Migrationshintergrund ","7.38","7.5","4620","7.32","7.44"
"1999","Realschulabschluss","direkter Migrationshintergrund","7.53","7.5","130","7.13","7.93"
"1999","Realschulabschluss","indirekter Migrationshintergrund","7.12","7.5","131","6.72","7.52"
"1999","Realschulabschluss","kein Migrationshintergrund ","6.79","6.5","3107","6.71","6.87"
"2000","(Fach-)Abitur","direkter Migrationshintergrund","6.48","6.5","496","6.27","6.69"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","6.85","6.5","121","6.42","7.28"
"2000","(Fach-)Abitur","kein Migrationshintergrund ","6.99","6.5","1725","6.89","7.09"
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","7.11","6.5","378","6.88","7.34"
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","7.64","7.5","77","7.18","8.1"
"2000","(noch) kein Abschluss","kein Migrationshintergrund ","7.68","7.5","455","7.51","7.85"
"2000","AkademikerInnen","direkter Migrationshintergrund","6.96","6.5","396","6.73","7.19"
"2000","AkademikerInnen","indirekter Migrationshintergrund","6.57","6.5","52","6.01","7.13"
"2000","AkademikerInnen","kein Migrationshintergrund ","6.82","6.5","3354","6.74","6.9"
"2000","Hauptschulabschluss","direkter Migrationshintergrund","6.99","6.5","1742","6.88","7.1"
"2000","Hauptschulabschluss","indirekter Migrationshintergrund","6.95","7.5","334","6.7","7.2"
"2000","Hauptschulabschluss","kein Migrationshintergrund ","7.47","7.5","8551","7.42","7.52"
"2000","Realschulabschluss","direkter Migrationshintergrund","7.16","7.5","252","6.87","7.45"
"2000","Realschulabschluss","indirekter Migrationshintergrund","6.96","6.5","230","6.65","7.27"
"2000","Realschulabschluss","kein Migrationshintergrund ","6.89","6.5","5784","6.83","6.95"
"2001","(Fach-)Abitur","direkter Migrationshintergrund","6.41","6.5","456","6.19","6.63"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","7.05","6.5","119","6.63","7.47"
"2001","(Fach-)Abitur","kein Migrationshintergrund ","6.94","6.5","1637","6.84","7.04"
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","7.63","7.5","275","7.37","7.89"
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","7.79","7.5","76","7.31","8.27"
"2001","(noch) kein Abschluss","kein Migrationshintergrund ","7.75","7.5","515","7.58","7.92"
"2001","AkademikerInnen","direkter Migrationshintergrund","6.7","6.5","361","6.45","6.95"
"2001","AkademikerInnen","indirekter Migrationshintergrund","6.39","6.5","56","5.86","6.92"
"2001","AkademikerInnen","kein Migrationshintergrund ","6.88","6.5","3122","6.8","6.96"
"2001","Hauptschulabschluss","direkter Migrationshintergrund","6.93","6.5","1558","6.81","7.05"
"2001","Hauptschulabschluss","indirekter Migrationshintergrund","7","6.5","300","6.74","7.26"
"2001","Hauptschulabschluss","kein Migrationshintergrund ","7.5","7.5","7486","7.45","7.55"
"2001","Realschulabschluss","direkter Migrationshintergrund","7.17","7.5","230","6.86","7.48"
"2001","Realschulabschluss","indirekter Migrationshintergrund","6.82","6.5","202","6.5","7.14"
"2001","Realschulabschluss","kein Migrationshintergrund ","6.91","6.5","5319","6.85","6.97"
"2002","(Fach-)Abitur","direkter Migrationshintergrund","6.3","6.5","439","6.09","6.51"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","7.09","6.5","128","6.71","7.47"
"2002","(Fach-)Abitur","kein Migrationshintergrund ","6.86","6.5","1881","6.76","6.96"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","7.29","7.5","257","7.02","7.56"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","7.26","7.5","87","6.8","7.72"
"2002","(noch) kein Abschluss","kein Migrationshintergrund ","7.52","7.5","557","7.36","7.68"
"2002","AkademikerInnen","direkter Migrationshintergrund","6.55","6.5","390","6.32","6.78"
"2002","AkademikerInnen","indirekter Migrationshintergrund","6.31","5.5","66","5.8","6.82"
"2002","AkademikerInnen","kein Migrationshintergrund ","6.85","6.5","4081","6.78","6.92"
"2002","Hauptschulabschluss","direkter Migrationshintergrund","6.84","6.5","1430","6.72","6.96"
"2002","Hauptschulabschluss","indirekter Migrationshintergrund","6.82","6.5","259","6.55","7.09"
"2002","Hauptschulabschluss","kein Migrationshintergrund ","7.41","7.5","7176","7.36","7.46"
"2002","Realschulabschluss","direkter Migrationshintergrund","6.97","7.5","226","6.67","7.27"
"2002","Realschulabschluss","indirekter Migrationshintergrund","6.73","6.5","207","6.43","7.03"
"2002","Realschulabschluss","kein Migrationshintergrund ","6.89","6.5","5532","6.83","6.95"
"2003","(Fach-)Abitur","direkter Migrationshintergrund","6.12","5.5","405","5.89","6.35"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","7.07","6.5","137","6.72","7.42"
"2003","(Fach-)Abitur","kein Migrationshintergrund ","6.95","6.5","1862","6.85","7.05"
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","7.11","7.5","233","6.81","7.41"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","7.61","7.5","80","7.11","8.11"
"2003","(noch) kein Abschluss","kein Migrationshintergrund ","7.5","7.5","578","7.34","7.66"
"2003","AkademikerInnen","direkter Migrationshintergrund","6.59","6.5","370","6.36","6.82"
"2003","AkademikerInnen","indirekter Migrationshintergrund","6.05","5.5","63","5.47","6.63"
"2003","AkademikerInnen","kein Migrationshintergrund ","6.92","6.5","3910","6.85","6.99"
"2003","Hauptschulabschluss","direkter Migrationshintergrund","6.9","6.5","1349","6.78","7.02"
"2003","Hauptschulabschluss","indirekter Migrationshintergrund","6.78","6.5","257","6.48","7.08"
"2003","Hauptschulabschluss","kein Migrationshintergrund ","7.47","7.5","6818","7.42","7.52"
"2003","Realschulabschluss","direkter Migrationshintergrund","7.05","7.5","209","6.75","7.35"
"2003","Realschulabschluss","indirekter Migrationshintergrund","6.52","6.5","204","6.19","6.85"
"2003","Realschulabschluss","kein Migrationshintergrund ","6.88","6.5","5345","6.82","6.94"
"2004","(Fach-)Abitur","direkter Migrationshintergrund","6.06","5.5","393","5.84","6.28"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","6.99","6.5","140","6.62","7.36"
"2004","(Fach-)Abitur","kein Migrationshintergrund ","6.87","6.5","1856","6.77","6.97"
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","7.19","7.5","237","6.88","7.5"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","7.4","7.5","89","6.91","7.89"
"2004","(noch) kein Abschluss","kein Migrationshintergrund ","7.72","7.5","578","7.57","7.87"
"2004","AkademikerInnen","direkter Migrationshintergrund","6.58","6.5","357","6.34","6.82"
"2004","AkademikerInnen","indirekter Migrationshintergrund","5.78","5.5","60","5.17","6.39"
"2004","AkademikerInnen","kein Migrationshintergrund ","6.84","6.5","3855","6.77","6.91"
"2004","Hauptschulabschluss","direkter Migrationshintergrund","6.8","6.5","1288","6.67","6.93"
"2004","Hauptschulabschluss","indirekter Migrationshintergrund","6.98","6.5","257","6.7","7.26"
"2004","Hauptschulabschluss","kein Migrationshintergrund ","7.44","7.5","6461","7.39","7.49"
