syear,migback,sampreg,plh0184,proportion,n,lower_confidence,upper_confidence
2009,No migration background,East,2.0,0.060832265611943624,18254,0.05736477234974535,0.0642997588741419
2009,No migration background,East,4.0,0.046849757673667204,18254,0.043784186497375026,0.04991532884995938
2009,Direct migration background,West,3.0,0.03520695225892708,18254,0.032533278912800806,0.037880625605053356
2009,No migration background,West,5.0,0.025848142164781908,18254,0.023546143610010783,0.028150140719553032
2009,No migration background,East,1.0,0.0247339981059551,18254,0.022480870689012007,0.02698712552289819
2009,Direct migration background,West,2.0,0.023619854047128293,18254,0.021416800146003986,0.0258229079482526
2009,Direct migration background,West,4.0,0.01565372402651663,18254,0.013852947437253483,0.01745450061577978
2009,Indirect migration background,West,3.0,0.015263773605927247,18254,0.013485215887204464,0.01704233132465003
2009,Direct migration background,West,1.0,0.00908027407943847,18254,0.007704187485415527,0.010456360673461415
2009,Indirect migration background,West,4.0,0.00908027407943847,18254,0.007704187485415527,0.010456360673461415
2009,No migration background,East,5.0,0.008077544426494346,18254,0.006779003664418358,0.009376085188570334
2009,Indirect migration background,West,2.0,0.008077544426494346,18254,0.006779003664418358,0.009376085188570334
2009,Direct migration background,West,5.0,0.004345161829424545,18254,0.003390972775128136,0.005299350883720954
2009,Indirect migration background,West,1.0,0.002451116929418974,18254,0.001733775099393312,0.0031684587594446355
2009,Indirect migration background,West,5.0,0.002283995320594953,18254,0.0015914820142075474,0.0029765086269823585
2009,Direct migration background,East,3.0,0.00178263049412289,18254,0.0011706743842190095,0.0023945866040267706
2009,Indirect migration background,East,3.0,0.0009470224500027853,18254,0.0005007999708698397,0.0013932449291357309
2009,Direct migration background,East,2.0,0.0008356080441201048,18254,0.00041643163930286204,0.0012547844489373475
2009,Direct migration background,East,4.0,0.0007799008411787644,18254,0.0003749266718735046,0.0011848750104840242
2009,Indirect migration background,East,4.0,0.0005570720294134032,18254,0.00021476822621068923,0.0008993758326161171
2009,Indirect migration background,East,2.0,0.0005013648264720628,18254,0.00017661787547891707,0.0008261117774652086
2009,Direct migration background,East,1.0,0.0005013648264720628,18254,0.00017661787547891707,0.0008261117774652086
2009,Direct migration background,East,5.0,0.00022282881176536126,18254,6.300680173102917e-06,0.00043935694335761957
2009,Indirect migration background,East,1.0,0.00011141440588268063,18254,-4.1702635194028874e-05,0.0002645314469593901
2009,Indirect migration background,East,5.0,5.5707202941340315e-05,18254,-5.2565911125406495e-05,0.00016398031700808714
2010,No migration background,West,3.0,0.26823387582881253,24328,0.26266656036555813,0.2738011912920669
2010,No migration background,West,2.0,0.1678119349005425,24328,0.16311596794996064,0.17250790185112436
2010,No migration background,East,3.0,0.10958408679927667,24328,0.10565878484337031,0.11350938875518303
2010,No migration background,West,4.0,0.10675105485232067,24328,0.10287066632958401,0.11063144337505733
2010,No migration background,West,1.0,0.06974080771549127,24328,0.06654008288268289,0.07294153254829965
2010,No migration background,East,2.0,0.06232670283303195,24328,0.059288857082472564,0.06536454858359132
2010,No migration background,East,4.0,0.038276069921639545,24328,0.03586510024226938,0.04068703960100971
2010,Direct migration background,West,3.0,0.03634719710669078,24328,0.03399540664133823,0.03869898757204333
2010,No migration background,East,1.0,0.024954792043399638,24328,0.02299462888883216,0.026914955197967116
2010,Direct migration background,West,2.0,0.02218203737191079,24328,0.02033135201114988,0.024032722732671697
2010,No migration background,West,5.0,0.018143459915611813,24328,0.016466251853962513,0.019820667977261112
2010,Indirect migration background,West,3.0,0.015009041591320072,24328,0.013481139693601108,0.016536943489039037
2010,Direct migration background,West,4.0,0.013019891500904159,24328,0.011595397087474618,0.0144443859143337
2010,Direct migration background,West,1.0,0.010006027727546715,24328,0.008755336815954865,0.011256718639138564
2010,Indirect migration background,West,4.0,0.008559373116335142,24328,0.007401776622753004,0.009716969609917279
2010,Indirect migration background,West,2.0,0.008499095840867993,24328,0.0073455475278677036,0.009652644153868283
2010,No migration background,East,5.0,0.006630500301386378,24328,0.00561066174268181,0.007650338860090946
2010,Direct migration background,West,5.0,0.003074141048824593,24328,0.0023784823927652447,0.0037697997048839415
2010,Indirect migration background,West,1.0,0.0030138637733574444,24328,0.0023250382409741475,0.003702689305740741
2010,Indirect migration background,West,5.0,0.002049427365883062,24328,0.0014811326091180377,0.0026177221226480864
2010,Direct migration background,East,3.0,0.0016274864376130199,24328,0.0011209532971794517,0.002134019578046588
2010,Indirect migration background,East,3.0,0.0014466546112115732,24328,0.0009690473387322669,0.0019242618836908796
2010,Direct migration background,East,2.0,0.001024713682941531,24328,0.0006226623487607841,0.001426765017122278
2010,Direct migration background,East,4.0,0.0007836045810729355,24328,0.00043197846256019275,0.0011352306995856781
2010,Indirect migration background,East,4.0,0.0003013863773357444,24328,8.326450254410832e-05,0.0005195082521273805
2010,Indirect migration background,East,2.0,0.00024110910186859555,24328,4.600908454760431e-05,0.0004362091191895868
2010,Direct migration background,East,1.0,0.00018083182640144665,24328,1.1865161699779227e-05,0.0003497984911031141
2010,Indirect migration background,East,1.0,0.00018083182640144665,24328,1.1865161699779227e-05,0.0003497984911031141
2011,No migration background,West,3.0,0.2609685230024213,28898,0.2559050591962882,0.2660319868085544
2011,No migration background,West,2.0,0.1637772397094431,28898,0.15951036447930858,0.16804411493957763
2011,No migration background,West,4.0,0.10774818401937046,28898,0.1041732265625412,0.11132314147619972
2011,No migration background,East,3.0,0.0938498789346247,28898,0.09048755840163174,0.09721219946761765
2011,No migration background,West,1.0,0.07685230024213074,28898,0.07378125503630915,0.07992334544795233
2011,No migration background,East,2.0,0.059322033898305086,28898,0.056598387775003395,0.06204568002160678
2011,No migration background,East,4.0,0.039031476997578696,28898,0.03679849998582833,0.041264454009329064
2011,Direct migration background,West,3.0,0.03641646489104116,28898,0.03425665385704476,0.03857627592503756
2011,No migration background,East,1.0,0.028619854721549636,28898,0.02669742486984105,0.03054228457325822
2011,No migration background,West,5.0,0.02513317191283293,28898,0.023328415991702267,0.026937927833963593
2011,Direct migration background,West,2.0,0.024891041162227602,28898,0.023094776679395853,0.02668730564505935
2011,Direct migration background,West,4.0,0.0149636803874092,28898,0.013563875480352119,0.016363485294466282
2011,Indirect migration background,West,3.0,0.01486682808716707,28898,0.01347149205501579,0.01626216411931835
2011,Direct migration background,West,1.0,0.012590799031476998,28898,0.01130522405941058,0.013876374003543416
2011,No migration background,East,5.0,0.009152542372881356,28898,0.008054557259920797,0.010250527485841914
2011,Indirect migration background,West,4.0,0.008426150121065375,28898,0.007372250358723115,0.009480049883407636
2011,Indirect migration background,West,2.0,0.007506053268765133,28898,0.0065108955121334095,0.008501211025396856
2011,Direct migration background,West,5.0,0.003922518159806296,28898,0.0032018236385932485,0.004643212681019342
2011,Indirect migration background,West,1.0,0.0027602905569007264,28898,0.0021553685844480828,0.00336521252935337
2011,Indirect migration background,West,5.0,0.0026150121065375304,28898,0.002026181408360069,0.003203842804714992
2011,Direct migration background,East,3.0,0.00198547215496368,28898,0.0014722297752429764,0.002498714534684384
2011,Direct migration background,East,2.0,0.0012106537530266344,28898,0.0008097232444070212,0.0016115842616462477
2011,Indirect migration background,East,3.0,0.0009685230024213075,28898,0.0006098763893962302,0.0013271696154463848
2011,Direct migration background,East,1.0,0.0006779661016949153,28898,0.0003778571848158895,0.0009780750185739411
2011,Direct migration background,East,4.0,0.0006779661016949153,28898,0.0003778571848158895,0.0009780750185739411
2011,Indirect migration background,East,2.0,0.000387409200968523,28898,0.00016051520576175894,0.000614303196175287
2011,Indirect migration background,East,4.0,0.000387409200968523,28898,0.00016051520576175894,0.000614303196175287
2011,Indirect migration background,East,1.0,0.00014527845036319613,28898,6.317995110815866e-06,0.00028423890561557637
2011,Indirect migration background,East,5.0,9.685230024213075e-05,28898,-1.661118395483313e-05,0.0002103157844390946
2011,Direct migration background,East,5.0,4.842615012106537e-05,28898,-3.180659177066532e-05,0.00012865889201279607
2012,No migration background,West,3.0,0.26065469491608356,28166,0.2555278530809409,0.26578153675122623
2012,No migration background,West,2.0,0.17551499730880266,28166,0.17107234853832948,0.17995764607927583
2012,No migration background,West,4.0,0.10084650389000342,28166,0.09732975931700895,0.1043632484629979
2012,No migration background,East,3.0,0.0946322845818858,28166,0.09121386279109965,0.09805070637267195
2012,No migration background,West,1.0,0.0762342809610021,28166,0.07313508127873422,0.07933348064326998
2012,No migration background,East,2.0,0.06224005480256398,28166,0.05941859214693656,0.0650615174581914
2012,No migration background,East,4.0,0.03782355531633801,28166,0.035595622868343856,0.04005148776433217
2012,Direct migration background,West,3.0,0.03591525174927827,28166,0.03374209752910772,0.03808840596944881
2012,No migration background,East,1.0,0.027009835102999463,28166,0.02511658200794084,0.028903088198058084
2012,Direct migration background,West,2.0,0.025541909282184274,28166,0.02369943367947753,0.02738438488489102
2012,No migration background,West,5.0,0.02241033419777854,28166,0.0206817284553465,0.02413893994021058
2012,Direct migration background,West,4.0,0.01477711992953956,28166,0.013367975113178757,0.01618626474590036
2012,Indirect migration background,West,3.0,0.014630327347458042,28166,0.013228094612745801,0.016032560082170282
2012,Direct migration background,West,1.0,0.011351959680970788,28166,0.010114731627640474,0.012589187734301103
2012,Indirect migration background,West,2.0,0.008611831482115771,28166,0.007532727957303643,0.0096909350069279
2012,No migration background,East,5.0,0.007731075989626657,28166,0.0067081878334287115,0.008753964145824604
2012,Indirect migration background,West,4.0,0.007584283407545139,28166,0.006571077817464946,0.008597488997625332
2012,Direct migration background,West,5.0,0.004208054019670206,28166,0.003452059857764932,0.00496404818157548
2012,Indirect migration background,West,1.0,0.0033272985271810933,28166,0.0026547623524074268,0.00399983470195476
2012,Direct migration background,East,3.0,0.002152957870528943,28166,0.0016116513771517976,0.002694264363906088
2012,Indirect migration background,West,5.0,0.0018104418456720655,28166,0.0013139726755912419,0.002306911015752889
2012,Direct migration background,East,2.0,0.0015657875422028674,28166,0.0011040240140874158,0.002027551070318319
2012,Indirect migration background,East,3.0,0.0008807554924891129,28166,0.0005343140596914041,0.0012271969252868216
2012,Direct migration background,East,4.0,0.0008318246317952733,28166,0.0004951358327628839,0.0011685134308276628
2012,Direct migration background,East,1.0,0.0005382394676322357,28166,0.000267367323606473,0.0008091116116579984
2012,Indirect migration background,East,2.0,0.0004893086069383961,28166,0.0002310358292157257,0.0007475813846610664
2012,Indirect migration background,East,4.0,0.00034251602485687726,28166,0.00012641364866443897,0.0005586184010493156
2012,Indirect migration background,East,1.0,0.00024465430346919803,28166,6.2005521205276e-05,0.00042730308573312006
2012,Indirect migration background,East,5.0,4.8930860693839605e-05,28166,-3.276015314177752e-05,0.00013062187452945673
2012,Direct migration background,East,5.0,4.8930860693839605e-05,28166,-3.276015314177752e-05,0.00013062187452945673
2013,No migration background,West,3.0,0.25724326434986333,31177,0.2523911143824677,0.26209541431725897
2013,No migration background,West,2.0,0.168059351815697,31177,0.16390869884663886,0.17221000478475515
2013,No migration background,West,4.0,0.1162827020695041,31177,0.11272431534487479,0.11984108879413341
2013,No migration background,East,3.0,0.08867629832096838,31177,0.0855207195876666,0.09183187705427015
2013,No migration background,West,1.0,0.06368606013276064,31177,0.06097542011409171,0.06639670015142957
2013,No migration background,East,2.0,0.05716516985552519,31177,0.05458812209209465,0.05974221761895573
2013,Direct migration background,West,3.0,0.04115579851620461,31177,0.03895069770410811,0.0433608993283011
2013,No migration background,East,4.0,0.03678250683326825,31177,0.034693106052410015,0.03887190761412649
2013,No migration background,West,5.0,0.026200702850449044,31177,0.02442761559135795,0.02797379010954014
2013,Direct migration background,West,2.0,0.025849277625927373,31177,0.024087803801986888,0.027610751449867858
2013,No migration background,East,1.0,0.022374072627879736,31177,0.020732357549280454,0.024015787706479018
2013,Direct migration background,West,4.0,0.01909410386567747,31177,0.01757494839220574,0.020613259339149197
2013,Indirect migration background,West,3.0,0.0162827020695041,31177,0.014877828305215763,0.01768757583379244
2013,Direct migration background,West,1.0,0.010620851229988286,31177,0.00948296209841849,0.011758740361558082
2013,Indirect migration background,West,2.0,0.01023037875829754,31177,0.009113382222314486,0.011347375294280593
2013,No migration background,East,5.0,0.010035142522452167,31177,0.008928746587926441,0.011141538456977892
2013,Indirect migration background,West,4.0,0.009878953533775868,31177,0.008781114855906724,0.010976792211645013
2013,Direct migration background,West,5.0,0.006286606794221008,31177,0.005409247198630061,0.007163966389811954
2013,Indirect migration background,West,5.0,0.003162827020695041,31177,0.002539539053861246,0.003786114987528836
2013,Indirect migration background,West,1.0,0.002577118313158922,31177,0.002014329116702801,0.0031399075096150432
2013,Direct migration background,East,3.0,0.002225693088637251,31177,0.001702589491209563,0.002748796686064939
2013,Direct migration background,East,2.0,0.0018352206169465052,31177,0.001360121557789276,0.002310319676103734
2013,Indirect migration background,East,3.0,0.0010152284263959391,31177,0.0006617196269665014,0.001368737225825377
2013,Direct migration background,East,4.0,0.0008199921905505662,31177,0.0005022567670330376,0.0011377276140680948
2013,Indirect migration background,East,4.0,0.0006247559547051933,31177,0.0003473866450922957,0.000902125264318091
2013,Indirect migration background,East,2.0,0.0005857087075361187,31177,0.0003171417817924522,0.0008542756332797852
2013,Direct migration background,East,1.0,0.0005076142131979696,31177,0.00025758224372855265,0.0007576461826673865
2013,Direct migration background,East,5.0,0.0003514252245216712,31177,0.00014336979640042533,0.0005594806526429171
2013,Indirect migration background,East,1.0,0.0001952362358453729,31177,4.014876140696674e-05,0.0003503237102837791
2013,Indirect migration background,East,5.0,0.0001952362358453729,31177,4.014876140696674e-05,0.0003503237102837791
2014,No migration background,West,3.0,0.22288019541803916,27654,0.21797499427837763,0.2277853965577007
2014,No migration background,West,2.0,0.14341759502572263,27654,0.13928652188220647,0.14754866816923878
2014,No migration background,West,4.0,0.10444502017099079,27654,0.10084033709325887,0.1080497032487227
2014,No migration background,East,3.0,0.07594655612716977,27654,0.07282421981646733,0.07906889243787221
2014,Direct migration background,West,3.0,0.06906251156593508,27654,0.06607397526195721,0.07205104786991295
2014,No migration background,West,1.0,0.05929160960805359,27654,0.05650804554380845,0.06207517367229873
2014,No migration background,East,2.0,0.0495207076501721,27654,0.046963642208017436,0.052077773092326765
2014,Direct migration background,West,2.0,0.04470927865576076,27654,0.04227346700545415,0.04714509030606737
2014,No migration background,East,4.0,0.035345497612791,27654,0.033169141096665127,0.03752185412891688
2014,Direct migration background,West,4.0,0.030163958695732632,27654,0.028148052031588548,0.03217986535987672
2014,Direct migration background,West,1.0,0.02472334283282135,27654,0.02289315947243102,0.026553526193211677
2014,No migration background,West,5.0,0.02416817794885081,27654,0.022358144772037895,0.025978211125663724
2014,Indirect migration background,West,3.0,0.022983826196380324,27654,0.021217629235474357,0.02475002315728629
2014,No migration background,East,1.0,0.020578111699174655,27654,0.018904846591108686,0.022251376807240625
2014,Indirect migration background,West,4.0,0.014027166068322291,27654,0.012641066156097527,0.015413265980547056
2014,Indirect migration background,West,2.0,0.013472001184351752,27654,0.01211322521969967,0.014830777149003833
2014,Direct migration background,West,5.0,0.010659165772234353,27654,0.009448813840608855,0.01186951770385985
2014,No migration background,East,5.0,0.008401495244087493,27654,0.007325715613991014,0.009477274874183973
2014,Direct migration background,East,3.0,0.004996483955734854,27654,0.004165444490662362,0.005827523420807345
2014,Indirect migration background,West,1.0,0.0048484399866760425,27654,0.004029743892728432,0.005667136080623653
2014,Indirect migration background,West,5.0,0.004774418002146638,27654,0.003961965319441157,0.0055868706848521184
2014,Direct migration background,East,2.0,0.0035160442651467486,27654,0.002818391348229053,0.004213697182064444
2014,Direct migration background,East,1.0,0.002331692512676265,27654,0.0017632247786472923,0.0029001602467052376
2014,Direct migration background,East,4.0,0.0017025056441763203,27654,0.001216600649980692,0.0021884106383719486
2014,Indirect migration background,East,3.0,0.001258373736999889,27654,0.0008405352016384979,0.00167621227236128
2014,Indirect migration background,East,2.0,0.0010363077834116732,27654,0.0006570833387187455,0.001415532228104601
2014,Indirect migration background,East,4.0,0.0007402198452940524,27654,0.0004196691981025955,0.0010607704924855093
2014,Direct migration background,East,5.0,0.0006291868684999445,27654,0.00033363735558310616,0.0009247363814167828
2014,Indirect migration background,East,5.0,0.0002220659535882157,27654,4.6447618632796626e-05,0.00039768428854363477
2014,Indirect migration background,East,1.0,0.00014804396905881046,27654,4.646890867267159e-06,0.0002914410472503537
2015,No migration background,West,3.0,0.22916833426718963,27342,0.22418639981168462,0.23415026872269465
2015,No migration background,West,2.0,0.1579684623389098,27342,0.1536454118644116,0.16229151281340798
2015,No migration background,West,4.0,0.0997358520771632,27342,0.09618402706997332,0.10328767708435309
2015,No migration background,East,3.0,0.07936444408868967,27342,0.07616040509373907,0.08256848308364027
2015,Direct migration background,West,3.0,0.06187464980389018,27342,0.05901885009691832,0.06473044951086204
2015,No migration background,West,1.0,0.058832946450012004,27342,0.056043714769346616,0.06162217813067739
2015,No migration background,East,2.0,0.05330985351797006,27342,0.050646991856931826,0.055972715179008294
2015,Direct migration background,West,2.0,0.04150324181541663,27342,0.03913907963067194,0.04386740400016133
2015,No migration background,East,4.0,0.03574001440806852,27342,0.03353954484388818,0.037940483972248855
2015,Direct migration background,West,4.0,0.027895621548066917,27342,0.025943686317577357,0.029847556778556477
2015,Indirect migration background,West,3.0,0.023453133754902745,27342,0.021659276351103124,0.025246991158702367
2015,Direct migration background,West,1.0,0.022412551028576002,27342,0.02065800653446063,0.024167095522691372
2015,No migration background,West,5.0,0.021892259665412632,27342,0.02015773861412806,0.023626780716697205
2015,No migration background,East,1.0,0.01797006323541183,27342,0.01639543476986442,0.01954469170095924
2015,Indirect migration background,West,4.0,0.013527575442247659,27342,0.012158291897697113,0.014896858986798205
2015,Indirect migration background,West,2.0,0.012607059953574001,27342,0.011284568574220267,0.013929551332927736
2015,Direct migration background,West,5.0,0.010165692787961257,27342,0.008976668643731506,0.01135471693219101
2015,No migration background,East,5.0,0.007484191147042344,27342,0.006462588325320356,0.008505793968764332
2015,Indirect migration background,West,1.0,0.0051228688065316575,27342,0.004276650779490966,0.005969086833572349
2015,Direct migration background,East,3.0,0.004402465380613143,27342,0.003617716304847994,0.005187214456378292
2015,Indirect migration background,West,5.0,0.004002241255102857,27342,0.003253861992806765,0.00475062051739895
2015,Direct migration background,East,2.0,0.0032017930040822862,27342,0.002532153321894118,0.0038714326862704547
2015,Direct migration background,East,1.0,0.0020411430401024574,27342,0.001506167444948313,0.0025761186352566017
2015,Direct migration background,East,4.0,0.0019210758024493717,27342,0.0014020420206596784,0.002440109584239065
2015,Indirect migration background,East,3.0,0.001801008564796286,27342,0.0012984260393541032,0.0023035910902384684
2015,Indirect migration background,East,4.0,0.0007204034259185143,27342,0.0004023703229039929,0.0010384365289330356
2015,Indirect migration background,East,2.0,0.0007204034259185143,27342,0.0004023703229039929,0.0010384365289330356
2015,Direct migration background,East,5.0,0.0006803810133674858,27342,0.00037130220328029993,0.0009894598234546717
2015,Indirect migration background,East,1.0,0.0002801568878572,27342,8.178471962496487e-05,0.0004785290560894352
2015,Indirect migration background,East,5.0,0.0002001120627551429,27342,3.2450269047065906e-05,0.00036777385646321985
2016,No migration background,West,3.0,0.2229088043793804,27798,0.2180161008411,0.2278015079176608
2016,No migration background,West,2.0,0.14738937502591962,27798,0.14322204634577282,0.15155670370606641
2016,No migration background,West,4.0,0.09596483224816489,27798,0.09250226662549318,0.0994273978708366
2016,No migration background,East,3.0,0.07775888524862108,27798,0.07461079953198123,0.08090697096526094
2016,Direct migration background,West,3.0,0.06917430431717331,27798,0.06619128628993926,0.07215732234440736
2016,No migration background,West,1.0,0.05789408203044001,27798,0.0551486149031402,0.06063954915773982
2016,No migration background,East,2.0,0.049890100775515284,27798,0.04733066987963342,0.05244953167139715
2016,Direct migration background,West,2.0,0.048853315638867,27798,0.04631923712041138,0.05138739415732262
2016,No migration background,East,4.0,0.031891510803301125,27798,0.029825898284086334,0.033957123322515916
2016,Direct migration background,West,1.0,0.03006676896280015,27798,0.02805923178956474,0.032074306136035555
2016,Direct migration background,West,4.0,0.029942354746402354,27798,0.027938846920492255,0.03194586257231245
2016,No migration background,West,5.0,0.023597229710114877,27798,0.021812821110145604,0.02538163831008415
2016,Indirect migration background,West,3.0,0.022892215817194046,27798,0.021134031311584388,0.024650400322803703
2016,No migration background,East,1.0,0.020901588354829345,27798,0.01921987445319437,0.02258330225646432
2016,Indirect migration background,West,4.0,0.012814664288972754,27798,0.011492448738904388,0.01413687983904112
2016,Indirect migration background,West,2.0,0.01239995023431344,27798,0.011099032546056183,0.013700867922570697
2016,Direct migration background,West,5.0,0.00904076639157301,27798,0.007928061969149575,0.010153470813996446
2016,No migration background,East,5.0,0.008750466553311492,27798,0.007655612076309229,0.009845321030313756
2016,Direct migration background,East,3.0,0.005764525359764443,27798,0.004874554676793533,0.006654496042735352
2016,Indirect migration background,West,1.0,0.00468626881765023,27798,0.0038834031396204555,0.0054891344956800045
2016,Direct migration background,East,2.0,0.004478911790320574,27798,0.003693927830050035,0.005263895750591114
2016,Indirect migration background,West,5.0,0.004147140546593124,27798,0.0033916635234857873,0.00490261756970046
2016,Direct migration background,East,4.0,0.0021565130842284247,27798,0.0016111866399051698,0.0027018395285516796
2016,Direct migration background,East,1.0,0.0017832704350350434,27798,0.0012872834016630754,0.0022792574684070113
2016,Indirect migration background,East,3.0,0.0016173848131713184,27798,0.0011449906950040604,0.0020897789313385766
2016,Indirect migration background,East,2.0,0.0012441421639779373,27798,0.0008297476759467016,0.001658536652009173
2016,Direct migration background,East,5.0,0.0007464852983867623,27798,0.0004254167475825139,0.0010675538491910106
2016,Indirect migration background,East,4.0,0.0005805996765230374,27798,0.00029742032780105833,0.0008637790252450164
2016,Indirect migration background,East,5.0,0.0003317712437274499,27798,0.00011768113076201993,0.0005458613566928799
