year,quintil_oecd,regtyp,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,4th Quintile,Urban regions,Very seldom,0.10842,235,2261,0.09560,0.12124
2010,4th Quintile,Urban regions,Seldom,0.25457,574,2261,0.23661,0.27253
2010,4th Quintile,Urban regions,Sometimes,0.45257,1009,2261,0.43204,0.47309
2010,4th Quintile,Urban regions,Often,0.15266,375,2261,0.13783,0.16749
2010,4th Quintile,Urban regions,Very often,0.03179,68,2261,0.02456,0.03902
2010,4th Quintile,Rural regions,Very seldom,0.09039,111,1207,0.07421,0.10658
2010,4th Quintile,Rural regions,Seldom,0.25057,328,1207,0.22611,0.27503
2010,4th Quintile,Rural regions,Sometimes,0.45920,531,1207,0.43108,0.48733
2010,4th Quintile,Rural regions,Often,0.17323,199,1207,0.15187,0.19459
2010,4th Quintile,Rural regions,Very often,0.02661,38,1207,0.01752,0.03569
2010,5th Quintile,Urban regions,Very seldom,0.09270,339,3313,0.08282,0.10257
2010,5th Quintile,Urban regions,Seldom,0.26787,904,3313,0.25279,0.28295
2010,5th Quintile,Urban regions,Sometimes,0.43937,1455,3313,0.42247,0.45627
2010,5th Quintile,Urban regions,Often,0.17852,527,3313,0.16547,0.19156
2010,5th Quintile,Urban regions,Very often,0.02155,88,3313,0.01660,0.02649
2010,5th Quintile,Rural regions,Very seldom,0.07267,91,1019,0.05672,0.08862
2010,5th Quintile,Rural regions,Seldom,0.27157,298,1019,0.24424,0.29889
2010,5th Quintile,Rural regions,Sometimes,0.42426,451,1019,0.39390,0.45462
2010,5th Quintile,Rural regions,Often,0.19948,179,1019,0.17493,0.22403
2011,1st Quintile,Urban regions,Very seldom,0.12348,175,1504,0.10685,0.14012
2011,1st Quintile,Urban regions,Seldom,0.25632,359,1504,0.23425,0.27839
2011,1st Quintile,Urban regions,Sometimes,0.38257,593,1504,0.35800,0.40714
2011,1st Quintile,Urban regions,Often,0.19189,297,1504,0.17198,0.21180
2011,1st Quintile,Urban regions,Very often,0.04574,80,1504,0.03518,0.05630
2011,1st Quintile,Rural regions,Very seldom,0.11024,106,975,0.09057,0.12991
2011,1st Quintile,Rural regions,Seldom,0.27963,242,975,0.25144,0.30781
2011,1st Quintile,Rural regions,Sometimes,0.40025,398,975,0.36948,0.43102
2011,1st Quintile,Rural regions,Often,0.17015,183,975,0.14655,0.19375
2011,1st Quintile,Rural regions,Very often,0.03974,46,975,0.02748,0.05201
2011,2nd Quintile,Urban regions,Very seldom,0.14454,212,1621,0.12741,0.16166
2011,2nd Quintile,Urban regions,Seldom,0.22078,352,1621,0.20058,0.24097
2011,2nd Quintile,Urban regions,Sometimes,0.41675,698,1621,0.39274,0.44075
2011,2nd Quintile,Urban regions,Often,0.17483,285,1621,0.15634,0.19333
2011,2nd Quintile,Urban regions,Very often,0.04311,74,1621,0.03322,0.05300
2011,2nd Quintile,Rural regions,Very seldom,0.14802,135,1087,0.12690,0.16914
2011,2nd Quintile,Rural regions,Seldom,0.25725,302,1087,0.23126,0.28325
2011,2nd Quintile,Rural regions,Sometimes,0.42177,435,1087,0.39240,0.45114
2011,2nd Quintile,Rural regions,Often,0.14925,180,1087,0.12806,0.17045
2011,2nd Quintile,Rural regions,Very often,0.02370,35,1087,0.01465,0.03275
2011,3rd Quintile,Urban regions,Very seldom,0.10129,176,1863,0.08758,0.11499
2011,3rd Quintile,Urban regions,Seldom,0.22573,439,1863,0.20675,0.24472
2011,3rd Quintile,Urban regions,Sometimes,0.44322,827,1863,0.42065,0.46578
2011,3rd Quintile,Urban regions,Often,0.19872,353,1863,0.18060,0.21685
2011,3rd Quintile,Urban regions,Very often,0.03104,68,1863,0.02316,0.03892
2011,3rd Quintile,Rural regions,Very seldom,0.10700,130,1196,0.08947,0.12452
2011,3rd Quintile,Rural regions,Seldom,0.21798,287,1196,0.19457,0.24139
2011,3rd Quintile,Rural regions,Sometimes,0.46347,529,1196,0.43520,0.49175
2011,3rd Quintile,Rural regions,Often,0.17031,196,1196,0.14900,0.19162
2011,3rd Quintile,Rural regions,Very often,0.04124,54,1196,0.02997,0.05252
2011,4th Quintile,Urban regions,Very seldom,0.11458,228,2219,0.10133,0.12784
2011,4th Quintile,Urban regions,Seldom,0.22577,519,2219,0.20837,0.24317
2011,4th Quintile,Urban regions,Sometimes,0.44642,989,2219,0.42573,0.46711
2011,4th Quintile,Urban regions,Often,0.16695,394,2219,0.15143,0.18247
2011,4th Quintile,Urban regions,Very often,0.04627,89,2219,0.03753,0.05501
2011,4th Quintile,Rural regions,Very seldom,0.09936,96,1060,0.08134,0.11737
2011,4th Quintile,Rural regions,Seldom,0.26237,271,1060,0.23588,0.28887
2011,4th Quintile,Rural regions,Sometimes,0.43729,462,1060,0.40742,0.46717
2011,4th Quintile,Rural regions,Often,0.17089,192,1060,0.14822,0.19356
2011,4th Quintile,Rural regions,Very often,0.03009,39,1060,0.01980,0.04038
2011,5th Quintile,Urban regions,Very seldom,0.09271,325,3025,0.08237,0.10304
2011,5th Quintile,Urban regions,Seldom,0.24460,794,3025,0.22928,0.25992
2011,5th Quintile,Urban regions,Sometimes,0.46833,1308,3025,0.45054,0.48612
2011,5th Quintile,Urban regions,Often,0.15891,489,3025,0.14588,0.17194
2011,5th Quintile,Urban regions,Very often,0.03545,109,3025,0.02886,0.04204
2011,5th Quintile,Rural regions,Very seldom,0.09472,93,1024,0.07677,0.11266
2011,5th Quintile,Rural regions,Seldom,0.26205,277,1024,0.23510,0.28900
2011,5th Quintile,Rural regions,Sometimes,0.39987,461,1024,0.36985,0.42989
2011,5th Quintile,Rural regions,Often,0.20739,193,1024,0.18254,0.23223
2012,1st Quintile,Urban regions,Very seldom,0.13726,229,1882,0.12171,0.15281
2012,1st Quintile,Urban regions,Seldom,0.27182,469,1882,0.25171,0.29192
2012,1st Quintile,Urban regions,Sometimes,0.38651,733,1882,0.36450,0.40851
2012,1st Quintile,Urban regions,Often,0.16390,352,1882,0.14717,0.18062
2012,1st Quintile,Urban regions,Very often,0.04052,99,1882,0.03161,0.04943
2012,1st Quintile,Rural regions,Very seldom,0.09361,132,1145,0.07673,0.11049
2012,1st Quintile,Rural regions,Seldom,0.29342,304,1145,0.26703,0.31980
2012,1st Quintile,Rural regions,Sometimes,0.36288,422,1145,0.33502,0.39074
2012,1st Quintile,Rural regions,Often,0.20786,227,1145,0.18435,0.23137
2012,1st Quintile,Rural regions,Very often,0.04223,60,1145,0.03058,0.05388
2012,2nd Quintile,Urban regions,Very seldom,0.13848,245,1883,0.12288,0.15409
2012,2nd Quintile,Urban regions,Seldom,0.26144,506,1883,0.24159,0.28130
2012,2nd Quintile,Urban regions,Sometimes,0.40506,754,1883,0.38288,0.42724
2012,2nd Quintile,Urban regions,Often,0.15612,310,1883,0.13972,0.17252
2012,2nd Quintile,Urban regions,Very often,0.03890,68,1883,0.03016,0.04763
2012,2nd Quintile,Rural regions,Very seldom,0.13562,185,1276,0.11683,0.15442
2012,2nd Quintile,Rural regions,Seldom,0.30451,358,1276,0.27925,0.32977
2012,2nd Quintile,Rural regions,Sometimes,0.38852,507,1276,0.36176,0.41527
2012,2nd Quintile,Rural regions,Often,0.13083,173,1276,0.11232,0.14934
2012,2nd Quintile,Rural regions,Very often,0.04051,53,1276,0.02969,0.05134
2012,3rd Quintile,Urban regions,Very seldom,0.10207,213,2078,0.08905,0.11509
2012,3rd Quintile,Urban regions,Seldom,0.27529,552,2078,0.25608,0.29450
2012,3rd Quintile,Urban regions,Sometimes,0.42765,891,2078,0.40637,0.44892
2012,3rd Quintile,Urban regions,Often,0.15331,332,2078,0.13781,0.16880
2012,3rd Quintile,Urban regions,Very often,0.04169,90,2078,0.03309,0.05028
2012,3rd Quintile,Rural regions,Very seldom,0.09419,158,1403,0.07890,0.10948
2012,3rd Quintile,Rural regions,Seldom,0.25510,362,1403,0.23229,0.27792
2012,3rd Quintile,Rural regions,Sometimes,0.45688,626,1403,0.43080,0.48295
2012,3rd Quintile,Rural regions,Often,0.16816,214,1403,0.14858,0.18774
2012,3rd Quintile,Rural regions,Very often,0.02566,43,1403,0.01739,0.03394
2012,4th Quintile,Urban regions,Very seldom,0.09324,239,2435,0.08169,0.10479
2012,4th Quintile,Urban regions,Seldom,0.27411,686,2435,0.25639,0.29183
2012,4th Quintile,Urban regions,Sometimes,0.43325,1025,2435,0.41357,0.45294
2012,4th Quintile,Urban regions,Often,0.16619,408,2435,0.15140,0.18098
2012,4th Quintile,Urban regions,Very often,0.03321,77,2435,0.02609,0.04032
2012,4th Quintile,Rural regions,Very seldom,0.11124,141,1367,0.09457,0.12792
2012,4th Quintile,Rural regions,Seldom,0.27313,382,1367,0.24951,0.29676
2012,4th Quintile,Rural regions,Sometimes,0.42096,572,1367,0.39478,0.44714
2012,4th Quintile,Rural regions,Often,0.15501,230,1367,0.13581,0.17420
2012,4th Quintile,Rural regions,Very often,0.03966,42,1367,0.02931,0.05001
2012,5th Quintile,Urban regions,Very seldom,0.11015,410,3296,0.09946,0.12084
2012,5th Quintile,Urban regions,Seldom,0.28971,929,3296,0.27422,0.30520
2012,5th Quintile,Urban regions,Sometimes,0.40899,1351,3296,0.39220,0.42578
2012,5th Quintile,Urban regions,Often,0.15771,515,3296,0.14527,0.17015
2012,5th Quintile,Urban regions,Very often,0.03343,91,3296,0.02730,0.03957
2012,5th Quintile,Rural regions,Very seldom,0.09331,121,1228,0.07704,0.10959
2012,5th Quintile,Rural regions,Seldom,0.26586,326,1228,0.24114,0.29058
2012,5th Quintile,Rural regions,Sometimes,0.40704,528,1228,0.37955,0.43453
2012,5th Quintile,Rural regions,Often,0.20622,222,1228,0.18358,0.22885
2012,5th Quintile,Rural regions,Very often,0.02757,31,1228,0.01841,0.03673
2013,1st Quintile,Urban regions,Very seldom,0.11269,279,3087,0.10153,0.12384
2013,1st Quintile,Urban regions,Seldom,0.26450,707,3087,0.24893,0.28006
2013,1st Quintile,Urban regions,Sometimes,0.36974,1136,3087,0.35271,0.38678
2013,1st Quintile,Urban regions,Often,0.19711,714,3087,0.18307,0.21114
2013,1st Quintile,Urban regions,Very often,0.05597,251,3087,0.04786,0.06408
2013,1st Quintile,Rural regions,Very seldom,0.08788,193,2060,0.07565,0.10011
2013,1st Quintile,Rural regions,Seldom,0.25189,496,2060,0.23314,0.27064
2013,1st Quintile,Rural regions,Sometimes,0.39265,801,2060,0.37155,0.41374
2013,1st Quintile,Rural regions,Often,0.19710,423,2060,0.17992,0.21428
2013,1st Quintile,Rural regions,Very often,0.07049,147,2060,0.05943,0.08154
2013,2nd Quintile,Urban regions,Very seldom,0.10934,295,3053,0.09827,0.12041
2013,2nd Quintile,Urban regions,Seldom,0.29281,780,3053,0.27666,0.30895
2013,2nd Quintile,Urban regions,Sometimes,0.38171,1208,3053,0.36447,0.39895
2013,2nd Quintile,Urban regions,Often,0.17580,609,3053,0.16230,0.18931
2013,2nd Quintile,Urban regions,Very often,0.04034,161,3053,0.03336,0.04732
2013,2nd Quintile,Rural regions,Very seldom,0.12665,259,2166,0.11264,0.14066
2013,2nd Quintile,Rural regions,Seldom,0.28132,575,2166,0.26238,0.30026
2013,2nd Quintile,Rural regions,Sometimes,0.41322,884,2166,0.39248,0.43397
2013,2nd Quintile,Rural regions,Often,0.14560,355,2166,0.13075,0.16046
2013,2nd Quintile,Rural regions,Very often,0.03320,93,2166,0.02565,0.04074
2013,3rd Quintile,Urban regions,Very seldom,0.09341,256,2949,0.08290,0.10391
2013,3rd Quintile,Urban regions,Seldom,0.27510,776,2949,0.25898,0.29122
2013,3rd Quintile,Urban regions,Sometimes,0.41624,1250,2949,0.39844,0.43403
2013,3rd Quintile,Urban regions,Often,0.17305,535,2949,0.15940,0.18671
2013,3rd Quintile,Urban regions,Very often,0.04220,132,2949,0.03494,0.04946
2013,3rd Quintile,Rural regions,Very seldom,0.09867,187,1945,0.08541,0.11192
2013,3rd Quintile,Rural regions,Seldom,0.28469,560,1945,0.26463,0.30475
2013,3rd Quintile,Rural regions,Sometimes,0.42487,803,1945,0.40290,0.44685
2013,3rd Quintile,Rural regions,Often,0.15919,328,1945,0.14293,0.17546
2013,3rd Quintile,Rural regions,Very often,0.03258,67,1945,0.02469,0.04047
2013,4th Quintile,Urban regions,Very seldom,0.10519,283,3073,0.09434,0.11604
2013,4th Quintile,Urban regions,Seldom,0.26621,805,3073,0.25058,0.28183
2013,4th Quintile,Urban regions,Sometimes,0.42811,1335,3073,0.41061,0.44560
2013,4th Quintile,Urban regions,Often,0.17107,547,3073,0.15775,0.18439
2013,4th Quintile,Urban regions,Very often,0.02943,103,3073,0.02345,0.03540
2013,4th Quintile,Rural regions,Very seldom,0.11877,180,1777,0.10372,0.13381
2013,4th Quintile,Rural regions,Seldom,0.28545,475,1777,0.26445,0.30646
2013,4th Quintile,Rural regions,Sometimes,0.40778,750,1777,0.38492,0.43064
2013,4th Quintile,Rural regions,Often,0.15997,314,1777,0.14293,0.17702
