year,age_gr,sex,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,female,Very often,0.07113,110,1525,0.05822,0.08403
2011,30-45 y.,male,Very seldom,0.07643,163,2185,0.06529,0.08758
2011,30-45 y.,male,Seldom,0.22503,484,2185,0.20752,0.24255
2011,30-45 y.,male,Sometimes,0.45429,996,2185,0.43341,0.47517
2011,30-45 y.,male,Often,0.20133,448,2185,0.18451,0.21815
2011,30-45 y.,male,Very often,0.04291,94,2185,0.03441,0.05141
2011,30-45 y.,female,Very seldom,0.06772,152,2654,0.05816,0.07728
2011,30-45 y.,female,Seldom,0.21924,542,2654,0.20350,0.23498
2011,30-45 y.,female,Sometimes,0.43593,1138,2654,0.41706,0.45480
2011,30-45 y.,female,Often,0.21541,642,2654,0.19977,0.23105
2011,30-45 y.,female,Very often,0.06170,180,2654,0.05255,0.07086
2011,46-65 y.,male,Very seldom,0.11515,420,3663,0.10481,0.12549
2011,46-65 y.,male,Seldom,0.24443,970,3663,0.23051,0.25835
2011,46-65 y.,male,Sometimes,0.42289,1501,3663,0.40689,0.43889
2011,46-65 y.,male,Often,0.17619,634,3663,0.16385,0.18853
2011,46-65 y.,male,Very often,0.04134,138,3663,0.03489,0.04778
2011,46-65 y.,female,Very seldom,0.10936,443,4082,0.09978,0.11893
2011,46-65 y.,female,Seldom,0.22602,1010,4082,0.21319,0.23885
2011,46-65 y.,female,Sometimes,0.44532,1774,4082,0.43007,0.46057
2011,46-65 y.,female,Often,0.17427,677,4082,0.16263,0.18591
2011,46-65 y.,female,Very often,0.04503,178,4082,0.03867,0.05139
2011,66 and older,male,Very seldom,0.22008,540,2443,0.20364,0.23651
2011,66 and older,male,Seldom,0.32235,813,2443,0.30381,0.34089
2011,66 and older,male,Sometimes,0.36028,854,2443,0.34124,0.37933
2011,66 and older,male,Often,0.08231,198,2443,0.07141,0.09321
2011,66 and older,male,Very often,0.01498,38,2443,0.01017,0.01980
2011,66 and older,female,Very seldom,0.21645,572,2640,0.20074,0.23216
2011,66 and older,female,Seldom,0.31221,832,2640,0.29453,0.32989
2011,66 and older,female,Sometimes,0.35769,955,2640,0.33940,0.37598
2011,66 and older,female,Often,0.09731,241,2640,0.08600,0.10862
2011,66 and older,female,Very often,0.01634,40,2640,0.01150,0.02117
2012,17-29 y.,male,Very seldom,0.08771,141,1420,0.07299,0.10243
2012,17-29 y.,male,Seldom,0.28337,387,1420,0.25992,0.30681
2012,17-29 y.,male,Sometimes,0.41419,597,1420,0.38856,0.43982
2012,17-29 y.,male,Often,0.18621,253,1420,0.16595,0.20646
2012,17-29 y.,male,Very often,0.02852,42,1420,0.01986,0.03719
2012,17-29 y.,female,Very seldom,0.05263,95,1459,0.04117,0.06409
2012,17-29 y.,female,Seldom,0.23746,328,1459,0.21562,0.25931
2012,17-29 y.,female,Sometimes,0.42241,626,1459,0.39705,0.44776
2012,17-29 y.,female,Often,0.23988,337,1459,0.21797,0.26180
2012,17-29 y.,female,Very often,0.04762,73,1459,0.03669,0.05855
2012,30-45 y.,male,Very seldom,0.08565,184,2075,0.07361,0.09770
2012,30-45 y.,male,Seldom,0.26905,502,2075,0.24996,0.28813
2012,30-45 y.,male,Sometimes,0.39644,868,2075,0.37539,0.41749
2012,30-45 y.,male,Often,0.20457,436,2075,0.18721,0.22193
2012,30-45 y.,male,Very often,0.04429,85,2075,0.03544,0.05315
2012,30-45 y.,female,Very seldom,0.07287,173,2507,0.06269,0.08304
2012,30-45 y.,female,Seldom,0.21138,510,2507,0.19539,0.22736
2012,30-45 y.,female,Sometimes,0.44791,1111,2507,0.42844,0.46738
2012,30-45 y.,female,Often,0.20995,563,2507,0.19400,0.22589
2012,30-45 y.,female,Very often,0.05790,150,2507,0.04876,0.06705
2012,46-65 y.,male,Very seldom,0.09113,369,3633,0.08177,0.10048
2012,46-65 y.,male,Seldom,0.26337,996,3633,0.24904,0.27769
2012,46-65 y.,male,Sometimes,0.43441,1508,3633,0.41829,0.45054
2012,46-65 y.,male,Often,0.17244,628,3633,0.16016,0.18473
2012,46-65 y.,male,Very often,0.03865,132,3633,0.03238,0.04492
2012,46-65 y.,female,Very seldom,0.09290,401,4184,0.08411,0.10170
2012,46-65 y.,female,Seldom,0.26864,1127,4184,0.25520,0.28207
2012,46-65 y.,female,Sometimes,0.42712,1787,4184,0.41213,0.44211
2012,46-65 y.,female,Often,0.16894,699,4184,0.15758,0.18029
2012,46-65 y.,female,Very often,0.04240,170,4184,0.03630,0.04851
2012,66 and older,male,Very seldom,0.19511,504,2505,0.17959,0.21063
2012,66 and older,male,Seldom,0.35252,893,2505,0.33381,0.37123
2012,66 and older,male,Sometimes,0.35900,882,2505,0.34021,0.37779
2012,66 and older,male,Often,0.07778,192,2505,0.06729,0.08827
2012,66 and older,male,Very often,0.01559,34,2505,0.01074,0.02045
2012,66 and older,female,Very seldom,0.20326,559,2654,0.18794,0.21857
2012,66 and older,female,Seldom,0.32242,856,2654,0.30463,0.34021
2012,66 and older,female,Sometimes,0.36928,977,2654,0.35092,0.38764
2012,66 and older,female,Often,0.08165,207,2654,0.07123,0.09207
2012,66 and older,female,Very often,0.02340,55,2654,0.01765,0.02915
2013,17-29 y.,male,Very seldom,0.08520,145,1686,0.07187,0.09853
2013,17-29 y.,male,Seldom,0.26673,469,1686,0.24562,0.28785
2013,17-29 y.,male,Sometimes,0.42636,692,1686,0.40275,0.44998
2013,17-29 y.,male,Often,0.19173,319,1686,0.17294,0.21053
2013,17-29 y.,male,Very often,0.02997,61,1686,0.02183,0.03812
2013,17-29 y.,female,Very seldom,0.06410,116,1946,0.05322,0.07499
2013,17-29 y.,female,Seldom,0.22615,443,1946,0.20756,0.24474
2013,17-29 y.,female,Sometimes,0.38574,735,1946,0.36410,0.40737
2013,17-29 y.,female,Often,0.25997,501,1946,0.24048,0.27947
2013,17-29 y.,female,Very often,0.06404,151,1946,0.05316,0.07492
2013,30-45 y.,male,Very seldom,0.07168,236,3309,0.06289,0.08047
2013,30-45 y.,male,Seldom,0.27376,843,3309,0.25856,0.28895
2013,30-45 y.,male,Sometimes,0.41359,1393,3309,0.39681,0.43038
2013,30-45 y.,male,Often,0.19708,675,3309,0.18352,0.21063
2013,30-45 y.,male,Very often,0.04389,162,3309,0.03691,0.05087
2013,30-45 y.,female,Very seldom,0.06749,260,4723,0.06034,0.07465
2013,30-45 y.,female,Seldom,0.20888,925,4723,0.19729,0.22048
2013,30-45 y.,female,Sometimes,0.45149,2075,4723,0.43730,0.46569
2013,30-45 y.,female,Often,0.22292,1149,4723,0.21105,0.23479
2013,30-45 y.,female,Very often,0.04921,314,4723,0.04304,0.05538
2013,46-65 y.,male,Very seldom,0.09721,430,4193,0.08824,0.10618
2013,46-65 y.,male,Seldom,0.24737,1093,4193,0.23430,0.26043
2013,46-65 y.,male,Sometimes,0.42545,1735,4193,0.41048,0.44041
2013,46-65 y.,male,Often,0.18770,765,4193,0.17588,0.19952
2013,46-65 y.,male,Very often,0.04228,170,4193,0.03619,0.04837
2013,46-65 y.,female,Very seldom,0.07997,402,4818,0.07231,0.08763
2013,46-65 y.,female,Seldom,0.27085,1233,4818,0.25830,0.28340
2013,46-65 y.,female,Sometimes,0.42763,2062,4818,0.41366,0.44160
2013,46-65 y.,female,Often,0.17398,870,4818,0.16327,0.18468
2013,46-65 y.,female,Very often,0.04757,251,4818,0.04156,0.05358
2013,66 and older,male,Very seldom,0.19084,485,2359,0.17498,0.20670
2013,66 and older,male,Seldom,0.34545,852,2359,0.32626,0.36465
2013,66 and older,male,Sometimes,0.36167,830,2359,0.34228,0.38107
2013,66 and older,male,Often,0.08725,192,2359,0.07586,0.09864
2013,66 and older,female,Very seldom,0.18243,486,2548,0.16743,0.19743
2013,66 and older,female,Seldom,0.35265,896,2548,0.33409,0.37120
2013,66 and older,female,Sometimes,0.35083,891,2548,0.33229,0.36936
2013,66 and older,female,Often,0.09434,228,2548,0.08299,0.10569
2013,66 and older,female,Very often,0.01976,47,2548,0.01435,0.02516
2014,17-29 y.,male,Very seldom,0.10411,204,2050,0.09089,0.11734
2014,17-29 y.,male,Seldom,0.27039,546,2050,0.25115,0.28962
2014,17-29 y.,male,Sometimes,0.37959,797,2050,0.35857,0.40060
2014,17-29 y.,male,Often,0.19790,397,2050,0.18065,0.21515
2014,17-29 y.,male,Very often,0.04801,106,2050,0.03875,0.05727
2014,17-29 y.,female,Very seldom,0.05888,168,2243,0.04913,0.06862
2014,17-29 y.,female,Seldom,0.22864,473,2243,0.21126,0.24603
2014,17-29 y.,female,Sometimes,0.39057,863,2243,0.37037,0.41076
2014,17-29 y.,female,Often,0.24696,560,2243,0.22911,0.26481
2014,17-29 y.,female,Very often,0.07495,179,2243,0.06405,0.08585
2014,30-45 y.,male,Very seldom,0.08945,334,3591,0.08012,0.09879
2014,30-45 y.,male,Seldom,0.27245,907,3591,0.25789,0.28701
2014,30-45 y.,male,Sometimes,0.39906,1481,3591,0.38304,0.41508
2014,30-45 y.,male,Often,0.19402,689,3591,0.18108,0.20695
2014,30-45 y.,male,Very often,0.04502,180,3591,0.03823,0.05180
2014,30-45 y.,female,Very seldom,0.06544,328,4914,0.05852,0.07236
2014,30-45 y.,female,Seldom,0.19787,943,4914,0.18673,0.20901
2014,30-45 y.,female,Sometimes,0.42207,2041,4914,0.40826,0.43588
2014,30-45 y.,female,Often,0.25339,1248,4914,0.24123,0.26555
2014,30-45 y.,female,Very often,0.06122,354,4914,0.05452,0.06793
2014,46-65 y.,male,Very seldom,0.10706,480,4348,0.09787,0.11625
2014,46-65 y.,male,Seldom,0.25114,1142,4348,0.23825,0.26403
2014,46-65 y.,male,Sometimes,0.40745,1763,4348,0.39284,0.42205
2014,46-65 y.,male,Often,0.19423,794,4348,0.18247,0.20599
2014,46-65 y.,male,Very often,0.04012,169,4348,0.03429,0.04596
2014,46-65 y.,female,Very seldom,0.09137,475,4949,0.08334,0.09940
2014,46-65 y.,female,Seldom,0.26525,1228,4949,0.25295,0.27755
2014,46-65 y.,female,Sometimes,0.42392,2078,4949,0.41015,0.43769
2014,46-65 y.,female,Often,0.17329,921,4949,0.16274,0.18384
2014,46-65 y.,female,Very often,0.04616,247,4949,0.04032,0.05201
2014,66 and older,male,Very seldom,0.19996,498,2388,0.18392,0.21601
2014,66 and older,male,Seldom,0.34435,838,2388,0.32529,0.36341
2014,66 and older,male,Sometimes,0.34899,843,2388,0.32987,0.36811
2014,66 and older,male,Often,0.09592,209,2388,0.08411,0.10774
2014,66 and older,female,Very seldom,0.21669,537,2508,0.20056,0.23282
2014,66 and older,female,Seldom,0.32695,831,2508,0.30859,0.34531
2014,66 and older,female,Sometimes,0.35162,864,2508,0.33293,0.37031
2014,66 and older,female,Often,0.08465,219,2508,0.07376,0.09555
2014,66 and older,female,Very often,0.02009,57,2508,0.01460,0.02558
2015,17-29 y.,male,Very seldom,0.11071,187,1885,0.09654,0.12488
2015,17-29 y.,male,Seldom,0.25459,540,1885,0.23492,0.27427
2015,17-29 y.,male,Sometimes,0.38972,713,1885,0.36770,0.41174
2015,17-29 y.,male,Often,0.19774,360,1885,0.17975,0.21572
2015,17-29 y.,male,Very often,0.04724,85,1885,0.03766,0.05682
2015,17-29 y.,female,Very seldom,0.06684,148,2031,0.05597,0.07770
2015,17-29 y.,female,Seldom,0.24817,456,2031,0.22938,0.26697
2015,17-29 y.,female,Sometimes,0.41499,787,2031,0.39356,0.43643
2015,17-29 y.,female,Often,0.21242,492,2031,0.19462,0.23021
2015,17-29 y.,female,Very often,0.05758,148,2031,0.04745,0.06771
2015,30-45 y.,male,Very seldom,0.09121,268,3046,0.08099,0.10144
2015,30-45 y.,male,Seldom,0.27438,794,3046,0.25854,0.29023
2015,30-45 y.,male,Sometimes,0.39169,1237,3046,0.37436,0.40903
2015,30-45 y.,male,Often,0.19298,604,3046,0.17897,0.20700
2015,30-45 y.,male,Very often,0.04972,143,3046,0.04200,0.05744
2015,30-45 y.,female,Very seldom,0.07213,276,4299,0.06440,0.07987
2015,30-45 y.,female,Seldom,0.23423,971,4299,0.22157,0.24690
2015,30-45 y.,female,Sometimes,0.42827,1780,4299,0.41348,0.44306
2015,30-45 y.,female,Often,0.20671,988,4299,0.19460,0.21882
2015,30-45 y.,female,Very often,0.05865,284,4299,0.05163,0.06568
2015,46-65 y.,male,Very seldom,0.10316,441,4128,0.09388,0.11244
2015,46-65 y.,male,Seldom,0.25699,1110,4128,0.24366,0.27032
2015,46-65 y.,male,Sometimes,0.40954,1712,4128,0.39454,0.42454
2015,46-65 y.,male,Often,0.19188,709,4128,0.17987,0.20389
2015,46-65 y.,male,Very often,0.03844,156,4128,0.03257,0.04430
2015,46-65 y.,female,Very seldom,0.10522,453,4735,0.09648,0.11396
2015,46-65 y.,female,Seldom,0.25897,1198,4735,0.24649,0.27145
2015,46-65 y.,female,Sometimes,0.40588,1993,4735,0.39189,0.41986
2015,46-65 y.,female,Often,0.18376,883,4735,0.17273,0.19479
2015,46-65 y.,female,Very often,0.04617,208,4735,0.04020,0.05215
2015,66 and older,male,Very seldom,0.18863,442,2376,0.17289,0.20436
2015,66 and older,male,Seldom,0.33408,831,2376,0.31511,0.35305
2015,66 and older,male,Sometimes,0.36674,860,2376,0.34736,0.38613
2015,66 and older,male,Often,0.08766,204,2376,0.07628,0.09903
2015,66 and older,male,Very often,0.02289,39,2376,0.01687,0.02890
2015,66 and older,female,Very seldom,0.18438,450,2486,0.16914,0.19963
2015,66 and older,female,Seldom,0.33987,829,2486,0.32124,0.35849
2015,66 and older,female,Sometimes,0.35762,914,2486,0.33877,0.37646
2015,66 and older,female,Often,0.09941,246,2486,0.08764,0.11117
2015,66 and older,female,Very often,0.01873,47,2486,0.01340,0.02405
2016,17-29 y.,male,Very seldom,0.08126,194,1808,0.06866,0.09386
2016,17-29 y.,male,Seldom,0.25238,481,1808,0.23235,0.27241
2016,17-29 y.,male,Sometimes,0.44515,723,1808,0.42223,0.46806
2016,17-29 y.,male,Often,0.18110,339,1808,0.16335,0.19886
2016,17-29 y.,male,Very often,0.04011,71,1808,0.03106,0.04916
2016,17-29 y.,female,Very seldom,0.08463,157,1987,0.07239,0.09687
2016,17-29 y.,female,Seldom,0.25098,452,1987,0.23191,0.27005
2016,17-29 y.,female,Sometimes,0.36422,748,1987,0.34306,0.38539
2016,17-29 y.,female,Often,0.22815,485,1987,0.20969,0.24660
2016,17-29 y.,female,Very often,0.07202,145,1987,0.06065,0.08339
2016,30-45 y.,male,Very seldom,0.10988,334,2965,0.09862,0.12114
2016,30-45 y.,male,Seldom,0.24785,766,2965,0.23231,0.26340
2016,30-45 y.,male,Sometimes,0.38862,1196,2965,0.37107,0.40617
2016,30-45 y.,male,Often,0.20723,533,2965,0.19264,0.22182
2016,30-45 y.,male,Very often,0.04642,136,2965,0.03884,0.05399
2016,30-45 y.,female,Very seldom,0.07695,338,4078,0.06877,0.08513
2016,30-45 y.,female,Seldom,0.19784,828,4078,0.18561,0.21007
2016,30-45 y.,female,Sometimes,0.43758,1709,4078,0.42235,0.45281
2016,30-45 y.,female,Often,0.22591,930,4078,0.21307,0.23875
2016,30-45 y.,female,Very often,0.06172,273,4078,0.05434,0.06911
2016,46-65 y.,male,Very seldom,0.11121,456,3962,0.10142,0.12100
2016,46-65 y.,male,Seldom,0.24249,1013,3962,0.22915,0.25584
2016,46-65 y.,male,Sometimes,0.42814,1650,3962,0.41274,0.44355
2016,46-65 y.,male,Often,0.17327,667,3962,0.16148,0.18505
2016,46-65 y.,male,Very often,0.04489,176,3962,0.03844,0.05134
