year,migback,plh0184,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,No migration background,Very often,0.02871,411,14472,0.02599,0.03143
2010,Direct migration background,Very seldom,0.10397,169,1464,0.08833,0.11962
2010,Direct migration background,Seldom,0.24797,385,1464,0.22584,0.27010
2010,Direct migration background,Sometimes,0.45740,630,1464,0.43187,0.48293
2010,Direct migration background,Often,0.16176,229,1464,0.14289,0.18063
2010,Direct migration background,Very often,0.02889,51,1464,0.02031,0.03748
2010,Indirect migration background,Very seldom,0.07653,54,654,0.05614,0.09692
2010,Indirect migration background,Seldom,0.18773,145,654,0.15777,0.21768
2010,Indirect migration background,Sometimes,0.43947,274,654,0.40140,0.47753
2010,Indirect migration background,Often,0.25631,147,654,0.22282,0.28980
2010,Indirect migration background,Very often,0.03997,34,654,0.02495,0.05500
2011,No migration background,Very seldom,0.12579,2178,17844,0.12092,0.13066
2011,No migration background,Seldom,0.25438,4606,17844,0.24799,0.26077
2011,No migration background,Sometimes,0.41282,7323,17844,0.40559,0.42004
2011,No migration background,Often,0.16768,3029,17844,0.16219,0.17316
2011,No migration background,Very often,0.03934,708,17844,0.03648,0.04219
2011,Direct migration background,Very seldom,0.12695,274,2012,0.11240,0.14150
2011,Direct migration background,Seldom,0.25122,539,2012,0.23227,0.27018
2011,Direct migration background,Sometimes,0.41420,794,2012,0.39267,0.43573
2011,Direct migration background,Often,0.16939,323,2012,0.15300,0.18579
2011,Direct migration background,Very often,0.03824,82,2012,0.02986,0.04662
2011,Indirect migration background,Very seldom,0.08748,60,794,0.06782,0.10715
2011,Indirect migration background,Seldom,0.20440,164,794,0.17633,0.23246
2011,Indirect migration background,Sometimes,0.40792,330,794,0.37372,0.44213
2011,Indirect migration background,Often,0.24181,184,794,0.21201,0.27161
2011,Indirect migration background,Very often,0.05839,56,794,0.04207,0.07471
2012,No migration background,Very seldom,0.11645,2109,17662,0.11172,0.12118
2012,No migration background,Seldom,0.27919,4853,17662,0.27257,0.28580
2012,No migration background,Sometimes,0.40818,7254,17662,0.40093,0.41543
2012,No migration background,Often,0.16060,2830,17662,0.15518,0.16601
2012,No migration background,Very often,0.03559,616,17662,0.03286,0.03832
2012,Direct migration background,Very seldom,0.11273,244,1997,0.09886,0.12660
2012,Direct migration background,Seldom,0.27419,559,1997,0.25462,0.29376
2012,Direct migration background,Sometimes,0.41896,785,1997,0.39732,0.44061
2012,Direct migration background,Often,0.15236,323,1997,0.13659,0.16812
2012,Direct migration background,Very often,0.04176,86,1997,0.03298,0.05053
2012,Indirect migration background,Very seldom,0.07410,73,778,0.05568,0.09252
2012,Indirect migration background,Seldom,0.27284,187,778,0.24152,0.30416
2012,Indirect migration background,Sometimes,0.40040,317,778,0.36595,0.43485
2012,Indirect migration background,Often,0.20472,162,778,0.17635,0.23309
2012,Indirect migration background,Very often,0.04794,39,778,0.03292,0.06296
2013,No migration background,Very seldom,0.10976,2203,21639,0.10559,0.11392
2013,No migration background,Seldom,0.27887,5759,21639,0.27289,0.28484
2013,No migration background,Sometimes,0.40659,8841,21639,0.40005,0.41314
2013,No migration background,Often,0.16838,3912,21639,0.16340,0.17337
2013,No migration background,Very often,0.03639,924,21639,0.03390,0.03889
2013,Direct migration background,Very seldom,0.09877,286,2844,0.08780,0.10973
2013,Direct migration background,Seldom,0.25729,723,2844,0.24122,0.27336
2013,Direct migration background,Sometimes,0.41752,1132,2844,0.39940,0.43565
2013,Direct migration background,Often,0.17449,527,2844,0.16054,0.18844
2013,Direct migration background,Very often,0.05193,176,2844,0.04378,0.06009
2013,Indirect migration background,Very seldom,0.07920,71,1127,0.06343,0.09497
2013,Indirect migration background,Seldom,0.28516,272,1127,0.25879,0.31153
2013,Indirect migration background,Sometimes,0.36612,440,1127,0.33798,0.39426
2013,Indirect migration background,Often,0.21326,260,1127,0.18933,0.23718
2013,Indirect migration background,Very often,0.05626,84,1127,0.04280,0.06972
2014,No migration background,Very seldom,0.11806,2156,20063,0.11360,0.12253
2014,No migration background,Seldom,0.27101,5203,20063,0.26486,0.27716
2014,No migration background,Sometimes,0.39589,8061,20063,0.38913,0.40266
2014,No migration background,Often,0.17697,3766,20063,0.17169,0.18225
2014,No migration background,Very often,0.03806,877,20063,0.03541,0.04071
2014,Direct migration background,Very seldom,0.13329,731,5260,0.12410,0.14248
2014,Direct migration background,Seldom,0.27251,1318,5260,0.26048,0.28455
2014,Direct migration background,Sometimes,0.38343,2021,5260,0.37029,0.39658
2014,Direct migration background,Often,0.15871,878,5260,0.14884,0.16859
2014,Direct migration background,Very often,0.05205,312,5260,0.04604,0.05805
2014,Indirect migration background,Very seldom,0.07290,137,1696,0.06052,0.08527
2014,Indirect migration background,Seldom,0.24593,387,1696,0.22543,0.26643
2014,Indirect migration background,Sometimes,0.38572,648,1696,0.36254,0.40889
2014,Indirect migration background,Often,0.22148,393,1696,0.20171,0.24125
2014,Indirect migration background,Very often,0.07397,131,1696,0.06151,0.08643
2015,No migration background,Very seldom,0.11344,1919,18986,0.10893,0.11795
2015,No migration background,Seldom,0.28146,5272,18986,0.27507,0.28786
2015,No migration background,Sometimes,0.39888,7689,18986,0.39192,0.40585
2015,No migration background,Often,0.16869,3375,18986,0.16336,0.17401
2015,No migration background,Very often,0.03753,731,18986,0.03483,0.04023
2015,Direct migration background,Very seldom,0.14932,612,4458,0.13886,0.15979
2015,Direct migration background,Seldom,0.26394,1128,4458,0.25100,0.27688
2015,Direct migration background,Sometimes,0.36829,1685,4458,0.35413,0.38245
2015,Direct migration background,Often,0.16270,759,4458,0.15186,0.17354
2015,Direct migration background,Very often,0.05575,274,4458,0.04901,0.06248
2015,Indirect migration background,Very seldom,0.09682,134,1542,0.08205,0.11158
2015,Indirect migration background,Seldom,0.21826,329,1542,0.19763,0.23888
2015,Indirect migration background,Sometimes,0.41760,622,1542,0.39297,0.44222
2015,Indirect migration background,Often,0.20507,352,1542,0.18492,0.22523
2015,Indirect migration background,Very often,0.06225,105,1542,0.05019,0.07432
2016,No migration background,Very seldom,0.11666,1897,17724,0.11193,0.12138
2016,No migration background,Seldom,0.26818,4746,17724,0.26166,0.27470
2016,No migration background,Sometimes,0.40130,7232,17724,0.39408,0.40852
2016,No migration background,Often,0.17206,3074,17724,0.16650,0.17761
2016,No migration background,Very often,0.04181,775,17724,0.03886,0.04475
2016,Direct migration background,Very seldom,0.14587,773,4931,0.13602,0.15572
2016,Direct migration background,Seldom,0.27683,1297,4931,0.26434,0.28932
2016,Direct migration background,Sometimes,0.37084,1833,4931,0.35736,0.38433
2016,Direct migration background,Often,0.16195,785,4931,0.15166,0.17223
2016,Direct migration background,Very often,0.04450,243,4931,0.03875,0.05026
2016,Indirect migration background,Very seldom,0.08378,119,1458,0.06956,0.09801
2016,Indirect migration background,Seldom,0.22711,329,1458,0.20560,0.24863
2016,Indirect migration background,Sometimes,0.42918,583,1458,0.40377,0.45460
2016,Indirect migration background,Often,0.20528,321,1458,0.18454,0.22602
2016,Indirect migration background,Very often,0.05465,106,1458,0.04297,0.06632
2017,No migration background,Very seldom,0.11459,2158,20057,0.11019,0.11900
2017,No migration background,Seldom,0.28652,5696,20057,0.28026,0.29278
2017,No migration background,Sometimes,0.39422,8103,20057,0.38746,0.40099
2017,No migration background,Often,0.16567,3337,20057,0.16052,0.17081
2017,No migration background,Very often,0.03900,763,20057,0.03632,0.04168
2017,Direct migration background,Very seldom,0.14760,695,4728,0.13749,0.15772
2017,Direct migration background,Seldom,0.25807,1209,4728,0.24559,0.27054
2017,Direct migration background,Sometimes,0.38156,1820,4728,0.36771,0.39541
2017,Direct migration background,Often,0.15785,746,4728,0.14746,0.16825
2017,Direct migration background,Very often,0.05491,258,4728,0.04842,0.06141
2017,Indirect migration background,Very seldom,0.06822,129,1597,0.05585,0.08059
2017,Indirect migration background,Seldom,0.21722,326,1597,0.19699,0.23745
2017,Indirect migration background,Sometimes,0.44917,700,1597,0.42476,0.47357
2017,Indirect migration background,Often,0.20832,335,1597,0.18840,0.22824
2017,Indirect migration background,Very often,0.05707,107,1597,0.04569,0.06845
2018,No migration background,Very seldom,0.11991,2178,19375,0.11534,0.12449
2018,No migration background,Seldom,0.28806,5531,19375,0.28169,0.29444
2018,No migration background,Sometimes,0.39475,7709,19375,0.38787,0.40163
2018,No migration background,Often,0.15926,3193,19375,0.15411,0.16442
2018,No migration background,Very often,0.03801,764,19375,0.03532,0.04070
2018,Direct migration background,Very seldom,0.12682,644,4559,0.11716,0.13648
2018,Direct migration background,Seldom,0.26311,1170,4559,0.25032,0.27589
2018,Direct migration background,Sometimes,0.39064,1701,4559,0.37648,0.40481
2018,Direct migration background,Often,0.16580,782,4559,0.15501,0.17660
2018,Direct migration background,Very often,0.05363,262,4559,0.04709,0.06017
2018,Indirect migration background,Very seldom,0.08691,132,1603,0.07311,0.10070
2018,Indirect migration background,Seldom,0.23765,351,1603,0.21681,0.25849
2018,Indirect migration background,Sometimes,0.38833,638,1603,0.36446,0.41219
2018,Indirect migration background,Often,0.21459,362,1603,0.19448,0.23469
2018,Indirect migration background,Very often,0.07253,120,1603,0.05983,0.08523
2019,No migration background,Very seldom,0.12248,2366,20094,0.11794,0.12701
2019,No migration background,Seldom,0.29471,5849,20094,0.28840,0.30101
2019,No migration background,Sometimes,0.38733,7843,20094,0.38059,0.39406
2019,No migration background,Often,0.16116,3267,20094,0.15608,0.16625
2019,No migration background,Very often,0.03433,769,20094,0.03181,0.03685
2019,Direct migration background,Very seldom,0.14653,635,4027,0.13561,0.15746
2019,Direct migration background,Seldom,0.27650,1069,4027,0.26268,0.29031
2019,Direct migration background,Sometimes,0.38199,1494,4027,0.36698,0.39700
2019,Direct migration background,Often,0.14718,620,4027,0.13624,0.15813
2019,Direct migration background,Very often,0.04779,209,4027,0.04120,0.05438
2019,Indirect migration background,Very seldom,0.10351,157,1571,0.08844,0.11858
2019,Indirect migration background,Seldom,0.26973,371,1571,0.24778,0.29168
2019,Indirect migration background,Sometimes,0.37447,608,1571,0.35053,0.39841
2019,Indirect migration background,Often,0.19819,321,1571,0.17847,0.21791
2019,Indirect migration background,Very often,0.05411,114,1571,0.04292,0.06530
2020,No migration background,Very seldom,0.10840,1977,18489,0.10392,0.11288
2020,No migration background,Seldom,0.27748,5167,18489,0.27103,0.28394
2020,No migration background,Sometimes,0.41675,7573,18489,0.40964,0.42385
2020,No migration background,Often,0.16218,3100,18489,0.15686,0.16749
2020,No migration background,Very often,0.03519,672,18489,0.03254,0.03785
2020,Direct migration background,Very seldom,0.12189,1078,5598,0.11331,0.13046
2020,Direct migration background,Seldom,0.27163,1486,5598,0.25998,0.28328
2020,Direct migration background,Sometimes,0.38375,1983,5598,0.37101,0.39649
2020,Direct migration background,Often,0.15983,793,5598,0.15023,0.16943
2020,Direct migration background,Very often,0.06290,258,5598,0.05654,0.06926
2020,Indirect migration background,Very seldom,0.12527,153,1531,0.10868,0.14185
2020,Indirect migration background,Seldom,0.23879,355,1531,0.21743,0.26016
2020,Indirect migration background,Sometimes,0.36143,584,1531,0.33736,0.38550
2020,Indirect migration background,Often,0.20618,338,1531,0.18591,0.22645
2020,Indirect migration background,Very often,0.06833,101,1531,0.05569,0.08097
2021,No migration background,Very seldom,0.13395,1778,13153,0.12813,0.13978
2021,No migration background,Seldom,0.31314,4207,13153,0.30521,0.32106
2021,No migration background,Sometimes,0.36731,4759,13153,0.35907,0.37555
2021,No migration background,Often,0.14617,1923,13153,0.14013,0.15220
2021,No migration background,Very often,0.03943,486,13153,0.03611,0.04276
2021,Direct migration background,Very seldom,0.13052,483,3105,0.11867,0.14237
2021,Direct migration background,Seldom,0.31176,945,3105,0.29547,0.32806
2021,Direct migration background,Sometimes,0.34423,1085,3105,0.32751,0.36094
2021,Direct migration background,Often,0.16256,444,3105,0.14958,0.17554
2021,Direct migration background,Very often,0.05094,148,3105,0.04320,0.05867
2021,Indirect migration background,Very seldom,0.12682,115,928,0.10540,0.14825
2021,Indirect migration background,Seldom,0.23060,270,928,0.20348,0.25772
2021,Indirect migration background,Sometimes,0.39529,331,928,0.36381,0.42676
2021,Indirect migration background,Often,0.20595,166,928,0.17992,0.23198
2021,Indirect migration background,Very often,0.04134,46,928,0.02853,0.05416
2022,No migration background,Very seldom,0.12270,2110,18290,0.11794,0.12745
2022,No migration background,Seldom,0.28551,5155,18290,0.27896,0.29206
2022,No migration background,Sometimes,0.38429,7061,18290,0.37724,0.39134
2022,No migration background,Often,0.16508,3133,18290,0.15970,0.17046
2022,No migration background,Very often,0.04243,831,18290,0.03950,0.04535
2022,Direct migration background,Very seldom,0.12860,962,6353,0.12037,0.13684
2022,Direct migration background,Seldom,0.24161,1755,6353,0.23108,0.25213
2022,Direct migration background,Sometimes,0.39392,2426,6353,0.38190,0.40593
2022,Direct migration background,Often,0.18003,929,6353,0.17058,0.18948
2022,Direct migration background,Very often,0.05584,281,6353,0.05020,0.06149
2022,Indirect migration background,Very seldom,0.09819,137,1454,0.08289,0.11349
2022,Indirect migration background,Seldom,0.21828,346,1454,0.19704,0.23952
2022,Indirect migration background,Sometimes,0.42759,612,1454,0.40215,0.45302
2022,Indirect migration background,Often,0.18373,270,1454,0.16382,0.20364
2022,Indirect migration background,Very often,0.07222,89,1454,0.05891,0.08553
