,Unnamed: 0,year,age_gr,sampreg,plh0184,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
220,220,2012,46-65 y.,East,Sometimes,0.42363,797,20392,0.39858,0.45302
221,221,2012,46-65 y.,East,Often,0.18685,346,20392,0.17037,0.20703
222,222,2012,46-65 y.,East,Very often,0.0371,74,20392,0.03163,0.04365
223,223,2012,66 and older,West,Very seldom,0.2032,809,20392,0.19456,0.21344
224,224,2012,66 and older,West,Seldom,0.33797,1328,20392,0.32547,0.35129
225,225,2012,66 and older,West,Sometimes,0.35803,1371,20392,0.34503,0.37498
226,226,2012,66 and older,West,Often,0.08073,304,20392,0.07283,0.08727
227,227,2012,66 and older,West,Very often,0.02008,72,20392,0.01708,0.0237
228,228,2012,66 and older,East,Very seldom,0.18688,253,20392,0.17428,0.20118
229,229,2012,66 and older,East,Seldom,0.33287,421,20392,0.30618,0.35294
230,230,2012,66 and older,East,Sometimes,0.40233,488,20392,0.37357,0.43701
231,231,2012,66 and older,East,Often,0.07792,95,20392,0.06545,0.0918
232,232,2013,17-29 y.,West,Very seldom,0.06976,201,25588,0.0593,0.08302
233,233,2013,17-29 y.,West,Seldom,0.24557,734,25588,0.22371,0.2666
234,234,2013,17-29 y.,West,Sometimes,0.41522,1157,25588,0.38597,0.45195
235,235,2013,17-29 y.,West,Often,0.22592,674,25588,0.20442,0.24585
236,236,2013,17-29 y.,West,Very often,0.04353,159,25588,0.03624,0.05339
237,237,2013,17-29 y.,East,Very seldom,0.09654,60,25588,0.07325,0.12648
238,238,2013,17-29 y.,East,Seldom,0.2522,178,25588,0.21107,0.29651
239,239,2013,17-29 y.,East,Sometimes,0.3759,270,25588,0.31631,0.43598
240,240,2013,17-29 y.,East,Often,0.21605,146,25588,0.17117,0.26536
241,241,2013,17-29 y.,East,Very often,0.05931,53,25588,0.04204,0.08155
242,242,2013,30-45 y.,West,Very seldom,0.06971,388,25588,0.05782,0.08003
243,243,2013,30-45 y.,West,Seldom,0.24643,1394,25588,0.22609,0.26605
244,244,2013,30-45 y.,West,Sometimes,0.43069,2721,25588,0.40483,0.45383
245,245,2013,30-45 y.,West,Often,0.20784,1440,25588,0.19029,0.22195
246,246,2013,30-45 y.,West,Very often,0.04533,377,25588,0.03873,0.05274
247,247,2013,30-45 y.,East,Very seldom,0.06859,108,25588,0.04455,0.09395
248,248,2013,30-45 y.,East,Seldom,0.22359,374,25588,0.19695,0.25448
249,249,2013,30-45 y.,East,Sometimes,0.43577,747,25588,0.38873,0.47562
250,250,2013,30-45 y.,East,Often,0.21927,384,25588,0.18907,0.25706
251,251,2013,30-45 y.,East,Very often,0.0528,99,25588,0.04189,0.06417
252,252,2013,46-65 y.,West,Very seldom,0.08915,633,25588,0.08235,0.09631
253,253,2013,46-65 y.,West,Seldom,0.25948,1780,25588,0.2472,0.27288
254,254,2013,46-65 y.,West,Sometimes,0.4271,2905,25588,0.40975,0.44669
255,255,2013,46-65 y.,West,Often,0.18131,1287,25588,0.17048,0.19155
256,256,2013,46-65 y.,West,Very often,0.04297,324,25588,0.03739,0.04793
257,257,2013,46-65 y.,East,Very seldom,0.08608,200,25588,0.07723,0.09925
258,258,2013,46-65 y.,East,Seldom,0.25707,546,25588,0.23265,0.28063
259,259,2013,46-65 y.,East,Sometimes,0.42666,892,25588,0.39671,0.45911
260,260,2013,46-65 y.,East,Often,0.17898,348,25588,0.15737,0.2005
261,261,2013,46-65 y.,East,Very often,0.05122,97,25588,0.04173,0.06243
262,262,2013,66 and older,West,Very seldom,0.18951,747,25588,0.18061,0.20013
263,263,2013,66 and older,West,Seldom,0.35351,1320,25588,0.33866,0.36882
264,264,2013,66 and older,West,Sometimes,0.34886,1276,25588,0.33524,0.36274
265,265,2013,66 and older,West,Often,0.09038,319,25588,0.08276,0.0989
266,266,2013,66 and older,West,Very often,0.01775,53,25588,0.0147,0.02129
267,267,2013,66 and older,East,Very seldom,0.17585,223,25588,0.16293,0.19003
268,268,2013,66 and older,East,Seldom,0.33861,428,25588,0.31856,0.36551
269,269,2013,66 and older,East,Sometimes,0.38979,445,25588,0.36784,0.42135
270,270,2013,66 and older,East,Often,0.09575,101,25588,0.07746,0.11804
271,271,2014,17-29 y.,West,Very seldom,0.08312,323,26997,0.07129,0.09529
272,272,2014,17-29 y.,West,Seldom,0.25541,855,26997,0.23709,0.27662
273,273,2014,17-29 y.,West,Sometimes,0.38534,1377,26997,0.35825,0.4091
274,274,2014,17-29 y.,West,Often,0.21873,805,26997,0.20218,0.23557
275,275,2014,17-29 y.,West,Very often,0.0574,224,26997,0.04885,0.06885
276,276,2014,17-29 y.,East,Very seldom,0.07657,49,26997,0.05672,0.10179
277,277,2014,17-29 y.,East,Seldom,0.2201,164,26997,0.17051,0.27288
278,278,2014,17-29 y.,East,Sometimes,0.38273,283,26997,0.34459,0.43093
279,279,2014,17-29 y.,East,Often,0.2408,152,26997,0.19403,0.29756
280,280,2014,17-29 y.,East,Very often,0.0798,61,26997,0.05331,0.10928
281,281,2014,30-45 y.,West,Very seldom,0.07892,550,26997,0.06979,0.09004
282,282,2014,30-45 y.,West,Seldom,0.23759,1515,26997,0.22182,0.25308
283,283,2014,30-45 y.,West,Sometimes,0.41031,2824,26997,0.38911,0.43375
284,284,2014,30-45 y.,West,Often,0.21906,1544,26997,0.20387,0.23432
285,285,2014,30-45 y.,West,Very often,0.05412,446,26997,0.04789,0.06148
286,286,2014,30-45 y.,East,Very seldom,0.07347,111,26997,0.05033,0.09541
287,287,2014,30-45 y.,East,Seldom,0.21749,335,26997,0.17993,0.25397
288,288,2014,30-45 y.,East,Sometimes,0.41546,698,26997,0.37903,0.45641
289,289,2014,30-45 y.,East,Often,0.24387,393,26997,0.20931,0.27651
290,290,2014,30-45 y.,East,Very often,0.0497,88,26997,0.03985,0.0602
291,291,2014,46-65 y.,West,Very seldom,0.10051,751,26997,0.0931,0.10925
292,292,2014,46-65 y.,West,Seldom,0.25406,1805,26997,0.24144,0.26627
293,293,2014,46-65 y.,West,Sometimes,0.41973,3023,26997,0.40252,0.43768
294,294,2014,46-65 y.,West,Often,0.18248,1358,26997,0.17248,0.19333
295,295,2014,46-65 y.,West,Very often,0.04323,337,26997,0.03775,0.04803
296,296,2014,46-65 y.,East,Very seldom,0.0941,206,26997,0.08073,0.10733
297,297,2014,46-65 y.,East,Seldom,0.275,565,26997,0.25402,0.29793
298,298,2014,46-65 y.,East,Sometimes,0.39967,818,26997,0.37169,0.43026
299,299,2014,46-65 y.,East,Often,0.18714,357,26997,0.17015,0.20886
300,300,2014,46-65 y.,East,Very often,0.04409,79,26997,0.03363,0.05516
301,301,2014,66 and older,West,Very seldom,0.21089,777,26997,0.20044,0.22206
302,302,2014,66 and older,West,Seldom,0.3336,1272,26997,0.32018,0.34771
303,303,2014,66 and older,West,Sometimes,0.35375,1285,26997,0.33589,0.36823
304,304,2014,66 and older,West,Often,0.08625,309,26997,0.07805,0.09246
305,305,2014,66 and older,West,Very often,0.01551,63,26997,0.01235,0.01923
306,306,2014,66 and older,East,Very seldom,0.20479,257,26997,0.19005,0.2234
307,307,2014,66 and older,East,Seldom,0.34696,397,26997,0.32105,0.3726
308,308,2014,66 and older,East,Sometimes,0.34194,422,26997,0.31599,0.36763
309,309,2014,66 and older,East,Often,0.1063,119,26997,0.08693,0.12875
310,310,2015,17-29 y.,West,Very seldom,0.0917,287,24964,0.08085,0.10364
311,311,2015,17-29 y.,West,Seldom,0.25686,836,24964,0.23581,0.2789
312,312,2015,17-29 y.,West,Sometimes,0.3959,1237,24964,0.37072,0.42855
313,313,2015,17-29 y.,West,Often,0.20379,706,24964,0.18493,0.22186
314,314,2015,17-29 y.,West,Very often,0.05174,198,24964,0.0447,0.05939
315,315,2015,17-29 y.,East,Very seldom,0.07987,48,24964,0.05523,0.10483
316,316,2015,17-29 y.,East,Seldom,0.21644,160,24964,0.17452,0.26285
317,317,2015,17-29 y.,East,Sometimes,0.43999,263,24964,0.36912,0.51171
318,318,2015,17-29 y.,East,Often,0.20575,146,24964,0.17041,0.23899
319,319,2015,17-29 y.,East,Very often,0.05796,35,24964,0.03558,0.09593
320,320,2015,30-45 y.,West,Very seldom,0.08647,460,24964,0.07436,0.09911
321,321,2015,30-45 y.,West,Seldom,0.25977,1427,24964,0.24201,0.27787
322,322,2015,30-45 y.,West,Sometimes,0.41283,2411,24964,0.39288,0.43564
323,323,2015,30-45 y.,West,Often,0.18845,1249,24964,0.17102,0.20887
324,324,2015,30-45 y.,West,Very often,0.05248,339,24964,0.04514,0.06128
325,325,2015,30-45 y.,East,Very seldom,0.05908,84,24964,0.04047,0.08327
326,326,2015,30-45 y.,East,Seldom,0.22783,338,24964,0.19383,0.26012
327,327,2015,30-45 y.,East,Sometimes,0.39478,606,24964,0.34876,0.44814
328,328,2015,30-45 y.,East,Often,0.25441,343,24964,0.21824,0.29249
329,329,2015,30-45 y.,East,Very often,0.0639,88,24964,0.04074,0.09495
330,330,2015,46-65 y.,West,Very seldom,0.11199,719,24964,0.10328,0.11939
331,331,2015,46-65 y.,West,Seldom,0.25591,1780,24964,0.2439,0.26867
332,332,2015,46-65 y.,West,Sometimes,0.40528,2898,24964,0.38902,0.42284
333,333,2015,46-65 y.,West,Often,0.18486,1252,24964,0.17216,0.19584
334,334,2015,46-65 y.,West,Very often,0.04195,300,24964,0.03717,0.04786
335,335,2015,46-65 y.,East,Very seldom,0.07142,176,24964,0.06333,0.08026
336,336,2015,46-65 y.,East,Seldom,0.26598,528,24964,0.24055,0.2953
337,337,2015,46-65 y.,East,Sometimes,0.42042,807,24964,0.38994,0.44883
338,338,2015,46-65 y.,East,Often,0.19925,340,24964,0.17623,0.22394
339,339,2015,46-65 y.,East,Very often,0.04293,64,24964,0.03148,0.05649
340,340,2015,66 and older,West,Very seldom,0.1933,692,24964,0.18359,0.20436
341,341,2015,66 and older,West,Seldom,0.33936,1256,24964,0.32411,0.3544
