year,plh0184,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2007,Sometimes,Direct migration background,middle vocational,0.03568444921828381,25385,0.03340244432354018,0.03796645411302744
2007,Sometimes,Direct migration background,general elementary,0.021601623105382505,25385,0.019813207126479524,0.023390039084285486
2007,Sometimes,Direct migration background,higher education,0.01730516768110753,25385,0.015700944714662397,0.018909390647552666
2007,Sometimes,Indirect migration background,middle vocational,0.014440864064924215,25385,0.012973271775024322,0.01590845635482411
2007,Sometimes,No migration background,in school,0.013128058240840196,25385,0.011727832247122495,0.014528284234557898
2007,Sometimes,Direct migration background,vocational + Abi,0.010741138560687433,25385,0.009473055732391713,0.012009221388983153
2007,Sometimes,Indirect migration background,general elementary,0.008234872896527032,25385,0.007123140262220754,0.00934660553083331
2007,Sometimes,Direct migration background,higher vocational,0.005609261248358993,25385,0.004690508065416612,0.006528014431301374
2007,Sometimes,Indirect migration background,higher education,0.005251223296336078,25385,0.004362115461261486,0.00614033113141067
2007,Sometimes,Direct migration background,inadequately,0.00513187731232844,25385,0.004252878318729381,0.006010876305927499
2007,Sometimes,No migration background,inadequately,0.003938417472252059,25385,0.003167919576136818,0.0047089153683673
2007,Sometimes,Indirect migration background,higher vocational,0.0022675736961451248,25385,0.0016824398279789944,0.002852707564311255
2007,Sometimes,Indirect migration background,in school,0.0022675736961451248,25385,0.0016824398279789944,0.002852707564311255
2007,Sometimes,Indirect migration background,vocational + Abi,0.0021482277121374865,25385,0.0015786661646334695,0.0027177892596415036
2007,Sometimes,Direct migration background,in school,0.0009547678720611051,25385,0.0005748331708361993,0.0013347025732860108
2007,Sometimes,Indirect migration background,inadequately,0.00035803795202291446,25385,0.00012530693960906156,0.0005907689644367674
2007,Often,No migration background,middle vocational,0.4573849878934625,25385,0.451256485739718,0.463513490047207
2007,Often,No migration background,higher education,0.19249394673123488,25385,0.1876438665400348,0.19734402692243497
2007,Often,No migration background,general elementary,0.07191283292978208,25385,0.0687347511379551,0.07509091472160906
2007,Often,No migration background,higher vocational,0.07070217917675545,25385,0.06754890781337795,0.07385545054013294
2007,Often,No migration background,vocational + Abi,0.05447941888619855,25385,0.05168739445632141,0.057271443316075685
2007,Often,Direct migration background,middle vocational,0.03704600484261501,25385,0.034722514098640106,0.03936949558658992
2007,Often,Direct migration background,general elementary,0.019612590799031476,25385,0.017906768318097094,0.021318413279965857
2007,Often,Indirect migration background,middle vocational,0.018886198547215495,25385,0.017211643396054174,0.020560753698376816
2007,Often,Direct migration background,higher education,0.015980629539951573,25385,0.014437983625779504,0.01752327545412364
2007,Often,No migration background,in school,0.014043583535108959,25385,0.012596027723496207,0.015491139346721711
2007,Often,Direct migration background,vocational + Abi,0.010169491525423728,25385,0.00893525747244122,0.011403725578406236
2007,Often,Indirect migration background,general elementary,0.007990314769975786,25385,0.006895079583817981,0.00908554995613359
2007,Often,Direct migration background,inadequately,0.005569007263922518,25385,0.00465353813187484,0.006484476395970197
2007,Often,Direct migration background,higher vocational,0.005084745762711864,25385,0.004209771751132573,0.005959719774291155
2007,Often,No migration background,inadequately,0.0043583535108958835,25385,0.003547989320755216,0.0051687177010365515
2007,Often,Indirect migration background,vocational + Abi,0.004116222760290557,25385,0.003328594570842364,0.004903850949738751
2007,Often,Indirect migration background,higher education,0.003389830508474576,25385,0.0026748089493612527,0.0041048520675879
2007,Often,Indirect migration background,higher vocational,0.0026634382566585956,25385,0.0020294084511482974,0.0032974680621688937
2007,Often,Indirect migration background,in school,0.0021791767554479417,25385,0.0016055360016630433,0.00275281750923284
2007,Often,Direct migration background,in school,0.0009685230024213075,25385,0.0005858639045490152,0.0013511821002935998
2007,Often,Indirect migration background,inadequately,0.0009685230024213075,25385,0.0005858639045490152,0.0013511821002935998
2007,Very often,No migration background,middle vocational,0.4219298245614035,25385,0.41585438252696894,0.42800526659583804
2007,Very often,No migration background,higher education,0.17894736842105263,25385,0.17423199985291715,0.1836627369891881
2007,Very often,No migration background,general elementary,0.07719298245614035,25385,0.07390967281355636,0.08047629209872435
2007,Very often,No migration background,higher vocational,0.07368421052631578,25385,0.07047029662377209,0.07689812442885947
2007,Very often,No migration background,vocational + Abi,0.05263157894736842,25385,0.04988463283967699,0.05537852505505984
2007,Very often,Direct migration background,middle vocational,0.043859649122807015,25385,0.04134045933394467,0.046378838911669364
2007,Very often,Indirect migration background,middle vocational,0.02982456140350877,25385,0.027731993025532625,0.03191712978148492
2007,Very often,Direct migration background,general elementary,0.021052631578947368,25385,0.019286592317491028,0.022818670840403708
2007,Very often,Direct migration background,higher education,0.01929824561403509,25385,0.017605877327929256,0.020990613900140922
2007,Very often,No migration background,inadequately,0.014912280701754385,25385,0.013421282996759456,0.016403278406749315
2007,Very often,No migration background,in school,0.014035087719298246,25385,0.012587963596330652,0.01548221184226584
2007,Very often,Direct migration background,vocational + Abi,0.013157894736842105,25385,0.01175609967126537,0.014559689802418839
2007,Very often,Indirect migration background,general elementary,0.012280701754385965,25385,0.010925837299135254,0.013635566209636676
2007,Very often,Direct migration background,higher vocational,0.009649122807017544,25385,0.008446565034377414,0.010851680579657675
2007,Very often,Direct migration background,inadequately,0.005263157894736842,25385,0.004373045622914397,0.006153270166559287
2007,Very often,Indirect migration background,higher education,0.0043859649122807015,25385,0.003573049104026754,0.005198880720534649
2007,Very often,Indirect migration background,in school,0.0035087719298245615,25385,0.0027813576917212683,0.004236186167927855
2007,Very often,Indirect migration background,vocational + Abi,0.002631578947368421,25385,0.002001342528309993,0.003261815366426849
2007,Very often,Indirect migration background,higher vocational,0.0017543859649122807,25385,0.001239573842244451,0.0022691980875801107
2008,Very seldom,No migration background,middle vocational,0.46750524109014674,23673,0.4611492931245576,0.4738611890557359
2008,Very seldom,No migration background,higher education,0.20073375262054508,23673,0.19563122504129998,0.20583628019979017
2008,Very seldom,No migration background,general elementary,0.09224318658280922,23673,0.08855696591582535,0.0959294072497931
2008,Very seldom,No migration background,higher vocational,0.051362683438155136,23673,0.04855076074139493,0.05417460613491534
2008,Very seldom,Direct migration background,middle vocational,0.036163522012578615,23673,0.03378522296514219,0.03854182106001504
2008,Very seldom,No migration background,vocational + Abi,0.03511530398322851,23673,0.03277045246384423,0.037460155502612794
2008,Very seldom,Direct migration background,general elementary,0.03039832285115304,23673,0.028211312125561463,0.03258533357674461
2008,Very seldom,Direct migration background,higher education,0.014675052410901468,23673,0.013143227978300543,0.01620687684350239
2008,Very seldom,No migration background,in school,0.013626834381551363,23673,0.01214994647102862,0.015103722292074104
2008,Very seldom,Indirect migration background,middle vocational,0.01310272536687631,23673,0.011654132920428712,0.014551317813323908
2008,Very seldom,Direct migration background,vocational + Abi,0.009958071278825996,23673,0.00869320728080263,0.011222935276849361
2008,Very seldom,Direct migration background,inadequately,0.009433962264150943,23673,0.008202508227776715,0.010665416300525171
2008,Very seldom,Indirect migration background,general elementary,0.007861635220125786,23673,0.00673658479410941,0.008986685646142162
2008,Very seldom,Direct migration background,higher vocational,0.006813417190775681,23673,0.005765499106367987,0.007861335275183375
2008,Very seldom,Indirect migration background,in school,0.002620545073375262,23673,0.0019692835087648936,0.003271806637985631
2008,Very seldom,Indirect migration background,higher education,0.002620545073375262,23673,0.0019692835087648936,0.003271806637985631
2008,Very seldom,No migration background,inadequately,0.0020964360587002098,23673,0.0015137769775512878,0.0026790951398491317
2008,Very seldom,Indirect migration background,vocational + Abi,0.0015723270440251573,23673,0.0010675969855337775,0.002077057102516537
2008,Very seldom,Direct migration background,in school,0.0010482180293501049,23673,0.0006359995110409894,0.0014604365476592203
2008,Very seldom,Indirect migration background,inadequately,0.0005241090146750524,23673,0.00023255005061793648,0.0008156679787321684
2008,Very seldom,Indirect migration background,higher vocational,0.0005241090146750524,23673,0.00023255005061793648,0.0008156679787321684
2008,Seldom,No migration background,middle vocational,0.4540155440414508,23673,0.4476731251420219,0.46035796294087966
2008,Seldom,No migration background,higher education,0.21006044905008636,23673,0.20487127190708665,0.21524962619308607
2008,Seldom,No migration background,general elementary,0.07901554404145078,23673,0.07557907971552412,0.08245200836737744
2008,Seldom,No migration background,higher vocational,0.06001727115716753,23673,0.05699155989413493,0.06304298242020014
2008,Seldom,Direct migration background,middle vocational,0.04123488773747841,23673,0.03870198833350745,0.04376778714144937
2008,Seldom,No migration background,vocational + Abi,0.03950777202072539,23673,0.03702625293753106,0.04198929110391972
2008,Seldom,Direct migration background,general elementary,0.02266839378238342,23673,0.020772295833742793,0.024564491731024048
2008,Seldom,Direct migration background,higher education,0.018350604490500865,23673,0.01664085370651405,0.02006035527448768
2008,Seldom,Indirect migration background,middle vocational,0.01575993091537133,23673,0.014173368734431396,0.017346493096311262
2008,Seldom,No migration background,in school,0.013816925734024179,23673,0.012329915675555018,0.01530393579249334
2008,Seldom,Direct migration background,vocational + Abi,0.009499136442141624,23673,0.008263476651989711,0.010734796232293536
2008,Seldom,Indirect migration background,general elementary,0.008419689119170985,23673,0.00725572016229291,0.00958365807604906
2008,Seldom,Direct migration background,inadequately,0.006044905008635579,23673,0.005057472218963169,0.007032337798307989
2008,Seldom,Indirect migration background,in school,0.004965457685664939,23673,0.004070034895764019,0.00586088047556586
2008,Seldom,Indirect migration background,higher education,0.0045336787564766836,23673,0.003677887036865045,0.005389470476088322
2008,Seldom,Direct migration background,higher vocational,0.004317789291882556,23673,0.003482531532713211,0.005153047051051901
2008,Seldom,No migration background,inadequately,0.0036701208981001726,23673,0.0028998008781305103,0.004440440918069835
2008,Seldom,Indirect migration background,higher vocational,0.0017271157167530224,23673,0.0011981655263613828,0.002256065907144662
2008,Seldom,Indirect migration background,vocational + Abi,0.0015112262521588947,23673,0.001016385156153595,0.002006067348164195
2008,Seldom,Indirect migration background,inadequately,0.0006476683937823834,23673,0.0003235787978536599,0.000971757989711107
2008,Seldom,Direct migration background,in school,0.0002158894645941278,23673,2.8735831556420973e-05,0.00040304309763183465
2008,Sometimes,No migration background,middle vocational,0.4630980343676598,23673,0.4567459919714968,0.4694500767638228
2008,Sometimes,No migration background,higher education,0.2039807145506243,23673,0.19884754308374378,0.20911388601750483
2008,Sometimes,No migration background,general elementary,0.07194956113240203,23673,0.06865779261622347,0.07524132964858059
2008,Sometimes,No migration background,higher vocational,0.06762269749041909,23673,0.06442401219331097,0.07082138278752721
2008,Sometimes,No migration background,vocational + Abi,0.04499938187662257,23673,0.04235858788771947,0.04764017586552567
2008,Sometimes,Direct migration background,middle vocational,0.03585115589071579,23673,0.03348276683248047,0.038219544948951106
2008,Sometimes,Direct migration background,general elementary,0.021263444183459018,23673,0.019425725067815095,0.02310116329910294
2008,Sometimes,Direct migration background,higher education,0.01607120781307949,23673,0.014469307392552727,0.017673108233606252
2008,Sometimes,Indirect migration background,middle vocational,0.01570033378662381,23673,0.014116726344681418,0.017283941228566205
2008,Sometimes,No migration background,in school,0.01532945976016813,23673,0.013764373353202446,0.016894546167133814
2008,Sometimes,Direct migration background,vocational + Abi,0.010755346767214737,23673,0.009441352450797096,0.012069341083632378
2008,Sometimes,Indirect migration background,general elementary,0.007541105204598838,23673,0.006439050415184323,0.008643159994013353
2008,Sometimes,Direct migration background,higher vocational,0.006428483125231796,23673,0.0054103999910608035,0.007446566259402788
2008,Sometimes,Indirect migration background,higher education,0.005192236370379528,23673,0.0042766986695930926,0.006107774071165963
2008,Sometimes,Direct migration background,inadequately,0.003955989615527259,23673,0.0031563463981731698,0.004755632832881349
2008,Sometimes,No migration background,inadequately,0.0037087402645568056,23673,0.0029343929578766813,0.0044830875712369295
2008,Sometimes,Indirect migration background,vocational + Abi,0.0021016194832488566,23673,0.001518242051521508,0.0026849969149762053
2008,Sometimes,Indirect migration background,in school,0.0019779948077636297,23673,0.0014120005117649389,0.0025439891037623208
2008,Sometimes,Indirect migration background,higher vocational,0.001607120781307949,23673,0.0010968456323274254,0.0021173959302884723
2008,Sometimes,Indirect migration background,inadequately,0.0004944987019409074,23673,0.00021129130343113418,0.0007777061004506807
2008,Sometimes,Direct migration background,in school,0.00037087402645568057,23673,0.0001255940573842396,0.0006161539955271216
2008,Often,No migration background,middle vocational,0.4473229706390328,23673,0.440989004610165,0.45365693666790063
2008,Often,No migration background,higher education,0.18566493955094993,23673,0.18071162464271373,0.19061825445918612
2008,Often,No migration background,higher vocational,0.0768566493955095,23673,0.07346348642555625,0.08024981236546275
2008,Often,No migration background,general elementary,0.0667818077144502,23673,0.06360163940207944,0.06996197602682097
2008,Often,No migration background,vocational + Abi,0.05814622913068509,23673,0.05516509209187472,0.061127366169495455
2008,Often,Direct migration background,middle vocational,0.03684513529073115,23673,0.03444537666529272,0.039244893916169574
2008,Often,Direct migration background,general elementary,0.022164651698330456,23673,0.02028925673971266,0.02404004665694825
2008,Often,No migration background,in school,0.01871042026482441,23673,0.016984305024269022,0.0204365355053798
2008,Often,Indirect migration background,middle vocational,0.018422567645365574,23673,0.016709530482617016,0.020135604808114133
2008,Often,Direct migration background,higher education,0.017271157167530225,23673,0.015611543541924938,0.01893077079313551
2008,Often,Direct migration background,vocational + Abi,0.010650546919976972,23673,0.00934290077957108,0.011958193060382863
2008,Often,Indirect migration background,general elementary,0.00978698906160046,23673,0.008532929141402957,0.011041048981797964
2008,Often,Direct migration background,higher vocational,0.006620610247553253,23673,0.0055875253663763376,0.007653695128730168
2008,Often,Direct migration background,inadequately,0.005469199769717904,23673,0.00452969187352388,0.0064087076659119285
2008,Often,No migration background,inadequately,0.005469199769717904,23673,0.00452969187352388,0.0064087076659119285
2008,Often,Indirect migration background,higher education,0.004605641911341394,23673,0.0037431161125912114,0.005468167710091575
2008,Often,Indirect migration background,vocational + Abi,0.0028785261945883708,23673,0.0021960483617668486,0.003561004027409893
2008,Often,Indirect migration background,higher vocational,0.0028785261945883708,23673,0.0021960483617668486,0.003561004027409893
2008,Often,Indirect migration background,in school,0.002302820955670697,23673,0.0016922180299811188,0.0029134238813602747
2008,Often,Direct migration background,in school,0.0008635578583765112,23673,0.000489371851609741,0.0012377438651432814
2008,Often,Indirect migration background,inadequately,0.0002878526194588371,23673,7.175399629880469e-05,0.0005039512426188695
2008,Very often,No migration background,middle vocational,0.4632086851628468,23673,0.45685653860827685,0.46956083171741675
2008,Very often,No migration background,higher education,0.16284680337756333,23673,0.15814329944761132,0.16755030730751533
2008,Very often,No migration background,higher vocational,0.0856453558504222,23673,0.0820805271232738,0.0892101845775706
2008,Very often,No migration background,general elementary,0.07720144752714113,23673,0.07380131694605031,0.08060157810823194
2008,Very often,No migration background,vocational + Abi,0.05307599517490953,23673,0.05022014079901468,0.05593184955080439
2008,Very often,Direct migration background,middle vocational,0.038600723763570564,23673,0.03614669843079549,0.04105474909634564
2008,Very often,Indirect migration background,middle vocational,0.032569360675512665,23673,0.03030813474027927,0.03483058661074606
2008,Very often,Direct migration background,general elementary,0.015681544028950542,23673,0.014098869375133482,0.017264218682767604
2008,Very often,No migration background,in school,0.013268998793727383,23673,0.011811366819941636,0.01472663076751313
2008,Very often,Indirect migration background,general elementary,0.013268998793727383,23673,0.011811366819941636,0.01472663076751313
2008,Very often,Direct migration background,higher education,0.010856453558504222,23673,0.009536364982616853,0.012176542134391592
2008,Very often,Direct migration background,vocational + Abi,0.006031363088057901,23673,0.005045030233178458,0.007017695942937344
2008,Very often,No migration background,inadequately,0.006031363088057901,23673,0.005045030233178458,0.007017695942937344
2008,Very often,Direct migration background,higher vocational,0.006031363088057901,23673,0.005045030233178458,0.007017695942937344
2008,Very often,Indirect migration background,higher vocational,0.0048250904704463205,23673,0.003942352390672602,0.0057078285502200395
2008,Very often,Direct migration background,inadequately,0.0036188178528347406,23673,0.0028538810738424434,0.004383754631827038
2008,Very often,Indirect migration background,vocational + Abi,0.0036188178528347406,23673,0.0028538810738424434,0.004383754631827038
2008,Very often,Indirect migration background,in school,0.0024125452352231603,23673,0.001787599016951392,0.0030374914534949285
2008,Very often,Indirect migration background,higher education,0.0012062726176115801,23673,0.0007641018167734717,0.0016484434184496886
2009,Very seldom,No migration background,middle vocational,0.48201825013419214,21983,0.4754128130319443,0.48862368723643995
2009,Very seldom,No migration background,higher education,0.20075147611379496,21983,0.19545626979307187,0.20604668243451804
2009,Very seldom,No migration background,general elementary,0.0966183574879227,21983,0.09271284485394092,0.10052387012190449
2009,Very seldom,No migration background,higher vocational,0.06548577563070317,21983,0.062215540065203453,0.06875601119620288
2009,Very seldom,Direct migration background,middle vocational,0.030059044551798177,21983,0.027801830078599467,0.032316259024996886
2009,Very seldom,No migration background,vocational + Abi,0.02576489533011272,21983,0.02367049995648466,0.027859290703740783
2009,Very seldom,Direct migration background,general elementary,0.024154589371980676,21983,0.02212502452151934,0.02618415422244201
2009,Very seldom,Direct migration background,higher education,0.016639828234031134,21983,0.01494882936127489,0.01833082710678738
2009,Very seldom,No migration background,in school,0.011808910359634998,21983,0.010380878255233414,0.013236942464036582
2009,Very seldom,Indirect migration background,middle vocational,0.00912506709608159,21983,0.007868053296164189,0.01038208089599899
2009,Very seldom,Direct migration background,vocational + Abi,0.007514761137949544,21983,0.006373113164896249,0.00865640911100284
2009,Very seldom,Direct migration background,inadequately,0.00644122383252818,21983,0.005383691707637965,0.007498755957418396
2009,Very seldom,Direct migration background,higher vocational,0.005367686527106817,21983,0.0044017747837396155,0.006333598270474019
2009,Very seldom,Indirect migration background,general elementary,0.004830917874396135,21983,0.00391432630975284,0.00574750943903943
2009,Very seldom,Indirect migration background,in school,0.003757380568974772,21983,0.0029485869011102762,0.004566174236839268
2009,Very seldom,Indirect migration background,higher education,0.00322061191626409,21983,0.0024716127857041235,0.003969611046824057
2009,Very seldom,No migration background,inadequately,0.0026838432635534087,21983,0.001999919658183699,0.0033677668689231183
2009,Very seldom,Indirect migration background,vocational + Abi,0.001610305958132045,21983,0.0010802559616337544,0.0021403559546303358
2009,Very seldom,Indirect migration background,inadequately,0.0010735373054213634,21983,0.0006406369714050248,0.001506437639437702
2009,Very seldom,Direct migration background,in school,0.0010735373054213634,21983,0.0006406369714050248,0.001506437639437702
2009,Seldom,No migration background,middle vocational,0.4603245165592354,21983,0.4537356458008132,0.4669133873176576
2009,Seldom,No migration background,higher education,0.21915981329184264,21983,0.21369123882215338,0.2246283877615319
2009,Seldom,No migration background,general elementary,0.07379417648366304,21983,0.07033814738598704,0.07725020558133905
2009,Seldom,No migration background,higher vocational,0.06534785507890642,21983,0.062080824017895886,0.06861488613991695
2009,Seldom,No migration background,vocational + Abi,0.03845298955323405,21983,0.03591106352959042,0.04099491557687768
2009,Seldom,Direct migration background,middle vocational,0.03534118693042899,21983,0.03290034292133343,0.03778203093952454
2009,Seldom,Direct migration background,general elementary,0.022893976439208714,21983,0.02091680625589296,0.02487114662252447
2009,Seldom,Direct migration background,higher education,0.017781729273171815,21983,0.016034686280800663,0.019528772265542966
2009,Seldom,No migration background,in school,0.01533674149811069,21983,0.013712229187774377,0.016961253808447006
2009,Seldom,Indirect migration background,middle vocational,0.012224938875305624,21983,0.0107722755637939,0.013677602186817349
2009,Seldom,Direct migration background,vocational + Abi,0.009335407868415203,21983,0.008064123928844528,0.010606691807985878
2009,Seldom,Indirect migration background,general elementary,0.008890864636585907,21983,0.007649940219434838,0.010131789053736975
2009,Seldom,Direct migration background,higher vocational,0.00577906201378084,21983,0.004777027405838834,0.006781096621722845
2009,Seldom,Indirect migration background,higher education,0.004445432318292954,21983,0.003566000595723119,0.005324864040862788
2009,Seldom,Direct migration background,inadequately,0.004223160702378307,21983,0.0033659010067143844,0.005080420398042229
2009,Seldom,Indirect migration background,in school,0.0020004445432318294,21983,0.0014097798341937962,0.0025911092522698624
2009,Seldom,Indirect migration background,vocational + Abi,0.0013336296954878863,21983,0.0008511928903785392,0.0018160665005972332
2009,Seldom,No migration background,inadequately,0.0013336296954878863,21983,0.0008511928903785392,0.0018160665005972332
2009,Seldom,Indirect migration background,higher vocational,0.0011113580795732384,21983,0.0006709065378989268,0.00155180962124755
2009,Seldom,Direct migration background,in school,0.0006668148477439431,21983,0.00032556664175629834,0.001008063053731588
2009,Seldom,Indirect migration background,inadequately,0.0002222716159146477,21983,2.5208056082119424e-05,0.000419335175747176
2009,Sometimes,No migration background,middle vocational,0.46100068540095956,21983,0.45441110921608424,0.4675902615858349
2009,Sometimes,No migration background,higher education,0.21206305688827964,21983,0.20665936184427872,0.21746675193228057
2009,Sometimes,No migration background,higher vocational,0.06867717614804661,21983,0.06533392556224381,0.07202042673384941
2009,Sometimes,No migration background,general elementary,0.06620973269362578,21983,0.06292274422728387,0.06949672115996768
2009,Sometimes,No migration background,vocational + Abi,0.04784098697738177,21983,0.04501956920199065,0.05066240475277289
2009,Sometimes,Direct migration background,middle vocational,0.0341329677861549,21983,0.03173270778387234,0.036533227788437456
2009,Sometimes,Direct migration background,general elementary,0.018231665524331735,21983,0.01646306286379259,0.02000026818487088
2009,Sometimes,Direct migration background,higher education,0.016860863605209046,21983,0.015158861898127454,0.01856286531229064
2009,Sometimes,Indirect migration background,middle vocational,0.01658670322138451,21983,0.014898360279888404,0.018275046162880615
2009,Sometimes,No migration background,in school,0.014530500342700479,21983,0.01294861693925459,0.016112383746146368
2009,Sometimes,Direct migration background,vocational + Abi,0.009458533241946539,21983,0.008178972759035272,0.010738093724857806
2009,Sometimes,Indirect migration background,general elementary,0.007676490747087046,21983,0.006522717148312215,0.008830264345861878
2009,Sometimes,Indirect migration background,higher education,0.0054832076764907475,21983,0.0045070139794689,0.006459401373512595
2009,Sometimes,Direct migration background,inadequately,0.005071967100753941,21983,0.004132899971056648,0.006011034230451234
2009,Sometimes,Direct migration background,higher vocational,0.005071967100753941,21983,0.004132899971056648,0.006011034230451234
2009,Sometimes,No migration background,inadequately,0.0037011651816312545,21983,0.0028984219794015945,0.0045039083838609145
2009,Sometimes,Indirect migration background,in school,0.0028786840301576423,21983,0.0021704389099873626,0.003586929150327922
2009,Sometimes,Indirect migration background,higher vocational,0.0016449623029472242,21983,0.0011092482078595635,0.002180676398034885
2009,Sometimes,Indirect migration background,vocational + Abi,0.0015078821110349554,21983,0.0009949397029675898,0.002020824519102321
2009,Sometimes,Direct migration background,in school,0.0008224811514736121,21983,0.0004435180766708784,0.0012014442262763458
2009,Sometimes,Indirect migration background,inadequately,0.0005483207676490747,21983,0.00023885626513690404,0.0008577852701612453
2009,Often,No migration background,middle vocational,0.45862811442633034,21983,0.4520410671942059,0.4652151616584548
2009,Often,No migration background,higher education,0.19132574592433096,21983,0.18612595229841936,0.19652553955024257
2009,Often,No migration background,general elementary,0.06767148569670871,21983,0.06435101287008509,0.07099195852333233
2009,Often,No migration background,higher vocational,0.06644109504767763,21983,0.06314877652628291,0.06973341356907235
2009,Often,No migration background,vocational + Abi,0.05721316517994463,21983,0.054142960471097325,0.06028336988879194
2009,Often,Direct migration background,middle vocational,0.03506613349738542,21983,0.03263445974549671,0.03749780724927412
2009,Often,Indirect migration background,middle vocational,0.021839434020301446,21983,0.019907295067105056,0.023771572973497836
2009,Often,Direct migration background,general elementary,0.01845585973546601,21983,0.01667661926191237,0.020235100209019648
2009,Often,No migration background,in school,0.01445709012611504,21983,0.01287914896664013,0.016035031285589953
