"plh0184","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr selten","2007","(noch) kein Abschluss","Ostdeutschland","7","0.113883521767027","0.052234831273433","0.175532212260621"
"Sehr selten","2007","(noch) kein Abschluss","Westdeutschland","55","0.108041270835796","0.0794544268149069","0.136628114856685"
"Sehr selten","2007","AkademikerIn","Ostdeutschland","94","0.091590083419778","0.0759042110849214","0.107275955754635"
"Sehr selten","2007","AkademikerIn","Westdeutschland","297","","",""
"Sehr selten","2007","Hauptschule","Ostdeutschland","181","","",""
"Sehr selten","2007","Hauptschule","Westdeutschland","767","0.131026525838698","0.12252249018133","0.139530561496065"
"Sehr selten","2007","Realschule","Ostdeutschland","99","0.0539175526275541","0.0435526493905339","0.0642824558645744"
"Sehr selten","2007","Realschule","Westdeutschland","343","0.0933570984268328","0.0838042698330271","0.102909927020638"
"Selten","2007","(Fach-)Abitur","Ostdeutschland","74","0.22423892409115","0.1829508571236","0.2655269910587"
"Selten","2007","(Fach-)Abitur","Westdeutschland","374","0.176050089726844","0.15919748167764","0.192902697776048"
"Selten","2007","(noch) kein Abschluss","Ostdeutschland","17","","",""
"Selten","2007","(noch) kein Abschluss","Westdeutschland","101","","",""
"Selten","2007","AkademikerIn","Ostdeutschland","271","","",""
"Selten","2007","AkademikerIn","Westdeutschland","701","0.214340203379018","0.199857154690648","0.228823252067388"
"Selten","2007","Hauptschule","Ostdeutschland","325","0.262218272517235","0.238008880234448","0.286427664800022"
"Selten","2007","Hauptschule","Westdeutschland","1504","","",""
"Selten","2007","Realschule","Ostdeutschland","325","0.170134080144831","0.152890188009242","0.187377972280419"
"Selten","2007","Realschule","Westdeutschland","704","0.199277231503399","0.18616096871592","0.212393494290879"
"Manchmal","2008","(Fach-)Abitur","Ostdeutschland","169","","",""
"Manchmal","2008","(Fach-)Abitur","Westdeutschland","758","0.441682722760564","0.418767421888773","0.464598023632355"
"Manchmal","2008","(noch) kein Abschluss","Ostdeutschland","47","0.506272506741142","0.408282019166661","0.604262994315623"
"Manchmal","2008","(noch) kein Abschluss","Westdeutschland","166","","",""
"Manchmal","2008","AkademikerIn","Ostdeutschland","558","0.453552037353791","0.425842759021319","0.481261315686263"
"Manchmal","2008","AkademikerIn","Westdeutschland","1264","","",""
"Manchmal","2008","Hauptschule","Ostdeutschland","480","0.412433185743698","0.384522560261556","0.44034381122584"
"Manchmal","2008","Hauptschule","Westdeutschland","2259","","",""
"Manchmal","2008","Realschule","Ostdeutschland","829","0.478091215565205","0.454647441025534","0.501534990104877"
"Manchmal","2008","Realschule","Westdeutschland","1493","","",""
"Oft","2008","(Fach-)Abitur","Ostdeutschland","74","0.217386505845633","0.175013687018825","0.259759324672442"
"Oft","2008","(Fach-)Abitur","Westdeutschland","383","0.221078507780703","0.201929338856871","0.240227676704534"
"Oft","2008","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Oft","2008","(noch) kein Abschluss","Westdeutschland","95","0.226200267237176","0.187241332581965","0.265159201892387"
"Oft","2008","AkademikerIn","Ostdeutschland","246","","",""
"Oft","2008","AkademikerIn","Westdeutschland","475","0.185852212557818","0.171798584630947","0.199905840484689"
"Oft","2008","Hauptschule","Ostdeutschland","176","","",""
"Oft","2008","Hauptschule","Westdeutschland","959","0.166460253795116","0.156703366458457","0.176217141131776"
"Oft","2008","Realschule","Ostdeutschland","372","0.219867303082313","0.200429847425386","0.239304758739239"
"Oft","2008","Realschule","Westdeutschland","648","0.204671205489122","0.191031168073406","0.218311242904838"
"Sehr oft","2008","(Fach-)Abitur","Ostdeutschland","14","","",""
"Sehr oft","2008","(Fach-)Abitur","Westdeutschland","92","0.0511653133858178","0.0409978429073133","0.0613327838643223"
"Sehr oft","2008","(noch) kein Abschluss","Ostdeutschland","5","0.0418267978253517","0.00258965188355353","0.0810639437671498"
"Sehr oft","2008","(noch) kein Abschluss","Westdeutschland","15","","",""
"Sehr oft","2008","AkademikerIn","Ostdeutschland","47","0.0256077759139713","0.0168157272431006","0.0343998245848421"
"Sehr oft","2008","AkademikerIn","Westdeutschland","98","0.0373331286201105","0.0304839551387989","0.0441823021014222"
"Sehr oft","2008","Hauptschule","Ostdeutschland","53","0.0442019049244267","0.0325481008673696","0.0558557089814839"
"Sehr oft","2008","Hauptschule","Westdeutschland","248","","",""
"Sehr oft","2008","Realschule","Ostdeutschland","86","0.0527968845771971","0.0423014468078357","0.0632923223465585"
"Sehr oft","2008","Realschule","Westdeutschland","164","","",""
"Sehr selten","2008","(Fach-)Abitur","Ostdeutschland","25","","",""
"Sehr selten","2008","(Fach-)Abitur","Westdeutschland","159","","",""
"Sehr selten","2008","(noch) kein Abschluss","Ostdeutschland","7","0.0753017964450341","0.0235827193433652","0.127020873546703"
"Sehr selten","2008","(noch) kein Abschluss","Westdeutschland","51","0.117221659229312","0.0872661991210794","0.147177119337545"
"Sehr selten","2008","AkademikerIn","Ostdeutschland","101","","",""
"Sehr selten","2008","AkademikerIn","Westdeutschland","315","0.0951759938083364","0.0845737270431575","0.105778260573515"
"Sehr selten","2008","Hauptschule","Ostdeutschland","155","","",""
"Sehr selten","2008","Hauptschule","Westdeutschland","670","0.123346523914633","0.114733209626018","0.131959838203249"
"Sehr selten","2008","Realschule","Ostdeutschland","117","","",""
"Sehr selten","2008","Realschule","Westdeutschland","297","","",""
"Selten","2008","(Fach-)Abitur","Ostdeutschland","82","0.261767840218654","0.21660803871539","0.306927641721918"
"Selten","2008","(Fach-)Abitur","Westdeutschland","412","0.195415116301583","0.177117486503403","0.213712746099762"
"Selten","2008","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Selten","2008","(noch) kein Abschluss","Westdeutschland","116","","",""
"Selten","2008","AkademikerIn","Ostdeutschland","288","","",""
"Selten","2008","AkademikerIn","Westdeutschland","791","0.269072584229836","0.253050286015172","0.285094882444499"
"Selten","2008","Hauptschule","Ostdeutschland","331","0.266890431410108","0.241811150254272","0.291969712565945"
"Selten","2008","Hauptschule","Westdeutschland","1463","","",""
"Selten","2008","Realschule","Ostdeutschland","340","0.186375697101213","0.168099684561062","0.204651709641364"
"Selten","2008","Realschule","Westdeutschland","759","0.228044416239451","0.213859730690028","0.242229101788873"
"Manchmal","2009","(Fach-)Abitur","Ostdeutschland","154","","",""
"Manchmal","2009","(Fach-)Abitur","Westdeutschland","673","0.423274080118644","0.399470369361071","0.447077790876216"
"Manchmal","2009","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Manchmal","2009","(noch) kein Abschluss","Westdeutschland","173","","",""
"Manchmal","2009","AkademikerIn","Ostdeutschland","535","0.421980315633836","0.394083652500621","0.449876978767051"
"Manchmal","2009","AkademikerIn","Westdeutschland","1175","","",""
"Manchmal","2009","Hauptschule","Ostdeutschland","427","0.393457757289921","0.364770760946983","0.422144753632858"
"Manchmal","2009","Hauptschule","Westdeutschland","1986","","",""
"Manchmal","2009","Realschule","Ostdeutschland","747","0.450043405768713","0.426147011214479","0.473939800322948"
"Manchmal","2009","Realschule","Westdeutschland","1338","","",""
"Oft","2009","(Fach-)Abitur","Ostdeutschland","85","0.281379527108189","0.233998324215806","0.328760730000571"
"Oft","2009","(Fach-)Abitur","Westdeutschland","388","0.236843478779956","0.216360806448413","0.257326151111498"
"Oft","2009","(noch) kein Abschluss","Ostdeutschland","19","","",""
"Oft","2009","(noch) kein Abschluss","Westdeutschland","77","0.208320935946635","0.169011464731599","0.24763040716167"
"Oft","2009","AkademikerIn","Ostdeutschland","213","","",""
"Oft","2009","AkademikerIn","Westdeutschland","472","0.169645695898994","0.155790786299214","0.183500605498775"
"Oft","2009","Hauptschule","Ostdeutschland","169","","",""
"Oft","2009","Hauptschule","Westdeutschland","827","0.165957605884874","0.155711684723419","0.176203527046328"
"Oft","2009","Realschule","Ostdeutschland","346","0.208931166771923","0.189403528390918","0.228458805152929"
"Oft","2009","Realschule","Westdeutschland","617","0.203482807307171","0.189385721893869","0.217579892720473"
"Sehr oft","2009","(Fach-)Abitur","Ostdeutschland","12","","",""
"Sehr oft","2009","(Fach-)Abitur","Westdeutschland","68","0.0388576923777883","0.0295470114876146","0.048168373267962"
"Sehr oft","2009","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Sehr oft","2009","(noch) kein Abschluss","Westdeutschland","19","","",""
"Sehr oft","2009","AkademikerIn","Ostdeutschland","35","0.0245079423649509","0.0157742047257853","0.0332416800041164"
"Sehr oft","2009","AkademikerIn","Westdeutschland","96","0.0363240661243796","0.0294174822776031","0.0432306499711562"
"Sehr oft","2009","Hauptschule","Ostdeutschland","30","0.0340825622555094","0.0234278526580273","0.0447372718529915"
"Sehr oft","2009","Hauptschule","Westdeutschland","231","","",""
"Sehr oft","2009","Realschule","Ostdeutschland","68","0.0344717810799539","0.0257087304846622","0.0432348316752456"
"Sehr oft","2009","Realschule","Westdeutschland","154","","",""
"Sehr selten","2009","(Fach-)Abitur","Ostdeutschland","24","","",""
"Sehr selten","2009","(Fach-)Abitur","Westdeutschland","124","","",""
"Sehr selten","2009","(noch) kein Abschluss","Ostdeutschland","7","0.124987342896916","0.0485998901393536","0.201374795654478"
"Sehr selten","2009","(noch) kein Abschluss","Westdeutschland","46","0.0834711317771746","0.0566981101986687","0.110244153355681"
"Sehr selten","2009","AkademikerIn","Ostdeutschland","116","","",""
"Sehr selten","2009","AkademikerIn","Westdeutschland","295","","",""
"Sehr selten","2009","Hauptschule","Ostdeutschland","166","","",""
"Sehr selten","2009","Hauptschule","Westdeutschland","671","0.136395514580495","0.126943685596835","0.145847343564155"
"Sehr selten","2009","Realschule","Ostdeutschland","132","","",""
"Sehr selten","2009","Realschule","Westdeutschland","272","","",""
"Selten","2009","(Fach-)Abitur","Ostdeutschland","71","0.219871293861017","0.176232027882164","0.263510559839871"
"Selten","2009","(Fach-)Abitur","Westdeutschland","402","0.230340458001716","0.210055059955588","0.250625856047845"
"Selten","2009","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Selten","2009","(noch) kein Abschluss","Westdeutschland","95","0.204669655047696","0.165616451242971","0.243722858852421"
"Selten","2009","AkademikerIn","Ostdeutschland","305","0.2686384182297","0.243601263113497","0.293675573345904"
"Selten","2009","AkademikerIn","Westdeutschland","781","0.264320978735312","0.24804262221786","0.280599335252763"
"Selten","2009","Hauptschule","Ostdeutschland","322","0.273715669072359","0.247533316742615","0.299898021402103"
"Selten","2009","Hauptschule","Westdeutschland","1350","","",""
"Selten","2009","Realschule","Ostdeutschland","372","0.233757696403942","0.213429118698367","0.254086274109517"
"Selten","2009","Realschule","Westdeutschland","752","0.236915794453248","0.222027288009117","0.251804300897379"
"Manchmal","2010","(Fach-)Abitur","Ostdeutschland","155","","",""
"Manchmal","2010","(Fach-)Abitur","Westdeutschland","675","0.461384383866661","0.436654757459384","0.486114010273937"
"Manchmal","2010","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Manchmal","2010","(noch) kein Abschluss","Westdeutschland","145","","",""
"Manchmal","2010","AkademikerIn","Ostdeutschland","546","0.480931806439633","0.451657473571559","0.510206139307707"
"Manchmal","2010","AkademikerIn","Westdeutschland","1181","","",""
"Manchmal","2010","Hauptschule","Ostdeutschland","391","0.40106781221225","0.370319526104884","0.431816098319617"
"Manchmal","2010","Hauptschule","Westdeutschland","1907","","",""
"Manchmal","2010","Realschule","Ostdeutschland","702","0.436155064364683","0.411322646356817","0.460987482372548"
"Manchmal","2010","Realschule","Westdeutschland","1279","","",""
"Oft","2010","(Fach-)Abitur","Ostdeutschland","62","0.192426451975336","0.150213170243579","0.234639733707092"
"Oft","2010","(Fach-)Abitur","Westdeutschland","300","0.172181114335369","0.15345243897977","0.190909789690968"
"Oft","2010","(noch) kein Abschluss","Ostdeutschland","6","0.102036546835182","0.0115631137608972","0.192509979909467"
"Oft","2010","(noch) kein Abschluss","Westdeutschland","80","0.243012860406803","0.199251200438626","0.28677452037498"
"Oft","2010","AkademikerIn","Ostdeutschland","163","","",""
"Oft","2010","AkademikerIn","Westdeutschland","430","0.193023563556749","0.178150513222826","0.207896613890673"
"Oft","2010","Hauptschule","Ostdeutschland","114","","",""
"Oft","2010","Hauptschule","Westdeutschland","660","0.129737848919421","0.1200287177412","0.139446980097642"
"Oft","2010","Realschule","Ostdeutschland","286","","",""
"Oft","2010","Realschule","Westdeutschland","580","0.205375148768686","0.190737681153965","0.220012616383406"
"Sehr oft","2010","(Fach-)Abitur","Ostdeutschland","8","0.0282866805321013","0.0105331080256934","0.0460402530385092"
"Sehr oft","2010","(Fach-)Abitur","Westdeutschland","57","0.0359827619086572","0.0267435210910745","0.0452220027262398"
"Sehr oft","2010","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Sehr oft","2010","(noch) kein Abschluss","Westdeutschland","9","0.0180249549504573","0.00445050540865207","0.0315994044922625"
"Sehr oft","2010","AkademikerIn","Ostdeutschland","26","","",""
"Sehr oft","2010","AkademikerIn","Westdeutschland","71","0.0205182511624567","0.0151758954541845","0.025860606870729"
"Sehr oft","2010","Hauptschule","Ostdeutschland","22","","",""
"Sehr oft","2010","Hauptschule","Westdeutschland","141","","",""
"Sehr oft","2010","Realschule","Ostdeutschland","51","0.0431168329369521","0.0329456470304705","0.0532880188434337"
"Sehr oft","2010","Realschule","Westdeutschland","93","0.0337779858594846","0.0272321325458021","0.0403238391731672"
"Sehr selten","2010","(Fach-)Abitur","Ostdeutschland","26","","",""
"Sehr selten","2010","(Fach-)Abitur","Westdeutschland","150","","",""
"Sehr selten","2010","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Sehr selten","2010","(noch) kein Abschluss","Westdeutschland","42","0.118227791248019","0.0852840514243288","0.151171531071709"
"Sehr selten","2010","AkademikerIn","Ostdeutschland","100","","",""
"Sehr selten","2010","AkademikerIn","Westdeutschland","273","","",""
"Sehr selten","2010","Hauptschule","Ostdeutschland","164","","",""
"Sehr selten","2010","Hauptschule","Westdeutschland","614","0.139537956181036","0.129525652536578","0.149550259825494"
"Sehr selten","2010","Realschule","Ostdeutschland","120","","",""
"Sehr selten","2010","Realschule","Westdeutschland","266","","",""
"Selten","2010","(Fach-)Abitur","Ostdeutschland","84","0.273785724322916","0.226036812550586","0.321534636095245"
"Selten","2010","(Fach-)Abitur","Westdeutschland","379","0.255825502163074","0.234180583973465","0.277470420352683"
"Selten","2010","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Selten","2010","(noch) kein Abschluss","Westdeutschland","93","0.225484789081764","0.182845642006846","0.268123936156681"
"Selten","2010","AkademikerIn","Ostdeutschland","284","","",""
"Selten","2010","AkademikerIn","Westdeutschland","750","0.273652816614039","0.256851761906972","0.290453871321106"
"Selten","2010","Hauptschule","Ostdeutschland","285","","",""
"Selten","2010","Hauptschule","Westdeutschland","1279","","",""
"Selten","2010","Realschule","Ostdeutschland","373","0.237699691875117","0.216384165321714","0.259015218428521"
"Selten","2010","Realschule","Westdeutschland","708","0.234554693154173","0.219201805357888","0.249907580950458"
"Manchmal","2011","(Fach-)Abitur","Ostdeutschland","181","","",""
"Manchmal","2011","(Fach-)Abitur","Westdeutschland","846","0.442619240315355","0.420996419596168","0.464242061034543"
"Manchmal","2011","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Manchmal","2011","(noch) kein Abschluss","Westdeutschland","220","","",""
"Manchmal","2011","AkademikerIn","Ostdeutschland","560","0.455115814665359","0.427888200216924","0.482343429113793"
"Manchmal","2011","AkademikerIn","Westdeutschland","1397","","",""
"Manchmal","2011","Hauptschule","Ostdeutschland","409","0.332433379096685","0.305735170624639","0.359131587568731"
"Manchmal","2011","Hauptschule","Westdeutschland","2280","","",""
"Manchmal","2011","Realschule","Ostdeutschland","787","0.426935265614133","0.404377426239709","0.449493104988557"
"Manchmal","2011","Realschule","Westdeutschland","1563","","",""
"Oft","2011","(Fach-)Abitur","Ostdeutschland","79","0.205818707350035","0.166443502252232","0.245193912447838"
"Oft","2011","(Fach-)Abitur","Westdeutschland","412","0.194745959358606","0.177506569113491","0.211985349603721"
"Oft","2011","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Oft","2011","(noch) kein Abschluss","Westdeutschland","86","0.198017733581729","0.162876334997285","0.233159132166173"
"Oft","2011","AkademikerIn","Ostdeutschland","206","","",""
"Oft","2011","AkademikerIn","Westdeutschland","552","0.16793345700916","0.155166133307267","0.180700780711052"
"Oft","2011","Hauptschule","Ostdeutschland","159","","",""
"Oft","2011","Hauptschule","Westdeutschland","887","0.145579835704883","0.136584352499235","0.154575318910531"
"Oft","2011","Realschule","Ostdeutschland","350","0.202014183964566","0.183703559275408","0.220324808653724"
"Oft","2011","Realschule","Westdeutschland","681","0.190207641752896","0.177464992635728","0.202950290870064"
"Sehr oft","2011","(Fach-)Abitur","Ostdeutschland","19","","",""
"Sehr oft","2011","(Fach-)Abitur","Westdeutschland","73","0.0294275596082616","0.0220703637388105","0.0367847554777128"
"Sehr oft","2011","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Sehr oft","2011","(noch) kein Abschluss","Westdeutschland","23","","",""
"Sehr oft","2011","AkademikerIn","Ostdeutschland","36","0.0346864556759227","0.024681603190288","0.0446913081615574"
"Sehr oft","2011","AkademikerIn","Westdeutschland","94","0.028149642660178","0.0225004242197378","0.0337988611006182"
"Sehr oft","2011","Hauptschule","Ostdeutschland","44","0.041721871380395","0.0303897770974402","0.0530539656633499"
"Sehr oft","2011","Hauptschule","Westdeutschland","280","","",""
"Sehr oft","2011","Realschule","Ostdeutschland","82","0.0430851296238696","0.0338250441155585","0.0523452151321807"
"Sehr oft","2011","Realschule","Westdeutschland","164","","",""
"Sehr selten","2011","(Fach-)Abitur","Ostdeutschland","26","","",""
"Sehr selten","2011","(Fach-)Abitur","Westdeutschland","197","","",""
"Sehr selten","2011","(noch) kein Abschluss","Ostdeutschland","9","0.139652537294392","0.0560272775552706","0.223277797033513"
"Sehr selten","2011","(noch) kein Abschluss","Westdeutschland","47","0.107650762224081","0.0803194426848302","0.134982081763333"
"Sehr selten","2011","AkademikerIn","Ostdeutschland","146","","",""
"Sehr selten","2011","AkademikerIn","Westdeutschland","363","0.113401191970888","0.102571287969737","0.124231095972039"
"Sehr selten","2011","Hauptschule","Ostdeutschland","222","","",""
"Sehr selten","2011","Hauptschule","Westdeutschland","879","0.157422176884585","0.148133024037576","0.166711329731594"
"Sehr selten","2011","Realschule","Ostdeutschland","192","","",""
"Sehr selten","2011","Realschule","Westdeutschland","374","0.105405111941977","0.0954349330713864","0.115375290812567"
"Selten","2011","(Fach-)Abitur","Ostdeutschland","100","","",""
"Selten","2011","(Fach-)Abitur","Westdeutschland","499","0.247865732800365","0.229069225854869","0.266662239745862"
"Selten","2011","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Selten","2011","(noch) kein Abschluss","Westdeutschland","118","","",""
"Selten","2011","AkademikerIn","Ostdeutschland","337","0.24930016224421","0.225646904252944","0.272953420235475"
"Selten","2011","AkademikerIn","Westdeutschland","887","0.257672995397516","0.242735275603061","0.27261071519197"
"Selten","2011","Hauptschule","Ostdeutschland","362","0.316877903252797","0.290509875577997","0.343245930927597"
"Selten","2011","Hauptschule","Westdeutschland","1579","","",""
"Selten","2011","Realschule","Ostdeutschland","436","0.223425320247835","0.204428870155852","0.242421770339817"
"Selten","2011","Realschule","Westdeutschland","862","0.23163344748298","0.217935869926828","0.245331025039133"
"Manchmal","2012","(Fach-)Abitur","Ostdeutschland","186","","",""
"Manchmal","2012","(Fach-)Abitur","Westdeutschland","866","0.415843078894887","0.394365780464464","0.437320377325309"
"Manchmal","2012","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Manchmal","2012","(noch) kein Abschluss","Westdeutschland","190","","",""
"Manchmal","2012","AkademikerIn","Ostdeutschland","556","0.451070765196962","0.423638916621178","0.478502613772747"
"Manchmal","2012","AkademikerIn","Westdeutschland","1394","","",""
"Manchmal","2012","Hauptschule","Ostdeutschland","436","0.349875095124416","0.322980219497023","0.376769970751808"
"Manchmal","2012","Hauptschule","Westdeutschland","2204","","",""
"Manchmal","2012","Realschule","Ostdeutschland","759","0.438913556137768","0.416019967593174","0.461807144682362"
"Manchmal","2012","Realschule","Westdeutschland","1546","","",""
"Oft","2012","(Fach-)Abitur","Ostdeutschland","80","0.249177126280292","0.206894894911383","0.291459357649202"
"Oft","2012","(Fach-)Abitur","Westdeutschland","369","0.17272195610478","0.156249829460408","0.189194082749152"
"Oft","2012","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Oft","2012","(noch) kein Abschluss","Westdeutschland","97","0.22582908835243","0.188266718898853","0.263391457806007"
"Oft","2012","AkademikerIn","Ostdeutschland","198","","",""
"Oft","2012","AkademikerIn","Westdeutschland","493","0.148909022126741","0.136903894881781","0.160914149371701"
"Oft","2012","Hauptschule","Ostdeutschland","137","","",""
"Oft","2012","Hauptschule","Westdeutschland","875","0.143920627229853","0.134820268513241","0.153020985946465"
"Oft","2012","Realschule","Ostdeutschland","347","0.197075746658693","0.178724593219781","0.215426900097604"
"Oft","2012","Realschule","Westdeutschland","620","0.16586916013303","0.153772232485031","0.177966087781029"
"Sehr oft","2012","(Fach-)Abitur","Ostdeutschland","9","0.0187973069283344","0.00552145968458022","0.0320731541720885"
"Sehr oft","2012","(Fach-)Abitur","Westdeutschland","72","0.0392857557524078","0.0308200178104545","0.0477514936943612"
"Sehr oft","2012","(noch) kein Abschluss","Ostdeutschland","7","0.0550629699700536","0.0008472929855887","0.109278646954518"
"Sehr oft","2012","(noch) kein Abschluss","Westdeutschland","23","","",""
"Sehr oft","2012","AkademikerIn","Ostdeutschland","21","","",""
"Sehr oft","2012","AkademikerIn","Westdeutschland","73","0.0208026662333036","0.015989699276025","0.0256156331905822"
"Sehr oft","2012","Hauptschule","Ostdeutschland","48","0.0370352948149876","0.026385831747952","0.0476847578820231"
"Sehr oft","2012","Hauptschule","Westdeutschland","238","","",""
"Sehr oft","2012","Realschule","Ostdeutschland","73","0.0404916662313678","0.03139846739602","0.0495848650667155"
"Sehr oft","2012","Realschule","Westdeutschland","161","","",""
"Sehr selten","2012","(Fach-)Abitur","Ostdeutschland","30","0.0666578173421388","0.0422751588382882","0.0910404758459893"
"Sehr selten","2012","(Fach-)Abitur","Westdeutschland","188","","",""
"Sehr selten","2012","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Sehr selten","2012","(noch) kein Abschluss","Westdeutschland","56","0.110005978206038","0.0818969194694964","0.13811503694258"
"Sehr selten","2012","AkademikerIn","Ostdeutschland","116","","",""
"Sehr selten","2012","AkademikerIn","Westdeutschland","415","0.118318572843339","0.107426749824704","0.129210395861974"
"Sehr selten","2012","Hauptschule","Ostdeutschland","219","","",""
"Sehr selten","2012","Hauptschule","Westdeutschland","774","0.133616176191358","0.124795037290931","0.142437315091785"
"Sehr selten","2012","Realschule","Ostdeutschland","180","","",""
"Sehr selten","2012","Realschule","Westdeutschland","382","0.0946762550067679","0.0851549240320095","0.104197585981526"
"Selten","2012","(Fach-)Abitur","Ostdeutschland","97","0.264232407055817","0.221130306808747","0.307334507302887"
"Selten","2012","(Fach-)Abitur","Westdeutschland","528","0.279511694733102","0.259956434069757","0.299066955396447"
"Selten","2012","(noch) kein Abschluss","Ostdeutschland","13","","",""
"Selten","2012","(noch) kein Abschluss","Westdeutschland","110","","",""
"Selten","2012","AkademikerIn","Ostdeutschland","373","0.283427778092732","0.258583536462803","0.30827201972266"
"Selten","2012","AkademikerIn","Westdeutschland","1003","","",""
"Selten","2012","Hauptschule","Ostdeutschland","368","0.315345143573558","0.289142594444018","0.341547692703099"
"Selten","2012","Hauptschule","Westdeutschland","1624","","",""
"Selten","2012","Realschule","Ostdeutschland","446","0.228158999127902","0.208799584922516","0.247518413333288"
"Selten","2012","Realschule","Westdeutschland","923","0.265107618067316","0.250752784960261","0.279462451174371"
"Manchmal","2013","(Fach-)Abitur","Ostdeutschland","220","","",""
"Manchmal","2013","(Fach-)Abitur","Westdeutschland","1171","","",""
"Manchmal","2013","(noch) kein Abschluss","Ostdeutschland","40","0.327119215639851","0.239043347365698","0.415195083914004"
"Manchmal","2013","(noch) kein Abschluss","Westdeutschland","261","","",""
"Manchmal","2013","AkademikerIn","Ostdeutschland","647","0.437132435628329","0.411627460070458","0.462637411186201"
"Manchmal","2013","AkademikerIn","Westdeutschland","1792","","",""
"Manchmal","2013","Hauptschule","Ostdeutschland","449","0.379859078134358","0.353017396462929","0.406700759805786"
"Manchmal","2013","Hauptschule","Westdeutschland","2545","","",""
"Manchmal","2013","Realschule","Ostdeutschland","944","0.413949972037161","0.393820821521602","0.434079122552721"
"Manchmal","2013","Realschule","Westdeutschland","2068","","",""
"Oft","2013","(Fach-)Abitur","Ostdeutschland","95","0.204853577385389","0.16919115244649","0.240516002324289"
"Oft","2013","(Fach-)Abitur","Westdeutschland","574","0.179758578808338","0.165548472742285","0.19396868487439"
