"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1997","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1997","AkademikerIn","Ostdeutschland","1364.37","1276.5","609","742","988","1585","2030","3323","1299.3","1429.44","61","14316","1248","1323"
"1997","AkademikerIn","Westdeutschland","2123.72","1930","738","866","1380","2743","3528","5522","2039.99","2207.45","102","15339","1738","1943"
"1997","Hauptschule","Ostdeutschland","881.25","881.5","368","450","716","1074","1253","1636","844.87","917.63","61","2403","869","920"
"1997","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1997","Realschule","Ostdeutschland","983.85","970","952","402","723","1176","1483","2301","955.87","1011.83","51","4602","921","981"
"1997","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","1227.54","1121.5","603","317","573","1585","2301","3477","1169.3","1285.78","0","6135","1077","1227"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1998","AkademikerIn","Ostdeutschland","1354.75","1275.5","595","671","1006","1636","2045","3681","1303.73","1405.77","61","6340","1250","1329"
"1998","AkademikerIn","Westdeutschland","2083.22","1890","868","767","1329","2710","3579","5369","2010.57","2155.87","0","7158","1772","1928"
"1998","Hauptschule","Ostdeutschland","872.26","866.5","368","307","669","1074","1278","2045","832.27","912.25","0","2834","823","920"
"1998","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1998","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","1221.72","1168.5","602","322","552","1623","2250","3579","1161.09","1282.35","0","6135","1074","1176"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"1999","AkademikerIn","Ostdeutschland","1360.91","1302.5","599","767","1022","1636","1994","4090","1311.88","1409.94","0","5429","1278","1329"
"1999","AkademikerIn","Westdeutschland","2139.48","1936.5","892","767","1380","2747","3579","6819","2062.71","2216.25","0","10397","1786","1907"
"1999","Hauptschule","Ostdeutschland","853.77","866.5","360","266","665","1074","1278","2556","813.95","893.59","0","2556","818","877"
"1999","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1999","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2000","AkademikerIn","Ostdeutschland","1447.45","1354.5","896","665","1023","1767","2199","4244","1399.21","1495.69","0","6647","1329","1387"
"2000","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2000","Hauptschule","Ostdeutschland","825.68","816.5","451","215","454","1074","1355","2096","782.26","869.1","0","3323","818","895"
"2000","Hauptschule","Westdeutschland","1219.78","1223","4471","322","691","1611","2040","3427","1198.62","1240.94","0","10226","1227","1278"
"2000","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2000","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2001","AkademikerIn","Ostdeutschland","1498.8","1394","834","767","1074","1790","2301","4090","1449.18","1548.42","0","5726","1380","1483"
"2001","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2001","Hauptschule","Ostdeutschland","881.85","866.5","388","258","603","1125","1526","2505","834.94","928.76","12","2812","818","920"
"2001","Hauptschule","Westdeutschland","1228.75","1251","3928","322","708","1636","2045","3272","1206.05","1251.45","0","10226","1227","1278"
"2001","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2001","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2002","AkademikerIn","Ostdeutschland","1537.47","1446.5","914","750","1100","1802","2300","4500","1467.59","1607.35","0","12000","1500","1600"
"2002","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2002","Hauptschule","Ostdeutschland","878.01","860","344","265","501","1100","1464","2500","820.39","935.63","0","3300","818","920"
"2002","Hauptschule","Westdeutschland","1251.86","1238","3699","320","626","1684","2079","3500","1222.91","1280.81","0","15000","1227","1300"
"2002","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2002","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2003","AkademikerIn","Ostdeutschland","1584.98","1498","874","700","1050","1830","2500","6000","1511.49","1658.47","0","10000","1500","1625"
"2003","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2003","Hauptschule","Ostdeutschland","891.61","864","312","250","520","1137","1477","2580","828.09","955.13","0","4300","800","944"
"2003","Hauptschule","Westdeutschland","1259.54","1249.5","3451","323","638","1700","2100","3700","1231.03","1288.05","0","8000","1250","1300"
"2003","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2003","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2004","AkademikerIn","Ostdeutschland","1594.26","1496.5","856","600","1000","1900","2600","5500","1518.99","1669.53","0","11000","1580","1700"
"2004","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2004","Hauptschule","Ostdeutschland","887.97","887.5","309","260","496","1200","1450","2500","823.16","952.78","0","5900","800","925"
"2004","Hauptschule","Westdeutschland","1280.52","1239","3229","325","630","1700","2200","3900","1245.9","1315.14","0","30000","1250","1300"
"2004","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2004","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2005","AkademikerIn","Ostdeutschland","1582.13","1499.5","835","450","1000","2000","2550","5000","1503.63","1660.63","0","12000","1570","1700"
"2005","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2005","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2006","AkademikerIn","Ostdeutschland","1619.07","1495","867","630","1036","2000","2694","5000","1540.32","1697.82","0","13000","1550","1700"
"2006","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Hauptschule","Westdeutschland","1279.78","1284","3109","320","600","1750","2178","3700","1244.75","1314.81","0","30000","1250","1330"
"2006","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2006","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ostdeutschland","772.28","590","9","93","200","1200","2300","2300","207.13","1337.43","92","2300","93","1200"
"2007","(noch) kein Abschluss","Westdeutschland","915.31","675","90","160","250","1300","2200","3092","755.91","1074.71","7","3092","400","980"
"2007","AkademikerIn","Ostdeutschland","1600.46","1489.5","841","600","1067","1960","2699","4883","1518.12","1682.8","0","13000","1500","1700"
"2007","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2007","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Ostdeutschland","653.86","92.5","7","50","95","1460","2000","2000","-82.85","1390.57","50","2000","",""
"2008","(noch) kein Abschluss","Westdeutschland","906.74","589.5","93","100","209","1315","2230","3000","734.51","1078.97","0","4500","366","820"
"2008","AkademikerIn","Ostdeutschland","1607.43","1508","794","400","1060","2000","2610","4300","1529.07","1685.79","0","10000","1581","1700"
"2008","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2008","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","811.11","437","87","100","187","1100","2300","2400","648.05","974.17","32","3500","300","800"
"2009","AkademikerIn","Ostdeutschland","1696.87","1596.5","759","450","1055","2080","2830","5000","1605.81","1787.93","0","20000","1600","1769"
"2009","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Hauptschule","Westdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2009","Realschule","Westdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2010","AkademikerIn","Ostdeutschland","1773.82","1625.5","901","553","1100","2200","2900","5000","1681.51","1866.13","0","20000","1669","1800"
"2010","AkademikerIn","Westdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Hauptschule","Westdeutschland","1321.96","1296.5","3121","340","610","1800","2200","4000","1290.89","1353.03","0","10000","1300","1400"
"2010","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2010","Realschule","Westdeutschland","1490.73","1428.5","3055","394","800","2000","2550","4404","1453.27","1528.19","0","11000","1300","1400"
"2011","(Fach-)Abitur","Ostdeutschland","1181.79","1167","340","350","595","1600","1980","3100","1061.14","1302.44","0","13800","1087","1218"
"2011","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"2011","AkademikerIn","Westdeutschland","2520.47","2199","3425","800","1500","3250","4300","8000","2452.03","2588.91","0","35000","2300","2400"
"2011","Hauptschule","Ostdeutschland","862.09","794","320","120","365","1200","1700","2100","800.77","923.41","0","3700","770","921"
"2011","Hauptschule","Westdeutschland","1372.48","1358","3679","380","700","1900","2300","3800","1343.65","1401.31","0","13000","1300","1400"
"2011","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"2011","Realschule","Westdeutschland","1516.7","1463.5","3729","400","808","2000","2600","4202","1482.99","1550.41","0","12000","1300","1385"
"2012","(Fach-)Abitur","Ostdeutschland","1271.53","1299.5","382","250","682","1700","2100","3700","1163.71","1379.35","0","15000","1100","1299"
"2012","(Fach-)Abitur","Westdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","","","","","","","","","","","","","",""
"2012","AkademikerIn","Ostdeutschland","1995.58","1790","986","750","1237","2360","3206","6500","1909.51","2081.65","0","21000","1763","1920"
"2012","AkademikerIn","Westdeutschland","2535.45","2280.5","3370","750","1500","3240","4300","8000","2463.53","2607.37","0","36000","2319","2500"
"2012","Hauptschule","Ostdeutschland","970.09","995","337","165","425","1300","1760","2800","903.37","1036.81","0","5000","800","990"
