"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1993","66 und Ã¤lter","AkademikerInnen","1443.55","973.77","7","384.45","2502.65"
"1993","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1993","66 und Ã¤lter","Realschulabschluss","603.82","305.5","4","-254.91","1462.55"
"1994","16-34 Jahre alt","(Fach-)Abitur","934.16","971","369","880.07","988.25"
"1994","16-34 Jahre alt","(noch) kein Abschluss","846.81","818","80","721.49","972.13"
"1994","16-34 Jahre alt","AkademikerInnen","1420.11","1329","350","1350.7","1489.52"
"1994","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1994","16-34 Jahre alt","Realschulabschluss","","","","",""
"1994","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1994","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1994","35-65 Jahre alt","AkademikerInnen","2000.19","1790","898","1926.84","2073.54"
"1994","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1994","35-65 Jahre alt","Realschulabschluss","1401.71","1255.43","905","1349.57","1453.85"
"1994","66 und Ã¤lter","(Fach-)Abitur","669.18","206.57","5","-337.69","1676.05"
"1994","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1994","66 und Ã¤lter","AkademikerInnen","1176.79","1120.26","8","786.32","1567.26"
"1994","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1994","66 und Ã¤lter","Realschulabschluss","","","","",""
"1995","16-34 Jahre alt","(Fach-)Abitur","887.64","920","391","833.77","941.51"
"1995","16-34 Jahre alt","(noch) kein Abschluss","774.77","543.83","78","649.88","899.66"
"1995","16-34 Jahre alt","AkademikerInnen","1479.04","1380","360","1346.11","1611.97"
"1995","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1995","16-34 Jahre alt","Realschulabschluss","","","","",""
"1995","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1995","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1995","35-65 Jahre alt","AkademikerInnen","1974.55","1790","981","1897.43","2051.67"
"1995","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1995","35-65 Jahre alt","Realschulabschluss","1405.62","1235.34","978","1355.69","1455.55"
"1995","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"1995","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1995","66 und Ã¤lter","AkademikerInnen","1370.78","1257.32","7","782.17","1959.39"
"1995","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1995","66 und Ã¤lter","Realschulabschluss","528.98","289.42","6","-335.26","1393.22"
"1996","16-34 Jahre alt","(Fach-)Abitur","1008.36","971","383","937.17","1079.55"
"1996","16-34 Jahre alt","(noch) kein Abschluss","658.75","409","69","515.38","802.12"
"1996","16-34 Jahre alt","AkademikerInnen","1549.1","1406","352","1469.9","1628.3"
"1996","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"1996","16-34 Jahre alt","Realschulabschluss","","","","",""
"1996","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1996","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1996","35-65 Jahre alt","AkademikerInnen","2022.79","1790","964","1957.59","2087.99"
"1996","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1996","35-65 Jahre alt","Realschulabschluss","","","","",""
"1996","66 und Ã¤lter","(Fach-)Abitur","655.82","128.77","5","-234.87","1546.51"
"1996","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1996","66 und Ã¤lter","AkademikerInnen","","","","",""
"1996","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1996","66 und Ã¤lter","Realschulabschluss","236.33","211","5","159.25","313.41"
"1997","16-34 Jahre alt","(Fach-)Abitur","994.35","920","395","931.28","1057.42"
"1997","16-34 Jahre alt","(noch) kein Abschluss","776.75","582.55","63","640.43","913.07"
"1997","16-34 Jahre alt","AkademikerInnen","1429.57","1425.76","352","1362.47","1496.67"
"1997","16-34 Jahre alt","Hauptschulabschluss","1072.38","1074","943","1039.17","1105.59"
"1997","16-34 Jahre alt","Realschulabschluss","","","","",""
"1997","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1997","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1997","35-65 Jahre alt","AkademikerInnen","2081.09","1851.7","986","2007.81","2154.37"
"1997","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1997","35-65 Jahre alt","Realschulabschluss","","","","",""
"1997","66 und Ã¤lter","(Fach-)Abitur","1149.16","465.87","6","136.73","2161.59"
"1997","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1997","66 und Ã¤lter","AkademikerInnen","","","","",""
"1997","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1997","66 und Ã¤lter","Realschulabschluss","","","","",""
"1998","16-34 Jahre alt","(Fach-)Abitur","995.55","971","419","935.35","1055.75"
"1998","16-34 Jahre alt","(noch) kein Abschluss","667.63","408.56","62","525.26","810"
"1998","16-34 Jahre alt","AkademikerInnen","1467.78","1380","364","1398.21","1537.35"
"1998","16-34 Jahre alt","Hauptschulabschluss","1033.87","1048.54","928","996.65","1071.09"
"1998","16-34 Jahre alt","Realschulabschluss","","","","",""
"1998","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1998","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1998","35-65 Jahre alt","AkademikerInnen","","","","",""
"1998","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1998","35-65 Jahre alt","Realschulabschluss","","","","",""
"1998","66 und Ã¤lter","(Fach-)Abitur","582.52","355.72","7","184.15","980.89"
"1998","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1998","66 und Ã¤lter","AkademikerInnen","","","","",""
"1998","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1998","66 und Ã¤lter","Realschulabschluss","90.98","0","4","-109.75","291.71"
"1999","16-34 Jahre alt","(Fach-)Abitur","967.77","1019.55","445","911.34","1024.2"
"1999","16-34 Jahre alt","(noch) kein Abschluss","545.26","294","87","414.67","675.85"
"1999","16-34 Jahre alt","AkademikerInnen","1606.44","1432","353","1528.88","1684"
"1999","16-34 Jahre alt","Hauptschulabschluss","1025.19","1023.31","921","989.37","1061.01"
"1999","16-34 Jahre alt","Realschulabschluss","","","","",""
"1999","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"1999","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"1999","35-65 Jahre alt","AkademikerInnen","","","","",""
"1999","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"1999","35-65 Jahre alt","Realschulabschluss","","","","",""
"1999","66 und Ã¤lter","(Fach-)Abitur","360.32","262.3","4","-72.54","793.18"
"1999","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"1999","66 und Ã¤lter","AkademikerInnen","","","","",""
"1999","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"1999","66 und Ã¤lter","Realschulabschluss","714.08","304.52","9","-281","1709.16"
"2000","16-34 Jahre alt","(Fach-)Abitur","991.28","1023","788","946.26","1036.3"
"2000","16-34 Jahre alt","(noch) kein Abschluss","577.64","322","80","464.89","690.39"
"2000","16-34 Jahre alt","AkademikerInnen","1526.75","1432","629","1461.48","1592.02"
"2000","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2000","16-34 Jahre alt","Realschulabschluss","","","","",""
"2000","35-65 Jahre alt","(Fach-)Abitur","1539.65","1404.81","665","1473.33","1605.97"
"2000","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2000","35-65 Jahre alt","AkademikerInnen","","","","",""
"2000","35-65 Jahre alt","Hauptschulabschluss","1243.13","1269.16","3582","1219.09","1267.17"
"2000","35-65 Jahre alt","Realschulabschluss","","","","",""
"2000","66 und Ã¤lter","(Fach-)Abitur","529.72","189.17","6","-483.24","1542.68"
"2000","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2000","66 und Ã¤lter","AkademikerInnen","","","","",""
"2000","66 und Ã¤lter","Hauptschulabschluss","762.68","307","42","426.11","1099.25"
"2000","66 und Ã¤lter","Realschulabschluss","","","","",""
"2001","16-34 Jahre alt","(Fach-)Abitur","967.31","920","731","921.75","1012.87"
"2001","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2001","16-34 Jahre alt","AkademikerInnen","1551.88","1503.46","534","1487.17","1616.59"
"2001","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2001","16-34 Jahre alt","Realschulabschluss","","","","",""
"2001","35-65 Jahre alt","(Fach-)Abitur","1588.36","1484.44","649","1517.72","1659"
"2001","35-65 Jahre alt","(noch) kein Abschluss","1140.45","1176","86","1011.18","1269.72"
"2001","35-65 Jahre alt","AkademikerInnen","","","","",""
"2001","35-65 Jahre alt","Hauptschulabschluss","1257.16","1278","3184","1232.18","1282.14"
"2001","35-65 Jahre alt","Realschulabschluss","","","","",""
"2001","66 und Ã¤lter","(Fach-)Abitur","391.11","193.58","6","-85.24","867.46"
"2001","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2001","66 und Ã¤lter","AkademikerInnen","","","","",""
"2001","66 und Ã¤lter","Hauptschulabschluss","946.5","317","45","634.46","1258.54"
"2001","66 und Ã¤lter","Realschulabschluss","","","","",""
"2002","16-34 Jahre alt","(Fach-)Abitur","1031.49","977.78","748","978.37","1084.61"
"2002","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2002","16-34 Jahre alt","AkademikerInnen","1544.05","1500","530","1470.34","1617.76"
"2002","16-34 Jahre alt","Hauptschulabschluss","1036.97","1020","941","992.75","1081.19"
"2002","16-34 Jahre alt","Realschulabschluss","","","","",""
"2002","35-65 Jahre alt","(Fach-)Abitur","1571.12","1488.23","784","1483.79","1658.45"
"2002","35-65 Jahre alt","(noch) kein Abschluss","995.27","987.89","74","837.77","1152.77"
"2002","35-65 Jahre alt","AkademikerInnen","","","","",""
"2002","35-65 Jahre alt","Hauptschulabschluss","1286.07","1300","3062","1253.79","1318.35"
"2002","35-65 Jahre alt","Realschulabschluss","","","","",""
"2002","66 und Ã¤lter","(Fach-)Abitur","313.89","56.22","6","-2254.7","2882.48"
"2002","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2002","66 und Ã¤lter","AkademikerInnen","1827.32","1198.02","59","1293.51","2361.13"
"2002","66 und Ã¤lter","Hauptschulabschluss","971.41","400","53","690.47","1252.35"
"2002","66 und Ã¤lter","Realschulabschluss","","","","",""
"2003","16-34 Jahre alt","(Fach-)Abitur","1024.77","830.95","755","950.91","1098.63"
"2003","16-34 Jahre alt","(noch) kein Abschluss","510.72","278.09","83","393.14","628.3"
"2003","16-34 Jahre alt","AkademikerInnen","1569.78","1585.3","471","1494.42","1645.14"
"2003","16-34 Jahre alt","Hauptschulabschluss","1053.39","1100","855","1009.7","1097.08"
"2003","16-34 Jahre alt","Realschulabschluss","","","","",""
"2003","35-65 Jahre alt","(Fach-)Abitur","1526.52","1443.11","753","1441.85","1611.19"
"2003","35-65 Jahre alt","(noch) kein Abschluss","1055.18","993.54","68","891.37","1218.99"
"2003","35-65 Jahre alt","AkademikerInnen","","","","",""
"2003","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2003","35-65 Jahre alt","Realschulabschluss","","","","",""
"2003","66 und Ã¤lter","(Fach-)Abitur","1074.55","1200.26","7","127.66","2021.44"
"2003","66 und Ã¤lter","(noch) kein Abschluss","515.67","140","4","-182.9","1214.24"
"2003","66 und Ã¤lter","AkademikerInnen","2041.72","896.22","55","1425.89","2657.55"
"2003","66 und Ã¤lter","Hauptschulabschluss","860.64","493.26","92","692.4","1028.88"
"2003","66 und Ã¤lter","Realschulabschluss","","","","",""
"2004","16-34 Jahre alt","(Fach-)Abitur","1006.74","822.49","738","953.94","1059.54"
"2004","16-34 Jahre alt","(noch) kein Abschluss","546.36","330.69","68","417.4","675.32"
"2004","16-34 Jahre alt","AkademikerInnen","1561.3","1600","463","1486.17","1636.43"
"2004","16-34 Jahre alt","Hauptschulabschluss","1008.1","1011.96","762","965.59","1050.61"
"2004","16-34 Jahre alt","Realschulabschluss","","","","",""
"2004","35-65 Jahre alt","(Fach-)Abitur","1557.95","1465.35","765","1473.27","1642.63"
"2004","35-65 Jahre alt","(noch) kein Abschluss","1077.36","1100","66","905.27","1249.45"
"2004","35-65 Jahre alt","AkademikerInnen","","","","",""
"2004","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2004","35-65 Jahre alt","Realschulabschluss","","","","",""
"2004","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2004","66 und Ã¤lter","(noch) kein Abschluss","585.29","158.41","4","-697.73","1868.31"
"2004","66 und Ã¤lter","AkademikerInnen","2311.52","1657.04","69","1635.48","2987.56"
"2004","66 und Ã¤lter","Hauptschulabschluss","661.68","400","96","526.1","797.26"
"2004","66 und Ã¤lter","Realschulabschluss","","","","",""
"2005","16-34 Jahre alt","(Fach-)Abitur","1092.78","910","680","1032.07","1153.49"
"2005","16-34 Jahre alt","(noch) kein Abschluss","605.32","300","69","492.12","718.52"
"2005","16-34 Jahre alt","AkademikerInnen","1647.2","1600","442","1569.81","1724.59"
"2005","16-34 Jahre alt","Hauptschulabschluss","984.32","960","664","935.51","1033.13"
"2005","16-34 Jahre alt","Realschulabschluss","","","","",""
"2005","35-65 Jahre alt","(Fach-)Abitur","1527.12","1400","763","1442","1612.24"
"2005","35-65 Jahre alt","(noch) kein Abschluss","971.14","941.88","59","784.93","1157.35"
"2005","35-65 Jahre alt","AkademikerInnen","","","","",""
"2005","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2005","35-65 Jahre alt","Realschulabschluss","","","","",""
"2005","66 und Ã¤lter","(Fach-)Abitur","","","","",""
"2005","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2005","66 und Ã¤lter","AkademikerInnen","1905.54","906.14","64","1226.35","2584.73"
"2005","66 und Ã¤lter","Hauptschulabschluss","952.62","414.08","77","777.54","1127.7"
"2005","66 und Ã¤lter","Realschulabschluss","","","","",""
"2006","16-34 Jahre alt","(Fach-)Abitur","999.25","870.59","674","942.43","1056.07"
"2006","16-34 Jahre alt","(noch) kein Abschluss","651.5","283.1","56","509.99","793.01"
"2006","16-34 Jahre alt","AkademikerInnen","1658.6","1600.83","468","1582.29","1734.91"
"2006","16-34 Jahre alt","Hauptschulabschluss","994.95","970","645","942.64","1047.26"
"2006","16-34 Jahre alt","Realschulabschluss","","","","",""
"2006","35-65 Jahre alt","(Fach-)Abitur","1599.57","1500","825","1519.55","1679.59"
"2006","35-65 Jahre alt","(noch) kein Abschluss","1120.27","1100","57","889.13","1351.41"
"2006","35-65 Jahre alt","AkademikerInnen","","","","",""
"2006","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2006","35-65 Jahre alt","Realschulabschluss","","","","",""
"2006","66 und Ã¤lter","(Fach-)Abitur","907.89","400","6","10.08","1805.7"
"2006","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2006","66 und Ã¤lter","AkademikerInnen","2257.2","897.42","71","-110.82","4625.22"
"2006","66 und Ã¤lter","Hauptschulabschluss","","","","",""
"2006","66 und Ã¤lter","Realschulabschluss","","","","",""
"2007","16-34 Jahre alt","(Fach-)Abitur","940.55","785.98","659","887.33","993.77"
"2007","16-34 Jahre alt","(noch) kein Abschluss","687.56","400","49","499.12","876"
"2007","16-34 Jahre alt","AkademikerInnen","1678.03","1683.75","473","1600.63","1755.43"
"2007","16-34 Jahre alt","Hauptschulabschluss","1027.4","1000","609","976.06","1078.74"
"2007","16-34 Jahre alt","Realschulabschluss","","","","",""
"2007","35-65 Jahre alt","(Fach-)Abitur","1614.55","1553.61","815","1533.21","1695.89"
"2007","35-65 Jahre alt","(noch) kein Abschluss","1130.53","1000","47","907.18","1353.88"
"2007","35-65 Jahre alt","AkademikerInnen","","","","",""
"2007","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2007","35-65 Jahre alt","Realschulabschluss","","","","",""
"2007","66 und Ã¤lter","(Fach-)Abitur","491.18","400","7","-157.82","1140.18"
"2007","66 und Ã¤lter","(noch) kein Abschluss","","","","",""
"2007","66 und Ã¤lter","AkademikerInnen","1239.25","782.61","82","819.96","1658.54"
"2007","66 und Ã¤lter","Hauptschulabschluss","835.21","400","98","632.95","1037.47"
"2007","66 und Ã¤lter","Realschulabschluss","","","","",""
"2008","16-34 Jahre alt","(Fach-)Abitur","948.88","730.96","606","888.71","1009.05"
"2008","16-34 Jahre alt","(noch) kein Abschluss","777.34","436.55","52","606.49","948.19"
"2008","16-34 Jahre alt","AkademikerInnen","1710.83","1700","451","1633.03","1788.63"
"2008","16-34 Jahre alt","Hauptschulabschluss","1029.29","1050","529","979.69","1078.89"
