year,quintil_oecd,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,5th Quintile,Statutory health insurance,0.62052,4059,6155,0.60840,0.63265
2004,5th Quintile,Private health insurance,0.27478,2096,6155,0.26362,0.28593
2005,1st Quintile,Statutory health insurance,0.76635,3039,3116,0.75149,0.78121
2005,1st Quintile,Private health insurance,0.01624,77,3116,0.01180,0.02068
2005,2nd Quintile,Statutory health insurance,0.78731,3543,3650,0.77404,0.80059
2005,2nd Quintile,Private health insurance,0.02133,107,3650,0.01664,0.02601
2005,3rd Quintile,Statutory health insurance,0.76833,3475,3682,0.75470,0.78196
2005,3rd Quintile,Private health insurance,0.04449,207,3682,0.03783,0.05115
2005,4th Quintile,Statutory health insurance,0.75575,3653,4155,0.74268,0.76881
2005,4th Quintile,Private health insurance,0.09374,502,4155,0.08488,0.10260
2005,5th Quintile,Statutory health insurance,0.62085,3832,5846,0.60841,0.63329
2005,5th Quintile,Private health insurance,0.27443,2014,5846,0.26299,0.28587
2006,1st Quintile,Statutory health insurance,0.76532,2839,2924,0.74995,0.78068
2006,1st Quintile,Private health insurance,0.01931,85,2924,0.01432,0.02430
2006,2nd Quintile,Statutory health insurance,0.77320,3162,3267,0.75884,0.78757
2006,2nd Quintile,Private health insurance,0.02518,105,3267,0.01980,0.03055
2006,3rd Quintile,Statutory health insurance,0.77184,3396,3606,0.75814,0.78553
2006,3rd Quintile,Private health insurance,0.04039,210,3606,0.03396,0.04681
2006,4th Quintile,Statutory health insurance,0.74299,3404,3908,0.72929,0.75670
2006,4th Quintile,Private health insurance,0.09761,504,3908,0.08830,0.10692
2006,5th Quintile,Statutory health insurance,0.62093,3603,5483,0.60809,0.63377
2006,5th Quintile,Private health insurance,0.27695,1880,5483,0.26510,0.28879
2007,1st Quintile,Statutory health insurance,0.77613,3052,3142,0.76156,0.79071
2007,1st Quintile,Private health insurance,0.01977,90,3142,0.01490,0.02464
2007,2nd Quintile,Statutory health insurance,0.75345,3401,3518,0.73921,0.76770
2007,2nd Quintile,Private health insurance,0.02746,117,3518,0.02206,0.03286
2007,3rd Quintile,Statutory health insurance,0.77004,3563,3800,0.75666,0.78342
2007,3rd Quintile,Private health insurance,0.04562,237,3800,0.03899,0.05226
2007,4th Quintile,Statutory health insurance,0.74105,3674,4272,0.72792,0.75419
2007,4th Quintile,Private health insurance,0.10170,598,4272,0.09264,0.11077
2007,5th Quintile,Statutory health insurance,0.61159,3670,5554,0.59877,0.62441
2007,5th Quintile,Private health insurance,0.27767,1884,5554,0.26589,0.28945
2008,1st Quintile,Statutory health insurance,0.77971,2934,3017,0.76492,0.79451
2008,1st Quintile,Private health insurance,0.02211,83,3017,0.01686,0.02736
2008,2nd Quintile,Statutory health insurance,0.78164,3219,3346,0.76764,0.79564
2008,2nd Quintile,Private health insurance,0.02664,127,3346,0.02119,0.03210
2008,3rd Quintile,Statutory health insurance,0.77815,3507,3760,0.76486,0.79143
2008,3rd Quintile,Private health insurance,0.05045,253,3760,0.04346,0.05745
2008,4th Quintile,Statutory health insurance,0.75346,3368,3926,0.73998,0.76695
2008,4th Quintile,Private health insurance,0.10212,558,3926,0.09265,0.11159
2008,5th Quintile,Statutory health insurance,0.62188,3482,5221,0.60873,0.63504
2008,5th Quintile,Private health insurance,0.27048,1739,5221,0.25843,0.28253
2009,1st Quintile,Statutory health insurance,0.79566,2798,2873,0.78091,0.81040
2009,1st Quintile,Private health insurance,0.02116,75,2873,0.01590,0.02643
2009,2nd Quintile,Statutory health insurance,0.78138,3065,3161,0.76697,0.79580
2009,2nd Quintile,Private health insurance,0.02514,96,3161,0.01968,0.03060
2009,3rd Quintile,Statutory health insurance,0.78477,3195,3431,0.77101,0.79852
2009,3rd Quintile,Private health insurance,0.05467,236,3431,0.04706,0.06228
2009,4th Quintile,Statutory health insurance,0.73612,3153,3727,0.72197,0.75027
2009,4th Quintile,Private health insurance,0.11521,574,3727,0.10496,0.12546
2009,5th Quintile,Statutory health insurance,0.61993,3169,4798,0.60619,0.63366
2009,5th Quintile,Private health insurance,0.27755,1629,4798,0.26487,0.29022
2010,1st Quintile,Statutory health insurance,0.89591,2564,2644,0.88427,0.90756
2010,1st Quintile,Private health insurance,0.02765,80,2644,0.02139,0.03390
2010,2nd Quintile,Statutory health insurance,0.86918,2872,2992,0.85709,0.88126
2010,2nd Quintile,Private health insurance,0.03088,120,2992,0.02468,0.03708
2010,3rd Quintile,Statutory health insurance,0.83722,2971,3175,0.82437,0.85006
2010,3rd Quintile,Private health insurance,0.04440,204,3175,0.03724,0.05157
2010,4th Quintile,Statutory health insurance,0.76472,2899,3431,0.75053,0.77892
2010,4th Quintile,Private health insurance,0.13003,532,3431,0.11878,0.14129
2010,5th Quintile,Statutory health insurance,0.62962,2843,4378,0.61532,0.64393
2010,5th Quintile,Private health insurance,0.28982,1535,4378,0.27638,0.30326
2011,1st Quintile,Statutory health insurance,0.79672,4418,4513,0.78498,0.80847
2011,1st Quintile,Private health insurance,0.01919,95,4513,0.01519,0.02320
2011,2nd Quintile,Statutory health insurance,0.79491,4278,4428,0.78302,0.80681
2011,2nd Quintile,Private health insurance,0.02659,150,4428,0.02185,0.03133
2011,3rd Quintile,Statutory health insurance,0.78744,3782,4093,0.77491,0.79998
2011,3rd Quintile,Private health insurance,0.05172,311,4093,0.04493,0.05851
2011,4th Quintile,Statutory health insurance,0.71419,3327,4027,0.70023,0.72814
2011,4th Quintile,Private health insurance,0.13822,700,4027,0.12756,0.14888
2011,5th Quintile,Statutory health insurance,0.60711,3069,4792,0.59328,0.62094
2011,5th Quintile,Private health insurance,0.28065,1723,4792,0.26793,0.29337
2012,1st Quintile,Statutory health insurance,0.77527,5264,5382,0.76412,0.78642
2012,1st Quintile,Private health insurance,0.02445,118,5382,0.02032,0.02858
2012,2nd Quintile,Statutory health insurance,0.79403,4749,4932,0.78274,0.80532
2012,2nd Quintile,Private health insurance,0.03126,183,4932,0.02640,0.03611
2012,3rd Quintile,Statutory health insurance,0.78101,4453,4820,0.76934,0.79269
2012,3rd Quintile,Private health insurance,0.04923,367,4820,0.04312,0.05534
2012,4th Quintile,Statutory health insurance,0.72607,3964,4768,0.71341,0.73873
2012,4th Quintile,Private health insurance,0.12406,804,4768,0.11470,0.13342
2012,5th Quintile,Statutory health insurance,0.60336,3382,5245,0.59012,0.61660
2012,5th Quintile,Private health insurance,0.28526,1863,5245,0.27304,0.29748
2013,1st Quintile,Statutory health insurance,0.79382,5073,5186,0.78281,0.80483
2013,1st Quintile,Private health insurance,0.02203,113,5186,0.01804,0.02603
2013,2nd Quintile,Statutory health insurance,0.80039,4999,5189,0.78951,0.81127
2013,2nd Quintile,Private health insurance,0.03224,190,5189,0.02744,0.03705
2013,3rd Quintile,Statutory health insurance,0.78782,4540,4926,0.77640,0.79924
2013,3rd Quintile,Private health insurance,0.05396,386,4926,0.04765,0.06027
2013,4th Quintile,Statutory health insurance,0.72827,4072,4880,0.71579,0.74075
2013,4th Quintile,Private health insurance,0.13467,808,4880,0.12509,0.14424
2013,5th Quintile,Statutory health insurance,0.60416,3576,5464,0.59120,0.61713
2013,5th Quintile,Private health insurance,0.29376,1888,5464,0.28168,0.30584
2014,1st Quintile,Statutory health insurance,0.76729,5676,5786,0.75640,0.77818
2014,1st Quintile,Private health insurance,0.02075,110,5786,0.01708,0.02443
2014,2nd Quintile,Statutory health insurance,0.78700,5320,5508,0.77618,0.79781
2014,2nd Quintile,Private health insurance,0.02943,188,5508,0.02497,0.03390
2014,3rd Quintile,Statutory health insurance,0.78255,4803,5167,0.77130,0.79380
2014,3rd Quintile,Private health insurance,0.05764,364,5167,0.05128,0.06399
2014,4th Quintile,Statutory health insurance,0.73372,4392,5147,0.72164,0.74580
2014,4th Quintile,Private health insurance,0.12663,755,5147,0.11755,0.13572
2014,5th Quintile,Statutory health insurance,0.61797,3595,5398,0.60501,0.63093
2014,5th Quintile,Private health insurance,0.27814,1803,5398,0.26619,0.29010
2015,1st Quintile,Statutory health insurance,0.76968,4923,5042,0.75805,0.78130
2015,1st Quintile,Private health insurance,0.02939,119,5042,0.02473,0.03405
2015,2nd Quintile,Statutory health insurance,0.79865,5109,5287,0.78784,0.80947
2015,2nd Quintile,Private health insurance,0.02987,178,5287,0.02528,0.03445
2015,3rd Quintile,Statutory health insurance,0.78390,4530,4882,0.77235,0.79544
2015,3rd Quintile,Private health insurance,0.05461,352,4882,0.04824,0.06099
2015,4th Quintile,Statutory health insurance,0.73520,4035,4770,0.72268,0.74773
2015,4th Quintile,Private health insurance,0.12790,735,4770,0.11842,0.13738
2015,5th Quintile,Statutory health insurance,0.60824,3409,5100,0.59484,0.62164
2015,5th Quintile,Private health insurance,0.28863,1691,5100,0.27620,0.30107
2016,1st Quintile,Statutory health insurance,0.76259,4915,5017,0.75081,0.77436
2016,1st Quintile,Private health insurance,0.02258,102,5017,0.01847,0.02670
2016,2nd Quintile,Statutory health insurance,0.79620,5002,5151,0.78520,0.80720
2016,2nd Quintile,Private health insurance,0.02677,149,5151,0.02236,0.03118
2016,3rd Quintile,Statutory health insurance,0.78022,4321,4657,0.76833,0.79212
2016,3rd Quintile,Private health insurance,0.05428,336,4657,0.04777,0.06078
2016,4th Quintile,Statutory health insurance,0.74569,3888,4588,0.73309,0.75830
2016,4th Quintile,Private health insurance,0.12049,700,4588,0.11106,0.12991
2016,5th Quintile,Statutory health insurance,0.60920,3240,4829,0.59544,0.62297
2016,5th Quintile,Private health insurance,0.28586,1589,4829,0.27311,0.29860
2017,1st Quintile,Statutory health insurance,0.74498,4573,4662,0.73247,0.75750
2017,1st Quintile,Private health insurance,0.02072,89,4662,0.01663,0.02481
2017,2nd Quintile,Statutory health insurance,0.80419,4711,4844,0.79301,0.81537
2017,2nd Quintile,Private health insurance,0.02304,133,4844,0.01881,0.02726
2017,3rd Quintile,Statutory health insurance,0.77167,4085,4407,0.75928,0.78407
2017,3rd Quintile,Private health insurance,0.06364,322,4407,0.05643,0.07085
2017,4th Quintile,Statutory health insurance,0.74901,3648,4330,0.73610,0.76193
2017,4th Quintile,Private health insurance,0.12318,682,4330,0.11339,0.13297
2017,5th Quintile,Statutory health insurance,0.60498,3043,4543,0.59076,0.61919
2017,5th Quintile,Private health insurance,0.28534,1500,4543,0.27221,0.29847
2018,1st Quintile,Statutory health insurance,0.74456,4579,4678,0.73207,0.75706
2018,1st Quintile,Private health insurance,0.02381,99,4678,0.01944,0.02818
2018,2nd Quintile,Statutory health insurance,0.79406,5077,5243,0.78311,0.80501
2018,2nd Quintile,Private health insurance,0.02652,166,5243,0.02217,0.03087
2018,3rd Quintile,Statutory health insurance,0.78279,4416,4753,0.77107,0.79452
2018,3rd Quintile,Private health insurance,0.05870,337,4753,0.05202,0.06539
2018,4th Quintile,Statutory health insurance,0.74290,3911,4604,0.73027,0.75552
2018,4th Quintile,Private health insurance,0.12081,693,4604,0.11139,0.13022
2018,5th Quintile,Statutory health insurance,0.62101,3490,5083,0.60767,0.63435
2018,5th Quintile,Private health insurance,0.27302,1593,5083,0.26077,0.28527
2019,1st Quintile,Statutory health insurance,0.73432,4298,4390,0.72126,0.74739
2019,1st Quintile,Private health insurance,0.02424,92,4390,0.01969,0.02879
2019,2nd Quintile,Statutory health insurance,0.78486,4590,4754,0.77318,0.79654
2019,2nd Quintile,Private health insurance,0.02866,164,4754,0.02392,0.03341
2019,3rd Quintile,Statutory health insurance,0.78051,4179,4503,0.76842,0.79260
2019,3rd Quintile,Private health insurance,0.05717,324,4503,0.05039,0.06395
2019,4th Quintile,Statutory health insurance,0.73862,3627,4258,0.72542,0.75182
2019,4th Quintile,Private health insurance,0.11713,631,4258,0.10747,0.12679
2019,5th Quintile,Statutory health insurance,0.62976,3275,4775,0.61606,0.64346
2019,5th Quintile,Private health insurance,0.26540,1500,4775,0.25288,0.27793
2020,1st Quintile,Statutory health insurance,0.76650,6491,6616,0.75630,0.77669
2020,1st Quintile,Private health insurance,0.02680,125,6616,0.02291,0.03069
2020,2nd Quintile,Statutory health insurance,0.78285,4531,4693,0.77106,0.79465
2020,2nd Quintile,Private health insurance,0.02569,162,4693,0.02116,0.03021
2020,3rd Quintile,Statutory health insurance,0.77026,4034,4390,0.75782,0.78271
2020,3rd Quintile,Private health insurance,0.06619,356,4390,0.05883,0.07354
2020,4th Quintile,Statutory health insurance,0.73331,3702,4415,0.72026,0.74636
2020,4th Quintile,Private health insurance,0.11577,713,4415,0.10633,0.12521
2020,5th Quintile,Statutory health insurance,0.61698,3863,5992,0.60467,0.62929
2020,5th Quintile,Private health insurance,0.26615,2129,5992,0.25496,0.27735
