year,age_gr,bula_h,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,46-65 y.,Schleswig-Holstein,Statutory health insurance,0.87291,86,86,0.80210,0.94372
1999,46-65 y.,Hamburg,Statutory health insurance,0.91009,48,48,0.82832,0.99187
1999,46-65 y.,Lower Saxony,Statutory health insurance,0.88341,298,340,0.84925,0.91758
1999,46-65 y.,Lower Saxony,Private health insurance,0.10419,42,340,0.07167,0.13671
1999,46-65 y.,North Rhine-Westphalia,Statutory health insurance,0.85397,726,839,0.83006,0.87788
1999,46-65 y.,North Rhine-Westphalia,Private health insurance,0.14034,113,839,0.11682,0.16386
1999,46-65 y.,Hesse,Statutory health insurance,0.85833,261,293,0.81833,0.89832
1999,46-65 y.,Hesse,Private health insurance,0.13916,32,293,0.09946,0.17886
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.81460,173,206,0.76140,0.86780
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.17743,33,206,0.12513,0.22973
1999,46-65 y.,Baden-Wuerttemberg,Statutory health insurance,0.88636,425,473,0.85772,0.91499
1999,46-65 y.,Baden-Wuerttemberg,Private health insurance,0.11297,48,473,0.08441,0.14153
1999,46-65 y.,Bavaria,Statutory health insurance,0.80500,429,503,0.77034,0.83966
1999,46-65 y.,Bavaria,Private health insurance,0.18507,74,503,0.15110,0.21904
1999,46-65 y.,Berlin,Statutory health insurance,0.81857,137,137,0.75380,0.88334
1999,46-65 y.,Brandenburg,Statutory health insurance,0.95645,197,197,0.92788,0.98502
1999,46-65 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.93574,123,123,0.89223,0.97925
1999,46-65 y.,Saxony,Statutory health insurance,0.97938,362,362,0.96472,0.99404
1999,46-65 y.,Saxony-Anhalt,Statutory health insurance,0.99163,240,240,0.98008,1.00318
1999,46-65 y.,Thuringa,Statutory health insurance,0.98107,221,221,0.96306,0.99908
1999,66 and older,Schleswig-Holstein,Statutory health insurance,0.97892,39,39,0.93325,1.02459
1999,66 and older,Lower Saxony,Statutory health insurance,0.88669,128,128,0.83156,0.94182
1999,66 and older,North Rhine-Westphalia,Statutory health insurance,0.91618,300,300,0.88476,0.94759
1999,66 and older,Hesse,Statutory health insurance,0.94837,122,122,0.90894,0.98780
1999,66 and older,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.83514,106,106,0.76416,0.90611
1999,66 and older,Baden-Wuerttemberg,Statutory health insurance,0.89775,189,189,0.85444,0.94106
1999,66 and older,Bavaria,Statutory health insurance,0.86042,235,266,0.81870,0.90215
1999,66 and older,Bavaria,Private health insurance,0.13715,31,266,0.09573,0.17857
1999,66 and older,Berlin,Statutory health insurance,0.93468,62,62,0.87267,0.99669
2000,17-29 y.,Schleswig-Holstein,Statutory health insurance,0.86157,92,92,0.79061,0.93253
2000,17-29 y.,Hamburg,Statutory health insurance,0.92665,45,45,0.84961,1.00368
2000,17-29 y.,Lower Saxony,Statutory health insurance,0.90662,360,360,0.87652,0.93672
2000,17-29 y.,Bremen,Statutory health insurance,0.86086,31,31,0.73702,0.98471
2000,17-29 y.,North Rhine-Westphalia,Statutory health insurance,0.90709,852,936,0.88848,0.92570
2000,17-29 y.,North Rhine-Westphalia,Private health insurance,0.08646,84,936,0.06845,0.10448
2000,17-29 y.,Hesse,Statutory health insurance,0.88484,269,269,0.84662,0.92306
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.89503,202,202,0.85266,0.93741
2000,17-29 y.,Baden-Wuerttemberg,Statutory health insurance,0.90155,571,623,0.87814,0.92497
2000,17-29 y.,Baden-Wuerttemberg,Private health insurance,0.09056,52,623,0.06801,0.11312
2000,17-29 y.,Bavaria,Statutory health insurance,0.89460,563,615,0.87031,0.91889
2000,17-29 y.,Bavaria,Private health insurance,0.09519,52,615,0.07198,0.11840
2000,17-29 y.,Berlin,Statutory health insurance,0.89584,133,133,0.84372,0.94795
2000,17-29 y.,Brandenburg,Statutory health insurance,0.94574,207,207,0.91480,0.97667
2000,17-29 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.92062,119,119,0.87185,0.96940
2000,17-29 y.,Saxony,Statutory health insurance,0.94391,325,325,0.91885,0.96896
2000,17-29 y.,Saxony-Anhalt,Statutory health insurance,0.90648,199,199,0.86592,0.94704
2000,17-29 y.,Thuringa,Statutory health insurance,0.92879,208,208,0.89375,0.96382
2000,30-45 y.,Schleswig-Holstein,Statutory health insurance,0.82334,194,230,0.77395,0.87274
2000,30-45 y.,Schleswig-Holstein,Private health insurance,0.15630,36,230,0.10926,0.20333
2000,30-45 y.,Hamburg,Statutory health insurance,0.74755,69,69,0.64430,0.85081
2000,30-45 y.,Lower Saxony,Statutory health insurance,0.89132,629,698,0.86821,0.91442
2000,30-45 y.,Lower Saxony,Private health insurance,0.10205,69,698,0.07958,0.12453
2000,30-45 y.,Bremen,Statutory health insurance,0.87122,45,45,0.77225,0.97019
2000,30-45 y.,North Rhine-Westphalia,Statutory health insurance,0.86955,1487,1698,0.85352,0.88557
2000,30-45 y.,North Rhine-Westphalia,Private health insurance,0.12366,211,1698,0.10800,0.13933
2000,30-45 y.,Hesse,Statutory health insurance,0.85280,509,586,0.82409,0.88151
2000,30-45 y.,Hesse,Private health insurance,0.13826,77,586,0.11029,0.16623
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.90624,503,561,0.88210,0.93038
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.09320,58,561,0.06912,0.11728
2000,30-45 y.,Baden-Wuerttemberg,Statutory health insurance,0.86286,942,1064,0.84218,0.88354
2000,30-45 y.,Baden-Wuerttemberg,Private health insurance,0.12713,122,1064,0.10710,0.14715
2000,30-45 y.,Bavaria,Statutory health insurance,0.84029,1019,1180,0.81938,0.86121
2000,30-45 y.,Bavaria,Private health insurance,0.15382,161,1180,0.13323,0.17442
2000,30-45 y.,Berlin,Statutory health insurance,0.85283,241,278,0.81110,0.89455
2000,30-45 y.,Berlin,Private health insurance,0.13768,37,278,0.09710,0.17825
2000,30-45 y.,Brandenburg,Statutory health insurance,0.93114,283,283,0.90158,0.96069
2000,30-45 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.89175,153,153,0.84236,0.94115
2000,30-45 y.,Saxony,Statutory health insurance,0.90020,533,585,0.87589,0.92451
2000,30-45 y.,Saxony,Private health insurance,0.09542,52,585,0.07159,0.11924
2000,30-45 y.,Saxony-Anhalt,Statutory health insurance,0.94124,270,270,0.91314,0.96935
2000,30-45 y.,Thuringa,Statutory health insurance,0.92846,315,315,0.89995,0.95696
2000,46-65 y.,Schleswig-Holstein,Statutory health insurance,0.83600,197,244,0.78944,0.88255
2000,46-65 y.,Schleswig-Holstein,Private health insurance,0.15004,47,244,0.10514,0.19494
2000,46-65 y.,Hamburg,Statutory health insurance,0.89787,103,103,0.83910,0.95663
2000,46-65 y.,Lower Saxony,Statutory health insurance,0.87409,526,613,0.84780,0.90037
2000,46-65 y.,Lower Saxony,Private health insurance,0.12096,87,613,0.09513,0.14680
2000,46-65 y.,Bremen,Statutory health insurance,0.96795,58,58,0.92222,1.01367
2000,46-65 y.,North Rhine-Westphalia,Statutory health insurance,0.84740,1458,1708,0.83034,0.86446
2000,46-65 y.,North Rhine-Westphalia,Private health insurance,0.14277,250,1708,0.12618,0.15937
2000,46-65 y.,Hesse,Statutory health insurance,0.85346,473,541,0.82363,0.88329
2000,46-65 y.,Hesse,Private health insurance,0.13730,68,541,0.10827,0.16633
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.84825,346,412,0.81357,0.88294
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.14958,66,412,0.11510,0.18406
2000,46-65 y.,Baden-Wuerttemberg,Statutory health insurance,0.85661,744,862,0.83320,0.88002
2000,46-65 y.,Baden-Wuerttemberg,Private health insurance,0.13941,118,862,0.11627,0.16255
2000,46-65 y.,Bavaria,Statutory health insurance,0.79228,857,1053,0.76777,0.81680
2000,46-65 y.,Bavaria,Private health insurance,0.19591,196,1053,0.17193,0.21990
2000,46-65 y.,Berlin,Statutory health insurance,0.86889,241,275,0.82893,0.90886
2000,46-65 y.,Berlin,Private health insurance,0.12622,34,275,0.08689,0.16554
2000,46-65 y.,Brandenburg,Statutory health insurance,0.94289,319,319,0.91739,0.96840
2000,46-65 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.92997,172,172,0.89171,0.96822
2000,46-65 y.,Saxony,Statutory health insurance,0.94700,547,547,0.92821,0.96579
2000,46-65 y.,Saxony-Anhalt,Statutory health insurance,0.97862,389,389,0.96422,0.99301
2000,46-65 y.,Thuringa,Statutory health insurance,0.96570,322,322,0.94580,0.98561
2000,66 and older,Schleswig-Holstein,Statutory health insurance,0.88499,105,105,0.82367,0.94631
2000,66 and older,Hamburg,Statutory health insurance,0.97251,41,41,0.92184,1.02318
2000,66 and older,Lower Saxony,Statutory health insurance,0.89908,284,316,0.86582,0.93235
2000,66 and older,Lower Saxony,Private health insurance,0.10092,32,316,0.06765,0.13418
2000,66 and older,Bremen,Statutory health insurance,0.98469,42,42,0.94710,1.02227
2000,66 and older,North Rhine-Westphalia,Statutory health insurance,0.89775,687,760,0.87619,0.91930
2000,66 and older,North Rhine-Westphalia,Private health insurance,0.09858,73,760,0.07737,0.11979
2000,66 and older,Hesse,Statutory health insurance,0.92213,219,219,0.88656,0.95770
2000,66 and older,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.87624,229,260,0.83614,0.91635
2000,66 and older,"Rhineland-Palatinate, Saarland",Private health insurance,0.12376,31,260,0.08365,0.16386
2000,66 and older,Baden-Wuerttemberg,Statutory health insurance,0.88305,343,386,0.85095,0.91515
2000,66 and older,Baden-Wuerttemberg,Private health insurance,0.10970,43,386,0.07849,0.14092
2000,66 and older,Bavaria,Statutory health insurance,0.87196,438,500,0.84264,0.90127
2000,66 and older,Bavaria,Private health insurance,0.12804,62,500,0.09873,0.15736
2000,66 and older,Berlin,Statutory health insurance,0.91680,96,96,0.86127,0.97234
2000,66 and older,Mecklenburg-Western Pomerania,Statutory health insurance,0.98784,79,79,0.96352,1.01216
2000,66 and older,Saxony,Statutory health insurance,0.99709,263,263,0.99057,1.00361
2001,17-29 y.,Schleswig-Holstein,Statutory health insurance,0.88032,84,84,0.81049,0.95015
2001,17-29 y.,Hamburg,Statutory health insurance,0.85266,34,34,0.73172,0.97359
2001,17-29 y.,Lower Saxony,Statutory health insurance,0.92430,317,317,0.89513,0.95346
2001,17-29 y.,North Rhine-Westphalia,Statutory health insurance,0.90976,745,823,0.89018,0.92935
2001,17-29 y.,North Rhine-Westphalia,Private health insurance,0.08053,78,823,0.06193,0.09913
2001,17-29 y.,Hesse,Statutory health insurance,0.88632,234,234,0.84556,0.92708
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.89897,186,186,0.85554,0.94240
2001,17-29 y.,Baden-Wuerttemberg,Statutory health insurance,0.89069,481,528,0.86405,0.91733
2001,17-29 y.,Baden-Wuerttemberg,Private health insurance,0.09812,47,528,0.07273,0.12352
2001,17-29 y.,Bavaria,Statutory health insurance,0.89843,510,556,0.87330,0.92357
2001,17-29 y.,Bavaria,Private health insurance,0.09369,46,556,0.06945,0.11793
2001,17-29 y.,Berlin,Statutory health insurance,0.89451,144,144,0.84416,0.94486
2001,17-29 y.,Brandenburg,Statutory health insurance,0.92941,184,184,0.89229,0.96652
2001,17-29 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.89960,97,97,0.83948,0.95972
2001,17-29 y.,Saxony,Statutory health insurance,0.92945,297,297,0.90028,0.95862
2001,17-29 y.,Saxony-Anhalt,Statutory health insurance,0.93849,194,194,0.90459,0.97238
2001,17-29 y.,Thuringa,Statutory health insurance,0.93077,193,193,0.89486,0.96668
2001,30-45 y.,Schleswig-Holstein,Statutory health insurance,0.80988,161,193,0.75438,0.86539
2001,30-45 y.,Schleswig-Holstein,Private health insurance,0.17318,32,193,0.11966,0.22671
2001,30-45 y.,Hamburg,Statutory health insurance,0.74408,63,63,0.63546,0.85271
2001,30-45 y.,Lower Saxony,Statutory health insurance,0.89749,570,633,0.87384,0.92114
2001,30-45 y.,Lower Saxony,Private health insurance,0.09236,63,633,0.06978,0.11493
2001,30-45 y.,Bremen,Statutory health insurance,0.96062,41,41,0.90035,1.02090
2001,30-45 y.,North Rhine-Westphalia,Statutory health insurance,0.86763,1369,1559,0.85080,0.88446
2001,30-45 y.,North Rhine-Westphalia,Private health insurance,0.12651,190,1559,0.11001,0.14302
2001,30-45 y.,Hesse,Statutory health insurance,0.83792,435,504,0.80571,0.87012
2001,30-45 y.,Hesse,Private health insurance,0.15433,69,504,0.12275,0.18590
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.89801,457,509,0.87169,0.92433
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.10009,52,509,0.07399,0.12619
2001,30-45 y.,Baden-Wuerttemberg,Statutory health insurance,0.86004,826,924,0.83765,0.88242
2001,30-45 y.,Baden-Wuerttemberg,Private health insurance,0.12839,98,924,0.10681,0.14998
2001,30-45 y.,Bavaria,Statutory health insurance,0.85510,915,1058,0.83388,0.87632
2001,30-45 y.,Bavaria,Private health insurance,0.14091,143,1058,0.11993,0.16188
2001,30-45 y.,Berlin,Statutory health insurance,0.85523,227,261,0.81246,0.89800
2001,30-45 y.,Berlin,Private health insurance,0.14477,34,261,0.10200,0.18754
2001,30-45 y.,Brandenburg,Statutory health insurance,0.92262,249,249,0.88937,0.95588
2001,30-45 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.90484,148,148,0.85740,0.95227
2001,30-45 y.,Saxony,Statutory health insurance,0.88861,469,519,0.86152,0.91570
2001,30-45 y.,Saxony,Private health insurance,0.10698,50,519,0.08036,0.13360
2001,30-45 y.,Saxony-Anhalt,Statutory health insurance,0.93608,255,255,0.90600,0.96616
2001,30-45 y.,Thuringa,Statutory health insurance,0.90608,270,270,0.87121,0.94094
2001,46-65 y.,Schleswig-Holstein,Statutory health insurance,0.84987,199,241,0.80468,0.89506
2001,46-65 y.,Schleswig-Holstein,Private health insurance,0.13785,42,241,0.09423,0.18146
2001,46-65 y.,Hamburg,Statutory health insurance,0.85267,90,90,0.77904,0.92631
2001,46-65 y.,Lower Saxony,Statutory health insurance,0.87427,483,560,0.84679,0.90176
2001,46-65 y.,Lower Saxony,Private health insurance,0.11815,77,560,0.09139,0.14491
2001,46-65 y.,Bremen,Statutory health insurance,0.89679,42,42,0.80366,0.98992
2001,46-65 y.,North Rhine-Westphalia,Statutory health insurance,0.85007,1293,1525,0.83214,0.86799
2001,46-65 y.,North Rhine-Westphalia,Private health insurance,0.14191,232,1525,0.12439,0.15943
2001,46-65 y.,Hesse,Statutory health insurance,0.82895,410,481,0.79526,0.86264
2001,46-65 y.,Hesse,Private health insurance,0.16295,71,481,0.12991,0.19599
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.81744,318,393,0.77920,0.85569
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.17763,75,393,0.13980,0.21547
2001,46-65 y.,Baden-Wuerttemberg,Statutory health insurance,0.85721,662,763,0.83237,0.88205
2001,46-65 y.,Baden-Wuerttemberg,Private health insurance,0.13714,101,763,0.11272,0.16156
2001,46-65 y.,Bavaria,Statutory health insurance,0.79752,775,938,0.77179,0.82325
2001,46-65 y.,Bavaria,Private health insurance,0.19143,163,938,0.16624,0.21663
2001,46-65 y.,Berlin,Statutory health insurance,0.83713,237,277,0.79357,0.88070
2001,46-65 y.,Berlin,Private health insurance,0.15763,40,277,0.11464,0.20062
2001,46-65 y.,Brandenburg,Statutory health insurance,0.94344,312,312,0.91777,0.96912
2001,46-65 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.92412,153,153,0.88203,0.96622
2001,46-65 y.,Saxony,Statutory health insurance,0.94931,516,516,0.93037,0.96826
2001,46-65 y.,Saxony-Anhalt,Statutory health insurance,0.97718,361,361,0.96176,0.99261
2001,46-65 y.,Thuringa,Statutory health insurance,0.97227,311,311,0.95399,0.99055
2001,66 and older,Schleswig-Holstein,Statutory health insurance,0.90341,103,103,0.84608,0.96074
2001,66 and older,Hamburg,Statutory health insurance,0.97129,40,40,0.91889,1.02370
2001,66 and older,Lower Saxony,Statutory health insurance,0.91499,276,307,0.88374,0.94624
2001,66 and older,Lower Saxony,Private health insurance,0.08501,31,307,0.05376,0.11626
2001,66 and older,North Rhine-Westphalia,Statutory health insurance,0.87859,628,709,0.85454,0.90265
2001,66 and older,North Rhine-Westphalia,Private health insurance,0.11472,81,709,0.09125,0.13820
2001,66 and older,Hesse,Statutory health insurance,0.90178,208,208,0.86123,0.94232
2001,66 and older,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.88149,209,209,0.83757,0.92542
2001,66 and older,Baden-Wuerttemberg,Statutory health insurance,0.87954,320,365,0.84610,0.91298
2001,66 and older,Baden-Wuerttemberg,Private health insurance,0.12046,45,365,0.08702,0.15390
2001,66 and older,Bavaria,Statutory health insurance,0.87211,419,470,0.84188,0.90234
2001,66 and older,Bavaria,Private health insurance,0.12629,51,470,0.09623,0.15636
2001,66 and older,Berlin,Statutory health insurance,0.91976,83,83,0.86096,0.97856
2001,66 and older,Brandenburg,Statutory health insurance,0.99054,161,161,0.97554,1.00554
2001,66 and older,Mecklenburg-Western Pomerania,Statutory health insurance,0.98227,75,75,0.95221,1.01234
2002,17-29 y.,Schleswig-Holstein,Statutory health insurance,0.88146,104,104,0.81903,0.94388
2002,17-29 y.,Hamburg,Statutory health insurance,0.87709,48,48,0.78322,0.97096
2002,17-29 y.,Lower Saxony,Statutory health insurance,0.91310,314,346,0.88338,0.94283
2002,17-29 y.,Lower Saxony,Private health insurance,0.06717,32,346,0.04076,0.09358
2002,17-29 y.,North Rhine-Westphalia,Statutory health insurance,0.89923,713,818,0.87859,0.91987
2002,17-29 y.,North Rhine-Westphalia,Private health insurance,0.09422,105,818,0.07419,0.11426
2002,17-29 y.,Hesse,Statutory health insurance,0.91928,240,271,0.88678,0.95177
2002,17-29 y.,Hesse,Private health insurance,0.07349,31,271,0.04236,0.10461
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.90286,190,222,0.86382,0.94191
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.09594,32,222,0.05711,0.13477
2002,17-29 y.,Baden-Wuerttemberg,Statutory health insurance,0.91840,490,538,0.89525,0.94156
2002,17-29 y.,Baden-Wuerttemberg,Private health insurance,0.08091,48,538,0.05785,0.10398
2002,17-29 y.,Bavaria,Statutory health insurance,0.91168,503,573,0.88842,0.93493
2002,17-29 y.,Bavaria,Private health insurance,0.08765,70,573,0.06448,0.11083
2002,17-29 y.,Berlin,Statutory health insurance,0.91545,147,147,0.87033,0.96058
2002,17-29 y.,Brandenburg,Statutory health insurance,0.95049,182,182,0.91889,0.98209
2002,17-29 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.92977,89,89,0.87638,0.98316
2002,17-29 y.,Saxony,Statutory health insurance,0.93861,294,294,0.91113,0.96610
2002,17-29 y.,Saxony-Anhalt,Statutory health insurance,0.96936,177,177,0.94390,0.99482
2002,17-29 y.,Thuringa,Statutory health insurance,0.90918,192,192,0.86843,0.94993
2002,30-45 y.,Schleswig-Holstein,Statutory health insurance,0.84453,168,201,0.79431,0.89475
2002,30-45 y.,Schleswig-Holstein,Private health insurance,0.14020,33,201,0.09208,0.18831
2002,30-45 y.,Hamburg,Statutory health insurance,0.78828,65,65,0.68819,0.88837
2002,30-45 y.,Lower Saxony,Statutory health insurance,0.88951,577,660,0.86558,0.91345
2002,30-45 y.,Lower Saxony,Private health insurance,0.10188,83,660,0.07878,0.12497
2002,30-45 y.,Bremen,Statutory health insurance,0.88902,35,35,0.78344,0.99460
2002,30-45 y.,North Rhine-Westphalia,Statutory health insurance,0.88112,1340,1573,0.86512,0.89712
2002,30-45 y.,North Rhine-Westphalia,Private health insurance,0.11450,233,1573,0.09876,0.13024
2002,30-45 y.,Hesse,Statutory health insurance,0.84777,457,556,0.81788,0.87766
2002,30-45 y.,Hesse,Private health insurance,0.14974,99,556,0.12006,0.17943
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.89973,410,468,0.87249,0.92697
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.09671,58,468,0.06991,0.12352
2002,30-45 y.,Baden-Wuerttemberg,Statutory health insurance,0.87261,857,1002,0.85196,0.89327
2002,30-45 y.,Baden-Wuerttemberg,Private health insurance,0.11972,145,1002,0.09961,0.13983
2002,30-45 y.,Bavaria,Statutory health insurance,0.84908,881,1087,0.82779,0.87037
2002,30-45 y.,Bavaria,Private health insurance,0.14390,206,1087,0.12302,0.16477
2002,30-45 y.,Berlin,Statutory health insurance,0.83973,202,252,0.79435,0.88512
2002,30-45 y.,Berlin,Private health insurance,0.15331,50,252,0.10874,0.19789
2002,30-45 y.,Brandenburg,Statutory health insurance,0.94543,242,242,0.91676,0.97411
2002,30-45 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.91994,135,135,0.87399,0.96589
2002,30-45 y.,Saxony,Statutory health insurance,0.91356,449,512,0.88920,0.93793
2002,30-45 y.,Saxony,Private health insurance,0.08644,63,512,0.06207,0.11080
2002,30-45 y.,Saxony-Anhalt,Statutory health insurance,0.91713,229,229,0.88135,0.95292
2002,30-45 y.,Thuringa,Statutory health insurance,0.89810,252,252,0.86068,0.93553
2002,46-65 y.,Schleswig-Holstein,Statutory health insurance,0.81614,204,269,0.76976,0.86252
2002,46-65 y.,Schleswig-Holstein,Private health insurance,0.18277,65,269,0.13650,0.22904
2002,46-65 y.,Hamburg,Statutory health insurance,0.90406,111,111,0.84902,0.95910
2002,46-65 y.,Lower Saxony,Statutory health insurance,0.85747,500,630,0.83015,0.88479
2002,46-65 y.,Lower Saxony,Private health insurance,0.14023,130,630,0.11310,0.16737
2002,46-65 y.,Bremen,Statutory health insurance,0.95464,56,56,0.89964,1.00964
2002,46-65 y.,North Rhine-Westphalia,Statutory health insurance,0.85581,1330,1705,0.83913,0.87249
2002,46-65 y.,North Rhine-Westphalia,Private health insurance,0.13925,375,1705,0.12281,0.15569
2002,46-65 y.,Hesse,Statutory health insurance,0.80108,420,560,0.76799,0.83417
2002,46-65 y.,Hesse,Private health insurance,0.19276,140,560,0.16006,0.22546
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Statutory health insurance,0.85339,343,433,0.82003,0.88674
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Private health insurance,0.14552,90,433,0.11227,0.17877
2002,46-65 y.,Baden-Wuerttemberg,Statutory health insurance,0.84586,689,867,0.82181,0.86991
2002,46-65 y.,Baden-Wuerttemberg,Private health insurance,0.15033,178,867,0.12652,0.17413
2002,46-65 y.,Bavaria,Statutory health insurance,0.79144,813,1081,0.76721,0.81567
2002,46-65 y.,Bavaria,Private health insurance,0.20102,268,1081,0.17712,0.22492
2002,46-65 y.,Berlin,Statutory health insurance,0.83254,231,302,0.79035,0.87472
2002,46-65 y.,Berlin,Private health insurance,0.16376,71,302,0.12195,0.20557
2002,46-65 y.,Brandenburg,Statutory health insurance,0.96472,310,310,0.94415,0.98529
2002,46-65 y.,Mecklenburg-Western Pomerania,Statutory health insurance,0.94684,165,165,0.91250,0.98117
2002,46-65 y.,Saxony,Statutory health insurance,0.93538,509,548,0.91478,0.95599
2002,46-65 y.,Saxony,Private health insurance,0.06316,39,548,0.04277,0.08354
2002,46-65 y.,Saxony-Anhalt,Statutory health insurance,0.96933,348,348,0.95119,0.98747
2002,46-65 y.,Thuringa,Statutory health insurance,0.95555,313,313,0.93268,0.97842
2002,66 and older,Schleswig-Holstein,Statutory health insurance,0.90015,112,112,0.84437,0.95592
2002,66 and older,Hamburg,Statutory health insurance,0.95770,38,38,0.89284,1.02255
2002,66 and older,Lower Saxony,Statutory health insurance,0.90188,286,323,0.86939,0.93438
2002,66 and older,Lower Saxony,Private health insurance,0.09376,37,323,0.06192,0.12560
2002,66 and older,North Rhine-Westphalia,Statutory health insurance,0.90044,655,743,0.87890,0.92199
2002,66 and older,North Rhine-Westphalia,Private health insurance,0.09377,88,743,0.07279,0.11475
2002,66 and older,Hesse,Statutory health insurance,0.93202,223,223,0.89891,0.96513
