year,sex,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,female,Statutory health insurance,0.77729,11747,13040,0.77015,0.78444
2010,female,Private health insurance,0.07374,1293,13040,0.06926,0.07823
2011,male,Statutory health insurance,0.69428,10570,12810,0.68630,0.70225
2011,male,Private health insurance,0.13241,2240,12810,0.12654,0.13828
2011,female,Statutory health insurance,0.77140,13961,15494,0.76479,0.77801
2011,female,Private health insurance,0.07446,1533,15494,0.07033,0.07859
2012,male,Statutory health insurance,0.70039,10362,12526,0.69237,0.70841
2012,male,Private health insurance,0.13133,2164,12526,0.12541,0.13724
2012,female,Statutory health insurance,0.76888,13568,15064,0.76215,0.77561
2012,female,Private health insurance,0.07690,1496,15064,0.07264,0.08115
2013,male,Statutory health insurance,0.70131,11827,13947,0.69371,0.70890
2013,male,Private health insurance,0.13105,2120,13947,0.12545,0.13665
2013,female,Statutory health insurance,0.77102,15172,16626,0.76463,0.77740
2013,female,Private health insurance,0.07762,1454,16626,0.07356,0.08169
2014,male,Statutory health insurance,0.70741,10519,12401,0.69940,0.71542
2014,male,Private health insurance,0.12735,1882,12401,0.12148,0.13321
2014,female,Statutory health insurance,0.76711,13274,14612,0.76026,0.77396
2014,female,Private health insurance,0.07854,1338,14612,0.07417,0.08290
2015,male,Statutory health insurance,0.70645,10457,12274,0.69839,0.71451
2015,male,Private health insurance,0.13039,1817,12274,0.12443,0.13634
2015,female,Statutory health insurance,0.76749,13142,14448,0.76061,0.77438
2015,female,Private health insurance,0.08083,1306,14448,0.07639,0.08528
2016,male,Statutory health insurance,0.70164,9443,11106,0.69313,0.71015
2016,male,Private health insurance,0.12524,1663,11106,0.11908,0.13140
2016,female,Statutory health insurance,0.76585,11929,13142,0.75861,0.77309
2016,female,Private health insurance,0.07906,1213,13142,0.07444,0.08367
2017,male,Statutory health insurance,0.69736,10372,12227,0.68921,0.70550
2017,male,Private health insurance,0.12495,1855,12227,0.11909,0.13082
2017,female,Statutory health insurance,0.76218,12906,14260,0.75519,0.76916
2017,female,Private health insurance,0.07848,1354,14260,0.07407,0.08290
2018,male,Statutory health insurance,0.70442,10079,11785,0.69619,0.71266
2018,male,Private health insurance,0.12217,1706,11785,0.11626,0.12809
2018,female,Statutory health insurance,0.76573,12550,13821,0.75867,0.77279
2018,female,Private health insurance,0.07912,1271,13821,0.07462,0.08362
2019,male,Statutory health insurance,0.69634,9753,12242,0.68819,0.70449
2019,male,Private health insurance,0.12350,2489,12242,0.11767,0.12933
2019,female,Statutory health insurance,0.76016,11919,13414,0.75293,0.76738
2019,female,Private health insurance,0.07888,1495,13414,0.07432,0.08344
2020,male,Statutory health insurance,0.70206,11777,13907,0.69446,0.70966
2020,male,Private health insurance,0.12138,2130,13907,0.11595,0.12681
2020,female,Statutory health insurance,0.75908,13027,14407,0.75209,0.76606
2020,female,Private health insurance,0.07915,1380,14407,0.07474,0.08356
