year,regtyp,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Urban regions,East,Agree,0.46894,615,1216,0.44088,0.49700
1995,Urban regions,East,Disagree,0.32860,390,1216,0.30219,0.35501
1995,Urban regions,East,Disagree completely,0.08263,75,1216,0.06714,0.09811
1995,Rural regions,West,Agree completely,0.14415,325,2067,0.12900,0.15930
1995,Rural regions,West,Agree,0.51072,1110,2067,0.48916,0.53227
1995,Rural regions,West,Disagree,0.29793,546,2067,0.27820,0.31765
1995,Rural regions,West,Disagree completely,0.04721,86,2067,0.03806,0.05635
1995,Rural regions,East,Agree completely,0.11000,252,2466,0.09764,0.12235
1995,Rural regions,East,Agree,0.50181,1295,2466,0.48207,0.52155
1995,Rural regions,East,Disagree,0.33255,800,2466,0.31396,0.35115
1995,Rural regions,East,Disagree completely,0.05564,119,2466,0.04659,0.06469
1996,Urban regions,West,Agree completely,0.13775,1128,7271,0.12983,0.14568
1996,Urban regions,West,Agree,0.48405,3599,7271,0.47256,0.49554
1996,Urban regions,West,Disagree,0.32050,2151,7271,0.30978,0.33123
1996,Urban regions,West,Disagree completely,0.05769,393,7271,0.05233,0.06305
1996,Urban regions,East,Agree completely,0.10048,118,1236,0.08371,0.11725
1996,Urban regions,East,Agree,0.44336,591,1236,0.41565,0.47106
1996,Urban regions,East,Disagree,0.36901,436,1236,0.34210,0.39592
1996,Urban regions,East,Disagree completely,0.08716,91,1236,0.07142,0.10289
1996,Rural regions,West,Agree completely,0.13171,294,2055,0.11708,0.14633
1996,Rural regions,West,Agree,0.50448,1050,2055,0.48286,0.52610
1996,Rural regions,West,Disagree,0.31057,604,2055,0.29056,0.33058
1996,Rural regions,West,Disagree completely,0.05325,107,2055,0.04354,0.06296
1996,Rural regions,East,Agree completely,0.09313,205,2441,0.08159,0.10466
1996,Rural regions,East,Agree,0.46208,1181,2441,0.44229,0.48186
1996,Rural regions,East,Disagree,0.37005,895,2441,0.35089,0.38921
1996,Rural regions,East,Disagree completely,0.07475,160,2441,0.06431,0.08518
1997,Urban regions,West,Agree completely,0.09362,721,7139,0.08686,0.10038
1997,Urban regions,West,Agree,0.42698,3189,7139,0.41550,0.43845
1997,Urban regions,West,Disagree,0.37578,2574,7139,0.36454,0.38702
1997,Urban regions,West,Disagree completely,0.10362,655,7139,0.09655,0.11069
1997,Urban regions,East,Agree completely,0.06778,82,1206,0.05358,0.08197
1997,Urban regions,East,Agree,0.33574,434,1206,0.30907,0.36240
1997,Urban regions,East,Disagree,0.45592,539,1206,0.42780,0.48405
1997,Urban regions,East,Disagree completely,0.14056,151,1206,0.12094,0.16019
1997,Rural regions,West,Agree completely,0.07945,190,2004,0.06760,0.09129
1997,Rural regions,West,Agree,0.41247,851,2004,0.39092,0.43403
1997,Rural regions,West,Disagree,0.39203,781,2004,0.37065,0.41341
1997,Rural regions,West,Disagree completely,0.11605,182,2004,0.10202,0.13007
1997,Rural regions,East,Agree completely,0.05226,109,2422,0.04340,0.06113
1997,Rural regions,East,Agree,0.34089,866,2422,0.32201,0.35977
1997,Rural regions,East,Disagree,0.48227,1174,2422,0.46237,0.50217
1997,Rural regions,East,Disagree completely,0.12458,273,2422,0.11142,0.13773
2008,Urban regions,West,Agree completely,0.11073,1377,11041,0.10488,0.11658
2008,Urban regions,West,Agree,0.47329,5343,11041,0.46398,0.48261
2008,Urban regions,West,Disagree,0.34468,3650,11041,0.33581,0.35354
2008,Urban regions,West,Disagree completely,0.07130,671,11041,0.06650,0.07610
2008,Urban regions,East,Agree completely,0.08223,127,1612,0.06882,0.09565
2008,Urban regions,East,Agree,0.42828,709,1612,0.40412,0.45245
2008,Urban regions,East,Disagree,0.39623,641,1612,0.37235,0.42012
2008,Urban regions,East,Disagree completely,0.09325,135,1612,0.07905,0.10745
2008,Rural regions,West,Agree completely,0.09510,367,3447,0.08530,0.10489
2008,Rural regions,West,Agree,0.50462,1766,3447,0.48793,0.52132
2008,Rural regions,West,Disagree,0.33503,1126,3447,0.31927,0.35079
2008,Rural regions,West,Disagree completely,0.06525,188,3447,0.05701,0.07350
2008,Rural regions,East,Agree completely,0.06555,206,3146,0.05690,0.07420
2008,Rural regions,East,Agree,0.37262,1236,3146,0.35572,0.38952
2008,Rural regions,East,Disagree,0.46626,1400,3146,0.44883,0.48370
2008,Rural regions,East,Disagree completely,0.09556,304,3146,0.08529,0.10584
2013,Urban regions,West,Agree completely,0.16757,1858,10518,0.16043,0.17471
2013,Urban regions,West,Agree,0.57262,6140,10518,0.56317,0.58208
2013,Urban regions,West,Disagree,0.22846,2212,10518,0.22044,0.23649
2013,Urban regions,West,Disagree completely,0.03134,308,10518,0.02801,0.03467
2013,Urban regions,East,Agree completely,0.12350,185,1505,0.10687,0.14013
2013,Urban regions,East,Agree,0.52492,842,1505,0.49968,0.55016
2013,Urban regions,East,Disagree,0.29694,407,1505,0.27384,0.32003
2013,Urban regions,East,Disagree completely,0.05464,71,1505,0.04316,0.06613
2013,Rural regions,West,Agree completely,0.16253,663,3834,0.15085,0.17421
2013,Rural regions,West,Agree,0.58622,2291,3834,0.57063,0.60182
2013,Rural regions,West,Disagree,0.21931,777,3834,0.20621,0.23241
2013,Rural regions,West,Disagree completely,0.03193,103,3834,0.02637,0.03750
2013,Rural regions,East,Agree completely,0.09846,297,2931,0.08768,0.10925
2013,Rural regions,East,Agree,0.53820,1663,2931,0.52014,0.55625
2013,Rural regions,East,Disagree,0.30963,832,2931,0.29289,0.32637
2013,Rural regions,East,Disagree completely,0.05371,139,2931,0.04555,0.06187
2018,Urban regions,West,Agree completely,0.17271,2681,14650,0.16659,0.17883
2018,Urban regions,West,Agree,0.52556,7910,14650,0.51747,0.53365
2018,Urban regions,West,Disagree,0.25477,3404,14650,0.24771,0.26183
2018,Urban regions,West,Disagree completely,0.04696,655,14650,0.04353,0.05038
2018,Urban regions,East,Agree completely,0.14333,268,1914,0.12763,0.15904
2018,Urban regions,East,Agree,0.52649,994,1914,0.50412,0.54887
2018,Urban regions,East,Disagree,0.27915,549,1914,0.25905,0.29925
2018,Urban regions,East,Disagree completely,0.05103,103,1914,0.04116,0.06089
2018,Rural regions,West,Agree completely,0.15087,933,5356,0.14128,0.16046
2018,Rural regions,West,Agree,0.54007,2924,5356,0.52672,0.55342
2018,Rural regions,West,Disagree,0.26270,1280,5356,0.25092,0.27449
2018,Rural regions,West,Disagree completely,0.04635,219,5356,0.04072,0.05199
2018,Rural regions,East,Agree completely,0.11581,428,3538,0.10526,0.12635
2018,Rural regions,East,Agree,0.45238,1723,3538,0.43598,0.46878
2018,Rural regions,East,Disagree,0.35702,1143,3538,0.34123,0.37281
2018,Rural regions,East,Disagree completely,0.07479,244,3538,0.06612,0.08346
