year,quintil_oecd,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,3rd Quintile,East,Disagree completely,0.05818,37,855,0.04248,0.07388
1995,4th Quintile,West,Agree completely,0.14435,323,1984,0.12888,0.15982
1995,4th Quintile,West,Agree,0.56447,1110,1984,0.54265,0.58630
1995,4th Quintile,West,Disagree,0.24027,467,1984,0.22146,0.25907
1995,4th Quintile,West,Disagree completely,0.05091,84,1984,0.04123,0.06058
1995,4th Quintile,East,Agree completely,0.11180,73,648,0.08752,0.13608
1995,4th Quintile,East,Agree,0.56585,391,648,0.52766,0.60404
1995,4th Quintile,East,Disagree,0.29000,184,648,0.25503,0.32496
1995,5th Quintile,West,Agree completely,0.16770,364,2132,0.15184,0.18357
1995,5th Quintile,West,Agree,0.56319,1218,2132,0.54214,0.58425
1995,5th Quintile,West,Disagree,0.24417,489,2132,0.22593,0.26241
1995,5th Quintile,West,Disagree completely,0.02493,61,2132,0.01831,0.03155
1995,5th Quintile,East,Agree completely,0.15002,43,318,0.11071,0.18933
1995,5th Quintile,East,Agree,0.56955,195,318,0.51505,0.62406
1995,5th Quintile,East,Disagree,0.24462,80,318,0.19730,0.29194
1996,1st Quintile,West,Agree completely,0.13752,265,1790,0.12157,0.15348
1996,1st Quintile,West,Agree,0.43817,841,1790,0.41518,0.46116
1996,1st Quintile,West,Disagree,0.33411,543,1790,0.31225,0.35597
1996,1st Quintile,West,Disagree completely,0.09020,141,1790,0.07692,0.10347
1996,1st Quintile,East,Agree completely,0.11341,81,771,0.09101,0.13581
1996,1st Quintile,East,Agree,0.36121,305,771,0.32728,0.39514
1996,1st Quintile,East,Disagree,0.41441,314,771,0.37962,0.44921
1996,1st Quintile,East,Disagree completely,0.11097,71,771,0.08878,0.13315
1996,2nd Quintile,West,Agree completely,0.11101,250,1685,0.09601,0.12602
1996,2nd Quintile,West,Agree,0.44827,778,1685,0.42452,0.47202
1996,2nd Quintile,West,Disagree,0.36014,542,1685,0.33721,0.38307
1996,2nd Quintile,West,Disagree completely,0.08058,115,1685,0.06758,0.09358
1996,2nd Quintile,East,Agree completely,0.09241,79,932,0.07380,0.11101
1996,2nd Quintile,East,Agree,0.47063,454,932,0.43857,0.50269
1996,2nd Quintile,East,Disagree,0.35199,329,932,0.32131,0.38267
1996,2nd Quintile,East,Disagree completely,0.08497,70,932,0.06706,0.10289
1996,3rd Quintile,West,Agree completely,0.11863,244,1773,0.10357,0.13369
1996,3rd Quintile,West,Agree,0.47524,861,1773,0.45199,0.49849
1996,3rd Quintile,West,Disagree,0.34976,573,1773,0.32755,0.37196
1996,3rd Quintile,West,Disagree completely,0.05637,95,1773,0.04563,0.06711
1996,3rd Quintile,East,Agree completely,0.08241,67,909,0.06453,0.10030
1996,3rd Quintile,East,Agree,0.47181,438,909,0.43934,0.50428
1996,3rd Quintile,East,Disagree,0.36992,340,909,0.33852,0.40132
1996,3rd Quintile,East,Disagree completely,0.07585,64,909,0.05863,0.09308
1996,4th Quintile,West,Agree completely,0.14696,326,2010,0.13147,0.16244
1996,4th Quintile,West,Agree,0.48568,1005,2010,0.46382,0.50753
1996,4th Quintile,West,Disagree,0.32487,594,2010,0.30439,0.34535
1996,4th Quintile,West,Disagree completely,0.04250,85,2010,0.03368,0.05132
1996,4th Quintile,East,Agree completely,0.08579,52,689,0.06486,0.10672
1996,4th Quintile,East,Agree,0.50769,372,689,0.47034,0.54505
1996,4th Quintile,East,Disagree,0.35581,234,689,0.32003,0.39158
1996,4th Quintile,East,Disagree completely,0.05071,31,689,0.03432,0.06711
1996,5th Quintile,West,Agree completely,0.15794,337,2062,0.14220,0.17369
1996,5th Quintile,West,Agree,0.56428,1161,2062,0.54287,0.58569
1996,5th Quintile,West,Disagree,0.24763,500,2062,0.22899,0.26626
1996,5th Quintile,West,Disagree completely,0.03015,64,2062,0.02276,0.03753
1996,5th Quintile,East,Agree completely,0.11353,44,361,0.08076,0.14631
1996,5th Quintile,East,Agree,0.51104,203,361,0.45940,0.56268
1996,5th Quintile,East,Disagree,0.33195,114,361,0.28331,0.38060
1997,1st Quintile,West,Agree completely,0.10755,177,1663,0.09265,0.12244
1997,1st Quintile,West,Agree,0.38412,711,1663,0.36074,0.40751
1997,1st Quintile,West,Disagree,0.37612,600,1663,0.35283,0.39941
1997,1st Quintile,West,Disagree completely,0.13221,175,1663,0.11592,0.14849
1997,1st Quintile,East,Agree completely,0.07414,45,709,0.05484,0.09344
1997,1st Quintile,East,Agree,0.29494,228,709,0.26135,0.32853
1997,1st Quintile,East,Disagree,0.45894,323,709,0.42223,0.49564
1997,1st Quintile,East,Disagree completely,0.17198,113,709,0.14418,0.19978
1997,2nd Quintile,West,Agree completely,0.07741,151,1743,0.06486,0.08996
1997,2nd Quintile,West,Agree,0.37737,733,1743,0.35461,0.40014
1997,2nd Quintile,West,Disagree,0.41911,684,1743,0.39593,0.44228
1997,2nd Quintile,West,Disagree completely,0.12611,175,1743,0.11052,0.14170
1997,2nd Quintile,East,Agree completely,0.05311,52,985,0.03909,0.06712
1997,2nd Quintile,East,Agree,0.30738,313,985,0.27855,0.33621
1997,2nd Quintile,East,Disagree,0.49295,495,985,0.46171,0.52419
1997,2nd Quintile,East,Disagree completely,0.14656,125,985,0.12446,0.16866
1997,3rd Quintile,West,Agree completely,0.07638,161,1767,0.06399,0.08877
1997,3rd Quintile,West,Agree,0.41293,764,1767,0.38997,0.43589
1997,3rd Quintile,West,Disagree,0.39637,664,1767,0.37355,0.41918
1997,3rd Quintile,West,Disagree completely,0.11432,178,1767,0.09948,0.12916
1997,3rd Quintile,East,Agree completely,0.06072,46,853,0.04469,0.07676
1997,3rd Quintile,East,Agree,0.33860,290,853,0.30682,0.37038
1997,3rd Quintile,East,Disagree,0.47506,415,853,0.44153,0.50860
1997,3rd Quintile,East,Disagree completely,0.12561,102,853,0.10336,0.14787
1997,4th Quintile,West,Agree completely,0.10024,215,1940,0.08687,0.11360
1997,4th Quintile,West,Agree,0.42006,848,1940,0.39809,0.44203
1997,4th Quintile,West,Disagree,0.38040,715,1940,0.35879,0.40201
1997,4th Quintile,West,Disagree completely,0.09931,162,1940,0.08600,0.11262
1997,4th Quintile,East,Agree,0.39179,290,683,0.35516,0.42843
1997,4th Quintile,East,Disagree,0.50017,343,683,0.46264,0.53769
1997,4th Quintile,East,Disagree completely,0.07616,50,683,0.05625,0.09607
1997,5th Quintile,West,Agree completely,0.08952,207,2030,0.07710,0.10195
1997,5th Quintile,West,Agree,0.49438,983,2030,0.47262,0.51613
1997,5th Quintile,West,Disagree,0.34030,692,2030,0.31968,0.36092
1997,5th Quintile,West,Disagree completely,0.07580,148,2030,0.06428,0.08731
1997,5th Quintile,East,Agree,0.43702,179,350,0.38498,0.48906
1997,5th Quintile,East,Disagree,0.39747,137,350,0.34613,0.44882
1997,5th Quintile,East,Disagree completely,0.09413,34,350,0.06349,0.12477
2008,1st Quintile,West,Agree completely,0.09533,198,2023,0.08253,0.10813
2008,1st Quintile,West,Agree,0.40480,852,2023,0.38341,0.42620
2008,1st Quintile,West,Disagree,0.38259,754,2023,0.36140,0.40377
2008,1st Quintile,West,Disagree completely,0.11728,219,2023,0.10326,0.13131
2008,1st Quintile,East,Agree completely,0.07143,54,933,0.05489,0.08796
2008,1st Quintile,East,Agree,0.32267,298,933,0.29266,0.35268
2008,1st Quintile,East,Disagree,0.45108,435,933,0.41913,0.48303
2008,1st Quintile,East,Disagree completely,0.15483,146,933,0.13160,0.17805
2008,2nd Quintile,West,Agree completely,0.09638,253,2279,0.08426,0.10850
2008,2nd Quintile,West,Agree,0.43190,964,2279,0.41156,0.45224
2008,2nd Quintile,West,Disagree,0.38185,867,2279,0.36190,0.40180
2008,2nd Quintile,West,Disagree completely,0.08988,195,2279,0.07813,0.10162
2008,2nd Quintile,East,Agree completely,0.05437,64,1087,0.04088,0.06786
2008,2nd Quintile,East,Agree,0.34426,394,1087,0.31600,0.37252
2008,2nd Quintile,East,Disagree,0.50337,516,1087,0.47363,0.53311
2008,2nd Quintile,East,Disagree completely,0.09800,113,1087,0.08031,0.11568
2008,3rd Quintile,West,Agree completely,0.10268,280,2599,0.09101,0.11436
2008,3rd Quintile,West,Agree,0.47509,1240,2599,0.45588,0.49429
2008,3rd Quintile,West,Disagree,0.36018,928,2599,0.34172,0.37864
2008,3rd Quintile,West,Disagree completely,0.06205,151,2599,0.05277,0.07133
2008,3rd Quintile,East,Agree completely,0.07987,82,1204,0.06455,0.09519
2008,3rd Quintile,East,Agree,0.39808,490,1204,0.37042,0.42574
2008,3rd Quintile,East,Disagree,0.43566,523,1204,0.40764,0.46368
2008,3rd Quintile,East,Disagree completely,0.08639,109,1204,0.07052,0.10227
2008,4th Quintile,West,Agree completely,0.09933,352,3052,0.08872,0.10995
2008,4th Quintile,West,Agree,0.51363,1551,3052,0.49589,0.53136
2008,4th Quintile,West,Disagree,0.33272,1001,3052,0.31600,0.34944
2008,4th Quintile,West,Disagree completely,0.05432,148,3052,0.04628,0.06236
2008,4th Quintile,East,Agree completely,0.05769,50,812,0.04164,0.07374
2008,4th Quintile,East,Agree,0.47873,386,812,0.44435,0.51311
2008,4th Quintile,East,Disagree,0.40959,324,812,0.37575,0.44344
2008,4th Quintile,East,Disagree completely,0.05399,52,812,0.03843,0.06954
2008,5th Quintile,West,Agree completely,0.13391,661,4533,0.12399,0.14382
2008,5th Quintile,West,Agree,0.55000,2502,4533,0.53552,0.56449
2008,5th Quintile,West,Disagree,0.27727,1225,4533,0.26424,0.29031
2008,5th Quintile,West,Disagree completely,0.03882,145,4533,0.03320,0.04444
2008,5th Quintile,East,Agree completely,0.10829,83,703,0.08530,0.13127
2008,5th Quintile,East,Agree,0.51663,377,703,0.47966,0.55360
2008,5th Quintile,East,Disagree,0.34524,243,703,0.31007,0.38041
2013,1st Quintile,West,Agree completely,0.14914,335,2066,0.13377,0.16450
2013,1st Quintile,West,Agree,0.47630,1035,2066,0.45476,0.49784
2013,1st Quintile,West,Disagree,0.31050,578,2066,0.29055,0.33046
2013,1st Quintile,West,Disagree completely,0.06405,118,2066,0.05349,0.07462
2013,1st Quintile,East,Agree completely,0.09071,107,1020,0.07308,0.10835
2013,1st Quintile,East,Agree,0.44133,468,1020,0.41085,0.47182
2013,1st Quintile,East,Disagree,0.37930,359,1020,0.34950,0.40909
2013,1st Quintile,East,Disagree completely,0.08866,86,1020,0.07120,0.10611
2013,2nd Quintile,West,Agree completely,0.14468,360,2308,0.13032,0.15903
2013,2nd Quintile,West,Agree,0.54601,1285,2308,0.52570,0.56633
2013,2nd Quintile,West,Disagree,0.27085,572,2308,0.25271,0.28898
2013,2nd Quintile,West,Disagree completely,0.03846,91,2308,0.03061,0.04631
2013,2nd Quintile,East,Agree completely,0.10043,94,1112,0.08276,0.11811
2013,2nd Quintile,East,Agree,0.52337,638,1112,0.49400,0.55274
2013,2nd Quintile,East,Disagree,0.32779,333,1112,0.30019,0.35539
2013,2nd Quintile,East,Disagree completely,0.04841,47,1112,0.03579,0.06103
2013,3rd Quintile,West,Agree completely,0.14244,409,2652,0.12914,0.15574
2013,3rd Quintile,West,Agree,0.59069,1567,2652,0.57197,0.60941
2013,3rd Quintile,West,Disagree,0.23679,603,2652,0.22061,0.25297
2013,3rd Quintile,West,Disagree completely,0.03008,73,2652,0.02358,0.03658
2013,3rd Quintile,East,Agree completely,0.10312,103,934,0.08360,0.12263
2013,3rd Quintile,East,Agree,0.53850,507,934,0.50651,0.57049
2013,3rd Quintile,East,Disagree,0.30726,286,934,0.27765,0.33686
2013,3rd Quintile,East,Disagree completely,0.05112,38,934,0.03699,0.06526
2013,4th Quintile,West,Agree completely,0.17659,566,3129,0.16323,0.18996
2013,4th Quintile,West,Agree,0.59543,1893,3129,0.57823,0.61263
2013,4th Quintile,West,Disagree,0.20132,602,3129,0.18727,0.21538
2013,4th Quintile,West,Disagree completely,0.02666,68,3129,0.02101,0.03230
2013,4th Quintile,East,Agree completely,0.11644,79,750,0.09347,0.13941
2013,4th Quintile,East,Agree,0.62210,505,750,0.58738,0.65682
2013,4th Quintile,East,Disagree,0.23003,166,750,0.19989,0.26017
2013,5th Quintile,West,Agree completely,0.19839,850,4193,0.18631,0.21046
2013,5th Quintile,West,Agree,0.62236,2648,4193,0.60768,0.63704
2013,5th Quintile,West,Disagree,0.16476,634,4193,0.15353,0.17599
2013,5th Quintile,West,Disagree completely,0.01449,61,4193,0.01087,0.01811
2013,5th Quintile,East,Agree completely,0.14948,99,581,0.12046,0.17850
2013,5th Quintile,East,Agree,0.61648,387,581,0.57691,0.65605
2013,5th Quintile,East,Disagree,0.20554,95,581,0.17265,0.23842
2018,1st Quintile,West,Agree completely,0.17637,672,3421,0.16359,0.18914
2018,1st Quintile,West,Agree,0.48092,1666,3421,0.46417,0.49766
2018,1st Quintile,West,Disagree,0.26909,852,3421,0.25422,0.28395
2018,1st Quintile,West,Disagree completely,0.07363,231,3421,0.06487,0.08238
2018,1st Quintile,East,Agree completely,0.13315,174,1261,0.11439,0.15191
2018,1st Quintile,East,Agree,0.43981,559,1261,0.41240,0.46722
2018,1st Quintile,East,Disagree,0.32651,403,1261,0.30062,0.35241
2018,1st Quintile,East,Disagree completely,0.10053,125,1261,0.08393,0.11714
2018,2nd Quintile,West,Agree completely,0.14587,611,3665,0.13444,0.15730
2018,2nd Quintile,West,Agree,0.52769,1975,3665,0.51153,0.54386
2018,2nd Quintile,West,Disagree,0.27181,891,3665,0.25740,0.28621
2018,2nd Quintile,West,Disagree completely,0.05464,188,3665,0.04728,0.06200
2018,2nd Quintile,East,Agree completely,0.09664,134,1410,0.08121,0.11207
2018,2nd Quintile,East,Agree,0.47628,698,1410,0.45020,0.50235
2018,2nd Quintile,East,Disagree,0.37062,486,1410,0.34541,0.39584
2018,2nd Quintile,East,Disagree completely,0.05646,92,1410,0.04441,0.06851
2018,3rd Quintile,West,Agree completely,0.16446,619,3661,0.15245,0.17647
2018,3rd Quintile,West,Agree,0.51133,1946,3661,0.49514,0.52753
2018,3rd Quintile,West,Disagree,0.27708,940,3661,0.26258,0.29158
2018,3rd Quintile,West,Disagree completely,0.04713,156,3661,0.04026,0.05399
2018,3rd Quintile,East,Agree completely,0.08651,116,1062,0.06960,0.10343
2018,3rd Quintile,East,Agree,0.48921,563,1062,0.45913,0.51929
2018,3rd Quintile,East,Disagree,0.35758,341,1062,0.32874,0.38642
2018,3rd Quintile,East,Disagree completely,0.06670,42,1062,0.05169,0.08171
2018,4th Quintile,West,Agree completely,0.16026,657,3879,0.14871,0.17180
2018,4th Quintile,West,Agree,0.55878,2241,3879,0.54315,0.57441
2018,4th Quintile,West,Disagree,0.24198,849,3879,0.22850,0.25546
2018,4th Quintile,West,Disagree completely,0.03898,132,3879,0.03289,0.04508
2018,4th Quintile,East,Agree completely,0.16371,104,816,0.13830,0.18911
2018,4th Quintile,East,Agree,0.49812,438,816,0.46379,0.53244
2018,4th Quintile,East,Disagree,0.29326,237,816,0.26201,0.32452
2018,4th Quintile,East,Disagree completely,0.04491,37,816,0.03069,0.05913
2018,5th Quintile,West,Agree completely,0.17949,842,4451,0.16821,0.19076
2018,5th Quintile,West,Agree,0.55562,2562,4451,0.54102,0.57022
2018,5th Quintile,West,Disagree,0.23684,934,4451,0.22435,0.24933
2018,5th Quintile,West,Disagree completely,0.02806,113,4451,0.02321,0.03291
2018,5th Quintile,East,Agree completely,0.18287,106,581,0.15141,0.21433
2018,5th Quintile,East,Agree,0.53989,335,581,0.49933,0.58046
2018,5th Quintile,East,Disagree,0.24367,140,581,0.20873,0.27861
