"plh0188","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar nicht","1990","30-45","(Fach-)Abitur","1","","",""
"Stimmt ganz u.gar nicht","1990","30-45","AkademikerIn","43","0.0965871653550122","0.0701336634024806","0.123040667307544"
"Stimmt ganz u.gar nicht","1990","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1990","46-65","Hauptschule","65","0.0731788541178305","0.0561927029339456","0.0901650053017154"
"Stimmt ganz u.gar nicht","1990","46-65","Realschule","6","","",""
"Stimmt ganz u.gar nicht","1990","46-65","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1990","46-65","AkademikerIn","33","0.10436039610078","0.0703820371071774","0.138338755094383"
"Stimmt ganz u.gar nicht","1990","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1990","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1990","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1990","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1991","17-29","(noch) kein Abschluss","4","","",""
"Stimmt ganz u.gar","1991","17-29","Hauptschule","16","","",""
"Stimmt ganz u.gar","1991","17-29","Realschule","111","0.179112990251793","0.149747809743467","0.208478170760118"
"Stimmt ganz u.gar","1991","17-29","(Fach-)Abitur","16","","",""
"Stimmt ganz u.gar","1991","17-29","AkademikerIn","12","","",""
"Stimmt ganz u.gar","1991","30-45","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","30-45","Hauptschule","40","0.139280736822154","0.0992232745959847","0.179338199048323"
"Stimmt ganz u.gar","1991","30-45","Realschule","111","0.155287279484563","0.12860923944259","0.181965319526535"
"Stimmt ganz u.gar","1991","30-45","(Fach-)Abitur","7","","",""
"Stimmt ganz u.gar","1991","30-45","AkademikerIn","63","0.126288505145068","0.0959661057106252","0.156610904579511"
"Stimmt ganz u.gar","1991","46-65","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar","1991","46-65","Hauptschule","138","0.160556219439587","0.135382555085968","0.185729883793207"
"Stimmt ganz u.gar","1991","46-65","Realschule","17","","",""
"Stimmt ganz u.gar","1991","46-65","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1991","46-65","AkademikerIn","34","0.102162203675152","0.0689271168568136","0.13539729049349"
"Stimmt ganz u.gar","1991","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1991","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1991","66","Realschule","","","",""
"Stimmt ganz u.gar","1991","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1991","66","AkademikerIn","","","",""
"Stimmt eher","1991","17-29","(noch) kein Abschluss","23","","",""
"Stimmt eher","1991","17-29","Hauptschule","38","0.393323380150137","0.290677393097696","0.495969367202578"
"Stimmt eher","1991","17-29","Realschule","302","0.45553493740651","0.417395586719349","0.49367428809367"
"Stimmt eher","1991","17-29","(Fach-)Abitur","42","0.537342143741401","0.428759351874587","0.645924935608214"
"Stimmt eher","1991","17-29","AkademikerIn","60","0.477452382102344","0.390921511236593","0.563983252968094"
"Stimmt eher","1991","30-45","(noch) kein Abschluss","1","","",""
"Stimmt eher","1991","30-45","Hauptschule","112","0.403408099462075","0.346651270140378","0.460164928783772"
"Stimmt eher","1991","30-45","Realschule","304","0.412450499703031","0.376189513644638","0.448711485761424"
"Stimmt eher","1991","30-45","(Fach-)Abitur","11","","",""
"Stimmt eher","1991","30-45","AkademikerIn","198","0.438193445890882","0.392901188386855","0.483485703394909"
"Stimmt eher","1991","46-65","(noch) kein Abschluss","2","","",""
"Stimmt eher","1991","46-65","Hauptschule","307","0.387538803176659","0.354132074567495","0.420945531785822"
"Stimmt eher","1991","46-65","Realschule","52","0.431847056265358","0.340919969317778","0.522774143212938"
"Stimmt eher","1991","46-65","(Fach-)Abitur","5","","",""
"Stimmt eher","1991","46-65","AkademikerIn","99","0.297232683222372","0.247078540855104","0.34738682558964"
"Stimmt eher","1991","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1991","66","Hauptschule","","","",""
"Stimmt eher","1991","66","Realschule","","","",""
"Stimmt eher","1991","66","(Fach-)Abitur","","","",""
"Stimmt eher","1991","66","AkademikerIn","","","",""
"Stimmt eher nicht","1991","17-29","(noch) kein Abschluss","16","","",""
"Stimmt eher nicht","1991","17-29","Hauptschule","25","","",""
"Stimmt eher nicht","1991","17-29","Realschule","187","0.280482130476846","0.246078772695805","0.314885488257886"
"Stimmt eher nicht","1991","17-29","(Fach-)Abitur","18","","",""
"Stimmt eher nicht","1991","17-29","AkademikerIn","49","0.357608784421082","0.274576498934744","0.440641069907421"
"Stimmt eher nicht","1991","30-45","(noch) kein Abschluss","1","","",""
"Stimmt eher nicht","1991","30-45","Hauptschule","98","0.334800941397388","0.28020299713178","0.389398885662995"
"Stimmt eher nicht","1991","30-45","Realschule","241","0.348287435090194","0.313193795403325","0.383381074777063"
"Stimmt eher nicht","1991","30-45","(Fach-)Abitur","9","","",""
"Stimmt eher nicht","1991","30-45","AkademikerIn","163","0.357556189077084","0.313805252637032","0.401307125517136"
"Stimmt eher nicht","1991","46-65","(noch) kein Abschluss","1","","",""
"Stimmt eher nicht","1991","46-65","Hauptschule","270","0.325710963784104","0.293576112035249","0.357845815532959"
"Stimmt eher nicht","1991","46-65","Realschule","33","0.308695576621771","0.223895638287888","0.393495514955655"
"Stimmt eher nicht","1991","46-65","(Fach-)Abitur","4","","",""
"Stimmt eher nicht","1991","46-65","AkademikerIn","137","0.457050186549501","0.402384533723665","0.511715839375337"
"Stimmt eher nicht","1991","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1991","66","Hauptschule","","","",""
"Stimmt eher nicht","1991","66","Realschule","","","",""
"Stimmt eher nicht","1991","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1991","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1991","17-29","(noch) kein Abschluss","1","","",""
"Stimmt ganz u.gar nicht","1991","17-29","Hauptschule","8","","",""
"Stimmt ganz u.gar nicht","1991","17-29","Realschule","55","0.0848699418648521","0.063527416633288","0.106212467096416"
"Stimmt ganz u.gar nicht","1991","17-29","(Fach-)Abitur","5","","",""
"Stimmt ganz u.gar nicht","1991","17-29","AkademikerIn","7","","",""
"Stimmt ganz u.gar nicht","1991","30-45","(noch) kein Abschluss","1","","",""
"Stimmt ganz u.gar nicht","1991","30-45","Hauptschule","37","0.122510222318383","0.0845774713752805","0.160442973261486"
"Stimmt ganz u.gar nicht","1991","30-45","Realschule","52","0.083974785722212","0.0635451967805645","0.104404374663859"
"Stimmt ganz u.gar nicht","1991","30-45","(Fach-)Abitur","2","","",""
"Stimmt ganz u.gar nicht","1991","30-45","AkademikerIn","37","0.077961859886966","0.0534873971494179","0.102436322624514"
"Stimmt ganz u.gar nicht","1991","46-65","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1991","46-65","Hauptschule","102","0.12619401359965","0.103423965539876","0.148964061659424"
"Stimmt ganz u.gar nicht","1991","46-65","Realschule","12","","",""
"Stimmt ganz u.gar nicht","1991","46-65","(Fach-)Abitur","2","","",""
"Stimmt ganz u.gar nicht","1991","46-65","AkademikerIn","49","0.143554926552975","0.10507700916254","0.182032843943411"
"Stimmt ganz u.gar nicht","1991","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1991","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1991","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1991","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1991","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1992","17-29","(noch) kein Abschluss","44","0.219497150576079","0.15985354127702","0.279140759875137"
"Stimmt ganz u.gar","1992","17-29","Hauptschule","107","0.150835224366222","0.124131556490164","0.177538892242281"
"Stimmt ganz u.gar","1992","17-29","Realschule","222","0.180145510259032","0.158171502742106","0.202119517775959"
"Stimmt ganz u.gar","1992","17-29","(Fach-)Abitur","78","0.179832339140429","0.142149218527039","0.21751545975382"
"Stimmt ganz u.gar","1992","17-29","AkademikerIn","29","","",""
"Stimmt ganz u.gar","1992","30-45","(noch) kein Abschluss","2","","",""
"Stimmt ganz u.gar","1992","30-45","Hauptschule","163","0.124481833000359","0.106904053518508","0.142059612482211"
"Stimmt ganz u.gar","1992","30-45","Realschule","173","0.15728582080815","0.136451275727691","0.178120365888609"
"Stimmt ganz u.gar","1992","30-45","(Fach-)Abitur","28","","",""
"Stimmt ganz u.gar","1992","30-45","AkademikerIn","129","0.177162149209725","0.150868662397268","0.203455636022181"
"Stimmt ganz u.gar","1992","46-65","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar","1992","46-65","Hauptschule","278","0.12263771641564","0.108921492366403","0.136353940464877"
"Stimmt ganz u.gar","1992","46-65","Realschule","55","0.113822388884772","0.0840453431848972","0.143599434584647"
"Stimmt ganz u.gar","1992","46-65","(Fach-)Abitur","9","","",""
"Stimmt ganz u.gar","1992","46-65","AkademikerIn","62","0.144354827561652","0.114518388128598","0.174191266994707"
"Stimmt ganz u.gar","1992","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1992","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1992","66","Realschule","","","",""
"Stimmt ganz u.gar","1992","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1992","66","AkademikerIn","","","",""
"Stimmt eher","1992","17-29","(noch) kein Abschluss","101","0.532750060879015","0.460855074203476","0.604645047554553"
"Stimmt eher","1992","17-29","Hauptschule","382","0.547128749269949","0.509987569967783","0.584269928572115"
"Stimmt eher","1992","17-29","Realschule","629","0.533349710875978","0.504824362352985","0.561875059398971"
"Stimmt eher","1992","17-29","(Fach-)Abitur","221","0.540740130508972","0.491842795160563","0.589637465857381"
"Stimmt eher","1992","17-29","AkademikerIn","91","0.572586412081014","0.495692101046852","0.649480723115176"
"Stimmt eher","1992","30-45","(noch) kein Abschluss","11","","",""
"Stimmt eher","1992","30-45","Hauptschule","612","0.467463560585622","0.44089751033027","0.494029610840975"
"Stimmt eher","1992","30-45","Realschule","568","0.475761913988616","0.447182178435691","0.50434164954154"
"Stimmt eher","1992","30-45","(Fach-)Abitur","103","0.512985347306068","0.443188071557127","0.582782623055008"
"Stimmt eher","1992","30-45","AkademikerIn","438","0.534612765530696","0.500262311865783","0.568963219195609"
"Stimmt eher","1992","46-65","(noch) kein Abschluss","5","","",""
"Stimmt eher","1992","46-65","Hauptschule","899","0.411946751805036","0.391365967051626","0.432527536558446"
"Stimmt eher","1992","46-65","Realschule","211","0.489740971464228","0.442871944141387","0.53660999878707"
"Stimmt eher","1992","46-65","(Fach-)Abitur","28","","",""
"Stimmt eher","1992","46-65","AkademikerIn","230","0.453392719089978","0.411129802618741","0.495655635561214"
"Stimmt eher","1992","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1992","66","Hauptschule","","","",""
"Stimmt eher","1992","66","Realschule","","","",""
"Stimmt eher","1992","66","(Fach-)Abitur","","","",""
"Stimmt eher","1992","66","AkademikerIn","","","",""
"Stimmt eher nicht","1992","17-29","(noch) kein Abschluss","29","","",""
"Stimmt eher nicht","1992","17-29","Hauptschule","171","0.253120781650907","0.220678407031683","0.285563156270131"
"Stimmt eher nicht","1992","17-29","Realschule","275","0.244660777745375","0.220080750945011","0.269240804545738"
"Stimmt eher nicht","1992","17-29","(Fach-)Abitur","83","0.226054594719732","0.18501307104027","0.267096118399194"
"Stimmt eher nicht","1992","17-29","AkademikerIn","36","0.195423060728056","0.133788937166977","0.257057184289136"
"Stimmt eher nicht","1992","30-45","(noch) kein Abschluss","12","","",""
"Stimmt eher nicht","1992","30-45","Hauptschule","474","0.337501306480064","0.312324033675084","0.362678579285043"
"Stimmt eher nicht","1992","30-45","Realschule","376","0.319141135792653","0.292465239146113","0.345817032439193"
"Stimmt eher nicht","1992","30-45","(Fach-)Abitur","54","0.281159919993823","0.218381869444989","0.343937970542656"
"Stimmt eher nicht","1992","30-45","AkademikerIn","211","0.2535596758449","0.223599578375184","0.283519773314616"
"Stimmt eher nicht","1992","46-65","(noch) kein Abschluss","5","","",""
"Stimmt eher nicht","1992","46-65","Hauptschule","811","0.372004692109177","0.351793800598308","0.392215583620045"
"Stimmt eher nicht","1992","46-65","Realschule","124","0.283997390931843","0.24171866902125","0.326276112842435"
"Stimmt eher nicht","1992","46-65","(Fach-)Abitur","13","","",""
"Stimmt eher nicht","1992","46-65","AkademikerIn","182","0.314262066923295","0.274851783802144","0.353672350044446"
"Stimmt eher nicht","1992","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1992","66","Hauptschule","","","",""
"Stimmt eher nicht","1992","66","Realschule","","","",""
"Stimmt eher nicht","1992","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1992","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1992","17-29","(noch) kein Abschluss","11","","",""
"Stimmt ganz u.gar nicht","1992","17-29","Hauptschule","30","0.0489152447129217","0.0328215680686463","0.0650089213571971"
"Stimmt ganz u.gar nicht","1992","17-29","Realschule","49","0.0418440011196153","0.0303950982281985","0.0532929040110321"
"Stimmt ganz u.gar nicht","1992","17-29","(Fach-)Abitur","17","","",""
"Stimmt ganz u.gar nicht","1992","17-29","AkademikerIn","3","","",""
"Stimmt ganz u.gar nicht","1992","30-45","(noch) kein Abschluss","3","","",""
"Stimmt ganz u.gar nicht","1992","30-45","Hauptschule","106","0.0705532999339546","0.0569184816579413","0.084188118209968"
"Stimmt ganz u.gar nicht","1992","30-45","Realschule","56","0.0478111294105815","0.0356008630793545","0.0600213957418085"
"Stimmt ganz u.gar nicht","1992","30-45","(Fach-)Abitur","12","","",""
"Stimmt ganz u.gar nicht","1992","30-45","AkademikerIn","32","0.0346654094146788","0.0220676682015111","0.0472631506278464"
"Stimmt ganz u.gar nicht","1992","46-65","(noch) kein Abschluss","2","","",""
"Stimmt ganz u.gar nicht","1992","46-65","Hauptschule","209","0.0934108396701469","0.0812423420475239","0.10557933729277"
"Stimmt ganz u.gar nicht","1992","46-65","Realschule","47","0.112439248719157","0.0828205902014186","0.142057907236895"
"Stimmt ganz u.gar nicht","1992","46-65","(Fach-)Abitur","7","","",""
"Stimmt ganz u.gar nicht","1992","46-65","AkademikerIn","59","0.0879903864250751","0.0639411214663932","0.112039651383757"
"Stimmt ganz u.gar nicht","1992","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar nicht","1992","66","Hauptschule","","","",""
"Stimmt ganz u.gar nicht","1992","66","Realschule","","","",""
"Stimmt ganz u.gar nicht","1992","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar nicht","1992","66","AkademikerIn","","","",""
"Stimmt ganz u.gar","1993","17-29","(noch) kein Abschluss","50","0.172741737979512","0.130592662761122","0.214890813197901"
"Stimmt ganz u.gar","1993","17-29","Hauptschule","154","0.13680525163498","0.116329481756408","0.157281021513551"
"Stimmt ganz u.gar","1993","17-29","Realschule","176","0.142521443140904","0.123087350595475","0.161955535686333"
"Stimmt ganz u.gar","1993","17-29","(Fach-)Abitur","95","0.184173122492762","0.150264639344401","0.218081605641124"
"Stimmt ganz u.gar","1993","17-29","AkademikerIn","25","","",""
"Stimmt ganz u.gar","1993","30-45","(noch) kein Abschluss","30","0.180427766659467","0.127398244817442","0.233457288501492"
"Stimmt ganz u.gar","1993","30-45","Hauptschule","160","0.0920675755227616","0.0781592718837359","0.105975879161787"
"Stimmt ganz u.gar","1993","30-45","Realschule","123","0.100082136596136","0.0831864244585321","0.116977848733739"
"Stimmt ganz u.gar","1993","30-45","(Fach-)Abitur","26","","",""
"Stimmt ganz u.gar","1993","30-45","AkademikerIn","80","0.10882356301012","0.0873109349337583","0.130336191086481"
"Stimmt ganz u.gar","1993","46-65","(noch) kein Abschluss","15","","",""
"Stimmt ganz u.gar","1993","46-65","Hauptschule","223","0.0859799821909706","0.0749778617348775","0.0969821026470636"
"Stimmt ganz u.gar","1993","46-65","Realschule","34","0.0779852192794942","0.0529015583610136","0.103068880197975"
"Stimmt ganz u.gar","1993","46-65","(Fach-)Abitur","16","","",""
"Stimmt ganz u.gar","1993","46-65","AkademikerIn","41","0.0809383751249547","0.058123847776652","0.103752902473257"
"Stimmt ganz u.gar","1993","66","(noch) kein Abschluss","","","",""
"Stimmt ganz u.gar","1993","66","Hauptschule","","","",""
"Stimmt ganz u.gar","1993","66","Realschule","","","",""
"Stimmt ganz u.gar","1993","66","(Fach-)Abitur","","","",""
"Stimmt ganz u.gar","1993","66","AkademikerIn","","","",""
"Stimmt eher","1993","17-29","(noch) kein Abschluss","160","0.492911803797764","0.437168178316315","0.548655429279213"
"Stimmt eher","1993","17-29","Hauptschule","500","0.437744548004827","0.40818405511504","0.467305040894614"
"Stimmt eher","1993","17-29","Realschule","622","0.495368936490914","0.467574114190398","0.52316375879143"
"Stimmt eher","1993","17-29","(Fach-)Abitur","262","0.530304207221746","0.486645878772717","0.573962535670775"
"Stimmt eher","1993","17-29","AkademikerIn","85","0.51746367725819","0.440752397303907","0.594174957212474"
"Stimmt eher","1993","30-45","(noch) kein Abschluss","87","0.345545037760842","0.27996606355574","0.411124011965944"
"Stimmt eher","1993","30-45","Hauptschule","674","0.375123824530572","0.351833349088212","0.398414299972933"
"Stimmt eher","1993","30-45","Realschule","545","0.458199240022082","0.430148535834066","0.486249944210098"
"Stimmt eher","1993","30-45","(Fach-)Abitur","136","0.544325859758629","0.483555065421999","0.605096654095259"
"Stimmt eher","1993","30-45","AkademikerIn","441","0.538435394692314","0.503997769079691","0.572873020304937"
"Stimmt eher","1993","46-65","(noch) kein Abschluss","113","0.359711601682595","0.30531427766854","0.41410892569665"
"Stimmt eher","1993","46-65","Hauptschule","885","0.341094307916984","0.322488491471271","0.359700124362696"
"Stimmt eher","1993","46-65","Realschule","187","0.425634058663328","0.37938228872956","0.471885828597095"
"Stimmt eher","1993","46-65","(Fach-)Abitur","45","0.432610741701057","0.336463415939171","0.528758067462942"
"Stimmt eher","1993","46-65","AkademikerIn","216","0.42138300404543","0.380078632435052","0.462687375655807"
"Stimmt eher","1993","66","(noch) kein Abschluss","","","",""
"Stimmt eher","1993","66","Hauptschule","","","",""
"Stimmt eher","1993","66","Realschule","","","",""
"Stimmt eher","1993","66","(Fach-)Abitur","","","",""
"Stimmt eher","1993","66","AkademikerIn","","","",""
"Stimmt eher nicht","1993","17-29","(noch) kein Abschluss","83","0.275006444890458","0.225220430516515","0.324792459264401"
"Stimmt eher nicht","1993","17-29","Hauptschule","332","0.337550429966408","0.309374373779243","0.365726486153574"
"Stimmt eher nicht","1993","17-29","Realschule","372","0.301530204023601","0.276017778332161","0.327042629715041"
"Stimmt eher nicht","1993","17-29","(Fach-)Abitur","117","0.22439982372682","0.18790540609227","0.26089424136137"
"Stimmt eher nicht","1993","17-29","AkademikerIn","42","0.259904899850745","0.192575415740871","0.327234383960619"
"Stimmt eher nicht","1993","30-45","(noch) kein Abschluss","59","0.333650057853446","0.268626730289349","0.398673385417543"
"Stimmt eher nicht","1993","30-45","Hauptschule","667","0.435634248540103","0.411781667493356","0.459486829586851"
"Stimmt eher nicht","1993","30-45","Realschule","442","0.356551019181915","0.329585134008905","0.383516904354926"
"Stimmt eher nicht","1993","30-45","(Fach-)Abitur","71","0.269460580367816","0.215321897448121","0.323599263287511"
"Stimmt eher nicht","1993","30-45","AkademikerIn","232","0.294104443258515","0.262629049790976","0.325579836726054"
"Stimmt eher nicht","1993","46-65","(noch) kein Abschluss","133","0.454874222381007","0.398431686266424","0.51131675849559"
"Stimmt eher nicht","1993","46-65","Hauptschule","1061","0.433159304676266","0.413712233601838","0.452606375750694"
"Stimmt eher nicht","1993","46-65","Realschule","173","0.382388463675021","0.336928831079415","0.427848096270627"
"Stimmt eher nicht","1993","46-65","(Fach-)Abitur","31","0.300057669778813","0.211120869459708","0.388994470097918"
"Stimmt eher nicht","1993","46-65","AkademikerIn","205","0.349102699301682","0.309228244553636","0.388977154049728"
"Stimmt eher nicht","1993","66","(noch) kein Abschluss","","","",""
"Stimmt eher nicht","1993","66","Hauptschule","","","",""
"Stimmt eher nicht","1993","66","Realschule","","","",""
"Stimmt eher nicht","1993","66","(Fach-)Abitur","","","",""
"Stimmt eher nicht","1993","66","AkademikerIn","","","",""
"Stimmt ganz u.gar nicht","1993","17-29","(noch) kein Abschluss","16","","",""
"Stimmt ganz u.gar nicht","1993","17-29","Hauptschule","96","0.0878997703937852","0.0710284290014174","0.104771111786153"
"Stimmt ganz u.gar nicht","1993","17-29","Realschule","73","0.0605794163445809","0.0473175360056486","0.0738412966835132"
"Stimmt ganz u.gar nicht","1993","17-29","(Fach-)Abitur","28","","",""
"Stimmt ganz u.gar nicht","1993","17-29","AkademikerIn","11","","",""
"Stimmt ganz u.gar nicht","1993","30-45","(noch) kein Abschluss","26","","",""
"Stimmt ganz u.gar nicht","1993","30-45","Hauptschule","159","0.0971743514065625","0.0829257638128392","0.111422939000286"
"Stimmt ganz u.gar nicht","1993","30-45","Realschule","102","0.0851676041998665","0.069452952344624","0.100882256055109"
"Stimmt ganz u.gar nicht","1993","30-45","(Fach-)Abitur","25","","",""
"Stimmt ganz u.gar nicht","1993","30-45","AkademikerIn","52","0.058636599039051","0.0424067981411338","0.0748663999369683"
"Stimmt ganz u.gar nicht","1993","46-65","(noch) kein Abschluss","38","0.128585440970903","0.0906433901046785","0.166527491837128"
"Stimmt ganz u.gar nicht","1993","46-65","Hauptschule","325","0.13976640521578","0.126157930095455","0.153374880336104"
"Stimmt ganz u.gar nicht","1993","46-65","Realschule","45","0.113992258382157","0.0842638082554398","0.143720708508874"
"Stimmt ganz u.gar nicht","1993","46-65","(Fach-)Abitur","10","","",""
"Stimmt ganz u.gar nicht","1993","46-65","AkademikerIn","87","0.148575921527934","0.118824405609462","0.178327437446405"
