year,sampreg,plh0188,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,West,Disagree completely,0.05521021785613964,456,13218,0.05514880734643423,0.055271628365845045
1995,East,Agree completely,0.11336735271491177,388,13218,0.11319383239822316,0.11354087303160039
1995,East,Agree,0.4905341991450785,1910,13218,0.49026059250483506,0.49080780578532196
1995,East,Disagree,0.33120232449221704,1190,13218,0.33094473476739156,0.3314599142170425
1995,East,Disagree completely,0.06489612364779263,194,13218,0.0647612976085667,0.06503094968701854
1996,West,Agree completely,0.13634915955155535,1422,13003,0.13625729539892553,0.13644102370418518
1996,West,Agree,0.4887918236442551,4649,13003,0.4886580065477008,0.4889256407408094
1996,West,Disagree,0.318201185640807,2755,13003,0.3180764961767274,0.31832587510488664
1996,West,Disagree completely,0.0566578311633825,500,13003,0.056595941896542115,0.056719720430222886
1996,East,Agree completely,0.09573956840835937,323,13003,0.09557760409673019,0.09590153271998855
1996,East,Agree,0.45540125712370677,1772,13003,0.45512712352778834,0.4556753907196252
1996,East,Disagree,0.36970476364680377,1331,13003,0.36943904234663405,0.3699704849469735
1996,East,Disagree completely,0.07915441082113002,251,13003,0.07900579747952262,0.07930302416273742
1997,West,Agree completely,0.09032618546273516,911,12772,0.09024956627359232,0.090402804651878
1997,West,Agree,0.4236628073363819,4040,12772,0.42353072754843973,0.42379488712432406
1997,West,Disagree,0.37940524719465124,3355,12772,0.3792755461166031,0.3795349482726994
1997,West,Disagree completely,0.10660576000623176,838,12772,0.10652327029578484,0.10668824971667867
1997,East,Agree completely,0.057655939398534785,191,12772,0.05752792658193315,0.05778395221513642
1997,East,Agree,0.3390506486748518,1300,12772,0.33879066680780295,0.33931063054190064
1997,East,Disagree,0.4731344041935015,1713,12772,0.4728602033017902,0.4734086050852128
1997,East,Disagree completely,0.13015900773311193,424,12772,0.12997421549395283,0.13034379997227102
2008,West,Agree completely,0.10696163291631029,1744,19246,0.10688019154741385,0.10704307428520674
2008,West,Agree,0.4808903313034215,7109,19246,0.4807586729026694,0.48102198970417365
2008,West,Disagree,0.34233595457725413,4776,19246,0.34221092167827444,0.3424609874762338
2008,West,Disagree completely,0.06981208120301405,859,19246,0.06974493110765856,0.06987923129836954
2008,East,Agree completely,0.07134727096988,333,19246,0.07120559640122348,0.07148894553853652
2008,East,Agree,0.39191945011335627,1945,19246,0.3916507576338337,0.3921881425928788
2008,East,Disagree,0.4419602059211296,2041,19246,0.4416868674789768,0.44223354436328244
2008,East,Disagree completely,0.0947730729956341,439,19246,0.09461186084941337,0.09493428514185484
2013,West,Agree completely,0.1670558567187691,2521,18788,0.16694750661052574,0.16716420682701247
2013,West,Agree,0.5756856644265926,8431,18788,0.575542106519909,0.5758292223332763
2013,West,Disagree,0.22594493170580798,2989,18788,0.22582345925652528,0.2260664041550907
2013,West,Disagree completely,0.031313547148830286,411,18788,0.031262959056388574,0.031364135241272
2013,East,Agree completely,0.10672941434214787,482,18788,0.1065456554292537,0.10691317325504204
2013,East,Agree,0.5335755239519645,2505,18788,0.5332786285655259,0.5338724193384031
2013,East,Disagree,0.3057115000272747,1239,18788,0.3054373169117708,0.30598568314277863
2013,East,Disagree completely,0.05398356167861288,210,18788,0.05384907014625076,0.054118053210975
2018,West,Agree completely,0.16729731958542732,3614,25458,0.16719972961022472,0.1673949095606299
2018,West,Agree,0.5291575561281873,10834,25458,0.5290270454523734,0.5292880668040011
2018,West,Disagree,0.2567448710510955,4684,25458,0.25663065278037694,0.25685908932181406
2018,West,Disagree completely,0.04680025323528993,874,25458,0.04674502873489349,0.04685547773568638
2018,East,Agree completely,0.12520396766156533,696,25458,0.12501386366004613,0.12539407166308453
2018,East,Agree,0.48038738639109546,2717,25458,0.4801003979199994,0.4806743748621915
2018,East,Disagree,0.3281934584738018,1692,25458,0.3279237367760103,0.32846318017159337
2018,East,Disagree completely,0.06621518747353738,347,25458,0.06607235366387049,0.06635802128320428
