year,pgisced97,regtyp,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.26546,56,206,0.20501,0.32591
1992,Post-secondary Non-tertiary Level,Rural regions,Agree,0.55765,42,42,0.40562,0.70968
1992,First Stage of Tertiary Education,Urban regions,Agree completely,0.13022,63,423,0.09811,0.16233
1992,First Stage of Tertiary Education,Urban regions,Agree,0.44365,208,423,0.39625,0.49105
1992,First Stage of Tertiary Education,Urban regions,Disagree,0.35536,152,423,0.30969,0.40102
1992,First Stage of Tertiary Education,Rural regions,Agree completely,0.15836,51,270,0.11474,0.20199
1992,First Stage of Tertiary Education,Rural regions,Agree,0.44757,133,270,0.38815,0.50699
1992,First Stage of Tertiary Education,Rural regions,Disagree,0.30441,86,270,0.24942,0.35940
1992,Second Stage of Tertiary Education,Urban regions,Agree completely,0.17328,146,953,0.14924,0.19733
1992,Second Stage of Tertiary Education,Urban regions,Agree,0.50909,490,953,0.47733,0.54084
1992,Second Stage of Tertiary Education,Urban regions,Disagree,0.26273,254,953,0.23477,0.29069
1992,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.05490,63,953,0.04043,0.06937
1992,Second Stage of Tertiary Education,Rural regions,Agree completely,0.14047,82,625,0.11321,0.16773
1992,Second Stage of Tertiary Education,Rural regions,Agree,0.45729,293,625,0.41820,0.49638
1992,Second Stage of Tertiary Education,Rural regions,Disagree,0.32702,207,625,0.29021,0.36383
1992,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.07522,43,625,0.05453,0.09592
1993,No answer / don't know,Urban regions,Agree,0.49869,72,110,0.40482,0.59256
1993,No answer / don't know,Urban regions,Disagree,0.30800,38,110,0.22133,0.39467
1993,Pre-primary Level,Urban regions,Agree,0.55168,72,72,0.43600,0.66737
1993,Primary Level,Urban regions,Agree completely,0.12561,46,500,0.09654,0.15469
1993,Primary Level,Urban regions,Agree,0.34167,198,500,0.30006,0.38329
1993,Primary Level,Urban regions,Disagree,0.39966,196,500,0.35668,0.44264
1993,Primary Level,Urban regions,Disagree completely,0.13305,60,500,0.10325,0.16285
1993,Primary Level,Rural regions,Agree,0.39900,47,79,0.29033,0.50768
1993,Primary Level,Rural regions,Disagree,0.36834,32,79,0.26129,0.47539
1993,Lower Secondary Level,Urban regions,Agree completely,0.10461,225,1844,0.09063,0.11858
1993,Lower Secondary Level,Urban regions,Agree,0.35155,738,1844,0.32975,0.37335
1993,Lower Secondary Level,Urban regions,Disagree,0.40188,666,1844,0.37950,0.42427
1993,Lower Secondary Level,Urban regions,Disagree completely,0.14196,215,1844,0.12603,0.15790
1993,Lower Secondary Level,Rural regions,Agree completely,0.09941,87,814,0.07884,0.11997
1993,Lower Secondary Level,Rural regions,Agree,0.38296,322,814,0.34954,0.41637
1993,Lower Secondary Level,Rural regions,Disagree,0.41356,319,814,0.37971,0.44742
1993,Lower Secondary Level,Rural regions,Disagree completely,0.10407,86,814,0.08308,0.12507
1993,Upper Secondary Level,Urban regions,Agree completely,0.10564,476,4168,0.09631,0.11497
1993,Upper Secondary Level,Urban regions,Agree,0.39746,1717,4168,0.38260,0.41232
1993,Upper Secondary Level,Urban regions,Disagree,0.38095,1542,4168,0.36621,0.39570
1993,Upper Secondary Level,Urban regions,Disagree completely,0.11595,433,4168,0.10623,0.12567
1993,Upper Secondary Level,Rural regions,Agree completely,0.09915,226,2467,0.08735,0.11095
1993,Upper Secondary Level,Rural regions,Agree,0.40237,1055,2467,0.38302,0.42173
1993,Upper Secondary Level,Rural regions,Disagree,0.39326,934,2467,0.37398,0.41254
1993,Upper Secondary Level,Rural regions,Disagree completely,0.10522,252,2467,0.09311,0.11733
1993,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.15159,43,265,0.10833,0.19485
1993,Post-secondary Non-tertiary Level,Urban regions,Agree,0.52893,153,265,0.46872,0.58915
1993,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.22614,69,265,0.17568,0.27660
1993,Post-secondary Non-tertiary Level,Rural regions,Agree,0.62288,55,55,0.49360,0.75215
1993,First Stage of Tertiary Education,Urban regions,Agree completely,0.08952,53,460,0.06340,0.11564
1993,First Stage of Tertiary Education,Urban regions,Agree,0.43736,201,460,0.39198,0.48274
1993,First Stage of Tertiary Education,Urban regions,Disagree,0.35984,161,460,0.31593,0.40375
1993,First Stage of Tertiary Education,Urban regions,Disagree completely,0.11328,45,460,0.08429,0.14228
1993,First Stage of Tertiary Education,Rural regions,Agree,0.34003,106,234,0.27921,0.40086
1993,First Stage of Tertiary Education,Rural regions,Disagree,0.50197,128,234,0.43777,0.56617
1993,Second Stage of Tertiary Education,Urban regions,Agree completely,0.10308,93,1014,0.08436,0.12181
1993,Second Stage of Tertiary Education,Urban regions,Agree,0.48278,499,1014,0.45200,0.51355
1993,Second Stage of Tertiary Education,Urban regions,Disagree,0.31606,321,1014,0.28743,0.34469
1993,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.09808,101,1014,0.07976,0.11640
1993,Second Stage of Tertiary Education,Rural regions,Agree completely,0.10373,66,616,0.07963,0.12783
1993,Second Stage of Tertiary Education,Rural regions,Agree,0.45231,281,616,0.41298,0.49165
1993,Second Stage of Tertiary Education,Rural regions,Disagree,0.34324,207,616,0.30571,0.38076
1993,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.10071,62,616,0.07693,0.12450
1995,No answer / don't know,Urban regions,Agree completely,0.14785,40,195,0.09790,0.19779
1995,No answer / don't know,Urban regions,Agree,0.55746,110,195,0.48757,0.62735
1995,No answer / don't know,Urban regions,Disagree,0.26924,45,195,0.20682,0.33166
1995,No answer / don't know,Rural regions,Agree,0.53294,32,32,0.35731,0.70857
1995,Pre-primary Level,Urban regions,Agree completely,0.22964,49,189,0.16951,0.28976
1995,Pre-primary Level,Urban regions,Agree,0.57484,106,189,0.50417,0.64551
1995,Pre-primary Level,Urban regions,Disagree,0.17363,34,189,0.11948,0.22777
1995,Pre-primary Level,Rural regions,Agree,0.67447,59,59,0.55388,0.79506
1995,Primary Level,Urban regions,Agree completely,0.14502,54,443,0.11219,0.17784
1995,Primary Level,Urban regions,Agree,0.47092,215,443,0.42438,0.51745
1995,Primary Level,Urban regions,Disagree,0.29906,142,443,0.25638,0.34175
1995,Primary Level,Urban regions,Disagree completely,0.08500,32,443,0.05900,0.11100
1995,Primary Level,Rural regions,Agree,0.46066,44,44,0.31168,0.60965
1995,Lower Secondary Level,Urban regions,Agree completely,0.13451,238,1716,0.11836,0.15066
1995,Lower Secondary Level,Urban regions,Agree,0.46254,848,1716,0.43894,0.48614
1995,Lower Secondary Level,Urban regions,Disagree,0.31180,501,1716,0.28987,0.33372
1995,Lower Secondary Level,Urban regions,Disagree completely,0.09115,129,1716,0.07752,0.10477
1995,Lower Secondary Level,Rural regions,Agree completely,0.12549,103,762,0.10196,0.14903
1995,Lower Secondary Level,Rural regions,Agree,0.47409,380,762,0.43861,0.50957
1995,Lower Secondary Level,Rural regions,Disagree,0.34625,237,762,0.31244,0.38005
1995,Lower Secondary Level,Rural regions,Disagree completely,0.05417,42,762,0.03809,0.07025
1995,Upper Secondary Level,Urban regions,Agree completely,0.14378,662,4214,0.13318,0.15437
1995,Upper Secondary Level,Urban regions,Agree,0.50680,2193,4214,0.49170,0.52189
1995,Upper Secondary Level,Urban regions,Disagree,0.29048,1157,4214,0.27677,0.30419
1995,Upper Secondary Level,Urban regions,Disagree completely,0.05895,202,4214,0.05183,0.06606
1995,Upper Secondary Level,Rural regions,Agree completely,0.13361,315,2481,0.12022,0.14700
1995,Upper Secondary Level,Rural regions,Agree,0.50262,1298,2481,0.48294,0.52230
1995,Upper Secondary Level,Rural regions,Disagree,0.30915,746,2481,0.29096,0.32734
1995,Upper Secondary Level,Rural regions,Disagree completely,0.05462,122,2481,0.04568,0.06357
1995,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.17276,61,346,0.13287,0.21265
1995,Post-secondary Non-tertiary Level,Urban regions,Agree,0.57533,203,346,0.52317,0.62749
1995,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.22028,82,346,0.17655,0.26401
1995,Post-secondary Non-tertiary Level,Rural regions,Agree,0.62927,72,72,0.51692,0.74162
1995,First Stage of Tertiary Education,Urban regions,Agree completely,0.15537,67,432,0.12117,0.18957
1995,First Stage of Tertiary Education,Urban regions,Agree,0.50994,238,432,0.46274,0.55713
1995,First Stage of Tertiary Education,Urban regions,Disagree,0.27708,127,432,0.23483,0.31934
1995,First Stage of Tertiary Education,Rural regions,Agree completely,0.10180,35,290,0.06694,0.13667
1995,First Stage of Tertiary Education,Rural regions,Agree,0.52206,160,290,0.46447,0.57965
1995,First Stage of Tertiary Education,Rural regions,Disagree,0.33345,95,290,0.27910,0.38781
1995,Second Stage of Tertiary Education,Urban regions,Agree completely,0.15483,169,1105,0.13349,0.17617
1995,Second Stage of Tertiary Education,Urban regions,Agree,0.56453,622,1105,0.53528,0.59378
1995,Second Stage of Tertiary Education,Urban regions,Disagree,0.24417,277,1105,0.21883,0.26951
1995,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.03647,37,1105,0.02541,0.04753
1995,Second Stage of Tertiary Education,Rural regions,Agree completely,0.12853,72,624,0.10225,0.15482
1995,Second Stage of Tertiary Education,Rural regions,Agree,0.52562,360,624,0.48641,0.56483
1995,Second Stage of Tertiary Education,Rural regions,Disagree,0.30537,192,624,0.26920,0.34153
1996,No answer / don't know,Urban regions,Agree completely,0.24827,44,191,0.18685,0.30970
1996,No answer / don't know,Urban regions,Agree,0.50178,98,191,0.43068,0.57288
1996,No answer / don't know,Urban regions,Disagree,0.18008,49,191,0.12544,0.23472
1996,No answer / don't know,Rural regions,Agree,0.61699,31,31,0.44303,0.79095
1996,Pre-primary Level,Urban regions,Agree completely,0.19885,37,193,0.14239,0.25530
1996,Pre-primary Level,Urban regions,Agree,0.56305,116,193,0.49289,0.63321
1996,Pre-primary Level,Urban regions,Disagree,0.20400,40,193,0.14700,0.26100
1996,Pre-primary Level,Rural regions,Agree,0.54456,48,48,0.40219,0.68694
1996,Primary Level,Urban regions,Agree completely,0.08014,33,397,0.05340,0.10688
1996,Primary Level,Urban regions,Agree,0.45851,188,397,0.40943,0.50759
1996,Primary Level,Urban regions,Disagree,0.37399,134,397,0.32634,0.42165
1996,Primary Level,Urban regions,Disagree completely,0.08736,42,397,0.05955,0.11517
1996,Primary Level,Rural regions,Agree,0.49431,47,47,0.34983,0.63879
1996,Lower Secondary Level,Urban regions,Agree completely,0.12316,245,1637,0.10723,0.13908
1996,Lower Secondary Level,Urban regions,Agree,0.41716,729,1637,0.39326,0.44105
1996,Lower Secondary Level,Urban regions,Disagree,0.37575,547,1637,0.35228,0.39922
1996,Lower Secondary Level,Urban regions,Disagree completely,0.08393,116,1637,0.07049,0.09737
1996,Lower Secondary Level,Rural regions,Agree completely,0.13009,102,736,0.10577,0.15442
1996,Lower Secondary Level,Rural regions,Agree,0.42765,322,736,0.39188,0.46341
1996,Lower Secondary Level,Rural regions,Disagree,0.35682,254,736,0.32218,0.39145
1996,Lower Secondary Level,Rural regions,Disagree completely,0.08544,58,736,0.06523,0.10565
1996,Upper Secondary Level,Urban regions,Agree completely,0.13298,610,4135,0.12263,0.14333
1996,Upper Secondary Level,Urban regions,Agree,0.46216,1974,4135,0.44696,0.47736
1996,Upper Secondary Level,Urban regions,Disagree,0.34276,1311,4135,0.32830,0.35723
1996,Upper Secondary Level,Urban regions,Disagree completely,0.06210,240,4135,0.05474,0.06945
1996,Upper Secondary Level,Rural regions,Agree completely,0.11504,263,2468,0.10245,0.12763
1996,Upper Secondary Level,Rural regions,Agree,0.48289,1213,2468,0.46317,0.50261
1996,Upper Secondary Level,Rural regions,Disagree,0.34559,850,2468,0.32683,0.36436
1996,Upper Secondary Level,Rural regions,Disagree completely,0.05648,142,2468,0.04737,0.06559
1996,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.12835,50,339,0.09269,0.16401
1996,Post-secondary Non-tertiary Level,Urban regions,Agree,0.61363,216,339,0.56172,0.66554
1996,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.21679,73,339,0.17286,0.26072
1996,Post-secondary Non-tertiary Level,Rural regions,Agree,0.57365,69,103,0.47767,0.66963
1996,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.27332,34,103,0.18683,0.35981
1996,First Stage of Tertiary Education,Urban regions,Agree completely,0.13479,64,450,0.10321,0.16638
1996,First Stage of Tertiary Education,Urban regions,Agree,0.51337,245,450,0.46714,0.55961
1996,First Stage of Tertiary Education,Urban regions,Disagree,0.31025,141,450,0.26746,0.35304
1996,First Stage of Tertiary Education,Rural regions,Agree,0.51881,154,251,0.45688,0.58075
1996,First Stage of Tertiary Education,Rural regions,Disagree,0.32954,97,251,0.27127,0.38781
1996,Second Stage of Tertiary Education,Urban regions,Agree completely,0.13925,163,1116,0.11893,0.15957
1996,Second Stage of Tertiary Education,Urban regions,Agree,0.56083,624,1116,0.53170,0.58996
1996,Second Stage of Tertiary Education,Urban regions,Disagree,0.26231,292,1116,0.23649,0.28814
1996,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.03760,37,1116,0.02644,0.04877
1996,Second Stage of Tertiary Education,Rural regions,Agree completely,0.09349,56,644,0.07099,0.11599
1996,Second Stage of Tertiary Education,Rural regions,Agree,0.53892,347,644,0.50039,0.57745
1996,Second Stage of Tertiary Education,Rural regions,Disagree,0.30448,206,644,0.26891,0.34005
1996,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.06311,35,644,0.04432,0.08191
1997,No answer / don't know,Urban regions,Agree,0.40684,98,157,0.32975,0.48393
1997,No answer / don't know,Urban regions,Disagree,0.36131,59,157,0.28592,0.43669
1997,Pre-primary Level,Urban regions,Agree completely,0.19246,36,198,0.13741,0.24751
1997,Pre-primary Level,Urban regions,Agree,0.47641,103,198,0.40666,0.54615
1997,Pre-primary Level,Urban regions,Disagree,0.27284,59,198,0.21064,0.33504
1997,Pre-primary Level,Rural regions,Agree,0.46502,50,87,0.35960,0.57044
1997,Pre-primary Level,Rural regions,Disagree,0.32123,37,87,0.22254,0.41992
1997,Primary Level,Urban regions,Agree,0.46165,180,365,0.41044,0.51287
1997,Primary Level,Urban regions,Disagree,0.37752,142,365,0.32772,0.42732
1997,Primary Level,Urban regions,Disagree completely,0.12737,43,365,0.09312,0.16162
1997,Lower Secondary Level,Urban regions,Agree completely,0.07153,148,1610,0.05894,0.08412
1997,Lower Secondary Level,Urban regions,Agree,0.37285,637,1610,0.34923,0.39648
1997,Lower Secondary Level,Urban regions,Disagree,0.42773,645,1610,0.40355,0.45190
1997,Lower Secondary Level,Urban regions,Disagree completely,0.12789,180,1610,0.11157,0.14420
1997,Lower Secondary Level,Rural regions,Agree completely,0.07820,60,707,0.05839,0.09800
1997,Lower Secondary Level,Rural regions,Agree,0.36118,256,707,0.32574,0.39661
1997,Lower Secondary Level,Rural regions,Disagree,0.41967,310,707,0.38326,0.45607
1997,Lower Secondary Level,Rural regions,Disagree completely,0.14096,81,707,0.11529,0.16663
1997,Upper Secondary Level,Urban regions,Agree completely,0.09210,384,4042,0.08319,0.10102
1997,Upper Secondary Level,Urban regions,Agree,0.40045,1681,4042,0.38534,0.41555
1997,Upper Secondary Level,Urban regions,Disagree,0.39323,1558,4042,0.37817,0.40829
1997,Upper Secondary Level,Urban regions,Disagree completely,0.11422,419,4042,0.10441,0.12403
1997,Upper Secondary Level,Rural regions,Agree completely,0.05444,133,2409,0.04538,0.06350
1997,Upper Secondary Level,Rural regions,Agree,0.38210,931,2409,0.36269,0.40150
1997,Upper Secondary Level,Rural regions,Disagree,0.43734,1086,2409,0.41752,0.45715
1997,Upper Secondary Level,Rural regions,Disagree completely,0.12613,259,2409,0.11287,0.13939
1997,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.13582,50,308,0.09750,0.17415
1997,Post-secondary Non-tertiary Level,Urban regions,Agree,0.48240,159,308,0.42650,0.53829
1997,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.28653,99,308,0.23595,0.33711
1997,Post-secondary Non-tertiary Level,Rural regions,Agree,0.54614,65,97,0.44654,0.64573
1997,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.26538,32,97,0.17706,0.35371
1997,First Stage of Tertiary Education,Urban regions,Agree,0.41262,201,436,0.36635,0.45888
1997,First Stage of Tertiary Education,Urban regions,Disagree,0.43663,198,436,0.39002,0.48323
1997,First Stage of Tertiary Education,Urban regions,Disagree completely,0.08703,37,436,0.06054,0.11352
1997,First Stage of Tertiary Education,Rural regions,Agree,0.36706,112,239,0.30583,0.42830
1997,First Stage of Tertiary Education,Rural regions,Disagree,0.47993,127,239,0.41646,0.54340
1997,Second Stage of Tertiary Education,Urban regions,Agree completely,0.10305,110,1106,0.08512,0.12098
1997,Second Stage of Tertiary Education,Urban regions,Agree,0.51456,564,1106,0.48509,0.54403
1997,Second Stage of Tertiary Education,Urban regions,Disagree,0.31179,353,1106,0.28448,0.33910
1997,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.07060,79,1106,0.05550,0.08570
1997,Second Stage of Tertiary Education,Rural regions,Agree completely,0.08599,43,659,0.06456,0.10741
1997,Second Stage of Tertiary Education,Rural regions,Agree,0.38289,250,659,0.34575,0.42003
1997,Second Stage of Tertiary Education,Rural regions,Disagree,0.43566,304,659,0.39777,0.47355
1997,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.09547,62,659,0.07301,0.11792
2008,No answer / don't know,Urban regions,Agree completely,0.24976,56,214,0.19162,0.30789
2008,No answer / don't know,Urban regions,Agree,0.53438,112,214,0.46739,0.60137
2008,No answer / don't know,Urban regions,Disagree,0.18726,46,214,0.13487,0.23965
2008,No answer / don't know,Rural regions,Agree,0.51914,60,94,0.41759,0.62068
2008,No answer / don't know,Rural regions,Disagree,0.30729,34,94,0.21352,0.40106
2008,Pre-primary Level,Urban regions,Agree completely,0.24882,61,230,0.19283,0.30482
2008,Pre-primary Level,Urban regions,Agree,0.56577,130,230,0.50157,0.62996
2008,Pre-primary Level,Urban regions,Disagree,0.16984,39,230,0.12121,0.21848
2008,Pre-primary Level,Rural regions,Agree,0.56080,65,65,0.43921,0.68239
2008,Primary Level,Urban regions,Agree,0.32836,47,105,0.23810,0.41861
2008,Primary Level,Urban regions,Disagree,0.42948,58,105,0.33434,0.52461
2008,Lower Secondary Level,Urban regions,Agree completely,0.09759,132,1323,0.08159,0.11358
2008,Lower Secondary Level,Urban regions,Agree,0.43205,573,1323,0.40535,0.45876
2008,Lower Secondary Level,Urban regions,Disagree,0.36988,497,1323,0.34386,0.39591
2008,Lower Secondary Level,Urban regions,Disagree completely,0.10047,121,1323,0.08427,0.11668
2008,Lower Secondary Level,Rural regions,Agree completely,0.08600,58,677,0.06487,0.10714
2008,Lower Secondary Level,Rural regions,Agree,0.41939,280,677,0.38219,0.45659
2008,Lower Secondary Level,Rural regions,Disagree,0.40588,276,677,0.36886,0.44289
2008,Lower Secondary Level,Rural regions,Disagree completely,0.08873,63,677,0.06729,0.11016
2008,Upper Secondary Level,Urban regions,Agree completely,0.09316,636,6084,0.08585,0.10046
2008,Upper Secondary Level,Urban regions,Agree,0.43451,2684,6084,0.42205,0.44697
2008,Upper Secondary Level,Urban regions,Disagree,0.39041,2311,6084,0.37815,0.40267
2008,Upper Secondary Level,Urban regions,Disagree completely,0.08192,453,6084,0.07503,0.08881
2008,Upper Secondary Level,Rural regions,Agree completely,0.07387,292,3612,0.06534,0.08240
2008,Upper Secondary Level,Rural regions,Agree,0.43983,1564,3612,0.42364,0.45602
2008,Upper Secondary Level,Rural regions,Disagree,0.40280,1458,3612,0.38680,0.41879
2008,Upper Secondary Level,Rural regions,Disagree completely,0.08350,298,3612,0.07448,0.09253
2008,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.10921,99,809,0.08770,0.13071
2008,Post-secondary Non-tertiary Level,Urban regions,Agree,0.54716,449,809,0.51284,0.58149
2008,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.28307,224,809,0.25200,0.31413
2008,Post-secondary Non-tertiary Level,Urban regions,Disagree completely,0.06056,37,809,0.04412,0.07701
2008,Post-secondary Non-tertiary Level,Rural regions,Agree,0.61148,162,240,0.54969,0.67328
2008,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.26917,78,240,0.21294,0.32541
2008,First Stage of Tertiary Education,Urban regions,Agree completely,0.08114,80,875,0.06304,0.09925
2008,First Stage of Tertiary Education,Urban regions,Agree,0.49804,427,875,0.46489,0.53119
2008,First Stage of Tertiary Education,Urban regions,Disagree,0.34480,311,875,0.31329,0.37632
2008,First Stage of Tertiary Education,Urban regions,Disagree completely,0.07601,57,875,0.05844,0.09358
2008,First Stage of Tertiary Education,Rural regions,Agree completely,0.04980,35,538,0.03140,0.06819
2008,First Stage of Tertiary Education,Rural regions,Agree,0.43474,240,538,0.39281,0.47667
2008,First Stage of Tertiary Education,Rural regions,Disagree,0.42996,214,538,0.38808,0.47183
2008,First Stage of Tertiary Education,Rural regions,Disagree completely,0.08551,49,538,0.06186,0.10916
2008,Second Stage of Tertiary Education,Urban regions,Agree completely,0.13890,430,2976,0.12648,0.15133
2008,Second Stage of Tertiary Education,Urban regions,Agree,0.54058,1630,2976,0.52267,0.55849
2008,Second Stage of Tertiary Education,Urban regions,Disagree,0.27897,805,2976,0.26285,0.29509
2008,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.04154,111,2976,0.03437,0.04872
2008,Second Stage of Tertiary Education,Rural regions,Agree completely,0.12569,124,1210,0.10701,0.14438
2008,Second Stage of Tertiary Education,Rural regions,Agree,0.48301,610,1210,0.45484,0.51118
2008,Second Stage of Tertiary Education,Rural regions,Disagree,0.34084,420,1210,0.31413,0.36756
2008,Second Stage of Tertiary Education,Rural regions,Disagree completely,0.05045,56,1210,0.03811,0.06279
2013,No answer / don't know,Urban regions,Agree completely,0.22048,46,151,0.15413,0.28682
2013,No answer / don't know,Urban regions,Agree,0.59558,105,151,0.51704,0.67413
2013,No answer / don't know,Rural regions,Agree,0.51415,46,46,0.36812,0.66018
2013,Pre-primary Level,Urban regions,Agree completely,0.24060,52,160,0.17416,0.30705
2013,Pre-primary Level,Urban regions,Agree,0.59495,108,160,0.51865,0.67126
2013,Pre-primary Level,Rural regions,Agree,0.61380,48,48,0.47460,0.75300
2013,Primary Level,Urban regions,Agree,0.46384,60,98,0.36459,0.56308
2013,Primary Level,Urban regions,Disagree,0.34057,38,98,0.24626,0.43488
2013,Primary Level,Rural regions,Agree,0.46944,32,32,0.29376,0.64513
2013,Lower Secondary Level,Urban regions,Agree completely,0.11297,164,1195,0.09502,0.13093
2013,Lower Secondary Level,Urban regions,Agree,0.54350,633,1195,0.51524,0.57175
2013,Lower Secondary Level,Urban regions,Disagree,0.29163,338,1195,0.26585,0.31741
2013,Lower Secondary Level,Urban regions,Disagree completely,0.05190,60,1195,0.03932,0.06448
2013,Lower Secondary Level,Rural regions,Agree completely,0.11674,81,638,0.09180,0.14167
2013,Lower Secondary Level,Rural regions,Agree,0.51338,341,638,0.47456,0.55219
2013,Lower Secondary Level,Rural regions,Disagree,0.29507,176,638,0.25965,0.33049
2013,Lower Secondary Level,Rural regions,Disagree completely,0.07482,40,638,0.05439,0.09525
2013,Upper Secondary Level,Urban regions,Agree completely,0.14654,867,5613,0.13729,0.15579
2013,Upper Secondary Level,Urban regions,Agree,0.54851,3155,5613,0.53549,0.56154
2013,Upper Secondary Level,Urban regions,Disagree,0.26688,1381,5613,0.25530,0.27845
2013,Upper Secondary Level,Urban regions,Disagree completely,0.03807,210,5613,0.03306,0.04308
2013,Upper Secondary Level,Rural regions,Agree completely,0.13186,503,3756,0.12104,0.14268
2013,Upper Secondary Level,Rural regions,Agree,0.56882,2152,3756,0.55298,0.58466
2013,Upper Secondary Level,Rural regions,Disagree,0.26211,960,3756,0.24804,0.27618
2013,Upper Secondary Level,Rural regions,Disagree completely,0.03721,141,3756,0.03116,0.04327
2013,Post-secondary Non-tertiary Level,Urban regions,Agree completely,0.17423,136,775,0.14751,0.20096
2013,Post-secondary Non-tertiary Level,Urban regions,Agree,0.63130,521,775,0.59731,0.66529
2013,Post-secondary Non-tertiary Level,Urban regions,Disagree,0.17541,118,775,0.14862,0.20221
2013,Post-secondary Non-tertiary Level,Rural regions,Agree completely,0.15481,45,302,0.11394,0.19567
2013,Post-secondary Non-tertiary Level,Rural regions,Agree,0.62885,197,302,0.57427,0.68343
2013,Post-secondary Non-tertiary Level,Rural regions,Disagree,0.19545,60,302,0.15065,0.24025
2013,First Stage of Tertiary Education,Urban regions,Agree completely,0.15039,112,763,0.12501,0.17577
2013,First Stage of Tertiary Education,Urban regions,Agree,0.54522,440,763,0.50986,0.58057
2013,First Stage of Tertiary Education,Urban regions,Disagree,0.27320,211,763,0.24156,0.30484
2013,First Stage of Tertiary Education,Rural regions,Agree completely,0.10985,62,519,0.08292,0.13678
2013,First Stage of Tertiary Education,Rural regions,Agree,0.57743,324,519,0.53489,0.61997
2013,First Stage of Tertiary Education,Rural regions,Disagree,0.27774,133,519,0.23917,0.31631
2013,Second Stage of Tertiary Education,Urban regions,Agree completely,0.21674,649,3155,0.20236,0.23112
2013,Second Stage of Tertiary Education,Urban regions,Agree,0.61025,1960,3155,0.59323,0.62727
2013,Second Stage of Tertiary Education,Urban regions,Disagree,0.15337,487,3155,0.14079,0.16594
2013,Second Stage of Tertiary Education,Urban regions,Disagree completely,0.01965,59,3155,0.01480,0.02449
2013,Second Stage of Tertiary Education,Rural regions,Agree completely,0.16705,213,1295,0.14673,0.18738
