"plh0188","year","age_gr","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Stimmt eher","1992","17-34","Staedtischer Raum","1210","0.515038966382698","0.494654019188809","0.535423913576587"
"Stimmt eher","1992","17-34","Laendlicher Raum","855","0.55802341972103","0.533355664712623","0.582691174729438"
"Stimmt eher","1992","35-65","Staedtischer Raum","1540","0.455342590728221","0.438553754759787","0.472131426696655"
"Stimmt eher","1992","35-65","Laendlicher Raum","933","0.427064786592696","0.406357296821102","0.44777227636429"
"Stimmt eher","1992","66 +","Staedtischer Raum","352","0.380467319623502","0.348390038924278","0.412544600322726"
"Stimmt eher","1992","66 +","Laendlicher Raum","201","0.389897238151919","0.347484841948129","0.43230963435571"
"Stimmt eher nicht","1992","17-34","Staedtischer Raum","575","0.250031931985393","0.232369306955709","0.267694557015077"
"Stimmt eher nicht","1992","17-34","Laendlicher Raum","389","0.25061248071387","0.229086727328794","0.272138234098947"
"Stimmt eher nicht","1992","35-65","Staedtischer Raum","1117","0.337298907532881","0.321360091740971","0.353237723324791"
"Stimmt eher nicht","1992","35-65","Laendlicher Raum","780","0.347459646155897","0.327526140225253","0.367393152086541"
"Stimmt eher nicht","1992","66 +","Staedtischer Raum","354","0.418607960760096","0.386013407202613","0.45120251431758"
"Stimmt eher nicht","1992","66 +","Laendlicher Raum","194","0.382835047841278","0.340565976407556","0.425104119275"
"Stimmt ganz u.gar nicht","1992","17-34","Staedtischer Raum","103","0.0474047255339401","0.0387370797653223","0.0560723713025578"
"Stimmt ganz u.gar nicht","1992","17-34","Laendlicher Raum","62","0.0440848028484682","0.0338881432964497","0.0542814624004867"
"Stimmt ganz u.gar nicht","1992","35-65","Staedtischer Raum","287","0.0797544499165226","0.0706213319771676","0.0888875678558776"
"Stimmt ganz u.gar nicht","1992","35-65","Laendlicher Raum","197","0.0915948119228719","0.079519369356034","0.10367025448971"
"Stimmt ganz u.gar nicht","1992","66 +","Staedtischer Raum","89","0.103676931659257","0.0835359743139728","0.123817889004542"
"Stimmt ganz u.gar nicht","1992","66 +","Laendlicher Raum","51","0.109626685508277","0.082458511864829","0.136794859151726"
"Stimmt ganz u.gar","1993","17-34","Staedtischer Raum","503","0.155009916182937","0.14249390710004","0.167525925265834"
"Stimmt ganz u.gar","1993","17-34","Laendlicher Raum","189","0.10787124392044","0.0929300763224033","0.122812411518477"
"Stimmt ganz u.gar","1993","35-65","Staedtischer Raum","397","0.0834273421705389","0.0752389408942102","0.0916157434468677"
"Stimmt ganz u.gar","1993","35-65","Laendlicher Raum","210","0.100553890695139","0.0883243400606569","0.112783441329621"
"Stimmt ganz u.gar","1993","66 +","Staedtischer Raum","89","0.0934858511285906","0.0747862007310713","0.11218550152611"
"Stimmt ganz u.gar","1993","66 +","Laendlicher Raum","48","0.0915393390046567","0.0668718247246488","0.116206853284665"
"Stimmt eher","1993","17-34","Staedtischer Raum","1566","0.478266776871778","0.460991712443171","0.495541841300385"
"Stimmt eher","1993","17-34","Laendlicher Raum","833","0.498042696943454","0.473961137804035","0.522124256082874"
"Stimmt eher","1993","35-65","Staedtischer Raum","1765","0.395790203295923","0.381309559657787","0.41027084693406"
"Stimmt eher","1993","35-65","Laendlicher Raum","905","0.364885839488192","0.345309662228382","0.384462016748002"
"Stimmt eher","1993","66 +","Staedtischer Raum","304","0.315902935738013","0.286041619636002","0.345764251840023"
"Stimmt eher","1993","66 +","Laendlicher Raum","195","0.359706601906649","0.31865480651336","0.400758397299938"
"Stimmt eher nicht","1993","17-34","Staedtischer Raum","922","0.295815248482698","0.280031363429611","0.311599133535785"
"Stimmt eher nicht","1993","17-34","Laendlicher Raum","510","0.320623280222588","0.298144601422748","0.343101959022428"
"Stimmt eher nicht","1993","35-65","Staedtischer Raum","1705","0.396257612019103","0.381774025848626","0.410741198189581"
"Stimmt eher nicht","1993","35-65","Laendlicher Raum","950","0.42552651660146","0.405420696429128","0.445632336773792"
"Stimmt eher nicht","1993","66 +","Staedtischer Raum","379","0.411588555994578","0.37997703071657","0.443200081272585"
"Stimmt eher nicht","1993","66 +","Laendlicher Raum","221","0.429062264192479","0.386724982171551","0.471399546213407"
"Stimmt ganz u.gar nicht","1993","17-34","Staedtischer Raum","221","0.0709080584625865","0.0620316461658765","0.0797844707592965"
"Stimmt ganz u.gar nicht","1993","17-34","Laendlicher Raum","124","0.0734627789135171","0.06089718453641","0.0860283732906243"
"Stimmt ganz u.gar nicht","1993","35-65","Staedtischer Raum","514","0.124524842514434","0.114747712767026","0.134301972261843"
"Stimmt ganz u.gar nicht","1993","35-65","Laendlicher Raum","258","0.109033753215209","0.0963591435666981","0.121708362863721"
"Stimmt ganz u.gar nicht","1993","66 +","Staedtischer Raum","159","0.179022657138819","0.154396716071795","0.203648598205843"
"Stimmt ganz u.gar nicht","1993","66 +","Laendlicher Raum","61","0.119691794896216","0.0919254953817871","0.147458094410645"
"Stimmt ganz u.gar","1994","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1994","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1994","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1994","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1994","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1994","66 +","Laendlicher Raum","","","",""
"Stimmt eher","1994","17-34","Staedtischer Raum","","","",""
"Stimmt eher","1994","17-34","Laendlicher Raum","","","",""
"Stimmt eher","1994","35-65","Staedtischer Raum","","","",""
"Stimmt eher","1994","35-65","Laendlicher Raum","","","",""
"Stimmt eher","1994","66 +","Staedtischer Raum","","","",""
"Stimmt eher","1994","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","1994","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","1994","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","1994","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","1994","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","1994","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","1994","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1994","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1994","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1994","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1994","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1994","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1994","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1995","17-34","Staedtischer Raum","663","0.19690983619452","0.183240246938252","0.210579425450788"
"Stimmt ganz u.gar","1995","17-34","Laendlicher Raum","270","0.170147814659428","0.15202787995836","0.188267749360496"
"Stimmt ganz u.gar","1995","35-65","Staedtischer Raum","547","0.125909269736324","0.116111402605361","0.135707136867287"
"Stimmt ganz u.gar","1995","35-65","Laendlicher Raum","250","0.114028772711485","0.101309859582667","0.126747685840303"
"Stimmt ganz u.gar","1995","66 +","Staedtischer Raum","125","0.125754549952694","0.105193566151352","0.146315533754037"
"Stimmt ganz u.gar","1995","66 +","Laendlicher Raum","62","0.112079568366956","0.0847810134270238","0.139378123306887"
"Stimmt eher","1995","17-34","Staedtischer Raum","1847","0.580041580962339","0.563075860144283","0.597007301780394"
"Stimmt eher","1995","17-34","Laendlicher Raum","995","0.586809353532764","0.563064646024153","0.610554061041375"
"Stimmt eher","1995","35-65","Staedtischer Raum","2269","0.509083429158938","0.494318792557487","0.523848065760389"
"Stimmt eher","1995","35-65","Laendlicher Raum","1209","0.490652604515779","0.470648133753385","0.510657075278172"
"Stimmt eher","1995","66 +","Staedtischer Raum","397","0.40395660409649","0.373528727699621","0.434384480493359"
"Stimmt eher","1995","66 +","Laendlicher Raum","223","0.424434560017036","0.381664276160369","0.467204843873702"
"Stimmt eher nicht","1995","17-34","Staedtischer Raum","648","0.198160652984156","0.184458399405854","0.211862906562458"
"Stimmt eher nicht","1995","17-34","Laendlicher Raum","350","0.224495749029979","0.204375228045551","0.244616270014408"
"Stimmt eher nicht","1995","35-65","Staedtischer Raum","1348","0.307559656768386","0.29393014493178","0.321189168604993"
"Stimmt eher nicht","1995","35-65","Laendlicher Raum","810","0.336959606341269","0.318045236282971","0.355873976399566"
"Stimmt eher nicht","1995","66 +","Staedtischer Raum","366","0.347017435606073","0.317499105341448","0.376535765870699"
"Stimmt eher nicht","1995","66 +","Laendlicher Raum","189","0.381174698763211","0.339147013398904","0.423202384127517"
"Stimmt ganz u.gar nicht","1995","17-34","Staedtischer Raum","93","0.0248879298589857","0.0195329078578529","0.0302429518601185"
"Stimmt ganz u.gar nicht","1995","17-34","Laendlicher Raum","37","0.0185470827778294","0.0120410595452875","0.0250531060103713"
"Stimmt ganz u.gar nicht","1995","35-65","Staedtischer Raum","240","0.0574476443363513","0.0505751674175657","0.0643201212551369"
"Stimmt ganz u.gar nicht","1995","35-65","Laendlicher Raum","130","0.0583590164314676","0.0489784378678974","0.0677395949950377"
"Stimmt ganz u.gar nicht","1995","66 +","Staedtischer Raum","111","0.123271410344743","0.102885546759911","0.143657273929575"
"Stimmt ganz u.gar nicht","1995","66 +","Laendlicher Raum","39","0.0823111728527982","0.0585281788932815","0.106094166812315"
"Stimmt ganz u.gar","1996","17-34","Staedtischer Raum","627","0.178897296962835","0.165517312261697","0.192277281663973"
"Stimmt ganz u.gar","1996","17-34","Laendlicher Raum","226","0.138813050222806","0.121839691059784","0.155786409385827"
"Stimmt ganz u.gar","1996","35-65","Staedtischer Raum","512","0.120194817868699","0.110478570845103","0.129911064892294"
"Stimmt ganz u.gar","1996","35-65","Laendlicher Raum","211","0.0991170173778747","0.0872041016420588","0.111029933113691"
"Stimmt ganz u.gar","1996","66 +","Staedtischer Raum","103","0.102441529434819","0.0838327706258216","0.121050288243817"
"Stimmt ganz u.gar","1996","66 +","Laendlicher Raum","66","0.127890545391996","0.0991028077182043","0.156678283065788"
"Stimmt eher","1996","17-34","Staedtischer Raum","1766","0.578426570652728","0.561187425786498","0.595665715518957"
"Stimmt eher","1996","17-34","Laendlicher Raum","902","0.574469631566797","0.55019778881229","0.598741474321303"
"Stimmt eher","1996","35-65","Staedtischer Raum","2020","0.460415133970098","0.445522651641893","0.475307616298303"
"Stimmt eher","1996","35-65","Laendlicher Raum","1137","0.469251901344511","0.449356302766991","0.489147499922031"
"Stimmt eher","1996","66 +","Staedtischer Raum","382","0.378413450535166","0.34865008133276","0.408176819737571"
"Stimmt eher","1996","66 +","Laendlicher Raum","214","0.406456514086266","0.364117949001518","0.448795079171015"
"Stimmt eher nicht","1996","17-34","Staedtischer Raum","660","0.211244664042498","0.196994527832281","0.225494800252714"
"Stimmt eher nicht","1996","17-34","Laendlicher Raum","412","0.254731703865394","0.23334214853436","0.276121259196428"
"Stimmt eher nicht","1996","35-65","Staedtischer Raum","1507","0.360801155531199","0.346452395633482","0.375149915428916"
"Stimmt eher nicht","1996","35-65","Laendlicher Raum","900","0.361027127840189","0.341879239150182","0.380175016530196"
"Stimmt eher nicht","1996","66 +","Staedtischer Raum","414","0.40672180865064","0.376576070167509","0.436867547133772"
"Stimmt eher nicht","1996","66 +","Laendlicher Raum","193","0.383688588899296","0.341771379177567","0.425605798621025"
"Stimmt ganz u.gar nicht","1996","17-34","Staedtischer Raum","99","0.0314314683419396","0.0253402733978329","0.0375226632860464"
"Stimmt ganz u.gar nicht","1996","17-34","Laendlicher Raum","54","0.0319856143450036","0.0233474355986048","0.0406237930914023"
"Stimmt ganz u.gar nicht","1996","35-65","Staedtischer Raum","264","0.0585888926300044","0.0515717594073857","0.0656060258526232"
"Stimmt ganz u.gar nicht","1996","35-65","Laendlicher Raum","169","0.0706039534374252","0.0603916270580478","0.0808162798168026"
"Stimmt ganz u.gar nicht","1996","66 +","Staedtischer Raum","121","0.112423211379375","0.0930376239058789","0.131808798852871"
"Stimmt ganz u.gar nicht","1996","66 +","Laendlicher Raum","44","0.0819643516224414","0.058319037048133","0.10560966619675"
"Stimmt ganz u.gar","1997","17-34","Staedtischer Raum","426","0.136951788181575","0.124732630671302","0.149170945691848"
"Stimmt ganz u.gar","1997","17-34","Laendlicher Raum","152","0.102624957569154","0.0875124729848307","0.117737442153478"
"Stimmt ganz u.gar","1997","35-65","Staedtischer Raum","310","0.0747860967607304","0.0668647025978536","0.0827074909236073"
"Stimmt ganz u.gar","1997","35-65","Laendlicher Raum","116","0.0511316130721693","0.0422823450654586","0.05998088107888"
"Stimmt ganz u.gar","1997","66 +","Staedtischer Raum","67","0.0680434760825881","0.0527314947966756","0.0833554573685006"
"Stimmt ganz u.gar","1997","66 +","Laendlicher Raum","31","0.0607968991576912","0.0403759608872725","0.0812178374281098"
"Stimmt eher","1997","17-34","Staedtischer Raum","1561","0.523553997965804","0.505802808287837","0.54130518764377"
"Stimmt eher","1997","17-34","Laendlicher Raum","756","0.495969340446402","0.471070548587667","0.520868132305136"
"Stimmt eher","1997","35-65","Staedtischer Raum","1702","0.388818955788294","0.374138864097454","0.403499047479133"
"Stimmt eher","1997","35-65","Laendlicher Raum","817","0.344427235157139","0.325336669066799","0.363517801247479"
"Stimmt eher","1997","66 +","Staedtischer Raum","341","0.336279063398062","0.307552545196864","0.365005581599259"
"Stimmt eher","1997","66 +","Laendlicher Raum","163","0.325500420888695","0.285457860641371","0.36554298113602"
"Stimmt eher nicht","1997","17-34","Staedtischer Raum","884","0.283194510301998","0.267181132225201","0.299207888378795"
"Stimmt eher nicht","1997","17-34","Laendlicher Raum","557","0.345911692087836","0.322223975623263","0.36959940855241"
"Stimmt eher nicht","1997","35-65","Staedtischer Raum","1754","0.420454156256608","0.405588867900092","0.435319444613123"
"Stimmt eher nicht","1997","35-65","Laendlicher Raum","1154","0.466488341567315","0.446445838129307","0.486530845005322"
"Stimmt eher nicht","1997","66 +","Staedtischer Raum","465","0.433843299591283","0.403708029362102","0.463978569820464"
"Stimmt eher nicht","1997","66 +","Laendlicher Raum","254","0.451217713837999","0.408692321252374","0.493743106423624"
"Stimmt ganz u.gar nicht","1997","17-34","Staedtischer Raum","170","0.0562997035506233","0.048107325586905","0.0644920815143415"
"Stimmt ganz u.gar nicht","1997","17-34","Laendlicher Raum","84","0.0554940098966076","0.0440928826168129","0.0668951371764023"
"Stimmt ganz u.gar nicht","1997","35-65","Staedtischer Raum","470","0.115940791194368","0.106299639384382","0.125581943004354"
"Stimmt ganz u.gar nicht","1997","35-65","Laendlicher Raum","293","0.137952810203377","0.124098324507222","0.151807295899533"
"Stimmt ganz u.gar nicht","1997","66 +","Staedtischer Raum","166","0.161834160928067","0.139439711191791","0.184228610664344"
"Stimmt ganz u.gar nicht","1997","66 +","Laendlicher Raum","78","0.162484966115614","0.130959746780274","0.194010185450955"
"Stimmt ganz u.gar","1998","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1998","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1998","66 +","Laendlicher Raum","","","",""
"Stimmt eher","1998","17-34","Staedtischer Raum","","","",""
"Stimmt eher","1998","17-34","Laendlicher Raum","","","",""
"Stimmt eher","1998","35-65","Staedtischer Raum","","","",""
"Stimmt eher","1998","35-65","Laendlicher Raum","","","",""
"Stimmt eher","1998","66 +","Staedtischer Raum","","","",""
"Stimmt eher","1998","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","1998","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","1998","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1998","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1998","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","1999","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","1999","66 +","Laendlicher Raum","","","",""
"Stimmt eher","1999","17-34","Staedtischer Raum","","","",""
"Stimmt eher","1999","17-34","Laendlicher Raum","","","",""
"Stimmt eher","1999","35-65","Staedtischer Raum","","","",""
"Stimmt eher","1999","35-65","Laendlicher Raum","","","",""
"Stimmt eher","1999","66 +","Staedtischer Raum","","","",""
"Stimmt eher","1999","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","1999","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","1999","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","1999","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","1999","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2000","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2000","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2000","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2000","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2000","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2000","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2000","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2000","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2000","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2000","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2000","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2000","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2001","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2001","66 +","Laendlicher Raum","","","",""
"Stimmt eher","2001","17-34","Staedtischer Raum","","","",""
"Stimmt eher","2001","17-34","Laendlicher Raum","","","",""
"Stimmt eher","2001","35-65","Staedtischer Raum","","","",""
"Stimmt eher","2001","35-65","Laendlicher Raum","","","",""
"Stimmt eher","2001","66 +","Staedtischer Raum","","","",""
"Stimmt eher","2001","66 +","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2001","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2001","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2001","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2001","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2002","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar","2002","35-65","Laendlicher Raum","","","",""
