year,quintil_oecd,sex,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,4th Quintile,female,Agree,0.43786,474,1049,0.40782,0.46790
1992,4th Quintile,female,Disagree,0.37427,372,1049,0.34497,0.40357
1992,4th Quintile,female,Disagree completely,0.07025,67,1049,0.05478,0.08572
1992,5th Quintile,male,Agree completely,0.19256,209,1139,0.16965,0.21547
1992,5th Quintile,male,Agree,0.51536,614,1139,0.48632,0.54440
1992,5th Quintile,male,Disagree,0.24923,268,1139,0.22410,0.27437
1992,5th Quintile,male,Disagree completely,0.04284,48,1139,0.03108,0.05461
1992,5th Quintile,female,Agree completely,0.15753,169,1057,0.13556,0.17950
1992,5th Quintile,female,Agree,0.48862,538,1057,0.45847,0.51877
1992,5th Quintile,female,Disagree,0.30986,308,1057,0.28197,0.33776
1992,5th Quintile,female,Disagree completely,0.04399,42,1057,0.03162,0.05636
1993,1st Quintile,male,Agree completely,0.08801,110,1112,0.07135,0.10466
1993,1st Quintile,male,Agree,0.39423,470,1112,0.36550,0.42297
1993,1st Quintile,male,Disagree,0.38054,391,1112,0.35199,0.40909
1993,1st Quintile,male,Disagree completely,0.13722,141,1112,0.11699,0.15745
1993,1st Quintile,female,Agree completely,0.09567,143,1466,0.08061,0.11074
1993,1st Quintile,female,Agree,0.33597,525,1466,0.31178,0.36015
1993,1st Quintile,female,Disagree,0.42409,601,1466,0.39878,0.44940
1993,1st Quintile,female,Disagree completely,0.14427,197,1466,0.12628,0.16226
1993,2nd Quintile,male,Agree completely,0.11005,148,1302,0.09304,0.12706
1993,2nd Quintile,male,Agree,0.43469,587,1302,0.40775,0.46163
1993,2nd Quintile,male,Disagree,0.33563,424,1302,0.30997,0.36129
1993,2nd Quintile,male,Disagree completely,0.11963,143,1302,0.10200,0.13727
1993,2nd Quintile,female,Agree completely,0.08323,152,1515,0.06931,0.09714
1993,2nd Quintile,female,Agree,0.37744,629,1515,0.35302,0.40186
1993,2nd Quintile,female,Disagree,0.41110,574,1515,0.38631,0.43588
1993,2nd Quintile,female,Disagree completely,0.12823,160,1515,0.11139,0.14507
1993,3rd Quintile,male,Agree completely,0.11217,153,1330,0.09520,0.12913
1993,3rd Quintile,male,Agree,0.40440,587,1330,0.37801,0.43078
1993,3rd Quintile,male,Disagree,0.37964,478,1330,0.35355,0.40574
1993,3rd Quintile,male,Disagree completely,0.10379,112,1330,0.08740,0.12019
1993,3rd Quintile,female,Agree completely,0.10497,141,1330,0.08849,0.12145
1993,3rd Quintile,female,Agree,0.40790,578,1330,0.38148,0.43432
1993,3rd Quintile,female,Disagree,0.37852,479,1330,0.35244,0.40460
1993,3rd Quintile,female,Disagree completely,0.10861,132,1330,0.09188,0.12533
1993,4th Quintile,male,Agree completely,0.10393,142,1324,0.08748,0.12037
1993,4th Quintile,male,Agree,0.41129,580,1324,0.38477,0.43780
1993,4th Quintile,male,Disagree,0.39051,488,1324,0.36422,0.41680
1993,4th Quintile,male,Disagree completely,0.09428,114,1324,0.07854,0.11003
1993,4th Quintile,female,Agree completely,0.10193,136,1275,0.08532,0.11855
1993,4th Quintile,female,Agree,0.40946,532,1275,0.38245,0.43646
1993,4th Quintile,female,Disagree,0.38356,482,1275,0.35686,0.41026
1993,4th Quintile,female,Disagree completely,0.10505,125,1275,0.08821,0.12189
1993,5th Quintile,male,Agree completely,0.12576,164,1265,0.10748,0.14404
1993,5th Quintile,male,Agree,0.46773,600,1265,0.44023,0.49524
1993,5th Quintile,male,Disagree,0.31684,390,1265,0.29119,0.34249
1993,5th Quintile,male,Disagree completely,0.08967,111,1265,0.07392,0.10542
1993,5th Quintile,female,Agree completely,0.12710,147,1107,0.10747,0.14673
1993,5th Quintile,female,Agree,0.42448,478,1107,0.39535,0.45361
1993,5th Quintile,female,Disagree,0.35414,380,1107,0.32596,0.38233
1993,5th Quintile,female,Disagree completely,0.09428,102,1107,0.07706,0.11150
1995,1st Quintile,male,Agree completely,0.15894,163,1096,0.13729,0.18060
1995,1st Quintile,male,Agree,0.43618,513,1096,0.40680,0.46555
1995,1st Quintile,male,Disagree,0.31569,331,1096,0.28816,0.34322
1995,1st Quintile,male,Disagree completely,0.08919,89,1096,0.07231,0.10607
1995,1st Quintile,female,Agree completely,0.13268,190,1422,0.11504,0.15032
1995,1st Quintile,female,Agree,0.44284,658,1422,0.41701,0.46867
1995,1st Quintile,female,Disagree,0.32832,462,1422,0.30391,0.35274
1995,1st Quintile,female,Disagree completely,0.09616,112,1422,0.08083,0.11149
1995,2nd Quintile,male,Agree completely,0.11173,179,1345,0.09489,0.12858
1995,2nd Quintile,male,Agree,0.50430,698,1345,0.47757,0.53104
1995,2nd Quintile,male,Disagree,0.32412,400,1345,0.29910,0.34915
1995,2nd Quintile,male,Disagree completely,0.05984,68,1345,0.04716,0.07252
1995,2nd Quintile,female,Agree completely,0.11708,185,1525,0.10094,0.13322
1995,2nd Quintile,female,Agree,0.45196,751,1525,0.42697,0.47695
1995,2nd Quintile,female,Disagree,0.35621,503,1525,0.33217,0.38026
1995,2nd Quintile,female,Disagree completely,0.07475,86,1525,0.06154,0.08795
1995,3rd Quintile,male,Agree completely,0.14243,202,1332,0.12365,0.16121
1995,3rd Quintile,male,Agree,0.49394,708,1332,0.46708,0.52080
1995,3rd Quintile,male,Disagree,0.30655,367,1332,0.28178,0.33131
1995,3rd Quintile,male,Disagree completely,0.05709,55,1332,0.04462,0.06955
1995,3rd Quintile,female,Agree completely,0.14262,195,1378,0.12415,0.16109
1995,3rd Quintile,female,Agree,0.48168,696,1378,0.45529,0.50807
1995,3rd Quintile,female,Disagree,0.31801,427,1378,0.29341,0.34261
1995,3rd Quintile,female,Disagree completely,0.05769,60,1378,0.04537,0.07000
1995,4th Quintile,male,Agree completely,0.14459,217,1349,0.12581,0.16336
1995,4th Quintile,male,Agree,0.55572,747,1349,0.52920,0.58225
1995,4th Quintile,male,Disagree,0.25247,333,1349,0.22928,0.27567
1995,4th Quintile,male,Disagree completely,0.04722,52,1349,0.03589,0.05854
1995,4th Quintile,female,Agree completely,0.13354,179,1307,0.11509,0.15199
1995,4th Quintile,female,Agree,0.57440,754,1307,0.54759,0.60122
1995,4th Quintile,female,Disagree,0.24316,318,1307,0.21989,0.26643
1995,4th Quintile,female,Disagree completely,0.04889,56,1307,0.03720,0.06059
1995,5th Quintile,male,Agree completely,0.17564,221,1258,0.15460,0.19667
1995,5th Quintile,male,Agree,0.56017,724,1258,0.53273,0.58761
1995,5th Quintile,male,Disagree,0.23786,278,1258,0.21433,0.26140
1995,5th Quintile,male,Disagree completely,0.02633,35,1258,0.01748,0.03518
1995,5th Quintile,female,Agree completely,0.15639,186,1202,0.13584,0.17693
1995,5th Quintile,female,Agree,0.56745,689,1202,0.53943,0.59547
1995,5th Quintile,female,Disagree,0.25099,291,1202,0.22647,0.27551
1995,5th Quintile,female,Disagree completely,0.02518,36,1202,0.01632,0.03404
1996,1st Quintile,male,Agree completely,0.14044,162,1116,0.12005,0.16083
1996,1st Quintile,male,Agree,0.43316,511,1116,0.40407,0.46224
1996,1st Quintile,male,Disagree,0.34588,361,1116,0.31796,0.37380
1996,1st Quintile,male,Disagree completely,0.08052,82,1116,0.06455,0.09649
1996,1st Quintile,female,Agree completely,0.12552,184,1445,0.10844,0.14261
1996,1st Quintile,female,Agree,0.40990,635,1445,0.38453,0.43526
1996,1st Quintile,female,Disagree,0.35903,496,1445,0.33428,0.38377
1996,1st Quintile,female,Disagree completely,0.10556,130,1445,0.08971,0.12140
1996,2nd Quintile,male,Agree completely,0.09738,158,1199,0.08060,0.11417
1996,2nd Quintile,male,Agree,0.47268,585,1199,0.44441,0.50095
1996,2nd Quintile,male,Disagree,0.35992,382,1199,0.33274,0.38710
1996,2nd Quintile,male,Disagree completely,0.07002,74,1199,0.05557,0.08447
1996,2nd Quintile,female,Agree completely,0.11287,171,1418,0.09639,0.12935
1996,2nd Quintile,female,Agree,0.43973,647,1418,0.41388,0.46557
1996,2nd Quintile,female,Disagree,0.35643,489,1418,0.33149,0.38137
1996,2nd Quintile,female,Disagree completely,0.09097,111,1418,0.07600,0.10595
1996,3rd Quintile,male,Agree completely,0.12086,172,1318,0.10325,0.13846
1996,3rd Quintile,male,Agree,0.47852,636,1318,0.45154,0.50550
1996,3rd Quintile,male,Disagree,0.33852,432,1318,0.31297,0.36408
1996,3rd Quintile,male,Disagree completely,0.06210,78,1318,0.04907,0.07514
1996,3rd Quintile,female,Agree completely,0.09968,139,1364,0.08377,0.11558
1996,3rd Quintile,female,Agree,0.47040,663,1364,0.44390,0.49690
1996,3rd Quintile,female,Disagree,0.37025,481,1364,0.34461,0.39588
1996,3rd Quintile,female,Disagree completely,0.05968,81,1364,0.04710,0.07225
1996,4th Quintile,male,Agree completely,0.13857,194,1371,0.12027,0.15686
1996,4th Quintile,male,Agree,0.50665,707,1371,0.48017,0.53312
1996,4th Quintile,male,Disagree,0.31145,411,1371,0.28693,0.33598
1996,4th Quintile,male,Disagree completely,0.04333,59,1371,0.03255,0.05412
1996,4th Quintile,female,Agree completely,0.13615,184,1328,0.11770,0.15460
1996,4th Quintile,female,Agree,0.47061,670,1328,0.44376,0.49747
1996,4th Quintile,female,Disagree,0.34898,417,1328,0.32334,0.37463
1996,4th Quintile,female,Disagree completely,0.04426,57,1328,0.03319,0.05532
1996,5th Quintile,male,Agree completely,0.14656,195,1267,0.12708,0.16604
1996,5th Quintile,male,Agree,0.57839,713,1267,0.55118,0.60559
1996,5th Quintile,male,Disagree,0.24647,317,1267,0.22273,0.27021
1996,5th Quintile,male,Disagree completely,0.02858,42,1267,0.01940,0.03776
1996,5th Quintile,female,Agree completely,0.16314,186,1171,0.14197,0.18431
1996,5th Quintile,female,Agree,0.53914,651,1171,0.51058,0.56770
1996,5th Quintile,female,Disagree,0.26350,297,1171,0.23826,0.28874
1996,5th Quintile,female,Disagree completely,0.03422,37,1171,0.02380,0.04464
1997,1st Quintile,male,Agree completely,0.09894,100,1028,0.08068,0.11720
1997,1st Quintile,male,Agree,0.36954,417,1028,0.34002,0.39906
1997,1st Quintile,male,Disagree,0.39778,389,1028,0.36785,0.42772
1997,1st Quintile,male,Disagree completely,0.13373,122,1028,0.11292,0.15455
1997,1st Quintile,female,Agree completely,0.09998,122,1344,0.08393,0.11602
1997,1st Quintile,female,Agree,0.35816,522,1344,0.33252,0.38381
1997,1st Quintile,female,Disagree,0.39467,534,1344,0.36853,0.42081
1997,1st Quintile,female,Disagree completely,0.14719,166,1344,0.12824,0.16614
1997,2nd Quintile,male,Agree completely,0.07580,104,1283,0.06131,0.09028
1997,2nd Quintile,male,Agree,0.37006,513,1283,0.34363,0.39649
1997,2nd Quintile,male,Disagree,0.42474,522,1283,0.39768,0.45179
1997,2nd Quintile,male,Disagree completely,0.12941,144,1283,0.11103,0.14778
1997,2nd Quintile,female,Agree completely,0.06648,99,1445,0.05363,0.07933
1997,2nd Quintile,female,Agree,0.34814,533,1445,0.32357,0.37272
1997,2nd Quintile,female,Disagree,0.45171,657,1445,0.42604,0.47737
1997,2nd Quintile,female,Disagree completely,0.13367,156,1445,0.11612,0.15122
1997,3rd Quintile,male,Agree completely,0.06964,103,1280,0.05569,0.08359
1997,3rd Quintile,male,Agree,0.40589,517,1280,0.37898,0.43281
1997,3rd Quintile,male,Disagree,0.41444,527,1280,0.38745,0.44144
1997,3rd Quintile,male,Disagree completely,0.11002,133,1280,0.09287,0.12717
1997,3rd Quintile,female,Agree completely,0.07610,104,1340,0.06190,0.09031
1997,3rd Quintile,female,Agree,0.38857,537,1340,0.36246,0.41468
1997,3rd Quintile,female,Disagree,0.41235,552,1340,0.38598,0.43871
1997,3rd Quintile,female,Disagree completely,0.12298,147,1340,0.10539,0.14057
1997,4th Quintile,male,Agree completely,0.08975,127,1341,0.07444,0.10505
1997,4th Quintile,male,Agree,0.41283,583,1341,0.38647,0.43919
1997,4th Quintile,male,Disagree,0.39856,525,1341,0.37235,0.42478
1997,4th Quintile,male,Disagree completely,0.09886,106,1341,0.08288,0.11484
1997,4th Quintile,female,Agree completely,0.08859,113,1307,0.07318,0.10400
1997,4th Quintile,female,Agree,0.41828,555,1307,0.39153,0.44503
1997,4th Quintile,female,Disagree,0.40102,533,1307,0.37444,0.42761
1997,4th Quintile,female,Disagree completely,0.09210,106,1307,0.07642,0.10779
1997,5th Quintile,male,Agree completely,0.10004,128,1252,0.08341,0.11667
1997,5th Quintile,male,Agree,0.48459,594,1252,0.45690,0.51228
1997,5th Quintile,male,Disagree,0.34274,440,1252,0.31644,0.36904
1997,5th Quintile,male,Disagree completely,0.07262,90,1252,0.05824,0.08701
1997,5th Quintile,female,Agree completely,0.07373,102,1151,0.05863,0.08884
1997,5th Quintile,female,Agree,0.49521,568,1151,0.46631,0.52411
1997,5th Quintile,female,Disagree,0.34810,389,1151,0.32057,0.37563
1997,5th Quintile,female,Disagree completely,0.08296,92,1151,0.06702,0.09890
2008,1st Quintile,male,Agree completely,0.09577,118,1231,0.07933,0.11222
2008,1st Quintile,male,Agree,0.37261,465,1231,0.34559,0.39964
2008,1st Quintile,male,Disagree,0.40880,504,1231,0.38132,0.43627
2008,1st Quintile,male,Disagree completely,0.12281,144,1231,0.10447,0.14116
2008,1st Quintile,female,Agree completely,0.08489,134,1725,0.07173,0.09805
2008,1st Quintile,female,Agree,0.39416,685,1725,0.37109,0.41723
2008,1st Quintile,female,Disagree,0.39194,685,1725,0.36889,0.41498
2008,1st Quintile,female,Disagree completely,0.12901,221,1725,0.11319,0.14484
2008,2nd Quintile,male,Agree completely,0.09620,157,1533,0.08144,0.11097
2008,2nd Quintile,male,Agree,0.41380,629,1533,0.38914,0.43846
2008,2nd Quintile,male,Disagree,0.40275,612,1533,0.37819,0.42731
2008,2nd Quintile,male,Disagree completely,0.08725,135,1533,0.07311,0.10138
2008,2nd Quintile,female,Agree completely,0.07840,160,1833,0.06609,0.09071
2008,2nd Quintile,female,Agree,0.40911,729,1833,0.38660,0.43163
2008,2nd Quintile,female,Disagree,0.41692,771,1833,0.39435,0.43950
2008,2nd Quintile,female,Disagree completely,0.09557,173,1833,0.08210,0.10903
2008,3rd Quintile,male,Agree completely,0.09572,175,1838,0.08227,0.10918
2008,3rd Quintile,male,Agree,0.45679,834,1838,0.43401,0.47957
2008,3rd Quintile,male,Disagree,0.37708,686,1838,0.35492,0.39924
2008,3rd Quintile,male,Disagree completely,0.07041,143,1838,0.05871,0.08210
2008,3rd Quintile,female,Agree completely,0.09914,187,1965,0.08592,0.11236
2008,3rd Quintile,female,Agree,0.45792,896,1965,0.43588,0.47995
2008,3rd Quintile,female,Disagree,0.37804,765,1965,0.35660,0.39949
2008,3rd Quintile,female,Disagree completely,0.06490,117,1965,0.05401,0.07580
2008,4th Quintile,male,Agree completely,0.08989,196,1928,0.07712,0.10266
2008,4th Quintile,male,Agree,0.51889,976,1928,0.49658,0.54119
2008,4th Quintile,male,Disagree,0.33305,647,1928,0.31200,0.35409
2008,4th Quintile,male,Disagree completely,0.05818,109,1928,0.04772,0.06863
2008,4th Quintile,female,Agree completely,0.09727,206,1936,0.08406,0.11047
2008,4th Quintile,female,Agree,0.49811,961,1936,0.47583,0.52039
2008,4th Quintile,female,Disagree,0.35444,678,1936,0.33313,0.37575
2008,4th Quintile,female,Disagree completely,0.05019,91,1936,0.04046,0.05992
2008,5th Quintile,male,Agree completely,0.13668,389,2650,0.12360,0.14976
2008,5th Quintile,male,Agree,0.55921,1467,2650,0.54030,0.57812
2008,5th Quintile,male,Disagree,0.26910,708,2650,0.25221,0.28599
2008,5th Quintile,male,Disagree completely,0.03501,86,2650,0.02801,0.04201
2008,5th Quintile,female,Agree completely,0.12545,355,2605,0.11273,0.13817
2008,5th Quintile,female,Agree,0.53260,1412,2605,0.51344,0.55176
2008,5th Quintile,female,Disagree,0.30064,760,2605,0.28303,0.31825
2008,5th Quintile,female,Disagree completely,0.04131,78,2605,0.03367,0.04895
2013,1st Quintile,male,Agree completely,0.14466,196,1281,0.12539,0.16393
2013,1st Quintile,male,Agree,0.47492,633,1281,0.44757,0.50228
2013,1st Quintile,male,Disagree,0.31357,368,1281,0.28815,0.33898
2013,1st Quintile,male,Disagree completely,0.06685,84,1281,0.05317,0.08054
2013,1st Quintile,female,Agree completely,0.12152,246,1805,0.10645,0.13660
2013,1st Quintile,female,Agree,0.45874,870,1805,0.43574,0.48173
2013,1st Quintile,female,Disagree,0.34478,569,1805,0.32285,0.36671
2013,1st Quintile,female,Disagree completely,0.07496,120,1805,0.06281,0.08711
2013,2nd Quintile,male,Agree completely,0.13680,201,1521,0.11952,0.15408
2013,2nd Quintile,male,Agree,0.56162,877,1521,0.53668,0.58657
2013,2nd Quintile,male,Disagree,0.27147,386,1521,0.24912,0.29383
2013,2nd Quintile,male,Disagree completely,0.03010,57,1521,0.02151,0.03869
2013,2nd Quintile,female,Agree completely,0.13129,253,1899,0.11610,0.14648
2013,2nd Quintile,female,Agree,0.52263,1046,1899,0.50016,0.54511
2013,2nd Quintile,female,Disagree,0.29608,519,1899,0.27554,0.31662
2013,2nd Quintile,female,Disagree completely,0.04999,81,1899,0.04019,0.05980
2013,3rd Quintile,male,Agree completely,0.13529,236,1706,0.11906,0.15153
2013,3rd Quintile,male,Agree,0.58176,1001,1706,0.55835,0.60518
2013,3rd Quintile,male,Disagree,0.24936,415,1706,0.22882,0.26990
2013,3rd Quintile,male,Disagree completely,0.03358,54,1706,0.02503,0.04213
2013,3rd Quintile,female,Agree completely,0.13262,276,1880,0.11728,0.14795
2013,3rd Quintile,female,Agree,0.57712,1073,1880,0.55478,0.59945
2013,3rd Quintile,female,Disagree,0.25462,474,1880,0.23492,0.27432
2013,3rd Quintile,female,Disagree completely,0.03565,57,1880,0.02726,0.04403
2013,4th Quintile,male,Agree completely,0.18943,344,1904,0.17182,0.20703
2013,4th Quintile,male,Agree,0.59613,1166,1904,0.57408,0.61818
2013,4th Quintile,male,Disagree,0.19447,350,1904,0.17669,0.21225
2013,4th Quintile,male,Disagree completely,0.01997,44,1904,0.01369,0.02626
2013,4th Quintile,female,Agree completely,0.14458,301,2005,0.12918,0.15998
2013,4th Quintile,female,Agree,0.60301,1232,2005,0.58159,0.62443
2013,4th Quintile,female,Disagree,0.21736,418,2005,0.19930,0.23542
2013,4th Quintile,female,Disagree completely,0.03505,54,2005,0.02700,0.04310
2013,5th Quintile,male,Agree completely,0.22310,517,2393,0.20642,0.23978
2013,5th Quintile,male,Agree,0.59413,1490,2393,0.57445,0.61381
2013,5th Quintile,male,Disagree,0.17050,354,2393,0.15543,0.18557
2013,5th Quintile,male,Disagree completely,0.01227,32,2393,0.00786,0.01668
2013,5th Quintile,female,Agree completely,0.16137,432,2390,0.14662,0.17612
2013,5th Quintile,female,Agree,0.65249,1545,2390,0.63340,0.67159
2013,5th Quintile,female,Disagree,0.16643,375,2390,0.15149,0.18137
2013,5th Quintile,female,Disagree completely,0.01971,38,2390,0.01413,0.02528
2018,1st Quintile,male,Agree completely,0.15307,345,1955,0.13711,0.16904
2018,1st Quintile,male,Agree,0.48974,949,1955,0.46758,0.51191
2018,1st Quintile,male,Disagree,0.28670,519,1955,0.26665,0.30676
2018,1st Quintile,male,Disagree completely,0.07048,142,1955,0.05913,0.08183
2018,1st Quintile,female,Agree completely,0.17623,501,2727,0.16193,0.19054
2018,1st Quintile,female,Agree,0.45487,1276,2727,0.43618,0.47356
2018,1st Quintile,female,Disagree,0.28042,736,2727,0.26356,0.29728
2018,1st Quintile,female,Disagree completely,0.08847,214,2727,0.07781,0.09914
2018,2nd Quintile,male,Agree completely,0.12741,318,2231,0.11357,0.14125
2018,2nd Quintile,male,Agree,0.55003,1200,2231,0.52938,0.57067
2018,2nd Quintile,male,Disagree,0.27210,591,2231,0.25363,0.29057
2018,2nd Quintile,male,Disagree completely,0.05046,122,2231,0.04137,0.05954
2018,2nd Quintile,female,Agree completely,0.14110,427,2844,0.12830,0.15389
2018,2nd Quintile,female,Agree,0.48746,1473,2844,0.46908,0.50583
2018,2nd Quintile,female,Disagree,0.31252,786,2844,0.29548,0.32956
2018,2nd Quintile,female,Disagree completely,0.05893,158,2844,0.05027,0.06759
2018,3rd Quintile,male,Agree completely,0.14793,336,2161,0.13296,0.16291
2018,3rd Quintile,male,Agree,0.51874,1171,2161,0.49767,0.53981
2018,3rd Quintile,male,Disagree,0.27888,553,2161,0.25997,0.29779
2018,3rd Quintile,male,Disagree completely,0.05445,101,2161,0.04488,0.06401
2018,3rd Quintile,female,Agree completely,0.15234,399,2562,0.13842,0.16625
2018,3rd Quintile,female,Agree,0.49702,1338,2562,0.47765,0.51638
2018,3rd Quintile,female,Disagree,0.30332,728,2562,0.28552,0.32113
2018,3rd Quintile,female,Disagree completely,0.04732,97,2562,0.03910,0.05555
2018,4th Quintile,male,Agree completely,0.15417,330,2255,0.13926,0.16908
2018,4th Quintile,male,Agree,0.55987,1302,2255,0.53938,0.58037
2018,4th Quintile,male,Disagree,0.24302,530,2255,0.22532,0.26073
2018,4th Quintile,male,Disagree completely,0.04293,93,2255,0.03456,0.05130
2018,4th Quintile,female,Agree completely,0.16749,431,2440,0.15267,0.18231
2018,4th Quintile,female,Agree,0.54025,1377,2440,0.52047,0.56003
2018,4th Quintile,female,Disagree,0.25563,556,2440,0.23832,0.27294
2018,4th Quintile,female,Disagree completely,0.03664,76,2440,0.02918,0.04410
2018,5th Quintile,male,Agree completely,0.17729,489,2544,0.16244,0.19213
2018,5th Quintile,male,Agree,0.55059,1454,2544,0.53125,0.56992
2018,5th Quintile,male,Disagree,0.24249,531,2544,0.22584,0.25915
2018,5th Quintile,male,Disagree completely,0.02964,70,2544,0.02304,0.03623
2018,5th Quintile,female,Agree completely,0.18267,459,2506,0.16753,0.19780
2018,5th Quintile,female,Agree,0.55884,1443,2506,0.53940,0.57828
2018,5th Quintile,female,Disagree,0.23134,543,2506,0.21483,0.24786
2018,5th Quintile,female,Disagree completely,0.02715,61,2506,0.02078,0.03351
