year,migback,sampreg,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Direct migration background,East,Agree,0.37420,59,114,0.28498,0.46343
1995,Direct migration background,East,Disagree,0.35366,55,114,0.26551,0.44181
1995,Indirect migration background,West,Agree completely,0.20216,117,467,0.16570,0.23862
1995,Indirect migration background,West,Agree,0.54421,245,467,0.49899,0.58943
1995,Indirect migration background,West,Disagree,0.24368,105,467,0.20470,0.28265
1996,No migration background,West,Agree completely,0.13056,900,6363,0.12228,0.13884
1996,No migration background,West,Agree,0.48858,3191,6363,0.47630,0.50086
1996,No migration background,West,Disagree,0.32418,1940,6363,0.31268,0.33568
1996,No migration background,West,Disagree completely,0.05668,332,6363,0.05100,0.06237
1996,No migration background,East,Agree completely,0.09671,312,3518,0.08694,0.10648
1996,No migration background,East,Agree,0.45564,1703,3518,0.43918,0.47210
1996,No migration background,East,Disagree,0.37287,1272,3518,0.35688,0.38885
1996,No migration background,East,Disagree completely,0.07479,231,3518,0.06609,0.08348
1996,Direct migration background,West,Agree completely,0.15541,398,2444,0.14104,0.16977
1996,Direct migration background,West,Agree,0.48964,1200,2444,0.46982,0.50946
1996,Direct migration background,West,Disagree,0.29679,698,2444,0.27868,0.31491
1996,Direct migration background,West,Disagree completely,0.05816,148,2444,0.04888,0.06744
1996,Direct migration background,East,Agree,0.44641,60,113,0.35435,0.53848
1996,Direct migration background,East,Disagree,0.31557,53,113,0.22950,0.40164
1996,Indirect migration background,West,Agree completely,0.20787,124,499,0.17223,0.24350
1996,Indirect migration background,West,Agree,0.48937,258,499,0.44546,0.53327
1996,Indirect migration background,West,Disagree,0.25700,117,499,0.21862,0.29538
1997,No migration background,West,Agree completely,0.08775,601,6279,0.08075,0.09475
1997,No migration background,West,Agree,0.41655,2692,6279,0.40435,0.42874
1997,No migration background,West,Disagree,0.38566,2378,6279,0.37362,0.39770
1997,No migration background,West,Disagree completely,0.11004,608,6279,0.10230,0.11778
1997,No migration background,East,Agree completely,0.05766,181,3478,0.04991,0.06541
1997,No migration background,East,Agree,0.33741,1250,3478,0.32169,0.35313
1997,No migration background,East,Disagree,0.47834,1649,3478,0.46174,0.49494
1997,No migration background,East,Disagree completely,0.12659,398,3478,0.11553,0.13764
1997,Direct migration background,West,Agree completely,0.09404,221,2325,0.08217,0.10591
1997,Direct migration background,West,Agree,0.44518,1091,2325,0.42497,0.46539
1997,Direct migration background,West,Disagree,0.36379,810,2325,0.34424,0.38335
1997,Direct migration background,West,Disagree completely,0.09699,203,2325,0.08495,0.10902
1997,Direct migration background,East,Agree,0.37212,44,99,0.27642,0.46782
1997,Direct migration background,East,Disagree,0.37487,55,99,0.27903,0.47072
1997,Indirect migration background,West,Agree completely,0.14822,89,513,0.11744,0.17899
1997,Indirect migration background,West,Agree,0.50904,257,513,0.46574,0.55234
1997,Indirect migration background,West,Disagree,0.28245,167,513,0.24345,0.32144
2008,No migration background,West,Agree completely,0.10188,1387,11956,0.09646,0.10730
2008,No migration background,West,Agree,0.48232,5858,11956,0.47336,0.49127
2008,No migration background,West,Disagree,0.34713,4012,11956,0.33859,0.35566
2008,No migration background,West,Disagree completely,0.06868,699,11956,0.06414,0.07321
2008,No migration background,East,Agree completely,0.07136,325,4637,0.06395,0.07877
2008,No migration background,East,Agree,0.39230,1898,4637,0.37825,0.40636
2008,No migration background,East,Disagree,0.44041,1984,4637,0.42612,0.45470
2008,No migration background,East,Disagree completely,0.09593,430,4637,0.08745,0.10441
2008,Direct migration background,West,Agree completely,0.10359,209,1810,0.08954,0.11763
2008,Direct migration background,West,Agree,0.45956,864,1810,0.43659,0.48252
2008,Direct migration background,West,Disagree,0.34672,599,1810,0.32479,0.36865
2008,Direct migration background,West,Disagree completely,0.09014,138,1810,0.07694,0.10333
2008,Direct migration background,East,Disagree,0.57235,42,42,0.42092,0.72379
2008,Indirect migration background,West,Agree completely,0.18962,148,700,0.16056,0.21868
2008,Indirect migration background,West,Agree,0.51914,387,700,0.48210,0.55618
2008,Indirect migration background,West,Disagree,0.26076,165,700,0.22821,0.29330
2013,No migration background,West,Agree completely,0.16374,2076,12048,0.15713,0.17035
2013,No migration background,West,Agree,0.57648,7102,12048,0.56765,0.58530
2013,No migration background,West,Disagree,0.22831,2528,12048,0.22082,0.23581
2013,No migration background,West,Disagree completely,0.03147,342,12048,0.02835,0.03459
2013,No migration background,East,Agree completely,0.10619,464,4308,0.09699,0.11539
2013,No migration background,East,Agree,0.53433,2429,4308,0.51943,0.54923
2013,No migration background,East,Disagree,0.30475,1209,4308,0.29100,0.31849
2013,No migration background,East,Disagree completely,0.05473,206,4308,0.04794,0.06153
2013,Direct migration background,West,Agree completely,0.17172,295,1644,0.15349,0.18996
2013,Direct migration background,West,Agree,0.56305,937,1644,0.53906,0.58703
2013,Direct migration background,West,Disagree,0.23496,363,1644,0.21446,0.25546
2013,Direct migration background,West,Disagree completely,0.03027,49,1644,0.02199,0.03856
2013,Direct migration background,East,Agree,0.50820,51,51,0.36962,0.64677
2013,Indirect migration background,West,Agree completely,0.21531,150,640,0.18344,0.24718
2013,Indirect migration background,West,Agree,0.60963,392,640,0.57180,0.64745
2013,Indirect migration background,West,Disagree,0.13900,98,640,0.11218,0.16583
2018,No migration background,West,Agree completely,0.15756,2359,14359,0.15160,0.16351
2018,No migration background,West,Agree,0.51541,7696,14359,0.50724,0.52359
2018,No migration background,West,Disagree,0.27874,3669,14359,0.27141,0.28608
2018,No migration background,West,Disagree completely,0.04829,635,14359,0.04478,0.05179
2018,No migration background,East,Agree completely,0.11545,591,4974,0.10657,0.12434
2018,No migration background,East,Agree,0.47595,2462,4974,0.46207,0.48983
2018,No migration background,East,Disagree,0.34040,1596,4974,0.32723,0.35357
2018,No migration background,East,Disagree completely,0.06820,325,4974,0.06119,0.07520
2018,Direct migration background,West,Agree completely,0.19787,915,4165,0.18577,0.20997
2018,Direct migration background,West,Agree,0.55836,2293,4165,0.54328,0.57344
2018,Direct migration background,West,Disagree,0.19783,764,4165,0.18573,0.20993
2018,Direct migration background,West,Disagree completely,0.04594,193,4165,0.03958,0.05230
2018,Direct migration background,East,Agree completely,0.29291,83,350,0.24516,0.34066
2018,Direct migration background,East,Agree,0.54887,194,350,0.49666,0.60107
2018,Direct migration background,East,Disagree,0.13510,73,350,0.09923,0.17096
2018,Indirect migration background,West,Agree completely,0.20061,340,1482,0.18021,0.22101
2018,Indirect migration background,West,Agree,0.61083,845,1482,0.58600,0.63566
2018,Indirect migration background,West,Disagree,0.15653,251,1482,0.13802,0.17503
2018,Indirect migration background,West,Disagree completely,0.03203,46,1482,0.02306,0.04100
2018,Indirect migration background,East,Agree,0.51196,61,61,0.38548,0.63844
