year,hhtyp,regtyp,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Other Combinations,Rural regions,No,0.90650,58,58,0.83092,0.98208
1999,Single-person household,Urban regions,"Yes, Regularly",0.09430,82,1145,0.07737,0.11124
1999,Single-person household,Urban regions,"Yes, Occasionally",0.06764,60,1145,0.05309,0.08220
1999,Single-person household,Urban regions,No,0.83805,1003,1145,0.81670,0.85940
1999,Single-person household,Rural regions,No,0.89906,445,445,0.87104,0.92708
1999,Couple without children,Urban regions,"Yes, Regularly",0.07650,80,1407,0.06261,0.09040
1999,Couple without children,Urban regions,"Yes, Occasionally",0.03620,40,1407,0.02644,0.04597
1999,Couple without children,Urban regions,No,0.88729,1287,1407,0.87076,0.90382
1999,Couple without children,Rural regions,No,0.91919,700,700,0.89899,0.93940
1999,Single parent,Urban regions,No,0.93988,270,270,0.91148,0.96829
1999,Single parent,Rural regions,No,0.92025,157,157,0.87774,0.96276
1999,Couple with children,Urban regions,"Yes, Regularly",0.06028,65,1738,0.04909,0.07147
1999,Couple with children,Urban regions,"Yes, Occasionally",0.02289,33,1738,0.01586,0.02992
1999,Couple with children,Urban regions,No,0.91683,1640,1738,0.90384,0.92982
1999,Couple with children,Rural regions,No,0.96215,947,947,0.94999,0.97431
1999,Multi-generational household,Urban regions,No,0.87342,57,57,0.78633,0.96051
1999,Multi-generational household,Rural regions,No,0.97723,35,35,0.92708,1.02737
1999,Other Combinations,Urban regions,No,0.86469,37,37,0.75296,0.97643
2000,Single-person household,Urban regions,"Yes, Regularly",0.09526,188,2254,0.08314,0.10738
2000,Single-person household,Urban regions,"Yes, Occasionally",0.04727,91,2254,0.03851,0.05603
2000,Single-person household,Urban regions,No,0.85747,1975,2254,0.84303,0.87191
2000,Single-person household,Rural regions,"Yes, Regularly",0.05487,46,975,0.04057,0.06917
2000,Single-person household,Rural regions,"Yes, Occasionally",0.04060,36,975,0.02821,0.05300
2000,Single-person household,Rural regions,No,0.90453,893,975,0.88607,0.92298
2000,Couple without children,Urban regions,"Yes, Regularly",0.06449,155,2620,0.05508,0.07390
2000,Couple without children,Urban regions,"Yes, Occasionally",0.03504,86,2620,0.02800,0.04208
2000,Couple without children,Urban regions,No,0.90047,2379,2620,0.88900,0.91193
2000,Couple without children,Rural regions,"Yes, Regularly",0.03830,39,1303,0.02787,0.04872
2000,Couple without children,Rural regions,No,0.94754,1264,1303,0.93543,0.95965
2000,Single parent,Urban regions,No,0.94100,474,474,0.91976,0.96223
2000,Single parent,Rural regions,No,0.95509,245,245,0.92911,0.98108
2000,Couple with children,Urban regions,"Yes, Regularly",0.04992,120,2929,0.04203,0.05781
2000,Couple with children,Urban regions,"Yes, Occasionally",0.02315,61,2929,0.01770,0.02860
2000,Couple with children,Urban regions,No,0.92693,2748,2929,0.91750,0.93636
2000,Couple with children,Rural regions,"Yes, Regularly",0.02980,39,1629,0.02154,0.03806
2000,Couple with children,Rural regions,No,0.95566,1590,1629,0.94566,0.96566
2000,Multi-generational household,Urban regions,No,0.89506,91,91,0.83174,0.95838
2000,Multi-generational household,Rural regions,No,0.98965,66,66,0.96505,1.01425
2000,Other Combinations,Urban regions,No,0.91484,95,95,0.85842,0.97127
2000,Other Combinations,Rural regions,No,0.98169,56,56,0.94626,1.01712
2001,Single-person household,Urban regions,"Yes, Regularly",0.09902,178,2059,0.08612,0.11193
2001,Single-person household,Urban regions,"Yes, Occasionally",0.06015,109,2059,0.04987,0.07042
2001,Single-person household,Urban regions,No,0.84083,1772,2059,0.82503,0.85664
2001,Single-person household,Rural regions,"Yes, Regularly",0.07235,53,833,0.05475,0.08995
2001,Single-person household,Rural regions,No,0.89079,780,833,0.86960,0.91199
2001,Couple without children,Urban regions,"Yes, Regularly",0.07601,151,2365,0.06533,0.08670
2001,Couple without children,Urban regions,"Yes, Occasionally",0.04617,97,2365,0.03771,0.05462
2001,Couple without children,Urban regions,No,0.87782,2117,2365,0.86462,0.89102
2001,Couple without children,Rural regions,"Yes, Regularly",0.03724,34,1187,0.02647,0.04802
2001,Couple without children,Rural regions,No,0.93616,1153,1187,0.92224,0.95007
2001,Single parent,Urban regions,No,0.93623,437,437,0.91330,0.95917
2001,Single parent,Rural regions,No,0.94797,232,232,0.91933,0.97661
2001,Couple with children,Urban regions,"Yes, Regularly",0.06123,137,2676,0.05214,0.07031
2001,Couple with children,Urban regions,"Yes, Occasionally",0.02130,58,2676,0.01583,0.02677
2001,Couple with children,Urban regions,No,0.91747,2481,2676,0.90704,0.92790
2001,Couple with children,Rural regions,"Yes, Regularly",0.02736,34,1462,0.01899,0.03572
2001,Couple with children,Rural regions,No,0.95926,1428,1462,0.94913,0.96940
2001,Multi-generational household,Urban regions,No,0.90518,96,96,0.84626,0.96409
2001,Multi-generational household,Rural regions,No,0.96719,51,51,0.91781,1.01657
2001,Other Combinations,Urban regions,No,0.78594,70,70,0.68916,0.88272
2001,Other Combinations,Rural regions,No,0.91777,40,40,0.83155,1.00399
2002,Single-person household,Urban regions,"Yes, Regularly",0.08980,183,2062,0.07746,0.10215
2002,Single-person household,Urban regions,"Yes, Occasionally",0.05666,100,2062,0.04668,0.06665
2002,Single-person household,Urban regions,No,0.85353,1779,2062,0.83827,0.86880
2002,Single-person household,Rural regions,"Yes, Regularly",0.06628,48,828,0.04933,0.08324
2002,Single-person household,Rural regions,No,0.89520,780,828,0.87433,0.91608
2002,Couple without children,Urban regions,"Yes, Regularly",0.06758,223,2636,0.05799,0.07716
2002,Couple without children,Urban regions,"Yes, Occasionally",0.03600,112,2636,0.02889,0.04311
2002,Couple without children,Urban regions,No,0.89642,2301,2636,0.88479,0.90806
2002,Couple without children,Rural regions,"Yes, Regularly",0.02603,46,1228,0.01712,0.03494
2002,Couple without children,Rural regions,No,0.95332,1182,1228,0.94151,0.96512
2002,Single parent,Urban regions,No,0.94696,424,424,0.92560,0.96832
2002,Single parent,Rural regions,No,0.98560,245,245,0.97065,1.00055
2002,Couple with children,Urban regions,"Yes, Regularly",0.04529,210,2879,0.03769,0.05289
2002,Couple with children,Urban regions,"Yes, Occasionally",0.02022,75,2879,0.01508,0.02536
2002,Couple with children,Urban regions,No,0.93449,2594,2879,0.92545,0.94353
2002,Couple with children,Rural regions,"Yes, Regularly",0.01868,55,1462,0.01174,0.02562
2002,Couple with children,Rural regions,No,0.96527,1407,1462,0.95588,0.97466
2002,Multi-generational household,Urban regions,No,0.89830,82,82,0.83248,0.96413
2002,Multi-generational household,Rural regions,No,0.95557,54,54,0.90009,1.01104
2002,Other Combinations,Urban regions,No,0.87538,81,81,0.80300,0.94776
2002,Other Combinations,Rural regions,No,0.94757,34,34,0.87152,1.02362
2003,Single-person household,Urban regions,"Yes, Regularly",0.09513,183,2052,0.08243,0.10782
2003,Single-person household,Urban regions,"Yes, Occasionally",0.05667,101,2052,0.04667,0.06668
2003,Single-person household,Urban regions,No,0.84820,1768,2052,0.83267,0.86373
2003,Single-person household,Rural regions,"Yes, Regularly",0.06422,46,848,0.04771,0.08073
2003,Single-person household,Rural regions,"Yes, Occasionally",0.03831,34,848,0.02538,0.05123
2003,Single-person household,Rural regions,No,0.89747,768,848,0.87704,0.91790
2003,Couple without children,Urban regions,"Yes, Regularly",0.07554,226,2545,0.06527,0.08581
2003,Couple without children,Urban regions,"Yes, Occasionally",0.03667,107,2545,0.02937,0.04397
2003,Couple without children,Urban regions,No,0.88779,2212,2545,0.87552,0.90005
2003,Couple without children,Rural regions,"Yes, Regularly",0.03820,55,1236,0.02751,0.04889
2003,Couple without children,Rural regions,No,0.94351,1181,1236,0.93063,0.95638
2003,Single parent,Urban regions,No,0.94003,429,429,0.91753,0.96252
2003,Single parent,Rural regions,No,0.96303,228,228,0.93848,0.98758
2003,Couple with children,Urban regions,"Yes, Regularly",0.05115,214,2725,0.04287,0.05942
2003,Couple with children,Urban regions,"Yes, Occasionally",0.02505,77,2725,0.01918,0.03092
2003,Couple with children,Urban regions,No,0.92380,2434,2725,0.91384,0.93377
2003,Couple with children,Rural regions,"Yes, Regularly",0.02246,54,1393,0.01467,0.03024
2003,Couple with children,Rural regions,"Yes, Occasionally",0.02238,34,1393,0.01461,0.03016
2003,Couple with children,Rural regions,No,0.95516,1305,1393,0.94429,0.96603
2003,Multi-generational household,Urban regions,No,0.93525,69,69,0.87676,0.99374
2003,Multi-generational household,Rural regions,No,0.97592,43,43,0.92955,1.02228
2003,Other Combinations,Urban regions,No,0.86637,65,65,0.78301,0.94974
2003,Other Combinations,Rural regions,No,0.86190,33,33,0.74236,0.98144
2004,Single-person household,Urban regions,"Yes, Regularly",0.07401,140,1995,0.06252,0.08550
2004,Single-person household,Urban regions,"Yes, Occasionally",0.06070,108,1995,0.05022,0.07119
2004,Single-person household,Urban regions,No,0.86529,1747,1995,0.85030,0.88027
2004,Single-person household,Rural regions,"Yes, Regularly",0.06360,43,824,0.04692,0.08027
2004,Single-person household,Rural regions,No,0.90528,781,824,0.88527,0.92528
2004,Couple without children,Urban regions,"Yes, Regularly",0.05633,180,2571,0.04741,0.06524
2004,Couple without children,Urban regions,"Yes, Occasionally",0.04166,112,2571,0.03393,0.04938
2004,Couple without children,Urban regions,No,0.90201,2279,2571,0.89052,0.91351
2004,Couple without children,Rural regions,"Yes, Regularly",0.02878,44,1214,0.01937,0.03819
2004,Couple without children,Rural regions,No,0.95478,1170,1214,0.94309,0.96647
2004,Single parent,Urban regions,No,0.95721,429,429,0.93803,0.97638
2004,Single parent,Rural regions,No,0.96683,222,222,0.94322,0.99044
2004,Couple with children,Urban regions,"Yes, Regularly",0.04085,156,2603,0.03325,0.04846
2004,Couple with children,Urban regions,"Yes, Occasionally",0.02156,65,2603,0.01598,0.02714
2004,Couple with children,Urban regions,No,0.93759,2382,2603,0.92829,0.94688
2004,Couple with children,Rural regions,"Yes, Regularly",0.01908,42,1320,0.01170,0.02647
2004,Couple with children,Rural regions,No,0.95837,1278,1320,0.94759,0.96915
2004,Multi-generational household,Urban regions,No,0.88649,58,58,0.80414,0.96884
2004,Multi-generational household,Rural regions,No,0.98527,43,43,0.94883,1.02171
2004,Other Combinations,Urban regions,No,0.94952,68,68,0.89709,1.00194
2004,Other Combinations,Rural regions,No,0.96878,34,34,0.90944,1.02812
2005,Single-person household,Urban regions,"Yes, Regularly",0.10126,188,2037,0.08815,0.11436
2005,Single-person household,Urban regions,"Yes, Occasionally",0.05993,109,2037,0.04962,0.07024
2005,Single-person household,Urban regions,No,0.83881,1740,2037,0.82284,0.85479
2005,Single-person household,Rural regions,"Yes, Regularly",0.05204,42,861,0.03719,0.06688
2005,Single-person household,Rural regions,"Yes, Occasionally",0.04459,35,861,0.03080,0.05839
2005,Single-person household,Rural regions,No,0.90337,784,861,0.88362,0.92312
2005,Couple without children,Urban regions,"Yes, Regularly",0.07495,232,2482,0.06458,0.08531
2005,Couple without children,Urban regions,"Yes, Occasionally",0.04389,115,2482,0.03583,0.05195
2005,Couple without children,Urban regions,No,0.88117,2135,2482,0.86843,0.89390
2005,Couple without children,Rural regions,"Yes, Regularly",0.03058,50,1169,0.02071,0.04046
2005,Couple without children,Rural regions,No,0.94450,1119,1169,0.93137,0.95763
2005,Single parent,Urban regions,No,0.94892,419,419,0.92782,0.97003
2005,Single parent,Rural regions,No,0.97052,237,237,0.94893,0.99210
2005,Couple with children,Urban regions,"Yes, Regularly",0.05270,172,2433,0.04382,0.06158
2005,Couple with children,Urban regions,"Yes, Occasionally",0.01951,63,2433,0.01401,0.02501
2005,Couple with children,Urban regions,No,0.92779,2198,2433,0.91750,0.93807
2005,Couple with children,Rural regions,"Yes, Regularly",0.01488,41,1231,0.00812,0.02165
2005,Couple with children,Rural regions,No,0.95989,1190,1231,0.94893,0.97086
2005,Multi-generational household,Urban regions,No,0.93993,55,55,0.87655,1.00331
2005,Multi-generational household,Rural regions,No,0.98541,43,43,0.94915,1.02167
2005,Other Combinations,Urban regions,No,0.91998,62,62,0.85189,0.98807
2006,Single-person household,Urban regions,"Yes, Regularly",0.09732,200,2256,0.08509,0.10956
2006,Single-person household,Urban regions,"Yes, Occasionally",0.06063,120,2256,0.05078,0.07048
2006,Single-person household,Urban regions,No,0.84204,1936,2256,0.82699,0.85710
2006,Single-person household,Rural regions,"Yes, Regularly",0.05700,56,1026,0.04280,0.07119
2006,Single-person household,Rural regions,"Yes, Occasionally",0.03873,40,1026,0.02691,0.05054
2006,Single-person household,Rural regions,No,0.90428,930,1026,0.88627,0.92229
2006,Couple without children,Urban regions,"Yes, Regularly",0.06642,243,2777,0.05715,0.07568
2006,Couple without children,Urban regions,"Yes, Occasionally",0.04333,132,2777,0.03576,0.05090
2006,Couple without children,Urban regions,No,0.89025,2402,2777,0.87863,0.90188
2006,Couple without children,Rural regions,"Yes, Regularly",0.02543,41,1368,0.01709,0.03378
2006,Couple without children,Rural regions,"Yes, Occasionally",0.02050,32,1368,0.01299,0.02801
2006,Couple without children,Rural regions,No,0.95407,1295,1368,0.94297,0.96517
2006,Single parent,Urban regions,No,0.95411,462,462,0.93501,0.97321
2006,Single parent,Rural regions,No,0.96818,267,267,0.94709,0.98927
2006,Couple with children,Urban regions,"Yes, Regularly",0.04656,162,2495,0.03829,0.05483
2006,Couple with children,Urban regions,"Yes, Occasionally",0.02415,78,2495,0.01812,0.03017
2006,Couple with children,Urban regions,No,0.92929,2255,2495,0.91923,0.93935
2006,Couple with children,Rural regions,"Yes, Regularly",0.02131,41,1306,0.01347,0.02914
2006,Couple with children,Rural regions,No,0.95352,1265,1306,0.94210,0.96494
2006,Multi-generational household,Urban regions,No,0.96302,56,56,0.91315,1.01289
2006,Multi-generational household,Rural regions,No,0.98484,42,42,0.94745,1.02224
2006,Other Combinations,Urban regions,No,0.88519,57,57,0.80169,0.96868
2006,Other Combinations,Rural regions,No,0.85267,35,35,0.73353,0.97181
2007,Single-person household,Urban regions,"Yes, Regularly",0.11149,204,2116,0.09807,0.12490
2007,Single-person household,Urban regions,"Yes, Occasionally",0.05732,108,2116,0.04741,0.06722
2007,Single-person household,Urban regions,No,0.83120,1804,2116,0.81523,0.84716
2007,Single-person household,Rural regions,"Yes, Regularly",0.05761,54,953,0.04281,0.07241
2007,Single-person household,Rural regions,No,0.90957,899,953,0.89135,0.92779
2007,Couple without children,Urban regions,"Yes, Regularly",0.07676,245,2566,0.06645,0.08706
2007,Couple without children,Urban regions,"Yes, Occasionally",0.04357,127,2566,0.03567,0.05147
2007,Couple without children,Urban regions,No,0.87967,2194,2566,0.86708,0.89226
2007,Couple without children,Rural regions,"Yes, Regularly",0.03252,53,1279,0.02279,0.04224
2007,Couple without children,Rural regions,No,0.95545,1226,1279,0.94413,0.96676
2007,Single parent,Urban regions,No,0.95391,427,427,0.93399,0.97382
2007,Single parent,Rural regions,No,0.94564,238,238,0.91677,0.97450
2007,Couple with children,Urban regions,"Yes, Regularly",0.05102,161,2328,0.04208,0.05997
2007,Couple with children,Urban regions,"Yes, Occasionally",0.03220,83,2328,0.02503,0.03937
2007,Couple with children,Urban regions,No,0.91677,2084,2328,0.90555,0.92800
2007,Couple with children,Rural regions,"Yes, Regularly",0.02139,41,1206,0.01322,0.02956
2007,Couple with children,Rural regions,No,0.95401,1165,1206,0.94218,0.96584
2007,Multi-generational household,Urban regions,No,0.96017,51,51,0.90596,1.01438
2007,Multi-generational household,Rural regions,No,0.97899,35,35,0.93078,1.02720
2007,Other Combinations,Urban regions,No,0.95756,50,50,0.90112,1.01401
2008,Single-person household,Urban regions,"Yes, Regularly",0.09669,178,2045,0.08388,0.10950
2008,Single-person household,Urban regions,"Yes, Occasionally",0.05252,95,2045,0.04285,0.06219
2008,Single-person household,Urban regions,No,0.85080,1772,2045,0.83535,0.86624
2008,Single-person household,Rural regions,"Yes, Regularly",0.05388,47,928,0.03935,0.06842
2008,Single-person household,Rural regions,"Yes, Occasionally",0.04184,33,928,0.02895,0.05473
2008,Single-person household,Rural regions,No,0.90427,848,928,0.88533,0.92321
2008,Couple without children,Urban regions,"Yes, Regularly",0.06362,210,2453,0.05396,0.07328
2008,Couple without children,Urban regions,"Yes, Occasionally",0.05004,134,2453,0.04141,0.05867
2008,Couple without children,Urban regions,No,0.88634,2109,2453,0.87378,0.89890
2008,Couple without children,Rural regions,"Yes, Regularly",0.03883,48,1230,0.02803,0.04964
2008,Couple without children,Rural regions,No,0.93941,1182,1230,0.92607,0.95275
2008,Single parent,Urban regions,No,0.94452,400,400,0.92206,0.96699
2008,Single parent,Rural regions,No,0.98189,236,236,0.96484,0.99894
2008,Couple with children,Urban regions,"Yes, Regularly",0.04889,143,2131,0.03973,0.05805
2008,Couple with children,Urban regions,"Yes, Occasionally",0.03357,57,2131,0.02592,0.04122
2008,Couple with children,Urban regions,No,0.91754,1931,2131,0.90586,0.92922
2008,Couple with children,Rural regions,"Yes, Regularly",0.02176,32,1099,0.01313,0.03039
2008,Couple with children,Rural regions,No,0.95847,1067,1099,0.94667,0.97027
2008,Multi-generational household,Urban regions,No,0.97936,40,40,0.93473,1.02398
2008,Multi-generational household,Rural regions,No,0.96364,35,35,0.90073,1.02656
2008,Other Combinations,Urban regions,No,0.84369,39,39,0.72823,0.95916
2009,Single-person household,Urban regions,"Yes, Regularly",0.10709,184,1934,0.09331,0.12088
2009,Single-person household,Urban regions,"Yes, Occasionally",0.04328,82,1934,0.03421,0.05235
2009,Single-person household,Urban regions,No,0.84963,1668,1934,0.83370,0.86557
2009,Single-person household,Rural regions,"Yes, Regularly",0.04489,39,844,0.03091,0.05887
2009,Single-person household,Rural regions,No,0.91410,805,844,0.89518,0.93302
2009,Couple without children,Urban regions,"Yes, Regularly",0.09367,233,2296,0.08175,0.10559
2009,Couple without children,Urban regions,"Yes, Occasionally",0.03557,96,2296,0.02799,0.04314
2009,Couple without children,Urban regions,No,0.87076,1967,2296,0.85704,0.88449
2009,Couple without children,Rural regions,"Yes, Regularly",0.03563,58,1199,0.02514,0.04613
2009,Couple without children,Rural regions,No,0.94384,1141,1199,0.93080,0.95688
2009,Single parent,Urban regions,No,0.93019,353,353,0.90356,0.95681
2009,Single parent,Rural regions,No,0.98649,230,230,0.97154,1.00144
2009,Couple with children,Urban regions,"Yes, Regularly",0.05401,128,1903,0.04385,0.06417
2009,Couple with children,Urban regions,"Yes, Occasionally",0.03464,66,1903,0.02643,0.04286
2009,Couple with children,Urban regions,No,0.91134,1709,1903,0.89857,0.92412
2009,Couple with children,Rural regions,"Yes, Regularly",0.02080,36,1038,0.01211,0.02948
2009,Couple with children,Rural regions,No,0.96399,1002,1038,0.95265,0.97533
2009,Multi-generational household,Rural regions,No,0.95646,31,31,0.88343,1.02948
2009,Other Combinations,Urban regions,No,0.93116,40,40,0.85169,1.01062
2010,Single-person household,Urban regions,"Yes, Regularly",0.08614,154,1847,0.07334,0.09894
2010,Single-person household,Urban regions,"Yes, Occasionally",0.04360,69,1847,0.03428,0.05291
2010,Single-person household,Urban regions,No,0.87027,1624,1847,0.85494,0.88560
2010,Single-person household,Rural regions,"Yes, Regularly",0.04958,43,817,0.03469,0.06448
2010,Single-person household,Rural regions,No,0.92160,774,817,0.90316,0.94004
2010,Couple without children,Urban regions,"Yes, Regularly",0.07625,195,2211,0.06518,0.08731
2010,Couple without children,Urban regions,"Yes, Occasionally",0.03854,90,2211,0.03051,0.04657
2010,Couple without children,Urban regions,No,0.88521,1926,2211,0.87192,0.89850
2010,Couple without children,Rural regions,"Yes, Regularly",0.04312,45,1134,0.03129,0.05495
2010,Couple without children,Rural regions,No,0.94661,1089,1134,0.93352,0.95970
2010,Single parent,Urban regions,"Yes, Regularly",0.04293,44,1190,0.03141,0.05445
2010,Single parent,Urban regions,No,0.94734,1146,1190,0.93465,0.96004
2010,Single parent,Rural regions,No,0.98461,633,633,0.97501,0.99421
2010,Couple with children,Urban regions,"Yes, Regularly",0.04526,211,3704,0.03857,0.05196
2010,Couple with children,Urban regions,"Yes, Occasionally",0.01762,71,3704,0.01339,0.02186
2010,Couple with children,Urban regions,No,0.93711,3422,3704,0.92929,0.94493
2010,Couple with children,Rural regions,"Yes, Regularly",0.02228,56,1976,0.01577,0.02880
2010,Couple with children,Rural regions,No,0.96331,1920,1976,0.95502,0.97160
2010,Multi-generational household,Urban regions,No,0.95924,51,51,0.90443,1.01405
2010,Multi-generational household,Rural regions,No,0.99740,47,47,0.98268,1.01212
2010,Other Combinations,Urban regions,No,0.95067,37,37,0.87992,1.02141
2011,Single-person household,Urban regions,"Yes, Regularly",0.08160,193,2401,0.07064,0.09255
2011,Single-person household,Urban regions,"Yes, Occasionally",0.03685,80,2401,0.02931,0.04438
2011,Single-person household,Urban regions,No,0.88156,2128,2401,0.86863,0.89449
2011,Single-person household,Rural regions,"Yes, Regularly",0.06233,71,1102,0.04805,0.07661
2011,Single-person household,Rural regions,No,0.91399,1031,1102,0.89743,0.93055
2011,Couple without children,Urban regions,"Yes, Regularly",0.08017,243,2768,0.07005,0.09028
2011,Couple without children,Urban regions,"Yes, Occasionally",0.03392,98,2768,0.02718,0.04067
2011,Couple without children,Urban regions,No,0.88591,2427,2768,0.87406,0.89776
2011,Couple without children,Rural regions,"Yes, Regularly",0.03603,60,1565,0.02679,0.04527
2011,Couple without children,Rural regions,No,0.94663,1505,1565,0.93549,0.95777
2011,Single parent,Urban regions,"Yes, Regularly",0.04937,62,1478,0.03832,0.06042
2011,Single parent,Urban regions,No,0.93920,1416,1478,0.92701,0.95138
2011,Single parent,Rural regions,No,0.97093,787,787,0.95919,0.98268
2011,Couple with children,Urban regions,"Yes, Regularly",0.06458,303,3944,0.05691,0.07226
2011,Couple with children,Urban regions,"Yes, Occasionally",0.01915,77,3944,0.01487,0.02343
2011,Couple with children,Urban regions,No,0.91626,3564,3944,0.90762,0.92491
2011,Couple with children,Rural regions,"Yes, Regularly",0.03375,78,2193,0.02619,0.04131
2011,Couple with children,Rural regions,No,0.94940,2115,2193,0.94023,0.95858
2011,Multi-generational household,Urban regions,No,0.98273,62,62,0.95003,1.01542
2011,Multi-generational household,Rural regions,No,0.99185,55,55,0.96787,1.01583
2011,Other Combinations,Urban regions,No,0.95391,59,59,0.89994,1.00787
2011,Other Combinations,Rural regions,No,0.86723,33,33,0.74966,0.98480
2012,Single-person household,Urban regions,"Yes, Regularly",0.07480,179,2464,0.06441,0.08519
2012,Single-person household,Urban regions,"Yes, Occasionally",0.03700,90,2464,0.02954,0.04445
2012,Single-person household,Urban regions,No,0.88821,2195,2464,0.87576,0.90065
2012,Single-person household,Rural regions,"Yes, Regularly",0.06249,70,1185,0.04871,0.07628
2012,Single-person household,Rural regions,No,0.91272,1115,1185,0.89664,0.92879
2012,Couple without children,Urban regions,"Yes, Regularly",0.07109,235,2768,0.06152,0.08067
2012,Couple without children,Urban regions,"Yes, Occasionally",0.02941,89,2768,0.02312,0.03571
2012,Couple without children,Urban regions,No,0.89949,2444,2768,0.88829,0.91070
2012,Couple without children,Rural regions,"Yes, Regularly",0.03756,67,1640,0.02835,0.04676
2012,Couple without children,Rural regions,No,0.94629,1573,1640,0.93538,0.95721
2012,Single parent,Urban regions,"Yes, Regularly",0.03989,43,1386,0.02958,0.05020
2012,Single parent,Urban regions,No,0.94643,1343,1386,0.93457,0.95829
2012,Single parent,Rural regions,No,0.95955,754,754,0.94548,0.97362
2012,Couple with children,Urban regions,"Yes, Regularly",0.06552,267,3681,0.05753,0.07352
2012,Couple with children,Urban regions,"Yes, Occasionally",0.01259,64,3681,0.00899,0.01619
2012,Couple with children,Urban regions,No,0.92189,3350,3681,0.91322,0.93056
2012,Couple with children,Rural regions,"Yes, Regularly",0.02989,69,2060,0.02254,0.03725
2012,Couple with children,Rural regions,No,0.95240,1991,2060,0.94320,0.96160
2012,Multi-generational household,Urban regions,No,0.92263,55,55,0.85136,0.99389
2012,Multi-generational household,Rural regions,No,0.99666,59,59,0.98182,1.01150
2012,Other Combinations,Urban regions,No,0.94288,53,53,0.87980,1.00596
2012,Other Combinations,Rural regions,No,0.94944,37,37,0.87787,1.02101
2013,Single-person household,Urban regions,"Yes, Regularly",0.09226,206,2622,0.08119,0.10334
2013,Single-person household,Urban regions,"Yes, Occasionally",0.03755,82,2622,0.03027,0.04482
2013,Single-person household,Urban regions,No,0.87019,2334,2622,0.85732,0.88306
2013,Single-person household,Rural regions,"Yes, Regularly",0.07078,78,1209,0.05632,0.08524
2013,Single-person household,Rural regions,"Yes, Occasionally",0.03077,33,1209,0.02103,0.04051
2013,Single-person household,Rural regions,No,0.89845,1098,1209,0.88141,0.91548
2013,Couple without children,Urban regions,"Yes, Regularly",0.08072,241,2961,0.07090,0.09053
2013,Couple without children,Urban regions,"Yes, Occasionally",0.02169,79,2961,0.01644,0.02694
2013,Couple without children,Urban regions,No,0.89759,2641,2961,0.88667,0.90851
2013,Couple without children,Rural regions,"Yes, Regularly",0.03657,71,1639,0.02748,0.04566
2013,Couple without children,Rural regions,No,0.94620,1568,1639,0.93528,0.95713
