"year","bildungsniveau","regtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1989","Realschule","Laendlicher Raum","","","","",""
"1989","Realschule","Staedtischer Raum","","","","",""
"1990","(Fach-)Abitur","Laendlicher Raum","9.94","4.5","93","7.71","12.17"
"1990","(Fach-)Abitur","Staedtischer Raum","6.27","2.5","381","5.5","7.04"
"1990","(noch) kein Abschluss","Laendlicher Raum","9.78","8.5","51","7.75","11.81"
"1990","(noch) kein Abschluss","Staedtischer Raum","10.14","8.5","317","9.28","11"
"1990","AkademikerIn","Laendlicher Raum","13.56","10.5","568","12.7","14.42"
"1990","AkademikerIn","Staedtischer Raum","10.92","7.5","792","10.21","11.63"
"1990","Hauptschule","Laendlicher Raum","13.4","10.5","1453","12.82","13.98"
"1990","Hauptschule","Staedtischer Raum","12.42","9.5","2661","12.03","12.81"
"1990","Realschule","Laendlicher Raum","9.05","5.5","1153","8.58","9.52"
"1990","Realschule","Staedtischer Raum","9.11","5.5","1229","8.64","9.58"
"1991","(Fach-)Abitur","Laendlicher Raum","8.14","2.5","99","6.01","10.27"
"1991","(Fach-)Abitur","Staedtischer Raum","5.84","2.5","426","5.15","6.53"
"1991","(noch) kein Abschluss","Laendlicher Raum","6.48","2.5","67","4.51","8.45"
"1991","(noch) kein Abschluss","Staedtischer Raum","8.94","5.5","336","8.06","9.82"
"1991","AkademikerIn","Laendlicher Raum","11.54","8.5","512","10.62","12.46"
"1991","AkademikerIn","Staedtischer Raum","10.5","6.5","788","9.77","11.23"
"1991","Hauptschule","Laendlicher Raum","12.72","9.5","1279","12.1","13.34"
"1991","Hauptschule","Staedtischer Raum","11.95","8.5","2643","11.57","12.33"
"1991","Realschule","Laendlicher Raum","8.23","4.5","1047","7.72","8.74"
"1991","Realschule","Staedtischer Raum","8.84","4.5","1204","8.37","9.31"
"1992","(Fach-)Abitur","Laendlicher Raum","7.49","2.5","100","5.54","9.44"
"1992","(Fach-)Abitur","Staedtischer Raum","6.32","2.5","425","5.61","7.03"
"1992","(noch) kein Abschluss","Laendlicher Raum","5.78","2.5","73","3.87","7.69"
"1992","(noch) kein Abschluss","Staedtischer Raum","10.04","5.5","289","9.05","11.03"
"1992","AkademikerIn","Laendlicher Raum","10.26","4.5","472","9.34","11.18"
"1992","AkademikerIn","Staedtischer Raum","10.43","6.5","755","9.71","11.15"
"1992","Hauptschule","Laendlicher Raum","11.83","7.5","1111","11.18","12.48"
"1992","Hauptschule","Staedtischer Raum","11.79","8.5","2502","11.41","12.17"
"1992","Realschule","Laendlicher Raum","7.96","2.5","949","7.42","8.5"
"1992","Realschule","Staedtischer Raum","8.78","4.5","1173","8.31","9.25"
"1993","(Fach-)Abitur","Laendlicher Raum","7.36","2.5","117","5.62","9.1"
"1993","(Fach-)Abitur","Staedtischer Raum","6.23","2.5","411","5.52","6.94"
"1993","(noch) kein Abschluss","Laendlicher Raum","6.85","2.5","65","4.51","9.19"
"1993","(noch) kein Abschluss","Staedtischer Raum","10.85","6.5","281","9.81","11.89"
"1993","AkademikerIn","Laendlicher Raum","9.69","4.5","456","8.81","10.57"
"1993","AkademikerIn","Staedtischer Raum","9.99","5.5","776","9.31","10.67"
"1993","Hauptschule","Laendlicher Raum","10.98","6.5","1021","10.34","11.62"
"1993","Hauptschule","Staedtischer Raum","11.81","8.5","2389","11.42","12.2"
"1993","Realschule","Laendlicher Raum","7.69","2.5","958","7.18","8.2"
"1993","Realschule","Staedtischer Raum","8.58","4.5","1202","8.13","9.03"
"1994","(Fach-)Abitur","Laendlicher Raum","6.52","3.5","135","5.11","7.93"
"1994","(Fach-)Abitur","Staedtischer Raum","6.73","3.5","402","5.97","7.49"
"1994","(noch) kein Abschluss","Laendlicher Raum","5.74","2.5","66","4.03","7.45"
"1994","(noch) kein Abschluss","Staedtischer Raum","11","6.5","245","9.84","12.16"
"1994","AkademikerIn","Laendlicher Raum","10.42","4.5","458","9.49","11.35"
"1994","AkademikerIn","Staedtischer Raum","9.88","5.5","797","9.22","10.54"
"1994","Hauptschule","Laendlicher Raum","11.44","6.5","935","10.77","12.11"
"1994","Hauptschule","Staedtischer Raum","12.09","8.5","2185","11.68","12.5"
"1994","Realschule","Laendlicher Raum","8.22","3.5","945","7.71","8.73"
"1994","Realschule","Staedtischer Raum","9.02","4.5","1175","8.56","9.48"
"1995","(Fach-)Abitur","Laendlicher Raum","6.15","3.5","154","4.94","7.36"
"1995","(Fach-)Abitur","Staedtischer Raum","6.24","2.5","464","5.6","6.88"
"1995","(noch) kein Abschluss","Laendlicher Raum","6.13","2.5","51","4.08","8.18"
"1995","(noch) kein Abschluss","Staedtischer Raum","9.69","5.5","233","8.5","10.88"
"1995","AkademikerIn","Laendlicher Raum","10.22","4.5","489","9.33","11.11"
"1995","AkademikerIn","Staedtischer Raum","9.45","4.5","851","8.83","10.07"
"1995","Hauptschule","Laendlicher Raum","11.26","6.5","964","10.59","11.93"
"1995","Hauptschule","Staedtischer Raum","11.79","8.5","2182","11.38","12.2"
"1995","Realschule","Laendlicher Raum","7.7","3.5","1022","7.21","8.19"
"1995","Realschule","Staedtischer Raum","9.28","5.5","1198","8.82","9.74"
"1996","(Fach-)Abitur","Laendlicher Raum","5.91","3.5","154","4.86","6.96"
"1996","(Fach-)Abitur","Staedtischer Raum","5.93","3.5","467","5.32","6.54"
"1996","(noch) kein Abschluss","Laendlicher Raum","4.79","1.5","46","2.52","7.06"
"1996","(noch) kein Abschluss","Staedtischer Raum","10.49","5.5","215","9.18","11.8"
"1996","AkademikerIn","Laendlicher Raum","10.04","5.5","476","9.19","10.89"
"1996","AkademikerIn","Staedtischer Raum","9.93","5.5","851","9.3","10.56"
"1996","Hauptschule","Laendlicher Raum","10.54","5.5","951","9.89","11.19"
"1996","Hauptschule","Staedtischer Raum","11.65","8.5","2068","11.23","12.07"
"1996","Realschule","Laendlicher Raum","8.5","4.5","981","7.99","9.01"
"1996","Realschule","Staedtischer Raum","9.65","5.5","1205","9.19","10.11"
"1997","(Fach-)Abitur","Laendlicher Raum","6","4.5","145","4.98","7.02"
"1997","(Fach-)Abitur","Staedtischer Raum","6.31","3.5","474","5.65","6.97"
"1997","(noch) kein Abschluss","Laendlicher Raum","5.76","2.5","47","3.5","8.02"
"1997","(noch) kein Abschluss","Staedtischer Raum","11","6.5","189","9.64","12.36"
"1997","AkademikerIn","Laendlicher Raum","10.17","5.5","489","9.31","11.03"
"1997","AkademikerIn","Staedtischer Raum","10.35","6.5","854","9.73","10.97"
"1997","Hauptschule","Laendlicher Raum","10.77","6.5","881","10.11","11.43"
"1997","Hauptschule","Staedtischer Raum","11.94","8.5","1933","11.5","12.38"
"1997","Realschule","Laendlicher Raum","7.98","4.5","961","7.48","8.48"
"1997","Realschule","Staedtischer Raum","9.8","6.5","1177","9.33","10.27"
"1998","(Fach-)Abitur","Laendlicher Raum","6.27","3.5","155","5.17","7.37"
"1998","(Fach-)Abitur","Staedtischer Raum","6.62","3.5","547","6","7.24"
"1998","(noch) kein Abschluss","Laendlicher Raum","5.76","2.5","46","3.5","8.02"
"1998","(noch) kein Abschluss","Staedtischer Raum","10.8","7.5","181","9.42","12.18"
"1998","AkademikerIn","Laendlicher Raum","9.91","6.5","515","9.12","10.7"
"1998","AkademikerIn","Staedtischer Raum","10.74","6.5","944","10.13","11.35"
"1998","Hauptschule","Laendlicher Raum","11.03","7.5","930","10.39","11.67"
"1998","Hauptschule","Staedtischer Raum","11.89","8.5","2019","11.45","12.33"
"1998","Realschule","Laendlicher Raum","8.43","5.5","1045","7.95","8.91"
"1998","Realschule","Staedtischer Raum","9.7","6.5","1313","9.24","10.16"
"1999","(Fach-)Abitur","Laendlicher Raum","7.26","4.5","166","6.16","8.36"
"1999","(Fach-)Abitur","Staedtischer Raum","6.66","3.5","560","6.06","7.26"
"1999","(noch) kein Abschluss","Laendlicher Raum","4.71","2.5","49","2.79","6.63"
"1999","(noch) kein Abschluss","Staedtischer Raum","9.73","6.5","195","8.35","11.11"
"1999","AkademikerIn","Laendlicher Raum","10","6.5","522","9.22","10.78"
"1999","AkademikerIn","Staedtischer Raum","10.69","6.5","966","10.09","11.29"
"1999","Hauptschule","Laendlicher Raum","10.68","6.5","939","10.03","11.33"
"1999","Hauptschule","Staedtischer Raum","11.46","7.5","1996","11.02","11.9"
"1999","Realschule","Laendlicher Raum","8.35","4.5","1085","7.87","8.83"
"1999","Realschule","Staedtischer Raum","9.63","6.5","1330","9.17","10.09"
"2000","(Fach-)Abitur","Laendlicher Raum","7","3.5","330","6.15","7.85"
"2000","(Fach-)Abitur","Staedtischer Raum","6.84","3.5","1099","6.38","7.3"
"2000","(noch) kein Abschluss","Laendlicher Raum","4.5","1.5","48","2.61","6.39"
"2000","(noch) kein Abschluss","Staedtischer Raum","9.68","5.5","150","8.06","11.3"
"2000","AkademikerIn","Laendlicher Raum","10.61","7.5","868","9.97","11.25"
"2000","AkademikerIn","Staedtischer Raum","10.42","6.5","1911","9.98","10.86"
"2000","Hauptschule","Laendlicher Raum","10.95","6.5","1579","10.44","11.46"
"2000","Hauptschule","Staedtischer Raum","11.57","8.5","3302","11.22","11.92"
"2000","Realschule","Laendlicher Raum","8.23","4.5","1931","7.86","8.6"
"2000","Realschule","Staedtischer Raum","9.54","6.5","2456","9.18","9.9"
"2001","(Fach-)Abitur","Laendlicher Raum","6.75","3.5","311","5.89","7.61"
"2001","(Fach-)Abitur","Staedtischer Raum","6.95","3.5","1053","6.48","7.42"
"2001","(noch) kein Abschluss","Laendlicher Raum","5.04","1.5","42","2.92","7.16"
"2001","(noch) kein Abschluss","Staedtischer Raum","8.49","1.5","155","6.93","10.05"
"2001","AkademikerIn","Laendlicher Raum","11.36","8.5","795","10.68","12.04"
"2001","AkademikerIn","Staedtischer Raum","10.34","6.5","1780","9.88","10.8"
"2001","Hauptschule","Laendlicher Raum","10.99","6.5","1381","10.45","11.53"
"2001","Hauptschule","Staedtischer Raum","11.56","8.5","2922","11.18","11.94"
"2001","Realschule","Laendlicher Raum","8.53","5.5","1750","8.13","8.93"
"2001","Realschule","Staedtischer Raum","9.79","6.5","2308","9.42","10.16"
"2002","(Fach-)Abitur","Laendlicher Raum","7.01","3.5","348","6.15","7.87"
"2002","(Fach-)Abitur","Staedtischer Raum","6.89","3.5","1165","6.41","7.37"
"2002","(noch) kein Abschluss","Laendlicher Raum","6.2","1.5","35","3.63","8.77"
"2002","(noch) kein Abschluss","Staedtischer Raum","8.97","2.5","139","7.32","10.62"
"2002","AkademikerIn","Laendlicher Raum","11.79","9.5","964","11.15","12.43"
"2002","AkademikerIn","Staedtischer Raum","10.48","6.5","2434","10.07","10.89"
"2002","Hauptschule","Laendlicher Raum","10.94","6.5","1284","10.36","11.52"
"2002","Hauptschule","Staedtischer Raum","11.98","8.5","2707","11.59","12.37"
"2002","Realschule","Laendlicher Raum","8.96","5.5","1720","8.54","9.38"
"2002","Realschule","Staedtischer Raum","9.94","6.5","2436","9.56","10.32"
"2003","(Fach-)Abitur","Laendlicher Raum","6.53","2.5","346","5.7","7.36"
"2003","(Fach-)Abitur","Staedtischer Raum","7.1","3.5","1147","6.62","7.58"
"2003","(noch) kein Abschluss","Laendlicher Raum","8.02","2.5","35","4.74","11.3"
"2003","(noch) kein Abschluss","Staedtischer Raum","9.43","3.5","114","7.54","11.32"
"2003","AkademikerIn","Laendlicher Raum","12.07","9.5","907","11.41","12.73"
"2003","AkademikerIn","Staedtischer Raum","10.7","6.5","2263","10.27","11.13"
"2003","Hauptschule","Laendlicher Raum","11.81","7.5","1178","11.22","12.4"
"2003","Hauptschule","Staedtischer Raum","12.24","8.5","2493","11.82","12.66"
"2003","Realschule","Laendlicher Raum","9.27","5.5","1654","8.84","9.7"
"2003","Realschule","Staedtischer Raum","10.08","6.5","2318","9.69","10.47"
"2004","(Fach-)Abitur","Laendlicher Raum","7.2","3.5","337","6.33","8.07"
"2004","(Fach-)Abitur","Staedtischer Raum","7.33","3.5","1150","6.85","7.81"
"2004","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2004","(noch) kein Abschluss","Staedtischer Raum","9.59","3.5","104","7.57","11.61"
"2004","AkademikerIn","Laendlicher Raum","12.18","9.5","887","11.51","12.85"
"2004","AkademikerIn","Staedtischer Raum","10.91","6.5","2230","10.47","11.35"
"2004","Hauptschule","Laendlicher Raum","11.82","8.5","1117","11.2","12.44"
"2004","Hauptschule","Staedtischer Raum","12.41","8.5","2338","11.98","12.84"
"2004","Realschule","Laendlicher Raum","9.54","5.5","1603","9.1","9.98"
"2004","Realschule","Staedtischer Raum","10.45","6.5","2233","10.05","10.85"
"2005","(Fach-)Abitur","Laendlicher Raum","7.69","4.5","318","6.81","8.57"
"2005","(Fach-)Abitur","Staedtischer Raum","7.59","4.5","1107","7.1","8.08"
"2005","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2005","(noch) kein Abschluss","Staedtischer Raum","8.12","2.5","103","6.16","10.08"
"2005","AkademikerIn","Laendlicher Raum","11.91","9.5","854","11.22","12.6"
"2005","AkademikerIn","Staedtischer Raum","10.52","6.5","2105","10.07","10.97"
"2005","Hauptschule","Laendlicher Raum","12.16","8.5","1009","11.5","12.82"
"2005","Hauptschule","Staedtischer Raum","11.93","8.5","2164","11.49","12.37"
"2005","Realschule","Laendlicher Raum","9.88","6.5","1529","9.43","10.33"
"2005","Realschule","Staedtischer Raum","10.68","6.5","2147","10.27","11.09"
"2006","(Fach-)Abitur","Laendlicher Raum","7.22","3.5","356","6.39","8.05"
"2006","(Fach-)Abitur","Staedtischer Raum","7.85","4.5","1131","7.34","8.36"
"2006","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2006","(noch) kein Abschluss","Staedtischer Raum","10.19","2.5","85","7.58","12.8"
"2006","AkademikerIn","Laendlicher Raum","12.53","9.5","896","11.84","13.22"
"2006","AkademikerIn","Staedtischer Raum","10.53","6.5","2280","10.1","10.96"
"2006","Hauptschule","Laendlicher Raum","11.89","7.5","1108","11.25","12.53"
"2006","Hauptschule","Staedtischer Raum","12.26","8.5","2194","11.8","12.72"
"2006","Realschule","Laendlicher Raum","10.11","6.5","1653","9.66","10.56"
"2006","Realschule","Staedtischer Raum","10.91","7.5","2214","10.49","11.33"
"2007","(Fach-)Abitur","Laendlicher Raum","7.42","3.5","368","6.59","8.25"
"2007","(Fach-)Abitur","Staedtischer Raum","7.88","4.5","1098","7.36","8.4"
"2007","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2007","(noch) kein Abschluss","Staedtischer Raum","8.81","2.5","75","5.97","11.65"
"2007","AkademikerIn","Laendlicher Raum","12.25","9.5","873","11.54","12.96"
"2007","AkademikerIn","Staedtischer Raum","10.32","6.5","2179","9.89","10.75"
"2007","Hauptschule","Laendlicher Raum","12.11","7.5","1047","11.45","12.77"
"2007","Hauptschule","Staedtischer Raum","12.44","8.5","2007","11.96","12.92"
"2007","Realschule","Laendlicher Raum","10.26","6.5","1574","9.79","10.73"
"2007","Realschule","Staedtischer Raum","11.11","7.5","2105","10.68","11.54"
"2008","(Fach-)Abitur","Laendlicher Raum","8.25","4.5","345","7.32","9.18"
"2008","(Fach-)Abitur","Staedtischer Raum","7.53","4.5","1049","7","8.06"
"2008","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2008","(noch) kein Abschluss","Staedtischer Raum","7.63","1.5","81","5.16","10.1"
"2008","AkademikerIn","Laendlicher Raum","12.33","9.5","819","11.6","13.06"
"2008","AkademikerIn","Staedtischer Raum","10.51","6.5","2071","10.06","10.96"
"2008","Hauptschule","Laendlicher Raum","12.38","8.5","980","11.68","13.08"
"2008","Hauptschule","Staedtischer Raum","12.59","9.5","1879","12.09","13.09"
"2008","Realschule","Laendlicher Raum","10.49","7.5","1509","10","10.98"
"2008","Realschule","Staedtischer Raum","11.12","7.5","2024","10.67","11.57"
"2009","(Fach-)Abitur","Laendlicher Raum","7.73","4.5","323","6.74","8.72"
"2009","(Fach-)Abitur","Staedtischer Raum","7.85","3.5","966","7.28","8.42"
"2009","(noch) kein Abschluss","Laendlicher Raum","","","","",""
"2009","(noch) kein Abschluss","Staedtischer Raum","6.59","2.5","74","4.2","8.98"
"2009","AkademikerIn","Laendlicher Raum","12.55","9.5","814","11.8","13.3"
"2009","AkademikerIn","Staedtischer Raum","10.1","6.5","1953","9.63","10.57"
"2009","Hauptschule","Laendlicher Raum","13.18","9.5","877","12.44","13.92"
"2009","Hauptschule","Staedtischer Raum","12.97","9.5","1669","12.43","13.51"
"2009","Realschule","Laendlicher Raum","10.78","7.5","1462","10.28","11.28"
"2009","Realschule","Staedtischer Raum","11.49","7.5","1866","11.01","11.97"
"2010","(Fach-)Abitur","Laendlicher Raum","8.7","4.5","504","7.93","9.47"
"2010","(Fach-)Abitur","Staedtischer Raum","8.1","4.5","1412","7.66","8.54"
"2010","(noch) kein Abschluss","Laendlicher Raum","10.03","6.5","56","7.69","12.37"
"2010","(noch) kein Abschluss","Staedtischer Raum","8.28","3.5","103","6.67","9.89"
"2010","AkademikerIn","Laendlicher Raum","12.16","9.5","989","11.52","12.8"
"2010","AkademikerIn","Staedtischer Raum","10.36","6.5","2708","9.99","10.73"
"2010","Hauptschule","Laendlicher Raum","13.4","10.5","1204","12.79","14.01"
"2010","Hauptschule","Staedtischer Raum","13.23","9.5","2136","12.78","13.68"
"2010","Realschule","Laendlicher Raum","11.04","7.5","2057","10.63","11.45"
"2010","Realschule","Staedtischer Raum","11.64","8.5","2513","11.25","12.03"
"2011","(Fach-)Abitur","Laendlicher Raum","8.29","3.5","662","7.61","8.97"
"2011","(Fach-)Abitur","Staedtischer Raum","8.68","4.5","1645","8.25","9.11"
"2011","(noch) kein Abschluss","Laendlicher Raum","7.8","2.5","71","5.84","9.76"
"2011","(noch) kein Abschluss","Staedtischer Raum","6.08","1.5","145","4.72","7.44"
"2011","AkademikerIn","Laendlicher Raum","12.53","10.5","1220","11.95","13.11"
"2011","AkademikerIn","Staedtischer Raum","10.33","6.5","3181","9.99","10.67"
"2011","Hauptschule","Laendlicher Raum","13.09","9.5","1476","12.53","13.65"
"2011","Hauptschule","Staedtischer Raum","12.95","9.5","2457","12.52","13.38"
"2011","Realschule","Laendlicher Raum","11.29","7.5","2482","10.91","11.67"
"2011","Realschule","Staedtischer Raum","11.39","7.5","3006","11.02","11.76"
"2012","(Fach-)Abitur","Laendlicher Raum","8.65","4.5","700","7.99","9.31"
"2012","(Fach-)Abitur","Staedtischer Raum","8.27","4.5","1690","7.85","8.69"
"2012","(noch) kein Abschluss","Laendlicher Raum","7.28","3.5","85","5.55","9.01"
"2012","(noch) kein Abschluss","Staedtischer Raum","7.12","2.5","160","5.76","8.48"
"2012","AkademikerIn","Laendlicher Raum","12.8","10.5","1196","12.22","13.38"
"2012","AkademikerIn","Staedtischer Raum","10.2","6.5","3123","9.86","10.54"
"2012","Hauptschule","Laendlicher Raum","12.97","9.5","1500","12.41","13.53"
"2012","Hauptschule","Staedtischer Raum","12.93","9.5","2402","12.49","13.37"
"2012","Realschule","Laendlicher Raum","11.87","8.5","2439","11.47","12.27"
"2012","Realschule","Staedtischer Raum","11.4","7.5","2952","11.03","11.77"
"2013","(Fach-)Abitur","Laendlicher Raum","8.86","4.5","794","8.26","9.46"
"2013","(Fach-)Abitur","Staedtischer Raum","7.85","4.5","2257","7.5","8.2"
"2013","(noch) kein Abschluss","Laendlicher Raum","6.78","2.5","124","5.41","8.15"
"2013","(noch) kein Abschluss","Staedtischer Raum","6.62","1.5","267","5.66","7.58"
"2013","AkademikerIn","Laendlicher Raum","12.95","9.5","1304","12.39","13.51"
"2013","AkademikerIn","Staedtischer Raum","10.24","6.5","3631","9.93","10.55"
"2013","Hauptschule","Laendlicher Raum","12.8","9.5","1644","12.28","13.32"
"2013","Hauptschule","Staedtischer Raum","12.67","8.5","2974","12.29","13.05"
"2013","Realschule","Laendlicher Raum","11.42","7.5","2401","11.02","11.82"
"2013","Realschule","Staedtischer Raum","11.44","7.5","3091","11.08","11.8"
"2014","(Fach-)Abitur","Laendlicher Raum","8.73","4.5","733","8.09","9.37"
"2014","(Fach-)Abitur","Staedtischer Raum","7.73","3.5","2028","7.35","8.11"
"2014","(noch) kein Abschluss","Laendlicher Raum","6.68","2.5","83","4.94","8.42"
"2014","(noch) kein Abschluss","Staedtischer Raum","7.51","2.5","189","6.33","8.69"
"2014","AkademikerIn","Laendlicher Raum","12.8","8.5","1177","12.2","13.4"
"2014","AkademikerIn","Staedtischer Raum","10.19","6.5","3210","9.86","10.52"
"2014","Hauptschule","Laendlicher Raum","12.95","9.5","1470","12.39","13.51"
"2014","Hauptschule","Staedtischer Raum","13.35","9.5","2467","12.92","13.78"
"2014","Realschule","Laendlicher Raum","12.04","7.5","2144","11.6","12.48"
"2014","Realschule","Staedtischer Raum","11.69","7.5","2688","11.29","12.09"
"2015","(Fach-)Abitur","Laendlicher Raum","8.97","4.5","759","8.34","9.6"
"2015","(Fach-)Abitur","Staedtischer Raum","7.88","3.5","2097","7.51","8.25"
"2015","(noch) kein Abschluss","Laendlicher Raum","8","2.5","83","6.26","9.74"
"2015","(noch) kein Abschluss","Staedtischer Raum","7.15","2.5","214","6.06","8.24"
"2015","AkademikerIn","Laendlicher Raum","12.16","7.5","1205","11.56","12.76"
"2015","AkademikerIn","Staedtischer Raum","10.32","6.5","3301","9.99","10.65"
"2015","Hauptschule","Laendlicher Raum","12.24","7.5","1420","11.67","12.81"
"2015","Hauptschule","Staedtischer Raum","12.73","8.5","2280","12.28","13.18"
"2015","Realschule","Laendlicher Raum","12.22","8.5","2053","11.77","12.67"
"2015","Realschule","Staedtischer Raum","11.69","7.5","2522","11.28","12.1"
"2016","(Fach-)Abitur","Laendlicher Raum","9.13","5.5","725","8.48","9.78"
"2016","(Fach-)Abitur","Staedtischer Raum","7.88","3.5","1975","7.5","8.26"
"2016","(noch) kein Abschluss","Laendlicher Raum","9.25","2.5","104","7.86","10.64"
"2016","(noch) kein Abschluss","Staedtischer Raum","6.6","1.5","254","5.69","7.51"
"2016","AkademikerIn","Laendlicher Raum","12.56","9.5","1144","11.95","13.17"
"2016","AkademikerIn","Staedtischer Raum","9.96","5.5","3059","9.61","10.31"
"2016","Hauptschule","Laendlicher Raum","12.57","7.5","1327","11.99","13.15"
"2016","Hauptschule","Staedtischer Raum","12.64","8.5","2105","12.17","13.11"
"2016","Realschule","Laendlicher Raum","12.23","7.5","1884","11.75","12.71"
"2016","Realschule","Staedtischer Raum","12.18","8.5","2312","11.74","12.62"
"2017","(Fach-)Abitur","Laendlicher Raum","9.45","5.5","850","8.82","10.08"
"2017","(Fach-)Abitur","Staedtischer Raum","8.12","3.5","2218","7.74","8.5"
"2017","(noch) kein Abschluss","Laendlicher Raum","9.55","4.5","146","8.39","10.71"
"2017","(noch) kein Abschluss","Staedtischer Raum","7","1.5","323","6.18","7.82"
"2017","AkademikerIn","Laendlicher Raum","12.54","8.5","1301","11.95","13.13"
"2017","AkademikerIn","Staedtischer Raum","10.07","6.5","3505","9.74","10.4"
"2017","Hauptschule","Laendlicher Raum","12.36","7.5","1467","11.79","12.93"
"2017","Hauptschule","Staedtischer Raum","12.78","8.5","2228","12.31","13.25"
"2017","Realschule","Laendlicher Raum","12.32","8.5","2214","11.87","12.77"
"2017","Realschule","Staedtischer Raum","11.83","7.5","2696","11.41","12.25"
"2018","(Fach-)Abitur","Laendlicher Raum","9.26","5.5","875","8.65","9.87"
"2018","(Fach-)Abitur","Staedtischer Raum","8.39","3.5","2178","8","8.78"
"2018","(noch) kein Abschluss","Laendlicher Raum","6.94","4.5","151","6.07","7.81"
"2018","(noch) kein Abschluss","Staedtischer Raum","5.96","1.5","370","5.34","6.58"
"2018","AkademikerIn","Laendlicher Raum","12.42","8.5","1238","11.82","13.02"
"2018","AkademikerIn","Staedtischer Raum","9.95","5.5","3490","9.62","10.28"
"2018","Hauptschule","Laendlicher Raum","12.6","7.5","1345","12.02","13.18"
"2018","Hauptschule","Staedtischer Raum","12.24","6.5","2170","11.77","12.71"
