"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1987","Realschule","maennlich","3.64","0.5","116","2.62","4.66"
"1987","Realschule","weiblich","2.08","0.5","162","1.48","2.68"
"1988","(Fach-)Abitur","maennlich","8.31","3.5","230","7.14","9.48"
"1988","(Fach-)Abitur","weiblich","5.4","2.5","165","4.45","6.35"
"1988","(noch) kein Abschluss","maennlich","9.91","9.5","232","9","10.82"
"1988","(noch) kein Abschluss","weiblich","8.78","7.5","168","7.71","9.85"
"1988","AkademikerIn","maennlich","11.86","8.5","378","10.88","12.84"
"1988","AkademikerIn","weiblich","9.81","6.5","158","8.42","11.2"
"1988","Hauptschule","maennlich","13.16","10.5","2064","12.72","13.6"
"1988","Hauptschule","weiblich","9.26","6.5","1184","8.79","9.73"
"1988","Realschule","maennlich","11.14","7.5","525","10.33","11.95"
"1988","Realschule","weiblich","7.74","4.5","562","7.12","8.36"
"1989","(Fach-)Abitur","maennlich","","","","",""
"1989","(Fach-)Abitur","weiblich","","","","",""
"1989","(noch) kein Abschluss","maennlich","","","","",""
"1989","(noch) kein Abschluss","weiblich","","","","",""
"1989","AkademikerIn","maennlich","","","","",""
"1989","AkademikerIn","weiblich","","","","",""
"1989","Hauptschule","maennlich","","","","",""
"1989","Hauptschule","weiblich","","","","",""
"1989","Realschule","maennlich","","","","",""
"1989","Realschule","weiblich","","","","",""
"1990","(Fach-)Abitur","maennlich","7.89","3.5","274","6.81","8.97"
"1990","(Fach-)Abitur","weiblich","5.69","2.5","201","4.69","6.69"
"1990","(noch) kein Abschluss","maennlich","10.43","9.5","212","9.37","11.49"
"1990","(noch) kein Abschluss","weiblich","9.44","5.5","156","8.28","10.6"
"1990","AkademikerIn","maennlich","12.55","9.5","784","11.77","13.33"
"1990","AkademikerIn","weiblich","10.37","7.5","593","9.64","11.1"
"1990","Hauptschule","maennlich","14.12","11.5","2460","13.69","14.55"
"1990","Hauptschule","weiblich","10.7","7.5","1670","10.23","11.17"
"1990","Realschule","maennlich","10.34","7.5","1255","9.85","10.83"
"1990","Realschule","weiblich","7.81","4.5","1161","7.38","8.24"
"1991","(Fach-)Abitur","maennlich","6.76","2.5","309","5.83","7.69"
"1991","(Fach-)Abitur","weiblich","5.46","2.5","218","4.47","6.45"
"1991","(noch) kein Abschluss","maennlich","8.72","5.5","230","7.63","9.81"
"1991","(noch) kein Abschluss","weiblich","7.89","3.5","173","6.73","9.05"
"1991","AkademikerIn","maennlich","11.38","7.5","754","10.58","12.18"
"1991","AkademikerIn","weiblich","9.75","5.5","561","8.98","10.52"
"1991","Hauptschule","maennlich","13.66","10.5","2381","13.22","14.1"
"1991","Hauptschule","weiblich","10.06","6.5","1551","9.59","10.53"
"1991","Realschule","maennlich","9.81","5.5","1183","9.29","10.33"
"1991","Realschule","weiblich","7.35","3.5","1103","6.93","7.77"
"1992","(Fach-)Abitur","maennlich","7.12","3.5","312","6.18","8.06"
"1992","(Fach-)Abitur","weiblich","5.67","2.5","214","4.73","6.61"
"1992","(noch) kein Abschluss","maennlich","9.46","4.5","207","8.28","10.64"
"1992","(noch) kein Abschluss","weiblich","8.05","2.5","155","6.73","9.37"
"1992","AkademikerIn","maennlich","10.78","6.5","719","10","11.56"
"1992","AkademikerIn","weiblich","9.46","4.5","534","8.68","10.24"
"1992","Hauptschule","maennlich","13.21","10.5","2231","12.76","13.66"
"1992","Hauptschule","weiblich","9.6","5.5","1393","9.12","10.08"
"1992","Realschule","maennlich","9.6","4.5","1118","9.06","10.14"
"1992","Realschule","weiblich","7.21","3.5","1046","6.78","7.64"
"1993","(Fach-)Abitur","maennlich","7.18","3.5","296","6.21","8.15"
"1993","(Fach-)Abitur","weiblich","5.58","2.5","232","4.7","6.46"
"1993","(noch) kein Abschluss","maennlich","10.38","5.5","200","9.15","11.61"
"1993","(noch) kein Abschluss","weiblich","9.41","4.5","146","7.91","10.91"
"1993","AkademikerIn","maennlich","10.61","5.5","703","9.86","11.36"
"1993","AkademikerIn","weiblich","8.69","3.5","529","7.93","9.45"
"1993","Hauptschule","maennlich","13.05","10.5","2102","12.6","13.5"
"1993","Hauptschule","weiblich","9.28","5.5","1308","8.81","9.75"
"1993","Realschule","maennlich","9.24","4.5","1103","8.73","9.75"
"1993","Realschule","weiblich","7.22","3.5","1057","6.79","7.65"
"1994","(Fach-)Abitur","maennlich","7.59","3.5","291","6.56","8.62"
"1994","(Fach-)Abitur","weiblich","5.6","3.5","246","4.8","6.4"
"1994","(noch) kein Abschluss","maennlich","10.92","6.5","173","9.54","12.3"
"1994","(noch) kein Abschluss","weiblich","8.17","3.5","138","6.78","9.56"
"1994","AkademikerIn","maennlich","10.76","6.5","711","10","11.52"
"1994","AkademikerIn","weiblich","8.83","4.5","544","8.08","9.58"
"1994","Hauptschule","maennlich","13.19","9.5","1940","12.72","13.66"
"1994","Hauptschule","weiblich","9.81","6.5","1180","9.31","10.31"
"1994","Realschule","maennlich","10.05","5.5","1092","9.52","10.58"
"1994","Realschule","weiblich","7.29","3.5","1028","6.86","7.72"
"1995","(Fach-)Abitur","maennlich","6.68","3.5","347","5.87","7.49"
"1995","(Fach-)Abitur","weiblich","5.63","2.5","271","4.86","6.4"
"1995","(noch) kein Abschluss","maennlich","9.62","6.5","158","8.15","11.09"
"1995","(noch) kein Abschluss","weiblich","8.03","4.5","126","6.59","9.47"
"1995","AkademikerIn","maennlich","10.37","5.5","754","9.65","11.09"
"1995","AkademikerIn","weiblich","8.51","3.5","586","7.79","9.23"
"1995","Hauptschule","maennlich","12.79","8.5","1959","12.32","13.26"
"1995","Hauptschule","weiblich","9.79","5.5","1187","9.29","10.29"
"1995","Realschule","maennlich","9.85","4.5","1131","9.33","10.37"
"1995","Realschule","weiblich","7.34","3.5","1089","6.94","7.74"
"1996","(Fach-)Abitur","maennlich","6.28","3.5","340","5.51","7.05"
"1996","(Fach-)Abitur","weiblich","5.48","3.5","281","4.78","6.18"
"1996","(noch) kein Abschluss","maennlich","10.94","7.5","144","9.29","12.59"
"1996","(noch) kein Abschluss","weiblich","7.24","3.5","117","5.74","8.74"
"1996","AkademikerIn","maennlich","10.48","5.5","754","9.78","11.18"
"1996","AkademikerIn","weiblich","9.07","4.5","573","8.36","9.78"
"1996","Hauptschule","maennlich","12.44","9.5","1877","11.97","12.91"
"1996","Hauptschule","weiblich","9.56","5.5","1142","9.05","10.07"
"1996","Realschule","maennlich","10.57","5.5","1101","10.04","11.1"
"1996","Realschule","weiblich","7.79","4.5","1085","7.37","8.21"
"1997","(Fach-)Abitur","maennlich","6.41","3.5","331","5.59","7.23"
"1997","(Fach-)Abitur","weiblich","6.02","3.5","288","5.28","6.76"
"1997","(noch) kein Abschluss","maennlich","11.63","9.5","128","9.93","13.33"
"1997","(noch) kein Abschluss","weiblich","7.73","4.5","108","6.18","9.28"
"1997","AkademikerIn","maennlich","10.8","6.5","767","10.11","11.49"
"1997","AkademikerIn","weiblich","9.43","5.5","576","8.71","10.15"
"1997","Hauptschule","maennlich","12.82","9.5","1756","12.33","13.31"
"1997","Hauptschule","weiblich","9.71","6.5","1058","9.19","10.23"
"1997","Realschule","maennlich","10.42","6.5","1082","9.89","10.95"
"1997","Realschule","weiblich","7.74","4.5","1056","7.31","8.17"
"1998","(Fach-)Abitur","maennlich","6.6","3.5","371","5.81","7.39"
"1998","(Fach-)Abitur","weiblich","6.51","4.5","331","5.78","7.24"
"1998","(noch) kein Abschluss","maennlich","10.95","8.5","124","9.19","12.71"
"1998","(noch) kein Abschluss","weiblich","8.12","5.5","103","6.58","9.66"
"1998","AkademikerIn","maennlich","10.87","6.5","825","10.21","11.53"
"1998","AkademikerIn","weiblich","9.9","6.5","634","9.21","10.59"
"1998","Hauptschule","maennlich","12.8","9.5","1826","12.31","13.29"
"1998","Hauptschule","weiblich","9.79","6.5","1123","9.28","10.3"
"1998","Realschule","maennlich","10.11","6.5","1223","9.6","10.62"
"1998","Realschule","weiblich","8.18","5.5","1135","7.76","8.6"
"1999","(Fach-)Abitur","maennlich","7.04","3.5","362","6.24","7.84"
"1999","(Fach-)Abitur","weiblich","6.47","4.5","364","5.78","7.16"
"1999","(noch) kein Abschluss","maennlich","9.97","5.5","129","8.2","11.74"
"1999","(noch) kein Abschluss","weiblich","7.17","3.5","115","5.67","8.67"
"1999","AkademikerIn","maennlich","10.95","7.5","842","10.3","11.6"
"1999","AkademikerIn","weiblich","9.79","6.5","646","9.1","10.48"
"1999","Hauptschule","maennlich","12.28","8.5","1812","11.79","12.77"
"1999","Hauptschule","weiblich","9.58","6.5","1123","9.06","10.1"
"1999","Realschule","maennlich","9.79","6.5","1226","9.28","10.3"
"1999","Realschule","weiblich","8.41","5.5","1189","7.99","8.83"
"2000","(Fach-)Abitur","maennlich","7.51","3.5","745","6.9","8.12"
"2000","(Fach-)Abitur","weiblich","6.13","3.5","684","5.62","6.64"
"2000","(noch) kein Abschluss","maennlich","8.74","3.5","112","6.86","10.62"
"2000","(noch) kein Abschluss","weiblich","8.16","2.5","86","6.28","10.04"
"2000","AkademikerIn","maennlich","11.06","7.5","1631","10.57","11.55"
"2000","AkademikerIn","weiblich","9.54","6.5","1148","9","10.08"
"2000","Hauptschule","maennlich","12.48","8.5","2973","12.09","12.87"
"2000","Hauptschule","weiblich","9.66","6.5","1908","9.25","10.07"
"2000","Realschule","maennlich","9.77","6.5","2152","9.38","10.16"
"2000","Realschule","weiblich","8.25","5.5","2235","7.92","8.58"
"2001","(Fach-)Abitur","maennlich","7.73","4.5","698","7.1","8.36"
"2001","(Fach-)Abitur","weiblich","5.98","2.5","666","5.47","6.49"
"2001","(noch) kein Abschluss","maennlich","8.75","2.5","105","6.74","10.76"
"2001","(noch) kein Abschluss","weiblich","6.63","1.5","92","4.97","8.29"
"2001","AkademikerIn","maennlich","11.04","7.5","1494","10.53","11.55"
"2001","AkademikerIn","weiblich","9.93","6.5","1081","9.37","10.49"
"2001","Hauptschule","maennlich","12.5","9.5","2589","12.07","12.93"
"2001","Hauptschule","weiblich","9.71","6.5","1714","9.28","10.14"
"2001","Realschule","maennlich","10.12","6.5","1974","9.7","10.54"
"2001","Realschule","weiblich","8.47","5.5","2084","8.13","8.81"
"2002","(Fach-)Abitur","maennlich","7.97","4.5","753","7.32","8.62"
"2002","(Fach-)Abitur","weiblich","5.76","2.5","760","5.24","6.28"
"2002","(noch) kein Abschluss","maennlich","8.37","1.5","85","6.2","10.54"
"2002","(noch) kein Abschluss","weiblich","8.57","2.5","89","6.71","10.43"
"2002","AkademikerIn","maennlich","11.24","7.5","1987","10.78","11.7"
"2002","AkademikerIn","weiblich","10.17","6.5","1411","9.66","10.68"
"2002","Hauptschule","maennlich","12.96","9.5","2365","12.51","13.41"
"2002","Hauptschule","weiblich","9.78","6.5","1626","9.33","10.23"
"2002","Realschule","maennlich","10.39","6.5","1985","9.95","10.83"
"2002","Realschule","weiblich","8.71","5.5","2171","8.35","9.07"
"2003","(Fach-)Abitur","maennlich","7.73","3.5","723","7.07","8.39"
"2003","(Fach-)Abitur","weiblich","6.2","2.5","770","5.7","6.7"
"2003","(noch) kein Abschluss","maennlich","8.94","2.5","77","6.5","11.38"
"2003","(noch) kein Abschluss","weiblich","9.46","3.5","72","7.26","11.66"
"2003","AkademikerIn","maennlich","11.35","7.5","1825","10.87","11.83"
"2003","AkademikerIn","weiblich","10.6","6.5","1345","10.05","11.15"
"2003","Hauptschule","maennlich","13.28","9.5","2168","12.81","13.75"
"2003","Hauptschule","weiblich","10.43","7.5","1503","9.95","10.91"
"2003","Realschule","maennlich","10.61","6.5","1901","10.16","11.06"
"2003","Realschule","weiblich","8.88","5.5","2071","8.51","9.25"
"2004","(Fach-)Abitur","maennlich","8.1","4.5","714","7.43","8.77"
"2004","(Fach-)Abitur","weiblich","6.5","3.5","773","5.98","7.02"
"2004","(noch) kein Abschluss","maennlich","8.8","3.5","65","6.3","11.3"
"2004","(noch) kein Abschluss","weiblich","9.05","1.5","68","6.67","11.43"
"2004","AkademikerIn","maennlich","11.57","8.5","1793","11.08","12.06"
"2004","AkademikerIn","weiblich","10.72","6.5","1324","10.17","11.27"
"2004","Hauptschule","maennlich","13.45","9.5","2028","12.96","13.94"
"2004","Hauptschule","weiblich","10.49","7.5","1427","10","10.98"
"2004","Realschule","maennlich","11.05","7.5","1827","10.59","11.51"
"2004","Realschule","weiblich","9.14","5.5","2009","8.76","9.52"
"2005","(Fach-)Abitur","maennlich","8.31","4.5","691","7.62","9"
"2005","(Fach-)Abitur","weiblich","6.89","3.5","734","6.37","7.41"
"2005","(noch) kein Abschluss","maennlich","7.46","2.5","67","4.96","9.96"
"2005","(noch) kein Abschluss","weiblich","9.25","3.5","58","6.68","11.82"
"2005","AkademikerIn","maennlich","11.17","7.5","1670","10.66","11.68"
"2005","AkademikerIn","weiblich","10.47","6.5","1289","9.91","11.03"
"2005","Hauptschule","maennlich","12.99","9.5","1849","12.48","13.5"
"2005","Hauptschule","weiblich","10.63","6.5","1324","10.12","11.14"
"2005","Realschule","maennlich","11.45","8.5","1746","10.97","11.93"
"2005","Realschule","weiblich","9.26","5.5","1930","8.88","9.64"
"2006","(Fach-)Abitur","maennlich","8.55","5.5","696","7.85","9.25"
"2006","(Fach-)Abitur","weiblich","6.89","3.5","791","6.35","7.43"
"2006","(noch) kein Abschluss","maennlich","8.3","2.5","62","5.42","11.18"
"2006","(noch) kein Abschluss","weiblich","11.31","2.5","49","7.93","14.69"
"2006","AkademikerIn","maennlich","11.38","7.5","1781","10.89","11.87"
"2006","AkademikerIn","weiblich","10.5","6.5","1395","9.96","11.04"
"2006","Hauptschule","maennlich","13.06","9.5","1937","12.55","13.57"
"2006","Hauptschule","weiblich","10.77","6.5","1365","10.24","11.3"
"2006","Realschule","maennlich","11.33","7.5","1804","10.85","11.81"
"2006","Realschule","weiblich","9.82","6.5","2063","9.44","10.2"
"2007","(Fach-)Abitur","maennlich","8.44","4.5","690","7.73","9.15"
"2007","(Fach-)Abitur","weiblich","7.12","3.5","776","6.57","7.67"
"2007","(noch) kein Abschluss","maennlich","7.5","3.5","47","3.95","11.05"
"2007","(noch) kein Abschluss","weiblich","11.11","2.5","48","7.52","14.7"
"2007","AkademikerIn","maennlich","11.17","7.5","1677","10.67","11.67"
"2007","AkademikerIn","weiblich","10.29","6.5","1375","9.75","10.83"
"2007","Hauptschule","maennlich","13.24","9.5","1802","12.71","13.77"
"2007","Hauptschule","weiblich","10.98","7.5","1252","10.43","11.53"
"2007","Realschule","maennlich","11.64","7.5","1742","11.14","12.14"
"2007","Realschule","weiblich","9.87","6.5","1937","9.47","10.27"
"2008","(Fach-)Abitur","maennlich","8.13","4.5","653","7.41","8.85"
"2008","(Fach-)Abitur","weiblich","7.27","4.5","741","6.69","7.85"
"2008","(noch) kein Abschluss","maennlich","6.65","2.5","53","3.66","9.64"
"2008","(noch) kein Abschluss","weiblich","8.85","1.5","46","5.48","12.22"
"2008","AkademikerIn","maennlich","11.57","8.5","1566","11.04","12.1"
"2008","AkademikerIn","weiblich","10.13","6.5","1324","9.57","10.69"
"2008","Hauptschule","maennlich","13.35","9.5","1665","12.79","13.91"
"2008","Hauptschule","weiblich","11.33","7.5","1194","10.75","11.91"
"2008","Realschule","maennlich","11.76","8.5","1656","11.24","12.28"
"2008","Realschule","weiblich","9.96","6.5","1877","9.53","10.39"
"2009","(Fach-)Abitur","maennlich","8.3","4.5","594","7.52","9.08"
"2009","(Fach-)Abitur","weiblich","7.35","3.5","695","6.74","7.96"
"2009","(noch) kein Abschluss","maennlich","6.79","2.5","55","4.02","9.56"
"2009","(noch) kein Abschluss","weiblich","6.29","1.5","39","3.34","9.24"
"2009","AkademikerIn","maennlich","11.6","8.5","1467","11.04","12.16"
"2009","AkademikerIn","weiblich","9.59","5.5","1300","9.02","10.16"
"2009","Hauptschule","maennlich","13.76","10.5","1480","13.16","14.36"
"2009","Hauptschule","weiblich","11.99","8.5","1066","11.37","12.61"
"2009","Realschule","maennlich","12.1","8.5","1535","11.56","12.64"
"2009","Realschule","weiblich","10.32","7.5","1793","9.87","10.77"
"2010","(Fach-)Abitur","maennlich","9.21","5.5","900","8.61","9.81"
"2010","(Fach-)Abitur","weiblich","7.31","3.5","1016","6.82","7.8"
"2010","(noch) kein Abschluss","maennlich","8.18","4.5","106","6.61","9.75"
"2010","(noch) kein Abschluss","weiblich","9.74","3.5","53","7.28","12.2"
"2010","AkademikerIn","maennlich","11.48","8.5","2005","11.04","11.92"
"2010","AkademikerIn","weiblich","9.97","6.5","1692","9.5","10.44"
"2010","Hauptschule","maennlich","14.37","11.5","2053","13.89","14.85"
"2010","Hauptschule","weiblich","11.75","8.5","1287","11.21","12.29"
"2010","Realschule","maennlich","12.65","9.5","2076","12.21","13.09"
"2010","Realschule","weiblich","10.16","6.5","2494","9.79","10.53"
"2011","(Fach-)Abitur","maennlich","9.49","5.5","1002","8.9","10.08"
"2011","(Fach-)Abitur","weiblich","7.74","4.5","1305","7.29","8.19"
"2011","(noch) kein Abschluss","maennlich","5.75","1.5","131","4.27","7.23"
"2011","(noch) kein Abschluss","weiblich","8.24","2.5","85","6.56","9.92"
"2011","AkademikerIn","maennlich","11.5","7.5","2297","11.08","11.92"
"2011","AkademikerIn","weiblich","10.1","6.5","2104","9.68","10.52"
"2011","Hauptschule","maennlich","13.66","10.5","2311","13.19","14.13"
"2011","Hauptschule","weiblich","11.99","9.5","1622","11.5","12.48"
"2011","Realschule","maennlich","12.23","8.5","2370","11.81","12.65"
"2011","Realschule","weiblich","10.52","6.5","3118","10.18","10.86"
"2012","(Fach-)Abitur","maennlich","8.87","5.5","1029","8.3","9.44"
"2012","(Fach-)Abitur","weiblich","7.91","3.5","1361","7.46","8.36"
"2012","(noch) kein Abschluss","maennlich","7.18","2.5","147","5.8","8.56"
"2012","(noch) kein Abschluss","weiblich","7.15","1.5","98","5.46","8.84"
"2012","AkademikerIn","maennlich","11.32","7.5","2238","10.91","11.73"
"2012","AkademikerIn","weiblich","10.16","6.5","2081","9.73","10.59"
"2012","Hauptschule","maennlich","13.93","10.5","2271","13.46","14.4"
"2012","Hauptschule","weiblich","11.49","8.5","1631","11.01","11.97"
"2012","Realschule","maennlich","12.19","8.5","2322","11.76","12.62"
"2012","Realschule","weiblich","11.02","6.5","3069","10.67","11.37"
"2013","(Fach-)Abitur","maennlich","8.47","4.5","1351","7.99","8.95"
"2013","(Fach-)Abitur","weiblich","7.72","3.5","1700","7.34","8.1"
"2013","(noch) kein Abschluss","maennlich","7.72","2.5","201","6.46","8.98"
"2013","(noch) kein Abschluss","weiblich","5.52","1.5","190","4.63","6.41"
"2013","AkademikerIn","maennlich","11.52","7.5","2498","11.13","11.91"
"2013","AkademikerIn","weiblich","10.14","5.5","2437","9.76","10.52"
"2013","Hauptschule","maennlich","13.57","9.5","2680","13.15","13.99"
"2013","Hauptschule","weiblich","11.43","7.5","1938","11.01","11.85"
"2013","Realschule","maennlich","12.16","8.5","2375","11.73","12.59"
"2013","Realschule","weiblich","10.75","6.5","3117","10.4","11.1"
"2014","(Fach-)Abitur","maennlich","8.08","4.5","1241","7.57","8.59"
"2014","(Fach-)Abitur","weiblich","7.85","3.5","1520","7.44","8.26"
"2014","(noch) kein Abschluss","maennlich","8.47","3.5","143","6.95","9.99"
"2014","(noch) kein Abschluss","weiblich","5.97","1.5","129","4.84","7.1"
"2014","AkademikerIn","maennlich","11.59","7.5","2198","11.17","12.01"
"2014","AkademikerIn","weiblich","9.93","5.5","2189","9.52","10.34"
"2014","Hauptschule","maennlich","14.33","10.5","2251","13.85","14.81"
"2014","Hauptschule","weiblich","11.54","7.5","1686","11.07","12.01"
"2014","Realschule","maennlich","12.3","7.5","2104","11.84","12.76"
"2014","Realschule","weiblich","11.39","7.5","2728","11.01","11.77"
"2015","(Fach-)Abitur","maennlich","8.2","3.5","1292","7.71","8.69"
"2015","(Fach-)Abitur","weiblich","8.05","4.5","1564","7.64","8.46"
"2015","(noch) kein Abschluss","maennlich","8.53","3.5","161","7.11","9.95"
"2015","(noch) kein Abschluss","weiblich","6","1.5","136","4.92","7.08"
"2015","AkademikerIn","maennlich","11.42","7.5","2251","11","11.84"
"2015","AkademikerIn","weiblich","10.01","5.5","2255","9.6","10.42"
"2015","Hauptschule","maennlich","13.68","8.5","2180","13.19","14.17"
"2015","Hauptschule","weiblich","10.86","6.5","1520","10.37","11.35"
"2015","Realschule","maennlich","12.23","8.5","1980","11.76","12.7"
"2015","Realschule","weiblich","11.62","7.5","2595","11.22","12.02"
"2016","(Fach-)Abitur","maennlich","8.37","4.5","1203","7.85","8.89"
"2016","(Fach-)Abitur","weiblich","7.97","3.5","1497","7.54","8.4"
"2016","(noch) kein Abschluss","maennlich","7.99","2.5","218","6.94","9.04"
"2016","(noch) kein Abschluss","weiblich","6.22","1.5","140","5.17","7.27"
"2016","AkademikerIn","maennlich","11.07","7.5","2103","10.64","11.5"
"2016","AkademikerIn","weiblich","10.05","5.5","2100","9.63","10.47"
"2016","Hauptschule","maennlich","13.56","8.5","1991","13.06","14.06"
"2016","Hauptschule","weiblich","11.24","7.5","1441","10.73","11.75"
"2016","Realschule","maennlich","12.52","8.5","1784","12.01","13.03"
"2016","Realschule","weiblich","11.89","7.5","2412","11.47","12.31"
"2017","(Fach-)Abitur","maennlich","8.45","4.5","1404","7.95","8.95"
"2017","(Fach-)Abitur","weiblich","8.41","3.5","1664","7.98","8.84"
"2017","(noch) kein Abschluss","maennlich","8.57","2.5","296","7.75","9.39"
"2017","(noch) kein Abschluss","weiblich","6.4","1.5","173","5.25","7.55"
"2017","AkademikerIn","maennlich","11.2","7.5","2446","10.79","11.61"
"2017","AkademikerIn","weiblich","10","5.5","2360","9.59","10.41"
"2017","Hauptschule","maennlich","14.06","10.5","2157","13.56","14.56"
"2017","Hauptschule","weiblich","10.6","5.5","1538","10.09","11.11"
"2017","Realschule","maennlich","12.17","8.5","2111","11.7","12.64"
"2017","Realschule","weiblich","11.89","7.5","2799","11.49","12.29"
"2018","(Fach-)Abitur","maennlich","8.65","4.5","1413","8.15","9.15"
"2018","(Fach-)Abitur","weiblich","8.57","3.5","1640","8.13","9.01"
"2018","(noch) kein Abschluss","maennlich","5.94","2.5","352","5.38","6.5"
"2018","(noch) kein Abschluss","weiblich","6.44","2.5","169","5.42","7.46"
"2018","AkademikerIn","maennlich","10.82","6.5","2407","10.41","11.23"
"2018","AkademikerIn","weiblich","10.12","5.5","2321","9.71","10.53"
"2018","Hauptschule","maennlich","13.41","7.5","2057","12.91","13.91"
"2018","Hauptschule","weiblich","10.83","5.5","1458","10.31","11.35"
"2018","Realschule","maennlich","12.69","8.5","2013","12.2","13.18"
"2018","Realschule","weiblich","11.86","7.5","2658","11.44","12.28"
"2019","(Fach-)Abitur","maennlich","8.83","4.5","1541","8.31","9.35"
"2019","(Fach-)Abitur","weiblich","8.86","4.5","1703","8.4","9.32"
"2019","(noch) kein Abschluss","maennlich","5.7","1.5","430","5.11","6.29"
"2019","(noch) kein Abschluss","weiblich","4.75","1.5","177","3.89","5.61"
"2019","AkademikerIn","maennlich","11.12","7.5","2920","10.72","11.52"
"2019","AkademikerIn","weiblich","10.06","5.5","2492","9.65","10.47"
"2019","Hauptschule","maennlich","13.58","8.5","1992","13.04","14.12"
"2019","Hauptschule","weiblich","11.18","6.5","1288","10.6","11.76"
"2019","Realschule","maennlich","12.87","8.5","2140","12.37","13.37"
"2019","Realschule","weiblich","12.4","8.5","2651","11.97","12.83"
"2020","(Fach-)Abitur","maennlich","9.25","4.5","1731","8.79","9.71"
"2020","(Fach-)Abitur","weiblich","9.19","4.5","1799","8.76","9.62"
"2020","(noch) kein Abschluss","maennlich","5.05","1.5","577","4.66","5.44"
"2020","(noch) kein Abschluss","weiblich","5.12","1.5","183","4.41","5.83"
"2020","AkademikerIn","maennlich","11.24","7.5","3011","10.86","11.62"
"2020","AkademikerIn","weiblich","9.56","4.5","2616","9.17","9.95"
"2020","Hauptschule","maennlich","13.27","8.5","1986","12.76","13.78"
"2020","Hauptschule","weiblich","11.01","6.5","1241","10.44","11.58"
"2020","Realschule","maennlich","13.16","9.5","1930","12.63","13.69"
"2020","Realschule","weiblich","12.44","8.5","2404","11.98","12.9"
