"year","bildungsniveau","sampreg","mean","median","n","lower_confidence","upper_confidence"
"1995","Hauptschule","Westdeutschland","11.87","8.5","2705","11.5","12.24"
"1995","Realschule","Ostdeutschland","5.41","2.5","1012","5","5.82"
"1995","Realschule","Westdeutschland","10.13","5.5","1208","9.64","10.62"
"1996","(Fach-)Abitur","Ostdeutschland","4.58","2.5","96","3.2","5.96"
"1996","(Fach-)Abitur","Westdeutschland","6.05","3.5","525","5.48","6.62"
"1996","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","9.7","5.5","247","8.5","10.9"
"1996","AkademikerIn","Ostdeutschland","8.41","4.5","605","7.69","9.13"
"1996","AkademikerIn","Westdeutschland","10.57","6.5","722","9.87","11.27"
"1996","Hauptschule","Ostdeutschland","8.87","3.5","415","7.85","9.89"
"1996","Hauptschule","Westdeutschland","11.57","7.5","2604","11.19","11.95"
"1996","Realschule","Ostdeutschland","6.02","3.5","982","5.59","6.45"
"1996","Realschule","Westdeutschland","10.59","6.5","1204","10.09","11.09"
"1997","(Fach-)Abitur","Ostdeutschland","4.96","3.5","99","3.67","6.25"
"1997","(Fach-)Abitur","Westdeutschland","6.36","3.5","520","5.74","6.98"
"1997","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","10.16","6.5","222","8.93","11.39"
"1997","AkademikerIn","Ostdeutschland","8.93","5.5","606","8.19","9.67"
"1997","AkademikerIn","Westdeutschland","10.85","7.5","737","10.17","11.53"
"1997","Hauptschule","Ostdeutschland","9.26","3.5","368","8.17","10.35"
"1997","Hauptschule","Westdeutschland","11.81","8.5","2446","11.42","12.2"
"1997","Realschule","Ostdeutschland","6.08","3.5","948","5.64","6.52"
"1997","Realschule","Westdeutschland","10.44","6.5","1190","9.94","10.94"
"1998","(Fach-)Abitur","Ostdeutschland","4.8","3.5","102","3.58","6.02"
"1998","(Fach-)Abitur","Westdeutschland","6.71","3.5","600","6.11","7.31"
"1998","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","10.16","6.5","213","8.9","11.42"
"1998","AkademikerIn","Ostdeutschland","8.76","6.5","593","8.08","9.44"
"1998","AkademikerIn","Westdeutschland","11.13","7.5","866","10.47","11.79"
"1998","Hauptschule","Ostdeutschland","8.86","3.5","367","7.79","9.93"
"1998","Hauptschule","Westdeutschland","11.9","8.5","2582","11.52","12.28"
"1998","Realschule","Ostdeutschland","6.61","4.5","1016","6.18","7.04"
"1998","Realschule","Westdeutschland","10.4","6.5","1342","9.92","10.88"
"1999","(Fach-)Abitur","Ostdeutschland","5.65","4.5","126","4.54","6.76"
"1999","(Fach-)Abitur","Westdeutschland","6.88","4.5","600","6.29","7.47"
"1999","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","8.98","4.5","229","7.73","10.23"
"1999","AkademikerIn","Ostdeutschland","8.97","6.5","599","8.26","9.68"
"1999","AkademikerIn","Westdeutschland","11.01","7.5","889","10.37","11.65"
"1999","Hauptschule","Ostdeutschland","8.88","4.5","360","7.82","9.94"
"1999","Hauptschule","Westdeutschland","11.43","7.5","2575","11.04","11.82"
"1999","Realschule","Ostdeutschland","6.78","4.5","1028","6.34","7.22"
"1999","Realschule","Westdeutschland","10.17","6.5","1387","9.7","10.64"
"2000","(Fach-)Abitur","Ostdeutschland","4.85","2.5","201","3.97","5.73"
"2000","(Fach-)Abitur","Westdeutschland","7.09","3.5","1228","6.64","7.54"
"2000","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2000","(noch) kein Abschluss","Westdeutschland","8.89","4.5","185","7.49","10.29"
"2000","AkademikerIn","Ostdeutschland","9.3","7.5","890","8.73","9.87"
"2000","AkademikerIn","Westdeutschland","10.82","7.5","1889","10.36","11.28"
"2000","Hauptschule","Ostdeutschland","7.92","3.5","445","7.01","8.83"
"2000","Hauptschule","Westdeutschland","11.64","8.5","4436","11.34","11.94"
"2000","Realschule","Ostdeutschland","6.97","4.5","1638","6.62","7.32"
"2000","Realschule","Westdeutschland","9.92","6.5","2749","9.57","10.27"
"2001","(Fach-)Abitur","Ostdeutschland","4.89","2.5","194","4.02","5.76"
"2001","(Fach-)Abitur","Westdeutschland","7.13","3.5","1170","6.68","7.58"
"2001","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2001","(noch) kein Abschluss","Westdeutschland","8.33","2.5","177","6.9","9.76"
"2001","AkademikerIn","Ostdeutschland","9.97","7.5","833","9.36","10.58"
"2001","AkademikerIn","Westdeutschland","10.8","6.5","1742","10.32","11.28"
"2001","Hauptschule","Ostdeutschland","7.8","3.5","388","6.82","8.78"
"2001","Hauptschule","Westdeutschland","11.64","8.5","3915","11.31","11.97"
"2001","Realschule","Ostdeutschland","7.32","4.5","1516","6.94","7.7"
"2001","Realschule","Westdeutschland","10.13","6.5","2542","9.77","10.49"
"2002","(Fach-)Abitur","Ostdeutschland","5.34","2.5","208","4.46","6.22"
"2002","(Fach-)Abitur","Westdeutschland","7.09","3.5","1305","6.63","7.55"
"2002","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2002","(noch) kein Abschluss","Westdeutschland","8.82","2.5","161","7.31","10.33"
"2002","AkademikerIn","Ostdeutschland","10.38","8.5","907","9.79","10.97"
"2002","AkademikerIn","Westdeutschland","10.93","6.5","2491","10.51","11.35"
"2002","Hauptschule","Ostdeutschland","7.71","3.5","336","6.67","8.75"
"2002","Hauptschule","Westdeutschland","11.91","8.5","3655","11.57","12.25"
"2002","Realschule","Ostdeutschland","7.91","5.5","1440","7.5","8.32"
"2002","Realschule","Westdeutschland","10.25","6.5","2716","9.88","10.62"
"2003","(Fach-)Abitur","Ostdeutschland","5.33","2.5","209","4.54","6.12"
"2003","(Fach-)Abitur","Westdeutschland","7.16","3.5","1284","6.7","7.62"
"2003","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2003","(noch) kein Abschluss","Westdeutschland","9.5","3.5","136","7.74","11.26"
"2003","AkademikerIn","Ostdeutschland","10.91","8.5","868","10.29","11.53"
"2003","AkademikerIn","Westdeutschland","11.08","6.5","2302","10.64","11.52"
"2003","Hauptschule","Ostdeutschland","8.17","5.5","303","7.13","9.21"
"2003","Hauptschule","Westdeutschland","12.34","8.5","3368","11.98","12.7"
"2003","Realschule","Ostdeutschland","8.22","5.5","1382","7.8","8.64"
"2003","Realschule","Westdeutschland","10.4","6.5","2590","10.02","10.78"
"2004","(Fach-)Abitur","Ostdeutschland","5.27","1.5","227","4.4","6.14"
"2004","(Fach-)Abitur","Westdeutschland","7.54","3.5","1260","7.07","8.01"
"2004","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2004","(noch) kein Abschluss","Westdeutschland","9.44","3.5","117","7.55","11.33"
"2004","AkademikerIn","Ostdeutschland","10.78","9.5","847","10.17","11.39"
"2004","AkademikerIn","Westdeutschland","11.34","6.5","2270","10.89","11.79"
"2004","Hauptschule","Ostdeutschland","8.34","4.5","296","7.2","9.48"
"2004","Hauptschule","Westdeutschland","12.47","8.5","3159","12.1","12.84"
"2004","Realschule","Ostdeutschland","8.64","6.5","1335","8.21","9.07"
"2004","Realschule","Westdeutschland","10.7","6.5","2501","10.31","11.09"
"2005","(Fach-)Abitur","Ostdeutschland","5.62","2.5","215","4.68","6.56"
"2005","(Fach-)Abitur","Westdeutschland","7.84","4.5","1210","7.36","8.32"
"2005","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2005","(noch) kein Abschluss","Westdeutschland","8.44","2.5","112","6.51","10.37"
"2005","AkademikerIn","Ostdeutschland","11.05","9.5","820","10.42","11.68"
"2005","AkademikerIn","Westdeutschland","10.84","6.5","2139","10.38","11.3"
"2005","Hauptschule","Ostdeutschland","8.4","4.5","232","7.1","9.7"
"2005","Hauptschule","Westdeutschland","12.19","8.5","2941","11.81","12.57"
"2005","Realschule","Ostdeutschland","9.51","7.5","1270","9.05","9.97"
"2005","Realschule","Westdeutschland","10.71","6.5","2406","10.32","11.1"
"2006","(Fach-)Abitur","Ostdeutschland","5.82","2.5","217","4.88","6.76"
"2006","(Fach-)Abitur","Westdeutschland","7.93","4.5","1270","7.45","8.41"
"2006","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2006","(noch) kein Abschluss","Westdeutschland","9.77","2.5","101","7.44","12.1"
"2006","AkademikerIn","Ostdeutschland","11.03","8.5","846","10.39","11.67"
"2006","AkademikerIn","Westdeutschland","11.01","6.5","2330","10.57","11.45"
"2006","Hauptschule","Ostdeutschland","7.43","3.5","253","6.27","8.59"
"2006","Hauptschule","Westdeutschland","12.43","8.5","3049","12.04","12.82"
"2006","Realschule","Ostdeutschland","9.33","6.5","1350","8.88","9.78"
"2006","Realschule","Westdeutschland","11.1","6.5","2517","10.7","11.5"
"2007","(Fach-)Abitur","Ostdeutschland","6.24","3.5","235","5.27","7.21"
"2007","(Fach-)Abitur","Westdeutschland","7.97","4.5","1231","7.48","8.46"
"2007","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2007","(noch) kein Abschluss","Westdeutschland","9.29","3.5","86","6.6","11.98"
"2007","AkademikerIn","Ostdeutschland","10.66","8.5","823","10.01","11.31"
"2007","AkademikerIn","Westdeutschland","10.83","7.5","2229","10.39","11.27"
"2007","Hauptschule","Ostdeutschland","6.48","2.5","233","5.33","7.63"
"2007","Hauptschule","Westdeutschland","12.71","8.5","2821","12.31","13.11"
"2007","Realschule","Ostdeutschland","9.47","6.5","1292","8.99","9.95"
"2007","Realschule","Westdeutschland","11.3","7.5","2387","10.88","11.72"
"2008","(Fach-)Abitur","Ostdeutschland","6.45","2.5","221","5.39","7.51"
"2008","(Fach-)Abitur","Westdeutschland","7.86","4.5","1173","7.35","8.37"
"2008","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2008","(noch) kein Abschluss","Westdeutschland","7.86","2.5","92","5.51","10.21"
"2008","AkademikerIn","Ostdeutschland","11.18","8.5","782","10.49","11.87"
"2008","AkademikerIn","Westdeutschland","10.9","7.5","2108","10.44","11.36"
"2008","Hauptschule","Ostdeutschland","7.96","4.5","217","6.68","9.24"
"2008","Hauptschule","Westdeutschland","12.8","9.5","2642","12.37","13.23"
"2008","Realschule","Ostdeutschland","9.7","6.5","1271","9.2","10.2"
"2008","Realschule","Westdeutschland","11.36","7.5","2262","10.93","11.79"
"2009","(Fach-)Abitur","Ostdeutschland","6.01","2.5","197","4.87","7.15"
"2009","(Fach-)Abitur","Westdeutschland","8.05","4.5","1092","7.51","8.59"
"2009","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2009","(noch) kein Abschluss","Westdeutschland","6.86","2.5","84","4.65","9.07"
"2009","AkademikerIn","Ostdeutschland","10.41","7.5","746","9.71","11.11"
"2009","AkademikerIn","Westdeutschland","10.78","6.5","2021","10.3","11.26"
"2009","Hauptschule","Ostdeutschland","8.4","3.5","199","6.93","9.87"
"2009","Hauptschule","Westdeutschland","13.3","9.5","2347","12.85","13.75"
"2009","Realschule","Ostdeutschland","10.13","7.5","1211","9.61","10.65"
"2009","Realschule","Westdeutschland","11.64","7.5","2117","11.18","12.1"
"2010","(Fach-)Abitur","Ostdeutschland","6.84","3.5","286","5.92","7.76"
"2010","(Fach-)Abitur","Westdeutschland","8.41","4.5","1630","7.99","8.83"
"2010","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2010","(noch) kein Abschluss","Westdeutschland","9","3.5","145","7.58","10.42"
"2010","AkademikerIn","Ostdeutschland","11.65","9.5","889","11.03","12.27"
"2010","AkademikerIn","Westdeutschland","10.6","6.5","2808","10.23","10.97"
"2010","Hauptschule","Ostdeutschland","8.15","3.5","265","6.98","9.32"
"2010","Hauptschule","Westdeutschland","13.62","10.5","3075","13.24","14"
"2010","Realschule","Ostdeutschland","10.3","6.5","1536","9.86","10.74"
"2010","Realschule","Westdeutschland","11.85","8.5","3034","11.49","12.21"
"2011","(Fach-)Abitur","Ostdeutschland","7.31","4.5","339","6.48","8.14"
"2011","(Fach-)Abitur","Westdeutschland","8.75","4.5","1968","8.35","9.15"
"2011","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2011","(noch) kein Abschluss","Westdeutschland","6.94","2.5","192","5.72","8.16"
"2011","AkademikerIn","Ostdeutschland","12.28","10.5","1012","11.7","12.86"
"2011","AkademikerIn","Westdeutschland","10.57","6.5","3389","10.23","10.91"
"2011","Hauptschule","Ostdeutschland","8.27","3.5","318","7.22","9.32"
"2011","Hauptschule","Westdeutschland","13.3","10.5","3615","12.94","13.66"
"2011","Realschule","Ostdeutschland","10.48","7.5","1783","10.06","10.9"
"2011","Realschule","Westdeutschland","11.72","7.5","3705","11.38","12.06"
"2012","(Fach-)Abitur","Ostdeutschland","7.5","5.5","382","6.75","8.25"
"2012","(Fach-)Abitur","Westdeutschland","8.5","4.5","2008","8.1","8.9"
"2012","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2012","(noch) kein Abschluss","Westdeutschland","7.4","2.5","224","6.26","8.54"
"2012","AkademikerIn","Ostdeutschland","12.28","9.5","972","11.68","12.88"
"2012","AkademikerIn","Westdeutschland","10.5","6.5","3347","10.16","10.84"
"2012","Hauptschule","Ostdeutschland","8.09","3.5","335","7.11","9.07"
"2012","Hauptschule","Westdeutschland","13.25","9.5","3567","12.89","13.61"
"2012","Realschule","Ostdeutschland","11.42","7.5","1730","10.97","11.87"
"2012","Realschule","Westdeutschland","11.66","7.5","3661","11.32","12"
"2013","(Fach-)Abitur","Ostdeutschland","6.99","3.5","397","6.25","7.73"
"2013","(Fach-)Abitur","Westdeutschland","8.25","4.5","2654","7.92","8.58"
"2013","(noch) kein Abschluss","Ostdeutschland","3.41","1.5","31","2.08","4.74"
"2013","(noch) kein Abschluss","Westdeutschland","6.95","1.5","360","6.11","7.79"
"2013","AkademikerIn","Ostdeutschland","12.83","10.5","1016","12.22","13.44"
"2013","AkademikerIn","Westdeutschland","10.49","6.5","3919","10.19","10.79"
"2013","Hauptschule","Ostdeutschland","7.98","3.5","376","7.09","8.87"
"2013","Hauptschule","Westdeutschland","13.06","9.5","4242","12.74","13.38"
"2013","Realschule","Ostdeutschland","11.02","7.5","1658","10.56","11.48"
"2013","Realschule","Westdeutschland","11.61","7.5","3834","11.28","11.94"
"2014","(Fach-)Abitur","Ostdeutschland","7.35","3.5","368","6.54","8.16"
"2014","(Fach-)Abitur","Westdeutschland","8.05","3.5","2393","7.7","8.4"
"2014","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2014","(noch) kein Abschluss","Westdeutschland","7.66","2.5","256","6.64","8.68"
"2014","AkademikerIn","Ostdeutschland","12.71","8.5","893","12.03","13.39"
"2014","AkademikerIn","Westdeutschland","10.45","6.5","3494","10.13","10.77"
"2014","Hauptschule","Ostdeutschland","8.66","4.5","329","7.73","9.59"
"2014","Hauptschule","Westdeutschland","13.54","9.5","3608","13.18","13.9"
"2014","Realschule","Ostdeutschland","11.42","7.5","1477","10.92","11.92"
"2014","Realschule","Westdeutschland","12.01","7.5","3355","11.65","12.37"
"2015","(Fach-)Abitur","Ostdeutschland","7.86","4.5","363","7.05","8.67"
"2015","(Fach-)Abitur","Westdeutschland","8.15","3.5","2493","7.8","8.5"
"2015","(noch) kein Abschluss","Ostdeutschland","","","","",""
"2015","(noch) kein Abschluss","Westdeutschland","7.65","2.5","275","6.67","8.63"
"2015","AkademikerIn","Ostdeutschland","12.06","7.5","890","11.37","12.75"
"2015","AkademikerIn","Westdeutschland","10.5","6.5","3616","10.18","10.82"
"2015","Hauptschule","Ostdeutschland","7.47","3.5","330","6.61","8.33"
"2015","Hauptschule","Westdeutschland","12.97","8.5","3370","12.6","13.34"
"2015","Realschule","Ostdeutschland","11.81","8.5","1389","11.28","12.34"
"2015","Realschule","Westdeutschland","11.96","7.5","3186","11.59","12.33"
"2016","(Fach-)Abitur","Ostdeutschland","7.48","3.5","364","6.67","8.29"
"2016","(Fach-)Abitur","Westdeutschland","8.26","4.5","2336","7.9","8.62"
"2016","(noch) kein Abschluss","Ostdeutschland","3.57","0.5","34","2.21","4.93"
"2016","(noch) kein Abschluss","Westdeutschland","7.5","2.5","324","6.68","8.32"
"2016","AkademikerIn","Ostdeutschland","12.27","8.5","860","11.56","12.98"
"2016","AkademikerIn","Westdeutschland","10.25","6.5","3343","9.92","10.58"
"2016","Hauptschule","Ostdeutschland","7.57","3.5","317","6.71","8.43"
"2016","Hauptschule","Westdeutschland","13.01","8.5","3115","12.62","13.4"
"2016","Realschule","Ostdeutschland","12.11","8.5","1300","11.56","12.66"
"2016","Realschule","Westdeutschland","12.24","7.5","2896","11.84","12.64"
"2017","(Fach-)Abitur","Ostdeutschland","7.77","3.5","426","6.98","8.56"
"2017","(Fach-)Abitur","Westdeutschland","8.53","4.5","2642","8.17","8.89"
"2017","(noch) kein Abschluss","Ostdeutschland","2.9","0.5","50","2.03","3.77"
"2017","(noch) kein Abschluss","Westdeutschland","8.07","2.5","419","7.33","8.81"
"2017","AkademikerIn","Ostdeutschland","12.45","8.5","934","11.76","13.14"
"2017","AkademikerIn","Westdeutschland","10.31","6.5","3872","9.99","10.63"
"2017","Hauptschule","Ostdeutschland","7.76","4.5","354","6.92","8.6"
"2017","Hauptschule","Westdeutschland","13","8.5","3341","12.61","13.39"
"2017","Realschule","Ostdeutschland","11.81","8.5","1526","11.29","12.33"
"2017","Realschule","Westdeutschland","12.11","7.5","3384","11.73","12.49"
"2018","(Fach-)Abitur","Ostdeutschland","7.6","3.5","446","6.85","8.35"
"2018","(Fach-)Abitur","Westdeutschland","8.77","4.5","2607","8.41","9.13"
"2018","(noch) kein Abschluss","Ostdeutschland","3.48","1.5","57","2.77","4.19"
"2018","(noch) kein Abschluss","Westdeutschland","6.5","2.5","464","5.94","7.06"
"2018","AkademikerIn","Ostdeutschland","12.19","6.5","907","11.48","12.9"
"2018","AkademikerIn","Westdeutschland","10.19","6.5","3821","9.87","10.51"
"2018","Hauptschule","Ostdeutschland","8.37","4.5","363","7.56","9.18"
"2018","Hauptschule","Westdeutschland","12.67","7.5","3152","12.27","13.07"
"2018","Realschule","Ostdeutschland","12.3","8.5","1486","11.76","12.84"
"2018","Realschule","Westdeutschland","12.25","7.5","3185","11.85","12.65"
"2019","(Fach-)Abitur","Ostdeutschland","8.07","3.5","465","7.27","8.87"
"2019","(Fach-)Abitur","Westdeutschland","8.97","4.5","2768","8.58","9.36"
"2019","(noch) kein Abschluss","Ostdeutschland","3.38","0.5","62","2.65","4.11"
"2019","(noch) kein Abschluss","Westdeutschland","5.36","1.5","544","4.82","5.9"
"2019","AkademikerIn","Ostdeutschland","12.33","7.5","1105","11.67","12.99"
"2019","AkademikerIn","Westdeutschland","10.35","6.5","4281","10.03","10.67"
"2019","Hauptschule","Ostdeutschland","7.33","3.5","335","6.47","8.19"
"2019","Hauptschule","Westdeutschland","13.05","7.5","2942","12.62","13.48"
"2019","Realschule","Ostdeutschland","12.57","9.5","1468","12.01","13.13"
"2019","Realschule","Westdeutschland","12.65","8.5","3315","12.25","13.05"
"2020","(Fach-)Abitur","Ostdeutschland","8.55","4.5","480","7.75","9.35"
"2020","(Fach-)Abitur","Westdeutschland","9.32","4.5","3052","8.98","9.66"
"2020","(noch) kein Abschluss","Ostdeutschland","2.96","0.5","80","2.33","3.59"
