"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Hauptschule","direkter Migrationshintergrund","1.89","0.5","168","0","0","1","5","19","1.31","2.47","0","20","1","1"
"1987","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Hauptschule","kein Migrationshintergrund","2.77","0.5","440","0","0","1","8","30","2.25","3.29","0","41","1","1"
"1987","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1987","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1987","Realschule","kein Migrationshintergrund","2.75","0.5","249","0","1","1","8","23","2.14","3.36","0","27","1","1"
"1987","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","direkter Migrationshintergrund","6.1","3.5","134","0","1","9","15","22","5.04","7.16","0","24","4","7"
"1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","kein Migrationshintergrund","7.1","2.5","256","1","1","9","20","39","6.01","8.19","0","42","3","4"
"1988","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","direkter Migrationshintergrund","10.59","10.5","370","1","4","16","19","25","9.87","11.31","0","31","10","12"
"1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","AkademikerIn","direkter Migrationshintergrund","10.09","6.5","61","1","4","16","23","33","7.93","12.25","1","33","5","10"
"1988","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","AkademikerIn","kein Migrationshintergrund","11.29","8.5","473","1","3","18","25","38","10.42","12.16","0","43","8","10"
"1988","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Hauptschule","direkter Migrationshintergrund","9.43","7.5","990","1","3","15","21","32","8.98","9.88","0","35","7","8"
"1988","Hauptschule","indirekter Migrationshintergrund","4.9","1.5","70","0","1","7","15","23","3.67","6.13","0","23","1","2"
"1988","Hauptschule","kein Migrationshintergrund","12.03","8.5","2188","1","3","18","28","42","11.59","12.47","0","54","8","9"
"1988","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1988","Realschule","direkter Migrationshintergrund","9.03","4.5","85","1","2","16","21","36","7.36","10.7","0","36","2","5"
"1988","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1988","Realschule","kein Migrationshintergrund","9.43","6.5","977","1","2","14","23","39","8.88","9.98","0","55","5","7"
"1988","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1989","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"1989","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","direkter Migrationshintergrund","7.44","3.5","116","1","2","12","19","25","6.12","8.76","0","26","4","9"
"1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","kein Migrationshintergrund","6.91","2.5","346","1","1","9","20","44","5.97","7.85","0","46","3","4"
"1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","direkter Migrationshintergrund","11.56","10.5","328","1","3","18","21","27","10.73","12.39","0","39","11","14"
"1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","kein Migrationshintergrund","6.75","2.5","35","1","1","10","18","29","4.35","9.15","0","29","2","7"
"1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","AkademikerIn","direkter Migrationshintergrund","10.39","7.5","94","1","3","16","25","37","8.47","12.31","0","37","6","10"
"1990","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1990","AkademikerIn","kein Migrationshintergrund","11.84","8.5","1281","1","3","19","27","40","11.27","12.41","0","48","9","10"
"1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Hauptschule","direkter Migrationshintergrund","10.09","7.5","988","1","3","16","22","34","9.58","10.6","0","47","7","9"
"1990","Hauptschule","indirekter Migrationshintergrund","5.36","2.5","88","1","1","8","15","25","4.42","6.3","0","25","2","3"
"1990","Hauptschule","kein Migrationshintergrund","13.16","9.5","3054","1","3","20","30","42","12.76","13.56","0","54","10","11"
"1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1990","Realschule","direkter Migrationshintergrund","10.28","5.5","96","1","2","18","24","38","8.27","12.29","0","40","3","6"
"1990","Realschule","indirekter Migrationshintergrund","5.29","2.5","35","1","1","10","18","18","4","6.58","0","18","1","3"
"1990","Realschule","kein Migrationshintergrund","9.07","5.5","2285","1","2","14","21","38","8.73","9.41","0","53","5","7"
"1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","direkter Migrationshintergrund","7.51","4.5","124","1","2","11","19","25","6.19","8.83","0","27","4","7"
"1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","kein Migrationshintergrund","6.11","2.5","382","1","1","8","15","41","5.28","6.94","0","47","2","3"
"1991","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","direkter Migrationshintergrund","10.5","9.5","342","0","2","18","22","27","9.63","11.37","0","31","10","13"
"1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","kein Migrationshintergrund","4.31","1.5","54","0","1","5","14","24","2.94","5.68","0","24","1","3"
"1991","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","AkademikerIn","direkter Migrationshintergrund","9.73","5.5","92","1","2","17","25","34","7.71","11.75","0","41","3","11"
"1991","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1991","AkademikerIn","kein Migrationshintergrund","10.86","6.5","1221","1","2","18","27","40","10.27","11.45","0","55","6","8"
"1991","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Hauptschule","direkter Migrationshintergrund","10.19","7.5","994","1","2","16","22","35","9.67","10.71","0","43","7","9"
"1991","Hauptschule","indirekter Migrationshintergrund","4.31","1.5","119","1","1","4","10","26","3.54","5.08","0","26","2","2"
"1991","Hauptschule","kein Migrationshintergrund","12.61","9.5","2819","1","3","20","30","41","12.2","13.02","0","53","9","10"
"1991","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1991","Realschule","direkter Migrationshintergrund","9.91","4.5","102","1","2","18","27","39","7.99","11.83","0","39","3","5"
"1991","Realschule","indirekter Migrationshintergrund","5.33","2.5","40","1","2","7","14","19","4.16","6.5","0","19","2","3"
"1991","Realschule","kein Migrationshintergrund","8.57","4.5","2144","1","2","13","21","36","8.22","8.92","0","58","4","5"
"1991","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","direkter Migrationshintergrund","7.74","5.5","123","1","2","11","18","26","6.42","9.06","0","28","4","8"
"1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","kein Migrationshintergrund","6.37","2.5","383","1","1","7","17","39","5.55","7.19","0","44","3","3"
"1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","direkter Migrationshintergrund","11.43","10.5","298","1","3","19","23","31","10.46","12.4","0","33","10","13"
"1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","kein Migrationshintergrund","4.2","1.5","55","1","1","5","9","25","2.78","5.62","0","25","1","3"
"1992","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","AkademikerIn","direkter Migrationshintergrund","11.29","6.5","90","1","1","16","27","47","9.12","13.46","0","47","4","10"
"1992","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1992","AkademikerIn","kein Migrationshintergrund","10.23","5.5","1161","1","2","17","26","38","9.65","10.81","0","51","4","5"
"1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Hauptschule","direkter Migrationshintergrund","10.08","7.5","938","1","3","16","22","34","9.55","10.61","0","44","7","8"
"1992","Hauptschule","indirekter Migrationshintergrund","3.89","1.5","128","0","1","5","10","27","3.19","4.59","0","27","2","2"
"1992","Hauptschule","kein Migrationshintergrund","12.21","8.5","2558","1","3","20","28","41","11.79","12.63","0","54","7","9"
"1992","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1992","Realschule","direkter Migrationshintergrund","9.97","4.5","100","1","2","19","26","33","8.19","11.75","0","33","2","5"
"1992","Realschule","indirekter Migrationshintergrund","4.63","1.5","56","1","1","7","15","20","3.61","5.65","0","20","1","3"
"1992","Realschule","kein Migrationshintergrund","8.43","3.5","2008","1","1","13","22","36","8.07","8.79","0","45","3","4"
"1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","direkter Migrationshintergrund","7.24","3.5","127","1","1","11","20","26","5.86","8.62","0","27","4","9"
"1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","kein Migrationshintergrund","6.39","2.5","381","1","1","8","17","39","5.59","7.19","0","43","2","4"
"1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","direkter Migrationshintergrund","12.37","12.5","284","1","3","20","24","31","11.32","13.42","0","48","10","14"
"1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","(noch) kein Abschluss","kein Migrationshintergrund","5.65","2.5","49","1","1","6","21","26","3.88","7.42","0","26","2","4"
"1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","AkademikerIn","direkter Migrationshintergrund","11.17","8.5","93","1","2","17","27","36","9.25","13.09","0","36","4","11"
"1993","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1993","AkademikerIn","kein Migrationshintergrund","9.8","4.5","1136","1","2","16","25","36","9.24","10.36","0","44","3","5"
"1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Hauptschule","direkter Migrationshintergrund","10.13","7.5","875","1","3","16","22","35","9.58","10.68","0","35","7","9"
"1993","Hauptschule","indirekter Migrationshintergrund","3.99","1.5","148","0","1","4","10","28","3.32","4.66","0","28","2","3"
"1993","Hauptschule","kein Migrationshintergrund","11.98","8.5","2387","1","3","19","28","40","11.56","12.4","0","48","7","8"
"1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1993","Realschule","direkter Migrationshintergrund","9.73","4.5","85","1","2","14","29","40","7.78","11.68","0","40","3","6"
"1993","Realschule","indirekter Migrationshintergrund","4.25","1.5","70","1","1","4","11","21","3.4","5.1","0","21","1","2"
"1993","Realschule","kein Migrationshintergrund","8.27","3.5","2005","1","2","13","22","36","7.92","8.62","0","45","3","4"
"1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","direkter Migrationshintergrund","7.62","3.5","118","1","2","11","19","28","6.24","9","0","28","3","8"
"1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","kein Migrationshintergrund","6.62","3.5","393","1","2","8","17","42","5.81","7.43","0","50","3","4"
"1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","direkter Migrationshintergrund","11.77","9.5","257","1","3","21","24","30","10.66","12.88","0","47","9","15"
"1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","kein Migrationshintergrund","5.16","2.5","44","1","1","6","12","27","3.43","6.89","0","27","2","4"
"1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","AkademikerIn","direkter Migrationshintergrund","11.15","8.5","86","1","3","16","26","37","9.08","13.22","0","37","4","12"
"1994","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1994","AkademikerIn","kein Migrationshintergrund","9.96","5.5","1161","1","2","16","25","37","9.4","10.52","0","45","4","5"
"1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Hauptschule","direkter Migrationshintergrund","10.27","7.5","752","2","3","16","23","33","9.66","10.88","0","38","8","10"
"1994","Hauptschule","indirekter Migrationshintergrund","3.59","1.5","143","0","1","4","7","29","2.92","4.26","0","29","2","3"
"1994","Hauptschule","kein Migrationshintergrund","12.38","8.5","2225","1","3","20","28","41","11.94","12.82","0","49","7","9"
"1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1994","Realschule","direkter Migrationshintergrund","9.29","5.5","78","2","4","12","24","33","7.49","11.09","0","33","4","7"
"1994","Realschule","indirekter Migrationshintergrund","5.09","2.5","70","1","2","7","12","22","3.99","6.19","0","25","2","3"
"1994","Realschule","kein Migrationshintergrund","8.78","4.5","1972","1","2","14","23","36","8.42","9.14","0","46","4","4"
"1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","direkter Migrationshintergrund","6.19","3.5","180","1","2","10","15","25","5.16","7.22","0","35","3","5"
"1995","(Fach-)Abitur","indirekter Migrationshintergrund","1.62","0.5","31","1","1","2","3","7","0.94","2.3","0","7","1","3"
"1995","(Fach-)Abitur","kein Migrationshintergrund","6.34","2.5","407","1","2","8","16","33","5.62","7.06","0","45","3","4"
"1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","direkter Migrationshintergrund","10.71","6.5","235","1","3","19","25","31","9.54","11.88","0","33","7","12"
"1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","kein Migrationshintergrund","5.58","2.5","41","1","1","7","14","28","3.61","7.55","0","28","2","5"
"1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","AkademikerIn","direkter Migrationshintergrund","8.78","3.5","128","1","2","14","25","34","7.22","10.34","0","38","3","6"
"1995","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1995","AkademikerIn","kein Migrationshintergrund","9.79","4.5","1201","1","2","15","26","38","9.24","10.34","0","51","4","5"
"1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Hauptschule","direkter Migrationshintergrund","9.07","5.5","828","1","3","14","22","33","8.5","9.64","0","36","6","7"
"1995","Hauptschule","indirekter Migrationshintergrund","5.11","1.5","136","1","1","5","15","30","4.28","5.94","0","30","2","3"
"1995","Hauptschule","kein Migrationshintergrund","12.24","8.5","2182","1","3","20","29","42","11.79","12.69","0","50","7","8"
"1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1995","Realschule","direkter Migrationshintergrund","8.84","4.5","97","1","2","10","25","41","7.16","10.52","0","41","3","5"
"1995","Realschule","indirekter Migrationshintergrund","4.38","1.5","77","1","1","6","11","23","3.48","5.28","0","23","2","3"
"1995","Realschule","kein Migrationshintergrund","8.74","4.5","2046","1","2","13","24","37","8.39","9.09","0","45","4","5"
"1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","direkter Migrationshintergrund","5.34","3.5","163","1","2","6","12","28","4.33","6.35","0","30","4","5"
"1996","(Fach-)Abitur","indirekter Migrationshintergrund","1.79","0.5","33","0","1","2","4","8","1.11","2.47","0","8","1","3"
"1996","(Fach-)Abitur","kein Migrationshintergrund","6.2","3.5","425","1","2","8","17","31","5.54","6.86","0","41","3","4"
"1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","direkter Migrationshintergrund","11.38","6.5","216","1","3","20","26","31","10.08","12.68","0","40","7","12"
"1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","kein Migrationshintergrund","5.04","1.5","41","1","1","6","11","29","3.03","7.05","0","29","1","4"
"1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","AkademikerIn","direkter Migrationshintergrund","9.4","4.5","121","1","2","15","26","39","7.83","10.97","0","39","3","6"
"1996","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1996","AkademikerIn","kein Migrationshintergrund","10.03","5.5","1194","1","3","16","26","38","9.49","10.57","0","47","5","5"
"1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Hauptschule","direkter Migrationshintergrund","9.44","6.5","768","1","3","14","23","33","8.83","10.05","0","37","6","7"
"1996","Hauptschule","indirekter Migrationshintergrund","3.68","1.5","144","1","1","5","9","31","2.94","4.42","0","31","2","3"
"1996","Hauptschule","kein Migrationshintergrund","11.85","8.5","2107","1","3","19","27","41","11.4","12.3","0","51","6","8"
"1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1996","Realschule","direkter Migrationshintergrund","9.86","5.5","82","1","2","13","26","42","7.86","11.86","0","42","3","6"
