year,hhtyp,regtyp,hlc0180,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2018,Couple with children,Urban regions,Yes,0.03587716631194892,17878,0.03315087753300264,0.0386034550908952
2018,Couple with children,Rural regions,No,0.9681712962962963,17878,0.9655980451081705,0.9707445474844221
2018,Couple with children,Rural regions,Yes,0.031828703703703706,17878,0.029255452515577866,0.034401954891829546
2018,Multi-generational household,Urban regions,No,0.9605263157894737,17878,0.9576719799538975,0.9633806516250498
2018,Multi-generational household,Urban regions,Yes,0.039473684210526314,17878,0.036619348374950164,0.04232802004610246
2018,Multi-generational household,Rural regions,No,1.0,17878,1.0,1.0
2018,Other Combinations,Urban regions,No,1.0,17878,1.0,1.0
2018,Other Combinations,Rural regions,No,1.0,17878,1.0,1.0
2019,Single-person household,Urban regions,No,0.9747645951035782,18428,0.9725000968947689,0.9770290933123874
2019,Single-person household,Urban regions,Yes,0.025235404896421846,18428,0.022970906687612633,0.02749990310523106
2019,Single-person household,Rural regions,No,0.9886822958771221,18428,0.9871549952984874,0.9902095964557568
2019,Single-person household,Rural regions,Yes,0.01131770412287793,18428,0.009790403544243226,0.012845004701512633
2019,Couple without children,Urban regions,No,0.9752380952380952,18428,0.9729943976411596,0.9774817928350309
2019,Couple without children,Urban regions,Yes,0.024761904761904763,18428,0.022518207164969082,0.027005602358840444
2019,Couple without children,Rural regions,No,0.9839690436705362,18428,0.9821556695943403,0.985782417746732
2019,Couple without children,Rural regions,Yes,0.016030956329463792,18428,0.01421758225326798,0.017844330405659605
2019,Single parent,Urban regions,No,0.9678456591639871,18428,0.9652985953356436,0.9703927229923307
2019,Single parent,Urban regions,Yes,0.03215434083601286,18428,0.02960727700766928,0.034701404664356436
2019,Single parent,Rural regions,No,0.9700214132762313,18428,0.9675592706452032,0.9724835559072593
2019,Single parent,Rural regions,Yes,0.029978586723768737,18428,0.027516444092740715,0.032440729354796756
2019,Couple with children,Urban regions,No,0.9529761904761904,18428,0.9499197432644098,0.9560326376879711
2019,Couple with children,Urban regions,Yes,0.04702380952380952,18428,0.04396736231202891,0.050080256735590134
2019,Couple with children,Rural regions,No,0.968,18428,0.9654588538859751,0.9705411461140249
2019,Couple with children,Rural regions,Yes,0.032,18428,0.029458853885975078,0.03454114611402492
2019,Multi-generational household,Urban regions,No,0.96875,18428,0.9662378368653388,0.9712621631346612
2019,Multi-generational household,Urban regions,Yes,0.03125,18428,0.028737836865338786,0.03376216313466121
2019,Multi-generational household,Rural regions,No,1.0,18428,1.0,1.0
2019,Other Combinations,Urban regions,No,0.9919354838709677,18428,0.9906441223540271,0.9932268453879084
2019,Other Combinations,Urban regions,Yes,0.008064516129032258,18428,0.006773154612091558,0.009355877645972958
2019,Other Combinations,Rural regions,No,0.9838709677419355,18428,0.982052145746564,0.985689789737307
2019,Other Combinations,Rural regions,Yes,0.016129032258064516,18428,0.014310210262692942,0.017947854253436087
2020,Single-person household,Urban regions,No,0.975796568627451,19329,0.9736300147561607,0.9779631224987413
2020,Single-person household,Urban regions,Yes,0.02420343137254902,19329,0.022036877501258795,0.026369985243839246
2020,Single-person household,Rural regions,No,0.9865671641791045,19329,0.9849442387688513,0.9881900895893577
2020,Single-person household,Rural regions,Yes,0.013432835820895522,19329,0.01180991041064225,0.015055761231148795
2020,Couple without children,Urban regions,No,0.9686930091185411,19329,0.9662379320803192,0.971148086156763
2020,Couple without children,Urban regions,Yes,0.03130699088145897,19329,0.028851913843237074,0.03376206791968086
2020,Couple without children,Rural regions,No,0.9838150289017341,19329,0.9820360775624115,0.9855939802410567
2020,Couple without children,Rural regions,Yes,0.016184971098265895,19329,0.014406019758943312,0.01796392243758848
2020,Single parent,Urban regions,No,0.970917225950783,19329,0.9685482513953364,0.9732862005062296
2020,Single parent,Urban regions,Yes,0.029082774049217,19329,0.026713799493770368,0.03145174860466363
2020,Single parent,Rural regions,No,0.972972972972973,19329,0.9706868430684011,0.9752591028775449
2020,Single parent,Rural regions,Yes,0.02702702702702703,19329,0.024740897122455117,0.02931315693159894
2020,Couple with children,Urban regions,No,0.9543913713405239,19329,0.9514500793686098,0.9573326633124379
2020,Couple with children,Urban regions,Yes,0.04560862865947612,19329,0.042667336687562035,0.0485499206313902
2020,Couple with children,Rural regions,No,0.965496368038741,19329,0.9629232535699411,0.9680694825075408
2020,Couple with children,Rural regions,Yes,0.03450363196125908,19329,0.03193051749245925,0.037076746430058906
2020,Multi-generational household,Urban regions,No,0.9558823529411765,19329,0.9529872782596295,0.9587774276227236
2020,Multi-generational household,Urban regions,Yes,0.04411764705882353,19329,0.0412225723772765,0.047012721740370564
2020,Multi-generational household,Rural regions,No,1.0,19329,1.0,1.0
2020,Other Combinations,Urban regions,No,0.9758454106280193,19329,0.9736809897237384,0.9780098315323003
2020,Other Combinations,Urban regions,Yes,0.024154589371980676,19329,0.021990168467699727,0.026319010276261625
2020,Other Combinations,Rural regions,No,0.989010989010989,19329,0.9875412803931736,0.9904806976288045
2020,Other Combinations,Rural regions,Yes,0.01098901098901099,19329,0.009519302371195533,0.012458719606826447
2021,Single-person household,Urban regions,No,0.9698180204172215,12568,0.96682684439609,0.9728091964383531
2021,Single-person household,Urban regions,Yes,0.030181979582778518,12568,0.02719080356164701,0.03317315560391002
2021,Single-person household,Rural regions,No,0.9766949152542372,12568,0.9740572007224284,0.9793326297860461
2021,Single-person household,Rural regions,Yes,0.023305084745762712,12568,0.02066737021395386,0.025942799277571565
2021,Couple without children,Urban regions,No,0.9679023508137432,12568,0.964820757162423,0.9709839444650634
2021,Couple without children,Urban regions,Yes,0.03209764918625678,12568,0.029016055534936556,0.03517924283757701
2021,Couple without children,Rural regions,No,0.9781512605042016,12568,0.9755953879871649,0.9807071330212384
2021,Couple without children,Rural regions,Yes,0.021848739495798318,12568,0.01929286697876166,0.024404612012834975
2021,Single parent,Urban regions,No,0.9701754385964912,12568,0.9672014783699673,0.9731493988230152
2021,Single parent,Urban regions,Yes,0.02982456140350877,12568,0.026850601176984824,0.03279852163003272
2021,Single parent,Rural regions,No,0.9690402476780186,12568,0.9660119913614261,0.972068503994611
2021,Single parent,Rural regions,Yes,0.030959752321981424,12568,0.027931496005389033,0.03398800863857381
2021,Couple with children,Urban regions,No,0.9505283381364072,12568,0.9467370763835998,0.9543195998892147
2021,Couple with children,Urban regions,Yes,0.0494716618635927,12568,0.04568040011078529,0.05326292361640011
2021,Couple with children,Rural regions,No,0.955868544600939,12568,0.952277703433534,0.9594593857683439
2021,Couple with children,Rural regions,Yes,0.044131455399061034,12568,0.04054061423165615,0.04772229656646592
2021,Multi-generational household,Urban regions,No,0.9583333333333334,12568,0.9548397133614682,0.9618269533051985
2021,Multi-generational household,Urban regions,Yes,0.041666666666666664,12568,0.03817304669480148,0.045160286638531846
2021,Multi-generational household,Rural regions,No,1.0,12568,1.0,1.0
2021,Other Combinations,Urban regions,No,0.9827586206896551,12568,0.9804828294590081,0.9850344119203022
2021,Other Combinations,Urban regions,Yes,0.017241379310344827,12568,0.014965588079697842,0.019517170540991814
2021,Other Combinations,Rural regions,No,0.9605263157894737,12568,0.957121987368757,0.9639306442101904
2021,Other Combinations,Rural regions,Yes,0.039473684210526314,12568,0.03606935578980958,0.042878012631243044
